"SpcRecID","Rank","GEO_entity","ISO Code 2","RefIDs"
8080,"Species","Country","BR",21854
8080,"Species","Country","CO",21854
8080,"Species","Country","CR",21854
8080,"Species","Country","EC",21854
8080,"Species","Country","GT",21854
8080,"Species","Country","HN",21854
8080,"Species","Country","MX",21854
8080,"Species","Country","NI",21854
8080,"Species","Country","PA",21854
8080,"Species","Country","PE",21854
8080,"Species","Country","SV",21854
8080,"Species","Country","UY",21854
8080,"Species","Country","VE",21854
8163,"Species","Territory","NC",21854
8164,"Species","Country","NZ",21854
8165,"Species","Country","PG",21854
8166,"Species","Country","NZ",21854
8167,"Species","Country","PG",21854
8168,"Species","Country","NZ",21854
8169,"Species","Territory","NC",21854
8386,"Species","Country","PG",21854
8387,"Species","Country","ID",21854
8389,"Species","Country","PG",21854
8390,"Species","Country","ID",21854
8390,"Species","Country","PH",21854
10067,"Species","Country","CL",21854
11722,"Species","Country","CL",21854
29961,"Species","Country","PG",21854
30078,"Species","Country","PE",21854
188704,"Species","Country","DE",21855
188704,"Species","Country","GB",21855
192377,"Species","Country","MG",21855
192378,"Species","Country","MG",21855
35860,"Species","Country","MY",21856
35861,"Species","Country","ID",21856
35863,"Species","Country","ID",21856
35865,"Species","Country","MY",21856
35866,"Species","Country","PH",21856
35867,"Species","Country","ID",21856
35868,"Species","Country","ID",21856
35869,"Species","Country","LK",21856
35877,"Species","Country","ID",21856
35878,"Species","Country","ID",21856
35879,"Species","Country","ID",21856
35880,"Species","Country","MY",21856
35882,"Species","Country","ID",21856
36271,"Species","Country","BN",21856
36271,"Species","Country","MY",21856
36284,"Species","Country","ID",21856
36291,"Species","Country","MY",21856
36294,"Species","Country","ID",21856
36296,"Species","Country","ID",21856
36297,"Species","Country","ID",21856
36299,"Species","Country","MY",21856
36305,"Species","Country","ID",21856
36316,"Species","Country","ID",21856
36318,"Species","Country","PH",21856
36353,"Species","Country","MY",21856
36357,"Species","Country","ID",21856
36362,"Species","Country","ID",21856
36378,"Species","Country","MY",21856
36384,"Species","Country","MY",21856
36385,"Species","Country","PH",21856
36400,"Species","Country","ID",21856
36404,"Species","Country","ID",21856
36409,"Species","Country","MY",21856
36423,"Species","Country","US",21856
36435,"Species","Country","US",21856
36436,"Species","Country","US",21856
36444,"Species","Country","US",21856
36445,"Species","Country","US",21856
36446,"Species","Country","US",21856
36448,"Species","Country","US",21856
36450,"Species","Country","US",21856
36475,"Species","Country","US",21856
36479,"Species","Country","US",21856
36498,"Species","Country","US",21856
36503,"Species","Country","US",21856
36513,"Species","Country","US",21856
36541,"Species","Country","US",21856
36542,"Species","Country","US",21856
36554,"Species","Country","US",21856
36556,"Species","Country","US",21856
43171,"Species","Country","PH",21856
43172,"Species","Country","ID",21856
43172,"Species","Country","MY",21856
43173,"Species","Country","ID",21856
43174,"Species","Country","KH",21856
43174,"Species","Country","LA",21856
43174,"Species","Country","TH",21856
43180,"Species","Country","MY",21856
43181,"Species","Country","MY",21856
43188,"Species","Country","MY",21856
43189,"Species","Country","MY",21856
43192,"Species","Country","ID",21856
43192,"Species","Country","MY",21856
43195,"Species","Country","TH",21856
43198,"Species","Country","ID",21856
43201,"Species","Country","ID",21856
43201,"Species","Country","MY",21856
43205,"Species","Country","TH",21856
43235,"Species","Country","ID",21856
109897,"Species","Country","BN",21856
109897,"Species","Country","ID",21856
109897,"Species","Country","MY",21856
184877,"Species","Country","MY",21856
184918,"Species","Country","MY",21856
44908,"Species","Country","CO",21962
44908,"Species","Country","VE",21962
51413,"Species","Country","BR",21962
175319,"Species","Country","EC",21962
175796,"Species","Country","BO",21962
175796,"Species","Country","CO",21962
175796,"Species","Country","EC",21962
175796,"Species","Country","PE",21962
175796,"Species","Country","VE",21962
175811,"Species","Country","CO",21962
175811,"Species","Country","VE",21962
176133,"Species","Country","CO",21962
176133,"Species","Country","CR",21962
176133,"Species","Country","MX",21962
176133,"Species","Country","NI",21962
176133,"Species","Country","PA",21962
176133,"Species","Country","PE",21962
176133,"Species","Country","VE",21962
176186,"Species","Country","CO",21962
176186,"Species","Country","EC",21962
176186,"Species","Country","PE",21962
176186,"Species","Country","VE",21962
105819,"Species","Country","AR",21966
175719,"Species","Country","AR",21966
175719,"Species","Country","BR",21966
175719,"Species","Country","PY",21966
175949,"Species","Country","BR",21966
88028,"Species","Country","CO",21967
175530,"Species","Country","EC",21967
175535,"Species","Country","EC",21967
175535,"Species","Country","PE",21967
175547,"Species","Country","PA",21967
175552,"Species","Country","CO",21967
175552,"Species","Country","EC",21967
175557,"Species","Country","PA",21967
175569,"Species","Country","HN",21967
175618,"Species","Country","EC",21967
175668,"Species","Country","CO",21967
175674,"Species","Country","CO",21967
176007,"Species","Country","VE",21967
176010,"Species","Country","CO",21967
176050,"Species","Country","CO",21967
176365,"Species","Country","PE",21967
175369,"Species","Country","PE",21968
175379,"Species","Country","PE",21968
175394,"Species","Country","PE",21968
175683,"Species","Country","CO",21968
175713,"Species","Country","BO",21968
175781,"Species","Country","PE",21968
175782,"Species","Country","PE",21968
175783,"Species","Country","EC",21968
175787,"Species","Country","EC",21968
176072,"Species","Country","MX",21968
176259,"Species","Country","BZ",21968
176259,"Species","Country","MX",21968
176266,"Species","Country","MX",21968
176390,"Species","Country","BO",21968
175830,"Species","Country","PA",21969
175836,"Species","Country","PA",21969
176043,"Species","Country","EC",21969
175729,"Species","Country","CO",21970
175756,"Species","Country","EC",21970
175992,"Species","Country","BR",21970
175366,"Species","Country","PE",21971
176253,"Species","Country","CO",21971
176313,"Species","Country","PE",21971
174230,"Species","Country","BR",21972
174946,"Species","Country","MX",21972
174972,"Species","Country","SV",21972
175706,"Species","Country","CO",21972
176018,"Species","Country","EC",21972
176051,"Species","Country","CR",21972
176089,"Species","Country","PE",21972
175992,"Species","Country","BR",21973
175365,"Species","Country","CO",21974
175373,"Species","Country","CO",21974
175373,"Species","Country","PA",21974
175380,"Species","Country","CR",21974
175380,"Species","Country","NI",21974
175380,"Species","Country","PA",21974
175381,"Species","Country","BR",21974
175381,"Species","Country","CO",21974
175381,"Species","Country","EC",21974
175381,"Species","Country","SR",21974
175381,"Species","Country","VE",21974
175383,"Species","Country","CO",21974
175383,"Species","Country","EC",21974
175387,"Species","Country","CO",21974
175387,"Species","Country","VE",21974
16769,"Species","Country","CO",21975
51468,"Species","Country","CO",21975
88353,"Species","Country","CO",21975
100221,"Species","Country","CO",21975
100627,"Species","Country","CO",21975
173096,"Species","Country","CO",21975
175617,"Species","Country","CO",21975
175680,"Species","Country","CO",21975
175692,"Species","Country","CO",21975
175693,"Species","Country","CO",21975
175694,"Species","Country","CO",21975
175701,"Species","Country","CO",21975
175704,"Species","Country","CO",21975
175715,"Species","Country","CO",21975
175768,"Species","Country","CO",21975
175769,"Species","Country","CO",21975
175791,"Species","Country","CO",21975
176006,"Species","Country","CO",21975
176039,"Species","Country","CO",21975
176045,"Species","Country","CO",21975
176129,"Species","Country","CO",21975
176164,"Species","Country","CO",21975
176276,"Species","Country","CO",21975
176277,"Species","Country","CO",21975
176278,"Species","Country","CO",21975
176280,"Species","Country","CO",21975
176281,"Species","Country","CO",21975
176287,"Species","Country","CO",21975
176304,"Species","Country","CO",21975
176309,"Species","Country","CO",21975
176314,"Species","Country","CO",21975
176318,"Species","Country","CO",21975
176325,"Species","Country","CO",21975
176330,"Species","Country","CO",21975
176350,"Species","Country","CO",21975
100685,"Species","Country","CO",21976
176028,"Species","Country","EC",21976
176047,"Species","Country","EC",21976
176100,"Species","Country","PA",21977
24876,"Species","Country","GY",21981
51413,"Species","Territory","GF",21981
61984,"Species","Territory","GF",21981
61984,"Species","Country","GY",21981
61984,"Species","Country","SR",21981
75760,"Species","Country","SR",21981
99855,"Species","Territory","GF",21981
99855,"Species","Country","SR",21981
100683,"Species","Country","GY",21981
100756,"Species","Territory","GF",21981
100756,"Species","Country","GY",21981
100756,"Species","Country","SR",21981
105819,"Species","Territory","GF",21981
105819,"Species","Country","GY",21981
105819,"Species","Country","SR",21981
172866,"Species","Country","GY",21981
172934,"Species","Territory","GF",21981
172934,"Species","Country","GY",21981
172934,"Species","Country","SR",21981
173090,"Species","Territory","GF",21981
173090,"Species","Country","GY",21981
173090,"Species","Country","SR",21981
174413,"Species","Country","GY",21981
174485,"Species","Territory","GF",21981
174485,"Species","Country","GY",21981
174544,"Species","Territory","GF",21981
174606,"Species","Territory","GF",21981
174606,"Species","Country","GY",21981
174606,"Species","Country","SR",21981
174797,"Species","Country","GY",21981
174799,"Species","Country","GY",21981
174930,"Species","Country","GY",21981
174930,"Species","Country","SR",21981
175025,"Species","Country","GY",21981
175025,"Species","Country","SR",21981
175187,"Species","Territory","GF",21981
175187,"Species","Country","GY",21981
175187,"Species","Country","SR",21981
175381,"Species","Territory","GF",21981
175752,"Species","Territory","GF",21981
175752,"Species","Country","GY",21981
175752,"Species","Country","SR",21981
175804,"Species","Country","GY",21981
175804,"Species","Country","SR",21981
175858,"Species","Country","GY",21981
175860,"Species","Country","GY",21981
175864,"Species","Country","GY",21981
175872,"Species","Country","GY",21981
175877,"Species","Country","GY",21981
175878,"Species","Territory","GF",21981
175878,"Species","Country","GY",21981
175878,"Species","Country","SR",21981
175885,"Species","Country","GY",21981
175907,"Species","Country","GY",21981
175907,"Species","Country","SR",21981
175932,"Species","Territory","GF",21981
175932,"Species","Country","GY",21981
175932,"Species","Country","SR",21981
175936,"Species","Country","GY",21981
175975,"Species","Country","GY",21981
175986,"Species","Territory","GF",21981
175986,"Species","Country","GY",21981
175986,"Species","Country","SR",21981
175994,"Species","Country","GY",21981
175999,"Species","Country","GY",21981
176008,"Species","Territory","GF",21981
176008,"Species","Country","SR",21981
176078,"Species","Territory","GF",21981
176078,"Species","Country","GY",21981
176078,"Species","Country","SR",21981
176363,"Species","Country","GY",21981
176371,"Species","Country","GY",21981
176374,"Species","Country","GY",21981
176374,"Species","Country","SR",21981
176385,"Species","Country","GY",21981
176401,"Species","Country","GY",21981
176405,"Species","Territory","GF",21981
176405,"Species","Country","GY",21981
176405,"Species","Country","SR",21981
176413,"Species","Country","GY",21981
176413,"Species","Country","SR",21981
176414,"Species","Country","GY",21981
175350,"Species","Country","BR",21982
172866,"Species","Country","VE",21984
175730,"Species","Country","VE",21984
51413,"Species","Territory","PR",21986
52751,"Species","Country","MX",21986
52751,"Species","Territory","PR",21986
105819,"Species","Territory","PR",21986
175453,"Species","Territory","PR",21986
175493,"Species","Country","CU",21986
175493,"Species","Territory","PR",21986
176233,"Species","Territory","PR",21986
52751,"Species","Country","CR",21987
54890,"Species","Country","CR",21987
61683,"Species","Country","CR",21987
105819,"Species","Country","CR",21987
172873,"Species","Country","CR",21987
172943,"Species","Country","CR",21987
174960,"Species","Country","CR",21987
175360,"Species","Country","CR",21987
175603,"Species","Country","CR",21987
175843,"Species","Country","CR",21987
175892,"Species","Country","CR",21987
176002,"Species","Country","VE",21987
176138,"Species","Country","CR",21987
176196,"Species","Country","CR",21987
176254,"Species","Country","CR",21987
176325,"Species","Country","CR",21987
175845,"Species","Country","PE",21989
176231,"Species","Country","PE",21989
175702,"Species","Country","PE",21990
100646,"Species","Country","PE",21991
176008,"Species","Country","PE",21991
176017,"Species","Country","PE",21991
176021,"Species","Country","PE",21991
176022,"Species","Country","PE",21991
176024,"Species","Country","PE",21991
176036,"Species","Country","PE",21991
176052,"Species","Country","PE",21991
176372,"Species","Country","PE",21991
52751,"Species","Country","NI",21992
105587,"Species","Country","EC",21992
105587,"Species","Country","NI",21992
105819,"Species","Country","MX",21992
105984,"Species","Country","NI",21992
174969,"Species","Country","MX",21992
174969,"Species","Country","NI",21992
175395,"Species","Country","NI",21992
175671,"Species","Country","HN",21992
175693,"Species","Country","MX",21992
175717,"Species","Country","MX",21992
175750,"Species","Country","MX",21992
175826,"Species","Country","EC",21992
175826,"Species","Country","MX",21992
175844,"Species","Country","NI",21992
175848,"Species","Country","NI",21992
175860,"Species","Country","VE",21992
175882,"Species","Country","MX",21992
175882,"Species","Country","NI",21992
175896,"Species","Country","CR",21992
175896,"Species","Country","MX",21992
175961,"Species","Country","CO",21992
175961,"Species","Country","MX",21992
175980,"Species","Country","CO",21992
176023,"Species","Country","EC",21992
176069,"Species","Country","GT",21992
176069,"Species","Country","SV",21992
176077,"Species","Country","CR",21992
176077,"Species","Country","HN",21992
176125,"Species","Country","GT",21992
176125,"Species","Country","MX",21992
176125,"Species","Country","NI",21992
176148,"Species","Country","CR",21992
176148,"Species","Country","HN",21992
176254,"Species","Country","GT",21992
176256,"Species","Country","CR",21992
176305,"Species","Country","EC",21992
176305,"Species","Country","MX",21992
176344,"Species","Country","GT",21992
176344,"Species","Country","NI",21992
175699,"Species","Country","PE",21993
176029,"Species","Country","PE",21993
176168,"Species","Country","PE",21993
176207,"Species","Country","PE",21993
176208,"Species","Country","PE",21993
100756,"Species","Country","PE",21996
100759,"Species","Country","PE",21996
175869,"Species","Country","PE",21996
175871,"Species","Country","PE",21996
175876,"Species","Country","PE",21996
175878,"Species","Country","PE",21996
175949,"Species","Country","AR",21996
176026,"Species","Country","PE",21996
176349,"Species","Country","PE",21996
175727,"Species","Country","GY",21998
175727,"Species","Country","SR",21998
176078,"Subspecies","Country","TT",21999
61690,"Species","Country","JM",22000
172883,"Species","Country","CO",22003
172884,"Species","Country","CO",22003
172891,"Species","Country","CO",22003
172891,"Species","Country","VE",22003
172893,"Species","Country","CO",22003
172897,"Species","Country","VE",22003
172908,"Species","Country","VE",22003
172918,"Species","Country","BR",22004
172931,"Species","Country","EC",22004
172934,"Species","Country","BR",22004
172934,"Species","Country","TT",22004
172934,"Species","Country","VE",22004
73587,"Species","Country","MX",22005
174930,"Species","Country","BR",22005
174930,"Species","Country","TT",22005
174930,"Species","Country","VE",22005
16842,"Species","Country","BO",22006
20880,"Species","Country","BO",22006
51413,"Species","Country","BO",22006
61986,"Species","Country","BO",22006
88354,"Species","Country","BO",22006
100646,"Species","Country","BO",22006
100683,"Species","Country","BO",22006
100756,"Species","Country","BO",22006
100759,"Species","Country","BO",22006
172934,"Species","Country","BO",22006
172980,"Species","Country","BO",22006
174785,"Species","Country","BO",22006
174948,"Species","Country","BO",22006
175294,"Species","Country","BO",22006
175319,"Species","Country","BO",22006
175772,"Species","Country","BO",22006
175811,"Species","Country","BO",22006
175878,"Species","Country","BO",22006
175885,"Species","Country","BO",22006
175993,"Species","Country","BO",22006
176000,"Species","Country","BO",22006
176001,"Species","Country","BO",22006
176008,"Species","Country","BO",22006
176046,"Species","Country","BO",22006
176070,"Species","Country","BO",22006
176133,"Species","Country","BO",22006
176209,"Species","Country","BO",22006
176232,"Species","Country","BO",22006
176234,"Species","Country","BO",22006
176258,"Species","Country","BO",22006
176348,"Species","Country","BO",22006
172882,"Species","Country","CR",22007
172882,"Species","Country","PA",22007
51413,"Species","Country","HT",22008
86705,"Species","Country","HT",22008
105819,"Species","Country","HT",22008
175493,"Species","Country","HT",22008
24876,"Species","Country","NI",22009
105819,"Species","Country","NI",22009
175000,"Species","Country","NI",22009
175720,"Species","Country","NI",22009
175860,"Species","Country","BR",22009
175860,"Species","Country","NI",22009
176023,"Species","Country","NI",22009
176317,"Species","Country","NI",22009
61690,"Species","Country","BR",22010
61690,"Species","Country","TT",22010
82794,"Species","Country","CO",22010
82794,"Species","Country","SR",22010
175123,"Species","Country","BR",22010
175188,"Species","Country","EC",22010
175196,"Species","Country","CO",22010
175200,"Species","Country","CO",22010
175200,"Species","Country","EC",22010
175200,"Species","Country","PA",22010
175200,"Species","Country","VE",22010
175221,"Species","Country","BO",22010
175221,"Species","Country","PE",22010
175230,"Species","Country","BR",22010
175847,"Species","Country","CO",22010
175848,"Species","Country","PE",22010
175848,"Species","Country","VE",22010
175858,"Species","Country","HN",22010
175128,"Species","Country","CR",22011
175128,"Species","Country","CU",22011
175128,"Species","Country","HN",22011
175128,"Species","Country","PA",22011
175128,"Species","Country","VE",22011
24876,"Species","Territory","GF",22013
175730,"Species","Territory","GF",22013
24876,"Species","Country","SR",22018
52751,"Species","Country","SR",22018
61986,"Species","Country","SR",22018
175796,"Species","Country","SR",22018
175894,"Species","Country","SR",22018
105050,"Species","Country","BZ",22019
175000,"Species","Country","BZ",22019
176344,"Species","Country","BZ",22019
175767,"Species","Country","CO",22021
175832,"Species","Country","CR",22023
174842,"Species","Territory","PR",22024
16760,"Species","Country","CR",22025
16845,"Species","Country","CR",22025
17829,"Species","Country","PA",22025
24876,"Species","Country","CR",22025
58931,"Species","Country","CR",22025
61986,"Species","Country","CR",22025
88029,"Species","Country","CR",22025
100759,"Species","Country","CR",22025
100759,"Species","Country","PA",22025
105052,"Species","Country","PA",22025
172879,"Species","Country","CR",22025
172940,"Species","Country","CR",22025
172940,"Species","Country","PA",22025
175000,"Species","Country","CR",22025
175000,"Species","Country","PA",22025
175374,"Species","Country","CR",22025
175617,"Species","Country","CR",22025
175617,"Species","Country","PA",22025
175671,"Species","Country","CR",22025
175671,"Species","Country","PA",22025
175717,"Species","Country","CR",22025
175717,"Species","Country","PA",22025
175750,"Species","Country","PA",22025
175752,"Species","Country","CR",22025
175815,"Species","Country","CR",22025
175826,"Species","Country","CR",22025
175855,"Species","Country","CR",22025
175917,"Species","Country","CR",22025
175917,"Species","Country","PA",22025
175956,"Species","Country","CR",22025
176002,"Species","Country","CR",22025
176019,"Species","Country","CR",22025
176064,"Species","Country","CR",22025
176152,"Species","Country","CR",22025
176152,"Species","Country","PA",22025
176305,"Species","Country","CR",22025
176305,"Species","Country","PA",22025
176354,"Species","Country","CR",22025
176371,"Species","Country","CR",22025
21047,"Species","Country","BR",22026
21047,"Species","Territory","GP",22026
21047,"Species","Territory","MQ",22026
52751,"Species","Territory","GP",22026
52751,"Species","Country","LC",22026
52751,"Species","Territory","MQ",22026
61988,"Species","Territory","GP",22026
174606,"Species","Country","BR",22026
174606,"Species","Country","VE",22026
176133,"Species","Territory","GP",22026
176133,"Species","Territory","MQ",22026
176138,"Species","Country","BR",22026
176138,"Species","Territory","GP",22026
176138,"Species","Country","HN",22026
176138,"Species","Territory","MQ",22026
176138,"Species","Country","MX",22026
175449,"Species","Country","CU",
24876,"Species","Country","GT",22029
51413,"Species","Country","VE",22029
61688,"Species","Country","SV",22029
105984,"Species","Country","MX",22029
20858,"Species","Country","MX",22030
51171,"Species","Country","MX",22030
172940,"Species","Country","MX",22031
175000,"Species","Country","MX",22031
176126,"Species","Country","MX",22031
176391,"Species","Country","MX",22031
32105,"Species","Country","EC",22033
61690,"Species","Country","CO",22033
61984,"Species","Country","CO",22033
88346,"Species","Country","CO",22033
105587,"Species","Country","CO",22033
105819,"Species","Country","CO",22033
173090,"Species","Country","BO",22033
173090,"Species","Country","CO",22033
175380,"Species","Country","CO",22033
175696,"Species","Country","CO",22033
175723,"Species","Country","CO",22033
175758,"Species","Country","CO",22033
175999,"Species","Country","CO",22033
176044,"Species","Country","CO",22033
176052,"Species","Country","CO",22033
176069,"Species","Country","CO",22033
176092,"Species","Country","CO",22033
176267,"Species","Country","CO",22033
175949,"Species","Country","PY",22035
176368,"Species","Country","AR",22035
176368,"Species","Country","BR",22035
61717,"Species","Country","AR",22036
176267,"Species","Country","BO",22038
176267,"Species","Country","EC",22038
176267,"Species","Country","PE",22038
176267,"Species","Country","VE",22038
176331,"Species","Country","BO",22038
172933,"Species","Country","BR",22039
172959,"Species","Country","BR",22039
172966,"Species","Country","BR",22039
172973,"Species","Country","BR",22039
172976,"Species","Country","BR",22039
172982,"Species","Country","BR",22039
173078,"Species","Country","BR",22039
173083,"Species","Country","BR",22039
173090,"Species","Country","BR",22039
173090,"Species","Country","EC",22039
173090,"Species","Country","PE",22039
173090,"Species","Country","VE",22039
173104,"Species","Country","BR",22039
173116,"Species","Country","BR",22039
173118,"Species","Country","BR",22039
173393,"Species","Country","BR",22039
173429,"Species","Country","BR",22039
173433,"Species","Country","BR",22039
174229,"Species","Country","BR",22039
174229,"Species","Country","VE",22039
174233,"Species","Country","BR",22039
174265,"Species","Country","BR",22039
174986,"Species","Country","EC",22039
175389,"Species","Country","BR",22039
16845,"Species","Country","CO",22040
44762,"Species","Country","CO",22040
53629,"Species","Country","CO",22040
54890,"Species","Country","CO",22040
61986,"Species","Country","CO",22040
88029,"Species","Country","CO",22040
99851,"Species","Country","CO",22040
100550,"Species","Country","CO",22040
100643,"Species","Country","CO",22040
100651,"Species","Country","CO",22040
100712,"Species","Country","CO",22040
100747,"Species","Country","CO",22040
170033,"Species","Country","CO",22040
172871,"Species","Country","CO",22040
172872,"Species","Country","CO",22040
172874,"Species","Country","CO",22040
172875,"Species","Country","CO",22040
172897,"Species","Country","CO",22040
175000,"Species","Country","CO",22040
175128,"Species","Country","CO",22040
175317,"Species","Country","CO",22040
175319,"Species","Country","CO",22040
175549,"Species","Country","CO",22040
175597,"Species","Country","CO",22040
175603,"Species","Country","CO",22040
175666,"Species","Country","CO",22040
175695,"Species","Country","CO",22040
175700,"Species","Country","CO",22040
175703,"Species","Country","CO",22040
175728,"Species","Country","CO",22040
175734,"Species","Country","CO",22040
175740,"Species","Country","CO",22040
175759,"Species","Country","CO",22040
175765,"Species","Country","CO",22040
175772,"Species","Country","CO",22040
175786,"Species","Country","CO",22040
175794,"Species","Country","CO",22040
175826,"Species","Country","CO",22040
175829,"Species","Country","CO",22040
175870,"Species","Country","CO",22040
175885,"Species","Country","CO",22040
175891,"Species","Country","CO",22040
175907,"Species","Country","CO",22040
175909,"Species","Country","CO",22040
175932,"Species","Country","CO",22040
175973,"Species","Country","CO",22040
175997,"Species","Country","CO",22040
176014,"Species","Country","CO",22040
176023,"Species","Country","CO",22040
176024,"Species","Country","CO",22040
176036,"Species","Country","CO",22040
176042,"Species","Country","CO",22040
176056,"Species","Country","CO",22040
176076,"Species","Country","CO",22040
176122,"Species","Country","CO",22040
176125,"Species","Country","CO",22040
176127,"Species","Country","CO",22040
176273,"Species","Country","CO",22040
176282,"Species","Country","CO",22040
176348,"Species","Country","CO",22040
176375,"Species","Country","CO",22040
176382,"Species","Country","CO",22040
176384,"Species","Country","CO",22040
176386,"Species","Country","CO",22040
176396,"Species","Country","CO",22040
176401,"Species","Country","CO",22040
176409,"Species","Country","CO",22040
176410,"Species","Country","CO",22040
176413,"Species","Country","CO",22040
176414,"Species","Country","CO",22040
61988,"Species","Country","BR",22041
99855,"Species","Country","BR",22041
172866,"Species","Country","BR",22041
174986,"Species","Country","BR",22041
175025,"Species","Country","BR",22041
176078,"Species","Country","BR",22041
176197,"Species","Country","BR",22041
61690,"Species","Country","HN",22042
61690,"Species","Territory","GF",22044
61984,"Species","Country","BR",22044
61984,"Species","Country","VE",22044
61986,"Species","Territory","GF",22044
82749,"Species","Country","BR",22044
82749,"Species","Country","TT",22044
82749,"Species","Country","VE",22044
82794,"Species","Territory","GF",22044
82794,"Species","Country","GY",22044
88346,"Species","Country","BR",22044
88346,"Species","Territory","GF",22044
88346,"Species","Country","GY",22044
88346,"Species","Country","PE",22044
88346,"Species","Country","SR",22044
88346,"Species","Country","TT",22044
88346,"Species","Country","VE",22044
99855,"Species","Country","GY",22044
173090,"Species","Country","TT",22044
174544,"Species","Country","GY",22044
175367,"Species","Country","BR",22044
175381,"Species","Country","GY",22044
175894,"Species","Country","BR",22044
175894,"Species","Territory","GF",22044
175894,"Species","Country","GY",22044
175894,"Species","Country","VE",22044
175932,"Species","Country","VE",22044
176008,"Species","Country","GY",22044
176350,"Species","Country","BR",22044
176350,"Species","Territory","GF",22044
176350,"Species","Country","GY",22044
176350,"Species","Country","SR",22044
176350,"Species","Country","VE",22044
20858,"Species","Country","SV",22045
20883,"Species","Country","SV",22045
51413,"Species","Country","SV",22045
61664,"Species","Country","SV",22045
75760,"Species","Country","SV",22045
107718,"Species","Country","DO",22045
172871,"Species","Country","SV",22045
172914,"Species","Country","SV",22045
172940,"Species","Country","SV",22045
172943,"Species","Country","SV",22045
174273,"Species","Country","SV",22045
174280,"Species","Country","SV",22045
174290,"Species","Country","SV",22045
175025,"Species","Country","SV",22045
175693,"Species","Country","SV",22045
52751,"Species","Country","AR",22046
82748,"Species","Country","VE",
174328,"Species","Country","BR",
174331,"Species","Country","BR",
174376,"Species","Country","VE",
174413,"Species","Country","BR",
174413,"Species","Country","PE",
174413,"Species","Country","VE",
174416,"Species","Country","BO",
174481,"Species","Country","PE",
174485,"Species","Country","BR",
174518,"Species","Country","PE",
174544,"Species","Country","BR",
174548,"Species","Country","BR",
174556,"Species","Country","PE",
174781,"Species","Country","PE",
174785,"Species","Country","PE",
174802,"Species","Country","EC",
20865,"Species","Country","MX",22051
20868,"Species","Country","MX",22051
54381,"Species","Country","MX",22051
176449,"Species","Country","PA",22052
176257,"Species","Country","PA",22054
176265,"Species","Country","VE",22054
176275,"Species","Country","EC",22054
176276,"Species","Country","PE",22054
176276,"Species","Country","VE",22054
176282,"Species","Country","VE",22054
176298,"Species","Country","EC",22054
176300,"Species","Country","EC",22054
176300,"Species","Country","PE",22054
176300,"Species","Country","VE",22054
176325,"Species","Country","MX",22054
176325,"Species","Country","PE",22054
175826,"Species","Country","PE",22055
175843,"Species","Country","EC",22058
175843,"Species","Country","GT",22058
175843,"Species","Country","HN",22058
175402,"Species","Country","CU",22059
175402,"Species","Territory","PR",22059
175413,"Species","Country","CU",22059
175418,"Species","Country","CU",22059
175418,"Species","Country","US",22059
175424,"Species","Country","MX",22059
175424,"Species","Country","SV",22059
175424,"Species","Country","US",22059
175432,"Species","Country","CU",22059
175946,"Species","Country","BR",22064
175948,"Species","Country","BR",22064
176338,"Species","Country","GT",22064
176344,"Species","Country","CR",22064
176344,"Species","Country","PA",22064
75651,"Species","Country","EC",22065
175532,"Species","Country","EC",22065
175536,"Species","Country","BR",22065
175542,"Species","Country","BR",22065
175560,"Species","Country","BR",22065
175577,"Species","Country","BR",22065
175586,"Species","Country","BR",22065
175588,"Species","Country","BR",22065
175600,"Species","Country","BR",22065
175606,"Species","Country","BR",22065
175620,"Species","Country","BR",22065
175623,"Species","Country","PE",22065
175672,"Species","Country","EC",22065
175675,"Species","Country","BR",22065
103338,"Species","Country","DM",22072
103338,"Species","Country","HT",22072
175449,"Species","Country","JM",22072
175453,"Species","Country","CU",22072
175453,"Species","Country","DM",22072
175453,"Species","Country","HT",22072
175453,"Species","Country","JM",22072
175471,"Species","Country","CU",22072
175386,"Species","Country","VE",22073
8012,"Species","Country","CN",22075
8016,"Species","Country","CN",22075
8035,"Species","Country","BR",22075
8036,"Species","Territory","AN",22075
8036,"Species","Country","BB",22075
8036,"Species","Country","BR",22075
8036,"Species","Country","CU",22075
8036,"Species","Country","DM",22075
8036,"Species","Country","EC",22075
8036,"Species","Country","GD",22075
8036,"Species","Territory","GP",22075
8036,"Species","Country","HT",22075
8036,"Species","Country","JM",22075
8036,"Species","Country","MX",22075
8036,"Species","Country","MY",22075
8036,"Species","Country","NI",22075
8036,"Species","Territory","PR",22075
8036,"Species","Country","VE",22075
8036,"Species","Territory","VG",22075
8046,"Species","Country","BR",22075
8050,"Species","Country","EC",22075
8052,"Species","Country","BO",22075
8052,"Species","Territory","PR",22075
8056,"Species","Country","EC",22075
8058,"Species","Country","EC",22075
8067,"Species","Country","GY",22075
8074,"Species","Country","CR",22075
8074,"Species","Territory","PR",22075
8074,"Species","Country","VE",22075
8104,"Species","Country","CN",22075
8142,"Species","Country","CN",22075
8144,"Species","Country","ID",22075
8146,"Species","Country","CN",22075
8190,"Species","Country","BR",22075
8190,"Species","Country","CO",22075
8190,"Species","Country","PA",22075
8190,"Species","Country","PE",22075
8190,"Species","Country","VE",22075
8191,"Species","Country","BR",22075
8195,"Species","Country","BO",22075
8195,"Species","Country","CO",22075
8195,"Species","Country","EC",22075
8195,"Species","Country","PA",22075
8195,"Species","Country","PE",22075
