SpcRecID,Scientific name,Rank,Status,RefRecIDs
100646,graminea,Species,A,19045:21991:18108:22006:22033:22040:22153
100648,hirtzii,Species,A,19045:21976:22153
100650,luerorum,Species,A,19045:21976:22153
100651,morganii,Species,A,19045:22040:16963:22153:
100683,candida,Species,A,19045:21981:18108:22006:22033:22040:22070:22110:16963:22140:22144:22153:
100685,carchiensis,Species,A,19045:21976:22153
100687,connata,Species,A,19045:18108:18103:22040:22070:22110:16963:22144:22153
100689,embreei,Species,A,19045:22070:22110:16963:22144:22153:
100690,frymirei,Species,A,19045:22070:22110:16963:22144:22153:
100692,hirtzii,Species,A,19045
100703,microglossum,Species,A,19045
100708,palorae,Species,A,19045
100711,ecuadorana,Species,A,19045
100712,ecuadorense,Species,A,19045:22040:22153
100713,teaguei,Species,A,19045
100715,tentaculata,Species,A,19045
100718,aureus,Species,A,19045
100720,cnyujensis,Species,A,19045
100723,ecuadorensis,Species,A,19045
100725,guacamayoensis,Species,A,19045
100729,hirtzii,Species,A,19045
100741,penningtonii,Species,A,19045
100744,wageneri,Species,A,19045:22153:
100747,rostrata,Species,A,19045:22040:16963:22153:
100756,acuminatum,Species,A,19045:21981:21996:18108:22006:18104:18105:22018:17203:22140:22153
100758,grande,Species,A,19045:16956:16963:22153:
100759,insigne,Species,A,19045:21996:22006:18108:18104:22025:22040:19869:22153
100761,abbreviata,Species,A,21293
100762,andreettae,Species,A,21293
100763,fissidens,Species,A,21293
100764,hirtzii,Species,A,21293
100766,pantex,Species,A,21293
100767,triglochin,Species,A,19045:22227:
100777,lateralis,Species,A,19045
100871,peplus,Species,A,8000:20171:
100873,serpens,Species,A,19117:20171:
100969,kisambo,Species,A,20057
100971,powysorum,Species,A,20057
101050,cuprispina,Species,A,20064:21391:22181
101057,davisii,Subspecies,A,19121
101086,sultan-hassei,Species,A,20730
101285,spinosa,Species,A,6088:21855:
101328,macrocarpa,Species,A,21482:6072:
101492,conchiferum,Species,A,5914:21492:
101536,plicata,Species,A,20207
101538,thorncroftii,Species,A,20206:21855:
101651,palawanense,Species,A,13833:22227:
101652,lunatum,Species,A,13833:21442:
101925,corymbosa,Species,A,19160:22227:
102009,viridiflorum,Species,A,16162:22227:
102040,seychellarum,Species,A,19181
102098,eburneum,Species,A,19183:21492:
102440,semiteretifolium,Species,A,19120:21442:
102443,adangense,Species,A,19120:22228:
102450,albibracteatum,Species,A,19120:22228:
102451,angusteovatum,Species,A,19120:22228:
102455,bisetoides,Species,A,19120:22228:
102456,brevistylidium,Species,A,19120:22228:
102457,dhaninivatii,Species,A,19120:22228:
102458,didymotropis,Species,A,19120:22228:
102459,echinulus,Species,A,19120:22228:
102460,gibbolabium,Species,A,19120:22228:
102461,putii,Species,A,19120:22228:
102462,sanitii,Species,A,19120:22228:
102463,subtenellum,Species,A,19120:22228:
102464,tricornoides,Species,A,19120:22228:
102465,tripaleum,Species,A,19120:22228:
102466,triviale,Species,A,19120:22228:
102467,unciniferum,Species,A,19120:22228:
102468,wangkaense,Species,A,19120:22228:
102469,antropophora,Species,A,19120:21492:
102470,hirsuta,Species,A,19120:21492:
102484,ciliatilabellum,Species,A,19120:21442:
102485,deltatum,Species,A,19120:21442:
102486,erostelle,Species,A,19120:21442:
102487,eserre,Species,A,19120:21442:
102488,garrettii,Species,A,19120:21442:
102489,gregulus,Species,A,19120:21442:
102491,mucronatum,Species,A,19120:21442:
102493,umbonatum,Species,A,19120:21442:
102494,ypsilon,Species,A,19120:21442:
102506,thalebanii,Species,A,19120:21440:
102515,angustipetala,Species,A,19120:22228:
102516,australis,Species,A,19120:22228:
102517,thailandica,Species,A,19120:22228:
102520,mollis,Species,A,19120:22228:
102521,rosea,Species,A,19120:22228:
102539,conferta,Species,A,20681:13882:
102644,fragrans,Species,A,10082:21492:
102674,armeniacum,Species,A,
102677,caudatisepalum,Species,A,
102678,disjunctum,Species,A,
102682,gracillimum,Species,A,2068122228
102684,longerepens,Species,A,
102687,macrochilum,Species,A,
102689,mandibulare,Species,A,
102690,marudiense,Species,A,
102691,mastersianum,Species,A,
102692,medusae,Species,A,
102696,otochilum,Species,A,
102699,penduliscapum,Species,A,
102703,porphyrotriche,Species,A,
102704,reticulatum,Species,A,
102706,vesiculosum,Species,A,
102713,motleyi,Species,A,
102715,aloifolium,Species,A,
102716,cinereum,Species,A,19120:21442:
102722,bodkinii,Species,A,20604:2327:21442
103239,fawcettii,Species,A,19712:22059:22153
103240,kingsii,Species,A,19712
103244,caymanense,Species,A,19712
103245,calochilum,Species,A,19712
103247,caymanensis,Species,A,19712
103332,aristatum,Species,A,19408:22228:
103338,scirpoidea,Species,A,19408:22072:22153
103339,nodosa,Species,A,19408:19721:22056:22117:22153
103342,strobiliferum,Species,A,19408:22153:
103348,hexaptera,Species,A,19408:19721:22117:22153:
103385,flava,Species,A,19408:22153:
103396,diurna,Species,A,19408:21442:
103452,ekmanii,Species,A,19408:22067:22117:22153:
103454,holdridgei,Species,A,19408:22067:22117:22153:
103455,karstii,Species,A,19408:22067:22117:22153:
103571,hempelianus,Species,A,15964:21437:
103572,marginata,Species,A,15964:21437:
103575,atacamensis,Species,A,15964:21347:
103576,miquelii,Species,A,15964:21437:
103577,glomerata,Species,A,15964:21437:
103578,tarapacana,Species,A,15964:21437:
103579,litoralis,Species,A,15964:21437:
103580,cinerascens,Species,A,15964:21437:
103581,malletiana,Species,A,15964:21437:
103582,fiedleriana,Species,A,15964:21437:
103583,calderana,Species,A,15964:21437:
103626,paucicostata,Species,A,15964:21437:
103627,tuberculata,Species,A,15964:21437:
103630,hertrichiana,Species,A,15964:21437:
103631,acanthurus,Species,A,15964:21437:
103637,mooreana,Species,A,18200:21440:
103638,fuchsii,Species,A,18089:22227:
103639,lamprotyria,Species,A,18089:22227:
103640,pernix,Species,A,18089:22227:
103641,veitchiana,Species,A,18089:22227:
103646,vernixoidea,Species,A,17203:22209:
103647,hostmanni,Species,A,17203
103648,marowijnensis,Species,A,17203
103653,menatoi,Species,A,18089:22227:
103664,formosa,Species,A,15964:21437:
103682,subpandurata,Species,A,16336
103688,buccinator,Species,A,18089:22227:
103689,cerastes,Species,A,18089:22227:
103691,gilbertoi,Species,A,18089:22227:
103692,marthae,Species,A,18089:22227:
103693,purpurella,Species,A,18089:22227:
103694,scobina,Species,A,18089:22227:
103695,segurae,Species,A,18089:22227:
103696,stenorhynchos,Species,A,18089:22227:
103697,gemmata,Species,A,18089:22227:
103700,iris,Species,A,18089:22227:
103702,tovarensis,Species,A,6154:22227:
103703,papilio,Species,A,6154
103843,grandis,Species,A,18200
103844,pavonii,Species,A,18200
103845,striolata,Species,A,18200
103877,caesariata,Species,A,
103970,eburnea,Species,A,16585
104082,argentinensis,Species,A,19448:21442:
104083,smrziana,Species,A,15964:21437:
104084,terscheckii,Species,A,15964:10260:21437
104085,neumanniana,Species,A,15964:21437:
104089,pumila,Species,A,15964:21437:
104090,amazonicus,Species,A,15964:21437:
104096,sanguinolentum,Species,A,
104110,bella,Species,A,
104112,micrantha,Species,A,
104122,amygdaloides,Species,A,19035
104124,klossii,Species,A,19588:21856:
104129,scratchleyana,Species,A,19361:21488:
104199,fragrans,Species,A,20850:15964:21437
104223,debilispina,Species,A,
104241,hexagonus,Species,A,15964:21437:
104242,humilis,Species,A,10260:21437:
104245,bella,Species,A,10260:21437:
104246,pittieri,Species,A,10260:21437:
104247,schumannii,Species,A,10260:21437:
104250,lanuginosus,Species,A,15964:10260:21437
104252,trimetrale,Species,A,10260:21437:
104254,pennellii,Species,A,21437
104256,mortensenii,Species,A,10260:21437:
104260,estebanensis,Species,A,10260:21437:
104261,andinus,Species,A,10260:21437:
104262,bisetosa,Species,A,10260:21437:
104263,depauperata,Species,A,10260:21437:
104264,lilae,Species,A,10260:21437:
104318,stentiae,Species,A,20604:20202:
104327,doloensis,Species,A,19704:22205:
104346,awashensis,Species,A,19704:21391:22181
104347,baleensis,Species,A,19704:21391:22181
104348,betulicortex,Species,A,19704
104349,burgeri,Species,A,19704:21391:22181
104350,cryptocaulis,Species,A,19704:21391:22181
104351,dalettiensis,Species,A,19704:21391:22181
104352,gymnocalycioides,Species,A,19704:21391:22181
104353,nigrispinoides,Species,A,19704:21391:22181
104354,omariana,Species,A,19704:22181:
104355,sebsebei,Species,A,19704:21391:22181
104384,bitataensis,Species,A,19704:21391:22181
104404,repetita,Species,A,19704
104515,quadripunctata,Species,A,8000:20171:
104555,macrostachya,Species,A,22227
104580,pauciflora,Species,A,10747
104581,pfaviana,Species,A,10747
104582,pompona,Species,A,10747
104675,guatemalensis,Species,A,16388:21440:
104701,cordata,Species,A,19823:22153:
104702,hortensiae,Species,A,19823:22153:
104703,maculata,Species,A,19823:21204:22153
104704,majalis,Species,A,19823:22153:
104705,rossii,Species,A,19823:22153:
104706,stellata,Species,A,19823:22153:
104707,uroskinneri,Species,A,19823:22153:
104809,alensis,Species,A,15964:21437:
104810,chrysacanthus,Species,A,15964:21437:
104813,leucocephalus,Species,A,15964:21437:
104815,purpusii,Species,A,15964:21437:
104816,quadricentralis,Species,A,15964:21437:
104820,escuintlensis,Species,A,10260:21437:
104821,microcladus,Species,A,10260:21437:
104822,minutiflorus,Species,A,15964:21437:
104824,hastifer,Species,A,15964:21437:
104825,heterochromus,Species,A,15964:21437:
104827,gielsdorfianus,Species,A,15964:21437:
104828,horripilus,Species,A,15964:21437:
104829,ysabelae,Species,A,21437:21384:15964
104830,gatesii,Species,A,15964:10260:21437
104831,fulviceps,Species,A,15964:21437:
104833,karwinskiana,Species,A,15964:21437:
104834,nuda,Species,A,15964:21437:
104835,chontalensis,Species,A,15964:21437:
104836,oaxacensis,Species,A,15964:21437:
104849,strumata,Species,A,19869
104850,biolleyi,Species,A,19869
104888,longissimum,Species,A,19850
104931,serpentinus,Species,A,15964:21437:
104933,polyacantha,Species,A,15964:21437:
104934,stricta,Species,A,15964:20171:21437
104942,bravoanus,Species,A,20067:21437:
104943,grata,Species,A,15964:21437:
104945,warnockii,Species,A,15964:21437:
104946,diffusa,Species,A,15964:21437:
104947,hernandezii,Species,A,21437
104951,sanchez-mejoradae,Species,A,20067:21437:
104952,tepexicensis,Species,A,21437
104953,anteojoensis,Species,A,15964:21437:
104954,lazaro-cardenasii,Species,A,15964:21437:
104956,hoferi,Species,A,21437:21384:19850
104957,swobodae,Species,A,21437:21384:19850
104984,horrida,Species,A,14244:22075:
105006,viperinus,Species,A,15964:21437:
105022,granadillo,Species,A,19850
105047,strophinx,Species,A,19850:22051:22153
105048,rosea,Species,A,19850:10747:19869:22057:22132:22143:22153:21492:
105049,lunata,Species,A,19850:19221:10747:21290:21982:22006:12779:22009:22019:22025:21987:21992:22033:22041:22040:17203:22044:22130:2213022130:22132:22139:22152:22153
105050,ventricosum,Species,A,19850:10747:21290:22009:22019:21992:22046:22132:22139:22153:
105051,pusilla,Species,A,19850:21442:22227
105052,guatemalensis,Species,A,19850:22025:21987:22065:22139:22153:22227
105053,atrorubens,Species,A,19850:21442:
105054,tuerckheimii,Species,A,19850:21442:
105061,tridentata,Species,A,19850:22139:22153
105104,convallarioides,Species,A,19850:22025:21987:22132:22153
105107,xerophyticum,Species,A,
105115,setosa,Species,A,19850:22227:
105121,williamsianum,Species,A,19850:22153:21492
105123,ecornuta,Species,A,19850:10747:21290:12779:22009:22019:22025:21992:21987:19869:22070:22110:22144:22139:22153
105219,cardenche,Species,A,21437
105220,chihuahuensis,Species,A,21437
105221,chlorotica,Species,A,15964:21437:
105222,deamii,Species,A,15964:21437:
105223,decumbens,Species,A,15964:21437:
105225,engelmannii,Species,A,15964:21437:
105226,eichlamii,Species,A,19883:21437:
105227,emoryi,Species,A,15964:21437:
105228,guatemalensis,Species,A,19883:21437:
105229,grahamii,Species,A,15964:21437:
105230,hondurensis,Species,A,15964:21437:
105232,imbricata,Species,A,15964:21437:
105233,kunzei,Species,A,15964:21437:
105234,larreyi,Species,A,15964:21437:
105235,leptocaulis,Species,A,15964:21437:
105237,lloydii,Species,A,15964:21437:
105238,macrocentra,Species,A,15964:21437:
105239,macrorhiza,Species,A,15964:21437:
105241,mamillata,Species,A,15964:21437:
105242,megacantha,Species,A,15964:21437:
105243,orbiculata,Species,A,15964:21437:
105244,pachona,Species,A,21437
105245,plumbea,Species,A,15964:21437:
105248,tomentella,Species,A,19833:21437:
105249,tetracantha,Species,A,20850:20850:15964:21437:
105250,proctorii,Species,A,20850:19890:
105268,morettii,Species,A,19850
105269,sabatoi,Species,A,19850
105270,herrerae,Species,A,21488:20850:19850
105271,paucijuga,Species,A,19850:21488:
105272,polymorpha,Species,A,21488:19850:
105274,vazquezii,Species,A,19850
105293,striatus,Species,A,15964:21437:
105303,victoriae-reginae,Species,A,9019:22261:
105313,leucacanthus,Species,A,15964:21437:
105428,schottii,Species,A,15964:21437:
105430,affine,Species,A,19873
105431,umbilicata,Species,A,19873:20171:
105458,romana,Species,A,19873:20171:
105460,vomeracea,Species,A,19873
105461,parviflora,Species,A,19873
105540,firma,Species,A,14244:22075:
105553,sinense,Species,A,19924
105555,yungianus,Species,A,19924
105556,chinensis,Species,A,19924
105557,galeandra,Species,A,19924
105559,ambrosia,Species,A,19924:22228:
105560,odoratissimum,Species,A,19924:22228:
105564,gracilis,Species,A,19924
105565,chinensis,Species,A,19924
105569,tigridum,Species,A,19924
105572,teres,Species,A,19924
105574,fimbriata,Species,A,19924:22227:
105577,pendulum,Species,A,19924:21442:
105581,loddigesii,Species,A,19924:21442:
105582,championii,Species,A,19924:21492:
105583,flava,Species,A,19924
105584,rosea,Species,A,19924
105585,flava,Species,A,19924
105586,sinica,Species,A,19924
105587,guatemalensis,Species,A,19848:10747:21992:21987:22033:19869:22132:22139:22153
105588,sinensis,Species,A,19924
105589,foliosa,Species,A,19924
105590,dentata,Species,A,19924
105592,leptoloba,Species,A,19924
105593,linguella,Species,A,19924
105594,reniformis,Species,A,19924
105595,rhodocheila,Species,A,19924
105600,chloroxantha,Species,A,19924
105602,macrantha,Species,A,19924
105606,plicata,Species,A,19924
105609,discolor,Species,A,19924
105611,cristatum,Species,A,19924
105612,chinensis,Species,A,19924
105614,calcaratus,Species,A,19924
105615,spiranthes,Species,A,19924
105617,stenostachyus,Species,A,19924
105618,tentaculatus,Species,A,19924
105619,squamigera,Species,A,8000:20171:
105620,pterococco,Species,A,8000
105621,cantonensis,Species,A,19924
105622,chinensis,Species,A,19924:22227:
105624,boetica,Species,A,8000:20171:
105625,mandarinorum,Species,A,19924
105627,minor,Species,A,19924
105629,pubescens,Species,A,19224
105630,centipeda,Species,A,19924
105631,spartea,Species,A,20850:20016:21488
105633,claviculata,Species,A,19712
105634,calcarata,Species,A,19712
105637,squamulosa,Species,A,19712
105639,squamulosa,Species,A,19712:22153:
105643,gracilis,Species,A,15964:21437:
105644,royenii,Species,A,20850:15964:21437
105646,plicatum,Species,A,19712
105649,hildmannianus,Species,A,15964:21437:
105654,multiflora,Species,A,19933:21492:
105656,unguiculatum,Species,A,19933
105658,albiflora,Species,A,19933
105687,urbanianus,Species,A,15964:21437:
105692,hainanense,Species,A,19933:21442:
105693,hercoglossum,Species,A,19933:21442:
105694,lantauensis,Species,A,19933
105695,ibaguense,Species,A,19933
105698,fordii,Species,A,19933
105699,macrorhiza,Species,A,19933
105700,yushuiana,Species,A,19933
105701,dilatatum,Species,A,19933
105702,obcordata,Species,A,19935
105703,ciliolaris,Species,A,19935
105704,miersiana,Species,A,19935
105705,susannae,Species,A,19935
105706,parviflora,Species,A,19935
105707,cordifolium,Species,A,19935
105710,cornutus,Species,A,19935
105711,fordii,Species,A,19935
105712,teretifolius,Species,A,19935
105713,fortunei,Species,A,19935
105715,hongkongensis,Species,A,19935
105744,cassythoides,Species,A,19712:22181:
105788,mammillaris,Species,A,15964:21437:
105789,broadwayi,Species,A,15964:21437:
105790,caracassana,Species,A,15964:21437:
105806,hodgeana,Species,A,8766
105807,rufa,Species,A,8766:21442:
105809,articulata,Species,A,8766
105816,muscosa,Species,A,8767
105817,elata,Species,A,8767
105818,cucullata,Species,A,8767:21442:
105819,linearis,Species,A,8767:19721:21966:21981:22006:22008:22009:22013:22018:22026:21992:21987:21986:22035:22036:22033:22042:22040:2204022040:17203:22044:19869:22102:22135:22140:22139:22152:22153:
105820,concreta,Species,A,8767:22228:
105936,linifolius,Species,A,19890:22153:
105943,jamaicense,Species,A,20850:19890:22228
105969,monophylla,Species,A,20850:19890:19921:22000:22117:22135:22153
105979,vomeriforme,Species,A,19890:19221:22055:22130:22135:22141:22153:21492:
105980,negrilensis,Species,A,19890:19221:22000:22024:22116:22117:22130:22135:22153
105984,maculata,Species,A,19890:19221:21290:12779:22019:22029:21992:22045:22106:22130:22135:22139:22153:
105993,filiforme,Species,A,20850:19890:22059:21492:
106025,spiniflorum,Species,A,21437:15964:
106028,colombianus,Species,A,21437:15964:
106030,horridus,Species,A,21437:15964:
106032,fosteri,Species,A,17665
106033,rizehensis,Species,A,17665
106035,sicula,Species,A,17663:20171:
106036,clusiana,Species,A,10483
106037,bispinosum,Species,A,21482:20313:22229
106038,lealii,Species,A,21482:19976:
106039,succulentum,Species,A,21482:20313:22229
106040,affinis,Species,A,20202
106045,bhutanica,Species,A,20064
106046,boerhaaviifolia,Species,A,10260:21855:
106047,brevirostris,Species,A,20064:21855:
106048,bulbosa,Species,A,20202
106049,cancellata,Species,A,20604:20207:
106054,euryacme,Species,A,10260:21855:
106057,filiformis,Species,A,20604:10260:
106060,foliosa,Species,A,20064:21855:
106061,floribunda,Species,A,10260
106062,gemmifera,Species,A,10260:21855:
106063,humbertii,Species,A,20213
106064,illegitima,Species,A,20064
106065,imbricata,Species,A,20064:21855:
106066,juncea,Species,A,10260:21855:
106067,kundelunguensis,Species,A,20064
106068,lindenii,Species,A,20064:21855:
106070,linophylla,Species,A,20064:21855:
106072,ludlowii,Species,A,20064:21855:
106074,mafekingensis,Species,A,20604:20064:
106077,mayottae,Species,A,20064:21855:
106078,media,Species,A,20064:21855:
106079,melanops,Species,A,20064:21855:
106081,muzingana,Species,A,20064
106082,ngoyana,Species,A,20064:21855:
106084,occidentalis,Species,A,20604:20064:
106086,picta,Species,A,20064:21855:
106087,poluniniana,Species,A,20064:21855:
106088,powysii,Species,A,20064:21855:
106091,raizadiana,Species,A,19976:21855:
106092,rendallii,Species,A,20202:21855:
106093,rhynchantha,Species,A,20202:21855:
106095,salicifolia,Species,A,20211
106096,sankuruensis,Species,A,20202:21855:
106097,schaijesiorum,Species,A,20064:21855:
106098,schinziana,Species,A,20064:21855:
106099,schumanniana,Species,A,20064:21855:
106100,splendida,Species,A,20064:21855:
106102,subaphylla,Species,A,20202:21855:
106103,swaziorum,Species,A,20064
106105,gracilis,Species,A,21389:17665:
106106,krasnovii,Species,A,17665
106107,transcaucasicus,Species,A,10483
106108,barbata,Species,A,20604:20064:
106109,barbigera,Species,A,20064:21855:
106110,blatteri,Species,A,10260:21855:
106115,cycniflora,Species,A,20604:20064:
106116,dubia,Species,A,20604:20064:21855
106117,effusa,Species,A,20064:21855:
106120,tihamana,Species,A,20064:21855:
106121,ugeni,Species,A,19976:21855:
106123,verruculosa,Species,A,20604:20064:
106125,yorubana,Species,A,20202:21855:
106126,zeyheri,Species,A,20203:21855:
106128,liniflora,Species,A,
106129,scheeri,Species,A,15964:21437:
106130,engelii,Species,A,19976:21855:22075
106132,cruciata,Species,A,19976
106133,quitensis,Species,A,19976
106135,uleana,Species,A,9976
106136,arduus,Species,A,15964:21437:
106139,cartwrightianus,Species,A,15964:21437:
106143,laetus,Species,A,15964:21437:
106144,mataranus,Species,A,15964:21437:
106145,matucanensis,Species,A,15964:21437:
106147,oligogonus,Species,A,15964:21437:
106149,rauhii,Species,A,15964:21437:
106150,rupicola,Species,A,15964:21437:
106152,roroka,Species,A,19976:22075:
106153,albiflora,Species,A,15964:21437:
106165,penicillata,Species,A,15964:21437:
106166,rhodantha,Species,A,15964:21437:
106167,glaziovii,Species,A,15964:21437:
106168,melanurus,Species,A,15964:21437:
106170,rondonianus,Species,A,15964:21437:
106171,spinosissimus,Species,A,15964:21437:
106173,bertinii,Species,A,15964:21437:
106174,coxii,Species,A,15964:21437:
106182,adenochila,Species,A,20064:21391:22181
106184,albipollinifera,Species,A,20604:19976:21391:22181:
106185,alfredii,Species,A,19976:21391:22181
106186,emoryi,Species,A,20850:15964:21437
106187,liliputana,Species,A,15964:21437:
106188,annamarieae,Species,A,20064:21391:22181
106189,anoplia,Species,A,19976:21391:22181
106195,markgrafii,Species,A,15964:21437:
106196,phaeacanthus,Species,A,15964:21437:
106197,albiceps,Species,A,15964:21437:
106198,altissima,Species,A,15964:21437:
106199,amstutziae,Species,A,15964:21437:
106200,caineana,Species,A,15964:21437:
106201,chlorocarpa,Species,A,15964:21437:
106202,columnaris,Species,A,15964:21437:
106203,hertlingiana,Species,A,15964:21437:
106205,microsperma,Species,A,21437:15964:
106206,pilleifera,Species,A,15964:21437:
106208,viridis,Species,A,15964:21437:
106209,antiquorum,Species,A,19976:21391:22181
106210,appariciana,Species,A,21391:20064:21391:22181:
106213,atroflora,Species,A,20057:21391:22181
106214,attastoma,Species,A,20064:21391:22181
106215,baradii,Species,A,20064:21391:22181
106216,barbicollis,Species,A,20064:21391:22181
106217,bariensis,Species,A,20064:21391:22181
106218,barnhartii,Species,A,19976:21391:22181
106219,bayeri,Species,A,19976:21391:22181
106222,substerile,Species,A,15964:21437:
106224,gigantea,Species,A,15964:21437:
106225,biharamulensis,Species,A,19976:21391:22181
106226,boranensis,Species,A,20057:21391:22181
106228,bottae,Species,A,19976:21391:22181
106229,bulbispina,Species,A,19976:21391:22181
106230,bwambensis,Species,A,
106231,cactus,Species,A,19976:21391:22181
106232,calamiformis,Species,A,20057:21391:22181
106234,cataractarum,Species,A,19976:21391:22181
106235,cereiformis,Species,A,21391:19976:21391:22181:
106237,consobrina,Species,A,19976:21391:22181
106238,corniculata,Species,A,19976:21391:22181
106239,polygonus,Species,A,15964:21437:
106241,cremersii,Species,A,20064:21391:22181:22229:
106242,damarana,Species,A,20064:21391:22181
106243,dasyacantha,Species,A,20064:21391:22181
106244,dedzana,Species,A,20064:21391:22181
106246,dhofarensis,Species,A,20146:21391:22181
106249,discrepans,Species,A,19976:21391:22181
106250,distinctissima,Species,A,20064:21391:22181
106251,dolichoceras,Species,A,20064:21391:22181
106252,chrysocephalus,Species,A,15964:21437:
106253,eilensis,Species,A,21391:20064:21391:22181:
106255,epiphylloides,Species,A,19976:21391:22181
106256,erigavensis,Species,A,20064:21391:22181
106257,etuberculosa,Species,A,19976:21391:22181
106258,exilis,Species,A,21391:20064:21391:22181:
106259,adelmarii,Species,A,15964:21437:
106260,exilispina,Species,A,19976:21391:22181
106262,fissispina,Species,A,20064:21391:22205:22181:
106266,aethiops,Species,A,15964:21437:
106267,albicaulis,Species,A,15964:21437:
106269,argentinensis,Species,A,15964:21437:
106270,bicolor,Species,A,15964:21437:
106271,braunii,Species,A,15964:21437:
106272,fruticosa,Species,A,19976:21391:22181
106275,galgalana,Species,A,20064:21391:22181
106276,geldorensis,Species,A,20064:21391:22181
106279,giessii,Species,A,19976:21391:22181
106281,cochabambensis,Species,A,15964:21437:
106282,glandularis,Species,A,21391:21391:20064:21391:22181
106283,globulicaulis,Species,A,20064:21391:22181
106284,gottlebei,Species,A,20064:21391:22181
106285,comarapanus,Species,A,15964:21437:
106290,herman-schwartzii,Species,A,20064:21391:22181
106291,heterospina,Species,A,20057:21391:22181
106293,holmesiae,Species,A,20064:21391:22181
106296,fernambucensis,Species,A,15964:21437:
106298,haageanus,Species,A,15946:21437:
106299,hankeanus,Species,A,15964:21437:
106300,horrispinus,Species,A,15964:21437:
106301,huilunchu,Species,A,15964:21437:
106302,insularis,Species,A,15964:21437:
106303,jamacaru,Species,A,15964:21437:
106304,lamprospermus,Species,A,21437:15964:
106305,lanosus,Species,A,15964:21437:
106308,mirabella,Species,A,15964:21437:
106310,pachyrrhizus,Species,A,15964:21437:
106312,phatnospermus,Species,A,15964:21437:
106313,repandus,Species,A,15964:21437:
106315,imerina,Species,A,20064:21391:22181
106316,imparispina,Species,A,20064:21391:22181
106317,inundaticola,Species,A,20064:21391:22181
106318,johannis,Species,A,20064:21391:
106320,kondoi,Species,A,20064:21391:22181
106321,lacei,Species,A,19976:21391:22181
106322,lactiflua,Species,A,19976:21391:22181
106324,laikipiensis,Species,A,19976:21391:22181
106325,larica,Species,A,19976:21391:22181
106326,lavrani,Species,A,20604:20064:21391:22181:
106327,lemaireana,Species,A,19976:21391:22181
106328,holochlorina,Species,A,20064:21391:22181
106329,roseiflorus,Species,A,15964:21437:
106330,leontopoda,Species,A,20064:21391:22181
106334,luapulana,Species,A,20064:21391:22181
106335,lumbricalis,Species,A,20604:20064:21391:22181:
106336,lupulina,Species,A,21391:19976:21391:22181:
106340,margaretae,Species,A,20064:21391:22181
106342,mayuranathanii,Species,A,19976:21391:22181
106345,ridleii,Species,A,15964:21437:
106346,saddianus,Species,A,15964:21437:
106349,spegazzinii,Species,A,15964:21437:
106350,stenogonus,Species,A,20850:15964:21437
106351,tacuaralensis,Species,A,15964:21437:
106352,trigonodendron,Species,A,15964:21437:
106353,validus,Species,A,15964:21437:
106354,vargasianus,Species,A,15964:21437:
106355,mira,Species,A,20064:21391:22181
106356,bradei,Species,A,15964:21437:
106357,crassisepalus,Species,A,15964:21437:
106358,minensis,Species,A,15964:21437:
106360,pusilliflorus,Species,A,15964:21437:
106363,baumannii,Species,A,15964:21437:
106365,brookeae,Species,A,15964:21437:
106366,buchtienii,Species,A,15964:21437:
106367,candelilla,Species,A,15964:21437:
106368,chotaensis,Species,A,15964:21437:
106369,crassiserpens,Species,A,15964:21437:
106371,dependens,Species,A,15964:21437:
106372,ferrarii,Species,A,15964:21437:
106373,fieldianus,Species,A,15964:21437:
106374,grossei,Species,A,15964:21437:
106375,hildegardiae,Species,A,15964:21437:
106377,hyalacanthus,Species,A,15964:21437:
106378,icosagonus,Species,A,15964:21437:
106379,laniceps,Species,A,15964:21437:
106381,luribayensis,Species,A,15964:21437:
106382,micropetalus,Species,A,15964:21437:
106383,morawetzianus,Species,A,15964:21437:
106384,muyurinensis,Species,A,15964:21437:
106385,neoroezlii,Species,A,15964:21437:
106386,orthogonus,Species,A,15964:21437:
106387,palhuayensis,Species,A,15964:21437:
106388,paraguariensis,Species,A,15964:21437:
106389,parapetiensis,Species,A,15964:21437:
106390,parviflorus,Species,A,15964:21437:
106391,piraymirensis,Species,A,15964:21437:
106392,pungens,Species,A,15964:21437:
106393,reae,Species,A,15964:21437:
106394,ritteri,Species,A,15964:21437:
106395,roezlii,Species,A,15964:21493:
106396,samaipatanus,Species,A,15964:21437:
106397,sepium,Species,A,15964:21437:
106398,serpens,Species,A,15964:21437:
106399,sextonianus,Species,A,15964:21437:
106400,smaragdiflorus,Species,A,15964:21437:
106401,strausii,Species,A,15964:21437:
106402,tarijensis,Species,A,15964:21437:
106403,tenuiserpens,Species,A,15964:21437:
106404,tominensis,Species,A,15964:21437:
106405,tupizensis,Species,A,15964:21437:
106406,varispinus,Species,A,15964:21437:
106407,vulpis-cauda,Species,A,15964:21437:
106408,winteri,Species,A,15964:21437:
106410,minima,Species,A,20850:15964:21437
106411,duncanii,Species,A,15964:21437:
106412,organensis,Species,A,20850:15964:21437
106413,missouriensis,Species,A,15964:21437:
106414,sneedii,Species,A,20850:15964:21437
106415,vivipara,Species,A,15964:21437:
106417,clavata,Species,A,15964:21437:
106418,echinus,Species,A,15964:21437:
106419,jaumavei,Species,A,15964:21437:
106420,maliterrarum,Species,A,15964:21437:
106421,neglecta,Species,A,15964:21437:
106422,nickelsiae,Species,A,15964:21437:
106423,potosiana,Species,A,15964:21437:
