Species RecID,Rank,GEO_entity,ISO Code 2,Reference IDs,Designation
73515,Species,Country,SY,,CITES_EU
73515,Species,Country,SY,15934,CITES_EU
73515,Species,Country,TR,15934,CITES_EU
73515,Species,Country,TR,19873,CITES_EU
73515,Species,Country,UA,,CITES_EU
73515,Species,Country,UA,21389,CITES_EU
73516,Species,Country,AM,,CITES_EU
73516,Species,Country,AM,21389,CITES_EU
73516,Species,Country,AZ,,CITES_EU
73516,Species,Country,AZ,21389,CITES_EU
73516,Species,Country,GE,,CITES_EU
73516,Species,Country,GE,21389,CITES_EU
73516,Species,Country,IR,,CITES_EU
73516,Species,Country,IR,15934,CITES_EU
73516,Species,Country,RU,,CITES_EU
73516,Species,Country,RU,11552,CITES_EU
73516,Species,Country,RU,21389,CITES_EU
73516,Species,Country,TR,,CITES_EU
73516,Species,Country,TR,15934,CITES_EU
73518,Species,Country,LB,15934,CITES_EU
73525,Species,Country,AL,,CITES_EU
73525,Species,Country,AL,15934,CITES_EU
73525,Species,Country,BG,,CITES_EU
73525,Species,Country,BG,15934,CITES_EU
73525,Species,Country,CH,,CITES_EU
73525,Species,Country,CH,15934,CITES_EU
73525,Species,Country,FR,,CITES_EU
73525,Species,Country,FR,15934,CITES_EU
73525,Species,Country,FR,20726,CITES_EU
73525,Species,Country,GB,,CITES_EU
73525,Species,Country,GB,21389,CITES_EU
73525,Species,Country,GR,,CITES_EU
73525,Species,Country,GR,15934,CITES_EU
73525,Species,Country,GR,21389,CITES_EU
73525,Species,Country,IT,,CITES_EU
73525,Species,Country,IT,15934,CITES_EU
73525,Species,Country,TR,15934,CITES_EU
73525,Species,Country,TR,19873,CITES_EU
73526,Species,Country,DZ,,CITES_EU
73526,Species,Country,DZ,15934,CITES_EU
73526,Species,Country,TN,,CITES_EU
73526,Species,Country,TN,15934,CITES_EU
73527,Species,Country,CY,,CITES_EU
73527,Species,Country,CY,15934,CITES_EU
73527,Species,Country,GR,,CITES_EU
73527,Species,Country,GR,15934,CITES_EU
73527,Species,Country,GR,19873,CITES_EU
73527,Species,Country,TR,15934,CITES_EU
73527,Species,Country,TR,19873,CITES_EU
73528,Species,Country,CY,15934,CITES_EU
73528,Species,Country,CY,20710,CITES_EU
73528,Species,Country,DZ,,CITES_EU
73528,Species,Country,DZ,15934,CITES_EU
73528,Species,Country,GR,,CITES_EU
73528,Species,Country,GR,15934,CITES_EU
73528,Species,Country,GR,21389,CITES_EU
73528,Species,Country,IL,,CITES_EU
73528,Species,Country,IL,15934,CITES_EU
73528,Species,Country,JO,,CITES_EU
73528,Species,Country,JO,15934,CITES_EU
73528,Species,Country,LB,,CITES_EU
73528,Species,Country,LB,15934,CITES_EU
73528,Species,Country,SY,,CITES_EU
73528,Species,Country,SY,15934,CITES_EU
73528,Species,Country,TN,,CITES_EU
73528,Species,Country,TN,15934,CITES_EU
73528,Species,Country,TR,15934,CITES_EU
73528,Species,Country,TR,19873,CITES_EU
73529,Species,Country,SO,,CITES_EU
73529,Species,Country,SO,15934,CITES_EU
73556,Species,Country,CZ,2050,CITES_EU
73556,Species,Country,DK,18216,CITES_EU
73556,Species,Country,EE,18216,CITES_EU
73556,Species,Country,ES,15398,CITES_EU
73556,Species,Country,FI,18216,CITES_EU
73556,Species,Country,GB,19232,CITES_EU
73556,Species,Country,GB,19902,CITES_EU
73556,Species,Country,HU,20686,CITES_EU
73556,Species,Country,LT,17779,CITES_EU
73556,Species,Country,LT,18216,CITES_EU
73556,Species,Country,LV,18216,CITES_EU
73556,Species,Country,NL,13892,CITES_EU
73556,Species,Country,PL,18216,CITES_EU
73556,Species,Country,RU,20085,CITES_EU
73556,Species,Country,SE,18216,CITES_EU
73556,Species,Country,SK,19321,CITES_EU
73556,Species,Country,UA,21444,CITES_EU
73573,Species,Country,JM,19890,CITES_EU
73573,Species,Country,JM,20883,CITES_EU
73585,Species,Country,JM,19890,CITES_EU
73585,Species,Country,JM,20883,CITES_EU
73586,Species,Country,JM,19890,CITES_EU
73586,Species,Country,JM,20883,CITES_EU
73587,Species,Country,JM,19890,CITES_EU
73587,Species,Country,JM,20883,CITES_EU
73587,Species,Country,MX,22005,CITES_EU
73666,Species,Country,KR,,CITES_EU
73666,Species,Country,KR,15957,CITES_EU
73667,Species,Country,KP,,CITES_EU
73667,Species,Country,KP,15957,CITES_EU
73668,Species,Country,KR,,CITES_EU
73668,Species,Country,KR,15957,CITES_EU
73669,Species,Country,KR,,CITES_EU
73669,Species,Country,KR,15957,CITES_EU
73671,Species,Country,KR,,CITES_EU
73671,Species,Country,KR,15957,CITES_EU
73702,Species,Country,CA,13967,CITES_EU
73702,Species,Country,US,13967,CITES_EU
73702,Species,Country,US,22224,CITES_EU
73712,Species,Country,CA,13967,CITES_EU
73712,Species,Country,US,,CITES_EU
73712,Species,Country,US,13967,CITES_EU
73712,Species,Country,US,21445,CITES_EU
74012,Species,Country,CA,13967,CITES_EU
74012,Species,Country,US,13967,CITES_EU
74148,Species,Country,US,13967,CITES_EU
74148,Species,Country,US,19002,CITES_EU
74213,Species,Country,CA,13967,CITES_EU
74213,Species,Country,US,13967,CITES_EU
74214,Species,Country,CA,13967,CITES_EU
74214,Species,Country,US,13967,CITES_EU
74222,Species,Country,KR,,CITES_EU
74222,Species,Country,KR,15957,CITES_EU
74342,Species,Country,CA,13967,CITES_EU
74342,Species,Country,CA,19002,CITES_EU
74342,Species,Country,US,13967,CITES_EU
74342,Species,Country,US,19002,CITES_EU
74381,Species,Country,CA,13967,CITES_EU
74381,Species,Country,US,13967,CITES_EU
74502,Species,Country,CA,13967,CITES_EU
74502,Species,Country,US,13967,CITES_EU
74504,Species,Country,CA,13967,CITES_EU
74504,Species,Country,US,13967,CITES_EU
74549,Species,Country,CA,13967,CITES_EU
74549,Species,Country,CA,19002,CITES_EU
74549,Species,Country,US,13967,CITES_EU
74627,Species,Country,JP,22228,CITES_EU
74711,Species,Country,CA,13967,CITES_EU
74711,Species,Country,US,13967,CITES_EU
74711,Species,Country,US,19002,CITES_EU
74716,Species,Country,CA,20850,CITES_EU
74716,Species,Country,US,20850,CITES_EU
74717,Species,Country,CA,13967,CITES_EU
74717,Species,Country,US,13967,CITES_EU
74720,Species,Country,CA,20850,CITES_EU
74720,Species,Country,US,20850,CITES_EU
74976,Species,Country,CA,13967,CITES_EU
74976,Species,Country,US,13967,CITES_EU
74977,Species,Country,CA,13967,CITES_EU
74977,Species,Country,US,13967,CITES_EU
75060,Species,Country,CA,13967,CITES_EU
75060,Species,Country,US,,CITES_EU
75060,Species,Country,US,13967,CITES_EU
75060,Species,Country,US,21445,CITES_EU
75064,Species,Country,CA,13967,CITES_EU
75064,Species,Country,US,13967,CITES_EU
75270,Species,Country,CA,13967,CITES_EU
75270,Species,Country,US,13967,CITES_EU
75345,Species,Country,EE,18216,CITES_EU
75345,Species,Country,LT,17779,CITES_EU
75345,Species,Country,LT,18216,CITES_EU
75345,Species,Country,LV,18216,CITES_EU
75345,Species,Country,PL,18216,CITES_EU
75345,Species,Country,PL,7897,CITES_EU
75345,Species,Country,RU,11552,CITES_EU
75346,Species,Country,PL,18216,CITES_EU
75346,Species,Country,PL,7897,CITES_EU
75347,Species,Country,AT,,CITES_EU
75347,Species,Country,AT,8000,CITES_EU
75347,Species,Country,BE,,CITES_EU
75347,Species,Country,BE,8000,CITES_EU
75347,Species,Country,CH,,CITES_EU
75347,Species,Country,CH,8000,CITES_EU
75347,Species,Country,CZ,2050,CITES_EU
75347,Species,Country,DE,,CITES_EU
75347,Species,Country,DE,8000,CITES_EU
75347,Species,Country,DK,18216,CITES_EU
75347,Species,Country,EE,18216,CITES_EU
75347,Species,Country,FI,18216,CITES_EU
75347,Species,Country,FR,,CITES_EU
75347,Species,Country,FR,8000,CITES_EU
75347,Species,Country,GB,,CITES_EU
75347,Species,Country,GB,19936,CITES_EU
75347,Species,Country,HU,20686,CITES_EU
75347,Species,Country,IE,,CITES_EU
75347,Species,Country,IE,8000,CITES_EU
75347,Species,Territory,IM,19936,CITES_EU
75347,Species,Country,IS,,CITES_EU
75347,Species,Country,IS,8000,CITES_EU
75347,Species,Country,IT,,CITES_EU
75347,Species,Country,IT,8000,CITES_EU
75347,Species,Country,LT,18216,CITES_EU
75347,Species,Country,LV,18216,CITES_EU
75347,Species,Country,NL,,CITES_EU
75347,Species,Country,NL,8000,CITES_EU
75347,Species,Country,NO,,CITES_EU
75347,Species,Country,NO,8000,CITES_EU
75347,Species,Country,PL,18216,CITES_EU
75347,Species,Country,PL,7897,CITES_EU
75347,Species,Country,RO,,CITES_EU
75347,Species,Country,RO,8000,CITES_EU
75347,Species,Country,RU,,CITES_EU
75347,Species,Country,RU,8000,CITES_EU
75347,Species,Country,SE,18216,CITES_EU
75348,Species,Country,AL,,CITES_EU
75348,Species,Country,AL,8000,CITES_EU
75348,Species,Country,AT,,CITES_EU
75348,Species,Country,AT,8000,CITES_EU
75348,Species,Country,BE,,CITES_EU
75348,Species,Country,BE,8000,CITES_EU
75348,Species,Country,CH,18154,CITES_EU
75348,Species,Country,CZ,2050,CITES_EU
75348,Species,Country,DE,,CITES_EU
75348,Species,Country,DE,8000,CITES_EU
75348,Species,Country,DK,18216,CITES_EU
75348,Species,Country,EE,18216,CITES_EU
75348,Species,Country,ES,,CITES_EU
75348,Species,Country,ES,8000,CITES_EU
75348,Species,Country,FI,18216,CITES_EU
75348,Species,Territory,FO,8000,CITES_EU
75348,Species,Country,FR,,CITES_EU
75348,Species,Country,FR,8000,CITES_EU
75348,Species,Country,GB,,CITES_EU
75348,Species,Country,GB,8000,CITES_EU
75348,Species,Country,HU,20686,CITES_EU
75348,Species,Country,IE,,CITES_EU
75348,Species,Country,IE,8000,CITES_EU
75348,Species,Country,IS,,CITES_EU
75348,Species,Country,IS,8000,CITES_EU
75348,Species,Country,IT,,CITES_EU
75348,Species,Country,IT,8000,CITES_EU
75348,Species,Country,LT,17779,CITES_EU
75348,Species,Country,LT,18216,CITES_EU
75348,Species,Country,LV,18216,CITES_EU
75348,Species,Country,NL,13892,CITES_EU
75348,Species,Country,NO,,CITES_EU
75348,Species,Country,NO,8000,CITES_EU
75348,Species,Country,PL,18216,CITES_EU
75348,Species,Country,PL,7897,CITES_EU
75348,Species,Country,PT,,CITES_EU
75348,Species,Country,PT,8000,CITES_EU
75348,Species,Country,RO,,CITES_EU
75348,Species,Country,RO,8000,CITES_EU
75348,Species,Country,RU,20085,CITES_EU
75348,Species,Country,SE,18216,CITES_EU
75348,Species,Country,SK,,CITES_EU
75348,Species,Country,SK,20062,CITES_EU
75367,Species,Country,CH,18154,CITES_EU
75367,Species,Country,CZ,2050,CITES_EU
75367,Species,Country,HU,,CITES_EU
75367,Species,Country,HU,20086,CITES_EU
75367,Species,Country,LI,14229,CITES_EU
75367,Species,Country,PL,18216,CITES_EU
75367,Species,Country,PL,7897,CITES_EU
75367,Species,Country,RO,17762,CITES_EU
75367,Species,Country,RO,19949,CITES_EU
75367,Species,Country,SK,19321,CITES_EU
75367,Species,Country,UA,21444,CITES_EU
75373,Species,Country,PL,19366,CITES_EU
75373,Species,Country,PL,7897,CITES_EU
75502,Species,Country,AL,,CITES_EU
75502,Species,Country,AL,8000,CITES_EU
75502,Species,Country,AT,,CITES_EU
75502,Species,Country,AT,8000,CITES_EU
75502,Species,Country,BE,,CITES_EU
75502,Species,Country,BE,8000,CITES_EU
75502,Species,Country,BG,19425,CITES_EU
75502,Species,Country,CH,18154,CITES_EU
75502,Species,Country,CZ,2050,CITES_EU
75502,Species,Country,DE,,CITES_EU
75502,Species,Country,DE,8000,CITES_EU
75502,Species,Country,EE,18216,CITES_EU
75502,Species,Country,ES,,CITES_EU
75502,Species,Country,ES,8000,CITES_EU
75502,Species,Country,FR,,CITES_EU
75502,Species,Country,FR,8000,CITES_EU
75502,Species,Country,GR,,CITES_EU
75502,Species,Country,GR,8000,CITES_EU
75502,Species,Country,HU,,CITES_EU
75502,Species,Country,HU,8000,CITES_EU
75502,Species,Country,IT,,CITES_EU
75502,Species,Country,IT,8000,CITES_EU
75502,Species,Country,NL,,CITES_EU
75502,Species,Country,NL,8000,CITES_EU
75502,Species,Country,PL,18216,CITES_EU
75502,Species,Country,PL,7897,CITES_EU
75502,Species,Country,PT,,CITES_EU
75502,Species,Country,PT,8000,CITES_EU
75502,Species,Country,RO,,CITES_EU
75502,Species,Country,RO,8000,CITES_EU
75502,Species,Country,RU,11552,CITES_EU
75502,Species,Country,SK,19321,CITES_EU
75502,Species,Country,TR,,CITES_EU
75502,Species,Country,TR,8000,CITES_EU
75502,Species,Country,UA,21444,CITES_EU
75503,Species,Country,AL,,CITES_EU
75503,Species,Country,AL,17934,CITES_EU
75503,Species,Country,AT,,CITES_EU
75503,Species,Country,AT,17934,CITES_EU
75503,Species,Country,BG,,CITES_EU
75503,Species,Country,BG,17934,CITES_EU
75503,Species,Country,CH,18154,CITES_EU
75503,Species,Country,CZ,2050,CITES_EU
75503,Species,Country,DE,,CITES_EU
75503,Species,Country,DE,17934,CITES_EU
75503,Species,Country,ES,,CITES_EU
75503,Species,Country,ES,17934,CITES_EU
75503,Species,Country,ES,20727,CITES_EU
75503,Species,Country,FR,17934,CITES_EU
75503,Species,Country,FR,20726,CITES_EU
75503,Species,Country,FR,20813,CITES_EU
75503,Species,Country,GR,,CITES_EU
75503,Species,Country,GR,17934,CITES_EU
75503,Species,Country,HR,20595,CITES_EU
75503,Species,Country,HU,20686,CITES_EU
75503,Species,Country,IT,,CITES_EU
75503,Species,Country,IT,17934,CITES_EU
75503,Species,Country,IT,20805,CITES_EU
75503,Species,Country,IT,8000,CITES_EU
75503,Species,Country,MT,,CITES_EU
75503,Species,Country,MT,17934,CITES_EU
75503,Species,Country,PL,18216,CITES_EU
75503,Species,Country,PL,7897,CITES_EU
75503,Species,Country,PT,,CITES_EU
75503,Species,Country,PT,17934,CITES_EU
75503,Species,Country,RO,17934,CITES_EU
75503,Species,Country,RO,19947,CITES_EU
75503,Species,Country,RU,11552,CITES_EU
75503,Species,Country,SK,19321,CITES_EU
75503,Species,Country,TR,17934,CITES_EU
75503,Species,Country,TR,19873,CITES_EU
75503,Species,Country,UA,21444,CITES_EU
75504,Species,Country,AL,,CITES_EU
75504,Species,Country,AL,8000,CITES_EU
75504,Species,Country,AT,,CITES_EU
75504,Species,Country,AT,8000,CITES_EU
75504,Species,Country,BE,,CITES_EU
75504,Species,Country,BE,8000,CITES_EU
75504,Species,Country,BG,,CITES_EU
75504,Species,Country,BG,8000,CITES_EU
75504,Species,Country,CH,18154,CITES_EU
75504,Species,Country,CZ,2050,CITES_EU
75504,Species,Country,DE,,CITES_EU
75504,Species,Country,DE,8000,CITES_EU
75504,Species,Country,DK,18216,CITES_EU
75504,Species,Country,EE,18216,CITES_EU
75504,Species,Country,ES,,CITES_EU
75504,Species,Country,ES,8000,CITES_EU
75504,Species,Country,FR,,CITES_EU
75504,Species,Country,FR,8000,CITES_EU
75504,Species,Country,GB,19232,CITES_EU
75504,Species,Country,GB,19902,CITES_EU
75504,Species,Country,GR,,CITES_EU
75504,Species,Country,GR,8000,CITES_EU
75504,Species,Country,HR,20595,CITES_EU
75504,Species,Country,HU,20686,CITES_EU
75504,Species,Country,IT,,CITES_EU
75504,Species,Country,IT,8000,CITES_EU
75504,Species,Country,LT,17779,CITES_EU
75504,Species,Country,LT,18216,CITES_EU
75504,Species,Country,LV,18216,CITES_EU
75504,Species,Country,NL,13892,CITES_EU
75504,Species,Country,PL,18216,CITES_EU
75504,Species,Country,PL,7897,CITES_EU
75504,Species,Country,RO,,CITES_EU
75504,Species,Country,RO,8000,CITES_EU
75504,Species,Country,RU,11552,CITES_EU
75504,Species,Country,SE,18216,CITES_EU
75504,Species,Country,SK,19321,CITES_EU
75632,Species,Country,MY,12915,CITES_EU
75632,Species,Country,MY,19215,CITES_EU
75633,Species,Country,MY,19215,CITES_EU
75633,Species,Country,SG,20099,CITES_EU
75645,Species,Country,SG,20099,CITES_EU
75648,Species,Country,AU,20681,CITES_EU
75651,Species,Country,EC,22065,CITES_EU
75659,Species,Country,VE,16289,CITES_EU
75662,Species,Country,VE,16289,CITES_EU
75671,Species,Country,BT,22228,CITES_EU
75671,Species,Country,IN,16294,CITES_EU
75671,Species,Country,IN,22228,CITES_EU
75693,Species,Country,CR,14248,CITES_EU
75693,Species,Country,CR,15964,CITES_EU
75694,Species,Country,CR,,CITES_EU
75694,Species,Country,CR,15964,CITES_EU
75694,Species,Country,GT,,CITES_EU
75694,Species,Country,GT,15964,CITES_EU
75694,Species,Country,NI,,CITES_EU
75694,Species,Country,NI,15964,CITES_EU
75694,Species,Country,SV,,CITES_EU
75694,Species,Country,SV,15964,CITES_EU
75696,Species,Country,MX,14248,CITES_EU
75696,Species,Country,MX,19850,CITES_EU
75697,Species,Country,CR,14255,CITES_EU
75697,Species,Country,CR,16385,CITES_EU
75702,Species,Country,CO,,CITES_EU
75702,Species,Country,CO,16388,CITES_EU
75702,Species,Country,CR,,CITES_EU
75702,Species,Country,CR,16388,CITES_EU
75702,Species,Country,GT,,CITES_EU
75702,Species,Country,GT,16388,CITES_EU
75702,Species,Country,HN,,CITES_EU
75702,Species,Country,HN,16388,CITES_EU
75702,Species,Country,NI,,CITES_EU
75702,Species,Country,NI,16388,CITES_EU
75702,Species,Country,SV,,CITES_EU
75702,Species,Country,SV,16388,CITES_EU
75702,Species,Country,TT,,CITES_EU
75702,Species,Country,TT,16388,CITES_EU
75702,Species,Country,VE,,CITES_EU
75702,Species,Country,VE,16388,CITES_EU
75709,Species,Country,MX,19850,CITES_EU
75709,Species,Country,MX,8058,CITES_EU
75709,Species,Country,US,15964,CITES_EU
75709,Species,Country,US,8058,CITES_EU
75711,Species,Country,MX,16360,CITES_EU
75713,Species,Country,MX,15964,CITES_EU
75713,Species,Country,MX,21424,CITES_EU
75714,Species,Country,CR,14260,CITES_EU
75714,Species,Country,CR,15964,CITES_EU
75715,Species,Country,MX,15964,CITES_EU
75715,Species,Country,MX,19850,CITES_EU
75715,Species,Country,US,,CITES_EU
75715,Species,Country,US,14662,CITES_EU
75716,Species,Country,MX,15964,CITES_EU
75716,Species,Country,MX,16360,CITES_EU
75716,Species,Country,US,20850,CITES_EU
75720,Species,Country,MX,12469,CITES_EU
75720,Species,Country,MX,15964,CITES_EU
75722,Species,Territory,AN,15964,CITES_EU
75722,Species,Country,CO,,CITES_EU
75722,Species,Country,CO,15964,CITES_EU
75722,Species,Country,PA,16317,CITES_EU
75722,Species,Country,VE,,CITES_EU
75722,Species,Country,VE,15964,CITES_EU
75723,Species,Country,MX,12469,CITES_EU
75723,Species,Country,MX,14253,CITES_EU
75723,Species,Country,MX,21424,CITES_EU
75726,Species,Country,MX,14249,CITES_EU
75726,Species,Country,MX,19850,CITES_EU
75728,Species,Country,MX,14263,CITES_EU
75728,Species,Country,MX,20067,CITES_EU
75728,Species,Country,MX,21424,CITES_EU
75729,Species,Country,MX,,CITES_EU
75729,Species,Country,MX,16385,CITES_EU
75729,Species,Country,MX,20067,CITES_EU
75730,Species,Country,MX,19850,CITES_EU
75730,Species,Country,MX,8058,CITES_EU
75730,Species,Country,US,20850,CITES_EU
75732,Species,Country,JM,13336,CITES_EU
75732,Species,Country,JM,15964,CITES_EU
75736,Species,Country,GT,14247,CITES_EU
75736,Species,Country,GT,15964,CITES_EU
75738,Species,Country,CR,14249,CITES_EU
75738,Species,Country,CR,15964,CITES_EU
75738,Species,Country,PA,14249,CITES_EU
75738,Species,Country,PA,15964,CITES_EU
75741,Species,Country,CO,,CITES_EU
75741,Species,Country,CO,10747,CITES_EU
75741,Species,Country,CR,,CITES_EU
75741,Species,Country,CR,15964,CITES_EU
75741,Species,Country,EC,,CITES_EU
75741,Species,Country,EC,15964,CITES_EU
75741,Species,Country,NI,,CITES_EU
75741,Species,Country,NI,10747,CITES_EU
75741,Species,Country,PA,10747,CITES_EU
75741,Species,Country,PA,16385,CITES_EU
75742,Species,Country,CO,,CITES_EU
75742,Species,Country,CO,14255,CITES_EU
75742,Species,Country,CR,,CITES_EU
75742,Species,Country,CR,15964,CITES_EU
75742,Species,Country,PA,20883,CITES_EU
75744,Species,Country,CR,14255,CITES_EU
75744,Species,Country,NI,,CITES_EU
75744,Species,Country,NI,15964,CITES_EU
75745,Species,Country,CR,14255,CITES_EU
75754,Species,Country,CR,14291,CITES_EU
75754,Species,Country,PA,14291,CITES_EU
75755,Species,Country,BZ,,CITES_EU
75755,Species,Country,BZ,14291,CITES_EU
75755,Species,Country,GT,14291,CITES_EU
75755,Species,Country,GT,9004,CITES_EU
75755,Species,Country,MX,19850,CITES_EU
75760,Species,Country,CO,,CITES_EU
75760,Species,Country,CO,18108,CITES_EU
75760,Species,Country,EC,11274,CITES_EU
75760,Species,Country,EC,19045,CITES_EU
75760,Species,Country,PA,11274,CITES_EU
75760,Species,Country,PA,16317,CITES_EU
75760,Species,Country,SR,21981,CITES_EU
75760,Species,Country,SV,22045,CITES_EU
75760,Species,Country,VE,,CITES_EU
75760,Species,Country,VE,11274,CITES_EU
75762,Species,Country,BO,14244,CITES_EU
75762,Species,Country,BR,14244,CITES_EU
75762,Species,Country,CO,14244,CITES_EU
75762,Species,Country,CR,14244,CITES_EU
75762,Species,Country,EC,14244,CITES_EU
75762,Species,Territory,GF,14244,CITES_EU
75762,Species,Country,GY,14244,CITES_EU
75762,Species,Country,NI,14244,CITES_EU
75762,Species,Country,PA,14244,CITES_EU
75762,Species,Country,PA,16317,CITES_EU
75762,Species,Country,PE,14244,CITES_EU
75762,Species,Country,PY,14244,CITES_EU
75762,Species,Country,VE,14244,CITES_EU
75762,Species,Country,VE,22075,CITES_EU
75763,Species,Country,BO,14244,CITES_EU
75763,Species,Country,CO,14244,CITES_EU
75763,Species,Country,CR,14244,CITES_EU
75763,Species,Country,EC,14244,CITES_EU
75763,Species,Country,PA,14244,CITES_EU
75763,Species,Country,PE,14244,CITES_EU
75763,Species,Country,VE,14244,CITES_EU
75764,Species,Country,CR,14244,CITES_EU
75764,Species,Country,PA,14244,CITES_EU
75764,Species,Country,PA,16317,CITES_EU
75765,Species,Country,GT,,CITES_EU
75765,Species,Country,GT,14244,CITES_EU
75765,Species,Country,HN,,CITES_EU
75765,Species,Country,HN,14244,CITES_EU
75765,Species,Country,MX,,CITES_EU
75765,Species,Country,MX,14244,CITES_EU
75765,Species,Country,MX,19848,CITES_EU
75765,Species,Country,MX,20033,CITES_EU
75765,Species,Country,NI,,CITES_EU
75765,Species,Country,NI,14244,CITES_EU
75765,Species,Country,SV,14244,CITES_EU
75766,Species,Country,BR,,CITES_EU
75766,Species,Country,BZ,14244,CITES_EU
75766,Species,Country,GT,14244,CITES_EU
75766,Species,Country,HN,,CITES_EU
75766,Species,Country,HN,14244,CITES_EU
75766,Species,Country,MX,14244,CITES_EU
75766,Species,Country,MX,9114,CITES_EU
75766,Species,Country,NI,12491,CITES_EU
75766,Species,Country,NI,14244,CITES_EU
75766,Species,Country,SV,12491,CITES_EU
75766,Species,Country,SV,14244,CITES_EU
75776,Species,Country,CO,12616,CITES_EU
75776,Species,Country,CO,9426,CITES_EU
75776,Species,Country,CR,9426,CITES_EU
75776,Species,Country,PA,16317,CITES_EU
75777,Species,Country,PA,14244,CITES_EU
75778,Species,Country,MX,19848,CITES_EU
75779,Species,Country,CO,,CITES_EU
75779,Species,Country,CO,14244,CITES_EU
75779,Species,Country,CR,14244,CITES_EU
75779,Species,Country,EC,14244,CITES_EU
75779,Species,Country,PA,,CITES_EU
75779,Species,Country,PA,14244,CITES_EU
75779,Species,Country,PE,14244,CITES_EU
75779,Species,Country,VE,14244,CITES_EU
75785,Species,Country,CR,14244,CITES_EU
75785,Species,Country,PA,14244,CITES_EU
75785,Species,Country,PA,16317,CITES_EU
75787,Species,Country,PA,14244,CITES_EU
75788,Species,Country,PA,14244,CITES_EU
75793,Species,Country,CR,14244,CITES_EU
75793,Species,Country,PA,14244,CITES_EU
75794,Species,Country,CR,14244,CITES_EU
75794,Species,Country,EC,14244,CITES_EU
75795,Species,Country,CR,14244,CITES_EU
75795,Species,Country,PA,14244,CITES_EU
75799,Species,Country,CR,21264,CITES_EU
75799,Species,Country,CR,9037,CITES_EU
75799,Species,Country,PA,21264,CITES_EU
75799,Species,Country,PA,9037,CITES_EU
75800,Species,Country,CR,,CITES_EU
75800,Species,Country,CR,10747,CITES_EU
75800,Species,Country,PA,10747,CITES_EU
75800,Species,Country,PA,16317,CITES_EU
75806,Species,Country,BZ,,CITES_EU
75806,Species,Country,BZ,15964,CITES_EU
75806,Species,Country,GT,,CITES_EU
75806,Species,Country,GT,15964,CITES_EU
75806,Species,Country,MX,14260,CITES_EU
75807,Species,Country,BR,14246,CITES_EU
75807,Species,Country,CR,14246,CITES_EU
75807,Species,Country,EC,19045,CITES_EU
75807,Species,Country,GT,14246,CITES_EU
75807,Species,Country,GY,14246,CITES_EU
75807,Species,Country,PA,14246,CITES_EU
75807,Species,Country,VE,14246,CITES_EU
75809,Species,Country,MX,21424,CITES_EU
75809,Species,Country,MX,9114,CITES_EU
75810,Species,Country,MX,15964,CITES_EU
75810,Species,Country,MX,8058,CITES_EU
75810,Species,Country,US,15964,CITES_EU
75810,Species,Country,US,8058,CITES_EU
75811,Species,Country,MX,14252,CITES_EU
75811,Species,Country,US,15964,CITES_EU
75811,Species,Country,US,4115,CITES_EU
75812,Species,Country,CR,,CITES_EU
75812,Species,Country,CR,9004,CITES_EU
75812,Species,Country,GT,9004,CITES_EU
75812,Species,Territory,MQ,8766,CITES_EU
75812,Species,Territory,MS,8766,CITES_EU
75812,Species,Country,MX,,CITES_EU
75812,Species,Country,MX,9004,CITES_EU
75812,Species,Country,NI,,CITES_EU
75812,Species,Country,NI,9004,CITES_EU
75812,Species,Country,PA,16317,CITES_EU
75812,Species,Country,PA,9004,CITES_EU
75812,Species,Country,VC,,CITES_EU
75812,Species,Country,VC,8766,CITES_EU
75813,Species,Country,BZ,,CITES_EU
75813,Species,Country,BZ,10747,CITES_EU
75813,Species,Country,CR,9004,CITES_EU
75813,Species,Country,NI,9004,CITES_EU
75813,Species,Country,PA,10747,CITES_EU
75813,Species,Country,PA,16317,CITES_EU
75814,Species,Country,BO,10747,CITES_EU
75814,Species,Country,BO,9700,CITES_EU
75814,Species,Country,CO,10747,CITES_EU
75814,Species,Country,CO,9700,CITES_EU
75814,Species,Country,CR,10747,CITES_EU
75814,Species,Country,CR,9700,CITES_EU
75814,Species,Country,GT,9004,CITES_EU
75814,Species,Country,GT,9703,CITES_EU
75814,Species,Country,MX,9004,CITES_EU
75814,Species,Country,MX,9703,CITES_EU
75814,Species,Country,PA,10747,CITES_EU
75814,Species,Country,PA,16317,CITES_EU
75815,Species,Country,BZ,9004,CITES_EU
75815,Species,Country,CR,9004,CITES_EU
75815,Species,Country,GT,9004,CITES_EU
75815,Species,Country,HN,9004,CITES_EU
75815,Species,Country,MX,9004,CITES_EU
75815,Species,Country,NI,,CITES_EU
75815,Species,Country,NI,10747,CITES_EU
75815,Species,Country,PA,16317,CITES_EU
75815,Species,Country,PA,9004,CITES_EU
75815,Species,Country,PE,,CITES_EU
75815,Species,Country,PE,9417,CITES_EU
75815,Species,Country,SV,9004,CITES_EU
75815,Species,Country,US,9004,CITES_EU
75816,Species,Country,CR,,CITES_EU
75816,Species,Country,CR,10747,CITES_EU
75816,Species,Country,MX,,CITES_EU
75816,Species,Country,MX,10747,CITES_EU
75816,Species,Country,NI,,CITES_EU
75816,Species,Country,NI,10747,CITES_EU
75816,Species,Country,PA,10747,CITES_EU
75816,Species,Country,PA,16317,CITES_EU
75816,Species,Country,SV,,CITES_EU
75816,Species,Country,SV,10747,CITES_EU
75817,Species,Country,BZ,,CITES_EU
