Scientific name,Rank,RecID,ParentRank,ParentRecID,Status,Species Author,notes,Designation
lagopus,Species,107423,Genus,765,A,Schumann,,CITES_EU
leucophaea,Species,107424,Genus,765,A,Philippi,,CITES_EU
lloydii,Species,107438,Genus,652,A,(Britton & Rose) Orcutt,,CITES_EU
melanocentra,Species,107446,Genus,652,A,Poselger,,CITES_EU
mieheana,Species,107449,Genus,652,A,Tiegel,,CITES_EU
sphaerica,Species,107499,Genus,652,A,Dietrich ex Engelmann,,CITES_EU
voburnensis,Species,107518,Genus,652,A,Scheer,,CITES_EU
wagneriana,Species,107519,Genus,652,A,Boedeker,,CITES_EU
arenicola,Species,107535,Genus,311,A,K.D.Hill,,CITES_EU
brunnea,Species,107537,Genus,311,A,K.D.Hill,,CITES_EU
couttsiana,Species,107538,Genus,311,A,K.D.Hill,,CITES_EU
guizhouensis,Species,107539,Genus,311,A,K.Lan & R.F.Zhou,,CITES_EU
maconochii,Species,107540,Genus,311,A,Chirgwin & K.D.Hill,,CITES_EU
megacarpa,Species,107541,Genus,311,A,K.D.Hill,,CITES_EU
ophiolitica,Species,107542,Genus,311,A,K.D.Hill,,CITES_EU
platyphylla,Species,107543,Genus,311,A,K.D.Hill,,CITES_EU
riuminiana,Species,107544,Genus,311,A,Porte ex Regel,,CITES_EU
silvestris,Species,107546,Genus,311,A,K.D.Hill,,CITES_EU
triptera,Species,107550,Genus,267,A,(Sm.) G.Don ex Steud. (1840),,CITES_EU
cochleata,Species,107551,Genus,637,A,Lindl. & Paxton (1850-1),,CITES_EU
singuliflorum,Species,107553,Genus,421,A,Schltr.,,CITES_EU
spinulosa,Species,107554,Genus,309,A,Wallich ex. Hook. 1844,,CITES_EU
celsianus,Species,107557,Genus,769,A,(Salm-Dyck) Riccobono,,CITES_EU
doelzianus,Species,107558,Genus,769,A,(Backeberg) Borg,,CITES_EU
trollii,Species,107559,Genus,769,A,(Kupper) Backeberg,,CITES_EU
leucotrichus,Species,107560,Genus,769,A,(Philippi) Wagenknecht,,CITES_EU
pseudofossulatus,Species,107562,Genus,769,A,Hunt,,CITES_EU
ritteri,Species,107563,Genus,769,A,Cullmann,,CITES_EU
tacnaensis,Species,107564,Genus,769,A,Ritter,,CITES_EU
varicolor,Species,107565,Genus,769,A,Backeberg,,CITES_EU
borchersii,Species,107567,Genus,777,A,(Boedeker) Backeberg,,CITES_EU
peruviana,Species,107568,Genus,777,A,(Schumann) Britton & Rose,,CITES_EU
lepidanthus,Species,107569,Genus,791,A,(Eichlam) Britton & Rose,,CITES_EU
margalefii,Species,107570,Genus,761,A,Hágsater,,CITES_EU
fasciculatum,Species,107571,Genus,761,A,Hágsater,,CITES_EU
oliganthum,Species,107572,Genus,761,A,(Reichb.f.) L.O. Williams,,CITES_EU
tuerckheimii,Species,107573,Genus,657,A,Ames,,CITES_EU
papyracanthus,Species,107574,Genus,1002,A,(Engelmann) Taylor,,CITES_EU
floridense,Species,107575,Genus,430,A,Hágsater,,CITES_EU
gonzalez-tamayoi,Species,107576,Genus,430,A,Hágsater,,CITES_EU
pollardii,Species,107577,Genus,430,A,Hágsater,,CITES_EU
scharfii,Species,107578,Genus,430,A,Hágsater,,CITES_EU
hermannii,Species,107579,Genus,815,A,W.T.Marshall,,CITES_EU
simpsonii,Species,107581,Genus,815,A,(Engelmann) Britton & Rose,,CITES_EU
orcuttii,Species,107582,Genus,789,A,(K.Brandegee) Rowley,,CITES_EU
standleyi,Species,107584,Genus,1165,A,B.Schutzman,,CITES_EU
variegata,Species,107585,Genus,1165,A,Warsz.,,CITES_EU
villosa,Species,107595,Genus,176,A,(C.Chr. 1937) M.D.Turner & R.A.White 1988,,CITES_EU
javanica,Species,107596,Genus,176,A,(Blume 1909) M.D.Turner & R.A.White 1988,,CITES_EU
straminea,Species,107598,Genus,176,A,(Labill) M.D. Turner & R.A. White 1988,,CITES_EU
alacriportana,Species,107602,Genus,812,A,Backeberg & Voll,,CITES_EU
allosiphon,Species,107603,Genus,812,A,(Marchesi) Taylor,,CITES_EU
ayopayana,Species,107604,Genus,812,A,Cardenas,,CITES_EU
buiningii,Species,107610,Genus,812,A,(Buxbaum) Taylor,,CITES_EU
brevistipes,Species,107617,Genus,309,A,R.C. Moran,,CITES_EU
brunnescens,Species,107618,Genus,309,A,(Barnington 1976) R.C. Moran 1991,,CITES_EU
chrysacanthion,Species,107620,Genus,812,A,(Schumann) Backeberg,,CITES_EU
columnaris,Species,107623,Genus,812,A,Cardenas,,CITES_EU
comarapana,Species,107624,Genus,812,A,Cardenas,,CITES_EU
darienensis,Species,107625,Genus,309,A,R.C. Moran,,CITES_EU
concinna,Species,107627,Genus,812,A,(Monville) Taylor,,CITES_EU
crassigibba,Species,107629,Genus,812,A,(Ritter) Taylor,,CITES_EU
erinacea,Species,107633,Genus,812,A,(Haworth) Taylor,,CITES_EU
formosa,Species,107635,Genus,812,A,Ritter,,CITES_EU
haselbergii,Species,107641,Genus,812,A,(Haage ex Ruempler) Brandt,,CITES_EU
hausteiniana,Species,107643,Genus,812,A,Rausch,,CITES_EU
herteri,Species,107644,Genus,812,A,(Werdermann) Taylor,,CITES_EU
horstii,Species,107646,Genus,812,A,(Ritter) Taylor,,CITES_EU
oblonga,Species,107648,Genus,309,A,(Klotzsch. 1844) Domin. 1929,,CITES_EU
pinnula,Species,107649,Genus,309,A,(Christ 1901) Domin 1929,,CITES_EU
squamulosa,Species,107651,Genus,309,A,(Losch) R.C. Moran,,CITES_EU
tortuosa,Species,107652,Genus,309,A,R.C.Moran 1991,,CITES_EU
leninghausii,Species,107657,Genus,812,A,(Schumann) Brandt,,CITES_EU
werffii,Species,107659,Genus,309,A,R.C. Moran 1991,,CITES_EU
maassii,Species,107660,Genus,812,A,(Heese) Berger,,CITES_EU
magnifica,Species,107661,Genus,812,A,(Ritter) Brandt,,CITES_EU
mammulosa,Species,107663,Genus,812,A,(Lemaire) Taylor,,CITES_EU
microsperma,Species,107664,Genus,812,A,(Weber) Spegazzini,,CITES_EU
mueller-melchersii,Species,107668,Genus,812,A,(Backeberg) Taylor,,CITES_EU
neohorstii,Species,107674,Genus,812,A,(Theunissen) Taylor,,CITES_EU
nigrispina,Species,107675,Genus,812,A,(Schumann) Brandt,,CITES_EU
nivosa,Species,107676,Genus,812,A,Backeberg,,CITES_EU
ocampoi,Species,107677,Genus,812,A,Cardenas,,CITES_EU
ottonis,Species,107680,Genus,812,A,(Lehmann) Taylor,,CITES_EU
penicillata,Species,107682,Genus,812,A,Fechser & Steeg,,CITES_EU
procera,Species,107685,Genus,812,A,Ritter,,CITES_EU
rechensis,Species,107689,Genus,812,A,(Buining) Brandt,,CITES_EU
rutilans,Species,107692,Genus,812,A,(Daeniker & Krainz) Taylor,,CITES_EU
saint-pieana,Species,107693,Genus,812,A,Backeberg,,CITES_EU
schumanniana,Species,107694,Genus,812,A,(Nicolai) Brandt,,CITES_EU
schwebsiana,Species,107695,Genus,812,A,(Werdermann) Backeberg,,CITES_EU
scopa,Species,107696,Genus,812,A,(Sprengel) Taylor,,CITES_EU
stuemeri,Species,107700,Genus,812,A,(Werdermann) Backeberg,,CITES_EU
subterrranea,Species,107701,Genus,812,A,Ritter,,CITES_EU
taratensis,Species,107705,Genus,812,A,Cardenas,,CITES_EU
tuberculata,Species,107709,Genus,812,A,Cardenas,,CITES_EU
warasii,Species,107710,Genus,812,A,(Ritter) Brandt,,CITES_EU
werdermanniana,Species,107711,Genus,812,A,(Herter) Taylor,,CITES_EU
aemulans,Species,107716,Genus,418,A,Vorster,,CITES_EU
abbottii,Species,107717,Genus,39,A,(Maxon 1924) Tryon 1970,,CITES_EU
minor,Species,107718,Genus,39,A,(D. Eaton) Tryon,,CITES_EU
urbanii,Species,107719,Genus,39,A,(Brause 1911) R.Tryon 1970,,CITES_EU
cerinus,Species,107720,Genus,418,A,Lavranos & D.L.Goode,,CITES_EU
delucanus,Species,107721,Genus,418,A,"Malaisse, Sclavo & Croisiers",,CITES_EU
dyerianus,Species,107722,Genus,418,A,Lavranos & D.L.Goode,,CITES_EU
ituriensis,Species,107729,Genus,418,A,Bamps & Lisowski,,CITES_EU
middelburgensis,Species,107742,Genus,418,A,Vorster,,CITES_EU
schaijesii,Species,107743,Genus,418,A,"Malaisse, Sclavo & Crosiers",,CITES_EU
sclavoi,Species,107744,Genus,418,A,"De Luca, D.W.Stev. & A.Moretti",,CITES_EU
turneri,Species,107753,Genus,418,A,Lavranos & D.L.Goode,,CITES_EU
douglasii,Species,107754,Genus,647,A,W.Hill ex Bailey,,CITES_EU
dyeri,Species,107755,Genus,647,A,(F.Muell.) C.A.Gardner,,CITES_EU
johnsonii,Species,107756,Genus,647,A,D.Jones & K.D.Hill,,CITES_EU
mountperriensis,Species,107757,Genus,647,A,Bailey,,CITES_EU
riedlei,Species,107758,Genus,647,A,(Fisch. ex Gaudich.) C.A.Gardner,,CITES_EU
fearnsidei,Species,107759,Genus,647,A,D.L.Jones,,CITES_EU
flexuosa,Species,107760,Genus,647,A,C.Moore,,CITES_EU
heteromera,Species,107761,Genus,647,A,C.Moore,,CITES_EU
lomandroides,Species,107762,Genus,647,A,D.L.Jones,,CITES_EU
pauli-guilielmi,Species,107763,Genus,647,A,W.Hill & F.Muell.,,CITES_EU
plurinervia,Species,107764,Genus,647,A,(L.A.S.Johnson) D.L.Jones,,CITES_EU
amazonum,Species,107766,Genus,1165,A,D.Stevenson,,CITES_EU
amplifolia,Species,107767,Genus,1165,A,hort. W.Bull ex Mast.,,CITES_EU
dressleri,Species,107768,Genus,1165,A,D.W.Stev.,,CITES_EU
cunaria,Species,107769,Genus,1165,A,Dressler & D.W.Stev.,,CITES_EU
ipetiensis,Species,107770,Genus,1165,A,D.W.Stev.,,CITES_EU
neurophyllidia,Species,107771,Genus,1165,A,D.W.Stev.,,CITES_EU
linguiformis,Species,107772,Genus,765,A,Griffiths,,CITES_EU
longiareolata,Species,107773,Genus,765,A,Clover & Jotter,,CITES_EU
longispina,Species,107774,Genus,765,A,Haworth,,CITES_EU
pseudomonticola,Species,107775,Genus,1165,A,L.D.Gómez,,CITES_EU
martiniana,Species,107776,Genus,765,A,(Benson) Parfitt,,CITES_EU
microdisca,Species,107777,Genus,765,A,Weber,,CITES_EU
mieckleyi,Species,107778,Genus,765,A,Schumann,,CITES_EU
minuta,Species,107779,Genus,765,A,(Backeberg) Castellanos,,CITES_EU
mistiensis,Species,107780,Genus,765,A,(Backeberg) Rowley,,CITES_EU
mojavensis,Species,107781,Genus,765,A,Engelmann & Bigelow,,CITES_EU
molinensis,Species,107782,Genus,765,A,Spegazzini,,CITES_EU
monacantha,Species,107783,Genus,765,A,Haworth,,CITES_EU
montevideensis,Species,107784,Genus,765,A,Spegazzini,,CITES_EU
multigeniculata,Species,107786,Genus,765,A,Clokey,,CITES_EU
nigrispina,Species,107788,Genus,765,A,Schumann,,CITES_EU
orurensis,Species,107790,Genus,765,A,Cardenas,,CITES_EU
ovata,Species,107791,Genus,765,A,Pfeiffer,,CITES_EU
palmadora,Species,107792,Genus,765,A,Britton & Rose,,CITES_EU
aureiflora,Species,107793,Genus,821,A,Ritter,,CITES_EU
paraguayensis,Species,107794,Genus,765,A,Schumann,,CITES_EU
parishii,Species,107795,Genus,765,A,Orcutt,,CITES_EU
bahiensis,Species,107797,Genus,821,A,Guerke,,CITES_EU
penicilligera,Species,107798,Genus,765,A,Spegazzini,,CITES_EU
diaz-romeroana,Species,107799,Genus,821,A,Cárdenas,,CITES_EU
grandifolia,Species,107800,Genus,821,A,Haworth,,CITES_EU
pentlandii,Species,107802,Genus,765,A,Salm-Dyck,,CITES_EU
picardoi,Species,107803,Genus,765,A,Marnier-Lapostolle,,CITES_EU
prasina,Species,107805,Genus,765,A,Spegazzini,,CITES_EU
punta-caillan,Species,107807,Genus,765,A,(Rauh & Backeberg) Rowley,,CITES_EU
pyrrhacantha,Species,107809,Genus,765,A,Schumann,,CITES_EU
quimilo,Species,107810,Genus,765,A,Schumann,,CITES_EU
quitensis,Species,107811,Genus,765,A,Weber,,CITES_EU
rahmeri,Species,107812,Genus,765,A,Philippi,,CITES_EU
roborensis,Species,107815,Genus,765,A,Cardenas,,CITES_EU
rutila,Species,107817,Genus,765,A,Nuttall ex Torey & Gray,,CITES_EU
salagria,Species,107818,Genus,765,A,Castellanos,,CITES_EU
salmiana,Species,107819,Genus,765,A,Parmentier ex Pfeiffer,,CITES_EU
salvadorensis,Species,107820,Genus,765,A,Britton & Rose ex Standley & Calderon,,CITES_EU
nemorosa,Species,107821,Genus,821,A,Rojas,,CITES_EU
santa-rita,Species,107822,Genus,765,A,(Griffiths & Hare) Rose,,CITES_EU
saxatilis,Species,107823,Genus,765,A,(Ritter) Braun & Esteves Pereira,,CITES_EU
schickendantzii,Species,107824,Genus,765,A,Weber,,CITES_EU
securigera,Species,107826,Genus,765,A,Borg,,CITES_EU
shaferi,Species,107827,Genus,765,A,Britton & Rose,,CITES_EU
silvestris,Species,107828,Genus,765,A,Backeberg,,CITES_EU
soederstromiana,Species,107829,Genus,765,A,Britton & Rose,,CITES_EU
soehrensii,Species,107830,Genus,765,A,Britton & Rose,,CITES_EU
sphaerica,Species,107831,Genus,765,A,Foerster,,CITES_EU
sphaerocarpa,Species,107832,Genus,765,A,Engelmann & Bigelow,,CITES_EU
spinosibacca,Species,107833,Genus,765,A,Anthony,,CITES_EU
stenarthra,Species,107834,Genus,765,A,Schumann,,CITES_EU
subsphaerocarpa,Species,107835,Genus,765,A,Spegazzini,,CITES_EU
subterranea,Species,107836,Genus,765,A,R.Fries,,CITES_EU
subulata,Species,107837,Genus,765,A,(Muehlenpfordt) Engelmann,,CITES_EU
sulphurea,Species,107838,Genus,765,A,Gillies ex Salm-Dyck,,CITES_EU
tenuiflora,Species,107839,Genus,765,A,Small,,CITES_EU
trichophora,Species,107842,Genus,765,A,(Engelmann & Bigelow) Britton & Rose,,CITES_EU
turbinata,Species,107845,Genus,765,A,Small,,CITES_EU
unguispina,Species,107846,Genus,765,A,Backeberg,,CITES_EU
vaginata,Species,107848,Genus,765,A,Engelmann,,CITES_EU
vaseyi,Species,107849,Genus,765,A,Britton & Rose,,CITES_EU
verschaffeltii,Species,107850,Genus,765,A,Cels ex Weber,,CITES_EU
vestita,Species,107851,Genus,765,A,Salm-Dyck,,CITES_EU
weberi,Species,107852,Genus,765,A,Spegazzini,,CITES_EU
wetmorei,Species,107854,Genus,765,A,Britton & Rose,,CITES_EU
wootonii,Species,107855,Genus,765,A,Griffiths,,CITES_EU
zehnderi,Species,107856,Genus,765,A,(Rauh & Backeberg) Rowley,,CITES_EU
quisqueyana,Species,107857,Genus,821,A,Liogier,,CITES_EU
sacharosa,Species,107858,Genus,821,A,Grisebach,,CITES_EU
stenantha,Species,107859,Genus,821,A,Ritter,,CITES_EU
weberiana,Species,107860,Genus,821,A,Schumann,,CITES_EU
zinniiflora,Species,107861,Genus,821,A,De Candolle,,CITES_EU
kellermanii,Species,107862,Genus,822,A,Rose,,CITES_EU
albisummus,Species,107863,Genus,843,A,Braun & Esteves,,CITES_EU
arrabidae,Species,107864,Genus,843,A,(Lemaire) Byles & Rowley,,CITES_EU
aureispinus,Species,107865,Genus,843,A,(Buining & Brederoo) Ritter,,CITES_EU
brasiliensis,Species,107868,Genus,843,A,(Britton & Rose) Backeberg,,CITES_EU
catingicola,Species,107870,Genus,843,A,(Guerke) Byles & Rowley,,CITES_EU
chrysostele,Species,107871,Genus,843,A,(Vaupel) Byles & Rowley,,CITES_EU
densiareolatus,Species,107874,Genus,843,A,Ritter,,CITES_EU
diersianus,Species,107875,Genus,843,A,(Esteves) Braun,,CITES_EU
flavipulvinatus,Species,107876,Genus,843,A,(Buining & Brederoo) Ritter,,CITES_EU
flexibilispinus,Species,107877,Genus,843,A,Braun & Esteves Pereira,,CITES_EU
floccosus,Species,107878,Genus,843,A,Byles & Rowley,,CITES_EU
fulvilanatus,Species,107879,Genus,843,A,(Buining & Brederoo) Ritter,,CITES_EU
glaucochrous,Species,107881,Genus,843,A,(Werdermann) Byles & Rowley,,CITES_EU
gounellei,Species,107882,Genus,843,A,(Weber) Byles & Rowley,,CITES_EU
machrisii,Species,107886,Genus,843,A,(Dawson) Backeberg,,CITES_EU
magnificus,Species,107887,Genus,843,A,(Buining & Brederoo) Ritter,,CITES_EU
multicostatus,Species,107890,Genus,843,A,Ritter,,CITES_EU
oligolepis,Species,107891,Genus,843,A,(Vaupel) Byles & Rowley,,CITES_EU
pachycladus,Species,107892,Genus,843,A,Ritter,,CITES_EU
pentaedrophorus,Species,107894,Genus,843,A,(Cels) Byles & Rowley,,CITES_EU
piauhyensis,Species,107896,Genus,843,A,(Guerke) Byles & Rowley,,CITES_EU
tuberculatus,Species,107920,Genus,843,A,(Werdermann) Byles & Rowley,,CITES_EU
ulei,Species,107923,Genus,843,A,(Schumann) Byles & Rowley,,CITES_EU
vilaboensis,Species,107924,Genus,843,A,(Diers & Esteves Pereira) Braun,,CITES_EU
acuminata,Species,107932,Genus,905,A,Cufodontis,,CITES_EU
horichii,Species,107933,Genus,905,A,(Kimnach) Barthlott,,CITES_EU
lankesteri,Species,107934,Genus,905,A,(Kimnach) Barthlott,,CITES_EU
ramulosa,Species,107935,Genus,905,A,(Salm-Dyck) Barthlott,,CITES_EU
araucanus,Species,107936,Genus,913,A,Castellanos,,CITES_EU
australis,Species,107937,Genus,913,A,(Weber) Backeberg,,CITES_EU
fischeri,Species,107938,Genus,913,A,Britton & Rose,,CITES_EU
gonjianii,Species,107939,Genus,913,A,Kiesling,,CITES_EU
hickenii,Species,107940,Genus,913,A,Britton & Rose,,CITES_EU
megliolii,Species,107942,Genus,913,A,Kiesling,,CITES_EU
reticulatus,Species,107943,Genus,913,A,Kiesling,,CITES_EU
valentinii,Species,107944,Genus,913,A,Spegazzini,,CITES_EU
bylesianus,Species,107945,Genus,922,A,Andreae & Backeberg,,CITES_EU
familiaris,Species,107948,Genus,922,A,Ritter,,CITES_EU
verticillata,Species,107949,Genus,927,A,(Vaupel) Vaupel,,CITES_EU
zehntneri,Species,107950,Genus,927,A,(Britton & Rose) Britton & Rose,,CITES_EU
albopectinata,Species,107966,Genus,935,A,Rausch,,CITES_EU
arenacea,Species,107967,Genus,935,A,Cardenas,,CITES_EU
aureiflora,Species,107968,Genus,935,A,Backeberg,,CITES_EU
caineana,Species,107969,Genus,935,A,Cardenas,,CITES_EU
brunescens,Species,107970,Genus,935,A,Rausch,,CITES_EU
canigueralii,Species,107971,Genus,935,A,Cardenas,,CITES_EU
cylindrica,Species,107972,Genus,935,A,(Donlad & Lau) Hunt,,CITES_EU
deminuta,Species,107973,Genus,935,A,(Weber) Britton & Rose,,CITES_EU
einsteinii,Species,107974,Genus,935,A,Fric,,CITES_EU
fidaiana,Species,107977,Genus,935,A,(Backeberg) Hunt,,CITES_EU
fiebrigii,Species,107978,Genus,935,A,(Guerke) Britton & Rose ex Bailey,,CITES_EU
flavistyla,Species,107979,Genus,935,A,Ritter,,CITES_EU
fulviseta,Species,107981,Genus,935,A,Rausch,,CITES_EU
heliosa,Species,107982,Genus,935,A,Rausch,,CITES_EU
huasiensis,Species,107983,Genus,935,A,Rausch,,CITES_EU
marsoneri,Species,107992,Genus,935,A,Werdermann,,CITES_EU
mentosa,Species,107993,Genus,935,A,(Ritter) Donald,,CITES_EU
minuscula,Species,107995,Genus,935,A,Schumann,,CITES_EU
neocumingii,Species,107997,Genus,935,A,(Backeberg) Hunt,,CITES_EU
pseudodeminuta,Species,107998,Genus,935,A,Backeberg,,CITES_EU
pulvinosa,Species,107999,Genus,935,A,Ritter & Buining,,CITES_EU
pygmaea,Species,108000,Genus,935,A,(R.Fries) Britton & Rose,,CITES_EU
ritteri,Species,108029,Genus,935,A,(Wessner) Buining & Donald,,CITES_EU
simoniana,Species,108030,Genus,935,A,Rausch,,CITES_EU
spegazziniana,Species,108034,Genus,935,A,Backeberg,,CITES_EU
spinosissima,Species,108035,Genus,935,A,Backeberg,,CITES_EU
steinbachii,Species,108036,Genus,935,A,Werdermann,,CITES_EU
steinmannii,Species,108043,Genus,935,A,(Solms-Laubach) Britton & Rose,,CITES_EU
wessneriana,Species,108046,Genus,935,A,Bewerunge,,CITES_EU
xanthocarpa,Species,108047,Genus,935,A,Backeberg,,CITES_EU
burchellii,Species,108062,Genus,946,A,Britton & Rose,,CITES_EU
cereoides,Species,108063,Genus,946,A,(Backeberg & Voll) Backeberg,,CITES_EU
cereuscula,Species,108066,Genus,946,A,Haworth,,CITES_EU
clavata,Species,108073,Genus,946,A,Weber,,CITES_EU
crispata,Species,108075,Genus,946,A,(Haworth) Pfeiffer,,CITES_EU
cuneata,Species,108076,Genus,946,A,Britton & Rose,,CITES_EU
dissimilis,Species,108077,Genus,946,A,(Lindberg) Schumann,,CITES_EU
elliptica,Species,108080,Genus,946,A,Lindberg ex Schumann,,CITES_EU
floccosa,Species,108081,Genus,946,A,Salm-Dyck ex Pfeiffer,,CITES_EU
grandiflora,Species,108082,Genus,946,A,Haworth,,CITES_EU
mesembryanthemoides,Species,108086,Genus,946,A,Haworth,,CITES_EU
micrantha,Species,108087,Genus,946,A,(Kunth) De Candolle,,CITES_EU
neves-armondii,Species,108088,Genus,946,A,Schumann,,CITES_EU
oblonga,Species,108089,Genus,946,A,Loefgren,,CITES_EU
occidentalis,Species,108090,Genus,946,A,Barthlott,,CITES_EU
pachyptera,Species,108092,Genus,946,A,Pfeiffer,,CITES_EU
paradoxa,Species,108093,Genus,946,A,(Salm-Dyck ex Pfeiffer) Salm-Dyck,,CITES_EU
pentaptera,Species,108094,Genus,946,A,Pfeiffer,,CITES_EU
pilocarpa,Species,108095,Genus,946,A,Loefgren,,CITES_EU
pulchra,Species,108097,Genus,946,A,Loefgren,,CITES_EU
russellii,Species,108101,Genus,946,A,Britton & Rose,,CITES_EU
teres,Species,108102,Genus,946,A,(Vellozo) Steudel,,CITES_EU
trigona,Species,108104,Genus,946,A,Pfeiffer,,CITES_EU
corroanus,Species,108105,Genus,973,A,Cardenas,,CITES_EU
kautskyi,Species,108107,Genus,999,A,(Horobin & McMillan) Taylor,,CITES_EU
opuntioides,Species,108109,Genus,999,A,(Loefgren & Dusen) Hunt,,CITES_EU
orssichiana,Species,108110,Genus,999,A,Barthlott & McMillan,,CITES_EU
russelliana,Species,108111,Genus,999,A,(Hooker) Britton & Rose,,CITES_EU
truncata,Species,108112,Genus,999,A,(Haworth) Moran,,CITES_EU
hintonii,Species,108113,Genus,109,A,Glass & Fitz Maurice,,CITES_EU
mexicana,Species,108116,Genus,494,A,Glass & Fitz Maurice,,CITES_EU
hondurensis,Species,108130,Genus,1007,A,(Schumann) Britton & Rose,,CITES_EU
inermis,Species,108131,Genus,1007,A,(Otto) Britton & Rose,,CITES_EU
macdonaldiae,Species,108132,Genus,1007,A,(Hooker) Britton & Rose,,CITES_EU
megalanthus,Species,108133,Genus,1007,A,(Schumann ex Vaupel) Moran,,CITES_EU
setaceus,Species,108136,Genus,1007,A,(Salm-Dyck ex De Candolle) Werdermann,,CITES_EU
testudo,Species,108137,Genus,1007,A,(Karwinski ex Zuccarini) Buxbaum,,CITES_EU
tricae,Species,108138,Genus,1007,A,Hunt,,CITES_EU
wercklei,Species,108139,Genus,1007,A,(Weber) Britton & Rose,,CITES_EU
wittii,Species,108140,Genus,1007,A,(Schumann) Rowley,,CITES_EU
rectispinus,Species,108141,Genus,1047,A,Schmoll,,CITES_EU
aragonii,Species,108142,Genus,1048,A,(Weber) Buxbaum,,CITES_EU
eichlamii,Species,108143,Genus,1048,A,(Britton & Rose) Buxbaum,,CITES_EU
fimbriatus,Species,108144,Genus,1048,A,(Lamarck) Lourteig,,CITES_EU
griseus,Species,108145,Genus,1048,A,(Haworth) Buxbaum,,CITES_EU
leucostele,Species,108146,Genus,1052,A,(Guerke) Berger,,CITES_EU
luetzelburgii,Species,108147,Genus,1052,A,(Vaupel) Taylor & Eggli,,CITES_EU
coryne,Species,108148,Genus,1057,A,(Foerster) Britton & Rose,,CITES_EU
braunii,Species,108150,Genus,1073,A,Esteves Pereira,,CITES_EU
funalis,Species,108151,Genus,1073,A,Britton & Rose,,CITES_EU
lausseri,Species,108159,Genus,1090,A,Riha & Busek,,CITES_EU
roseiflorus,Species,108186,Genus,1130,A,Backeberg,,CITES_EU
churinensis,Species,108188,Genus,1152,A,Ritter,,CITES_EU
cuzcoensis,Species,108189,Genus,1152,A,Knize,,CITES_EU
johnsonii,Species,108190,Genus,1152,A,Ritter,,CITES_EU
longicomus,Species,108191,Genus,1152,A,Ritter,,CITES_EU
rauhii,Species,108192,Genus,1152,A,Backeberg,,CITES_EU
torataensis,Species,108193,Genus,1152,A,Ritter,,CITES_EU
weberbaueri,Species,108194,Genus,1152,A,(Schumann ex Vaupel) Backeberg,,CITES_EU
winterianus,Species,108195,Genus,1152,A,Ritter,,CITES_EU
rosei,Species,108196,Genus,1153,A,(Kimnach) Buxbaum,,CITES_EU
tonduzii,Species,108197,Genus,1153,A,(Weber) Rowley,,CITES_EU
tunilla,Species,108198,Genus,1153,A,(Weber) Britton & Rose,,CITES_EU
decussilvae,Species,108227,Genus,984,A,Beentje & J. Dransf.,,CITES_EU
louvelii,Species,108237,Genus,933,A,Beentje,,CITES_EU
inamoena,Species,108239,Genus,765,A,Schumann,,CITES_EU
subsimilis,Species,108277,Genus,843,A,Rizzini & Mattos,,CITES_EU
thurberi,Species,108285,Genus,1048,A,(Engelmann) Buxbaum,,CITES_EU
bicolor,Species,108306,Genus,1090,A,(Galleotti ex Pfeiffer) Britton & Rose,,CITES_EU
serrata,Species,108406,Genus,458,A,L.,,CITES_EU
obtusata,Species,108538,Genus,849,A,(Pursh) Lindl.,,CITES_EU
seemannii,Species,108882,Genus,311,A,A.Braun,,CITES_EU
msinganus,Species,108891,Genus,418,A,Vorster,,CITES_EU
passerinum,Species,108899,Genus,322,A,Richardson,,CITES_EU
kaokoensis,Species,108964,Genus,458,A,"(A.C.White, R.A.Dyer & B.Sloane) L.C.Leach",,CITES_EU
erectus,Species,109118,Genus,234,A,,,CITES_EU
whitcombei,Species,109407,Genus,38,A,Lavaranos,,CITES_EU
hookeriana,Species,109897,Genus,733,A,Lindl.,,CITES_EU
sumatrana,Species,109899,Genus,20,A,J.J. Sm,,CITES_EU
nuda,Species,109926,Genus,72,A,R.Br.,,CITES_EU
lucida,Species,109927,Genus,73,A,Ridl.,,CITES_EU
maingayi,Species,109928,Genus,76,A,Schltr.,,CITES_EU
laciniata,Species,109929,Genus,132,A,Carr (Garay),,CITES_EU
aporoides,Species,109930,Genus,158,A,Rchb.f.,,CITES_EU
apodum,Species,109931,Genus,163,A,Hook.f.,,CITES_EU
cleistogamum,Species,109932,Genus,163,A,Ridl.,,CITES_EU
patens,Species,109933,Genus,163,A,King ex Hook.f.,,CITES_EU
ruficaudatum,Species,109934,Genus,163,A,Ridl.,,CITES_EU
filiformis,Species,109935,Genus,285,A,(Hook.f.) Garay,,CITES_EU
halophilum,Species,109936,Genus,254,A,(Ridl.) Garay,,CITES_EU
foerstermannii,Species,109937,Genus,270,A,Rchb.f.,,CITES_EU
acerosum,Species,109938,Genus,341,A,Lindl.,,CITES_EU
hendersonii,Species,109940,Genus,341,A,A.D.Hawkes & A.H.Heller,,CITES_EU
leonis,Species,109941,Genus,341,A,(Lindl.) Rchb.f.,,CITES_EU
planibulbe,Species,109942,Genus,341,A,Lindl.,,CITES_EU
prostratum,Species,109943,Genus,341,A,Ridl.,,CITES_EU
setifolium,Species,109944,Genus,341,A,Ridl.,,CITES_EU
villosulum,Species,109946,Genus,341,A,Wall. ex Lindl.,,CITES_EU
