SpcRecID,Scientific name,Rank,Accepted RecID,Accepted rank,Status,RefRecIDs
185095,decemcostata,SPECIES,171374,Species,S,
185096,pubifolia,SPECIES,171374,Species,S,
185069,grandifolia,SPECIES,171604,Species,S,
185070,grandifolia,SPECIES,171604,Species,S,
192650,mexicana,SPECIES,172017,Species,S,21855
34474,godingianus,SPECIES,172236,Species,S,21437
36064,galapagensis,SPECIES,172280,Species,S,21437
36065,howellii,SPECIES,172280,Species,S,21437
36066,sclerocarpus,SPECIES,172280,Species,S,21437
173024,campyloplectron,SPECIES,172770,Species,S,21492
173025,ampullaceus,SPECIES,172770,Species,S,21492
173026,ampullaceum,SPECIES,172770,Species,S,21492
187856,ampullaceum,SPECIES,172770,Species,S,22227
173023,ampullacea,SPECIES,172770,Species,S,21492:22227:
173027,aurantiacum,SPECIES,172774,Species,S,21492
173028,curvifolium,SPECIES,172778,Species,S,21492
173035,curvifolius,SPECIES,172778,Species,S,21492
173029,hendersonianum,SPECIES,172780,Species,S,21492
104099,hendersoniana,SPECIES,172780,Species,S,19215:21492:
173030,himalaicum,SPECIES,172781,Species,S,21492
173037,junceum,SPECIES,172781,Species,S,21492
172787,pumilum,SPECIES,172783,Species,S,21492
173033,pumilum,SPECIES,172783,Species,S,21492
172788,pusillum,SPECIES,172784,Species,S,21492
184932,pusillum,SPECIES,172784,Species,S,21492
173034,rubrum,SPECIES,172786,Species,S,21492
172813,burmanica,SPECIES,172789,Species,S,21492
172998,chartacea,SPECIES,172789,Species,S,21492
172999,foliosa,SPECIES,172794,Species,S,21492
172791,cotonensis,SPECIES,172795,Species,S,21492
172798,kotoensis,SPECIES,172795,Species,S,21492
172799,morrisonensis,SPECIES,172795,Species,S,21492
172800,morrisinicola,SPECIES,172795,Species,S,21492
172802,szetschuanica,SPECIES,172795,Species,S,21492
172803,yuannanensis,SPECIES,172795,Species,S,21492
173000,formosana,SPECIES,172795,Species,S,21492
173001,kotoensis,SPECIES,172795,Species,S,21492
173002,morrisonicola,SPECIES,172795,Species,S,21492
173004,formosana,SPECIES,172795,Species,S,21492
173005,kotoensis,SPECIES,172795,Species,S,21492
173006,morrisonensis,SPECIES,172795,Species,S,21492
173007,yunnanensis,SPECIES,172795,Species,S,21492
173003,elegantula,SPECIES,172795,Species,S,21492:22227:
173008,ochracea,SPECIES,172805,Species,S,21492
172807,chinensis,SPECIES,172806,Species,S,21492
173009,sinensis,SPECIES,172806,Species,S,21492
173010,sinensis,SPECIES,172806,Species,S,21492
172815,lineata,SPECIES,172814,Species,S,21492
172816,mathieuana,SPECIES,172814,Species,S,21492
172821,acaulis,SPECIES,172814,Species,S,21492
172822,lineata,SPECIES,172814,Species,S,21492
172818,surinamensis,SPECIES,172817,Species,S,21492
172819,angustata,SPECIES,172817,Species,S,21492
172820,attenuata,SPECIES,172817,Species,S,21492
172824,reginae,SPECIES,172823,Species,S,21492
172825,revoluta,SPECIES,172823,Species,S,21492
172826,cebolleta,SPECIES,172823,Species,S,21492
172829,fasciculata,SPECIES,172827,Species,S,21492
172830,ovaliformis,SPECIES,172827,Species,S,21492
172833,cordata,SPECIES,172832,Species,S,21492
172834,harrissii,SPECIES,172832,Species,S,21492
172835,nodosa,SPECIES,172832,Species,S,21492
172837,sloanei,SPECIES,172832,Species,S,21492
172838,subulifolia,SPECIES,172832,Species,S,21492
184941,bicolor,SPECIES,172832,Species,S,21492
172848,fragans,SPECIES,172847,Species,S,21492
172852,amazonica,SPECIES,172851,Species,S,21492
172853,amazonica,SPECIES,172851,Species,S,21492
172854,duckeana,SPECIES,172851,Species,S,21492
172856,multiflora,SPECIES,172851,Species,S,21492
172857,paraensis,SPECIES,172851,Species,S,21492
176684,chrysantha,SPECIES,172871,Species,S,22132
176685,warscewiczii,SPECIES,172871,Species,S,22132:22110:22153
177288,williamsianum,SPECIES,172871,Species,S,22153:21492:
17814,gymnostele,SPECIES,172873,Species,S,9037:22040:21987:22153:
172877,moorei,SPECIES,172875,Species,S,22040:22153:
177293,ruckeri,VARIETY,172884,Species,S,22153
172904,ruckeri,SPECIES,172884,Species,S,18108:22002:22003:22020:22040:22140:
172887,goldschmidtiana,SPECIES,172884,Species,S,22003:22040:22127:22153:
176691,clowesii,VARIETY,172895,Species,S,22114
172894,eburnea,SPECIES,172895,Species,S,21975:22003:22020:18103:22114:22127:16963:22153:
172911,uniflora,SPECIES,172895,Species,S,22020:22003:
172913,turneri,VARIETY,172895,Species,S,22020:22003:22114:22153:
176692,mantinii,SPECIES,172895,Species,S,22127:22153:
172910,turneri,SPECIES,172895,Species,S,8103:16963:22003:22020:22127:22114:22153
172896,eburnea,VARIETY,172895,Species,S,
172902,macroglossa,SPECIES,172897,Species,S,22020:22040:22127:22153:
172902,macroglossa,SPECIES,172901,Variety,S,22020:22040:22127:22153:
172907,media,SPECIES,172905,Species,S,22003:22020:22153
172913,turneri,VARIETY,172912,Species,S,22020:22003:22114:22153:
172910,turneri,SPECIES,172912,Species,S,8103:16963:22003:22020:22127:22114:22153
172915,aspasia,SPECIES,172914,Species,S,22004:21987:21992:22132:
172916,fragrans,SPECIES,172914,Species,S,22004:21987:21992:22132:22153
172917,barclayi,SPECIES,172914,Species,S,22004:22153:
172919,lunatum,SPECIES,172918,Species,S,22004
172922,odorata,SPECIES,172918,Species,S,22004
172923,papilionacea,SPECIES,172918,Species,S,22004:21987:22153
172920,zonatos,SPECIES,172918,Species,S,22004:22153:
172921,odorata,SPECIES,172918,Species,S,22004:22153:
172929,biberianum,SPECIES,172924,Species,S,22004:21987:21992:22153:
172930,rousseauae,SPECIES,172924,Species,S,22004:21987:21992:22153:
172928,biberiana,SPECIES,172924,Species,S,22004:21987:22153
172926,principissa,SPECIES,172924,Species,S,22004:21992:
172927,bibriana,SPECIES,172924,Species,S,22004:21992:
172932,psittacinum,SPECIES,172931,Species,S,22004:16963:22153
172935,variegatum,SPECIES,172934,Species,S,22004:22044:
172936,interrupta,SPECIES,172934,Species,S,22004:22044:22153
172937,liturata,SPECIES,172934,Species,S,22004:22044:22153
172950,strophinx,SPECIES,172940,Species,S,21987
172952,nonchinensis?,SPECIES,172940,Species,S,21987
172955,chinensis,SUBSPECIES,172940,Species,S,21987
172939,chinensis,SPECIES,172940,Species,S,10747:22009:21987:19869:22051:22107:22132:22143:22108:22108:22153
172947,obovatum,SPECIES,172940,Species,S,21987:21992:22108
172949,nonchinense,SPECIES,172940,Species,S,21987:22108:
172951,chinensis,SPECIES,172940,Species,S,21987:22108:22153
172954,chinense,SPECIES,172940,Species,S,21987:22143:22108:22139:22153
172948,chinensis,SPECIES,172940,Species,S,21987:22143:22108:22153:
172944,lindleyanum,SPECIES,172943,Species,S,21987:22139:
172960,atropurpurea,SPECIES,172959,Species,S,22039:22050:22153
172967,barbosae,SPECIES,172966,Species,S,22039:22050:22153
172975,villosula,SPECIES,172973,Species,S,22039
177321,charlesworthii,SPECIES,172973,Species,S,22153
172974,charlesworthii,SPECIES,172973,Species,S,22039:22153:
172977,clavigera,SPECIES,172976,Species,S,22039
172979,wendlandiana,SPECIES,172976,Species,S,22039
177322,clavigera,SPECIES,172976,Species,S,22153
172979,wendlandiana,SPECIES,172978,Species,S,22039
177380,wendlandiana,SPECIES,172978,Species,S,22153
172981,grandis,SPECIES,172980,Species,S,22006:22093:22110:22153:
177344,pubigera,SPECIES,172982,Species,S,22153
177345,citrina,SPECIES,172982,Species,S,22153
173072,harrisoniae,SPECIES,172982,Species,S,22039:22050:
173064,harrisoniae,SPECIES,172982,Species,S,22039:22050:22153
173065,harrisoniae,SPECIES,172982,Species,S,22039:22050:22153
173066,grandiflorus,SPECIES,172982,Species,S,22039:22050:22153
173070,barringtoniae,SPECIES,172982,Species,S,22039:22050:22153
172983,harrisoniae,SPECIES,172982,Species,S,22039:22153:
173074,spathacea,SPECIES,172982,Species,S,22050:22153:
173075,harrisoniae,SPECIES,172982,Species,S,22050:22153:
172986,perrinii,SPECIES,172985,Species,S,21492
172988,rhomboglossa,SPECIES,172985,Species,S,21492
172991,fragrans,SPECIES,172990,Species,S,21492
172992,gibbsiana,SPECIES,172990,Species,S,21492
172993,revoluta,SPECIES,172990,Species,S,21492
172994,bicolor,SPECIES,172990,Species,S,21492
172996,venosa,SPECIES,172995,Species,S,21492
173041,rigida,SPECIES,173042,Species,S,21492
185483,elegans,SPECIES,173042,Species,S,21492
7814,acanthophora,SPECIES,173058,Species,S,22075
8203,acrostichoides,SPECIES,173060,Species,S,22075
7815,acuminata,SPECIES,173069,Species,S,20093:22075:
173080,aurantiaca,SPECIES,173078,Species,S,22039
173082,inodora,SPECIES,173078,Species,S,22050
173079,fragrans,SPECIES,173078,Species,S,22039:22050:22153
173081,fuerstenbergiana,SPECIES,173078,Species,S,22039:22050:22153
173084,leucorrhoda,SPECIES,173083,Species,S,22039
177348,leucorrhoda,SPECIES,173083,Species,S,22153
8147,tsaratananensis,SPECIES,173088,Species,S,22052:22075:
173091,sabulosa,SPECIES,173090,Species,S,21981:22039:22044:22153:
173092,longicornis,SPECIES,173090,Species,S,22033:21855:
173093,longicornis,SPECIES,173090,Species,S,22039:22044:
173094,sabulosa,SPECIES,173090,Species,S,22039:22153:
177351,maguirei,SPECIES,173096,Species,S,22153
7818,alata,SPECIES,173102,Species,S,22075
177374,tyrianthina,SPECIES,173104,Species,S,22153
173098,magnicalcarata,SPECIES,173104,Species,S,21965:22050:22039:22153:
173101,magnicalcarata,VARIETY,173104,Species,S,21965:22153:
173115,tyrianthina,SPECIES,173104,Species,S,22039:22050:21855:22127:22153
7819,albida,SPECIES,173106,Species,S,22075
7823,alderwereltii,SPECIES,173109,Species,S,22075
173652,horridipes,SPECIES,173109,Species,S,22052:22075:
173885,paraphysophora,SPECIES,173109,Species,S,22052:22075:
173997,salticola,SPECIES,173109,Species,S,22052:22075:
174369,horridipes,SPECIES,173109,Species,S,22052:22075:
174429,paraphysophora,SPECIES,173109,Species,S,22052:22075:
174436,salticola,SPECIES,173109,Species,S,22052:22075:
174452,sumatrana,SPECIES,173109,Species,S,22052:22075:
175516,spinifera,SPECIES,173109,Species,S,22052:22075:
177299,spinifera,SPECIES,173109,Species,S,22052:22075:
7824,alleniae,SPECIES,173110,Species,S,22075
177352,melanopoda,SPECIES,173116,Species,S,22153
173117,melanopoda,SPECIES,173116,Species,S,22039:22153:
173119,mellicolor,SPECIES,173118,Species,S,22039
173120,parvula,SPECIES,173118,Species,S,22039
8206,alta,SPECIES,173121,Species,S,7925:22075:
174178,alticola,SPECIES,173123,Species,S,22075
8753,alticola,SPECIES,173123,Species,S,22052:22075:
173314,andohahelensis,SPECIES,173131,Species,S,22052:22075:
174180,andohahelensis,SPECIES,173131,Species,S,22052:22075:
8210,aneitensis,SPECIES,173132,Species,S,22075
7826,annae,SPECIES,173134,Species,S,22052:22075:
173673,aperta,SPECIES,173135,Species,S,21855:22075:
7827,apiculata,SPECIES,173136,Species,S,22075
173662,indrapurae,SPECIES,173136,Species,S,22075
187032,apiculata,SPECIES,173136,Species,S,22075
173879,paleata,SPECIES,173136,Species,S,22052:22075:
174981,indrapurae,SPECIES,173136,Species,S,22052:22075:
7828,apoensis,Species,173137,Species,S,20093:22075:
173723,lobata,SPECIES,173137,Species,S,22052:22075:
7829,appendiculata,SPECIES,173138,Species,S,22075
185641,approximata,SPECIES,173139,Species,S,21855:22075:
8738,archboldii,SPECIES,173145,Species,S,22052:22075:
173384,bidentata,SPECIES,173145,Species,S,22052:22075:
187036,alsophilum,SPECIES,173151,Species,S,22075
174065,nitidula,SPECIES,173151,Species,S,21855:22075:
174466,aspera,SPECIES,173151,Species,S,21855:22075:
174644,asperum,SPECIES,173151,Species,S,21855:22075:
174783,nitens,SPECIES,173151,Species,S,21855:22075:
174818,echinata,SPECIES,173151,Species,S,21855:22075:
173063,aculeata,SPECIES,173151,Species,S,22052:22075:
173150,articulata,SPECIES,173151,Species,S,22052:22075:
174163,aspera,SPECIES,173151,Species,S,22052:22075:
174168,muricata,SPECIES,173151,Species,S,22052:22075:
174176,aculeata,SPECIES,173151,Species,S,22052:22075:
174310,aspera,SPECIES,173151,Species,S,22052:22075:
174425,muricata,SPECIES,173151,Species,S,22052:22075:
175169,muricata,SPECIES,173151,Species,S,22052:22075:
175191,nitida,SPECIES,173151,Species,S,22052:22075:
175497,serrata,SPECIES,173151,Species,S,22052:22075:
175517,sprengeliana,SPECIES,173151,Species,S,22052:22075:
105849,muricata,SPECIES,173151,Species,S,8767:22075:
8098,pubescens,SPECIES,173155,Species,S,12491:22075:
174317,pubescens,SPECIES,173155,Species,S,21855:22075:
7840,auriculata,SPECIES,173157,Species,S,22052:22075:
12707,baileyana,SPECIES,173164,Species,S,20681:21855:22075
8085,balanocarpa,SPECIES,173167,Species,S,12491:21855:22075
174287,balanocarpa,SPECIES,173167,Species,S,21855:22075:
7845,ballardii,SPECIES,173168,Species,S,21855:22075:
187029,acanthodes,SPECIES,173170,Species,S,22075
173364,baroumba,SPECIES,173171,Species,S,22052:22075:
187037,batjanensis,SPECIES,173177,Species,S,22075
8217,batjanensis,SPECIES,173177,Species,S,22052:22075:
173608,geppiana,SPECIES,173177,Species,S,22052:22075:
174001,saparuensis,SPECIES,173177,Species,S,22052:22075:
174071,straminea,SPECIES,173177,Species,S,22052:22075:
175472,saparuensis,SPECIES,173177,Species,S,22052:22075:
175526,straminea,SPECIES,173177,Species,S,22052:22075:
185643,bellisquamata,SPECIES,173178,Species,S,22052:22075:
187038,arfakensis,SPECIES,173182,Species,S,22075
187039,dubia,SPECIES,173182,Species,S,22075
187040,dubia,SPECIES,173182,Species,S,22075
8739,biformis,SPECIES,173182,Species,S,20045:22052:22075
7834,arfakensis,SPECIES,173182,Species,S,22052:22075:
173609,gibbsiae,SPECIES,173182,Species,S,22052:22075:
174184,biformis,SPECIES,173182,Species,S,22052:22075:
174309,arfakensis,SPECIES,173182,Species,S,22052:22075:
174689,arfakensis,SPECIES,173182,Species,S,22052:22075:
187041,telefairianum,SPECIES,173192,Species,S,22075
8749,melanocaula,SPECIES,173192,Species,S,22052:22075:
173451,canaliculata,SPECIES,173192,Species,S,22052:22075:
173551,discolor,SPECIES,173192,Species,S,22052:22075:
173737,madagascariensis,SPECIES,173192,Species,S,22052:22075:
173769,mascarena,SPECIES,173192,Species,S,22052:22075:
173983,robusta,SPECIES,173192,Species,S,22052:22075:
175570,telfairiana,SPECIES,173192,Species,S,22052:22075:
178322,borbonica,SPECIES,173192,Species,S,22052:22075:
8236,borinquena,SPECIES,173193,Species,S,12491:22075:
174470,borinquena,SPECIES,173193,Species,S,21855:22075:
8220,borneensis,SPECIES,173194,Species,S,22075
173633,hemichlamydea,SPECIES,173194,Species,S,22075
173854,obtusata,SPECIES,173194,Species,S,22052:22075:
174362,hemichlamydea,SPECIES,173194,Species,S,22052:22075:
7947,hunsteiniana,SPECIES,173195,Species,S,22052:22075:
7856,brevipinna,SPECIES,173197,Species,S,22075
7880,bryophila,SPECIES,173215,Species,S,12491:22075:
8394,buennemeijerii,SPECIES,173216,Species,S,22052:22075:
187042,campestris,SPECIES,173237,Species,S,22075
173832,elegantula,SPECIES,173238,Species,S,21855:22075:
174181,sternbergii,SPECIES,173238,Species,S,21855:22075:
187064,obtusata,SPECIES,173250,Species,S,22075
187088,virens,SPECIES,173275,Species,S,22075
187090,christiana,SPECIES,173278,Species,S,22075
7908,mutica,SPECIES,173303,Species,S,12491
174103,pittieri,SPECIES,173303,Species,S,21855
174755,mutica,SPECIES,173303,Species,S,21855
174665,ameristoneura,SPECIES,173309,Species,S,21855:22075:
174274,ameristoneura,SPECIES,173309,Species,S,22052:22075:
176608,australis,SUBSPECIES,173347,Species,S,22075
174016,loddigesii,SPECIES,173347,Species,S,21855:22075:
175052,loddigesii,SPECIES,173347,Species,S,21855:22075:
176438,australis,SPECIES,173347,Species,S,21855:22075:
175448,rostrata,SPECIES,173357,Species,S,22052
176488,blechnoides,SPECIES,173357,Species,S,22052
176489,parkeri,SPECIES,173357,Species,S,22052
176490,rostrata,SPECIES,173357,Species,S,22052
173423,racemosa,SPECIES,173393,Species,S,22039
177360,racemosum,SPECIES,173393,Species,S,22153
177362,racemosus,SPECIES,173393,Species,S,22153
177363,racemosa,SPECIES,173393,Species,S,22153
173398,racemosa,SPECIES,173393,Species,S,22039:21855:22153
173410,fulva,SPECIES,173393,Species,S,22039:22153:
174520,glaziovii,SPECIES,173409,Species,S,21855:22075:
174898,glaziovii,SPECIES,173409,Species,S,21855:22075:
173838,corcovadensis,SPECIES,173409,Species,S,22052:22075:
177369,silvana,SPECIES,173429,Species,S,22153
177370,stefanae,SPECIES,173433,Species,S,22153
187060,imrayana,SPECIES,173439,Species,S,22075
173760,caribaea,SPECIES,173439,Species,S,21855:22075:
174121,purdiaei,SPECIES,173439,Species,S,21855:22075:
19507,imrayana,SPECIES,173439,Species,S,22052:22075:
177372,rupicola,VARIETY,173440,Species,S,22153
172968,calcarata,SPECIES,173440,Species,S,22050:22039:
172969,calcaratum,SPECIES,173440,Species,S,22050:22039:
172970,tetragona,SPECIES,173440,Species,S,22050:22039:
172971,tetragona,SPECIES,173440,Species,S,22050:22039:22153
172972,tetragona,SPECIES,173440,Species,S,22050:22039:22153
177373,umbrophila,VARIETY,173440,Species,S,
186968,bullata,SPECIES,173441,Species,S,22075
173189,boivinii,SPECIES,173441,Species,S,22052:22075:
173217,bullata,SPECIES,173441,Species,S,22052:22075:
173350,badia,SPECIES,173441,Species,S,22052:22075:
173640,castanea,SPECIES,173441,Species,S,22052:22075:
173793,melanotricha,SPECIES,173441,Species,S,22052:22075:
174185,boivinii,SPECIES,173441,Species,S,22052:22075:
175101,melanotricha,SPECIES,173441,Species,S,22052:22075:
177383,insularis,SPECIES,173441,Species,S,22052:22075:
173759,compta,SPECIES,173463,Species,S,21855:22075:
174475,compta,SPECIES,173463,Species,S,21855:22075:
155859,felina,SPECIES,173572,Species,S,20681:22075:
8364,sangirensis,SPECIES,173572,Species,S,22052:22075:
173221,buruensis,SPECIES,173572,Species,S,22052:22075:
173427,brassii,SPECIES,173572,Species,S,22052:22075:
173445,buruensis,SPECIES,173572,Species,S,22052:22075:
173567,eminens,SPECIES,173572,Species,S,22052:22075:
173764,concinna,SPECIES,173572,Species,S,22052:22075:
173862,okiana,SPECIES,173572,Species,S,22052:22075:
173988,rumphiana,SPECIES,173572,Species,S,22052:22075:
173992,rumphiana,SPECIES,173572,Species,S,22052:22075:
174007,scaberula,SPECIES,173572,Species,S,22052:22075:
174009,scaberulipes,SPECIES,173572,Species,S,22052:22075:
174013,scabriseta,SPECIES,173572,Species,S,22052:22075:
175213,okiana,SPECIES,173572,Species,S,22052:22075:
175297,polyphlebia,SPECIES,173572,Species,S,22052:22075:
175460,rumphiana,SPECIES,173572,Species,S,22052:22075:
175470,sangirensis,SPECIES,173572,Species,S,22052:22075:
175476,scaberula,SPECIES,173572,Species,S,22052:22075:
175477,scaberulipes,SPECIES,173572,Species,S,22052:22075:
175478,scabriseta,SPECIES,173572,Species,S,22052:22075:
178482,felinum,SPECIES,173572,Species,S,22052:22075:
7859,callosa,SPECIES,173586,Species,S,20093:22075:
173448,camaguiensis,SPECIES,173586,Species,S,22052:22075:
173593,foxworthyi,SPECIES,173586,Species,S,22052:22075:
173597,frondosa,SPECIES,173627,Species,S,22052:22075:
8741,catillifera,SPECIES,173642,Species,S,22052:22075:
173107,albidopaleata,SPECIES,173647,Species,S,21855
174438,albidopaleata,SPECIES,173647,Species,S,21855
174822,elegantissima,SPECIES,173655,Species,S,22052
174462,anacampta,SPECIES,173663,Species,S,21855
8307,excelsa,SPECIES,173667,Species,S,22052:22075:
173763,chamaedendron,SPECIES,173682,Species,S,21855:22075:
178315,lamprocaulon,SPECIES,173691,Species,S,22052
186993,lamprocaulis,SPECIES,173691,Species,S,22075
186994,lamprocaulis,SPECIES,173691,Species,S,22075
7866,cicatricosa,SPECIES,173712,Species,S,22075
8742,cincinnata,SPECIES,173717,Species,S,22052:22075:
174738,lewisii,SPECIES,173718,Species,S,21855:22075:
7868,cinerea,SPECIES,173726,Species,S,10278:22075:
8743,coactilis,SPECIES,173739,Species,S,22052:22075:
7870,colensoi,SPECIES,173744,Species,S,20045:22075:
173218,bulligera,SPECIES,173745,Species,S,21855:22075:
174471,bulligera,SPECIES,173745,Species,S,21855:22075:
186969,calolepis,SPECIES,173754,Species,S,22075
175088,marshalliana,SPECIES,173766,Species,S,22052
173783,confinis,SPECIES,173767,Species,S,21855:22075:
173792,contracta,SPECIES,173803,Species,S,21855:22075:
174486,cyclodium,SPECIES,173808,Species,S,21855:22075:
174501,eatonii,SPECIES,173826,Species,S,21855:22075:
174817,eatoni,SPECIES,173826,Species,S,21855:22075:
174289,munita,SPECIES,173830,Species,S,22075
174424,munita,SPECIES,173830,Species,S,22052:22075:
176469,munita,SPECIES,173830,Species,S,22052:22075:
187047,taenitis,SPECIES,173831,Species,S,22075
8238,corcovadensis,SPECIES,173831,Species,S,11211:22075:
174479,corcovadensis,SPECIES,173831,Species,S,21855:22075:
174716,denticulata,SPECIES,173831,Species,S,22052:22075:
174719,excelsa,SPECIES,173831,Species,S,22052:22075:
174834,excelsa,SPECIES,173831,Species,S,22052:22075:
175561,taenitis,SPECIES,173831,Species,S,22052:22075:
176491,excelsa,SPECIES,173831,Species,S,22052:22075:
178466,corcovadense,SPECIES,173831,Species,S,22052:22075:
187154,wilsoni,SPECIES,173834,Species,S,22075
174699,elliottii,SPECIES,173834,Species,S,21855:22075:
174823,elliottii,SPECIES,173834,Species,S,21855:22075:
8744,costalisora,SPECIES,173855,Species,S,22075
173512,coursii,SPECIES,173872,Species,S,22052:22075:
174190,coursii,SPECIES,173872,Species,S,22052:22075:
176447,cummingii,SPECIES,173876,Species,S,22052:22075:
175246,parva,SPECIES,173886,Species,S,21855:22075:
10364,cucullifera,SPECIES,173908,Species,S,22052:22075:
8302,cunninghamii,SPECIES,173914,Species,S,20681:22075:
173742,boylei,SPECIES,173914,Species,S,21855:22075:
174947,hispida,SPECIES,173938,Species,S,21855
174527,infesta,SPECIES,173966,Species,S,21855:22075:
19451,decrescens,SPECIES,173990,Species,S,22075
173923,hirsuta,SPECIES,173990,Species,S,21855:22075:
173537,deorsilobata,SPECIES,174011,Species,S,22052:22075:
7915,dicksonioides,SPECIES,174029,Species,S,22052:22075:
8261,squamata,SPECIES,174038,Species,S,12111:22075:
106155,microphylla,SPECIES,174038,Species,S,19976:21855:22075
175114,microphylla,SPECIES,174038,Species,S,21855:22075:
175519,squamata,SPECIES,174038,Species,S,21855:22075:
7916,dimorpha,SPECIES,174040,Species,S,22052:22075:
7918,doctersii,SPECIES,174053,Species,S,22052:22075:
175546,subglandulosa,SPECIES,174085,Species,S,22052
178365,subglandulosa,SPECIES,174085,Species,S,22052
175336,ramisora,SPECIES,174130,Species,S,21855
175631,van-gaerdtii,SPECIES,174136,Species,S,22052
175272,philippinense ht.,SPECIES,174137,Species,S,22052
175656,woodlarkensis,SPECIES,174148,Species,S,22052
178376,woodlarkense,SPECIES,174148,Species,S,22052
175662,xantholepis,SPECIES,174150,Species,S,22052
187028,sessilifolia,SPECIES,174167,Species,S,22075
174228,sessilifolia,SPECIES,174167,Species,S,21855:22075:
175500,sessilifolia,SPECIES,174167,Species,S,21855:22075:
187148,speciosa,SPECIES,174194,Species,S,22075
187149,speciosa,SPECIES,174194,Species,S,22075
187150,speciosa,SPECIES,174194,Species,S,22075
174427,obtusa,SPECIES,174194,Species,S,22052:22075:
174629,submarginalis,SPECIES,174198,Species,S,21855:22075:
175548,submarginalis,SPECIES,174198,Species,S,21855:22075:
174248,superba,SPECIES,174199,Species,S,21855:22075:
174254,traillii,SPECIES,174203,Species,S,21855:22075:
174257,trinitensis,SPECIES,174207,Species,S,21855:22075:
8257,subtropica,SPECIES,174210,Species,S,12349:22052:22075
174535,lechleri,SPECIES,174210,Species,S,21855:22075:
174634,ulei,SPECIES,174210,Species,S,21855:22075:
175032,lechleri,SPECIES,174210,Species,S,21855:22075:
175622,ulei,SPECIES,174210,Species,S,21855:22075:
174261,venosa,SPECIES,174222,Species,S,21855
175634,vernicosa,SPECIES,174224,Species,S,21855:22075:
174727,vernicosa,SPECIES,174224,Species,S,22052:22075:
174239,vitellina,SPECIES,174233,Species,S,22039
177378,vitellina,SPECIES,174233,Species,S,22153
174256,vitellina,SPECIES,174233,Species,S,22039:22153:
174262,barbata,SPECIES,174233,Species,S,22039:22153:
174272,wittigii,SPECIES,174265,Species,S,22039
174268,wittigii,SPECIES,174265,Species,S,22039:22050:22127:22153:
61681,densiflora,SPECIES,174273,Species,S,11938:11364:22069:22139:22153
20829,guatemalensis,SPECIES,174280,Species,S,11364:22069:22139:22153:
175271,genuina,VARIETY,174290,Species,S,11364:21987:22069:22134:
175273,integrilabia,VARIETY,174290,Species,S,11364:21987:22069:22134:
107549,macrostachya,SPECIES,174290,Species,S,18110:10747:11364:22025:21987:21992:22040:19869:22069:22069:22132:22134:22139:22153:
8184,aterrima,SPECIES,174344,Species,S,12491:22075:
173152,aterrima,SPECIES,174344,Species,S,21855:22075:
8297,celebica,SPECIES,174352,Species,S,20681:22052:22075
173684,arachnoidea,SPECIES,174352,Species,S,21855:22075:
173649,celebica,SPECIES,174352,Species,S,22052:22075:
173955,quadripinnatifida,SPECIES,174352,Species,S,22052:22075:
175147,mollicula,SPECIES,174392,Species,S,21855:22075:
29645,quindiuensis,SPECIES,174398,Species,S,12111:22075:
173738,bonapartii,SPECIES,174398,Species,S,21855:22075:
173513,crassipes,SPECIES,174398,Species,S,22052:22075:
8229,rufescens,SPECIES,174400,Species,S,12111:22075:
174770,rufescens,SPECIES,174400,Species,S,21855:22075:
174415,bidens,SPECIES,174413,Species,S,22048:22106:22153
174492,attenuata,SPECIES,174485,Species,S,21981:22153:
174494,ochraleuca,SPECIES,174485,Species,S,22048:22153:
8202,aciculosa,SPECIES,174508,Species,S,14803:22075:
173317,arachnoidea,SPECIES,174508,Species,S,22052:22075:
185640,aeneifolia,SPECIES,174510,Species,S,21855:22075:
173095,aenifolia,SPECIES,174510,Species,S,22052:22075:
173514,curvipinnula,SPECIES,174510,Species,S,22052:22075:
8205,albidosquamata,SPECIES,174512,Species,S,22075
173948,pumilio,SPECIES,174512,Species,S,22052:22075:
7821,albifrons,SPECIES,174515,Species,S,22052:22075:
173670,interjecta,SPECIES,174515,Species,S,22052:22075:
173698,lenormandi,SPECIES,174515,Species,S,22052:22075:
7817,agatheti,SPECIES,174519,Species,S,22075
187100,alternans,SPECIES,174522,Species,S,22075
8207,alternans,SPECIES,174522,Species,S,22052:22075:
173122,alternans,SPECIES,174522,Species,S,22052:22075:
173671,janseniana,SPECIES,174522,Species,S,22052:22075:
173725,lobbiana,SPECIES,174522,Species,S,22052:22075:
174305,alternans,SPECIES,174522,Species,S,22052:22075:
174483,alternans,SPECIES,174522,Species,S,22052:22075:
174987,janseniana,SPECIES,174522,Species,S,22052:22075:
176437,alternans,SPECIES,174522,Species,S,22052:22075:
8211,angiensis,SPECIES,174526,Species,S,22052:22075:
173133,angiensis,SPECIES,174526,Species,S,22052:22075:
8212,angustipinna,SPECIES,174528,Species,S,22052:22075:
7833,aramaganensis,SPECIES,174529,Species,S,20813:22075:
173142,aramaganensis,SPECIES,174529,Species,S,22052:22075:
7835,arthropoda,SPECIES,174532,Species,S,22075
174487,arthropoda,SPECIES,174532,Species,S,22052:22075:
8214,assimilis,SPECIES,174534,Species,S,22052:22075:
173312,ampla,SPECIES,174534,Species,S,22052:22075:
173368,beccariana,SPECIES,174534,Species,S,22052:22075:
173558,dulitensis,SPECIES,174534,Species,S,22052:22075:
174069,stipitulata,SPECIES,174534,Species,S,22052:22075:
