Scientific name,Rank,RecID,ParentRank,Parent recID,Status,Species Author,notes,Designation,AcceptedRank,AcceptedRecID
ecuadorensis,SPECIES,177147,Genus,939,S,Rolfe 1892,,CITES_EU,Species,176276
caucana,SPECIES,177148,Genus,939,S,Schltr. 1920,,CITES_EU,Species,176276
fimbrilabia,SPECIES,177149,Genus,861,S,C.Schweinf. 1953,,CITES_EU,Species,176276
apiculata,SPECIES,177150,Genus,939,S,Luer 1982,,CITES_EU,Species,176276
robledorum,SPECIES,177157,Genus,939,S,Braas & Braem 1982,,CITES_EU,Species,44908
dayana,SPECIES,177159,Genus,939,S,Rchb.f. 1875,,CITES_EU,Species,176305
tonduzii,SPECIES,177160,Genus,939,S,Schltr. 1922,,CITES_EU,Species,176305
dayana,SPECIES,177161,Genus,861,S,(Rchb.f.) L.O.Williams 1940,,CITES_EU,Species,176305
lansbergii,SPECIES,177162,Genus,939,S,Hook. 1861,,CITES_EU,Species,176305
shuttleworthii,SPECIES,177163,Genus,939,S,Rolfe 1892,,CITES_EU,Species,176305
powellii,SPECIES,177164,Genus,939,S,Schltr. 1922,,CITES_EU,Species,176305
trichoglottis,SPECIES,177166,Genus,939,S,hort. ex Gentil 1906,,CITES_EU,Species,176325
hinksoniana,SPECIES,177170,Genus,156,S,H.G.Jones 1974,,CITES_EU,Species,82748
cryptopthalma,SPECIES,177172,Genus,156,S,Rchb.f. 1879,,CITES_EU,Species,174799
josstianum,SPECIES,177174,Genus,761,S,(Rchb.f.) Rchb.f. 1864,,CITES_EU,Species,174599
mollis,SPECIES,177176,Genus,309,S,Copel. 1917,,CITES_EU,Species,174667
moorei,SPECIES,177178,Genus,309,S,Baker 1874,,CITES_EU,Species,174863
stelliferum,SPECIES,177184,Genus,314,S,Lodd. 1844,,CITES_EU,Species,53703
amesianum,SPECIES,177187,Genus,314,S,J.Saunders 1902,,CITES_EU,Species,175392
thurstoniorum,SPECIES,177188,Genus,314,S,Dodson 1989,,CITES_EU,Species,82807
crenulata,SPECIES,177191,Genus,657,S,Pabst 1976,,CITES_EU,Species,177190
nobilis,SPECIES,177195,Genus,1869,S,Rchb.f. 1849,,CITES_EU,Species,175796
picta,SPECIES,177196,Genus,1116,S,Lem. 1859,,CITES_EU,Species,21051
plagiopteris,SPECIES,177201,Genus,309,S,(C.Martius 1834) Domin. 1929,,CITES_EU,Species,175282
reichenheimia,SPECIES,177204,Genus,1116,S,Klotzsch 1855,,CITES_EU,Species,175811
batemannii,SPECIES,177211,Genus,1505,S,Lindl. ex Rchb.f. 1874,,CITES_EU,Species,175693
luteola,SPECIES,177213,Genus,1505,S,Drapiez 1840,,CITES_EU,Species,20936
atropurpurea,SPECIES,177214,Genus,1505,S,Heynh. 1846,,CITES_EU,Species,20936
pallida,SPECIES,177215,Genus,1505,S,Heynh. 1846,,CITES_EU,Species,20936
purpurea,SPECIES,177216,Genus,1505,S,Heynh. 1846,,CITES_EU,Species,20936
flavida,SPECIES,177217,Genus,1505,S,Klotzsch 1851,,CITES_EU,Species,20936
citrina,SPECIES,177218,Genus,1505,S,Rchb.f. 1854,,CITES_EU,Species,20936
fuscata,SPECIES,177219,Genus,503,S,(Heynh.) Gentil 1907,,CITES_EU,Species,20936
barringtoniae,SPECIES,177224,Genus,1603,S,(Sm.) Lindl. ex Spreng. 1826,,CITES_EU,Species,86705
ciliatum,SPECIES,177225,Genus,341,S,(Ruiz. & Pav.) Pers. 1807,,CITES_EU,Species,99852
mexicana,SPECIES,177227,Genus,1632,S,Raf. 1837,,CITES_EU,Species,61706
chrysoptera,SPECIES,177228,Genus,637,S,C.Morren 1849,,CITES_EU,Species,61706
chrysoptera,SPECIES,177229,Genus,659,S,(C.morren) Beer 1854,,CITES_EU,Species,61706
balsamea,SPECIES,177230,Genus,659,S,(A.Rich) Beer 1854,,CITES_EU,Species,61705
sulphurea,SPECIES,177231,Genus,637,S,Rchb.f. 1882,,CITES_EU,Species,61705
skinneri,SPECIES,177236,Genus,659,S,Lindl. 1840,,CITES_EU,Species,54148
virginalis,SPECIES,177237,Genus,659,S,Scheidw. 1842,,CITES_EU,Species,54148
alba,SPECIES,177239,Genus,637,S,(Dombrain) Cockerell 1919,,CITES_EU,Species,54148
jamesiana,SPECIES,177240,Genus,637,S,auct. 1889,,CITES_EU,Species,54148
schoenbrunnensis,SPECIES,177241,Genus,637,S,Umlauft 1893,,CITES_EU,Species,54148
antennifera,SPECIES,177243,Genus,939,S,Lindl. 1859,,CITES_EU,Species,176276
caloplectron,SPECIES,177247,Genus,1576,S,(Rchb.f.) B.S.Williams 1887,,CITES_EU,Species,176375
carnea,SPECIES,177249,Genus,1576,S,Lindl. ex Linden 1881,,CITES_EU,Species,176355
leeana,SPECIES,177250,Genus,1576,S,(Rchb.f.) B.S.Williams 1894,,CITES_EU,Species,176382
maculata,SPECIES,177253,Genus,1576,S,Lindl. 1839,,CITES_EU,Species,177252
maculata,SPECIES,177254,Genus,958,S,(Lindl.) Rchb.f. 1852 Nom. Illeg.,,CITES_EU,Species,177252
knowlesii,SPECIES,177255,Genus,1576,S,B.S.Williams 1894,,CITES_EU,Species,176396
cuculligera,SPECIES,177257,Genus,962,S,Schltr. 1920,,CITES_EU,Species,176025
graminea,SPECIES,177259,Genus,1033,S,Poepp. & Endl. 1836,,CITES_EU,Species,100646
pusilla,SPECIES,177260,Genus,1012,S,Schltr. 1912,,CITES_EU,Species,100646
pusillum,SPECIES,177261,Genus,1854,S,(Schltr.) Schltr. 1918,,CITES_EU,Species,100646
bicornuta,SPECIES,177262,Genus,1012,S,Rolfe 1913,,CITES_EU,Species,100646
bicornutum,SPECIES,177263,Genus,1854,S,(Rolfe) Schltr. 1921,,CITES_EU,Species,100646
angustifolium,SPECIES,177264,Genus,1854,S,Schltr. 1918,,CITES_EU,Species,100646
aurata,SPECIES,177274,Genus,1041,S,Beer 1854,,CITES_EU,Species,100687
calceolata,SPECIES,177275,Genus,1041,S,Rchb.f. 1855,,CITES_EU,Species,176078
moliana,SPECIES,177276,Genus,1041,S,Rolfe 1891,,CITES_EU,Species,176091
insignis,SPECIES,177278,Genus,1218,S,(Frost) Lindl. ex G.Don 1830,,CITES_EU,Species,176095
flava,SPECIES,177279,Genus,1041,S,Lodd. ex Beer 1854,,CITES_EU,Species,176095
atropurpurea,SPECIES,177280,Genus,1041,S,Lodd. ex Planch. 1858,,CITES_EU,Species,176095
odoratissima,SPECIES,177281,Genus,1041,S,Planch. 1858,,CITES_EU,Species,176095
amesiana,SPECIES,177282,Genus,1041,S,auct. 1893,,CITES_EU,Species,177026
uncinata,SPECIES,177283,Genus,1041,S,Drapiez 1842,,CITES_EU,Species,21045
aurantia,SPECIES,177284,Genus,1041,S,Lodd. ex P.N.Don 1845,,CITES_EU,Species,61715
graveolens,SPECIES,177285,Genus,1041,S,C.Morren 1846,,CITES_EU,Species,61715
guttata,SPECIES,177286,Genus,1041,S,Beer 1854,,CITES_EU,Species,61715
guttata,SPECIES,177287,Genus,1041,S,K.Koch 1858,,CITES_EU,Species,61715
williamsianum,SPECIES,177288,Genus,751,S,Rchb.f. 1881,,CITES_EU,Species,172871
williamsianum,SPECIES,177288,Genus,751,S,Rchb.f. 1881,,CITES_EU,Species,105121
volteriana,SPECIES,177291,Genus,11,S,Schltr. 1917,,CITES_EU,Species,53622
glauca,SPECIES,177292,Genus,11,S,Linden ex Lindl.,,CITES_EU,Species,177186
lurida,SPECIES,177295,Genus,57,S,Link,,CITES_EU,Species,177296
squalida,SPECIES,177298,Genus,57,S,Poepp. & Endl.,,CITES_EU,Species,99907
spinifera,SPECIES,177299,Genus,309,S,(Alderw. 1922) Domn. 1930,,CITES_EU,Species,173109
lyratum,SPECIES,177301,Genus,430,S,Vell. 1831,,CITES_EU,Species,177300
lyratum,SPECIES,177302,Genus,751,S,(Vell.) Rchb.f. 1864,,CITES_EU,Species,177300
pusilla,SPECIES,177303,Genus,100,S,Schweinf.,,CITES_EU,Species,32103
cyclotella,SPECIES,177305,Genus,115,S,Rchb.f.,,CITES_EU,Species,20863
purpurea,SPECIES,177311,Genus,1642,S,Raf. 1838,,CITES_EU,Species,51412
fuchsii,SPECIES,177313,Genus,430,S,Regel 1851,,CITES_EU,Species,51412
bicornaria,SPECIES,177319,Genus,133,S,Rchb.f.,,CITES_EU,Species,177320
charlesworthii,SPECIES,177321,Genus,1509,S,(Rolfe) M.Wolff 1990,,CITES_EU,Species,172973
clavigera,SPECIES,177322,Genus,1509,S,(Rchb.f.) M.Wolff 1990,,CITES_EU,Species,172976
floribunda,SPECIES,177323,Genus,133,S,(Schltr.) C.Schweinf.,,CITES_EU,Species,177324
hadwenii,SPECIES,177325,Genus,133,S,Lindl.,,CITES_EU,Species,177326
pubigera,SPECIES,177344,Genus,659,S,Klotzsch 1855,,CITES_EU,Species,172982
citrina,SPECIES,177345,Genus,637,S,B.S.Williams 1885,,CITES_EU,Species,172982
leucorrhoda,SPECIES,177348,Genus,1509,S,(Rchb.f.) M.Wolff 1990,,CITES_EU,Species,173083
maguirei,SPECIES,177351,Genus,1689,S,(C.Schweinf.) G.A.Romero & G.Carnevali 2000,,CITES_EU,Species,173096
melanopoda,SPECIES,177352,Genus,1509,S,(Klotzsch) M.Wolff 1990,,CITES_EU,Species,173116
minuta,SPECIES,177353,Genus,133,S,Garay,,CITES_EU,Species,177354
parvulus,SPECIES,177356,Genus,1603,S,(Hook.) Spreng. 1827,,CITES_EU,Species,177355
purpurascens,SPECIES,177357,Genus,659,S,Knowles & Westc. 1863,,CITES_EU,Species,177355
pickiana,SPECIES,177358,Genus,133,S,Schltr.,,CITES_EU,Species,61680
racemosum,SPECIES,177360,Genus,1160,S,(Hook.) Sweet 1830,,CITES_EU,Species,173393
racemosus,SPECIES,177362,Genus,1603,S,(Hook.) Spreng.f. 1828,,CITES_EU,Species,173393
racemosa,SPECIES,177363,Genus,1509,S,(Hook.) Raf. 1837,,CITES_EU,Species,173393
rudolfii,SPECIES,177364,Genus,133,S,Carnevali & G.A.Romero,,CITES_EU,Species,177354
aureofulva,SPECIES,177366,Genus,659,S,(Lindl.) Hook. 1838,,CITES_EU,Species,177365
secunda,SPECIES,177367,Genus,1934,S,Hoehne 1944,,CITES_EU,Species,177365
aureofulva,SPECIES,177368,Genus,1509,S,(Lindl.) M.Wolff 1990,,CITES_EU,Species,177365
silvana,SPECIES,177369,Genus,1509,S,(Castro) Senghas 1994,,CITES_EU,Species,173429
stefanae,SPECIES,177370,Genus,1509,S,(Castro) Senghas 1994,,CITES_EU,Species,173433
steyermarkii,SPECIES,177371,Genus,1160,S,Foldats 1970,,CITES_EU,Species,176706
tyrianthina,SPECIES,177374,Genus,659,S,(Lodd. ex Loudon) W.Baxter,,CITES_EU,Species,173104
villosula,SPECIES,177377,Genus,1509,S,(Brade) M.Wolff 1990,,CITES_EU,Species,177376
vitellina,SPECIES,177378,Genus,1509,S,(Lindl.) M.Wolff 1990,,CITES_EU,Species,174233
wageneri,SPECIES,177379,Genus,133,S,Rchb.f.,,CITES_EU,Species,100744
wendlandiana,SPECIES,177380,Genus,1509,S,(Kraenzl.) M.Wolff 1990,,CITES_EU,Species,172978
werckleana,SPECIES,177382,Genus,309,S,Christ 1906,,CITES_EU,Species,75764
insularis,SPECIES,177383,Genus,309,S,Donin. 1929,,CITES_EU,Species,173441
amoena,SPECIES,177385,Genus,159,S,Wall. ex Lindl.,,CITES_EU,Species,177386
amoena,SPECIES,177385,Genus,159,S,Wall. ex Lindl.,,CITES_EU,Species,12365
aurea,SPECIES,177387,Genus,159,S,Lindl.,,CITES_EU,Species,12365
aurea,SPECIES,177387,Genus,159,S,Lindl.,,CITES_EU,Species,177386
domingensis,SPECIES,177388,Genus,600,S,(Lindl.) Millsp. 1900,,CITES_EU,Species,174842
violacea,SPECIES,177389,Genus,159,S,S.Moore & Ayres,,CITES_EU,Species,174842
fusca,SPECIES,177390,Genus,159,S,(Lindl.) Wall. ex Hook.f.,,CITES_EU,Species,177386
linearis,SPECIES,177393,Genus,159,S,Wall. ex Lindl.,,CITES_EU,Species,187708
maculata,SPECIES,177394,Genus,159,S,(Kunth) Spreng.,,CITES_EU,Species,177395
pendula,SPECIES,177396,Genus,159,S,Wall. ex Lindl.,,CITES_EU,Species,177397
pendula,SPECIES,177398,Genus,159,S,Wall. ex Hook.f.,,CITES_EU,Species,177397
tetragona,SPECIES,177399,Genus,159,S,(Thouars) Spreng.,,CITES_EU,Species,177400
amazonicum,SPECIES,177402,Genus,1634,S,Schltr. 1925,,CITES_EU,Species,177401
indivisum,SPECIES,177403,Genus,195,S,(Bradford ex Griseb.) Garay & Dunst. 1979,,CITES_EU,Species,82762
umbellatum,SPECIES,177405,Genus,195,S,Raf.,,CITES_EU,Species,177406
makoyi,SPECIES,177409,Genus,242,S,Heynh. 1846,,CITES_EU,Species,175967
nietana,SPECIES,177410,Genus,242,S,Gojon Sánchez 1930,,CITES_EU,Species,175967
bidentata,SPECIES,177414,Genus,263,S,(Rchb.f. ex Hemsl.) R.E.Schult. & Garay,,CITES_EU,Species,177415
flabelliformis,SPECIES,177416,Genus,235,S,(Sw.) Alain 1962,,CITES_EU,Species,61690
heteroclita,SPECIES,177417,Genus,263,S,(Poepp. & Endl.) R.E.Schult. & Garay,,CITES_EU,Species,82763
klugii,SPECIES,177418,Genus,263,S,(C.Schweinf.) R.E.Schult. & Garay,,CITES_EU,Species,82764
rhombilabia,SPECIES,177420,Genus,263,S,(C.Schweinf.) Senghas,,CITES_EU,Species,82763
saccata,SPECIES,177425,Genus,276,S,Poepp. & Endl.,,CITES_EU,Species,177426
decurrentiloba,SPECIES,177427,Genus,309,S,Domin. 1930,,CITES_EU,Species,75778
funale,SPECIES,177428,Genus,1113,S,(Sw.) Lindl. 1837,,CITES_EU,Species,164939
funalis,SPECIES,177429,Genus,1526,S,(Sw.) Kuntze,,CITES_EU,Species,164939
serratifolia,SPECIES,177430,Genus,1826,S,(Hook.) Benth. 1881,,CITES_EU,Species,175453
nodosa,SPECIES,177431,Genus,362,S,(Cogn.) Summerh.,,CITES_EU,Species,103339
pumilio,SPECIES,177433,Genus,1329,S,(Rchb.f.) Schltr. 1918,,CITES_EU,Species,175826
lehmanniana,SPECIES,177434,Genus,939,S,(Kraenzl.) Schltr. 1907,,CITES_EU,Species,175826
cerina,SPECIES,177435,Genus,568,S,Lindl. & Paxton,,CITES_EU,Species,177436
fimbriata,SPECIES,177437,Genus,568,S,Rchb.f.,,CITES_EU,Species,177438
heteroclita,SPECIES,177440,Genus,568,S,(Poepp. & Endl.) Garay,,CITES_EU,Species,82763
radicans,SPECIES,177441,Genus,568,S,Linden,,CITES_EU,Species,175123
violacea,SPECIES,177442,Genus,568,S,Lindl.,,CITES_EU,Species,175866
cernuus,SPECIES,177443,Genus,583,S,Lindl.,,CITES_EU,Species,177444
dubius,SPECIES,177445,Genus,583,S,A.Rich. & Galeotti,,CITES_EU,Species,177446
fusiformis,SPECIES,177448,Genus,583,S,Lindl.,,CITES_EU,Species,177449
globosus,SPECIES,177450,Genus,583,S,(Jacq.) Lindl.,,CITES_EU,Species,177451
graminoides,SPECIES,177453,Genus,583,S,(Sw.) Hook.,,CITES_EU,Species,177454
grandiflorus,SPECIES,177455,Genus,583,S,Lindl.,,CITES_EU,Species,177456
linifolius,SPECIES,177459,Genus,583,S,(C.Presl.) Lindl.,,CITES_EU,Species,105936
lividus,SPECIES,177460,Genus,583,S,Lindl.,,CITES_EU,Species,177446
proliferus,SPECIES,177463,Genus,583,S,R.Br.,,CITES_EU,Species,18134
ramosus,SPECIES,177464,Genus,583,S,Focke,,CITES_EU,Species,103342
ramosus,SPECIES,177465,Genus,583,S,(Jacq.) Spreng.,,CITES_EU,Species,88252
teretifolius,SPECIES,177466,Genus,583,S,(Sw.) Lindl.,,CITES_EU,Species,177467
glaucophylla,SPECIES,177469,Genus,618,S,Hoffmanns. 1843,,CITES_EU,Species,175946
serrulata,SPECIES,177470,Genus,1084,S,(Lindl.) G.Nicholson 1887,,CITES_EU,Species,175946
minuta,SPECIES,177471,Genus,1084,S,Rolfe 1889,,CITES_EU,Species,176853
blanche-amesii,SPECIES,177473,Genus,618,S,Loefgr.,,CITES_EU,Species,177472
lasseri,SPECIES,177474,Genus,629,S,Schnee 1952,,CITES_EU,Species,175956
marginalis,SPECIES,177475,Genus,547,S,(Klotzsch 1844) Jenm. 1898,,CITES_EU,Species,8225
floribunda,SPECIES,177476,Genus,629,S,Rchb.f. 1860,,CITES_EU,Species,175975
biserrum,SPECIES,177477,Genus,430,S,Rich. 1792,,CITES_EU,Species,175975
obtusa,SPECIES,177478,Genus,629,S,Regel,,CITES_EU,Species,175975
obtusifolia,SPECIES,177479,Genus,629,S,Regel,,CITES_EU,Species,175975
robusta,SPECIES,177484,Genus,465,S,Klotzsch ex Rchb.f.,,CITES_EU,Species,176001
lunifera,SPECIES,177485,Genus,465,S,Lindl.,,CITES_EU,Species,176001
lindmanii,SPECIES,177486,Genus,1253,S,Kraenzl. 1911,,CITES_EU,Species,175719
lindmanii,SPECIES,177487,Genus,1172,S,(Kraenzl.) Schltr. 1920,,CITES_EU,Species,175719
planifolius,SPECIES,177488,Genus,774,S,Rchb.f. 1859,,CITES_EU,Species,175721
planifolius,SPECIES,177489,Genus,1253,S,(Rchb.f.) Garay 1956,,CITES_EU,Species,175721
mirabile,SPECIES,177490,Genus,761,S,Rchb.f. 1852,,CITES_EU,Species,177491
bradei,SPECIES,177494,Genus,1253,S,Schltr. 1922,,CITES_EU,Species,177493
rotundiglossa,SPECIES,177495,Genus,1172,S,Pabst. 1964,,CITES_EU,Species,177493
duchii,SPECIES,177496,Genus,1253,S,Pabst. 1971,,CITES_EU,Species,177493
chateaubriandii,SPECIES,177500,Genus,1172,S,Ruschi 1955,,CITES_EU,Species,177497
dasyrhizus,SPECIES,177502,Genus,774,S,Kraenzl. 1911,,CITES_EU,Species,177501
paranaensis,SPECIES,177503,Genus,1172,S,Schltr. 1926,,CITES_EU,Species,177501
grandiflorus,SPECIES,177505,Genus,774,S,Lindl. 1840,,CITES_EU,Species,177504
grandiflorus,SPECIES,177506,Genus,1253,S,(Lindl.) Pabst. 1966,,CITES_EU,Species,177504
leptosepala,SPECIES,177508,Genus,1172,S,Toscano & L.Kollman 1997,,CITES_EU,Species,175733
fimbrata,SPECIES,177510,Genus,1627,S,Scheidw. 1839,,CITES_EU,Species,177509
navicularis,SPECIES,177511,Genus,774,S,Barb.Rodr. 1877,,CITES_EU,Species,177509
multiflorus,SPECIES,177513,Genus,774,S,Rolfe 1901,,CITES_EU,Species,177512
multiflorus,SPECIES,177514,Genus,1253,S,(Rolfe) I.Bock & Seehawer 1996,,CITES_EU,Species,177512
obliquus,SPECIES,177515,Genus,1253,S,(Schnee) Garay & Dunst. 1979,,CITES_EU,Species,175736
octavioreisii,SPECIES,177517,Genus,1253,S,(Brade) Pabst 1978,,CITES_EU,Species,177516
pellucidus,SPECIES,177520,Genus,1253,S,(Rchb.f.) Cogn. 1905,,CITES_EU,Species,177519
psuedobulbiferus,SPECIES,177521,Genus,774,S,Barb.Rodr. 1877,,CITES_EU,Species,177519
psuedobulbiferus,SPECIES,177522,Genus,1253,S,(Barb.rodr.) Barb.Rodr. 1882,,CITES_EU,Species,177519
pustulatus,SPECIES,177524,Genus,774,S,Kraenzl. 1911,,CITES_EU,Species,177523
pustulatus,SPECIES,177525,Genus,1253,S,(Kraenzl.) Pabst. 1966,,CITES_EU,Species,177523
dusenianus,SPECIES,177526,Genus,774,S,Kraezl. 1921,,CITES_EU,Species,177523
duseniana,SPECIES,177527,Genus,1172,S,(Kraenzl.) Pabst. 1956,,CITES_EU,Species,177523
costaricensis,SPECIES,177528,Genus,1172,S,Nash,,CITES_EU,Species,177529
greeniana,SPECIES,177530,Genus,1172,S,Rchb.f.,,CITES_EU,Species,177531
paranaensis,SPECIES,177533,Genus,1866,S,(Kraenzl.) Schltr. 1920,,CITES_EU,Species,177532
paranaensis,SPECIES,177534,Genus,445,S,(Kraenzl.) Pabst. 1956,,CITES_EU,Species,177532
ulei,SPECIES,177535,Genus,1156,S,Cogn.,,CITES_EU,Species,177536
bennettii,SPECIES,177543,Genus,1246,S,Garay 1967,,CITES_EU,Species,177542
ecuadorense,SPECIES,177544,Genus,1246,S,Garay 1954,,CITES_EU,Species,100712
arrabidae,SPECIES,177546,Genus,977,S,(Rchb.f.) Rchb.f. 1852,,CITES_EU,Species,177545
arrabidae,SPECIES,177547,Genus,1038,S,(Rchb.f.) Warm. 1884,,CITES_EU,Species,177545
arrabidae,SPECIES,177548,Genus,1699,S,(Rchb.f.) Kuntze 1891,,CITES_EU,Species,177545
arrabidae,SPECIES,177549,Genus,1842,S,(Rchb.f.) Szlach. 2001,,CITES_EU,Species,177545
kuhlmannianum,SPECIES,177556,Genus,1588,S,Hoehne 1944,,CITES_EU,Species,177555
galeata,SPECIES,177561,Genus,659,S,Schltr. 1920,,CITES_EU,Species,177560
speciosum,SPECIES,177563,Genus,1723,S,(Jacq.) Salisb. 1812,,CITES_EU,Species,176233
nutans,SPECIES,177564,Genus,1038,S,(Kunth & C.D.Bouché) Garay & Dunst. 1976,,CITES_EU,Species,176233
colorans,SPECIES,177566,Genus,1038,S,Hemsl. 1884,,CITES_EU,Species,176233
coloratum,SPECIES,177567,Genus,1723,S,House 1915,,CITES_EU,Species,176233
speciosa,SPECIES,177568,Genus,1699,S,(Jacq.) Kuntze 1891,,CITES_EU,Species,176233
acianthiformis,SPECIES,177570,Genus,1051,S,(Rchb.f. & Warm.) Cogn.,,CITES_EU,Species,177571
actinosophilum,SPECIES,177572,Genus,1051,S,Barb.Rodr.,,CITES_EU,Species,177573
albescens,SPECIES,177574,Genus,1051,S,Barb.Rodr.,,CITES_EU,Species,177575
albicans,SPECIES,177576,Genus,1051,S,Cogn.,,CITES_EU,Species,177577
albovaginatum,SPECIES,177578,Genus,1051,S,(C.Schweinf.) Szlach.,,CITES_EU,Species,21023
apetalum,SPECIES,177579,Genus,1051,S,Kraenzl.,,CITES_EU,Species,176171
aphyllum,SPECIES,177580,Genus,1051,S,(Hook.) Sweet,,CITES_EU,Species,176171
arechavaletsanii,SPECIES,177581,Genus,1051,S,Barb.Rodr.,,CITES_EU,Species,177582
arechavaletsanii,SPECIES,177581,Genus,1051,S,Barb.Rodr.,,CITES_EU,Species,177582
arechavaletsanii,SPECIES,177581,Genus,1051,S,Barb.Rodr.,,CITES_EU,Species,177582
argentinum,SPECIES,177583,Genus,1051,S,Griseb.,,CITES_EU,Species,177584
balanophorostachyum,SPECIES,177586,Genus,1051,S,(Rchb.f.) Cogn.,,CITES_EU,Species,177587
balanophorostachyum,SPECIES,177586,Genus,1051,S,(Rchb.f.) Cogn.,,CITES_EU,Species,177587
berroanum,SPECIES,177588,Genus,1051,S,Kraenzl.,,CITES_EU,Species,177589
bicolor,SPECIES,177590,Genus,1051,S,Schltr.,,CITES_EU,Species,177591
bradei,SPECIES,177594,Genus,1051,S,Schltr.,,CITES_EU,Species,177595
calcaratum,SPECIES,177596,Genus,1051,S,(Sw.) Rich.,,CITES_EU,Species,105634
calophyllum,SPECIES,177597,Genus,1051,S,Porsch,,CITES_EU,Species,177598
canterae,SPECIES,177599,Genus,1051,S,Barb.Rodr.,,CITES_EU,Species,177587
castillonii,SPECIES,177600,Genus,1051,S,Hauman,,CITES_EU,Species,177601
cinnabarinum,SPECIES,177603,Genus,1051,S,(Lex.) Lindl.,,CITES_EU,Species,177604
coccineum,SPECIES,177607,Genus,1051,S,(Vell.) Hoehne,,CITES_EU,Species,176171
cogniauxii,SPECIES,177608,Genus,1051,S,Kraenzl.,,CITES_EU,Species,177609
comosum,SPECIES,177610,Genus,1051,S,Cogn.,,CITES_EU,Species,177611
congestiflorum,SPECIES,177612,Genus,1051,S,Cogn.,,CITES_EU,Species,177613
cuculliger,SPECIES,177614,Genus,1051,S,(Rchb.f.) Cogn.,,CITES_EU,Species,177615
densiflorum,SPECIES,177616,Genus,1051,S,(C.Schweinf.) Szlach.,,CITES_EU,Species,21029
densum,SPECIES,177617,Genus,1051,S,Hauman,,CITES_EU,Species,177618
dusenianum,SPECIES,177619,Genus,1051,S,Kraenzl.,,CITES_EU,Species,177620
ekmanii,SPECIES,177621,Genus,1051,S,Kraenzl.,,CITES_EU,Species,177622
epiphytum,SPECIES,177623,Genus,1051,S,Barb.Rodr.,,CITES_EU,Species,177624
esmeraldae,SPECIES,177625,Genus,1051,S,(Lindl. & Rchb.f.) Cogn.,,CITES_EU,Species,177626
exaltatum,SPECIES,177627,Genus,1051,S,Kraenzl.,,CITES_EU,Species,177582
flavum,SPECIES,177628,Genus,1051,S,(Sw.) Spreng.,,CITES_EU,Species,103385
foliosum,SPECIES,177629,Genus,1051,S,Schltr.,,CITES_EU,Species,177630
galeottianum,SPECIES,177631,Genus,1051,S,Schltr.,,CITES_EU,Species,177604
giganteum,SPECIES,177632,Genus,1051,S,Cogn.,,CITES_EU,Species,177633
glaziovii,SPECIES,177634,Genus,1051,S,Cogn.,,CITES_EU,Species,177635
goninense,SPECIES,177637,Genus,1051,S,Pulle,,CITES_EU,Species,177638
guatemalense,SPECIES,177639,Genus,1051,S,Schltr.,,CITES_EU,Species,176171
hennisianum,SPECIES,177642,Genus,1051,S,Sandt.,,CITES_EU,Species,177643
hilarianum,SPECIES,177644,Genus,1051,S,Cogn.,,CITES_EU,Species,177645
holosericeum,SPECIES,177646,Genus,1051,S,Kraenzl.,,CITES_EU,Species,177647
hypnophilum,SPECIES,177648,Genus,1051,S,(Barb.Rodr.) Barb.Rodr.,,CITES_EU,Species,177649
hysteranthum,SPECIES,177650,Genus,1051,S,(Barb.Rodr.) Barb.Rodr.,,CITES_EU,Species,177651
icmadophilum,SPECIES,177652,Genus,1051,S,(Barb.Rodr.) Barb.Rodr.,,CITES_EU,Species,177653
jaliscanum,SPECIES,177654,Genus,1051,S,(S.Watson) Nash,,CITES_EU,Species,176171
lateritium,SPECIES,177655,Genus,1051,S,Kraenzl.,,CITES_EU,Species,177582
latipetalum,SPECIES,177656,Genus,1051,S,Cogn.,,CITES_EU,Species,177657
laxum,SPECIES,177658,Genus,1051,S,Poepp. & Endl.,,CITES_EU,Species,177659
loefgrenii,SPECIES,177660,Genus,1051,S,Porsch,,CITES_EU,Species,177661
longifolium,SPECIES,177664,Genus,1051,S,Cogn.,,CITES_EU,Species,177665
macranthum,SPECIES,177668,Genus,1051,S,(Rchb.f.) Cogn.,,CITES_EU,Species,177669
macropodum,SPECIES,177670,Genus,1051,S,(Barb.Rodr.) Barb.Rodr.,,CITES_EU,Species,177671
madrense,SPECIES,177672,Genus,1051,S,Rchb.f.,,CITES_EU,Species,177673
michuacanum,SPECIES,177676,Genus,1051,S,(Lex.) Lindl.,,CITES_EU,Species,177673
minarum,SPECIES,177678,Genus,1051,S,Kraenzl.,,CITES_EU,Species,177679
montanum,SPECIES,177680,Genus,1051,S,Lindl.,,CITES_EU,Species,177604
montevidense,SPECIES,177681,Genus,1051,S,Barb.Rodr.,,CITES_EU,Species,177682
montevidense,SPECIES,177681,Genus,1051,S,Barb.Rodr.,,CITES_EU,Species,177682
novofriburgense,SPECIES,177683,Genus,1051,S,Rchb.f.,,CITES_EU,Species,177649
oestrifer,SPECIES,177685,Genus,1051,S,(Rchb.f. & Warm.) Cogn.,,CITES_EU,Species,177686
orobanchoides,SPECIES,177687,Genus,1051,S,Kraenzl.,,CITES_EU,Species,177688
pachystachyum,SPECIES,177689,Genus,1051,S,Kraenzl.,,CITES_EU,Species,177690
papulosum,SPECIES,177691,Genus,1051,S,(Lex.) Lindl.,,CITES_EU,Species,177692
