ComName,LangShort,RecId,Rank,Designation,ReferenceID
Cactus della Mesa verde,ITA,26977,Species,CITES_EU,21486
Mesa-Verde Cactus,ENG,26977,Species,CITES_EU,13640
Mohave Fishhook Cactus,ENG,26978,Species,CITES_EU,19002
Cactus con le spine ad uncino,ITA,26983,Species,CITES_EU,21486
Wright's Fishhook Cactus,ENG,26983,Species,CITES_EU,19002
gërdecë,SQI,76840,Species,CITES_EU,20178
Navasot Ladies'-tresses Orchid,ENG,27120,Species,CITES_EU,6544
Navasota Ladies'-tresses Orchid,ENG,27120,Species,CITES_EU,19002
Parks Lady's Tress Orchid,ENG,27120,Species,CITES_EU,19002
mareshtë,SQI,76840,Species,CITES_EU,20178
Nodding-caps Orchid,ENG,27307,Species,CITES_EU,19002
Nodding cape Orchid,ENG,27308,Species,CITES_EU,14662
Nodding-caps Orchid,ENG,27308,Species,CITES_EU,19002
Tamaulipas Living -rock Cactus,ENG,27382,Species,CITES_EU,21477
Nuevo Leon Living-rock Cactus,ENG,27383,Species,CITES_EU,20067
Orejas de Conejo,SPA,27383,Species,CITES_EU,20067
Orejitas,SPA,27383,Species,CITES_EU,20067
Aztec Cactus,ENG,27386,Species,CITES_EU, 
Cacto Azteca,SPA,27386,Species,CITES_EU, 
Cactus Azteco,ITA,27386,Species,CITES_EU,21486
Chihuahuan Foxtail Cactus,ENG,27405,Species,CITES_EU,19002
Cacto de Lindsay,SPA,27463,Subspecies,CITES_EU, 
Cactus spinoso di Linsay,ITA,27463,Subspecies,CITES_EU,21486
Lindsay's Cactus,ENG,27463,Subspecies,CITES_EU, 
Lindsay's Hedgehog Cactus,ENG,27463,Subspecies,CITES_EU,21429
Agave Cactus,ENG,27543,Species,CITES_EU,20067
Cob Cactus,ENG,27543,Species,CITES_EU,20067
Prism Cactus,ENG,27543,Species,CITES_EU,20067
Hatchet Cactus,ENG,27623,Species,CITES_EU,20067
Woodlouse Cactus,ENG,27623,Species,CITES_EU,20067
Pine-cone Cactus,ENG,27624,Species,CITES_EU,20067
rrush arushe,SQI,76840,Species,CITES_EU,20178
