Scientific name,Rank,RecID,ParentRank,ParentID,Status,Species Author,Notes,Designation,AcceptedRank,AcceptedID
var. angustior,VARIETY,,SPECIES,26262,S,Haw.,,CITES_EU,SPECIES,26262
var. latifolia,VARIETY,,SPECIES,26262,S,Haw.,,CITES_EU,SPECIES,26262
var. africana,VARIETY,,SPECIES,105019,S,(Mill.) Aiton,,CITES_EU,SPECIES,26262
var. angustum,VARIETY,,SPECIES,51843,S,Haw.,,CITES_EU,SPECIES,26262
var. latum,VARIETY,,SPECIES,51843,S,Haw.,,CITES_EU,SPECIES,26262
var. minor,VARIETY,,SPECIES,18088,S,Baker,,CITES_EU,SPECIES,26370
var. minor,VARIETY,,SPECIES,25228,S,(Baker) A.Berger,,CITES_EU,SPECIES,26370
var. repens,VARIETY,,SPECIES,19199,S,L.C.Leach,,CITES_EU,SPECIES,19199
toliarana,SUBSPECIES,,SPECIES,27974,S,J.-B.Castillon,,CITES_EU,SPECIES,27974
cinnabarina,SPECIES,,GENUS,13461,S,Diels. ex A.Berger,,CITES_EU,SPECIES,19415
var. arborescens,VARIETY,,SPECIES,105019,S,(Mill.) Aiton,,CITES_EU,SPECIES,19415
var. frutescens,VARIETY,,SPECIES,19415,S,(Salm-Dyck) Baker,,CITES_EU,SPECIES,19415
var. frutescens,VARIETY,,SPECIES,19415,S,(Salm-Dyck) Link,,CITES_EU,SPECIES,19415
var. milleri,VARIETY,,SPECIES,19415,S,A.Berger,,CITES_EU,SPECIES,19415
var. natalensis,VARIETY,,SPECIES,19415,S,(J.M.Wood & M.S.Evans) A.Berger,,CITES_EU,SPECIES,19415
var. pachythyrsa,VARIETY,,SPECIES,19415,S,A.Berger,,CITES_EU,SPECIES,19415
var. viridifolia,VARIETY,,SPECIES,19415,S,A.Berger,,CITES_EU,SPECIES,19415
perfoliatum,SPECIES,,GENUS,13461,S,Meyen,,CITES_EU,SPECIES,19415
sigmoidea,SPECIES,,GENUS,13461,S,Baker,,CITES_EU,SPECIES,19415
wilmsii,SPECIES,,GENUS,13461,S,Hausen,,CITES_EU,SPECIES,19415
rendilliorum,SUBSPECIES,,SPECIES,24572,S,(L.E.Newton) L.E.Newton,,CITES_EU,SPECIES,24572
tugenensis,SUBSPECIES,,SPECIES,24572,S,(L.E.Newton & Lavranos) Wabuyele,,CITES_EU,SPECIES,24572
var. makurupiniensis,VARIETY,,SPECIES,17969,S,Ellert,,CITES_EU,SPECIES,17969
bourea,SPECIES,,GENUS,13461,S,Schult. & Schult.f.,,CITES_EU,SPECIES,23679
major,SUBSPECIES,,SPECIES,26181,S,Hilliard & B.L.Burtt,,CITES_EU,SPECIES,26181
var. depressa,VARIETY,,SPECIES,105019,S,Aiton,,CITES_EU,SPECIES,28447
var. postgenita,VARIETY,,SPECIES,28447,S,(Schult. & Schult.f.) Baker,,CITES_EU,SPECIES,28447
postgenita,SPECIES,,GENUS,13461,S,Schult. & Schult.f.,,CITES_EU,SPECIES,28447
var. serra,VARIETY,,SPECIES,28447,S,(DC.) A.Berger,,CITES_EU,SPECIES,28447
var. depressa,VARIETY,,SPECIES,26663,S,(Haw.) Haw.,,CITES_EU,SPECIES,28447
serra,SPECIES,,GENUS,13461,S,DC.,,CITES_EU,SPECIES,28447
var. tarkaensis,VARIETY,,SPECIES,14676,S,Reynolds,,CITES_EU,SPECIES,14676
var. bondana,VARIETY,,SPECIES,17193,S,Reynolds,,CITES_EU,SPECIES,17193
var. cornuta,VARIETY,,SPECIES,46390,S,A.Berger,,CITES_EU,SPECIES,17211
var. angavoana,VARIETY,,SPECIES,25347,S,J.-P.Castillon,,CITES_EU,SPECIES,25347
cernua,SPECIES,,GENUS,13461,S,Tod.,,CITES_EU,SPECIES,25347
var. silvicola,VARIETY,,SPECIES,25347,S,H.Perrier,,CITES_EU,SPECIES,25347
var. verekeri,VARIETY,,SPECIES,16735,S,Christian,,CITES_EU,SPECIES,16735
boastii,SPECIES,,GENUS,13461,S,Letty,,CITES_EU,SPECIES,27961
var. boastii,VARIETY,,SPECIES,27961,S,(Letty) Reynolds,,CITES_EU,SPECIES,27961
var. woolliana,VARIETY,,SPECIES,27961,S,(Pole-Evans) Glen & D.S.Hardy,,CITES_EU,SPECIES,27961
comptonii,SUBSPECIES,,SPECIES,22422,S,(Reynolds) Zonn.,,CITES_EU,SPECIES,17623
pervagata,SUBSPECIES,,SPECIES,23642,S,J.-B.Castillon,,CITES_EU,SPECIES,23642
schmidtiana,SPECIES,,GENUS,13461,S,Regel,,CITES_EU,SPECIES,14347
amboahangyensis,SUBSPECIES,,SPECIES,18308,S,Rebmann,,CITES_EU,SPECIES,18308
candicans,SUBSPECIES,,SPECIES,18308,S,(H.Perrier) Rebmann,,CITES_EU,SPECIES,18308
var. lutea,VARIETY,,SPECIES,23155,S,Guillaumin,,CITES_EU,SPECIES,18308
rossii,SPECIES,,GENUS,13461,S,Tod.,,CITES_EU,SPECIES,18308
esomonyensis,SUBSPECIES,,SPECIES,18308,S,Rebmann,,CITES_EU,SPECIES,18308
var. ruffingiana,VARIETY,,SPECIES,18308,S,(Rauh & Petignat) J.-B.Castillon & J.-P.Castillon,,CITES_EU,SPECIES,18308
var. fallax,VARIETY,,SPECIES,18308,S,J.-B.Castillon,,CITES_EU,SPECIES,18308
var. reflexa,VARIETY,,SPECIES,26663,S,Salm-Dyck ex Haw.,,CITES_EU,SPECIES,26663
distans,SUBSPECIES,,SPECIES,22422,S,(Haw.) Zonn.,,CITES_EU,SPECIES,26663
var. angustior,VARIETY,,SPECIES,22422,S,Lam.,,CITES_EU,SPECIES,26663
var. brevifolia,VARIETY,,SPECIES,105019,S,Aiton,,CITES_EU,SPECIES,26663
reflexa,SPECIES,,GENUS,13461,S,Marum ex Steud.,,CITES_EU,SPECIES,26663
sahundra,SPECIES,,GENUS,13461,S,Bojer ex Baker,,CITES_EU,SPECIES,17563
var. rosea,VARIETY,,SPECIES,17563,S,(Decary) Reynolds,,CITES_EU,SPECIES,17563
tulearensis,SUBSPECIES,,SPECIES,17563,S,(T.A.McCoy & Lavranos) J.-P.Castillon,,CITES_EU,SPECIES,17563
tulearensis,SPECIES,,GENUS,13461,S,T.A.McCoy & Lavranos,,CITES_EU,SPECIES,17563
vaotsohy,SUBSPECIES,,SPECIES,17563,S,(Decorse & Poiss.) J.-P.Castillon,,CITES_EU,SPECIES,17563
major,SUBSPECIES,,SPECIES,19069,S,J.-B.Castillon,,CITES_EU,SPECIES,19069
var. brevifolia,VARIETY,,SPECIES,15499,S,L.C.Leach,,CITES_EU,SPECIES,15499
var. galpinii,VARIETY,,SPECIES,14121,S,(Baker) Reynolds,,CITES_EU,SPECIES,14121
var. incurvata,VARIETY,,SPECIES,14121,S,Baker,,CITES_EU,SPECIES,14121
var. subferox,VARIETY,,SPECIES,14121,S,(Spreng.) Baker,,CITES_EU,SPECIES,14121
var. ferox,VARIETY,,SPECIES,105019,S,(Mill.) Aiton,,CITES_EU,SPECIES,14121
var. erythrocarpa,VARIETY,,SPECIES,42302,S,Baker,,CITES_EU,SPECIES,14121
var. altimatsiatrae,VARIETY,,SPECIES,24643,S,(J.-B.Castillon) J.-B.Castillon,,CITES_EU,SPECIES,24643
altimatsiatrae,SPECIES,,GENUS,13461,S,J.-B.Castillon,,CITES_EU,SPECIES,24643
var. ambatofinandrahanensis,VARIETY,,SPECIES,24643,S,J.-B.Castillon,,CITES_EU,SPECIES,24643
johannis-baptistei,SUBSPECIES,,SPECIES,24643,S,J.-B.Castillon,,CITES_EU,SPECIES,24643
amoena,SUBSPECIES,,SPECIES,23220,S,(Pillans) Klopper,,CITES_EU,SPECIES,23220
maraisii,SUBSPECIES,,SPECIES,23220,S,Klopper,,CITES_EU,SPECIES,23220
var. mortimeri,VARIETY,,SPECIES,21732,S,Lavranos,,CITES_EU,SPECIES,21260
megalacanthoides,SUBSPECIES,,SPECIES,15556,S,M.G.Gilbert & Sebsebe,,CITES_EU,SPECIES,15556
var. glabrescens,VARIETY,,SPECIES,21732,S,Reynolds & P.R.O.Bally,,CITES_EU,SPECIES,25614
var. humilior,VARIETY,,SPECIES,23597,S,Salm-Dyck,,CITES_EU,SPECIES,23597
var. major,VARIETY,,SPECIES,23597,S,Haw.,,CITES_EU,SPECIES,23597
var. minor,VARIETY,,SPECIES,23597,S,Haw.,,CITES_EU,SPECIES,23597
var. rhodacantha,VARIETY,,SPECIES,23597,S,(DC.) Corrie,,CITES_EU,SPECIES,23597
var. spinosior,VARIETY,,SPECIES,23597,S,Haw.,,CITES_EU,SPECIES,23597
var. glauca,VARIETY,,SPECIES,105019,S,(Mill.) Aiton,,CITES_EU,SPECIES,23597
rhodacantha,SPECIES,,GENUS,13461,S,DC.,,CITES_EU,SPECIES,23597
pallidiflora,SPECIES,,GENUS,13461,S,A.Berger,,CITES_EU,SPECIES,15323
termetophyla,SPECIES,,GENUS,13461,S,De Wild.,,CITES_EU,SPECIES,15323
var. howmanii,VARIETY,,SPECIES,14286,S,(Reynolds) S.Carter,,CITES_EU,SPECIES,14286
var. lutea,VARIETY,,SPECIES,21986,S,A.Berger,,CITES_EU,SPECIES,21986
var. orpeniae,VARIETY,,SPECIES,21986,S,(Schönland) A.Berger,,CITES_EU,SPECIES,21986
orpeniae,SPECIES,,GENUS,13461,S,Schönland,,CITES_EU,SPECIES,21986
var. major,VARIETY,,SPECIES,41322,S,Salm-Dyck,,CITES_EU,SPECIES,26762
var. acuminata,VARIETY,,SPECIES,26762,S,Baker,,CITES_EU,SPECIES,26762
var. candollei,VARIETY,,SPECIES,26762,S,Baker,,CITES_EU,SPECIES,26762
var. echinata,VARIETY,,SPECIES,26762,S,(Willd.) Baker,,CITES_EU,SPECIES,26762
var. humilis,VARIETY,,SPECIES,26762,S,,,CITES_EU,SPECIES,26762
var. incurva,VARIETY,,SPECIES,26762,S,Haw.,,CITES_EU,SPECIES,26762
var. macilenta,VARIETY,,SPECIES,26762,S,Baker,,CITES_EU,SPECIES,26762
var. suberecta,VARIETY,,SPECIES,26762,S,(Aiton) Baker,,CITES_EU,SPECIES,26762
var. subtuberculata,VARIETY,,SPECIES,26762,S,(Haw.) Baker,,CITES_EU,SPECIES,26762
macilenta,SPECIES,,GENUS,13461,S,(Baker) G.Nicholson,,CITES_EU,SPECIES,26762
var. humilis,VARIETY,,SPECIES,105019,S,L.,,CITES_EU,SPECIES,26762
var. suberecta,VARIETY,,SPECIES,105019,S,Aiton,,CITES_EU,SPECIES,26762
var. acuminata,VARIETY,,SPECIES,47613,S,Haw.,,CITES_EU,SPECIES,26762
var. semiguttata,VARIETY,,SPECIES,47613,S,Haw.,,CITES_EU,SPECIES,26762
verrucosospinosa,SPECIES,,GENUS,13461,S,All.,,CITES_EU,SPECIES,26762
var. macilenta,VARIETY,,SPECIES,56080,S,Baker,,CITES_EU,SPECIES,26762
var. longeracemosa,VARIETY,,SPECIES,26520,S,J.-B.Castillon,,CITES_EU,SPECIES,26520
parva,SUBSPECIES,,SPECIES,26520,S,Rebmann,,CITES_EU,SPECIES,26520
var. kimberleyana,VARIETY,,SPECIES,21279,S,S.Carter,,CITES_EU,SPECIES,21279
var. lutea,VARIETY,,SPECIES,21279,S,Jaarsv. & Stutchbury,,CITES_EU,SPECIES,21279
hantamensis,SUBSPECIES,,SPECIES,25512,S,Klopper,,CITES_EU,SPECIES,25512
knersvlakensis,SUBSPECIES,,SPECIES,25512,S,(S.J.Marais) Klopper,,CITES_EU,SPECIES,25512
var. labworana,VARIETY,,SPECIES,28684,S,Reynolds,,CITES_EU,SPECIES,15775
longifolia,SUBSPECIES,,SPECIES,15775,S,T.C.Cole & T.G.Forrest,,CITES_EU,SPECIES,15775
var. graminicola,VARIETY,,SPECIES,16519,S,(Reynolds) S.Carter,,CITES_EU,SPECIES,16519
solaiana,SPECIES,,GENUS,13461,S,Christian,,CITES_EU,SPECIES,16519
amanensis,SPECIES,,GENUS,13461,S,A.Berger,,CITES_EU,SPECIES,16519
campylosiphon,SPECIES,,GENUS,13461,S,A.Berger,,CITES_EU,SPECIES,16519
var. lavranosii,VARIETY,,SPECIES,23318,S,Marn.-Lap.,,CITES_EU,SPECIES,26277
var. lineata,VARIETY,,SPECIES,105019,S,Aiton,,CITES_EU,SPECIES,17024
dorsalis,SPECIES,,GENUS,13461,S,Haw.,,CITES_EU,SPECIES,17024
var. glaucescens,VARIETY,,SPECIES,17024,S,Haw.,,CITES_EU,SPECIES,17024
var. viridis,VARIETY,,SPECIES,17024,S,Haw.,,CITES_EU,SPECIES,17024
muirii,SPECIES,,GENUS,13461,S,Marloth,,CITES_EU,SPECIES,17024
borziana,SPECIES,,GENUS,13461,S,A.Terracc.,,CITES_EU,SPECIES,22435
var. major,VARIETY,,SPECIES,22435,S,A.Berger,,CITES_EU,SPECIES,22435
var. bicolor,VARIETY,,SPECIES,46050,S,A.Berger,,CITES_EU,SPECIES,26686
ficksburgensis,SUBSPECIES,,SPECIES,26686,S,(Reynolds) Gideon F.Sm. & Figueiredo,,CITES_EU,SPECIES,26686
var. ficksburgensis,VARIETY,,SPECIES,50386,S,Reynolds,,CITES_EU,SPECIES,26686
gasterioides,SPECIES,,GENUS,13461,S,Baker,,CITES_EU,SPECIES,26686
grahamii,SPECIES,,GENUS,13461,S,Schönland,,CITES_EU,SPECIES,26686
var. stenophylla,VARIETY,,SPECIES,52889,S,Baker,,CITES_EU,SPECIES,26686
macracantha,SPECIES,,GENUS,13461,S,Baker,,CITES_EU,SPECIES,26686
var. major,VARIETY,,SPECIES,56071,S,Willd.,,CITES_EU,SPECIES,26686
var. brachyphylla,VARIETY,,SPECIES,50386,S,Baker,,CITES_EU,SPECIES,26686
var. latifolia,VARIETY,,SPECIES,50386,S,Haw.,,CITES_EU,SPECIES,26686
var. luteostriata,VARIETY,,SPECIES,50386,S,Haw.,,CITES_EU,SPECIES,26686
spuria,SPECIES,,GENUS,13461,S,A.Berger,,CITES_EU,SPECIES,26686
trichotoma,SPECIES,,GENUS,13461,S,Colla,,CITES_EU,SPECIES,26686
fontainei,SPECIES,,GENUS,13461,S,Rebmann,,CITES_EU,SPECIES,14770
var. bicolor,VARIETY,,SPECIES,23568,S,Reynolds,,CITES_EU,SPECIES,23568
var. hanburyi,VARIETY,,SPECIES,42302,S,Baker,,CITES_EU,SPECIES,23568
orientalis,SUBSPECIES,,SPECIES,23568,S,Glen & D.S.Hardy,,CITES_EU,SPECIES,23568
sakoankenke,SUBSPECIES,,SPECIES,17271,S,(J.-B.Castillon) J.-B.Castillon,,CITES_EU,SPECIES,17271
alticola,SUBSPECIES,,SPECIES,18718,S,M.G.Gilbert & Sebsebe,,CITES_EU,SPECIES,18718
magnidentata,SPECIES,,GENUS,13461,S,I.Verd. & Christian,,CITES_EU,SPECIES,18718
ensifolia,SUBSPECIES,,SPECIES,16785,S,S.Carter,,CITES_EU,SPECIES,16785
juttae,SUBSPECIES,,SPECIES,23606,S,(Dinter) Klopper,,CITES_EU,SPECIES,23606
var. blyderivierensis,VARIETY,,SPECIES,28788,S,(Groenew.) Reynolds,,CITES_EU,SPECIES,28788
blyderivierensis,SPECIES,,GENUS,39251,S,Groenew.,,CITES_EU,SPECIES,28788
albispina,SPECIES,,GENUS,13461,S,Haw.,,CITES_EU,SPECIES,22422
commelinii,SPECIES,,GENUS,13461,S,Willd.,,CITES_EU,SPECIES,22422
flavispina,SPECIES,,GENUS,13461,S,Haw.,,CITES_EU,SPECIES,22422
var. albispina,VARIETY,,SPECIES,22422,S,(Haw.) A.Berger,,CITES_EU,SPECIES,22422
var. commelyni,VARIETY,,SPECIES,22422,S,(Willd.) Baker,,CITES_EU,SPECIES,22422
var. flavispina,VARIETY,,SPECIES,22422,S,(Haw.) Baker,,CITES_EU,SPECIES,22422
var. humilior,VARIETY,,SPECIES,22422,S,Haw.,,CITES_EU,SPECIES,22422
var. pachyphylla,VARIETY,,SPECIES,22422,S,Baker,,CITES_EU,SPECIES,22422
var. spinulosa,VARIETY,,SPECIES,22422,S,(Salm-Dyck) Baker,,CITES_EU,SPECIES,22422
var. xanthacantha,VARIETY,,SPECIES,22422,S,(Willd.) Baker,,CITES_EU,SPECIES,22422
var. mitriformis,VARIETY,,SPECIES,105019,S,(Mill.) Aiton,,CITES_EU,SPECIES,22422
spinulosa,SPECIES,,GENUS,13461,S,Salm-Dyck,,CITES_EU,SPECIES,22422
var. ojonokae,VARIETY,,SPECIES,19805,S,Uleh,,CITES_EU,SPECIES,19805
caricina,SPECIES,,GENUS,39251,S,(A.Berger) Stapf,,CITES_EU,SPECIES,25228
graminifolia,SPECIES,,GENUS,39251,S,(A.Berger) Stapf,,CITES_EU,SPECIES,25228
johnstonii,SPECIES,,GENUS,39251,S,(Baker) Stapf,,CITES_EU,SPECIES,25228
schliebenii,SPECIES,,GENUS,39251,S,(Haw.) Stapf,,CITES_EU,SPECIES,25228
var. angustifolia,VARIETY,,SPECIES,14490,S,(Schweinf.) Lavranos,,CITES_EU,SPECIES,14490
var. angustifolia,VARIETY,,SPECIES,23064,S,Schweinf.,,CITES_EU,SPECIES,14490
var. officinalis,VARIETY,,SPECIES,23064,S,(Forssk.) Baker,,CITES_EU,SPECIES,14490
var. zuluensis,VARIETY,,SPECIES,27607,S,(Reynolds) Reynolds,,CITES_EU,SPECIES,27607
var. zuluensis,VARIETY,,SPECIES,40095,S,Reynolds,,CITES_EU,SPECIES,27607
var. percrassa,VARIETY,,SPECIES,105009,S,(Tod.) Baker,,CITES_EU,SPECIES,20810
var. beckeri,VARIETY,,SPECIES,24993,S,Schönland,,CITES_EU,SPECIES,24993
koenenii,SUBSPECIES,,SPECIES,19744,S,(Lavranos & Kerstin Koch) Lodé,,CITES_EU,SPECIES,19744
foetida,SPECIES,,GENUS,2026,S,Salisb.,,CITES_EU,SPECIES,29391
saundersii,SPECIES,,GENUS,39563,S,C.Green ex G.W.Johnson & R.Hogg,,CITES_EU,SPECIES,29391
borbonicum,SPECIES,,GENUS,39401,S,(Willd.) Schult. & Schult.f.,,CITES_EU,SPECIES,29391
var. vernalis,VARIETY,,SPECIES,15341,S,D.S.Hardy,,CITES_EU,SPECIES,15341
var. dracaeniformis,VARIETY,,SPECIES,13890,S,A.Berger,,CITES_EU,SPECIES,15772
var. elongata,VARIETY,,SPECIES,24926,S,A.Berger,,CITES_EU,SPECIES,23849
saundersiae,SPECIES,,GENUS,39251,S,Reynolds,,CITES_EU,SPECIES,22544
var. lutea,VARIETY,,SPECIES,42433,S,A.Chev.,,CITES_EU,SPECIES,28684
engleri,SPECIES,,GENUS,13461,S,A.Berger,,CITES_EU,SPECIES,19524
floramaculata,SPECIES,,GENUS,13461,S,Christian,,CITES_EU,SPECIES,19524
var. sobolifera,VARIETY,,SPECIES,19524,S,S.Carter,,CITES_EU,SPECIES,19524
var. tweedieae,VARIETY,,SPECIES,19524,S,(Christian) Wabuyele,,CITES_EU,SPECIES,19524
pulchra,SUBSPECIES,,SPECIES,14347,S,Glen & D.S.Hardy,,CITES_EU,SPECIES,101243
var. marmorata,VARIETY,,SPECIES,15886,S,Reynolds & P.R.O.Bally,,CITES_EU,SPECIES,15886
albocinta,SPECIES,,GENUS,13461,S,Haw.,,CITES_EU,SPECIES,29326
hanburiana,SPECIES,,GENUS,13461,S,Naudin,,CITES_EU,SPECIES,29326
paniculata,SPECIES,,GENUS,13461,S,Jacq.,,CITES_EU,SPECIES,29326
rhodocinta,SPECIES,,GENUS,13461,S,Baker,,CITES_EU,SPECIES,29326
var. rhodocinta,VARIETY,,SPECIES,29326,S,(Baker) Trel.,,CITES_EU,SPECIES,29326
brevifolia,SUBSPECIES,,SPECIES,18308,S,(H.Perrier) Rebmann,,CITES_EU,SPECIES,25779
var. intermedia,VARIETY,,SPECIES,18308,S,H.Perrier,,CITES_EU,SPECIES,25779
var. purpurascens,VARIETY,,SPECIES,105019,S,Aiton,,CITES_EU,SPECIES,22604
var. succotrina,VARIETY,,SPECIES,105019,S,(Weston) Aiton,,CITES_EU,SPECIES,22604
var. purpurascens,VARIETY,,SPECIES,22604,S,(Aiton) Ker Gawl.,,CITES_EU,SPECIES,22604
var. saxigena,VARIETY,,SPECIES,22604,S,A.Berger,,CITES_EU,SPECIES,22604
var. trachyticola,VARIETY,,SPECIES,25347,S,H.Perrier,,CITES_EU,SPECIES,14420
var. multifolia,VARIETY,,SPECIES,14420,S,J.-B.Castillon,,CITES_EU,SPECIES,14420
longiflora,SUBSPECIES,,SPECIES,15639,S,M.G.Gilbert & Sebsebe,,CITES_EU,SPECIES,15639
var. albopicta,VARIETY,,SPECIES,20810,S,Schweinf.,,CITES_EU,SPECIES,15639
var. poissonii,VARIETY,,SPECIES,22611,S,Decary,,CITES_EU,SPECIES,22611
var. chinensis,VARIETY,,SPECIES,42538,S,Haw.,,CITES_EU,SPECIES,23064
var. barbadensis,VARIETY,,SPECIES,105019,S,(Mill.) Aiton,,CITES_EU,SPECIES,23064
var. vera,VARIETY,,SPECIES,105019,S,L.,,CITES_EU,SPECIES,23064
rubescens,SPECIES,,GENUS,13461,S,DC.,,CITES_EU,SPECIES,23064
sabila,SPECIES,,GENUS,13461,S,Karw. ex Steud.,,CITES_EU,SPECIES,23064
var. chinensis,VARIETY,,SPECIES,23064,S,(Steud. ex Baker) Baker,,CITES_EU,SPECIES,23064
var. lanzae,VARIETY,,SPECIES,23064,S,Baker,,CITES_EU,SPECIES,23064
var. littoralis,VARIETY,,SPECIES,23064,S,J.Koenig ex Baker,,CITES_EU,SPECIES,23064
var. steffanieana,VARIETY,,SPECIES,22489,S,(Rauh) J.-B.Castillon & J.-P.Castillon,,CITES_EU,SPECIES,22489
stuhlmannii,SPECIES,,GENUS,13461,S,Baker,,CITES_EU,SPECIES,19409
multicaulis,SUBSPECIES,,SPECIES,19409,S,S.Carter & L.E.Newton,,CITES_EU,SPECIES,19409
var. wildii,VARIETY,,SPECIES,17028,S,Reynolds,,CITES_EU,SPECIES,27749
var. kitaliensis,VARIETY,,SPECIES,44883,S,Reynolds,,CITES_EU,SPECIES,25509
wollastonii,SUBSPECIES,,SPECIES,22435,S,(Rendle) Wabuyele,,CITES_EU,SPECIES,25509
var. kitaliensis,VARIETY,,SPECIES,16519,S,(Reynolds) Reynolds,,CITES_EU,SPECIES,25509
baumii,SPECIES,,GENUS,13461,S,Engl. & Gilg,,CITES_EU,SPECIES,24741
constricta,SPECIES,,GENUS,13461,S,Baker,,CITES_EU,SPECIES,24741
pallida,SUBSPECIES,,SPECIES,18586,S,(Rauh & Mangelsdorff) L.E.Newton & Eggli,,CITES_EU,SPECIES,18586
pallida,SUBSPECIES,,SPECIES,23651,S,Rauh & Mangelsdorff,,CITES_EU,SPECIES,18586
pallida,SUBSPECIES,,SPECIES,15685,S,(Rauh & Mangelsdorff) Lavranos & M.Teissier,,CITES_EU,SPECIES,18586
africanum,SUBSPECIES,,SPECIES,18858,S,(Boiss. & Reut.) Ietsw.,,CITES_EU,SPECIES,18825
saldense,SUBSPECIES,,SPECIES,18825,S,(Pomel) Batt.,,CITES_EU,SPECIES,18825
var. stenopetalum,VARIETY,,SPECIES,18045,S,Loret,,CITES_EU,SPECIES,29360
var. ponticum,VARIETY,,SPECIES,50496,S,Albov,,CITES_EU,SPECIES,26080
var. colchicum,VARIETY,,SPECIES,50496,S,Albov,,CITES_EU,SPECIES,26080
var. caucasicum,VARIETY,,SPECIES,50496,S,K.Koch,,CITES_EU,SUBSPECIES,29607
var. caucasicum,VARIETY,,SPECIES,13934,S,(K.Koch) Meikle,,CITES_EU,SUBSPECIES,29607
var. ibericum,VARIETY,,SPECIES,13934,S,Boiss.,,CITES_EU,SUBSPECIES,29607
var. abchasicum,VARIETY,,SPECIES,13934,S,Medw.,,CITES_EU,SUBSPECIES,29607
var. abchasicum,VARIETY,,SPECIES,49460,S,(Medw.) Menitsky,,CITES_EU,SUBSPECIES,29607
var. caucasicum,VARIETY,,SPECIES,49460,S,O.Schwarz,,CITES_EU,SUBSPECIES,29607
orbiculatum,SPECIES,,GENUS,13292,S,Mill.,,CITES_EU,SPECIES,13934
orbiculatum,SUBSPECIES,,SPECIES,50496,S,(Mill.) O.Schwarz,,CITES_EU,SPECIES,13934
hyemale,SPECIES,,GENUS,13292,S,Salisb.,,CITES_EU,SPECIES,13934
vernale,SPECIES,,GENUS,13292,S,K.Koch,,CITES_EU,SPECIES,13934
var. pulcherrimum,VARIETY,,SPECIES,13934,S,Regel,,CITES_EU,SPECIES,13934
apiculatum,SPECIES,,GENUS,13292,S,Jord.,,CITES_EU,SPECIES,13934
brevifrons,SPECIES,,GENUS,13292,S,Jord.,,CITES_EU,SPECIES,13934
hiemale,SPECIES,,GENUS,13292,S,Hildebr.,,CITES_EU,SPECIES,13934
var. hiemale,VARIETY,,SPECIES,49460,S,(Hildebr.) O.Schwarz,,CITES_EU,SPECIES,13934
durostoricum,SPECIES,,GENUS,13292,S,Panţu & Solacolu,,CITES_EU,SPECIES,13934
kusnetzovii,SPECIES,,GENUS,13292,S,Kotov & Czernova,,CITES_EU,SPECIES,13934
var. creticum,VARIETY,,SPECIES,18045,S,Dörfl.,,CITES_EU,SPECIES,14567
creticum,SUBSPECIES,,SPECIES,18858,S,(Dörfl.) O.Schwarz,,CITES_EU,SPECIES,14567
creticum,SUBSPECIES,,SPECIES,18045,S,(Dörfl.) Debussche & J.D.Thomps.,,CITES_EU,SPECIES,14567
creticum,SUBSPECIES,,SPECIES,29360,S,(Dörfl.) Ietsw.,,CITES_EU,SPECIES,14567
var. pallide-roseum,VARIETY,,SPECIES,14567,S,Grey-Wilson,,CITES_EU,SPECIES,14567
brauneri,SUBSPECIES,,SPECIES,105440,S,Zeybek,,CITES_EU,SPECIES,21557
candicum,SUBSPECIES,,SPECIES,20594,S,Ietsw.,,CITES_EU,SPECIES,20594
pseudograecum,SPECIES,,GENUS,13292,S,Hildebr.,,CITES_EU,SPECIES,20594
macrophyllum,SPECIES,,GENUS,13292,S,Sieber,,CITES_EU,SPECIES,20594
pentelici,SPECIES,,GENUS,13292,S,Hildebr.,,CITES_EU,SPECIES,20594
saueri,SUBSPECIES,,SPECIES,105440,S,Zeybek,,CITES_EU,SPECIES,21557
mindleri,SPECIES,,GENUS,13292,S,(Heldr.) Dyer,,CITES_EU,SPECIES,20594
mindleri,SUBSPECIES,,SPECIES,20515,S,(Heldr.) Knuth,,CITES_EU,SPECIES,20594
mindleri,SUBSPECIES,,SPECIES,20594,S,(Heldr.) A.Davis & Govaerts,,CITES_EU,SPECIES,20594
velutinum,SPECIES,,GENUS,13292,S,Jord.,,CITES_EU,SPECIES,20594
miliarakesii,SPECIES,,GENUS,13292,S,Heldr. Ex Halácsy,,CITES_EU,SPECIES,20594
tughrulii,SUBSPECIES,,SPECIES,105440,S,Zeybek,,CITES_EU,SPECIES,21557
aegineticum,SPECIES,,GENUS,13292,S,Hildebr.,,CITES_EU,SPECIES,20594
crassifolium,SPECIES,,GENUS,13292,S,Hildebr.,,CITES_EU,SPECIES,18858
autumnale,SPECIES,,GENUS,13292,S,Boos,,CITES_EU,SPECIES,18858
oedirrhizum,SPECIES,,GENUS,13292,S,Jord.,,CITES_EU,SPECIES,18858
var. intaminatum,VARIETY,,SPECIES,19797,S,Meikle,,CITES_EU,SPECIES,15177
intaminatum,SUBSPECIES,,SPECIES,19797,S,(Meikle) Ietsw.,,CITES_EU,SPECIES,15177
mirabile,SUBSPECIES,,SPECIES,19797,S,(Hildebr.) letsw.,,CITES_EU,SPECIES,27603
parviflorum,SUBSPECIES,,SPECIES,13934,S,(Pobed.) letsw.,,CITES_EU,SPECIES,16391
var. subalpinum,VARIETY,,SPECIES,16391,S,Grey-Wilson,,CITES_EU,SPECIES,16391
