Scientific name,Rank,RecID,ParentRank,ParentID,Status,Species Author,Notes,Designation,AcceptedRank,AcceptedID
nardoi,SPECIES,,GENUS,2894,S,"Heckel, 1851",,CMS,SPECIES,12068
peli,SPECIES,,GENUS,103347,S,"Bleeker, 1863",,CMS,SPECIES,103348
canagicus,SPECIES,,GENUS,30529,S,"(Sevastianov, 1802)",,CMS,SPECIES,94737
fowleri,SPECIES,,GENUS,103339,S,"Whitley, 1936",,CMS,SPECIES,103306
pakoka,SPECIES,,GENUS,103339,S,"Whitley, 1936",,CMS,SPECIES,103306
americana,SPECIES,,GENUS,103339,S,"Bancroft, 1829",,CMS,SPECIES,103307
ehrenbergii,SPECIES,,GENUS,103339,S,"(Müller & Henle, 1841)",,CMS,SPECIES,103307
hamiltoni,SPECIES,,GENUS,103339,S,"(Hamilton & Newman, 1849)",,CMS,SPECIES,103307
serotimus,SPECIES,,GENUS,105183,S,"Rafinesque, 1820",,CMS,SPECIES,11751
ohiensis,SPECIES,,GENUS,105183,S,"Rafinesque, 1820",,CMS,SPECIES,11751
macrostomus,SPECIES,,GENUS,105183,S,"Rafinesque, 1820",,CMS,SPECIES,11751
medirostris,SPECIES,,GENUS,105184,S,"(Ayres, 1854)",,CMS,SPECIES,11487
mikadoi,SPECIES,,GENUS,105184,S,"(Hilgendorf, 1892)",,CMS,SPECIES,12123
naccarii,SPECIES,,GENUS,105185,S,"(Bonaparte, 1836)",,CMS,SPECIES,12068
nudiventris,SPECIES,,GENUS,105185,S,"(Lovetsky, 1828)",,CMS,SPECIES,11695
persicus,SPECIES,,GENUS,105185,S,"(Borodin, 1897)",,CMS,SPECIES,11698
ruthenus,SPECIES,,GENUS,105185,S,"(Linnaeus, 1758)",,CMS,SPECIES,11423
schrenckii,SPECIES,,GENUS,105184,S,"(Brandt, 1869)",,CMS,SPECIES,12103
sinensis,SPECIES,,GENUS,105184,S,"(Gray, 1835)",,CMS,SPECIES,11469
stellatus,SPECIES,,GENUS,105185,S,"(Pallas, 1771)",,CMS,SPECIES,11346
bonaparti,SPECIES,,GENUS,105186,S,"Duméril, 1865",,CMS,SPECIES,103292
bovina,SPECIES,,GENUS,105186,S,Geoffroy St. Hilaire 1817,,CMS,SPECIES,103292
superciliosus,SPECIES,,GENUS,105187,S,"Lowe, 1841",,CMS,SPECIES,66502
vulpecula,SPECIES,,GENUS,105199,S,"Rafinesque, 1810",,CMS,SPECIES,66503
barrae,SPECIES,,GENUS,105187,S,"Pérez Canto, 1886",,CMS,SPECIES,66503
longimana,SPECIES,,GENUS,105187,S,"Philippi, 1902",,CMS,SPECIES,66503
chilensis,SPECIES,,GENUS,105187,S,"Philippi, 1902",,CMS,SPECIES,66503
platyrhina,SPECIES,,GENUS,105188,S,"Ekström, 1832",,CMS,SPECIES,66526
oxyrhina,SPECIES,,GENUS,105188,S,"Ekström, 1832",,CMS,SPECIES,66526
anguilla,SPECIES,,GENUS,105188,S,"Linnaeus, 1758",,CMS,SPECIES,66526
vulgaris,SPECIES,,GENUS,105199,S,"Fleming, 1828",,CMS,SPECIES,99292
canis,SPECIES,,GENUS,105199,S,"Bonaparte, 1834",,CMS,SPECIES,99292
nilssoni,SPECIES,,GENUS,105199,S,"Bonaparte, 1846",,CMS,SPECIES,99292
communis,SPECIES,,GENUS,105199,S,"Owen, 1853",,CMS,SPECIES,99292
chilensis,SPECIES,,GENUS,105199,S,"Pérez Canto, 1886",,CMS,SPECIES,99292
molinae,SPECIES,,GENUS,105199,S,"Philippi, 1887",,CMS,SPECIES,99292
australis,SPECIES,,GENUS,105199,S,"Macleay, 1881",,CMS,SPECIES,99292
dauricus,SPECIES,,GENUS,105184,S,"(Georgi, 1775)",,CMS,SPECIES,11962
gomphodon,SPECIES,,GENUS,105190,S,"Müller & Henle, 1839",,CMS,SPECIES,11685
glauca,SPECIES,,GENUS,105190,S,"Müller & Henle, 1839",,CMS,SPECIES,11685
daekayi,SPECIES,,GENUS,105190,S,"Gill, 1861",,CMS,SPECIES,11317
alfredi,SPECIES,,GENUS,105191,S,Krefft 1868,,CMS,SPECIES,103306
manta,SPECIES,,GENUS,105192,S,"Bancroft, 1829",,CMS,SPECIES,103307
vampyrus,SPECIES,,GENUS,105192,S,"Mitchill, 1824",,CMS,SPECIES,103307
ehrenbergii,SPECIES,,GENUS,105191,S,"Müller & Henle, 1841",,CMS,SPECIES,103307
johnii,SPECIES,,GENUS,105191,S,"Müller & Henle, 1841",,CMS,SPECIES,103307
stelligera,SPECIES,,GENUS,105193,S,"Günther, 1870",,CMS,SPECIES,103307
orissa,SPECIES,,GENUS,105191,S,"Lloyd, 1908",,CMS,SPECIES,103307
giorna,SPECIES,,GENUS,105192,S,"Lesueur, 1824",,CMS,SPECIES,103307
lacepedei,SPECIES,,GENUS,105193,S,"Billberg, 1833",,CMS,SPECIES,103307
eregoodoo,SPECIES,,GENUS,105194,S,"Cantor, 1849",,CMS,SPECIES,103308
hypostomus,SPECIES,,GENUS,105192,S,"Bancroft, 1831",,CMS,SPECIES,103310
rochebrunei,SPECIES,,GENUS,105193,S,"Vaillant, 1879",,CMS,SPECIES,103310
olfersii,SPECIES,,GENUS,105193,S,"Müller, 1836",,CMS,SPECIES,103310
massenoidea,SPECIES,,GENUS,105193,S,"Hill, 1862",,CMS,SPECIES,103310
draco,SPECIES,,GENUS,105194,S,"Günther, 1872",,CMS,SPECIES,103313
kuhlii,SPECIES,,GENUS,105193,S,"Valenciennes, 1841",,CMS,SPECIES,103313
eregoodootenkee,SPECIES,,GENUS,105193,S,"(Bleeker, 1859)",,CMS,SPECIES,103313
japanica,SPECIES,,GENUS,105193,S,"Müller & Henle, 1841",,CMS,SPECIES,103309
massena,SPECIES,,GENUS,105192,S,"Risso, 1810",,CMS,SPECIES,103309
edentula,SPECIES,,GENUS,105192,S,"Griffini, 1903",,CMS,SPECIES,103309
monstrum,SPECIES,,GENUS,105194,S,"Klunzinger, 1871",,CMS,SPECIES,103309
dumerillii,SPECIES,,GENUS,105193,S,"Billberg, 1833",,CMS,SPECIES,103309
rissoi,SPECIES,,GENUS,105193,S,"Billberg, 1833",,CMS,SPECIES,103309
tarapacana,SPECIES,,GENUS,105193,S,"Philippi, 1892",,CMS,SPECIES,103312
thurstoni,SPECIES,,GENUS,105194,S,"Lloyd, 1908",,CMS,SPECIES,103311
pentalineatus,SPECIES,,GENUS,105195,S,"Kishinouye, 1901",,CMS,SPECIES,11544
typicus,SPECIES,,GENUS,105195,S,"Smith, 1845",,CMS,SPECIES,11544
columnae,SPECIES,,GENUS,105189,S,"Bonaparte, 1836",,CMS,SPECIES,94489
marginata,SPECIES,,GENUS,105186,S,Geoffroy St. Hilaire 1817,,CMS,SPECIES,103348
oceanica,SPECIES,,GENUS,105196,S,"Garman, 1913",,CMS,SPECIES,66537
leeuwenii,SPECIES,,GENUS,105196,S,"Day, 1865",,CMS,SPECIES,66537
lewini,SPECIES,,GENUS,105197,S,"Griffith & Smith, 1834",,CMS,SPECIES,66537
dissimilis,SPECIES,,GENUS,105197,S,"Murray, 1887",,CMS,SPECIES,66538
mokarran,SPECIES,,GENUS,105197,S,"Rüppell, 1837",,CMS,SPECIES,66538
vulgaris,SPECIES,,GENUS,105197,S,"Cloquet, 1830",,CMS,SPECIES,99289
subarcuata,SPECIES,,GENUS,105197,S,"Storer, 1848",,CMS,SPECIES,99289
malleus,SPECIES,,GENUS,105197,S,"Valenciennes, 1822",,CMS,SPECIES,99289
americanus,SPECIES,,GENUS,105198,S,"Storer, 1846",,CMS,SPECIES,11783
lebruni,SPECIES,,GENUS,105198,S,"Vaillant, 1888",,CMS,SPECIES,11783
commun,SPECIES,,GENUS,105198,S,"Navarrete, 1898",,CMS,SPECIES,11783
angelorum,SPECIES,,GENUS,105196,S,"Swainsom, 1838",,CMS,SPECIES,94485
nasus,SPECIES,,GENUS,2894,S,"Heckel, 1847",,CMS,SPECIES,12068
nehelae,SPECIES,,GENUS,2894,S,"Duméril, 1870",,CMS,SPECIES,11350
nertinianus,SPECIES,,GENUS,2894,S,"Duméril, 1870",,CMS,SPECIES,11751
oligopeltis,SPECIES,,GENUS,2894,S,"Duméril, 1867",,CMS,SPECIES,11487
orientalis,SPECIES,,GENUS,2894,S,"Pallas, 1814",,CMS,SPECIES,11962
paranasimos,SPECIES,,GENUS,2894,S,"Duméril, 1870",,CMS,SPECIES,11751
platyrhinus,SPECIES,,GENUS,2894,S,"Duméril, 1870",,CMS,SPECIES,11751
podapos,SPECIES,,GENUS,2894,S,"Duméril, 1870",,CMS,SPECIES,11350
pygmaeus,SPECIES,,GENUS,2894,S,"Pallas, 1814",,CMS,SPECIES,11423
rafinesquii,SPECIES,,GENUS,2894,S,"Duméril, 1870",,CMS,SPECIES,11751
ratzeburgii,SPECIES,,GENUS,2894,S,"Brandt, 1833",,CMS,SPECIES,11346
rauchii,SPECIES,,GENUS,2894,S,"Duméril, 1870",,CMS,SPECIES,11751
rhynchaeus,SPECIES,,GENUS,2894,S,"Agassiz, 1850",,CMS,SPECIES,11751
richardsonii,SPECIES,,GENUS,2894,S,"Duméril, 1870",,CMS,SPECIES,11751
rosarium,SPECIES,,GENUS,2894,S,"Duméril, 1870",,CMS,SPECIES,11751
rostratus,SPECIES,,GENUS,2894,S,"Heckel, 1836",,CMS,SPECIES,11346
rubicundus,SPECIES,,GENUS,2894,S,"Lesueur, 1818",,CMS,SPECIES,11751
rupertianus,SPECIES,,GENUS,2894,S,"Richardson, 1836",,CMS,SPECIES,11751
seuruga,SPECIES,,GENUS,2894,S,"Güldenstädt, 1772",,CMS,SPECIES,11346
shyp,SPECIES,,GENUS,2894,S,"Forster, 1767",,CMS,SPECIES,11704
stenorrhynchus,SPECIES,,GENUS,2894,S,"Nikolskii, 1869",,CMS,SPECIES,11348
sterleta,SPECIES,,GENUS,2894,S,"Güldenstädt, 1772",,CMS,SPECIES,11423
sturioides,SPECIES,,GENUS,2894,S,"Malm, 1861",,CMS,SPECIES,11350
valenciennii,SPECIES,,GENUS,2894,S,"Duméril, 1870",,CMS,SPECIES,11350
vallisnerii,SPECIES,,GENUS,2894,S,"Molin, 1853",,CMS,SPECIES,11704
yarrellii,SPECIES,,GENUS,2894,S,"Duméril, 1867",,CMS,SPECIES,11350
menisorrah,SPECIES,,GENUS,103345,S,"Valenciennes in Müller & Henle, 1839",,CMS,SPECIES,66508
falciformis,SPECIES,,GENUS,103345,S,"Bibron, 1839",,CMS,SPECIES,66508
maou,SPECIES,,GENUS,2748,S,"Lesson, 1829",,CMS,SPECIES,99288
vulgaris,SPECIES,,GENUS,2748,S,"Richardson, 1836",,CMS,SPECIES,12143
heavisidii,SPECIES,,GENUS,2872,S,"Gray, 1828",,CMS,SPECIES,11417
cepedii,SPECIES,,GENUS,2748,S,"Lesson, 1831",,CMS,SPECIES,11685
fluviatilis,SPECIES,,GENUS,66525,S,"Gistel, 1848",,CMS,SPECIES,66526
vulgaris,SPECIES,,GENUS,66525,S,"Shaw, 1803",,CMS,SPECIES,66526
typicus,SPECIES,,GENUS,105195,S,"Müller & Henle, 1839",,CMS,SPECIES,11544
vulpes,SPECIES,,GENUS,2748,S,"Berkenhout, 1789",,CMS,SPECIES,66503
