Species RecID,Rank,GEO_entity,ISO Code 2,Reference IDs,CITES
105649,Species,Country,BR,21426,CITES
105649,Species,Country,PY,,CITES
105649,Species,Country,PY,15964,CITES
105649,Species,Country,UY,,CITES
105649,Species,Country,UY,15964,CITES
105654,Species,Country,CN,,CITES
105654,Species,Country,CN,19933,CITES
105654,Species,Territory,HK,19933,CITES
105656,Species,Territory,TW,19933,CITES
105656,Species,Territory,TW,20511,CITES
105658,Species,Country,CN,,CITES
105658,Species,Country,CN,19933,CITES
105687,Species,Country,CU,21408,CITES
105687,Species,Country,DO,,CITES
105687,Species,Country,DO,15964,CITES
105687,Species,Country,HT,,CITES
105687,Species,Country,HT,15964,CITES
105692,Species,Country,CN,21442,CITES
105692,Species,Territory,HK,19933,CITES
105692,Species,Country,TH,21442,CITES
105692,Species,Country,VN,21442,CITES
105693,Species,Country,CN,,CITES
105693,Species,Country,CN,19933,CITES
105693,Species,Country,IN,21442,CITES
105693,Species,Country,KH,,CITES
105693,Species,Country,LA,21442,CITES
105693,Species,Country,MY,,CITES
105693,Species,Country,MY,21442,CITES
105693,Species,Country,PH,,CITES
105693,Species,Country,TH,21442,CITES
105693,Species,Country,VN,21442,CITES
105694,Species,Territory,HK,19933,CITES
105695,Species,Territory,HK,19933,CITES
105695,Species,Territory,TW,,CITES
105695,Species,Territory,TW,19933,CITES
105698,Species,Territory,HK,19933,CITES
105699,Species,Territory,HK,19933,CITES
105700,Species,Territory,HK,19933,CITES
105701,Species,Country,CN,,CITES
105701,Species,Country,CN,19933,CITES
105701,Species,Territory,HK,19933,CITES
105702,Species,Territory,HK,19935,CITES
105703,Species,Country,CN,,CITES
105703,Species,Country,CN,19935,CITES
105703,Species,Territory,HK,19935,CITES
105704,Species,Country,CN,,CITES
105704,Species,Country,CN,19935,CITES
105704,Species,Territory,HK,19935,CITES
105704,Species,Territory,TW,,CITES
105704,Species,Territory,TW,19935,CITES
105705,Species,Country,CN,,CITES
105705,Species,Country,CN,19935,CITES
105705,Species,Territory,HK,19935,CITES
105706,Species,Territory,HK,19935,CITES
105707,Species,Country,CN,,CITES
105707,Species,Country,CN,19935,CITES
105707,Species,Territory,HK,19935,CITES
105710,Species,Territory,HK,19935,CITES
105711,Species,Territory,HK,19935,CITES
105712,Species,Territory,HK,19935,CITES
105713,Species,Country,CN,,CITES
105713,Species,Country,CN,19935,CITES
105713,Species,Territory,HK,19935,CITES
105715,Species,Country,CN,,CITES
105715,Species,Country,CN,19935,CITES
105715,Species,Territory,HK,19924,CITES
105744,Species,Country,BS,,CITES
105744,Species,Country,BS,19712,CITES
105744,Species,Country,CU,,CITES
105744,Species,Country,CU,19712,CITES
105744,Species,Country,JM,22181,CITES
105788,Species,Territory,AN,15964,CITES
105788,Species,Country,TT,,CITES
105788,Species,Country,TT,15964,CITES
105788,Species,Country,VC,,CITES
105788,Species,Country,VC,8767,CITES
105788,Species,Country,VE,,CITES
105788,Species,Country,VE,8767,CITES
105789,Species,Country,GD,,CITES
105789,Species,Country,GD,8767,CITES
105789,Species,Country,TT,,CITES
105789,Species,Country,TT,8767,CITES
105789,Species,Country,VC,,CITES
105789,Species,Country,VC,8767,CITES
105790,Species,Territory,AN,8767,CITES
105790,Species,Territory,AW,8767,CITES
105790,Species,Country,GD,,CITES
105790,Species,Country,GD,8767,CITES
105790,Species,Country,TT,,CITES
105790,Species,Country,TT,15964,CITES
105790,Species,Country,VE,,CITES
105790,Species,Country,VE,15964,CITES
105806,Species,Country,BS,,CITES
105806,Species,Country,BS,8766,CITES
105806,Species,Country,HT,,CITES
105806,Species,Country,HT,8766,CITES
105806,Species,Territory,TC,8766,CITES
105807,Species,Country,BS,,CITES
105807,Species,Country,BS,8766,CITES
105807,Species,Territory,TC,8766,CITES
105809,Species,Country,BS,,CITES
105809,Species,Country,BS,8766,CITES
105809,Species,Territory,PR,8766,CITES
105809,Species,Territory,TC,8766,CITES
105816,Species,Country,DM,,CITES
105816,Species,Country,DM,8767,CITES
105816,Species,Country,GD,,CITES
105816,Species,Country,GD,8767,CITES
105816,Species,Territory,GP,8767,CITES
105816,Species,Country,KN,,CITES
105816,Species,Country,KN,8767,CITES
105816,Species,Country,LC,,CITES
105816,Species,Country,LC,8767,CITES
105816,Species,Territory,MQ,8767,CITES
105816,Species,Territory,MS,8767,CITES
105816,Species,Country,TT,,CITES
105816,Species,Country,TT,8767,CITES
105816,Species,Country,US,,CITES
105816,Species,Country,US,8767,CITES
105816,Species,Country,VC,,CITES
105816,Species,Country,VC,8767,CITES
105817,Species,Country,AG,,CITES
105817,Species,Country,AG,8767,CITES
105817,Species,Country,DM,,CITES
105817,Species,Country,DM,8767,CITES
105817,Species,Country,GD,,CITES
105817,Species,Country,GD,8767,CITES
105817,Species,Territory,GP,8767,CITES
105817,Species,Country,KN,,CITES
105817,Species,Country,KN,8767,CITES
105817,Species,Territory,MQ,8767,CITES
105817,Species,Territory,MS,8767,CITES
105817,Species,Country,US,,CITES
105817,Species,Country,US,8767,CITES
105818,Species,Country,BZ,21492,CITES
105818,Species,Country,CO,21492,CITES
105818,Species,Country,GT,21492,CITES
105818,Species,Country,GY,21492,CITES
105818,Species,Country,HN,21492,CITES
105818,Species,Country,MX,21492,CITES
105818,Species,Territory,NI,21492,CITES
105818,Species,Country,SV,21492,CITES
105818,Species,Country,TT,,CITES
105818,Species,Country,TT,8767,CITES
105818,Species,Country,US,21492,CITES
105818,Species,Country,VE,,CITES
105818,Species,Country,VE,8767,CITES
105819,Species,Country,AR,21966,CITES
105819,Species,Country,CO,22033,CITES
105819,Species,Country,CR,21987,CITES
105819,Species,Country,DM,,CITES
105819,Species,Country,DM,8767,CITES
105819,Species,Territory,GF,21981,CITES
105819,Species,Territory,GP,8767,CITES
105819,Species,Country,GT,22139,CITES
105819,Species,Country,GY,21981,CITES
105819,Species,Country,HT,22008,CITES
105819,Species,Country,JM,22135,CITES
105819,Species,Territory,MQ,8767,CITES
105819,Species,Territory,MS,8767,CITES
105819,Species,Country,MX,21992,CITES
105819,Species,Territory,NI,22009,CITES
105819,Species,Country,PA,19869,CITES
105819,Species,Territory,PR,21986,CITES
105819,Species,Country,PY,17203,CITES
105819,Species,Country,SR,21981,CITES
105819,Species,Country,TT,22152,CITES
105819,Species,Country,VC,,CITES
105819,Species,Country,VC,8767,CITES
105819,Species,Country,VE,22140,CITES
105820,Species,Country,DM,,CITES
105820,Species,Country,DM,8767,CITES
105820,Species,Country,GD,,CITES
105820,Species,Country,GD,8767,CITES
105820,Species,Territory,GP,8767,CITES
105820,Species,Country,KN,,CITES
105820,Species,Country,KN,8767,CITES
105820,Species,Country,LC,,CITES
105820,Species,Country,LC,8767,CITES
105820,Species,Territory,MQ,8767,CITES
105820,Species,Territory,MS,8767,CITES
105820,Species,Country,SG,20099,CITES
105820,Species,Country,US,,CITES
105820,Species,Country,US,8767,CITES
105820,Species,Country,VC,,CITES
105820,Species,Country,VC,8767,CITES
105936,Species,Country,BR,19890,CITES
105936,Species,Country,CO,19890,CITES
105936,Species,Country,JM,19221,CITES
105936,Species,Country,JM,19890,CITES
105936,Species,Country,MX,19890,CITES
105936,Species,Country,PE,19890,CITES
105943,Species,Country,JM,19890,CITES
105943,Species,Country,JM,22228,CITES
105969,Species,Country,JM,19890,CITES
105969,Species,Country,JM,20883,CITES
105979,Species,Country,CU,,CITES
105979,Species,Country,CU,19890,CITES
105979,Species,Country,JM,19221,CITES
105979,Species,Country,JM,19890,CITES
105980,Species,Country,JM,19221,CITES
105980,Species,Country,JM,19890,CITES
105984,Species,Country,BZ,21290,CITES
105984,Species,Country,CU,,CITES
105984,Species,Country,CU,19890,CITES
105984,Species,Country,GT,,CITES
105984,Species,Country,GT,19890,CITES
105984,Species,Country,HN,,CITES
105984,Species,Country,HN,19890,CITES
105984,Species,Country,JM,19221,CITES
105984,Species,Country,JM,19890,CITES
105984,Species,Country,MX,22029,CITES
105984,Species,Territory,NI,21992,CITES
105984,Species,Country,SV,21290,CITES
105993,Species,Country,JM,20883,CITES
106025,Species,Country,AR,,CITES
106025,Species,Country,AR,15964,CITES
106028,Species,Country,CO,,CITES
106028,Species,Country,CO,15964,CITES
106030,Species,Country,GT,,CITES
106030,Species,Country,GT,15964,CITES
106030,Species,Country,MX,,CITES
106030,Species,Country,MX,15964,CITES
106030,Species,Country,SV,,CITES
106030,Species,Country,SV,15964,CITES
106032,Species,Country,IL,,CITES
106032,Species,Country,IL,21389,CITES
106032,Species,Country,JO,,CITES
106032,Species,Country,JO,21389,CITES
106032,Species,Country,LB,,CITES
106032,Species,Country,LB,17665,CITES
106032,Species,Country,SY,,CITES
106032,Species,Country,SY,21389,CITES
106032,Species,Country,TR,,CITES
106032,Species,Country,TR,17665,CITES
106033,Species,Country,GE,,CITES
106033,Species,Country,GE,21389,CITES
106033,Species,Country,IR,,CITES
106033,Species,Country,IR,17665,CITES
106033,Species,Country,RU,,CITES
106033,Species,Country,RU,21389,CITES
106033,Species,Country,TR,,CITES
106033,Species,Country,TR,17665,CITES
106035,Species,Country,GR,,CITES
106035,Species,Country,GR,21389,CITES
106035,Species,Country,GR,8000,CITES
106035,Species,Country,IT,,CITES
106035,Species,Country,IT,8000,CITES
106035,Species,Country,TR,,CITES
106035,Species,Country,TR,21389,CITES
106036,Species,Country,GR,,CITES
106036,Species,Country,GR,21389,CITES
106036,Species,Country,IL,,CITES
106036,Species,Country,IL,10483,CITES
106036,Species,Country,IQ,,CITES
106036,Species,Country,IQ,10483,CITES
106036,Species,Country,IR,,CITES
106036,Species,Country,IR,10483,CITES
106036,Species,Country,JO,,CITES
106036,Species,Country,JO,10483,CITES
106036,Species,Country,LB,,CITES
106036,Species,Country,LB,10483,CITES
106036,Species,Country,SY,,CITES
106036,Species,Country,SY,10483,CITES
106036,Species,Country,TR,,CITES
106036,Species,Country,TR,10483,CITES
106037,Species,Country,ZA,,CITES
106037,Species,Country,ZA,20313,CITES
106038,Species,Country,AO,,CITES
106038,Species,Country,AO,21482,CITES
106038,Species,Country,BW,,CITES
106038,Species,Country,BW,21482,CITES
106038,Species,Country,NA,,CITES
106038,Species,Country,NA,21482,CITES
106038,Species,Country,ZA,,CITES
106038,Species,Country,ZA,21482,CITES
106038,Species,Country,ZW,,CITES
106038,Species,Country,ZW,21482,CITES
106039,Species,Country,ZA,,CITES
106039,Species,Country,ZA,20313,CITES
106039,Species,Country,ZA,22229,CITES
106040,Species,Country,ET,20202,CITES
106040,Species,Country,ET,20211,CITES
106040,Species,Country,SO,20202,CITES
106040,Species,Country,SO,20211,CITES
106045,Species,Country,BT,20211,CITES
106046,Species,Country,YE,20212,CITES
106047,Species,Country,TZ,19976,CITES
106047,Species,Country,TZ,20211,CITES
106048,Species,Country,ET,20202,CITES
106048,Species,Country,ET,20273,CITES
106048,Species,Country,IN,20273,CITES
106048,Species,Country,IN,21421,CITES
106048,Species,Country,IN,8754,CITES
106048,Species,Country,KE,,CITES
106048,Species,Country,KE,20202,CITES
106048,Species,Country,OM,20202,CITES
106048,Species,Country,OM,20273,CITES
106048,Species,Country,PK,20273,CITES
106048,Species,Country,PK,8754,CITES
106048,Species,Country,SO,20202,CITES
106048,Species,Country,SO,20273,CITES
106048,Species,Country,YE,20202,CITES
106048,Species,Country,YE,20273,CITES
106049,Species,Country,ZA,20604,CITES
106054,Species,Country,KE,,CITES
106054,Species,Country,KE,20202,CITES
106054,Species,Country,MZ,,CITES
106054,Species,Country,MZ,20202,CITES
106054,Species,Country,TZ,,CITES
106054,Species,Country,TZ,20202,CITES
106054,Species,Country,ZA,,CITES
106054,Species,Country,ZA,20202,CITES
106057,Species,Country,ZA,20604,CITES
106060,Species,Country,YE,,CITES
106060,Species,Country,YE,20212,CITES
106061,Species,Country,BW,20207,CITES
106061,Species,Country,BW,20211,CITES
106061,Species,Country,NA,20207,CITES
106061,Species,Country,NA,20211,CITES
106062,Species,Country,GH,20202,CITES
106062,Species,Country,GH,20211,CITES
106062,Species,Country,TG,20202,CITES
106062,Species,Country,TG,20211,CITES
106063,Species,Country,MG,20211,CITES
106063,Species,Country,MG,20578,CITES
106064,Species,Country,CD,20211,CITES
106064,Species,Country,CD,20228,CITES
106064,Species,Country,CF,20211,CITES
106064,Species,Country,CF,7855,CITES
106064,Species,Country,MW,20211,CITES
106064,Species,Country,MW,20228,CITES
106065,Species,Country,KE,,CITES
106065,Species,Country,KE,7855,CITES
106066,Species,Country,IN,,CITES
106066,Species,Country,IN,20202,CITES
106066,Species,Country,IN,21421,CITES
106067,Species,Country,CD,20211,CITES
106067,Species,Country,CD,20228,CITES
106068,Species,Country,SO,20064,CITES
106068,Species,Country,SO,20211,CITES
106070,Species,Country,GH,,CITES
106070,Species,Country,GH,20202,CITES
106070,Species,Country,NG,,CITES
106070,Species,Country,NG,20202,CITES
106072,Species,Country,BT,20211,CITES
106072,Species,Country,BT,7855,CITES
106074,Species,Country,NA,20211,CITES
106074,Species,Country,NA,20276,CITES
106074,Species,Country,NA,20604,CITES
106074,Species,Country,ZA,20207,CITES
106074,Species,Country,ZA,20211,CITES
106074,Species,Country,ZA,20604,CITES
106077,Species,Country,KM,20211,CITES
106077,Species,Country,KM,20212,CITES
106078,Species,Country,IN,20204,CITES
106078,Species,Country,IN,20211,CITES
106079,Species,Country,CF,,CITES
106079,Species,Country,CF,7855,CITES
106079,Species,Country,CM,,CITES
106079,Species,Country,CM,7855,CITES
106079,Species,Country,S1,,CITES
106079,Species,Country,S1,7855,CITES
106081,Species,Country,CD,20211,CITES
106081,Species,Country,CD,20228,CITES
106082,Species,Country,CD,20211,CITES
106082,Species,Country,CD,20228,CITES
106084,Species,Country,ZA,20604,CITES
106086,Species,Country,SZ,5914,CITES
106088,Species,Country,BJ,,CITES
106088,Species,Country,BJ,7855,CITES
106088,Species,Country,GH,,CITES
106088,Species,Country,GH,7855,CITES
106088,Species,Country,GN,,CITES
106088,Species,Country,GN,7855,CITES
106088,Species,Country,NG,,CITES
106088,Species,Country,NG,7855,CITES
106091,Species,Country,IN,,CITES
106091,Species,Country,IN,19976,CITES
106092,Species,Country,MZ,,CITES
106092,Species,Country,MZ,20207,CITES
106092,Species,Country,SZ,,CITES
106092,Species,Country,SZ,20207,CITES
106092,Species,Country,ZA,,CITES
106092,Species,Country,ZA,20207,CITES
106093,Species,Country,CM,,CITES
106093,Species,Country,CM,20202,CITES
106095,Species,Country,CN,20211,CITES
106095,Species,Country,CN,7855,CITES
106096,Species,Country,CD,,CITES
106096,Species,Country,CD,20202,CITES
106096,Species,Country,CF,,CITES
106096,Species,Country,CF,20202,CITES
106096,Species,Country,CI,,CITES
106096,Species,Country,CI,20202,CITES
106096,Species,Country,CM,,CITES
106096,Species,Country,CM,20202,CITES
106096,Species,Country,GH,,CITES
106096,Species,Country,GH,20202,CITES
106096,Species,Country,GN,,CITES
106096,Species,Country,GN,20202,CITES
106096,Species,Country,NG,,CITES
106096,Species,Country,NG,20202,CITES
106096,Species,Country,SL,,CITES
106096,Species,Country,SL,20202,CITES
106096,Species,Country,TZ,,CITES
106096,Species,Country,TZ,20202,CITES
106097,Species,Country,CD,,CITES
106097,Species,Country,CD,20228,CITES
106098,Species,Country,ZA,,CITES
106098,Species,Country,ZA,20209,CITES
106099,Species,Country,IN,,CITES
106099,Species,Country,IN,20064,CITES
106099,Species,Country,IN,20212,CITES
106100,Species,Country,TZ,,CITES
106100,Species,Country,TZ,7855,CITES
106102,Species,Country,SO,,CITES
106102,Species,Country,SO,20202,CITES
106103,Species,Country,SZ,19976,CITES
106103,Species,Country,SZ,20211,CITES
106105,Species,Country,BG,14155,CITES
106105,Species,Country,BG,21389,CITES
106105,Species,Country,GR,14155,CITES
106105,Species,Country,GR,21389,CITES
106105,Species,Country,RO,17762,CITES
106105,Species,Country,RO,21389,CITES
106105,Species,Country,TR,14071,CITES
106105,Species,Country,TR,21389,CITES
106105,Species,Country,UA,,CITES
106105,Species,Country,UA,21389,CITES
106106,Species,Country,GE,,CITES
106106,Species,Country,GE,21389,CITES
106106,Species,Country,TR,,CITES
106106,Species,Country,TR,21389,CITES
106107,Species,Country,AM,,CITES
106107,Species,Country,AM,10483,CITES
106107,Species,Country,AZ,,CITES
106107,Species,Country,AZ,10483,CITES
106107,Species,Country,IR,,CITES
106107,Species,Country,IR,10483,CITES
106107,Species,Country,TR,,CITES
106107,Species,Country,TR,10483,CITES
106108,Species,Country,ZA,20604,CITES
106110,Species,Country,IN,,CITES
106110,Species,Country,IN,20208,CITES
106115,Species,Country,ZA,20604,CITES
106116,Species,Country,ZA,20604,CITES
106120,Species,Country,KE,20211,CITES
106120,Species,Country,KE,20212,CITES
106120,Species,Country,SA,20211,CITES
106120,Species,Country,SA,20212,CITES
106121,Species,Country,BT,20211,CITES
106121,Species,Country,BT,7855,CITES
106123,Species,Country,ZA,20604,CITES
106125,Species,Country,GN,,CITES
106125,Species,Country,GN,20202,CITES
106126,Species,Country,ZA,,CITES
106126,Species,Country,ZA,20203,CITES
106128,Species,Country,AU,,CITES
106128,Species,Country,AU,19356,CITES
106128,Species,Country,ID,,CITES
106128,Species,Country,ID,19356,CITES
106128,Species,Country,PG,,CITES
106128,Species,Country,PG,19356,CITES
106129,Species,Country,MX,,CITES
106129,Species,Country,MX,15964,CITES
106129,Species,Country,US,,CITES
106129,Species,Country,US,19002,CITES
106130,Species,Country,CO,,CITES
106130,Species,Country,CO,19976,CITES
106130,Species,Country,EC,,CITES
106130,Species,Country,EC,19976,CITES
106130,Species,Country,VE,,CITES
106130,Species,Country,VE,19976,CITES
106132,Species,Territory,GF,19976,CITES
106133,Species,Country,CO,,CITES
106133,Species,Country,CO,19976,CITES
106133,Species,Country,EC,,CITES
106133,Species,Country,EC,19976,CITES
106135,Species,Country,BR,,CITES
106135,Species,Country,BR,19976,CITES
106135,Species,Country,CO,,CITES
106135,Species,Country,CO,19976,CITES
106135,Species,Country,EC,,CITES
106135,Species,Country,EC,19976,CITES
106135,Species,Country,PE,,CITES
106135,Species,Country,PE,19976,CITES
106136,Species,Country,PE,,CITES
106136,Species,Country,PE,15964,CITES
106136,Species,Country,PE,30001,CITES
106139,Species,Country,EC,,CITES
106139,Species,Country,EC,15964,CITES
106139,Species,Country,PE,,CITES
106139,Species,Country,PE,15964,CITES
106139,Species,Country,PE,30001,CITES
106143,Species,Country,PE,,CITES
106143,Species,Country,PE,15964,CITES
106143,Species,Country,PE,30001,CITES
106144,Species,Country,PE,,CITES
106144,Species,Country,PE,15964,CITES
106144,Species,Country,PE,30001,CITES
106145,Species,Country,EC,,CITES
106145,Species,Country,EC,15964,CITES
106145,Species,Country,PE,,CITES
106145,Species,Country,PE,15964,CITES
106145,Species,Country,PE,30001,CITES
106147,Species,Country,PE,,CITES
106147,Species,Country,PE,15964,CITES
106147,Species,Country,PE,30001,CITES
106149,Species,Country,PE,,CITES
106149,Species,Country,PE,15964,CITES
106149,Species,Country,PE,30001,CITES
106150,Species,Country,PE,,CITES
106150,Species,Country,PE,15964,CITES
106150,Species,Country,PE,30001,CITES
106152,Species,Country,ID,,CITES
106153,Species,Country,BR,,CITES
106153,Species,Country,BR,15964,CITES
106165,Species,Country,BR,15964,CITES
106165,Species,Country,BR,21426,CITES
106166,Species,Country,BR,15964,CITES
106166,Species,Country,BR,21426,CITES
106167,Species,Country,BR,15964,CITES
106167,Species,Country,BR,21426,CITES
106168,Species,Country,BR,,CITES
106168,Species,Country,BR,15964,CITES
106170,Species,Country,BR,15964,CITES
106170,Species,Country,BR,21426,CITES
106171,Var,Country,BR,15964,CITES
106173,Species,Country,AR,,CITES
106173,Species,Country,AR,15964,CITES
106174,Species,Country,AR,,CITES
106174,Species,Country,AR,15964,CITES
106182,Species,Country,SO,,CITES
106182,Species,Country,SO,19976,CITES
106184,Species,Country,ZA,20604,CITES
106185,Species,Country,MG,19976,CITES
106185,Species,Country,MG,21418,CITES
106186,Species,Country,MX,,CITES
106186,Species,Country,MX,15964,CITES
106186,Species,Country,US,20850,CITES
106186,Species,Country,US,21437,CITES
106187,Species,Country,AR,,CITES
106187,Species,Country,AR,15964,CITES
106187,Species,Country,BO,,CITES
106187,Species,Country,BO,15964,CITES
106188,Species,Country,MG,,CITES
106188,Species,Country,MG,19976,CITES
106189,Species,Country,ZA,,CITES
106189,Species,Country,ZA,19976,CITES
106195,Species,Country,BR,15964,CITES
106195,Species,Country,BR,21426,CITES
106196,Species,Country,BR,15964,CITES
106196,Species,Country,BR,21426,CITES
106197,Species,Country,PE,,CITES
106197,Species,Country,PE,15964,CITES
106197,Species,Country,PE,30001,CITES
106198,Species,Country,PE,,CITES
106198,Species,Country,PE,15964,CITES
106198,Species,Country,PE,30001,CITES
106199,Species,Country,PE,,CITES
106199,Species,Country,PE,15964,CITES
106199,Species,Country,PE,30001,CITES
106200,Species,Country,BO,,CITES
106200,Species,Country,BO,15964,CITES
106200,Species,Country,PY,,CITES
106200,Species,Country,PY,15964,CITES
106201,Species,Country,PE,,CITES
106201,Species,Country,PE,15964,CITES
106201,Species,Country,PE,30001,CITES
106202,Species,Country,PE,,CITES
106202,Species,Country,PE,15964,CITES
106202,Species,Country,PE,30001,CITES
106203,Species,Country,PE,,CITES
106203,Species,Country,PE,15964,CITES
106203,Species,Country,PE,30001,CITES
106205,Species,Country,PE,,CITES
106205,Species,Country,PE,15964,CITES
106205,Species,Country,PE,30001,CITES
106206,Species,Country,PE,,CITES
106206,Species,Country,PE,15964,CITES
106206,Species,Country,PE,30001,CITES
106208,Species,Country,PE,,CITES
106208,Species,Country,PE,15964,CITES
106208,Species,Country,PE,30001,CITES
106209,Species,Country,IN,,CITES
106209,Species,Country,IN,19976,CITES
106209,Species,Country,LK,,CITES
106209,Species,Country,LK,21373,CITES
106209,Species,Country,MM,22181,CITES
106209,Species,Country,PK,22181,CITES
106209,Species,Country,TH,22181,CITES
106210,Species,Country,BR,,CITES
106210,Species,Country,BR,19976,CITES
106213,Species,Country,KE,,CITES
106213,Species,Country,KE,20057,CITES
106214,Species,Country,BR,,CITES
106214,Species,Country,BR,19976,CITES
106215,Species,Country,SO,,CITES
106215,Species,Country,SO,19976,CITES
106216,Species,Country,SO,,CITES
106216,Species,Country,SO,19976,CITES
106217,Species,Country,SO,,CITES
106217,Species,Country,SO,19976,CITES
106218,Species,Country,IN,,CITES
106218,Species,Country,IN,19976,CITES
106218,Species,Country,TH,,CITES
106218,Species,Country,TH,21391,CITES
106219,Species,Country,ZA,20604,CITES
106222,Species,Country,PE,,CITES
106222,Species,Country,PE,15964,CITES
106222,Species,Country,PE,30001,CITES
106224,Species,Country,MX,,CITES
106224,Species,Country,MX,15964,CITES
106224,Species,Country,US,,CITES
106224,Species,Country,US,15964,CITES
106225,Species,Country,TZ,,CITES
106225,Species,Country,TZ,19976,CITES
106226,Species,Country,ET,,CITES
106226,Species,Country,ET,19976,CITES
106226,Subspecies,Country,KE,20057,CITES
106226,Subspecies,Country,KE,21416,CITES
106228,Species,Country,OM,22181,CITES
106228,Species,Country,SA,,CITES
106228,Species,Country,SA,19976,CITES
106228,Species,Country,YE,22181,CITES
106229,Species,Country,MG,,CITES
106229,Species,Country,MG,19976,CITES
106230,Species,Country,CD,22181,CITES
106230,Species,Country,UG,20733,CITES
106230,Species,Country,UG,7959,CITES
106231,Species,Country,SA,,CITES
106231,Species,Country,SA,19976,CITES
106231,Species,Country,S1,22181,CITES
106231,Species,Country,YE,22181,CITES
106232,Species,Country,ET,,CITES
106232,Species,Country,ET,19976,CITES
106232,Species,Country,KE,,CITES
106232,Species,Country,KE,20057,CITES
106232,Species,Country,SO,,CITES
106232,Species,Country,SO,19976,CITES
106232,Species,Country,UG,22181,CITES
106234,Species,Country,TZ,,CITES
106234,Species,Country,TZ,19976,CITES
106234,Species,Country,ZM,,CITES
106234,Species,Country,ZM,19976,CITES
106235,Species,Country,ZA,,CITES
106235,Species,Country,ZA,19976,CITES
106237,Species,Country,DJ,22181,CITES
106237,Species,Country,ET,,CITES
106237,Species,Country,ET,21391,CITES
106237,Species,Country,SA,,CITES
106237,Species,Country,SA,19976,CITES
106237,Species,Country,S1,,CITES
106237,Species,Country,S1,21391,CITES
106237,Species,Country,SO,,CITES
106237,Species,Country,SO,21391,CITES
106237,Species,Country,YE,22181,CITES
106238,Species,Country,MZ,22181,CITES
106239,Species,Country,BS,21437,CITES
106239,Species,Country,CU,21408,CITES
106239,Species,Country,DO,,CITES
106239,Species,Country,DO,15964,CITES
106239,Species,Country,HT,,CITES
106239,Species,Country,HT,15964,CITES
106239,Species,Country,US,21437,CITES
106241,Species,Country,MG,,CITES
106241,Species,Country,MG,19976,CITES
106242,Species,Country,NA,,CITES
106242,Species,Country,NA,19976,CITES
106243,Species,Country,SO,,CITES
106243,Species,Country,SO,19976,CITES
106244,Species,Country,MW,,CITES
106244,Species,Country,MW,19976,CITES
106246,Species,Country,OM,,CITES
106246,Species,Country,OM,20146,CITES
106246,Species,Country,YE,,CITES
106246,Species,Country,YE,20146,CITES
106249,Species,Country,TZ,,CITES
106249,Species,Country,TZ,19976,CITES
106250,Species,Country,ZM,,CITES
106250,Species,Country,ZM,19976,CITES
106251,Species,Country,MW,22181,CITES
106251,Species,Country,TZ,,CITES
106251,Species,Country,TZ,19976,CITES
106251,Species,Country,ZM,,CITES
106251,Species,Country,ZM,19976,CITES
106252,Species,Country,BO,,CITES
106252,Species,Country,BO,15964,CITES
106253,Species,Country,SO,,CITES
106253,Species,Country,SO,19976,CITES
106255,Species,Country,IN,,CITES
106255,Species,Country,IN,21373,CITES
106256,Species,Country,SO,,CITES
106256,Species,Country,SO,19976,CITES
106257,Species,Country,SO,,CITES
106257,Species,Country,SO,19976,CITES
106258,Species,Country,ZA,,CITES
106258,Species,Country,ZA,19976,CITES
106259,Species,Country,BR,,CITES
106259,Species,Country,BR,15964,CITES
106260,Species,Country,TZ,,CITES
106260,Species,Country,TZ,19976,CITES
106262,Species,Country,ET,,CITES
106262,Species,Country,ET,19976,CITES
106266,Species,Country,AR,,CITES
106266,Species,Country,AR,15964,CITES
106266,Species,Country,BR,,CITES
106266,Species,Country,BR,15964,CITES
106266,Species,Country,UY,,CITES
106266,Species,Country,UY,15964,CITES
106267,Species,Country,BR,15964,CITES
106267,Species,Country,BR,21426,CITES
106269,Species,Country,AR,,CITES
106269,Species,Country,AR,15964,CITES
106270,Species,Country,BR,,CITES
106270,Species,Country,BR,15964,CITES
106271,Species,Country,BO,,CITES
106271,Species,Country,BO,15964,CITES
106272,Species,Country,SA,,CITES
106272,Species,Country,SA,19976,CITES
106272,Species,Country,YE,,CITES
106272,Species,Country,YE,19976,CITES
106275,Species,Country,SO,,CITES
106275,Species,Country,SO,19976,CITES
106276,Species,Country,SO,,CITES
106276,Species,Country,SO,19976,CITES
106279,Species,Country,NA,,CITES
106279,Species,Country,NA,19976,CITES
106281,Species,Country,BO,,CITES
106281,Species,Country,BO,15964,CITES
106282,Species,Country,ZA,,CITES
106282,Species,Country,ZA,20064,CITES
106283,Species,Country,SO,,CITES
106283,Species,Country,SO,19976,CITES
106284,Species,Country,MG,,CITES
106284,Species,Country,MG,19976,CITES
106285,Species,Country,BO,,CITES
106285,Species,Country,BO,15964,CITES
106290,Species,Country,MG,,CITES
106290,Species,Country,MG,19976,CITES
106291,Species,Country,KE,,CITES
106291,Species,Country,KE,20057,CITES
106291,Species,Country,UG,,CITES
106291,Species,Country,UG,19976,CITES
106293,Species,Country,SO,,CITES
106293,Species,Country,SO,19976,CITES
106296,Species,Country,BR,15964,CITES
106298,Species,Country,PY,,CITES
106298,Species,Country,PY,15964,CITES
106299,Species,Country,AR,,CITES
106299,Species,Country,AR,15964,CITES
106299,Species,Country,BO,,CITES
106299,Species,Country,BO,15964,CITES
106300,Species,Country,CO,,CITES
