taxon_concept_id,Rank,GEO_entity,ISO Code 2,Reference,Designation
96656,SPECIES,COUNTRY,SZ,20130,CMS
96656,SPECIES,COUNTRY,ET,20130,CMS
96656,SPECIES,COUNTRY,GA,20130,CMS
96656,SPECIES,COUNTRY,GM,20130,CMS
96656,SPECIES,COUNTRY,GH,20130,CMS
96656,SPECIES,COUNTRY,GN,20130,CMS
96656,SPECIES,COUNTRY,GW,20130,CMS
96656,SPECIES,COUNTRY,KE,20130,CMS
96656,SPECIES,COUNTRY,LS,20130,CMS
96656,SPECIES,COUNTRY,LR,20130,CMS
96656,SPECIES,COUNTRY,MW,20130,CMS
96656,SPECIES,COUNTRY,ML,20130,CMS
96656,SPECIES,COUNTRY,MR,20130,CMS
96656,SPECIES,COUNTRY,MZ,20130,CMS
96656,SPECIES,COUNTRY,NA,20130,CMS
96656,SPECIES,COUNTRY,NE,20130,CMS
96656,SPECIES,COUNTRY,NG,20130,CMS
96656,SPECIES,COUNTRY,OM,20130,CMS
96656,SPECIES,COUNTRY,RW,20130,CMS
96656,SPECIES,COUNTRY,SA,20130,CMS
96656,SPECIES,COUNTRY,SN,20130,CMS
96656,SPECIES,COUNTRY,SL,20130,CMS
96656,SPECIES,COUNTRY,SO,20130,CMS
96656,SPECIES,COUNTRY,ZA,20130,CMS
96656,SPECIES,COUNTRY,SS,20130,CMS
96656,SPECIES,COUNTRY,SD,20130,CMS
96656,SPECIES,COUNTRY,TG,20130,CMS
96656,SPECIES,COUNTRY,UG,20130,CMS
96656,SPECIES,COUNTRY,TZ,20130,CMS
96656,SPECIES,COUNTRY,YE,20130,CMS
96656,SPECIES,COUNTRY,ZM,20130,CMS
96656,SPECIES,COUNTRY,ZW,20130,CMS
96117,SPECIES,COUNTRY,AO,20130,CMS
96117,SPECIES,COUNTRY,BW,20130,CMS
96117,SPECIES,COUNTRY,BI,20130,CMS
96117,SPECIES,COUNTRY,CM,20130,CMS
96117,SPECIES,COUNTRY,TD,20130,CMS
96117,SPECIES,COUNTRY,CG,20130,CMS
96117,SPECIES,COUNTRY,CD,20130,CMS
96117,SPECIES,COUNTRY,DJ,20130,CMS
96117,SPECIES,COUNTRY,ER,20130,CMS
96117,SPECIES,COUNTRY,SZ,20130,CMS
96117,SPECIES,COUNTRY,ET,20130,CMS
96117,SPECIES,COUNTRY,GN,20130,CMS
96117,SPECIES,COUNTRY,KE,20130,CMS
96117,SPECIES,COUNTRY,MW,20130,CMS
96117,SPECIES,COUNTRY,MZ,20130,CMS
96117,SPECIES,COUNTRY,NA,20130,CMS
96117,SPECIES,COUNTRY,NE,20130,CMS
96117,SPECIES,COUNTRY,NG,20130,CMS
96117,SPECIES,COUNTRY,RW,20130,CMS
96117,SPECIES,COUNTRY,SA,20130,CMS
96117,SPECIES,COUNTRY,SO,20130,CMS
96117,SPECIES,COUNTRY,ZA,20130,CMS
96117,SPECIES,COUNTRY,SS,20130,CMS
96117,SPECIES,COUNTRY,SD,20130,CMS
96117,SPECIES,COUNTRY,UG,20130,CMS
96117,SPECIES,COUNTRY,TZ,20130,CMS
96117,SPECIES,COUNTRY,YE,20130,CMS
96117,SPECIES,COUNTRY,ZM,20130,CMS
96117,SPECIES,COUNTRY,ZW,20130,CMS
95438,SPECIES,COUNTRY,AR,20130,CMS
95438,SPECIES,COUNTRY,BO,20130,CMS
95438,SPECIES,COUNTRY,BR,20130,CMS
95438,SPECIES,COUNTRY,CL,20130,CMS
95438,SPECIES,COUNTRY,PY,20130,CMS
95438,SPECIES,COUNTRY,PE,20130,CMS
95438,SPECIES,COUNTRY,UY,20130,CMS
95073,SPECIES,COUNTRY,AO,20130,CMS
95073,SPECIES,COUNTRY,BW,20130,CMS
95073,SPECIES,COUNTRY,CD,20130,CMS
95073,SPECIES,COUNTRY,LS,20130,CMS
95073,SPECIES,COUNTRY,NA,20130,CMS
95073,SPECIES,COUNTRY,ZA,20130,CMS
95073,SPECIES,COUNTRY,ZM,20130,CMS
95073,SPECIES,COUNTRY,ZW,20130,CMS
95265,SPECIES,COUNTRY,AO,20130,CMS
95265,SPECIES,COUNTRY,BW,20130,CMS
95265,SPECIES,COUNTRY,BI,20130,CMS
95265,SPECIES,COUNTRY,CD,20130,CMS
95265,SPECIES,COUNTRY,SZ,20130,CMS
95265,SPECIES,COUNTRY,KE,20130,CMS
95265,SPECIES,COUNTRY,MW,20130,CMS
95265,SPECIES,COUNTRY,MZ,20130,CMS
95265,SPECIES,COUNTRY,RW,20130,CMS
95265,SPECIES,COUNTRY,ZA,20130,CMS
95265,SPECIES,COUNTRY,TZ,20130,CMS
95265,SPECIES,COUNTRY,ZM,20130,CMS
95265,SPECIES,COUNTRY,ZW,20130,CMS
96844,SPECIES,COUNTRY,CA,20130,CMS
96844,SPECIES,COUNTRY,MX,20130,CMS
96844,SPECIES,COUNTRY,US,20130,CMS
96517,SPECIES,COUNTRY,AO,20130,CMS
96517,SPECIES,COUNTRY,BW,20130,CMS
96517,SPECIES,COUNTRY,CD,20130,CMS
96517,SPECIES,COUNTRY,SZ,20130,CMS
96517,SPECIES,COUNTRY,MW,20130,CMS
96517,SPECIES,COUNTRY,MZ,20130,CMS
96517,SPECIES,COUNTRY,NA,20130,CMS
96517,SPECIES,COUNTRY,ZA,20130,CMS
96517,SPECIES,COUNTRY,TZ,20130,CMS
96517,SPECIES,COUNTRY,ZM,20130,CMS
96517,SPECIES,COUNTRY,ZW,20130,CMS
96517,SPECIES,COUNTRY,KE,,CMS
95096,SPECIES,COUNTRY,LS,20130,CMS
95096,SPECIES,COUNTRY,ZA,20130,CMS
95589,SPECIES,COUNTRY,AO,20130,CMS
95589,SPECIES,COUNTRY,BW,20130,CMS
95589,SPECIES,COUNTRY,BI,20130,CMS
95589,SPECIES,COUNTRY,CD,20130,CMS
95589,SPECIES,COUNTRY,SZ,20130,CMS
95589,SPECIES,COUNTRY,KE,20130,CMS
95589,SPECIES,COUNTRY,LS,20130,CMS
95589,SPECIES,COUNTRY,MZ,20130,CMS
95589,SPECIES,COUNTRY,NA,20130,CMS
95589,SPECIES,COUNTRY,RW,20130,CMS
95589,SPECIES,COUNTRY,ZA,20130,CMS
95589,SPECIES,COUNTRY,UG,20130,CMS
95589,SPECIES,COUNTRY,TZ,20130,CMS
95589,SPECIES,COUNTRY,ZM,20130,CMS
95589,SPECIES,COUNTRY,ZW,20130,CMS
100054,SPECIES,COUNTRY,MG,20130,CMS
96846,SPECIES,COUNTRY,JP,20130,CMS
96846,SPECIES,COUNTRY,KR,20130,CMS
96845,SPECIES,COUNTRY,KH,20130,CMS
96845,SPECIES,COUNTRY,LA,20130,CMS
96845,SPECIES,COUNTRY,TH,20130,CMS
96845,SPECIES,COUNTRY,VN,20130,CMS
95077,SPECIES,COUNTRY,CN,20130,CMS
95077,SPECIES,COUNTRY,IN,20130,CMS
95077,SPECIES,COUNTRY,MM,20130,CMS
95740,SPECIES,COUNTRY,ET,20130,CMS
95740,SPECIES,COUNTRY,KE,20130,CMS
95740,SPECIES,COUNTRY,SO,20130,CMS
95740,SPECIES,COUNTRY,SS,20130,CMS
95740,SPECIES,COUNTRY,SD,20130,CMS
95740,SPECIES,COUNTRY,UG,20130,CMS
95740,SPECIES,COUNTRY,TZ,20130,CMS
96627,SPECIES,COUNTRY,LS,20130,CMS
96627,SPECIES,COUNTRY,MZ,20130,CMS
96627,SPECIES,COUNTRY,ZA,20130,CMS
96627,SPECIES,COUNTRY,ZW,20130,CMS
96842,SPECIES,COUNTRY,CN,20130,CMS
96842,SPECIES,COUNTRY,TH,20130,CMS
95671,SPECIES,COUNTRY,AF,20130,CMS
95671,SPECIES,COUNTRY,BD,20130,CMS
95671,SPECIES,COUNTRY,BT,20130,CMS
95671,SPECIES,COUNTRY,CN,20130,CMS
95671,SPECIES,COUNTRY,IN,20130,CMS
95671,SPECIES,COUNTRY,KG,20130,CMS
95671,SPECIES,COUNTRY,NP,20130,CMS
95671,SPECIES,COUNTRY,PK,20130,CMS
95671,SPECIES,COUNTRY,TJ,20130,CMS
95671,SPECIES,COUNTRY,UZ,20130,CMS
95671,SPECIES,COUNTRY,KZ,,CMS
95945,SPECIES,COUNTRY,BD,20130,CMS
95945,SPECIES,COUNTRY,BT,20130,CMS
95945,SPECIES,COUNTRY,CN,20130,CMS
95945,SPECIES,COUNTRY,IN,20130,CMS
95945,SPECIES,COUNTRY,MM,20130,CMS
95945,SPECIES,COUNTRY,NP,20130,CMS
95945,SPECIES,COUNTRY,PK,20130,CMS
96681,SPECIES,COUNTRY,BT,20130,CMS
96681,SPECIES,COUNTRY,CN,20130,CMS
96681,SPECIES,COUNTRY,IN,20130,CMS
96681,SPECIES,COUNTRY,LA,20130,CMS
96681,SPECIES,COUNTRY,TH,20130,CMS
96681,SPECIES,COUNTRY,VN,20130,CMS
96428,SPECIES,COUNTRY,SZ,20130,CMS
96428,SPECIES,COUNTRY,ZA,20130,CMS
96838,SPECIES,COUNTRY,CN,20130,CMS
96838,SPECIES,TERRITORY,HK,20130,CMS
96838,SPECIES,COUNTRY,MY,20130,CMS
96838,SPECIES,COUNTRY,SG,20130,CMS
96838,SPECIES,COUNTRY,TH,20130,CMS
96839,SPECIES,COUNTRY,CN,20130,CMS
96839,SPECIES,COUNTRY,MY,20130,CMS
96839,SPECIES,COUNTRY,TH,20130,CMS
95698,SPECIES,COUNTRY,BT,20130,CMS
95698,SPECIES,COUNTRY,IN,20130,CMS
95698,SPECIES,COUNTRY,MY,20130,CMS
95698,SPECIES,COUNTRY,MM,20130,CMS
95698,SPECIES,COUNTRY,NP,20130,CMS
95698,SPECIES,COUNTRY,TH,20130,CMS
96077,SPECIES,COUNTRY,BD,20130,CMS
96077,SPECIES,COUNTRY,IN,20130,CMS
96077,SPECIES,COUNTRY,MM,20130,CMS
96077,SPECIES,COUNTRY,NP,20130,CMS
96077,SPECIES,COUNTRY,LK,20130,CMS
96268,SPECIES,COUNTRY,BW,20130,CMS
96268,SPECIES,COUNTRY,LS,20130,CMS
96268,SPECIES,COUNTRY,NA,20130,CMS
96268,SPECIES,COUNTRY,ZA,20130,CMS
95339,SPECIES,COUNTRY,AF,20130,CMS
95339,SPECIES,COUNTRY,BD,20130,CMS
95339,SPECIES,COUNTRY,BT,20130,CMS
95339,SPECIES,COUNTRY,CN,20130,CMS
95339,SPECIES,COUNTRY,IN,20130,CMS
95339,SPECIES,COUNTRY,KZ,20130,CMS
95339,SPECIES,COUNTRY,KG,20130,CMS
95339,SPECIES,COUNTRY,MM,20130,CMS
95339,SPECIES,COUNTRY,NP,20130,CMS
95339,SPECIES,COUNTRY,PK,20130,CMS
95339,SPECIES,TERRITORY,TW,20130,CMS
95339,SPECIES,COUNTRY,TJ,20130,CMS
95339,SPECIES,COUNTRY,UZ,20130,CMS
95339,SPECIES,COUNTRY,VN,20130,CMS
96843,SPECIES,COUNTRY,CN,20130,CMS
96843,SPECIES,COUNTRY,MY,20130,CMS
96843,SPECIES,COUNTRY,TH,20130,CMS
96843,SPECIES,COUNTRY,VN,20130,CMS
12072,SPECIES,COUNTRY,BD,20130,CMS
12072,SPECIES,COUNTRY,BT,20130,CMS
12072,SPECIES,COUNTRY,CN,20130,CMS
12072,SPECIES,COUNTRY,IN,20130,CMS
12072,SPECIES,COUNTRY,LA,20130,CMS
12072,SPECIES,COUNTRY,MM,20130,CMS
12072,SPECIES,COUNTRY,NP,20130,CMS
12072,SPECIES,COUNTRY,TH,20130,CMS
12072,SPECIES,COUNTRY,VN,20130,CMS
11412,SPECIES,COUNTRY,BD,20130,CMS
11412,SPECIES,COUNTRY,BT,20130,CMS
11412,SPECIES,COUNTRY,CN,20130,CMS
11412,SPECIES,COUNTRY,IN,20130,CMS
11412,SPECIES,COUNTRY,LA,20130,CMS
11412,SPECIES,COUNTRY,MM,20130,CMS
11412,SPECIES,COUNTRY,NP,20130,CMS
11412,SPECIES,COUNTRY,PK,20130,CMS
11412,SPECIES,COUNTRY,TH,20130,CMS
11412,SPECIES,COUNTRY,VN,20130,CMS
96665,SPECIES,COUNTRY,BD,20130,CMS
96665,SPECIES,COUNTRY,BT,20130,CMS
96665,SPECIES,COUNTRY,KH,20130,CMS
96665,SPECIES,COUNTRY,CN,20130,CMS
96665,SPECIES,COUNTRY,IN,20130,CMS
96665,SPECIES,COUNTRY,ID,20130,CMS
96665,SPECIES,COUNTRY,LA,20130,CMS
96665,SPECIES,COUNTRY,MY,20130,CMS
96665,SPECIES,COUNTRY,MM,20130,CMS
96665,SPECIES,COUNTRY,NP,20130,CMS
96665,SPECIES,COUNTRY,PH,20130,CMS
96665,SPECIES,COUNTRY,TH,20130,CMS
96665,SPECIES,COUNTRY,TL,20130,CMS
96665,SPECIES,COUNTRY,VN,20130,CMS
95258,SPECIES,COUNTRY,AO,20130,CMS
95258,SPECIES,COUNTRY,BJ,20130,CMS
95258,SPECIES,COUNTRY,BW,20130,CMS
95258,SPECIES,COUNTRY,BF,20130,CMS
95258,SPECIES,COUNTRY,BI,20130,CMS
95258,SPECIES,COUNTRY,CM,20130,CMS
95258,SPECIES,COUNTRY,CF,20130,CMS
95258,SPECIES,COUNTRY,CG,20130,CMS
95258,SPECIES,COUNTRY,CI,20130,CMS
95258,SPECIES,COUNTRY,CD,20130,CMS
95258,SPECIES,COUNTRY,GQ,20130,CMS
95258,SPECIES,COUNTRY,SZ,20130,CMS
95258,SPECIES,COUNTRY,GA,20130,CMS
95258,SPECIES,COUNTRY,GH,20130,CMS
95258,SPECIES,COUNTRY,GN,20130,CMS
95258,SPECIES,COUNTRY,KE,20130,CMS
95258,SPECIES,COUNTRY,LR,20130,CMS
95258,SPECIES,COUNTRY,MW,20130,CMS
95258,SPECIES,COUNTRY,MZ,20130,CMS
95258,SPECIES,COUNTRY,NA,20130,CMS
95258,SPECIES,COUNTRY,NG,20130,CMS
95258,SPECIES,COUNTRY,RW,20130,CMS
95258,SPECIES,COUNTRY,SL,20130,CMS
95258,SPECIES,COUNTRY,SO,20130,CMS
95258,SPECIES,COUNTRY,ZA,20130,CMS
95258,SPECIES,COUNTRY,SS,20130,CMS
95258,SPECIES,COUNTRY,SD,20130,CMS
95258,SPECIES,COUNTRY,TG,20130,CMS
95258,SPECIES,COUNTRY,UG,20130,CMS
95258,SPECIES,COUNTRY,TZ,20130,CMS
95258,SPECIES,COUNTRY,ZM,20130,CMS
95258,SPECIES,COUNTRY,ZW,20130,CMS
96841,SPECIES,COUNTRY,CN,20130,CMS
96841,SPECIES,COUNTRY,JP,20130,CMS
96841,SPECIES,COUNTRY,RU,20130,CMS
96841,SPECIES,TERRITORY,TW,20130,CMS
96840,SPECIES,COUNTRY,CN,20130,CMS
96840,SPECIES,COUNTRY,MY,20130,CMS
96445,SPECIES,COUNTRY,AF,20130,CMS
96445,SPECIES,COUNTRY,BT,20130,CMS
96445,SPECIES,COUNTRY,IN,20130,CMS
96445,SPECIES,COUNTRY,MM,20130,CMS
96445,SPECIES,COUNTRY,NP,20130,CMS
96445,SPECIES,COUNTRY,PK,20130,CMS
95107,SPECIES,COUNTRY,SZ,20130,CMS
95107,SPECIES,COUNTRY,LS,20130,CMS
95107,SPECIES,COUNTRY,MZ,20130,CMS
95107,SPECIES,COUNTRY,ZA,20130,CMS
12062,SPECIES,COUNTRY,BD,20130,CMS
12062,SPECIES,COUNTRY,BT,20130,CMS
12062,SPECIES,COUNTRY,CN,20130,CMS
12062,SPECIES,COUNTRY,IN,20130,CMS
12062,SPECIES,COUNTRY,LA,20130,CMS
12062,SPECIES,COUNTRY,MM,20130,CMS
12062,SPECIES,COUNTRY,NP,20130,CMS
12062,SPECIES,COUNTRY,PK,20130,CMS
12062,SPECIES,COUNTRY,TH,20130,CMS
12062,SPECIES,COUNTRY,VN,20130,CMS
95245,SPECIES,COUNTRY,ER,20130,CMS
95245,SPECIES,COUNTRY,ET,20130,CMS
95245,SPECIES,COUNTRY,KE,20130,CMS
95245,SPECIES,COUNTRY,SA,20130,CMS
95245,SPECIES,COUNTRY,SO,20130,CMS
95245,SPECIES,COUNTRY,SS,20130,CMS
95245,SPECIES,COUNTRY,SD,20130,CMS
95245,SPECIES,COUNTRY,UG,20130,CMS
95245,SPECIES,COUNTRY,TZ,20130,CMS
95245,SPECIES,COUNTRY,YE,20130,CMS
95431,SPECIES,COUNTRY,BJ,20130,CMS
95431,SPECIES,COUNTRY,BF,20130,CMS
95431,SPECIES,COUNTRY,BI,20130,CMS
95431,SPECIES,COUNTRY,CM,20130,CMS
95431,SPECIES,COUNTRY,CF,20130,CMS
95431,SPECIES,COUNTRY,TD,20130,CMS
95431,SPECIES,COUNTRY,CI,20130,CMS
95431,SPECIES,COUNTRY,CD,20130,CMS
95431,SPECIES,COUNTRY,GM,20130,CMS
95431,SPECIES,COUNTRY,GH,20130,CMS
95431,SPECIES,COUNTRY,GW,20130,CMS
95431,SPECIES,COUNTRY,KE,20130,CMS
95431,SPECIES,COUNTRY,ML,20130,CMS
95431,SPECIES,COUNTRY,MR,20130,CMS
95431,SPECIES,COUNTRY,NE,20130,CMS
95431,SPECIES,COUNTRY,NG,20130,CMS
95431,SPECIES,COUNTRY,RW,20130,CMS
95431,SPECIES,COUNTRY,SN,20130,CMS
95431,SPECIES,COUNTRY,SS,20130,CMS
95431,SPECIES,COUNTRY,SD,20130,CMS
95431,SPECIES,COUNTRY,TG,20130,CMS
95431,SPECIES,COUNTRY,UG,20130,CMS
95431,SPECIES,COUNTRY,TZ,20130,CMS
95431,SPECIES,COUNTRY,ZM,20130,CMS
12124,SPECIES,COUNTRY,CN,20130,CMS
12124,SPECIES,COUNTRY,IN,20130,CMS
12124,SPECIES,COUNTRY,MM,20130,CMS
12124,SPECIES,COUNTRY,LK,20130,CMS
12124,SPECIES,COUNTRY,TH,20130,CMS
12124,SPECIES,COUNTRY,VN,20130,CMS
12124,SPECIES,TERRITORY,HK,20130,CMS
11509,SPECIES,COUNTRY,AF,20130,CMS
11509,SPECIES,COUNTRY,BD,20130,CMS
11509,SPECIES,COUNTRY,BN,20130,CMS
11509,SPECIES,COUNTRY,KH,20130,CMS
11509,SPECIES,COUNTRY,CN,20130,CMS
11509,SPECIES,COUNTRY,KP,20130,CMS
11509,SPECIES,COUNTRY,IN,20130,CMS
11509,SPECIES,COUNTRY,ID,20130,CMS
11509,SPECIES,COUNTRY,JP,20130,CMS
11509,SPECIES,COUNTRY,KZ,20130,CMS
11509,SPECIES,COUNTRY,LA,20130,CMS
11509,SPECIES,COUNTRY,MY,20130,CMS
11509,SPECIES,COUNTRY,MM,20130,CMS
11509,SPECIES,COUNTRY,NP,20130,CMS
11509,SPECIES,COUNTRY,PK,20130,CMS
11509,SPECIES,COUNTRY,PH,20130,CMS
11509,SPECIES,COUNTRY,KR,20130,CMS
11509,SPECIES,COUNTRY,RU,20130,CMS
11509,SPECIES,COUNTRY,SG,20130,CMS
11509,SPECIES,COUNTRY,TH,20130,CMS
11509,SPECIES,COUNTRY,VN,20130,CMS
95836,SPECIES,COUNTRY,BF,20130,CMS
95836,SPECIES,COUNTRY,CM,20130,CMS
95836,SPECIES,COUNTRY,CF,20130,CMS
95836,SPECIES,COUNTRY,TD,20130,CMS
95836,SPECIES,COUNTRY,GM,20130,CMS
95836,SPECIES,COUNTRY,KE,20130,CMS
95836,SPECIES,COUNTRY,ML,20130,CMS
95836,SPECIES,COUNTRY,MR,20130,CMS
95836,SPECIES,COUNTRY,NE,20130,CMS
95836,SPECIES,COUNTRY,NG,20130,CMS
95836,SPECIES,COUNTRY,SN,20130,CMS
95836,SPECIES,COUNTRY,SD,20130,CMS
95836,SPECIES,COUNTRY,TZ,20130,CMS
11516,SPECIES,COUNTRY,KH,20130,CMS
11516,SPECIES,COUNTRY,CN,20130,CMS
11516,SPECIES,TERRITORY,HK,20130,CMS
11516,SPECIES,COUNTRY,LA,20130,CMS
11516,SPECIES,COUNTRY,TH,20130,CMS
11516,SPECIES,COUNTRY,VN,20130,CMS
11765,SPECIES,COUNTRY,BD,20130,CMS
11765,SPECIES,COUNTRY,BT,20130,CMS
11765,SPECIES,COUNTRY,KH,20130,CMS
11765,SPECIES,COUNTRY,CN,20130,CMS
11765,SPECIES,COUNTRY,IN,20130,CMS
11765,SPECIES,COUNTRY,ID,20130,CMS
11765,SPECIES,COUNTRY,LA,20130,CMS
11765,SPECIES,COUNTRY,MY,20130,CMS
11765,SPECIES,COUNTRY,MM,20130,CMS
11765,SPECIES,COUNTRY,NP,20130,CMS
11765,SPECIES,COUNTRY,TH,20130,CMS
11765,SPECIES,COUNTRY,VN,20130,CMS
95843,SPECIES,COUNTRY,CN,20130,CMS
95843,SPECIES,COUNTRY,IN,20130,CMS
95843,SPECIES,COUNTRY,LA,20130,CMS
95843,SPECIES,COUNTRY,MM,20130,CMS
95843,SPECIES,COUNTRY,TH,20130,CMS
95843,SPECIES,COUNTRY,VN,20130,CMS
95108,SPECIES,COUNTRY,ET,20130,CMS
95108,SPECIES,COUNTRY,SO,20130,CMS
96443,SPECIES,COUNTRY,DZ,20130,CMS
96443,SPECIES,COUNTRY,MR,20130,CMS
96443,SPECIES,COUNTRY,MA,20130,CMS
96443,SPECIES,COUNTRY,SN,20130,CMS
96443,SPECIES,COUNTRY,TN,20130,CMS
11526,SPECIES,COUNTRY,BT,20130,CMS
11526,SPECIES,COUNTRY,CN,20130,CMS
11526,SPECIES,COUNTRY,KP,20130,CMS
11526,SPECIES,COUNTRY,IN,20130,CMS
11526,SPECIES,COUNTRY,JP,20130,CMS
11526,SPECIES,COUNTRY,LA,20130,CMS
11526,SPECIES,COUNTRY,MN,20130,CMS
11526,SPECIES,COUNTRY,MM,20130,CMS
11526,SPECIES,COUNTRY,KR,20130,CMS
11526,SPECIES,COUNTRY,RU,20130,CMS
11526,SPECIES,TERRITORY,TW,20130,CMS
11526,SPECIES,COUNTRY,TH,20130,CMS
11526,SPECIES,COUNTRY,VN,20130,CMS
95850,SPECIES,COUNTRY,AF,20130,CMS
95850,SPECIES,COUNTRY,BT,20130,CMS
95850,SPECIES,COUNTRY,CN,20130,CMS
95850,SPECIES,COUNTRY,IN,20130,CMS
95850,SPECIES,COUNTRY,KZ,20130,CMS
95850,SPECIES,COUNTRY,KG,20130,CMS
95850,SPECIES,COUNTRY,NP,20130,CMS
95850,SPECIES,COUNTRY,PK,20130,CMS
95850,SPECIES,COUNTRY,TJ,20130,CMS
95850,SPECIES,COUNTRY,TM,20130,CMS
95850,SPECIES,COUNTRY,UZ,20130,CMS
11312,SPECIES,COUNTRY,BT,20130,CMS
11312,SPECIES,COUNTRY,CN,20130,CMS
11312,SPECIES,COUNTRY,IN,20130,CMS
11312,SPECIES,COUNTRY,LA,20130,CMS
11312,SPECIES,COUNTRY,MM,20130,CMS
11312,SPECIES,COUNTRY,NP,20130,CMS
11312,SPECIES,COUNTRY,PK,20130,CMS
11312,SPECIES,COUNTRY,TH,20130,CMS
11312,SPECIES,COUNTRY,VN,20130,CMS
11312,SPECIES,COUNTRY,AF,20130,CMS
95848,SPECIES,COUNTRY,AF,20130,CMS
95848,SPECIES,COUNTRY,BD,20130,CMS
95848,SPECIES,COUNTRY,BT,20130,CMS
95848,SPECIES,COUNTRY,CN,20130,CMS
95848,SPECIES,COUNTRY,IN,20130,CMS
95848,SPECIES,COUNTRY,KG,20130,CMS
95848,SPECIES,COUNTRY,LA,20130,CMS
95848,SPECIES,COUNTRY,MM,20130,CMS
95848,SPECIES,COUNTRY,NP,20130,CMS
95848,SPECIES,COUNTRY,PK,20130,CMS
95848,SPECIES,TERRITORY,TW,20130,CMS
95848,SPECIES,COUNTRY,TH,20130,CMS
95848,SPECIES,COUNTRY,VN,20130,CMS
12086,SPECIES,COUNTRY,BT,20130,CMS
12086,SPECIES,COUNTRY,CN,20130,CMS
12086,SPECIES,COUNTRY,IN,20130,CMS
12086,SPECIES,COUNTRY,MM,20130,CMS
12086,SPECIES,COUNTRY,NP,20130,CMS
95892,SPECIES,COUNTRY,BI,20130,CMS
95892,SPECIES,COUNTRY,CD,20130,CMS
95892,SPECIES,COUNTRY,SZ,20130,CMS
95892,SPECIES,COUNTRY,KE,20130,CMS
95892,SPECIES,COUNTRY,MW,20130,CMS
95892,SPECIES,COUNTRY,MZ,20130,CMS
95892,SPECIES,COUNTRY,RW,20130,CMS
95892,SPECIES,COUNTRY,ZA,20130,CMS
95892,SPECIES,COUNTRY,SS,20130,CMS
95892,SPECIES,COUNTRY,SD,20130,CMS
95892,SPECIES,COUNTRY,UG,20130,CMS
95892,SPECIES,COUNTRY,TZ,20130,CMS
95892,SPECIES,COUNTRY,ZM,20130,CMS
95892,SPECIES,COUNTRY,ZW,20130,CMS
96329,SPECIES,COUNTRY,AO,20130,CMS
96329,SPECIES,COUNTRY,BI,20130,CMS
96329,SPECIES,COUNTRY,CM,20130,CMS
96329,SPECIES,COUNTRY,CF,20130,CMS
96329,SPECIES,COUNTRY,CI,20130,CMS
96329,SPECIES,COUNTRY,CD,20130,CMS
96329,SPECIES,COUNTRY,GN,20130,CMS
96329,SPECIES,COUNTRY,KE,20130,CMS
96329,SPECIES,COUNTRY,LR,20130,CMS
96329,SPECIES,COUNTRY,NG,20130,CMS
96329,SPECIES,COUNTRY,RW,20130,CMS
96329,SPECIES,COUNTRY,SL,20130,CMS
96329,SPECIES,COUNTRY,SS,20130,CMS
96329,SPECIES,COUNTRY,SD,20130,CMS
96329,SPECIES,COUNTRY,UG,20130,CMS
96329,SPECIES,COUNTRY,TZ,20130,CMS
96329,SPECIES,COUNTRY,ZM,20130,CMS
11815,SPECIES,COUNTRY,BT,20130,CMS
11815,SPECIES,COUNTRY,CN,20130,CMS
11815,SPECIES,COUNTRY,IN,20130,CMS
11815,SPECIES,COUNTRY,MM,20130,CMS
11815,SPECIES,COUNTRY,NP,20130,CMS
11815,SPECIES,COUNTRY,PK,20130,CMS
11815,SPECIES,COUNTRY,TH,20130,CMS
11815,SPECIES,COUNTRY,VN,20130,CMS
96824,SPECIES,COUNTRY,KH,20130,CMS
96824,SPECIES,COUNTRY,CN,20130,CMS
96824,SPECIES,COUNTRY,TH,20130,CMS
95700,SPECIES,COUNTRY,BD,20130,CMS
95700,SPECIES,COUNTRY,BT,20130,CMS
95700,SPECIES,COUNTRY,KH,20130,CMS
95700,SPECIES,COUNTRY,CN,20130,CMS
95700,SPECIES,COUNTRY,IN,20130,CMS
95700,SPECIES,COUNTRY,ID,20130,CMS
95700,SPECIES,COUNTRY,LA,20130,CMS
95700,SPECIES,COUNTRY,MY,20130,CMS
95700,SPECIES,COUNTRY,MM,20130,CMS
95700,SPECIES,COUNTRY,NP,20130,CMS
95700,SPECIES,COUNTRY,LK,20130,CMS
95700,SPECIES,COUNTRY,TH,20130,CMS
95700,SPECIES,COUNTRY,VN,20130,CMS
95105,SPECIES,COUNTRY,IN,20130,CMS
95105,SPECIES,COUNTRY,NP,20130,CMS
95105,SPECIES,COUNTRY,PK,20130,CMS
12028,SPECIES,COUNTRY,BD,20130,CMS
12028,SPECIES,COUNTRY,BT,20130,CMS
12028,SPECIES,COUNTRY,CN,20130,CMS
12028,SPECIES,COUNTRY,IN,20130,CMS
12028,SPECIES,COUNTRY,MM,20130,CMS
12028,SPECIES,COUNTRY,NP,20130,CMS
12028,SPECIES,COUNTRY,PK,20130,CMS
12028,SPECIES,COUNTRY,TH,20130,CMS
11842,SPECIES,COUNTRY,JP,20130,CMS
11842,SPECIES,COUNTRY,RU,20130,CMS
11842,SPECIES,COUNTRY,KH,20130,CMS
11842,SPECIES,COUNTRY,CN,20130,CMS
11842,SPECIES,COUNTRY,IN,20130,CMS
11842,SPECIES,COUNTRY,KP,20130,CMS
11842,SPECIES,COUNTRY,KR,20130,CMS
11842,SPECIES,COUNTRY,LA,20130,CMS
