SpcRecID,FamName,GenName,SpcName,LegListing,LegDateListed,CtyRecID,LegNotes,,,,,,,,
24736,APOCYNACEAE,Pachypodium,rosulatum,II,1985-08-01 00:00:00,NULL,_Pachypodium_ spp.: Except for species listed in Appendix I.  Designates all parts and derivatives except: ûûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,,
24736,APOCYNACEAE,Pachypodium,rosulatum,II,1995-02-16 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
24736,APOCYNACEAE,Pachypodium,rosulatum,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp. Except for the species included in Appendix I. All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
24736,APOCYNACEAE,Pachypodium,rosulatum,II,1995-08-01 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives, except:ûûa) seeds, spores and pollen (including pollinia); andûb) tissue cultures and flasked seedling cultures,,,,,,
24736,APOCYNACEAE,Pachypodium,rosulatum,II,2007-09-13 00:00:00,NULL,_Pachypodium_ spp.: Except the species included in Appendix I.  Designates all parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
8610,APOCYNACEAE,Pachypodium,rutenbergianum,II,1997-09-18 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
8610,APOCYNACEAE,Pachypodium,rutenbergianum,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp.: Except for the species included in Appendix I. Designates all parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
8610,APOCYNACEAE,Pachypodium,rutenbergianum,II,1975-07-01 00:00:00,NULL,_Pachypodium_ spp.,,,,,,,,
8610,APOCYNACEAE,Pachypodium,rutenbergianum,II,1985-08-01 00:00:00,NULL,_Pachypodium_ spp.: Except for species listed in Appendix I.  Designates all parts and derivatives except: ûûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,,
8610,APOCYNACEAE,Pachypodium,rutenbergianum,II,1995-02-16 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
8610,APOCYNACEAE,Pachypodium,rutenbergianum,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp. Except for the species included in Appendix I. All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
8610,APOCYNACEAE,Pachypodium,rutenbergianum,II,1995-08-01 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives, except:ûûa) seeds, spores and pollen (including pollinia); andûb) tissue cultures and flasked seedling cultures,,,,,,
8610,APOCYNACEAE,Pachypodium,rutenbergianum,II,2007-09-13 00:00:00,NULL,_Pachypodium_ spp.: Except the species included in Appendix I.  Designates all parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
24203,APOCYNACEAE,Pachypodium,rutenbergianum,II,1997-09-18 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
24203,APOCYNACEAE,Pachypodium,rutenbergianum,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp.: Except for the species included in Appendix I. Designates all parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
24203,APOCYNACEAE,Pachypodium,rutenbergianum,II,1975-07-01 00:00:00,NULL,_Pachypodium_ spp.,,,,,,,,
24203,APOCYNACEAE,Pachypodium,rutenbergianum,II,1985-08-01 00:00:00,NULL,_Pachypodium_ spp.: Except for species listed in Appendix I.  Designates all parts and derivatives except: ûûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,,
24203,APOCYNACEAE,Pachypodium,rutenbergianum,II,1995-02-16 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
24203,APOCYNACEAE,Pachypodium,rutenbergianum,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp. Except for the species included in Appendix I. All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
24203,APOCYNACEAE,Pachypodium,rutenbergianum,II,1995-08-01 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives, except:ûûa) seeds, spores and pollen (including pollinia); andûb) tissue cultures and flasked seedling cultures,,,,,,
24203,APOCYNACEAE,Pachypodium,rutenbergianum,II,2007-09-13 00:00:00,NULL,_Pachypodium_ spp.: Except the species included in Appendix I.  Designates all parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
8611,APOCYNACEAE,Pachypodium,sofiense,II,1997-09-18 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
8611,APOCYNACEAE,Pachypodium,sofiense,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp.: Except for the species included in Appendix I. Designates all parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
8611,APOCYNACEAE,Pachypodium,sofiense,II,1975-07-01 00:00:00,NULL,_Pachypodium_ spp.,,,,,,,,
8611,APOCYNACEAE,Pachypodium,sofiense,II,1985-08-01 00:00:00,NULL,_Pachypodium_ spp.: Except for species listed in Appendix I.  Designates all parts and derivatives except: ûûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,,
8611,APOCYNACEAE,Pachypodium,sofiense,II,1995-02-16 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
8611,APOCYNACEAE,Pachypodium,sofiense,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp. Except for the species included in Appendix I. All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
8611,APOCYNACEAE,Pachypodium,sofiense,II,1995-08-01 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives, except:ûûa) seeds, spores and pollen (including pollinia); andûb) tissue cultures and flasked seedling cultures,,,,,,
8611,APOCYNACEAE,Pachypodium,sofiense,II,2007-09-13 00:00:00,NULL,_Pachypodium_ spp.: Except the species included in Appendix I.  Designates all parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
9007,APOCYNACEAE,Pachypodium,spp.,II,1997-09-18 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
9007,APOCYNACEAE,Pachypodium,spp.,II,1975-07-01 00:00:00,NULL,_Pachypodium_ spp.,,,,,,,,
9007,APOCYNACEAE,Pachypodium,spp.,II,1985-08-01 00:00:00,NULL,_Pachypodium_ spp.: Except for species listed in Appendix I.  Designates all parts and derivatives except: ûûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,,
9007,APOCYNACEAE,Pachypodium,spp.,II,1995-02-16 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
9007,APOCYNACEAE,Pachypodium,spp.,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp. Except for the species included in Appendix I. All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
9007,APOCYNACEAE,Pachypodium,spp.,II,1995-08-01 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives, except:ûûa) seeds, spores and pollen (including pollinia); andûb) tissue cultures and flasked seedling cultures,,,,,,
9007,APOCYNACEAE,Pachypodium,spp.,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp.: Except for the species included in Appendix I. Designates all parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
9007,APOCYNACEAE,Pachypodium,spp.,II,2007-09-13 00:00:00,NULL,_Pachypodium_ spp.: Except the species included in Appendix I.  Designates all parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
106039,APOCYNACEAE,Pachypodium,succulentum,II,1997-09-18 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
106039,APOCYNACEAE,Pachypodium,succulentum,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp.: Except for the species included in Appendix I. Designates all parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
106039,APOCYNACEAE,Pachypodium,succulentum,II,1975-07-01 00:00:00,NULL,_Pachypodium_ spp.,,,,,,,,
106039,APOCYNACEAE,Pachypodium,succulentum,II,1985-08-01 00:00:00,NULL,_Pachypodium_ spp.: Except for species listed in Appendix I.  Designates all parts and derivatives except: ûûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,,
106039,APOCYNACEAE,Pachypodium,succulentum,II,1995-02-16 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
106039,APOCYNACEAE,Pachypodium,succulentum,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp. Except for the species included in Appendix I. All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
106039,APOCYNACEAE,Pachypodium,succulentum,II,2007-09-13 00:00:00,NULL,_Pachypodium_ spp.: Except the species included in Appendix I.  Designates all parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
106039,APOCYNACEAE,Pachypodium,succulentum,II,1995-08-01 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives, except:ûûa) seeds, spores and pollen (including pollinia); andûb) tissue cultures and flasked seedling cultures,,,,,,
25001,APOCYNACEAE,Pachypodium,windsorii,II,1997-09-18 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
25001,APOCYNACEAE,Pachypodium,windsorii,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp.: Except for the species included in Appendix I. Designates all parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
25001,APOCYNACEAE,Pachypodium,windsorii,II,1975-07-01 00:00:00,NULL,_Pachypodium_ spp.,,,,,,,,
25001,APOCYNACEAE,Pachypodium,windsorii,II,1985-08-01 00:00:00,NULL,_Pachypodium_ spp.: Except for species listed in Appendix I.  Designates all parts and derivatives except: ûûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,,
25001,APOCYNACEAE,Pachypodium,windsorii,II,1995-02-16 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
25001,APOCYNACEAE,Pachypodium,windsorii,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp. Except for the species included in Appendix I. All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
25001,APOCYNACEAE,Pachypodium,windsorii,II,1995-08-01 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives, except:ûûa) seeds, spores and pollen (including pollinia); andûb) tissue cultures and flasked seedling cultures,,,,,,
25001,APOCYNACEAE,Pachypodium,windsorii,II,2007-09-13 00:00:00,NULL,_Pachypodium_ spp.: Except the species included in Appendix I.  Designates all parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
49806,APOCYNACEAE,Rauvolfia,serpentina,II,1997-09-18 00:00:00,NULL,Designates all parts and derivaties, except:ûa) seeds and pollen;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;  c) cut flowers or artificially propagated plants; andûd) chemical derivatives,,,,,
49806,APOCYNACEAE,Rauvolfia,serpentina,II,1990-01-18 00:00:00,NULL,Designates all parts and derivatives, except: a) seeds and pollen; b) tissue cultures and flasked seedling cultures; and c) chemical derivatives,,,,,,,
49806,APOCYNACEAE,Rauvolfia,serpentina,II,2007-09-13 00:00:00,NULL,All parts and derivatives except: ûa) seeds and pollen; and ûb) finished products packaged and ready for retail trade.û,,,,,,,,
49806,APOCYNACEAE,Rauvolfia,serpentina,II,1995-02-06 00:00:00,NULL,Designates all parts and derivaties, except:ûa) seeds and pollen;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers; a;nd ûc) chemical derivatives,,,,,
49806,APOCYNACEAE,Rauvolfia,serpentina,II,2000-07-19 00:00:00,NULL,Designates all parts and derivaties, except:ûa) seeds and pollen;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;  c) cut flowers or artificially propagated plants; andûd) chemical derivatives and finished pharmaceutical products,,,,,
161848,AQUIFOLIACEAE,Ilex,lonicerifolia,II,1975-07-01 00:00:00,NULL,Includes subfamilies _Apostasioideae_ and _Cypripedioideae_. ,,,,,,,,
39600,ARACEAE,Alocasia,sanderiana,DEL II,1995-02-16 00:00:00,NULL,NULL,,,,,,,,
39600,ARACEAE,Alocasia,sanderiana,II,1992-06-11 00:00:00,NULL,Designates all parts and derivatives, except:ûûa) seeds, spores and pollen (including pollinia); and ûûb) tissue cultures and flasked seedling culturesû,,,,,,
39600,ARACEAE,Alocasia,sanderiana,I,1975-07-01 00:00:00,NULL,NULL,,,,,,,,
32808,ARACEAE,Alocasia,zebrina,I,1975-07-01 00:00:00,NULL,NULL,,,,,,,,
32808,ARACEAE,Alocasia,zebrina,DELI,1990-01-18 00:00:00,NULL,NULL,,,,,,,,
31571,ARALIACEAE,Panax,ginseng,II,2007-09-13 00:00:00,NULL,Only the population of the Russian Federation; no other population is included in the Appendices. ûûWhole and sliced roots and parts of roots. ,,,,,,,,
31571,ARALIACEAE,Panax,ginseng,II,2000-07-19 00:00:00,NULL,Population of the Russian Federation. Designates whole and sliced roots and parts of roots, excluding manufactured parts or derivatives such as powders, pills, extracts, tonics, teas and confectionery.,,,
70152,ARALIACEAE,Panax,quinquefolius,II,1985-08-01 00:00:00,NULL,Designates roots and readily recognizable parts thereof.,,,,,,,,
70152,ARALIACEAE,Panax,quinquefolius,II,1990-01-18 00:00:00,NULL,Designates roots and readily recognizable parts thereof.,,,,,,,,
70152,ARALIACEAE,Panax,quinquefolius,II,1997-09-18 00:00:00,NULL,Designates whole and sliced roots and parts of roots, excluding manufactured parts or derivatives such as powders, pills, extracts, tonics, teas and confectionery.,,,
70152,ARALIACEAE,Panax,quinquefolius,II,2007-09-13 00:00:00,NULL,Whole and sliced roots and parts of roots.,,,,,,,,
70152,ARALIACEAE,Panax,quinquefolius,II,1975-07-01 00:00:00,NULL,Roots only/Unicamente las races/Les racines,,,,,,,,
33332,ARAUCARIACEAE,Araucaria,araucana,II,1995-02-16 00:00:00,NULL,Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
33332,ARAUCARIACEAE,Araucaria,araucana,II,1997-09-18 00:00:00,NULL,Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
33332,ARAUCARIACEAE,Araucaria,araucana,I,2003-02-13 00:00:00,NULL,NULL,,,,,,,,
33332,ARAUCARIACEAE,Araucaria,araucana,II,1979-06-28 00:00:00,NULL,All populations except those on I/Todas las poblaciones excepto las incluidas en al Apéndice/Toutes pop. sauf celles de I.,,,,,,,,
33332,ARAUCARIACEAE,Araucaria,araucana,I/r,1979-06-28 00:00:00,203,NULL,,,,,,,,
33332,ARAUCARIACEAE,Araucaria,araucana,II,1975-07-01 00:00:00,NULL,Timber only/Unicamente la madera/Les bois,,,,,,,,
33332,ARAUCARIACEAE,Araucaria,araucana,I,2000-07-19 00:00:00,NULL,AR popn transferred to I/Población de AR transferida al Ap. I/Pop. d'AR transférée à l'Annexe I,,,,,,,,
33332,ARAUCARIACEAE,Araucaria,araucana,I,1979-06-28 00:00:00,NULL,Population of Chile,,,,,,,,
33332,ARAUCARIACEAE,Araucaria,araucana,II,1985-08-01 00:00:00,NULL,All popns except those on I/Todas las poblaciones excepto las incluidas en al Apéndice/Toutes pop. sauf celles de I. ûû[#1 CoP5] Designates all parts and derivatives except: ûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,,
33332,ARAUCARIACEAE,Araucaria,araucana,I/w,1983-01-01 00:00:00,203,NULL,,,,,,,,
59726,ASCLEPIADACEAE,Ceropegia,abyssinica,II,1995-02-16 00:00:00,NULL,_Ceropegia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
59726,ASCLEPIADACEAE,Ceropegia,abyssinica,II/r,1979-06-28 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
59726,ASCLEPIADACEAE,Ceropegia,abyssinica,II/w,1983-01-01 00:00:00,203,_Ceropegia_ spp.,,,,,,,,
