taxon_concept_id,Rank,GEO_entity,ISO Code 2,Reference IDs,Designation,
54526,SPECIES,TERRITORY,MQ,20130,CMS,
54526,SPECIES,COUNTRY,MR,20130,CMS,
54526,SPECIES,COUNTRY,MU,20130,CMS,
54526,SPECIES,TERRITORY,YT,20130,CMS,
54526,SPECIES,COUNTRY,MX,20130,CMS,
54526,SPECIES,COUNTRY,FM,20130,CMS,
54526,SPECIES,COUNTRY,ME,20130,CMS,
54526,SPECIES,TERRITORY,MS,20130,CMS,
54526,SPECIES,COUNTRY,MA,20130,CMS,
54526,SPECIES,COUNTRY,MZ,20130,CMS,
54526,SPECIES,COUNTRY,MM,20130,CMS,
54526,SPECIES,COUNTRY,NA,20130,CMS,
54526,SPECIES,COUNTRY,NP,20130,CMS,
54526,SPECIES,COUNTRY,NL,20130,CMS,
54526,SPECIES,COUNTRY,NZ,20130,CMS,
54526,SPECIES,COUNTRY,NI,20130,CMS,
54526,SPECIES,COUNTRY,NE,20130,CMS,
54526,SPECIES,COUNTRY,NG,20130,CMS,
54526,SPECIES,TERRITORY,MP,20130,CMS,
54526,SPECIES,COUNTRY,OM,20130,CMS,
54526,SPECIES,COUNTRY,PK,20130,CMS,
54526,SPECIES,COUNTRY,PW,20130,CMS,
54526,SPECIES,COUNTRY,PA,20130,CMS,
54526,SPECIES,COUNTRY,PG,20130,CMS,
54526,SPECIES,COUNTRY,PY,20130,CMS,
54526,SPECIES,COUNTRY,PE,20130,CMS,
54526,SPECIES,COUNTRY,PH,20130,CMS,
54526,SPECIES,COUNTRY,PT,20130,CMS,
54526,SPECIES,TERRITORY,PR,20130,CMS,
54526,SPECIES,COUNTRY,QA,20130,CMS,
54526,SPECIES,COUNTRY,KR,20130,CMS,
54526,SPECIES,COUNTRY,RO,20130,CMS,
54526,SPECIES,COUNTRY,RU,20130,CMS,
54526,SPECIES,COUNTRY,RW,20130,CMS,
54526,SPECIES,TERRITORY,RE,20130,CMS,
54526,SPECIES,TERRITORY,SH,20130,CMS,
54526,SPECIES,COUNTRY,KN,20130,CMS,
54526,SPECIES,COUNTRY,LC,20130,CMS,
54526,SPECIES,COUNTRY,VC,20130,CMS,
54526,SPECIES,COUNTRY,ST,20130,CMS,
54526,SPECIES,COUNTRY,SA,20130,CMS,
54526,SPECIES,COUNTRY,SN,20130,CMS,
54526,SPECIES,COUNTRY,SC,20130,CMS,
54526,SPECIES,COUNTRY,SL,20130,CMS,
54526,SPECIES,COUNTRY,SG,20130,CMS,
54526,SPECIES,COUNTRY,SO,20130,CMS,
54526,SPECIES,COUNTRY,ZA,20130,CMS,
54526,SPECIES,TERRITORY,GS,20130,CMS,
54526,SPECIES,COUNTRY,SS,20130,CMS,
54526,SPECIES,COUNTRY,ES,20130,CMS,
54526,SPECIES,COUNTRY,LK,20130,CMS,
54526,SPECIES,COUNTRY,SD,20130,CMS,
54526,SPECIES,COUNTRY,SR,20130,CMS,
54526,SPECIES,COUNTRY,SY,20130,CMS,
54526,SPECIES,TERRITORY,TW,20130,CMS,
54526,SPECIES,AQUATIC_TERRITORY,IO,20130,CMS,
54526,SPECIES,COUNTRY,TH,20130,CMS,
54526,SPECIES,COUNTRY,TG,20130,CMS,
54526,SPECIES,COUNTRY,TT,20130,CMS,
54526,SPECIES,COUNTRY,TN,20130,CMS,
54526,SPECIES,COUNTRY,TM,20130,CMS,
54526,SPECIES,TERRITORY,TC,20130,CMS,
54526,SPECIES,COUNTRY,TR,20130,CMS,
54526,SPECIES,COUNTRY,UG,20130,CMS,
54526,SPECIES,COUNTRY,AE,20130,CMS,
54526,SPECIES,COUNTRY,TZ,20130,CMS,
54526,SPECIES,TERRITORY,UM,20130,CMS,
54526,SPECIES,COUNTRY,US,20130,CMS,
54526,SPECIES,COUNTRY,UY,20130,CMS,
54526,SPECIES,COUNTRY,VE,20130,CMS,
54526,SPECIES,COUNTRY,VN,20130,CMS,
54526,SPECIES,TERRITORY,VI,20130,CMS,
54526,SPECIES,COUNTRY,YE,20130,CMS,
54526,SPECIES,COUNTRY,ZM,20130,CMS,
54526,SPECIES,COUNTRY,ZW,20130,CMS,
54526,SPECIES,COUNTRY,AF,20130,CMS,
54526,SPECIES,TERRITORY,BQ,20130,CMS,
54526,SPECIES,TERRITORY,CW,20130,CMS,
54526,SPECIES,TERRITORY,MO,20130,CMS,
54526,SPECIES,COUNTRY,PS,20130,CMS,
54526,SPECIES,TERRITORY,BL,20130,CMS,
54526,SPECIES,TERRITORY,MF,20130,CMS,
54526,SPECIES,COUNTRY,RS,20130,CMS,
54526,SPECIES,TERRITORY,SX,20130,CMS,
54526,SPECIES,COUNTRY,TL,20130,CMS,
54526,SPECIES,COUNTRY,EH,20130,CMS,
11827,SPECIES,COUNTRY,AO,20130,CMS,
11827,SPECIES,COUNTRY,BJ,20130,CMS,
11827,SPECIES,COUNTRY,BW,20130,CMS,
11827,SPECIES,COUNTRY,BI,20130,CMS,
11827,SPECIES,COUNTRY,CM,20130,CMS,
11827,SPECIES,COUNTRY,TD,20130,CMS,
11827,SPECIES,COUNTRY,CI,20130,CMS,
11827,SPECIES,COUNTRY,CD,20130,CMS,
11827,SPECIES,COUNTRY,ET,20130,CMS,
11827,SPECIES,COUNTRY,GM,20130,CMS,
11827,SPECIES,COUNTRY,GH,20130,CMS,
11827,SPECIES,COUNTRY,GN,20130,CMS,
11827,SPECIES,COUNTRY,GW,20130,CMS,
11827,SPECIES,COUNTRY,KE,20130,CMS,
11827,SPECIES,COUNTRY,LR,20130,CMS,
11827,SPECIES,COUNTRY,MG,20130,CMS,
11827,SPECIES,COUNTRY,MW,20130,CMS,
11827,SPECIES,COUNTRY,ML,20130,CMS,
11827,SPECIES,COUNTRY,MR,20130,CMS,
11827,SPECIES,COUNTRY,MZ,20130,CMS,
11827,SPECIES,COUNTRY,NA,20130,CMS,
11827,SPECIES,COUNTRY,NE,20130,CMS,
11827,SPECIES,COUNTRY,NG,20130,CMS,
11827,SPECIES,COUNTRY,SN,20130,CMS,
11827,SPECIES,COUNTRY,SL,20130,CMS,
11827,SPECIES,COUNTRY,SO,20130,CMS,
11827,SPECIES,COUNTRY,ZA,20130,CMS,
11827,SPECIES,COUNTRY,TG,20130,CMS,
11827,SPECIES,COUNTRY,UG,20130,CMS,
11827,SPECIES,COUNTRY,TZ,20130,CMS,
11827,SPECIES,COUNTRY,ZM,20130,CMS,
11827,SPECIES,COUNTRY,ZW,20130,CMS,
11827,SPECIES,COUNTRY,SS,20130,CMS,
11827,SPECIES,COUNTRY,SD,20130,CMS,
11459,SPECIES,COUNTRY,BN,20130,CMS,
11459,SPECIES,COUNTRY,CN,20130,CMS,
11459,SPECIES,COUNTRY,KP,20130,CMS,
11459,SPECIES,TERRITORY,HK,20130,CMS,
11459,SPECIES,COUNTRY,ID,20130,CMS,
11459,SPECIES,COUNTRY,JP,20130,CMS,
11459,SPECIES,COUNTRY,MY,20130,CMS,
11459,SPECIES,COUNTRY,PH,20130,CMS,
11459,SPECIES,COUNTRY,KR,20130,CMS,
11459,SPECIES,COUNTRY,RU,20130,CMS,
11459,SPECIES,COUNTRY,SG,20130,CMS,
11459,SPECIES,TERRITORY,TW,20130,CMS,
11459,SPECIES,COUNTRY,TH,20130,CMS,
11459,SPECIES,COUNTRY,VN,20130,CMS,
11459,SPECIES,TERRITORY,MO,20130,CMS,
54579,SPECIES,COUNTRY,AF,20130,CMS,
54579,SPECIES,COUNTRY,AL,20130,CMS,
54579,SPECIES,COUNTRY,DZ,20130,CMS,
54579,SPECIES,COUNTRY,AO,20130,CMS,
54579,SPECIES,COUNTRY,AM,20130,CMS,
54579,SPECIES,TERRITORY,AW,20130,CMS,
54579,SPECIES,COUNTRY,AU,20130,CMS,
54579,SPECIES,COUNTRY,AT,20130,CMS,
54579,SPECIES,COUNTRY,AZ,20130,CMS,
54579,SPECIES,COUNTRY,BH,20130,CMS,
54579,SPECIES,COUNTRY,BD,20130,CMS,
54579,SPECIES,COUNTRY,BB,20130,CMS,
54579,SPECIES,COUNTRY,BE,20130,CMS,
54579,SPECIES,COUNTRY,BJ,20130,CMS,
54579,SPECIES,COUNTRY,BT,20130,CMS,
54579,SPECIES,COUNTRY,BA,20130,CMS,
54579,SPECIES,COUNTRY,BW,20130,CMS,
54579,SPECIES,COUNTRY,BN,20130,CMS,
54579,SPECIES,COUNTRY,BG,20130,CMS,
54579,SPECIES,COUNTRY,BF,20130,CMS,
54579,SPECIES,COUNTRY,BI,20130,CMS,
54579,SPECIES,COUNTRY,CV,20130,CMS,
54579,SPECIES,COUNTRY,KH,20130,CMS,
54579,SPECIES,COUNTRY,CM,20130,CMS,
54579,SPECIES,COUNTRY,CF,20130,CMS,
54579,SPECIES,COUNTRY,TD,20130,CMS,
54579,SPECIES,COUNTRY,CN,20130,CMS,
54579,SPECIES,TERRITORY,CX,20130,CMS,
54579,SPECIES,COUNTRY,CG,20130,CMS,
54579,SPECIES,COUNTRY,HR,20130,CMS,
54579,SPECIES,COUNTRY,CY,20130,CMS,
54579,SPECIES,COUNTRY,CZ,20130,CMS,
54579,SPECIES,COUNTRY,CI,20130,CMS,
54579,SPECIES,COUNTRY,KP,20130,CMS,
54579,SPECIES,COUNTRY,CD,20130,CMS,
54579,SPECIES,COUNTRY,DK,20130,CMS,
54579,SPECIES,COUNTRY,DJ,20130,CMS,
54579,SPECIES,COUNTRY,EG,20130,CMS,
54579,SPECIES,COUNTRY,GQ,20130,CMS,
54579,SPECIES,COUNTRY,ER,20130,CMS,
54579,SPECIES,COUNTRY,SZ,20130,CMS,
54579,SPECIES,COUNTRY,ET,20130,CMS,
54579,SPECIES,COUNTRY,FR,20130,CMS,
54579,SPECIES,COUNTRY,GA,20130,CMS,
54579,SPECIES,COUNTRY,GM,20130,CMS,
54579,SPECIES,COUNTRY,GE,20130,CMS,
54579,SPECIES,COUNTRY,DE,20130,CMS,
54579,SPECIES,COUNTRY,GH,20130,CMS,
54579,SPECIES,TERRITORY,GI,20130,CMS,
54579,SPECIES,COUNTRY,GR,20130,CMS,
54579,SPECIES,COUNTRY,GN,20130,CMS,
54579,SPECIES,COUNTRY,GW,20130,CMS,
54579,SPECIES,TERRITORY,HK,20130,CMS,
54579,SPECIES,COUNTRY,HU,20130,CMS,
54579,SPECIES,COUNTRY,IN,20130,CMS,
54579,SPECIES,COUNTRY,ID,20130,CMS,
54579,SPECIES,COUNTRY,IR,20130,CMS,
54579,SPECIES,COUNTRY,IQ,20130,CMS,
54579,SPECIES,COUNTRY,IE,20130,CMS,
54579,SPECIES,COUNTRY,IL,20130,CMS,
54579,SPECIES,COUNTRY,IT,20130,CMS,
54579,SPECIES,COUNTRY,JP,20130,CMS,
54579,SPECIES,COUNTRY,JO,20130,CMS,
54579,SPECIES,COUNTRY,KZ,20130,CMS,
54579,SPECIES,COUNTRY,KE,20130,CMS,
54579,SPECIES,COUNTRY,KW,20130,CMS,
54579,SPECIES,COUNTRY,LA,20130,CMS,
54579,SPECIES,COUNTRY,LB,20130,CMS,
54579,SPECIES,COUNTRY,LS,20130,CMS,
54579,SPECIES,COUNTRY,LR,20130,CMS,
54579,SPECIES,COUNTRY,LY,20130,CMS,
54579,SPECIES,COUNTRY,MW,20130,CMS,
54579,SPECIES,COUNTRY,MY,20130,CMS,
54579,SPECIES,COUNTRY,ML,20130,CMS,
54579,SPECIES,COUNTRY,MT,20130,CMS,
54579,SPECIES,COUNTRY,MR,20130,CMS,
54579,SPECIES,COUNTRY,FM,20130,CMS,
54579,SPECIES,COUNTRY,ME,20130,CMS,
54579,SPECIES,COUNTRY,MA,20130,CMS,
54579,SPECIES,COUNTRY,MZ,20130,CMS,
54579,SPECIES,COUNTRY,MM,20130,CMS,
54579,SPECIES,COUNTRY,NA,20130,CMS,
54579,SPECIES,COUNTRY,NP,20130,CMS,
54579,SPECIES,COUNTRY,NL,20130,CMS,
54579,SPECIES,COUNTRY,NZ,20130,CMS,
54579,SPECIES,COUNTRY,NE,20130,CMS,
54579,SPECIES,COUNTRY,NG,20130,CMS,
54579,SPECIES,COUNTRY,MK,20130,CMS,
54579,SPECIES,TERRITORY,MP,20130,CMS,
54579,SPECIES,COUNTRY,OM,20130,CMS,
54579,SPECIES,COUNTRY,PK,20130,CMS,
54579,SPECIES,COUNTRY,PW,20130,CMS,
54579,SPECIES,COUNTRY,PG,20130,CMS,
54579,SPECIES,COUNTRY,PH,20130,CMS,
54579,SPECIES,COUNTRY,PL,20130,CMS,
54579,SPECIES,COUNTRY,PT,20130,CMS,
54579,SPECIES,COUNTRY,QA,20130,CMS,
54579,SPECIES,COUNTRY,KR,20130,CMS,
54579,SPECIES,COUNTRY,RO,20130,CMS,
54579,SPECIES,COUNTRY,RU,20130,CMS,
54579,SPECIES,COUNTRY,RW,20130,CMS,
54579,SPECIES,COUNTRY,SA,20130,CMS,
54579,SPECIES,COUNTRY,SN,20130,CMS,
54579,SPECIES,COUNTRY,SC,20130,CMS,
54579,SPECIES,COUNTRY,SL,20130,CMS,
54579,SPECIES,COUNTRY,SG,20130,CMS,
54579,SPECIES,COUNTRY,SK,20130,CMS,
54579,SPECIES,COUNTRY,SI,20130,CMS,
54579,SPECIES,COUNTRY,SB,20130,CMS,
54579,SPECIES,COUNTRY,SO,20130,CMS,
54579,SPECIES,COUNTRY,ZA,20130,CMS,
54579,SPECIES,COUNTRY,SS,20130,CMS,
54579,SPECIES,COUNTRY,ES,20130,CMS,
54579,SPECIES,COUNTRY,LK,20130,CMS,
54579,SPECIES,COUNTRY,SD,20130,CMS,
54579,SPECIES,COUNTRY,CH,20130,CMS,
54579,SPECIES,COUNTRY,SY,20130,CMS,
54579,SPECIES,TERRITORY,TW,20130,CMS,
54579,SPECIES,COUNTRY,TH,20130,CMS,
54579,SPECIES,COUNTRY,TG,20130,CMS,
54579,SPECIES,COUNTRY,TN,20130,CMS,
54579,SPECIES,COUNTRY,TM,20130,CMS,
54579,SPECIES,COUNTRY,TR,20130,CMS,
54579,SPECIES,COUNTRY,UG,20130,CMS,
54579,SPECIES,COUNTRY,UA,20130,CMS,
54579,SPECIES,COUNTRY,AE,20130,CMS,
54579,SPECIES,COUNTRY,GB,20130,CMS,
54579,SPECIES,COUNTRY,TZ,20130,CMS,
54579,SPECIES,COUNTRY,UZ,20130,CMS,
54579,SPECIES,COUNTRY,VN,20130,CMS,
54579,SPECIES,COUNTRY,YE,20130,CMS,
54579,SPECIES,COUNTRY,ZM,20130,CMS,
54579,SPECIES,COUNTRY,ZW,20130,CMS,
54579,SPECIES,COUNTRY,AG,20130,CMS,
54579,SPECIES,TERRITORY,GU,20130,CMS,
54579,SPECIES,COUNTRY,MD,20130,CMS,
54579,SPECIES,COUNTRY,PS,20130,CMS,
54579,SPECIES,COUNTRY,RS,20130,CMS,
54579,SPECIES,COUNTRY,TL,20130,CMS,
54579,SPECIES,COUNTRY,US,20130,CMS,
54579,SPECIES,COUNTRY,EH,20130,CMS,
11871,SPECIES,COUNTRY,BH,20130,CMS,
11871,SPECIES,COUNTRY,BF,20130,CMS,
11871,SPECIES,COUNTRY,CM,20130,CMS,
11871,SPECIES,COUNTRY,CI,20130,CMS,
11871,SPECIES,COUNTRY,DJ,20130,CMS,
11871,SPECIES,COUNTRY,EG,20130,CMS,
11871,SPECIES,COUNTRY,GQ,20130,CMS,
11871,SPECIES,COUNTRY,ER,20130,CMS,
11871,SPECIES,COUNTRY,GA,20130,CMS,
11871,SPECIES,COUNTRY,GM,20130,CMS,
11871,SPECIES,COUNTRY,GH,20130,CMS,
11871,SPECIES,COUNTRY,GN,20130,CMS,
11871,SPECIES,COUNTRY,GW,20130,CMS,
11871,SPECIES,COUNTRY,IN,20130,CMS,
11871,SPECIES,COUNTRY,IR,20130,CMS,
11871,SPECIES,COUNTRY,IQ,20130,CMS,
11871,SPECIES,COUNTRY,KE,20130,CMS,
11871,SPECIES,COUNTRY,KW,20130,CMS,
11871,SPECIES,COUNTRY,LR,20130,CMS,
11871,SPECIES,COUNTRY,ML,20130,CMS,
11871,SPECIES,COUNTRY,MR,20130,CMS,
11871,SPECIES,COUNTRY,NG,20130,CMS,
11871,SPECIES,COUNTRY,OM,20130,CMS,
11871,SPECIES,COUNTRY,PK,20130,CMS,
11871,SPECIES,COUNTRY,QA,20130,CMS,
11871,SPECIES,COUNTRY,ST,20130,CMS,
11871,SPECIES,COUNTRY,SA,20130,CMS,
11871,SPECIES,COUNTRY,SN,20130,CMS,
11871,SPECIES,COUNTRY,SL,20130,CMS,
11871,SPECIES,COUNTRY,SO,20130,CMS,
11871,SPECIES,COUNTRY,LK,20130,CMS,
11871,SPECIES,COUNTRY,TG,20130,CMS,
11871,SPECIES,COUNTRY,AE,20130,CMS,
11871,SPECIES,COUNTRY,TZ,20130,CMS,
11871,SPECIES,COUNTRY,YE,20130,CMS,
11871,SPECIES,COUNTRY,BJ,20130,CMS,
11871,SPECIES,COUNTRY,KM,20130,CMS,
11871,SPECIES,COUNTRY,MG,20130,CMS,
11871,SPECIES,TERRITORY,YT,20130,CMS,
11871,SPECIES,COUNTRY,MA,20130,CMS,
11871,SPECIES,COUNTRY,MZ,20130,CMS,
11871,SPECIES,COUNTRY,SD,20130,CMS,
11871,SPECIES,COUNTRY,EH,20130,CMS,
11499,SPECIES,COUNTRY,AO,20130,CMS,
11499,SPECIES,COUNTRY,BW,20130,CMS,
11499,SPECIES,COUNTRY,CD,20130,CMS,
11499,SPECIES,COUNTRY,MZ,20130,CMS,
11499,SPECIES,COUNTRY,NA,20130,CMS,
11499,SPECIES,COUNTRY,ZA,20130,CMS,
11499,SPECIES,COUNTRY,ZM,20130,CMS,
11499,SPECIES,COUNTRY,ZW,20130,CMS,
12013,SPECIES,COUNTRY,CN,20130,CMS,
12013,SPECIES,TERRITORY,HK,20130,CMS,
12013,SPECIES,COUNTRY,JP,20130,CMS,
12013,SPECIES,COUNTRY,PH,20130,CMS,
12013,SPECIES,COUNTRY,KR,20130,CMS,
12013,SPECIES,TERRITORY,TW,20130,CMS,
11933,SPECIES,COUNTRY,AF,20130,CMS,
11933,SPECIES,COUNTRY,AL,20130,CMS,
11933,SPECIES,COUNTRY,DZ,20130,CMS,
11933,SPECIES,COUNTRY,AO,20130,CMS,
11933,SPECIES,COUNTRY,AM,20130,CMS,
11933,SPECIES,COUNTRY,AT,20130,CMS,
11933,SPECIES,COUNTRY,AZ,20130,CMS,
11933,SPECIES,COUNTRY,BH,20130,CMS,
11933,SPECIES,COUNTRY,BD,20130,CMS,
11933,SPECIES,COUNTRY,BY,20130,CMS,
11933,SPECIES,COUNTRY,BE,20130,CMS,
11933,SPECIES,COUNTRY,BJ,20130,CMS,
11933,SPECIES,COUNTRY,BA,20130,CMS,
11933,SPECIES,COUNTRY,BW,20130,CMS,
11933,SPECIES,COUNTRY,BG,20130,CMS,
11933,SPECIES,COUNTRY,BF,20130,CMS,
11933,SPECIES,COUNTRY,BI,20130,CMS,
11933,SPECIES,COUNTRY,CM,20130,CMS,
11933,SPECIES,COUNTRY,CF,20130,CMS,
11933,SPECIES,COUNTRY,TD,20130,CMS,
11933,SPECIES,COUNTRY,CN,20130,CMS,
11933,SPECIES,COUNTRY,CG,20130,CMS,
11933,SPECIES,COUNTRY,HR,20130,CMS,
11933,SPECIES,COUNTRY,CY,20130,CMS,
11933,SPECIES,COUNTRY,CZ,20130,CMS,
11933,SPECIES,COUNTRY,CI,20130,CMS,
11933,SPECIES,COUNTRY,CD,20130,CMS,
11933,SPECIES,COUNTRY,EG,20130,CMS,
11933,SPECIES,COUNTRY,GQ,20130,CMS,
11933,SPECIES,COUNTRY,ER,20130,CMS,
11933,SPECIES,COUNTRY,EE,20130,CMS,
11933,SPECIES,COUNTRY,SZ,20130,CMS,
11933,SPECIES,COUNTRY,ET,20130,CMS,
11933,SPECIES,COUNTRY,FR,20130,CMS,
11933,SPECIES,COUNTRY,GA,20130,CMS,
11933,SPECIES,COUNTRY,GM,20130,CMS,
11933,SPECIES,COUNTRY,GE,20130,CMS,
11933,SPECIES,COUNTRY,DE,20130,CMS,
11933,SPECIES,COUNTRY,GH,20130,CMS,
11933,SPECIES,COUNTRY,GR,20130,CMS,
11933,SPECIES,COUNTRY,GN,20130,CMS,
11933,SPECIES,COUNTRY,GW,20130,CMS,
11933,SPECIES,COUNTRY,HU,20130,CMS,
11933,SPECIES,COUNTRY,IN,20130,CMS,
11933,SPECIES,COUNTRY,IR,20130,CMS,
11933,SPECIES,COUNTRY,IQ,20130,CMS,
11933,SPECIES,COUNTRY,IL,20130,CMS,
11933,SPECIES,COUNTRY,IT,20130,CMS,
11933,SPECIES,COUNTRY,JO,20130,CMS,
11933,SPECIES,COUNTRY,KZ,20130,CMS,
11933,SPECIES,COUNTRY,KE,20130,CMS,
11933,SPECIES,COUNTRY,KW,20130,CMS,
11933,SPECIES,COUNTRY,KG,20130,CMS,
11933,SPECIES,COUNTRY,LV,20130,CMS,
11933,SPECIES,COUNTRY,LB,20130,CMS,
11933,SPECIES,COUNTRY,LS,20130,CMS,
11933,SPECIES,COUNTRY,LR,20130,CMS,
11933,SPECIES,COUNTRY,LT,20130,CMS,
11933,SPECIES,COUNTRY,LU,20130,CMS,
11933,SPECIES,COUNTRY,MG,20130,CMS,
11933,SPECIES,COUNTRY,MW,20130,CMS,
11933,SPECIES,COUNTRY,ML,20130,CMS,
11933,SPECIES,COUNTRY,MT,20130,CMS,
11933,SPECIES,COUNTRY,MR,20130,CMS,
11933,SPECIES,COUNTRY,ME,20130,CMS,
11933,SPECIES,COUNTRY,MA,20130,CMS,
11933,SPECIES,COUNTRY,MZ,20130,CMS,
11933,SPECIES,COUNTRY,NA,20130,CMS,
11933,SPECIES,COUNTRY,NL,20130,CMS,
11933,SPECIES,COUNTRY,NE,20130,CMS,
11933,SPECIES,COUNTRY,NG,20130,CMS,
11933,SPECIES,COUNTRY,MK,20130,CMS,
11933,SPECIES,COUNTRY,OM,20130,CMS,
11933,SPECIES,COUNTRY,PK,20130,CMS,
11933,SPECIES,COUNTRY,PL,20130,CMS,
11933,SPECIES,COUNTRY,PT,20130,CMS,
11933,SPECIES,COUNTRY,QA,20130,CMS,
11933,SPECIES,COUNTRY,MD,20130,CMS,
11933,SPECIES,COUNTRY,RO,20130,CMS,
11933,SPECIES,COUNTRY,RU,20130,CMS,
11933,SPECIES,COUNTRY,RW,20130,CMS,
11933,SPECIES,COUNTRY,SA,20130,CMS,
11933,SPECIES,COUNTRY,SN,20130,CMS,
11933,SPECIES,COUNTRY,RS,20130,CMS,
11933,SPECIES,COUNTRY,SL,20130,CMS,
11933,SPECIES,COUNTRY,SK,20130,CMS,
11933,SPECIES,COUNTRY,SI,20130,CMS,
11933,SPECIES,COUNTRY,SO,20130,CMS,
11933,SPECIES,COUNTRY,ZA,20130,CMS,
11933,SPECIES,COUNTRY,ES,20130,CMS,
11933,SPECIES,COUNTRY,SD,20130,CMS,
11933,SPECIES,COUNTRY,CH,20130,CMS,
11933,SPECIES,COUNTRY,SY,20130,CMS,
11933,SPECIES,COUNTRY,TJ,20130,CMS,
11933,SPECIES,COUNTRY,TG,20130,CMS,
11933,SPECIES,COUNTRY,TN,20130,CMS,
11933,SPECIES,COUNTRY,TM,20130,CMS,
11933,SPECIES,COUNTRY,TR,20130,CMS,
11933,SPECIES,COUNTRY,UG,20130,CMS,
11933,SPECIES,COUNTRY,UA,20130,CMS,
11933,SPECIES,COUNTRY,AE,20130,CMS,
11933,SPECIES,COUNTRY,TZ,20130,CMS,
11933,SPECIES,COUNTRY,UZ,20130,CMS,
11933,SPECIES,COUNTRY,YE,20130,CMS,
11933,SPECIES,COUNTRY,ZM,20130,CMS,
11933,SPECIES,COUNTRY,ZW,20130,CMS,
11933,SPECIES,COUNTRY,PS,20130,CMS,
11933,SPECIES,COUNTRY,SS,20130,CMS,
12360,SUBSPECIES,COUNTRY,CY,,CMS,
12360,SUBSPECIES,COUNTRY,SI,,CMS,
12360,SUBSPECIES,COUNTRY,SE,,CMS,
12360,SUBSPECIES,COUNTRY,RS,,CMS,
11602,SPECIES,COUNTRY,AO,20130,CMS,
11602,SPECIES,COUNTRY,BJ,20130,CMS,
11602,SPECIES,COUNTRY,BW,20130,CMS,
11602,SPECIES,COUNTRY,BF,20130,CMS,
11602,SPECIES,COUNTRY,BI,20130,CMS,
11602,SPECIES,COUNTRY,CM,20130,CMS,
11602,SPECIES,COUNTRY,CF,20130,CMS,
11602,SPECIES,COUNTRY,TD,20130,CMS,
11602,SPECIES,COUNTRY,CG,20130,CMS,
11602,SPECIES,COUNTRY,CI,20130,CMS,
11602,SPECIES,COUNTRY,CD,20130,CMS,
11602,SPECIES,COUNTRY,GQ,20130,CMS,
11602,SPECIES,COUNTRY,SZ,20130,CMS,
11602,SPECIES,COUNTRY,ET,20130,CMS,
11602,SPECIES,COUNTRY,GA,20130,CMS,
11602,SPECIES,COUNTRY,GM,20130,CMS,
11602,SPECIES,COUNTRY,GH,20130,CMS,
11602,SPECIES,COUNTRY,GN,20130,CMS,
11602,SPECIES,COUNTRY,KE,20130,CMS,
11602,SPECIES,COUNTRY,LR,20130,CMS,
11602,SPECIES,COUNTRY,MW,20130,CMS,
11602,SPECIES,COUNTRY,ML,20130,CMS,
11602,SPECIES,COUNTRY,MR,20130,CMS,
11602,SPECIES,COUNTRY,MZ,20130,CMS,
11602,SPECIES,COUNTRY,NA,20130,CMS,
11602,SPECIES,COUNTRY,NG,20130,CMS,
11602,SPECIES,COUNTRY,RW,20130,CMS,
11602,SPECIES,COUNTRY,SN,20130,CMS,
11602,SPECIES,COUNTRY,SL,20130,CMS,
11602,SPECIES,COUNTRY,SO,20130,CMS,
11602,SPECIES,COUNTRY,ZA,20130,CMS,
11602,SPECIES,COUNTRY,SS,20130,CMS,
11602,SPECIES,COUNTRY,SD,20130,CMS,
11602,SPECIES,COUNTRY,TG,20130,CMS,
11602,SPECIES,COUNTRY,UG,20130,CMS,
11602,SPECIES,COUNTRY,TZ,20130,CMS,
11602,SPECIES,COUNTRY,ZM,20130,CMS,
11602,SPECIES,COUNTRY,ZW,20130,CMS,
11775,SPECIES,COUNTRY,AF,20130,CMS,
11775,SPECIES,COUNTRY,AL,20130,CMS,
11775,SPECIES,COUNTRY,DZ,20130,CMS,
11775,SPECIES,COUNTRY,AO,20130,CMS,
11775,SPECIES,TERRITORY,AI,20130,CMS,
11775,SPECIES,COUNTRY,AG,20130,CMS,
11775,SPECIES,COUNTRY,AR,20130,CMS,
11775,SPECIES,COUNTRY,AM,20130,CMS,
11775,SPECIES,COUNTRY,AT,20130,CMS,
11775,SPECIES,COUNTRY,AZ,20130,CMS,
11775,SPECIES,COUNTRY,BS,20130,CMS,
11775,SPECIES,COUNTRY,BH,20130,CMS,
11775,SPECIES,COUNTRY,BD,20130,CMS,
11775,SPECIES,COUNTRY,BB,20130,CMS,
11775,SPECIES,COUNTRY,BE,20130,CMS,
11775,SPECIES,COUNTRY,BZ,20130,CMS,
11775,SPECIES,COUNTRY,BJ,20130,CMS,
11775,SPECIES,TERRITORY,BM,20130,CMS,
11775,SPECIES,COUNTRY,BT,20130,CMS,
11775,SPECIES,COUNTRY,BO,20130,CMS,
11775,SPECIES,COUNTRY,BA,20130,CMS,
11775,SPECIES,COUNTRY,BW,20130,CMS,
11775,SPECIES,TERRITORY,VG,20130,CMS,
11775,SPECIES,COUNTRY,BN,20130,CMS,
11775,SPECIES,COUNTRY,BG,20130,CMS,
11775,SPECIES,COUNTRY,BF,20130,CMS,
11775,SPECIES,COUNTRY,BI,20130,CMS,
11775,SPECIES,COUNTRY,KH,20130,CMS,
11775,SPECIES,COUNTRY,CM,20130,CMS,
11775,SPECIES,COUNTRY,CA,20130,CMS,
11775,SPECIES,TERRITORY,KY,20130,CMS,
