Kingdom,PhyName,ClaName,OrdName,FamName,GenName,SpcName,SpcInfraEpithet,SpcRecID,SpcStatus,AcceptedSpcRecID
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,franciae,NULL,97716,S,1026
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Polyerata,lactea,NULL,78798,S,1027
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Ornismya,lactea,NULL,97712,S,1027
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Agyrtria,leucogaster,NULL,78799,S,1028
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,leucogaster,NULL,97718,S,1028
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Polyerata,luciae,NULL,78800,S,1029
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Thaumatias,luciae,NULL,97710,S,1029
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Polyerata,rosenbergi,NULL,78801,S,1030
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Ornismya,rutila,NULL,97727,S,1031
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Saucerottia,saucerrottei,NULL,78803,S,1032
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,saucerrottei,NULL,97723,S,1032
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,tobaci,NULL,97724,S,1033
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Saucerottia,tobaci,NULL,78804,S,1033
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,tzacatl,NULL,97729,S,1034
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,handleyi,NULL,28971,S,1034
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,hollandi,NULL,97708,S,1035
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,versicolor,NULL,97707,S,1035
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Agyrtria,versicolor,NULL,42735,S,1035
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Agyrtria,hollandi,NULL,97709,S,1035
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Agyrtria,violiceps,NULL,78805,S,1036
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Cyanomyia,violiceps,NULL,97732,S,1036
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Leucippus,viridicauda,NULL,78806,S,1037
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Amazilia,wagneri,NULL,28972,S,1038
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Agyrtria,viridifrons,NULL,78807,S,1038
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Saucerottia,viridigaster,NULL,78808,S,1039
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,viridigaster,NULL,97725,S,1039
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,yucatanensis,NULL,97728,S,1040
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,aestivus,NULL,96728,S,1041
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,agilis,NULL,96713,S,1042
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,albifrons,NULL,96712,S,1043
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,amazonicus,NULL,96734,S,1044
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,arausiacus,NULL,96724,S,1045
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,auropalliatus,NULL,96730,S,1046
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,ochrocephala,auropalliata,74570,S,1046
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,autumnalis,NULL,96720,S,1047
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,barbadensis,NULL,96727,S,1048
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,brasiliensis,NULL,96723,S,1049
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,collarius,NULL,96708,S,1050
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,dufresnianus,NULL,96721,S,1051
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,farinosus,NULL,96736,S,1052
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,festivus,NULL,96725,S,1053
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Chrysotis,finschi,NULL,96719,S,1054
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,guildingii,NULL,96738,S,1055
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,leucocephalus,NULL,96709,S,1058
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,mercenarius,NULL,96735,S,1059
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,ochrocephalus,NULL,96732,S,1060
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,ochrocephala,oratrix,74571,S,1061
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,ochrocephala,magna,104307,S,1061
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,oratrix,magna,93578,S,1061
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,pretrei,NULL,96715,S,1062
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,dufresniana,rhodocorytha,28908,S,1063
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Chrysotis,rhodocorytha,NULL,96722,S,1063
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Chrysotis,tucumana,NULL,96716,S,1064
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,pretrei,tucumana,96717,S,1064
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,ventralis,NULL,96710,S,1065
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,versicolor,NULL,96739,S,1066
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,vinaceus,NULL,96737,S,1067
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Chrysotis,viridigenalis,NULL,96718,S,1068
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,vittatus,NULL,96714,S,1069
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Chrysotis,xantholora,NULL,96711,S,1070
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,xanthops,NULL,96726,S,1071
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Amblonyx,cinereus,NULL,1796,S,1077
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,cinereus,NULL,103223,S,1077
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Siredon,dumerilii,NULL,94696,S,1092
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Bathysiredon,dumerilii,NULL,94697,S,1092
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Siredon,lermaensis,NULL,94698,S,1093
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Siredon,axolotl,NULL,94704,S,1095
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Siredon,mexicanus,NULL,94710,S,1095
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Siredon,humboldtii,NULL,94713,S,1095
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Siredon,edule,NULL,94715,S,1095
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Philhydrus,pisciformis,NULL,94702,S,1095
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Hypochton,pisciformis,NULL,94703,S,1095
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Axolotus,pisciformis,NULL,94705,S,1095
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Sirenodon,pisciformis,NULL,94706,S,1095
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Stegoporus,pisciformis,NULL,94707,S,1095
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Stegoporus,mexicanus,NULL,94708,S,1095
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Hemitriton,mexicanum,NULL,94709,S,1095
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Axolotl,pisciformis,NULL,94711,S,1095
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Axolotes,guttata,NULL,94712,S,1095
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Gyrinus,mexicanus,NULL,94699,S,1095
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Triton,mexicanus,NULL,94701,S,1095
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,weismanni,NULL,94714,S,1095
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,edule,NULL,94716,S,1095
Animalia,CHORDATA,AMPHIBIA,CAUDATA,SIRENIDAE,Siren,pisciformis,NULL,94700,S,1095
Animalia,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Trionyx,phayrei,NULL,94294,S,1181
Animalia,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Trionyx,ephippium,NULL,94295,S,1181
Animalia,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Trionyx,cariniferus,NULL,94290,S,1181
Animalia,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Trionyx,ornatus,NULL,94291,S,1181
Animalia,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Trionyx,jeudi,NULL,94293,S,1181
Animalia,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Trionyx,cartilagineus,NULL,94285,S,1181
Animalia,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Trionyx,stellatus,NULL,94288,S,1181
Animalia,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Trionyx,javanicus,NULL,94289,S,1181
Animalia,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,boddaerti,NULL,94286,S,1181
Animalia,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,rostrata,NULL,94287,S,1181
Animalia,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Aspilus,punctulatus,NULL,94292,S,1181
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Anacropora,gracilis,NULL,1193,S,1192
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Anacropora,reptans,NULL,29627,S,1192
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Anacropora,firma,NULL,89035,S,1192
Animalia,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Anaplectes,rubriceps,NULL,27896,S,1217
Animalia,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Malimbus,rubriceps,NULL,28333,S,1217
Animalia,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Nesonetta,aucklandica,NULL,95407,S,1221
Animalia,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Querquedula,bernieri,NULL,95405,S,1222
Animalia,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Spatula,clypeata,NULL,28660,S,1224
Animalia,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,carolinensis,NULL,42498,S,1225
Animalia,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,platyrhynchos,laysanensis,28864,S,1229
Animalia,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,platyrhynchos,oustaleti,28865,S,1230
Animalia,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,aucklandica,chlorotis,29278,S,1238
Animalia,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,aucklandica,nesiotis,28863,S,1239
Animalia,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Hoplobatrachus,davidi,NULL,99174,S,1272
Animalia,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Cryptobranchus,davidianus,NULL,94720,S,1272
Animalia,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Megalobatrachus,japonicus,davidianus,94719,S,1272
Animalia,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Megalobatrachus,davidianus,NULL,40631,S,1272
Animalia,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Megalobatrachus,sligoi,NULL,94718,S,1272
Animalia,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Sieboldia,davidiana,NULL,94717,S,1272
Animalia,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Sieboldia,maxima,NULL,94726,S,1273
Animalia,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Hydrosalamandra,japonica,NULL,94725,S,1273
Animalia,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Tritomegas,sieboldi,NULL,94727,S,1273
Animalia,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Triton,japonicus,NULL,94721,S,1273
Animalia,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Megalobatrachus,japonicus,NULL,40632,S,1273
Animalia,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Megalobatrachus,sieboldi,NULL,94722,S,1273
Animalia,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Megalobatrachus,maximus,NULL,94728,S,1273
Animalia,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Cryptobranchus,japonicus,NULL,94724,S,1273
Animalia,CHORDATA,AMPHIBIA,CAUDATA,CRYPTOBRANCHIDAE,Cryptobranchus,maximus,NULL,94729,S,1273
Animalia,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Salamandra,maxima,NULL,94723,S,1273
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Macrocercus,glaucus,NULL,96592,S,1313
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,hyacinthinus,NULL,96591,S,1314
Animalia,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,schoutedeni,NULL,74572,S,1549
Animalia,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurops,beecrofti,NULL,45478,S,1549
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Blastosmilia,fecunda,NULL,90828,S,1558
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Coelosmilia,fecunda,NULL,89023,S,1558
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Parasmilia,arbuscula,NULL,88364,S,1558
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,CARYOPHYLLIIDAE,Parasmilia,fecunda,NULL,89024,S,1558
Animalia,CHORDATA,AVES,CORACIIFORMES,BUCEROTIDAE,Buceros,galeritus,NULL,98024,S,1561
Animalia,CHORDATA,AVES,CORACIIFORMES,BUCEROTIDAE,Buceros,tickelli,NULL,98023,S,1562
Animalia,CHORDATA,AVES,CORACIIFORMES,BUCEROTIDAE,Anorrhinus,austeni,NULL,42744,S,1562
Animalia,CHORDATA,AVES,CORACIIFORMES,BUCEROTIDAE,Ptilolaemus,tickelli,NULL,28588,S,1562
Animalia,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Discotrochus,dentatus,NULL,88830,S,1597
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,floriceps,NULL,97748,S,1619
Animalia,CHORDATA,AVES,CORACIIFORMES,BUCEROTIDAE,Anthracoceros,convexus,NULL,27900,S,1621
Animalia,CHORDATA,AVES,CORACIIFORMES,BUCEROTIDAE,Buceros,malabaricus,NULL,98038,S,1621
Animalia,CHORDATA,AVES,CORACIIFORMES,BUCEROTIDAE,Buceros,coronatus,NULL,98039,S,1622
Animalia,CHORDATA,AVES,CORACIIFORMES,BUCEROTIDAE,Anthracoceros,malabaricus,NULL,29303,S,1622
Animalia,CHORDATA,AVES,CORACIIFORMES,BUCEROTIDAE,Buceros,malayanus,NULL,98037,S,1623
Animalia,CHORDATA,AVES,CORACIIFORMES,BUCEROTIDAE,Buceros,montani,NULL,98040,S,1625
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,dominicus,NULL,97606,S,1627
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,mango,NULL,97608,S,1628
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,nigricollis,NULL,97605,S,1629
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,prevostii,NULL,97604,S,1630
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,viridigula,NULL,97603,S,1631
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Trochilus,viridis,NULL,97607,S,1632
Animalia,CNIDARIA,ANTHOZOA,GORGONACEA,GORGONIIDAE,Gorgonia,aenea,NULL,88021,S,1682
Animalia,CNIDARIA,ANTHOZOA,GORGONACEA,GORGONIIDAE,Gorgonia,abies,NULL,78916,S,1682
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,abies,NULL,73188,S,1682
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,cupressina,NULL,87916,S,1682
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,aenea,NULL,88020,S,1682
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,aculeata,NULL,87898,S,1683
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,alata,NULL,87899,S,1684
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,alata,NULL,93558,S,1684
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,americana,NULL,103506,S,1685
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,aperta,NULL,73191,S,1686
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,MYRIOPATHIDAE,Antipathella,assimilis,NULL,87900,S,1688
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,MYRIOPATHIDAE,Antipathella,brooki,NULL,87901,S,1689
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,MYRIOPATHIDAE,Antipathella,atlantica,NULL,87902,S,1689
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Arachnopathes,paniculata,NULL,87904,S,1689
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,MYRIOPATHIDAE,Antipathella,paniculata,NULL,94585,S,1689
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,barbadensis,NULL,44528,S,1690
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,barbadensis,NULL,88029,S,1690
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,bifaria,NULL,73192,S,1691
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,LEIOPATHIDAE,Leiopathes,boscii,NULL,87906,S,1692
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,MYRIOPATHIDAE,Antipathella,boscii,NULL,87905,S,1692
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,catharinae,NULL,87907,S,1693
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,MYRIOPATHIDAE,Antipathella,ceylonensis,NULL,87908,S,1694
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Arachnopathes,columnaris,NULL,87911,S,1697
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,columnaris,NULL,103508,S,1697
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,SCHIZOPATHIDAE,Parantipathes,columnaris,NULL,87910,S,1697
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,contorta,NULL,103512,S,1698
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,MYRIOPATHIDAE,Antipathella,contorta,NULL,87912,S,1698
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,crispa,NULL,87915,S,1699
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,SCHIZOPATHIDAE,Parantipathes,cylindrica,NULL,88044,S,1702
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,aenea,NULL,87876,S,1705
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,malayensis,NULL,87877,S,1705
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,foeniculum,NULL,87918,S,1705
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,dichotoma,malayensis,104715,S,1705
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,STYLOPATHIDAE,Tylopathes,dubia,NULL,87921,S,1706
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,STYLOPATHIDAE,Tylopathes,elegans,NULL,87922,S,1707
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,ericoides,NULL,87923,S,1708
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,erinaceus,NULL,87924,S,1709
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,fernandezii,NULL,73193,S,1711
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,SCHIZOPATHIDAE,Parantipathes,fernandezii,NULL,88026,S,1711
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,fiordensis,NULL,73194,S,1712
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,fragilis,NULL,87928,S,1714
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,fruticosa,NULL,87929,S,1715
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,STYLOPATHIDAE,Tylopathes,grayi,NULL,87931,S,1722
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Paratylopathes,grayi,NULL,87932,S,1722
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Paratylopathes,atlantica,NULL,87933,S,1722
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,STYLOPATHIDAE,Tylopathes,atlantica,NULL,87934,S,1722
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,hirta,NULL,44529,S,1723
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,SCHIZOPATHIDAE,Parantipathes,hirta,NULL,88030,S,1723
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,picea,NULL,88031,S,1723
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,STYLOPATHIDAE,Tylopathes,hypnoides,NULL,87936,S,1724
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,MYRIOPATHIDAE,Antipathella,intermedia,NULL,87939,S,1726
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,lata,NULL,73198,S,1727
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,LEIOPATHIDAE,Leiopathes,lenta,NULL,87944,S,1728
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Stichopathes,japonica,NULL,87947,S,1730
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,MYRIOPATHIDAE,Antipathella,minor,NULL,87949,S,1732
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,myriophylla,NULL,73199,S,1733
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,pinnatifida,NULL,88022,S,1733
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,panamensis,NULL,73200,S,1735
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,paniculata,NULL,73201,S,1736
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,abies,paniculata,94581,S,1736
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,pedata,NULL,87952,S,1739
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Savagliopsis,pedata,NULL,87953,S,1739
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,pennacea,NULL,73202,S,1740
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,pluma,NULL,1743,S,1740
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,pennacea,NULL,88028,S,1740
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,APHANIPATHIDAE,Aphanipathes,plantagenista,NULL,87954,S,1742
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,ANTIPATHIDAE,Antipathes,punctata,NULL,87887,S,1745
Animalia,CNIDARIA,ANTHOZOA,ANTIPATHARIA,STYLOPATHIDAE,Tylopathes,punctata,NULL,88015,S,1745
