Kingdom,SpcRecID, CtyRecID, CtyShort
Animalia,1047,62, Ecuador
Animalia,1047,89, Guatemala
Animalia,1047,95, Honduras
Animalia,1047,137, Mexico
Animalia,1047,153, Nicaragua
Animalia,1047,163, Panama
Animalia,1047,228, Venezuela (Bolivarian Republic of)
Animalia,1048,12, Aruba
Animalia,1048,228, Venezuela (Bolivarian Republic of)
Animalia,1051,75, French Guiana
Animalia,1051,92, Guyana
Animalia,1051,199, Suriname
Animalia,1051,228, Venezuela (Bolivarian Republic of)
Animalia,1052,22, Belize
Animalia,1052,26, Bolivia
Animalia,1052,30, Brazil
Animalia,1052,47, Colombia
Animalia,1052,51, Costa Rica
Animalia,1052,62, Ecuador
Animalia,1052,75, French Guiana
Animalia,1052,89, Guatemala
Animalia,1052,92, Guyana
Animalia,1052,95, Honduras
Animalia,1052,137, Mexico
Animalia,1052,153, Nicaragua
Animalia,1052,163, Panama
Animalia,1052,166, Peru
Animalia,1052,199, Suriname
Animalia,1052,228, Venezuela (Bolivarian Republic of)
Animalia,1053,30, Brazil
Animalia,1053,47, Colombia
Animalia,1053,62, Ecuador
Animalia,1053,92, Guyana
Animalia,1053,166, Peru
Animalia,1053,228, Venezuela (Bolivarian Republic of)
Animalia,1058,40, Cayman Islands
Animalia,1058,53, Cuba
Animalia,1059,26, Bolivia
Animalia,1059,47, Colombia
Animalia,1059,62, Ecuador
Animalia,1059,166, Peru
Animalia,1059,228, Venezuela (Bolivarian Republic of)
Animalia,1060,26, Bolivia
Animalia,1060,30, Brazil
Animalia,1060,47, Colombia
Animalia,1060,75, French Guiana
Animalia,1060,92, Guyana
Animalia,1060,166, Peru
Animalia,1060,199, Suriname
Animalia,1060,228, Venezuela (Bolivarian Republic of)
Animalia,1060,163, Panama
Animalia,1060,62, Ecuador
Animalia,1061,22, Belize
Animalia,1061,89, Guatemala
Animalia,1061,137, Mexico
Animalia,1061,171, Puerto Rico
Animalia,1061,95, Honduras
Animalia,1062,10, Argentina
Animalia,1062,30, Brazil
Animalia,1062,165, Paraguay
Animalia,1062,224, Uruguay
Animalia,1064,10, Argentina
Animalia,1064,26, Bolivia
Animalia,1067,10, Argentina
Animalia,1067,30, Brazil
Animalia,1067,165, Paraguay
Animalia,1070,22, Belize
Animalia,1070,137, Mexico
Animalia,1071,26, Bolivia
Animalia,1071,30, Brazil
Animalia,1995,30, Brazil
Animalia,1997,60, Dominican Republic
Animalia,2006,60, Dominican Republic
Animalia,1997,171, Puerto Rico
Animalia,1999,53, Cuba
Animalia,1994,30, Brazil
Animalia,2003,30, Brazil
Animalia,2002,137, Mexico
Animalia,1997,93, Haiti
Animalia,1992,222, United States of America
Animalia,2007,51, Costa Rica
Animalia,2007,231, United States Virgin Islands
Animalia,1992,165, Paraguay
Animalia,1992,10, Argentina
Animalia,1992,26, Bolivia
Animalia,1993,10, Argentina
Animalia,1992,30, Brazil
Animalia,1992,47, Colombia
Animalia,1993,165, Paraguay
Animalia,1992,224, Uruguay
Animalia,1992,228, Venezuela (Bolivarian Republic of)
Animalia,1996,51, Costa Rica
Animalia,1993,26, Bolivia
Animalia,1993,30, Brazil
Animalia,1996,95, Honduras
Animalia,1993,166, Peru
Animalia,1993,199, Suriname
Animalia,1996,171, Puerto Rico
Animalia,1996,64, El Salvador
Animalia,1996,89, Guatemala
Animalia,2000,51, Costa Rica
Animalia,1996,137, Mexico
Animalia,1996,153, Nicaragua
Animalia,2002,64, El Salvador
Animalia,1998,62, Ecuador
Animalia,1998,166, Peru
Animalia,2002,153, Nicaragua
Animalia,2000,153, Nicaragua
Animalia,2000,163, Panama
Animalia,2004,30, Brazil
Animalia,2002,89, Guatemala
Animalia,2002,95, Honduras
Animalia,2004,75, French Guiana
Animalia,2004,10, Argentina
Animalia,2004,26, Bolivia
Animalia,2004,166, Peru
Animalia,2004,47, Colombia
Animalia,2004,62, Ecuador
Animalia,2004,228, Venezuela (Bolivarian Republic of)
Animalia,2004,92, Guyana
Animalia,2004,165, Paraguay
Animalia,2005,166, Peru
Animalia,2004,199, Suriname
Animalia,2004,224, Uruguay
Animalia,2006,89, Guatemala
Animalia,2005,10, Argentina
Animalia,2005,26, Bolivia
Animalia,2006,137, Mexico
Animalia,2006,22, Belize
Animalia,2006,51, Costa Rica
Animalia,2007,12, Aruba
Animalia,2006,95, Honduras
Animalia,2006,106, Jamaica
Animalia,2007,75, French Guiana
Animalia,2006,153, Nicaragua
Animalia,2006,163, Panama
Animalia,2007,163, Panama
Animalia,2007,30, Brazil
Animalia,2007,47, Colombia
Animalia,2007,228, Venezuela (Bolivarian Republic of)
Animalia,2007,92, Guyana
Animalia,2007,150, Netherlands Antilles
Animalia,2008,30, Brazil
Animalia,2007,171, Puerto Rico
Animalia,2007,199, Suriname
Animalia,2008,199, Suriname
Animalia,2007,19, Barbados
Animalia,2007,59, Dominica
Animalia,2009,95, Honduras
Animalia,2008,75, French Guiana
Animalia,2008,92, Guyana
Animalia,2010,47, Colombia
Animalia,2009,64, El Salvador
Animalia,2009,89, Guatemala
Animalia,2010,228, Venezuela (Bolivarian Republic of)
Animalia,2009,137, Mexico
Animalia,2009,153, Nicaragua
Animalia,2011,47, Colombia
Animalia,2010,62, Ecuador
Animalia,2010,166, Peru
Animalia,2011,166, Peru
Animalia,2011,26, Bolivia
Animalia,2011,30, Brazil
Animalia,6021,100, Indonesia
Animalia,6023,100, Indonesia
Animalia,2011,62, Ecuador
Animalia,6023,164, Papua New Guinea
Animalia,6021,13, Australia
Animalia,6021,164, Papua New Guinea
Animalia,5984,10, Argentina
Animalia,5984,43, Chile
Animalia,5993,152, New Zealand
Animalia,5984,224, Uruguay
Animalia,5984,69, Falkland Islands (Malvinas)
Animalia,5985,43, Chile
Animalia,5321,187, Seychelles
Animalia,5321,48, Comoros
Animalia,5321,126, Madagascar
Animalia,3118,30, Brazil
Animalia,5322,48, Comoros
Animalia,5322,126, Madagascar
Animalia,3113,30, Brazil
Animalia,3112,165, Paraguay
Animalia,3112,10, Argentina
Animalia,3113,199, Suriname
Animalia,3112,26, Bolivia
Animalia,3112,30, Brazil
Animalia,3114,30, Brazil
Animalia,3113,75, French Guiana
Animalia,3113,92, Guyana
Animalia,3114,166, Peru
Animalia,3113,228, Venezuela (Bolivarian Republic of)
Animalia,3114,26, Bolivia
Animalia,3115,51, Costa Rica
Animalia,3114,47, Colombia
Animalia,3114,62, Ecuador
Animalia,3115,95, Honduras
Animalia,3114,228, Venezuela (Bolivarian Republic of)
Animalia,3115,47, Colombia
Animalia,3115,163, Panama
Animalia,3115,64, El Salvador
Animalia,3115,89, Guatemala
Animalia,3116,166, Peru
Animalia,3115,137, Mexico
Animalia,3115,153, Nicaragua
Animalia,3117,47, Colombia
Animalia,3115,228, Venezuela (Bolivarian Republic of)
Animalia,3116,62, Ecuador
Animalia,3119,30, Brazil
Animalia,3117,26, Bolivia
Animalia,3117,30, Brazil
Animalia,3119,166, Peru
Animalia,3117,62, Ecuador
Animalia,3117,166, Peru
Animalia,3119,222, United States of America
Animalia,3119,47, Colombia
Animalia,3119,75, French Guiana
Animalia,1965,30, Brazil
Animalia,3119,171, Puerto Rico
Animalia,3119,199, Suriname
Animalia,1967,30, Brazil
Animalia,1965,10, Argentina
Animalia,1965,26, Bolivia
Animalia,1971,30, Brazil
Animalia,1965,165, Paraguay
Animalia,1967,26, Bolivia
Animalia,1971,165, Paraguay
Animalia,1967,166, Peru
Animalia,1971,10, Argentina
Animalia,1964,171, Puerto Rico
Animalia,1974,26, Bolivia
Animalia,1964,212, Trinidad and Tobago
Animalia,1969,212, Trinidad and Tobago
Animalia,1964,165, Paraguay
Animalia,1963,47, Colombia
Animalia,1963,51, Costa Rica
Animalia,1963,62, Ecuador
Animalia,1963,95, Honduras
Animalia,1963,153, Nicaragua
Animalia,1963,163, Panama
Animalia,1964,26, Bolivia
Animalia,1964,30, Brazil
Animalia,1964,47, Colombia
Animalia,1964,62, Ecuador
Animalia,1964,75, French Guiana
Animalia,1964,92, Guyana
Animalia,1964,163, Panama
Animalia,1964,166, Peru
Animalia,1964,199, Suriname
Animalia,1964,228, Venezuela (Bolivarian Republic of)
Animalia,1966,10, Argentina
Animalia,1966,26, Bolivia
Animalia,1966,30, Brazil
Animalia,1966,47, Colombia
Animalia,1966,62, Ecuador
Animalia,1966,75, French Guiana
Animalia,1966,92, Guyana
Animalia,1966,163, Panama
Animalia,1966,165, Paraguay
Animalia,1966,166, Peru
Animalia,1966,199, Suriname
Animalia,1966,228, Venezuela (Bolivarian Republic of)
Animalia,1968,10, Argentina
Animalia,1968,26, Bolivia
Animalia,1968,165, Paraguay
Animalia,1969,22, Belize
Animalia,1969,26, Bolivia
Animalia,1969,30, Brazil
Animalia,1969,47, Colombia
Animalia,1969,51, Costa Rica
Animalia,1969,62, Ecuador
Animalia,1969,64, El Salvador
Animalia,1969,75, French Guiana
Animalia,1969,89, Guatemala
Animalia,1969,92, Guyana
Animalia,1969,95, Honduras
Animalia,1969,137, Mexico
Animalia,1969,153, Nicaragua
Animalia,1969,163, Panama
Animalia,1969,166, Peru
Animalia,1969,199, Suriname
Animalia,1969,228, Venezuela (Bolivarian Republic of)
Animalia,1972,10, Argentina
Animalia,1972,26, Bolivia
Animalia,1972,47, Colombia
Animalia,1972,62, Ecuador
Animalia,1972,89, Guatemala
Animalia,1972,137, Mexico
Animalia,1972,166, Peru
Animalia,1972,228, Venezuela (Bolivarian Republic of)
Animalia,1975,26, Bolivia
Animalia,1975,30, Brazil
Animalia,1975,47, Colombia
Animalia,1975,62, Ecuador
Animalia,1975,75, French Guiana
Animalia,1975,92, Guyana
Animalia,1975,163, Panama
Animalia,1975,166, Peru
Animalia,1975,199, Suriname
Animalia,1975,222, United States of America
Animalia,1975,228, Venezuela (Bolivarian Republic of)
Animalia,1932,100, Indonesia
Animalia,1931,100, Indonesia
Animalia,1932,265, Timor-Leste
Animalia,1315,30, Brazil
Animalia,1931,13, Australia
Animalia,1931,164, Papua New Guinea
Animalia,1313,165, Paraguay
Animalia,1313,224, Uruguay
Animalia,1313,10, Argentina
Animalia,1314,30, Brazil
Animalia,1314,165, Paraguay
Animalia,1313,30, Brazil
Animalia,845,100, Indonesia
Animalia,846,100, Indonesia
Animalia,1314,26, Bolivia
Animalia,846,164, Papua New Guinea
Animalia,847,13, Australia
Animalia,848,164, Papua New Guinea
Animalia,666,28, Botswana
Animalia,665,130, Mali
Animalia,667,65, Equatorial Guinea
Animalia,660,48, Comoros
Animalia,660,126, Madagascar
Animalia,660,136, Mayotte
Animalia,660,187, Seychelles
Animalia,661,35, Burundi
Animalia,661,110, Kenya
Animalia,661,175, Rwanda
Animalia,661,207, United Republic of Tanzania
Animalia,664,35, Burundi
Animalia,664,110, Kenya
Animalia,664,207, United Republic of Tanzania
Animalia,668,66, Eritrea
Animalia,668,68, Ethiopia
Animalia,663,28, Botswana
Animalia,663,146, Namibia
Animalia,665,184, São Tomé and Principe
Animalia,665,154, Niger
Animalia,660,135, Mauritius
Animalia,662,127, Malawi
Animalia,662,144, Mozambique
Animalia,662,207, United Republic of Tanzania
Animalia,662,237, Zambia
Animalia,662,238, Zimbabwe
Animalia,663,237, Zambia
Animalia,663,238, Zimbabwe
Animalia,665,6, Angola
Animalia,665,23, Benin
Animalia,665,35, Burundi
Animalia,665,37, Cameroon
Animalia,665,41, Central African Republic
Animalia,665,42, Chad
Animalia,665,49, Congo
Animalia,665,56, Côte d'Ivoire
Animalia,665,65, Equatorial Guinea
Animalia,665,68, Ethiopia
Animalia,665,78, Gabon
Animalia,665,82, Ghana
Animalia,665,90, Guinea
Animalia,665,110, Kenya
Animalia,665,155, Nigeria
Animalia,665,175, Rwanda
Animalia,665,188, Sierra Leone
Animalia,665,207, United Republic of Tanzania
Animalia,665,209, Togo
Animalia,665,218, Uganda
Animalia,665,236, Democratic Republic of the Congo
Animalia,665,120, Liberia
Animalia,666,6, Angola
Animalia,666,146, Namibia
Animalia,666,194, South Africa
Animalia,667,37, Cameroon
Animalia,667,41, Central African Republic
Animalia,667,49, Congo
Animalia,667,56, Côte d'Ivoire
Animalia,667,78, Gabon
Animalia,667,82, Ghana
Animalia,667,120, Liberia
Animalia,667,218, Uganda
Animalia,667,236, Democratic Republic of the Congo
Animalia,665,270, South Sudan
Animalia,137,100, Indonesia
Animalia,138,100, Indonesia
Animalia,139,167, Philippines
Animalia,140,167, Philippines
Animalia,142,100, Indonesia
Animalia,142,265, Timor-Leste
Animalia,2464,10, Argentina
Animalia,2464,30, Brazil
Animalia,2464,165, Paraguay
Animalia,699,22, Belize
Animalia,699,47, Colombia
Animalia,699,10, Argentina
Animalia,699,224, Uruguay
Animalia,699,62, Ecuador
Animalia,699,26, Bolivia
Animalia,699,30, Brazil
Animalia,699,89, Guatemala
Animalia,699,51, Costa Rica
Animalia,699,53, Cuba
Animalia,699,137, Mexico
Animalia,699,64, El Salvador
Animalia,699,75, French Guiana
Animalia,699,165, Paraguay
Animalia,699,92, Guyana
Animalia,699,95, Honduras
Animalia,699,212, Trinidad and Tobago
Animalia,699,153, Nicaragua
Animalia,699,163, Panama
Animalia,699,228, Venezuela (Bolivarian Republic of)
Animalia,699,166, Peru
Animalia,699,199, Suriname
Animalia,3453,47, Colombia
Animalia,3455,10, Argentina
Animalia,3455,30, Brazil
Animalia,3454,10, Argentina
Animalia,3454,26, Bolivia
Animalia,3454,30, Brazil
Animalia,3454,165, Paraguay
Animalia,3454,224, Uruguay
Animalia,3455,26, Bolivia
Animalia,3455,165, Paraguay
Animalia,3455,224, Uruguay
Animalia,3456,228, Venezuela (Bolivarian Republic of)
Animalia,3456,199, Suriname
Animalia,3456,166, Peru
Animalia,3456,92, Guyana
Animalia,3456,75, French Guiana
Animalia,3456,47, Colombia
Animalia,3456,62, Ecuador
Animalia,3456,30, Brazil
Animalia,3457,137, Mexico
Animalia,3457,89, Guatemala
Animalia,3457,95, Honduras
Animalia,3457,64, El Salvador
Animalia,3457,153, Nicaragua
Animalia,3457,51, Costa Rica
Animalia,3457,163, Panama
Animalia,3457,47, Colombia
Animalia,3457,62, Ecuador
Animalia,3457,228, Venezuela (Bolivarian Republic of)
Animalia,3456,212, Trinidad and Tobago
Animalia,866,222, United States of America
Animalia,867,44, China
Animalia,3456,26, Bolivia
Animalia,1092,137, Mexico
Animalia,1093,137, Mexico
Animalia,1095,137, Mexico
Animalia,1228,145, Myanmar
Animalia,1231,32, Brunei Darussalam
Animalia,1221,151, New Caledonia
Animalia,1224,180, Saint Pierre and Miquelon
Animalia,1228,208, Thailand
Animalia,1225,180, Saint Pierre and Miquelon
Animalia,1231,180, Saint Pierre and Miquelon
Animalia,1224,187, Seychelles
Animalia,1219,133, Martinique
Animalia,1219,40, Cayman Islands
Animalia,1219,180, Saint Pierre and Miquelon
Animalia,1238,152, New Zealand
Animalia,1239,152, New Zealand
Animalia,1219,9, Antigua and Barbuda
Animalia,1219,55, Czech Republic
Animalia,1219,190, Slovakia
Animalia,1225,40, Cayman Islands
Animalia,1224,190, Slovakia
Animalia,1225,55, Czech Republic
Animalia,1228,109, Kazakhstan
Animalia,1231,55, Czech Republic
Animalia,1231,190, Slovakia
Animalia,1224,55, Czech Republic
Animalia,1233,190, Slovakia
Animalia,1219,120, Liberia
Animalia,1225,190, Slovakia
Animalia,1228,200, Svalbard and Jan Mayen Islands
Animalia,1233,176, Réunion
Animalia,1233,55, Czech Republic
Animalia,1221,152, New Zealand
Animalia,1222,126, Madagascar
Animalia,1228,148, Nepal
Animalia,1228,18, Bangladesh
Animalia,1228,44, China
Animalia,1233,200, Svalbard and Jan Mayen Islands
Animalia,1228,96, Hong Kong SAR
Animalia,1228,99, India
Animalia,1228,1, Afghanistan
Animalia,1228,107, Japan
Animalia,1228,112, Democratic People's Republic of Korea
Animalia,1228,73, France
Animalia,1228,131, Malta
Animalia,1228,141, Mongolia
Animalia,1228,105, Italy
Animalia,1228,174, Russian Federation
Animalia,1228,196, Spain
Animalia,1228,113, Republic of Korea 
Animalia,1228,225, Uzbekistan
Animalia,1229,222, United States of America
Animalia,1228,149, Netherlands
Animalia,1219,100, Indonesia
Animalia,1219,111, Kiribati
Animalia,1228,205,"Taiwan, Province of China"
Animalia,1219,76, French Polynesia
Animalia,1219,77, French Southern and Antarctic Territories
Animalia,1219,73, France
Animalia,1224,76, French Polynesia
Animalia,1224,212, Trinidad and Tobago
Animalia,1219,128, Malaysia
Animalia,1225,128, Malaysia
Animalia,1225,212, Trinidad and Tobago
Animalia,1224,128, Malaysia
Animalia,1231,9, Antigua and Barbuda
Animalia,1231,100, Indonesia
Animalia,1224,223, United States Minor Outlying Islands
Animalia,1233,100, Indonesia
Animalia,1233,135, Mauritius
Animalia,1230,158, Northern Mariana Islands
Animalia,1224,26, Bolivia
Animalia,1233,39, Cape Verde
Animalia,1231,128, Malaysia
Animalia,1219,91, Guinea Bissau
Animalia,1225,91, Guinea Bissau
Animalia,1233,128, Malaysia
Animalia,1231,228, Venezuela (Bolivarian Republic of)
Animalia,1219,212, Trinidad and Tobago
Animalia,1231,206, Tajikistan
Animalia,1231,16, Bahamas
Animalia,1225,12, Aruba
Animalia,1224,178, Saint Kitts and Nevis
Animalia,1219,88, Guam
Animalia,1225,138, Micronesia (Federated States of)
Animalia,1219,15, Azerbaijan
Animalia,1219,219, Ukraine
Animalia,1228,229, Viet Nam
Animalia,1219,13, Australia
Animalia,1219,267, Serbia
Animalia,1219,268, Montenegro
Animalia,1219,20, Belarus
Animalia,1224,268, Montenegro
Animalia,1225,267, Serbia
Animalia,1224,62, Ecuador
Animalia,1231,267, Serbia
Animalia,1231,268, Montenegro
Animalia,1224,267, Serbia
Animalia,1233,268, Montenegro
Animalia,1219,115, Kyrgyzstan
Animalia,1225,268, Montenegro
Animalia,1228,115, Kyrgyzstan
Animalia,1225,153, Nicaragua
Animalia,1233,267, Serbia
Animalia,1223,271, Sudan
Animalia,1224,270, South Sudan
Animalia,1231,115, Kyrgyzstan
Animalia,1231,271, Sudan
Animalia,1233,271, Sudan
Animalia,1219,271, Sudan
Animalia,1219,14, Austria
Animalia,1219,21, Belgium
Animalia,1225,271, Sudan
Animalia,1219,38, Canada
Animalia,1219,44, China
Animalia,1219,1, Afghanistan
Animalia,1219,67, Estonia
Animalia,1219,70, Faeroe Islands
Animalia,1219,33, Bulgaria
Animalia,1219,81, Germany
Animalia,1219,85, Greenland
Animalia,1219,57, Denmark
Animalia,1219,98, Iceland
Animalia,1219,103, Ireland
Animalia,1219,72, Finland
Animalia,1219,117, Latvia
Animalia,1219,123, Lithuania
Animalia,1219,97, Hungary
Animalia,1219,143, Morocco
Animalia,1219,149, Netherlands
Animalia,1219,109, Kazakhstan
Animalia,1219,169, Poland
Animalia,1219,173, Romania
Animalia,1219,141, Mongolia
Animalia,1219,196, Spain
Animalia,1219,202, Sweden
Animalia,1219,159, Norway
Animalia,1219,214, Turkey
Animalia,1219,222, United States of America
Animalia,1219,174, Russian Federation
Animalia,1219,2, Albania
Animalia,1219,3, Algeria
Animalia,1219,213, Tunisia
Animalia,1219,17, Bahrain
Animalia,1219,18, Bangladesh
Animalia,1219,221, United Kingdom of Great Britain and Northern Ireland
Animalia,1219,24, Bermuda
Animalia,1219,25, Bhutan
Animalia,1219,16, Bahamas
Animalia,1219,35, Burundi
Animalia,1219,36, Cambodia
Animalia,1219,22, Belize
Animalia,1219,41, Central African Republic
Animalia,1219,42, Chad
Animalia,1219,34, Burkina Faso
Animalia,1219,53, Cuba
Animalia,1219,54, Cyprus
Animalia,1219,37, Cameroon
Animalia,1219,60, Dominican Republic
Animalia,1219,63, Egypt
Animalia,1219,51, Costa Rica
Animalia,1219,79, Gambia
Animalia,1219,82, Ghana
Animalia,1219,58, Djibouti
Animalia,1219,89, Guatemala
Animalia,1219,90, Guinea
Animalia,1219,68, Ethiopia
Animalia,1219,95, Honduras
Animalia,1219,96, Hong Kong SAR
Animalia,1219,84, Greece
Animalia,1219,101, Iran (Islamic Republic of)
Animalia,1219,102, Iraq
Animalia,1219,93, Haiti
Animalia,1219,105, Italy
Animalia,1219,106, Jamaica
Animalia,1219,99, India
Animalia,1219,108, Jordan
Animalia,1219,110, Kenya
Animalia,1219,104, Israel
Animalia,1219,113, Republic of Korea 
Animalia,1219,114, Kuwait
Animalia,1219,107, Japan
Animalia,1219,118, Lebanon
Animalia,1219,121, Libyan Arab Jamahiriya
Animalia,1219,112, Democratic People's Republic of Korea
Animalia,1219,124, Luxembourg
Animalia,1219,127, Malawi
Animalia,1219,116, Lao People's Democratic Republic
Animalia,1219,131, Malta
Animalia,1219,132, Marshall Islands
Animalia,1219,122, Liechtenstein
Animalia,1219,137, Mexico
Animalia,1219,145, Myanmar
Animalia,1219,130, Mali
Animalia,1219,153, Nicaragua
Animalia,1219,154, Niger
Animalia,1219,134, Mauritania
Animalia,1219,158, Northern Mariana Islands
Animalia,1219,160, Oman
Animalia,1219,148, Nepal
Animalia,1219,162, Palau
Animalia,1219,163, Panama
Animalia,1219,155, Nigeria
Animalia,1219,170, Portugal
Animalia,1219,172, Qatar
Animalia,1219,161, Pakistan
Animalia,1219,185, Saudi Arabia
Animalia,1219,186, Senegal
Animalia,1219,167, Philippines
Animalia,1219,193, Somalia
Animalia,1219,197, Sri Lanka
Animalia,1219,175, Rwanda
Animalia,1219,204, Syrian Arab Republic
Animalia,1219,205,"Taiwan, Province of China"
Animalia,1219,189, Singapore
Animalia,1219,207, United Republic of Tanzania
Animalia,1219,208, Thailand
Animalia,1219,203, Switzerland
Animalia,1219,220, United Arab Emirates
Animalia,1219,225, Uzbekistan
Animalia,1219,206, Tajikistan
Animalia,1219,233, Western Sahara
Animalia,1219,234, Yemen
Animalia,1219,218, Uganda
Animalia,1219,7, Anguilla
Animalia,1219,32, Brunei Darussalam
Animalia,1219,229, Viet Nam
Animalia,1219,50, Cook Islands
Animalia,1219,56, Côte d'Ivoire
Animalia,1219,236, Democratic Republic of the Congo
Animalia,1219,92, Guyana
Animalia,1219,129, Maldives
Animalia,1219,47, Colombia
Animalia,1219,150, Netherlands Antilles
Animalia,1219,164, Papua New Guinea
Animalia,1219,87, Guadeloupe
Animalia,1219,187, Seychelles
Animalia,1219,194, South Africa
Animalia,1219,142, Montserrat
Animalia,1219,199, Suriname
Animalia,1219,200, Svalbard and Jan Mayen Islands
Animalia,1219,171, Puerto Rico
Animalia,1219,211, Tonga
Animalia,1219,216, Turks and Caicos Islands
Animalia,1219,178, Saint Kitts and Nevis
Animalia,1219,228, Venezuela (Bolivarian Republic of)
Animalia,1219,237, Zambia
Animalia,1219,209, Togo
Animalia,1219,11, Armenia
Animalia,1219,270, South Sudan
Animalia,1219,231, United States Virgin Islands
Animalia,1219,66, Eritrea
Animalia,1219,27, Bosnia and Herzegovina
Animalia,1219,238, Zimbabwe
Animalia,1219,191, Slovenia
Animalia,1219,239, The former Yugoslav Republic of Macedonia
Animalia,1219,19, Barbados
Animalia,1219,28, Botswana
Animalia,1219,78, Gabon
Animalia,1219,52, Croatia
Animalia,1219,181, Saint Vincent and the Grenadines
Animalia,1223,6, Angola
Animalia,1219,188, Sierra Leone
Animalia,1223,37, Cameroon
Animalia,1223,42, Chad
Animalia,1219,179, Saint Lucia
Animalia,1223,110, Kenya
Animalia,1223,119, Lesotho
Animalia,1223,28, Botswana
Animalia,1223,144, Mozambique
Animalia,1223,146, Namibia
Animalia,1223,68, Ethiopia
Animalia,1223,155, Nigeria
Animalia,1223,194, South Africa
Animalia,1223,121, Libyan Arab Jamahiriya
Animalia,1223,236, Democratic Republic of the Congo
Animalia,1223,237, Zambia
Animalia,1223,154, Niger
Animalia,1223,82, Ghana
Animalia,1223,104, Israel
Animalia,1223,207, United Republic of Tanzania
Animalia,1223,201, Swaziland
Animalia,1224,1, Afghanistan
Animalia,1223,238, Zimbabwe
Animalia,1224,11, Armenia
Animalia,1224,14, Austria
Animalia,1223,127, Malawi
Animalia,1223,270, South Sudan
Animalia,1224,20, Belarus
Animalia,1224,2, Albania
Animalia,1224,33, Bulgaria
Animalia,1224,38, Canada
Animalia,1224,15, Azerbaijan
Animalia,1224,57, Denmark
Animalia,1224,67, Estonia
Animalia,1224,21, Belgium
Animalia,1224,73, France
Animalia,1224,80, Georgia
Animalia,1224,44, China
Animalia,1224,84, Greece
Animalia,1224,97, Hungary
Animalia,1224,72, Finland
Animalia,1224,103, Ireland
Animalia,1224,105, Italy
Animalia,1224,81, Germany
Animalia,1224,109, Kazakhstan
Animalia,1224,115, Kyrgyzstan
Animalia,1224,98, Iceland
Animalia,1224,123, Lithuania
Animalia,1224,139, Republic of Moldova
Animalia,1224,107, Japan
Animalia,1224,149, Netherlands
Animalia,1224,159, Norway
Animalia,1224,117, Latvia
Animalia,1224,170, Portugal
Animalia,1224,173, Romania
Animalia,1224,141, Mongolia
Animalia,1224,196, Spain
Animalia,1224,202, Sweden
Animalia,1224,169, Poland
Animalia,1224,214, Turkey
Animalia,1224,215, Turkmenistan
Animalia,1224,174, Russian Federation
Animalia,1224,222, United States of America
Animalia,1224,221, United Kingdom of Great Britain and Northern Ireland
Animalia,1224,203, Switzerland
Animalia,1224,3, Algeria
Animalia,1224,9, Antigua and Barbuda
Animalia,1224,219, Ukraine
Animalia,1224,17, Bahrain
Animalia,1224,18, Bangladesh
Animalia,1224,225, Uzbekistan
Animalia,1224,25, Bhutan
Animalia,1224,35, Burundi
Animalia,1224,16, Bahamas
Animalia,1224,37, Cameroon
Animalia,1224,40, Cayman Islands
Animalia,1224,22, Belize
Animalia,1224,42, Chad
Animalia,1224,47, Colombia
Animalia,1224,36, Cambodia
Animalia,1224,53, Cuba
Animalia,1224,54, Cyprus
Animalia,1224,41, Central African Republic
Animalia,1224,60, Dominican Republic
Animalia,1224,63, Egypt
Animalia,1224,51, Costa Rica
Animalia,1224,68, Ethiopia
Animalia,1224,138, Micronesia (Federated States of)
Animalia,1224,59, Dominica
Animalia,1224,87, Guadeloupe
Animalia,1224,88, Guam
Animalia,1224,64, El Salvador
Animalia,1224,93, Haiti
Animalia,1224,95, Honduras
Animalia,1224,82, Ghana
Animalia,1224,99, India
Animalia,1224,101, Iran (Islamic Republic of)
Animalia,1224,89, Guatemala
Animalia,1224,104, Israel
Animalia,1224,106, Jamaica
Animalia,1224,96, Hong Kong SAR
Animalia,1224,110, Kenya
Animalia,1224,111, Kiribati
Animalia,1224,102, Iraq
Animalia,1224,113, Republic of Korea 
Animalia,1224,114, Kuwait
Animalia,1224,108, Jordan
Animalia,1224,121, Libyan Arab Jamahiriya
Animalia,1224,122, Liechtenstein
Animalia,1224,112, Democratic People's Republic of Korea
Animalia,1224,127, Malawi
Animalia,1224,129, Maldives
Animalia,1224,118, Lebanon
Animalia,1224,131, Malta
Animalia,1224,132, Marshall Islands
Animalia,1224,124, Luxembourg
Animalia,1224,134, Mauritania
Animalia,1224,137, Mexico
Animalia,1224,130, Mali
Animalia,1224,145, Myanmar
Animalia,1224,148, Nepal
Animalia,1224,133, Martinique
Animalia,1224,154, Niger
Animalia,1224,155, Nigeria
Animalia,1224,143, Morocco
Animalia,1224,160, Oman
Animalia,1224,161, Pakistan
Animalia,1224,153, Nicaragua
Animalia,1224,167, Philippines
Animalia,1224,171, Puerto Rico
Animalia,1224,158, Northern Mariana Islands
Animalia,1224,185, Saudi Arabia
Animalia,1224,186, Senegal
Animalia,1224,163, Panama
Animalia,1224,197, Sri Lanka
Animalia,1224,179, Saint Lucia
Animalia,1224,172, Qatar
Animalia,1224,204, Syrian Arab Republic
Animalia,1224,205,"Taiwan, Province of China"
Animalia,1224,189, Singapore
Animalia,1224,207, United Republic of Tanzania
Animalia,1224,208, Thailand
Animalia,1224,181, Saint Vincent and the Grenadines
Animalia,1224,271, Sudan
