Kingdom,SpcRecID, LegListing, LegDateListed, CountryRecID, LegNotes
Animalia,115, II, 1979-06-28, NULL, NULL
Animalia,116, II, 1979-06-28, NULL, NULL
Animalia,117, II, 1979-06-28, NULL, NULL
Animalia,118, II, 1979-06-28, NULL, NULL
Animalia,119, II, 1977-02-04, NULL, NULL
Animalia,119, II, 1979-06-28, NULL, Included with FALCONIFORMES spp.
Animalia,120, II, 1979-06-28, NULL, NULL
Animalia,121, II, 1979-06-28, NULL, NULL
Animalia,122, II, 1979-06-28, NULL, NULL
Animalia,123, II, 1979-06-28, NULL, NULL
Animalia,124, II, 1979-06-28, NULL, NULL
Animalia,125, II, 1979-06-28, NULL, NULL
Animalia,126, II, 1979-06-28, NULL, NULL
Animalia,127, II, 1979-06-28, NULL, NULL
Animalia,128, II, 1979-06-28, NULL, NULL
Animalia,129, II, 1979-06-28, NULL, Included with FALCONIFORMES spp.
Animalia,130, II, 1979-06-28, NULL, Included with FALCONIFORMES spp.
Animalia,131, II, 1979-06-28, NULL, NULL
Animalia,132, II, 1979-06-28, NULL, NULL
Animalia,133, II, 1979-06-28, NULL, NULL
Animalia,134, II, 1979-06-28, NULL, NULL
Animalia,136, II, 1979-06-28, NULL, NULL
Animalia,137, II, 1990-01-18, NULL, NULL
Animalia,138, II, 1990-01-18, NULL, NULL
Animalia,139, I, 1995-02-16, NULL, NULL
Animalia,139, II, 1990-01-18, NULL, NULL
Animalia,140, II, 1990-01-18, NULL, NULL
Animalia,142, II, 1990-01-18, NULL, NULL
Animalia,144, II, 1992-06-11, NULL, NULL
Animalia,145, II, 1992-06-11, NULL, NULL
Animalia,146, II, 1992-06-11, NULL, NULL
Animalia,147, II, 1992-06-11, NULL, NULL
Animalia,148, II, 1992-06-11, NULL, NULL
Animalia,149, II, 1975-07-01, NULL, NULL
Animalia,149, II, 1992-06-11, NULL, Included with Aceros spp.
Animalia,150, I, 1992-06-11, NULL, NULL
Animalia,151, II, 1992-06-11, NULL, NULL
Animalia,152, I, 1992-06-11, NULL, NULL
Animalia,153, II, 1992-06-11, NULL, NULL
Animalia,154, II, 1992-06-11, NULL, NULL
Animalia,156, II, 1987-10-22, NULL, NULL
Animalia,157, II, 1987-10-22, NULL, NULL
Animalia,158, II, 1987-10-22, NULL, NULL
Animalia,159, II, 1987-10-22, NULL, NULL
Animalia,160, II, 1987-10-22, NULL, NULL
Animalia,167, I, 1987-10-22, NULL, NULL
Animalia,168, I, 1987-10-22, NULL, NULL
Animalia,169, I, 1987-10-22, NULL, NULL
Animalia,170, I, 1987-10-22, NULL, NULL
Animalia,171, I, 1987-10-22, NULL, NULL
Animalia,172, I, 1987-10-22, NULL, NULL
Animalia,173, I, 1987-10-22, NULL, NULL
Animalia,174, I, 1987-10-22, NULL, NULL
Animalia,175, I, 1987-10-22, NULL, NULL
Animalia,176, I, 1987-10-22, NULL, NULL
Animalia,177, I, 1987-10-22, NULL, NULL
Animalia,178, I, 1987-10-22, NULL, NULL
Animalia,179, I, 1987-10-22, NULL, NULL
Animalia,180, I, 1987-10-22, NULL, NULL
Animalia,181, I, 1987-10-22, NULL, NULL
Animalia,182, I, 1987-10-22, NULL, NULL
Animalia,183, I, 1987-10-22, NULL, NULL
Animalia,184, I, 1987-10-22, NULL, NULL
Animalia,185, I, 1987-10-22, NULL, NULL
Animalia,186, I, 1987-10-22, NULL, NULL
Animalia,188, I, 1987-10-22, NULL, NULL
Animalia,189, I, 1987-10-22, NULL, NULL
Animalia,190, I, 1987-10-22, NULL, NULL
Animalia,191, I, 1987-10-22, NULL, NULL
Animalia,192, I, 1987-10-22, NULL, NULL
Animalia,193, I, 1987-10-22, NULL, NULL
Animalia,194, I, 1987-10-22, NULL, NULL
Animalia,195, I, 1987-10-22, NULL, NULL
Animalia,197, I, 1987-10-22, NULL, NULL
Animalia,198, I, 1987-10-22, NULL, NULL
Animalia,199, I, 1987-10-22, NULL, NULL
Animalia,200, I, 1987-10-22, NULL, NULL
Animalia,201, I, 1987-10-22, NULL, NULL
Animalia,202, I, 1987-10-22, NULL, NULL
Animalia,203, I, 1987-10-22, NULL, NULL
Animalia,204, I, 1987-10-22, NULL, NULL
Animalia,205, I, 1987-10-22, NULL, NULL
Animalia,207, I, 1987-10-22, NULL, NULL
Animalia,209, I, 1987-10-22, NULL, NULL
Animalia,219, I, 1975-07-01, NULL,"Annual export quotas for live specimens and hunting trophies are granted as follows: BW (5), NA (150), ZW (50). The trade in such specimens is subject to the provisions of Article III of the Convention."
Animalia,222, I, 1975-07-01, NULL, NULL
Animalia,223, II, 1998-04-01, NULL, NULL
Animalia,223, Deleted, 1983-07-29, NULL, NULL
Animalia,223, II, 1975-07-01, NULL, NULL
Animalia,224, II, 1998-04-01, NULL, NULL
Animalia,225, II, 1998-04-01, NULL, NULL
Animalia,226, II, 1998-04-01, NULL, Included with ACIPENSERIFORMES spp.
Animalia,226, II, 1979-06-28, NULL, NULL
Animalia,226, I, 1975-07-01, NULL, NULL
Animalia,227, II, 1998-04-01, NULL, NULL
Animalia,228, II, 1998-04-01, NULL, NULL
Animalia,229, II, 1998-04-01, NULL, NULL
Animalia,230, I, 1983-07-29, NULL, NULL
Animalia,230, II, 1975-07-01, NULL, NULL
Animalia,231, II, 1998-04-01, NULL, NULL
Animalia,232, II, 1998-04-01, NULL, NULL
Animalia,233, II, 1998-04-01, NULL, NULL
Animalia,234, II, 1998-04-01, NULL, NULL
Animalia,235, II, 1998-04-01, NULL, NULL
Animalia,236, II, 1998-04-01, NULL, NULL
Animalia,241, II, 1998-04-01, NULL, NULL
Animalia,244, II, 1998-04-01, NULL, NULL
Animalia,282, I, 1977-02-04, NULL, NULL
Animalia,283, I, 1977-02-04, NULL, NULL
Animalia,285, II, 1990-01-18, NULL, NULL
Animalia,316, II, 1985-08-01, NULL, NULL
Animalia,318, II, 1985-08-01, NULL, NULL
Animalia,319, II, 1985-08-01, NULL, NULL
Animalia,320, II, 1985-08-01, NULL, NULL
Animalia,323, II, 1985-08-01, NULL, NULL
Animalia,325, II, 1985-08-01, NULL, NULL
Animalia,327, II, 1985-08-01, NULL, NULL
Animalia,328, II, 1985-08-01, NULL, NULL
Animalia,329, II, 1985-08-01, NULL, NULL
Animalia,330, II, 1985-08-01, NULL, NULL
Animalia,333, II, 1985-08-01, NULL, NULL
Animalia,334, II, 1985-08-01, NULL, NULL
Animalia,335, II, 1985-08-01, NULL, NULL
Animalia,336, II, 1985-08-01, NULL, NULL
Animalia,337, II, 1985-08-01, NULL, NULL
Animalia,339, II, 1985-08-01, NULL, NULL
Animalia,340, II, 1985-08-01, NULL, NULL
Animalia,341, II, 1985-08-01, NULL, NULL
Animalia,344, II, 1985-08-01, NULL, NULL
Animalia,345, II, 1985-08-01, NULL, NULL
Animalia,348, II, 1985-08-01, NULL, NULL
Animalia,349, II, 1985-08-01, NULL, NULL
Animalia,351, II, 1985-08-01, NULL, NULL
Animalia,353, II, 1985-08-01, NULL, NULL
Animalia,355, II, 1985-08-01, NULL, NULL
Animalia,356, II, 1985-08-01, NULL, NULL
Animalia,358, II, 1985-08-01, NULL, NULL
Animalia,360, II, 1985-08-01, NULL, NULL
Animalia,362, II, 1985-08-01, NULL, NULL
Animalia,363, II, 1985-08-01, NULL, NULL
Animalia,364, II, 1985-08-01, NULL, NULL
Animalia,365, II, 1985-08-01, NULL, NULL
Animalia,366, II, 1985-08-01, NULL, NULL
Animalia,367, II, 1985-08-01, NULL, NULL
Animalia,368, II, 1985-08-01, NULL, NULL
Animalia,371, II, 1985-08-01, NULL, NULL
Animalia,372, II, 1985-08-01, NULL, NULL
Animalia,373, II, 1985-08-01, NULL, NULL
Animalia,375, II, 1985-08-01, NULL, NULL
Animalia,376, II, 1985-08-01, NULL, NULL
Animalia,377, II, 1985-08-01, NULL, NULL
Animalia,380, II, 1985-08-01, NULL, NULL
Animalia,381, II, 1985-08-01, NULL, NULL
Animalia,382, II, 1985-08-01, NULL, NULL
Animalia,383, II, 1985-08-01, NULL, NULL
Animalia,384, II, 1985-08-01, NULL, NULL
Animalia,385, II, 1985-08-01, NULL, NULL
Animalia,386, II, 1985-08-01, NULL, NULL
Animalia,387, II, 1985-08-01, NULL, NULL
Animalia,388, II, 1985-08-01, NULL, NULL
Animalia,390, II, 1985-08-01, NULL, NULL
Animalia,391, II, 1985-08-01, NULL, NULL
Animalia,392, II, 1985-08-01, NULL, NULL
Animalia,393, II, 1985-08-01, NULL, NULL
Animalia,394, II, 1985-08-01, NULL, NULL
Animalia,395, II, 1985-08-01, NULL, NULL
Animalia,396, II, 1985-08-01, NULL, NULL
Animalia,397, II, 1985-08-01, NULL, NULL
Animalia,398, II, 1985-08-01, NULL, NULL
Animalia,399, II, 1985-08-01, NULL, NULL
Animalia,400, II, 1985-08-01, NULL, NULL
Animalia,403, II, 1985-08-01, NULL, NULL
Animalia,404, II, 1985-08-01, NULL, NULL
Animalia,405, II, 1985-08-01, NULL, NULL
Animalia,406, II, 1985-08-01, NULL, NULL
Animalia,407, II, 1985-08-01, NULL, NULL
Animalia,409, II, 1985-08-01, NULL, NULL
Animalia,413, II, 1985-08-01, NULL, NULL
Animalia,415, II, 1985-08-01, NULL, NULL
Animalia,416, II, 1985-08-01, NULL, NULL
Animalia,417, II, 1985-08-01, NULL, NULL
Animalia,418, II, 1985-08-01, NULL, NULL
Animalia,420, II, 1985-08-01, NULL, NULL
Animalia,423, II, 1985-08-01, NULL, NULL
Animalia,424, II, 1985-08-01, NULL, NULL
Animalia,425, II, 1985-08-01, NULL, NULL
Animalia,426, II, 1985-08-01, NULL, NULL
Animalia,427, II, 1985-08-01, NULL, NULL
Animalia,429, II, 1985-08-01, NULL, NULL
Animalia,430, II, 1985-08-01, NULL, NULL
Animalia,431, II, 1985-08-01, NULL, NULL
Animalia,432, II, 1985-08-01, NULL, NULL
Animalia,433, II, 1985-08-01, NULL, NULL
Animalia,434, II, 1985-08-01, NULL, NULL
Animalia,437, II, 1985-08-01, NULL, NULL
Animalia,439, II, 1985-08-01, NULL, NULL
Animalia,440, II, 1985-08-01, NULL, NULL
Animalia,442, II, 1985-08-01, NULL, NULL
Animalia,443, II, 1985-08-01, NULL, NULL
Animalia,445, II, 1985-08-01, NULL, NULL
Animalia,446, II, 1985-08-01, NULL, NULL
Animalia,447, II, 1985-08-01, NULL, NULL
Animalia,450, II, 1985-08-01, NULL, NULL
Animalia,455, II, 1985-08-01, NULL, NULL
Animalia,458, II, 1985-08-01, NULL, NULL
Animalia,459, II, 1985-08-01, NULL, NULL
Animalia,460, II, 1985-08-01, NULL, NULL
Animalia,461, II, 1985-08-01, NULL, NULL
Animalia,462, II, 1985-08-01, NULL, NULL
Animalia,463, II, 1985-08-01, NULL, NULL
Animalia,464, II, 1985-08-01, NULL, NULL
Animalia,467, II, 1985-08-01, NULL, NULL
Animalia,468, II, 1985-08-01, NULL, NULL
Animalia,469, II, 1985-08-01, NULL, NULL
Animalia,470, II, 1985-08-01, NULL, NULL
Animalia,471, II, 1985-08-01, NULL, NULL
Animalia,472, II, 1985-08-01, NULL, NULL
Animalia,473, II, 1985-08-01, NULL, NULL
Animalia,474, II, 1985-08-01, NULL, NULL
Animalia,475, II, 1985-08-01, NULL, NULL
Animalia,476, II, 1985-08-01, NULL, NULL
Animalia,477, II, 1985-08-01, NULL, NULL
Animalia,478, II, 1985-08-01, NULL, NULL
Animalia,479, II, 1985-08-01, NULL, NULL
Animalia,480, II, 1985-08-01, NULL, NULL
Animalia,481, II, 1985-08-01, NULL, NULL
Animalia,484, II, 1985-08-01, NULL, NULL
Animalia,485, II, 1985-08-01, NULL, NULL
Animalia,486, II, 1985-08-01, NULL, NULL
Animalia,487, II, 1985-08-01, NULL, NULL
Animalia,488, II, 1985-08-01, NULL, NULL
Animalia,489, II, 1985-08-01, NULL, NULL
Animalia,490, II, 1985-08-01, NULL, NULL
Animalia,491, II, 1985-08-01, NULL, NULL
Animalia,512, I, 1983-07-29, NULL, NULL
Animalia,512, II, 1975-07-01, NULL, NULL
Animalia,514, II, 1987-10-22, NULL, NULL
Animalia,516, II, 1990-01-18, NULL, NULL
Animalia,517, II, 1990-01-18, NULL, NULL
Animalia,518, II, 1990-01-18, NULL, NULL
Animalia,519, II, 1990-01-18, NULL, NULL
Animalia,535, II, 1979-06-28, NULL, NULL
Animalia,536, II, 1979-06-28, NULL, NULL
Animalia,537, II, 1979-06-28, NULL, NULL
Animalia,538, II, 1979-06-28, NULL, NULL
Animalia,544, II, 1977-02-04, NULL, NULL
Animalia,544, II, 1979-06-28, NULL, Included with FALCONIFORMES spp.
Animalia,660, II, 1981-06-06, NULL, NULL
Animalia,661, II, 1981-06-06, NULL, NULL
Animalia,662, II, 1981-06-06, NULL, NULL
Animalia,663, II, 1981-06-06, NULL, NULL
Animalia,664, II, 1981-06-06, NULL, NULL
Animalia,665, II, 1981-06-06, NULL, NULL
Animalia,666, II, 1981-06-06, NULL, NULL
Animalia,666, Deleted, 2005-01-12, NULL, NULL
Animalia,667, II, 1981-06-06, NULL, NULL
Animalia,668, II, 1981-06-06, NULL, NULL
Animalia,670, II, 1990-01-18, NULL, NULL
Animalia,671, II, 1990-01-18, NULL, NULL
Animalia,672, II, 1990-01-18, NULL, NULL
Animalia,673, II, 1990-01-18, NULL, NULL
Animalia,674, II, 1990-01-18, NULL, NULL
Animalia,675, II, 1990-01-18, NULL, NULL
Animalia,676, II, 1990-01-18, NULL, NULL
Animalia,679, I, 1995-02-16, NULL, NULL
Animalia,682, Deleted, 2002-12-15, NULL, NULL
Animalia,687, II, 1987-10-22, NULL, NULL
Animalia,688, II, 1987-10-22, NULL, NULL
Animalia,689, II, 1987-10-22, NULL, NULL
Animalia,690, II, 1987-10-22, NULL, NULL
Animalia,691, II, 1987-10-22, NULL, NULL
Animalia,692, II, 1987-10-22, NULL, NULL
Animalia,712, I, 1984-03-14, NULL, NULL
Animalia,714, I, 1995-02-16, NULL, NULL
Animalia,714, II, 1975-07-01, NULL, NULL
Animalia,782, II, 1990-01-18, NULL, NULL
Animalia,845, II, 1981-06-06, NULL, NULL
Animalia,846, II, 1981-06-06, NULL, NULL
Animalia,847, II, 1981-06-06, NULL, NULL
Animalia,848, II, 1981-06-06, NULL, NULL
Animalia,849, II, 1981-06-06, NULL, NULL
Animalia,865, II, 1977-02-04, NULL, NULL
Animalia,866, II, 1979-06-28, NULL, Included with CROCODYLIA spp.
Animalia,866, I, 1975-07-01, NULL, NULL
Animalia,867, I, 1975-07-01, NULL, NULL
Animalia,868, I, 1975-07-01, NULL, NULL
Animalia,878, II, 1981-06-06, NULL, NULL
Animalia,909, II, 1977-02-04, NULL, NULL
Animalia,910, II, 1977-02-04, NULL, NULL
Animalia,911, I, 1975-07-01, NULL, Mistakenly omitted from Appendix I in CITES Appendices (valid from 16/02/95)
Animalia,912, II, 1977-02-04, NULL, NULL
Animalia,913, I, 1975-07-01, NULL, NULL
Animalia,914, I, 1975-07-01, NULL, NULL
Animalia,915, II, 1977-02-04, NULL, NULL
Animalia,916, II, 1977-02-04, NULL, NULL
Animalia,960, II, 1990-01-18, NULL, NULL
Animalia,961, II, 1990-01-18, NULL, NULL
Animalia,962, II, 1990-01-18, NULL, NULL
Animalia,963, II, 1990-01-18, NULL, NULL
Animalia,965, II, 1990-01-18, NULL, NULL
Animalia,966, II, 1990-01-18, NULL, NULL
Animalia,967, II, 1990-01-18, NULL, NULL
Animalia,968, II, 1990-01-18, NULL, NULL
Animalia,969, II, 1990-01-18, NULL, NULL
Animalia,971, II, 1990-01-18, NULL, NULL
Animalia,973, II, 1990-01-18, NULL, NULL
Animalia,974, II, 1990-01-18, NULL, NULL
Animalia,975, II, 1990-01-18, NULL, NULL
Animalia,982, II, 1997-09-18, NULL, NULL
Animalia,1011, II, 1987-10-22, NULL, NULL
Animalia,1012, II, 1987-10-22, NULL, NULL
Animalia,1013, II, 1987-10-22, NULL, NULL
Animalia,1014, II, 1987-10-22, NULL, NULL
Animalia,1015, II, 1987-10-22, NULL, NULL
Animalia,1016, II, 1987-10-22, NULL, NULL
Animalia,1017, II, 1987-10-22, NULL, NULL
Animalia,1018, II, 1987-10-22, NULL, NULL
Animalia,1019, II, 1987-10-22, NULL, NULL
Animalia,1020, II, 1987-10-22, NULL, NULL
Animalia,1021, II, 1987-10-22, NULL, NULL
Animalia,1024, II, 1987-10-22, NULL, NULL
Animalia,1025, II, 1987-10-22, NULL, NULL
Animalia,1026, II, 1987-10-22, NULL, NULL
Animalia,1027, II, 1987-10-22, NULL, NULL
Animalia,1028, II, 1987-10-22, NULL, NULL
Animalia,1029, II, 1987-10-22, NULL, NULL
Animalia,1030, II, 1987-10-22, NULL, NULL
Animalia,1031, II, 1987-10-22, NULL, NULL
Animalia,1032, II, 1987-10-22, NULL, NULL
Animalia,1033, II, 1987-10-22, NULL, NULL
Animalia,1034, II, 1987-10-22, NULL, NULL
Animalia,1035, II, 1987-10-22, NULL, NULL
Animalia,1036, II, 1987-10-22, NULL, NULL
Animalia,1037, II, 1987-10-22, NULL, NULL
Animalia,1038, II, 1987-10-22, NULL, NULL
Animalia,1039, II, 1987-10-22, NULL, NULL
Animalia,1040, II, 1987-10-22, NULL, NULL
Animalia,1041, II, 1981-06-06, NULL, Listed under PSITTACIFORMES spp.
Animalia,1042, II, 1981-06-06, NULL, NULL
Animalia,1043, II, 1981-06-06, NULL, NULL
Animalia,1044, II, 1981-06-06, NULL, NULL
Animalia,1045, I, 1981-06-06, NULL, NULL
Animalia,1046, II, 1981-06-06, NULL, NULL
Animalia,1046, I, 2003-02-13, NULL, NULL
Animalia,1047, II, 1981-06-06, NULL, NULL
Animalia,1048, I, 1981-06-06, NULL, NULL
Animalia,1049, I, 1981-06-06, NULL, NULL
Animalia,1050, II, 1981-06-06, NULL, NULL
Animalia,1051, II, 1981-06-06, NULL, NULL
Animalia,1052, II, 1981-06-06, NULL, NULL
Animalia,1053, II, 1981-06-06, NULL, NULL
Animalia,1054, II, 1981-06-06, NULL, NULL
Animalia,1054, I, 2005-01-12, NULL, NULL
Animalia,1055, I, 1975-07-01, NULL, NULL
Animalia,1056, I, 1975-07-01, NULL, NULL
Animalia,1057, II, 1981-06-06, NULL, NULL
Animalia,1058, I, 1975-07-01, NULL, NULL
Animalia,1059, II, 1981-06-06, NULL, NULL
Animalia,1060, II, 1981-06-06, NULL, Listed under PSITTACIFORMES spp.
Animalia,1060, II, 2003-02-13, NULL, Except subspecies listed in App. I
Animalia,1060, II, 2007-09-13, NULL,Taxonomic change adopted at CoP14 means that _A. auropalliata_ and _A. oratrix_ (and their constituent subspecies) are no longer included in this species.
Animalia,1061, I, 2003-02-13, NULL, NULL
Animalia,1061, II, 1981-06-06, NULL, NULL
Animalia,1062, I, 1975-07-01, NULL, NULL
Animalia,1063, I, 1975-07-01, NULL, NULL
Animalia,1064, I, 1990-01-18, NULL, NULL
Animalia,1064, II, 1981-06-06, NULL, Listed under PSITTACIFORMES spp.
Animalia,1065, II, 1981-06-06, NULL, NULL
Animalia,1066, I, 1975-07-01, NULL, NULL
Animalia,1067, I, 1975-07-01, NULL, NULL
Animalia,1068, II, 1981-06-06, NULL, Listed under PSITTACIFORMES spp.
Animalia,1068, I, 1997-09-18, NULL, NULL
Animalia,1069, I, 1975-07-01, NULL, NULL
Animalia,1070, II, 1981-06-06, NULL, NULL
Animalia,1071, II, 1981-06-06, NULL, NULL
Animalia,1072, II, 1981-06-06, NULL, NULL
Animalia,1073, II, 1981-06-06, NULL, NULL
Animalia,1077, II, 1977-02-04, NULL, NULL
Animalia,1086, II, 1975-07-01, NULL, NULL
Animalia,1092, II, 1975-07-01, NULL, NULL
Animalia,1093, Deleted, 1987-10-22, NULL, NULL
Animalia,1093, II, 1975-07-01, NULL, NULL
Animalia,1095, II, 1975-07-01, NULL, NULL
Animalia,1151, II, 1983-07-29, NULL, NULL
Animalia,1181, II, 2005-01-12, NULL, NULL
Animalia,1184, I, 1975-07-01, NULL, NULL
Animalia,1184, Deleted, 1979-06-28, NULL, NULL
Animalia,1192, II, 1990-01-18, NULL, NULL
Animalia,1194, II, 1990-01-18, NULL, NULL
Animalia,1195, II, 1990-01-18, NULL, NULL
Animalia,1196, II, 1990-01-18, NULL, NULL
Animalia,1197, II, 1990-01-18, NULL, NULL
Animalia,1221, I, 1995-02-16, NULL, NULL
Animalia,1222, II, 1975-07-01, NULL, NULL
Animalia,1228, II, 1992-06-11, NULL, NULL
Animalia,1229, I, 1975-07-01, NULL, NULL
Animalia,1230, I, 1975-07-01, NULL, NULL
Animalia,1230, Deleted, 2010-06-23, NULL, NULL
Animalia,1238, II, 1975-07-01, NULL, NULL
Animalia,1238, I, 1995-02-16, NULL, NULL
Animalia,1239, I, 1975-07-01, NULL, NULL
Animalia,1239, I, 1995-02-16, NULL, NULL
Animalia,1255, II, 1977-02-04, NULL, NULL
Animalia,1272, I, 1975-07-01, NULL, NULL
Animalia,1273, I, 1975-07-01, NULL, NULL
Animalia,1275, II, 1987-10-22, NULL, NULL
Animalia,1313, I, 1975-07-01, NULL, NULL
Animalia,1313, I, 1987-10-22, NULL, Included with Anodorhynchus spp.
Animalia,1314, II, 1981-06-06, NULL, NULL
Animalia,1314, I, 1987-10-22, NULL, NULL
Animalia,1315, I, 1975-07-01, NULL, NULL
Animalia,1315, I, 1987-10-22, NULL, Included with Anodorhynchus spp.
Animalia,1554, II, 1990-01-18, NULL, NULL
Animalia,1558, II, 1990-01-18, NULL, NULL
Animalia,1561, II, 1992-06-11, NULL, NULL
Animalia,1562, II, 1992-06-11, NULL, NULL
Animalia,1572, Deleted, 1983-07-29, NULL, NULL
Animalia,1572, II, 1975-07-01, NULL, NULL
Animalia,1597, II, 1990-01-18, NULL, NULL
Animalia,1598, II, 1990-01-18, NULL, NULL
Animalia,1599, II, 1990-01-18, NULL, NULL
Animalia,1619, II, 1987-10-22, NULL, NULL
Animalia,1621, II, 1992-06-11, NULL, NULL
Animalia,1622, II, 1992-06-11, NULL, NULL
Animalia,1623, II, 1992-06-11, NULL, NULL
Animalia,1624, II, 1992-06-11, NULL, NULL
Animalia,1625, II, 1992-06-11, NULL, NULL
Animalia,1627, II, 1987-10-22, NULL, NULL
Animalia,1628, II, 1987-10-22, NULL, NULL
Animalia,1629, II, 1987-10-22, NULL, NULL
Animalia,1630, II, 1987-10-22, NULL, NULL
Animalia,1631, II, 1987-10-22, NULL, NULL
Animalia,1632, II, 1987-10-22, NULL, NULL
Animalia,1677, I, 1992-06-11, NULL, Popn of MX (note that the US popn is now excluded from CITES controls)
Animalia,1678, II, 1975-07-01, NULL, All popns
Animalia,1678, I, 1992-06-11, NULL,Popn of MX; included with A. americana; no other population is included in the Appendices
Animalia,1679, I, 1992-06-11, NULL,Popn of MX; included with A. americana; no other population is included in the Appendices
Animalia,1679, I, 1975-07-01, NULL, All popns
Animalia,1680, I, 1975-07-01, NULL, NULL
Animalia,1680, I, 1992-06-11, NULL,Popn of MX; included with A. americana; no other population is included in the Appendices
Animalia,1682, II, 1981-06-06, NULL, NULL
Animalia,1683, II, 1981-06-06, NULL, NULL
Animalia,1684, II, 1981-06-06, NULL, NULL
Animalia,1685, II, 1981-06-06, NULL, NULL
Animalia,1686, II, 1981-06-06, NULL, NULL
Animalia,1687, II, 1981-06-06, NULL, NULL
Animalia,1688, II, 1981-06-06, NULL, NULL
Animalia,1689, II, 1981-06-06, NULL, NULL
Animalia,1690, II, 1981-06-06, NULL, NULL
Animalia,1691, II, 1981-06-06, NULL, NULL
Animalia,1692, II, 1981-06-06, NULL, NULL
Animalia,1693, II, 1981-06-06, NULL, NULL
Animalia,1694, II, 1981-06-06, NULL, NULL
Animalia,1695, II, 1981-06-06, NULL, NULL
Animalia,1696, II, 1981-06-06, NULL, NULL
Animalia,1697, II, 1981-06-06, NULL, NULL
Animalia,1698, II, 1981-06-06, NULL, NULL
Animalia,1699, II, 1981-06-06, NULL, NULL
Animalia,1701, II, 1981-06-06, NULL, NULL
Animalia,1702, II, 1981-06-06, NULL, NULL
Animalia,1703, II, 1981-06-06, NULL, NULL
Animalia,1704, II, 1981-06-06, NULL, NULL
Animalia,1705, II, 1981-06-06, NULL, NULL
Animalia,1706, II, 1981-06-06, NULL, NULL
Animalia,1707, II, 1981-06-06, NULL, NULL
Animalia,1708, II, 1981-06-06, NULL, NULL
Animalia,1709, II, 1981-06-06, NULL, NULL
Animalia,1711, II, 1981-06-06, NULL, NULL
Animalia,1712, II, 1981-06-06, NULL, NULL
Animalia,1714, II, 1981-06-06, NULL, NULL
Animalia,1715, II, 1981-06-06, NULL, NULL
Animalia,1716, II, 1981-06-06, NULL, NULL
Animalia,1717, II, 1981-06-06, NULL, NULL
Animalia,1718, II, 1981-06-06, NULL, NULL
Animalia,1719, II, 1981-06-06, NULL, NULL
Animalia,1720, II, 1981-06-06, NULL, NULL
Animalia,1721, II, 1981-06-06, NULL, NULL
Animalia,1722, II, 1981-06-06, NULL, NULL
Animalia,1723, II, 1981-06-06, NULL, NULL
Animalia,1724, II, 1981-06-06, NULL, NULL
Animalia,1726, II, 1981-06-06, NULL, NULL
Animalia,1727, II, 1981-06-06, NULL, NULL
Animalia,1728, II, 1981-06-06, NULL, NULL
Animalia,1729, II, 1981-06-06, NULL, NULL
Animalia,1730, II, 1981-06-06, NULL, NULL
Animalia,1731, II, 1981-06-06, NULL, NULL
Animalia,1732, II, 1981-06-06, NULL, NULL
Animalia,1733, II, 1981-06-06, NULL, NULL
Animalia,1734, II, 1981-06-06, NULL, NULL
Animalia,1735, II, 1981-06-06, NULL, NULL
Animalia,1736, II, 1981-06-06, NULL, NULL
Animalia,1737, II, 1981-06-06, NULL, NULL
Animalia,1738, II, 1981-06-06, NULL, NULL
Animalia,1739, II, 1981-06-06, NULL, NULL
Animalia,1740, II, 1981-06-06, NULL, NULL
Animalia,1741, II, 1981-06-06, NULL, NULL
Animalia,1742, II, 1981-06-06, NULL, NULL
Animalia,1744, II, 1981-06-06, NULL, NULL
Animalia,1745, II, 1981-06-06, NULL, NULL
Animalia,1746, II, 1981-06-06, NULL, NULL
Animalia,1747, II, 1981-06-06, NULL, NULL
Animalia,1748, II, 1981-06-06, NULL, NULL
Animalia,1749, II, 1981-06-06, NULL, NULL
Animalia,1750, II, 1981-06-06, NULL, NULL
Animalia,1751, II, 1981-06-06, NULL, NULL
Animalia,1752, II, 1981-06-06, NULL, NULL
Animalia,1753, II, 1981-06-06, NULL, NULL
Animalia,1754, II, 1981-06-06, NULL, NULL
Animalia,1755, II, 1981-06-06, NULL, NULL
Animalia,1756, II, 1981-06-06, NULL, NULL
Animalia,1757, II, 1981-06-06, NULL, NULL
Animalia,1758, II, 1981-06-06, NULL, NULL
Animalia,1759, II, 1981-06-06, NULL, NULL
Animalia,1760, II, 1981-06-06, NULL, NULL
Animalia,1761, II, 1981-06-06, NULL, NULL
Animalia,1762, II, 1981-06-06, NULL, NULL
Animalia,1763, II, 1981-06-06, NULL, NULL
Animalia,1764, II, 1981-06-06, NULL, NULL
Animalia,1765, II, 1981-06-06, NULL, NULL
Animalia,1767, II, 1981-06-06, NULL, NULL
Animalia,1768, II, 1981-06-06, NULL, NULL
Animalia,1769, II, 1981-06-06, NULL, NULL
Animalia,1771, II, 1981-06-06, NULL, NULL
Animalia,1772, II, 1981-06-06, NULL, NULL
Animalia,1773, II, 1981-06-06, NULL, NULL
Animalia,1774, II, 1981-06-06, NULL, NULL
Animalia,1775, II, 1981-06-06, NULL, NULL
Animalia,1776, II, 1981-06-06, NULL, NULL
Animalia,1777, II, 1981-06-06, NULL, NULL
Animalia,1778, II, 1981-06-06, NULL, NULL
Animalia,1779, II, 1981-06-06, NULL, NULL
Animalia,1793, II, 1977-02-04, NULL, Included with Lutrinae spp.
