taxon_concept_id,Rank,GEO_entity,ISO Code 2,Reference IDs,Designation,Tags
11210,SPECIES,COUNTRY,TZ,19373,CITES_EU,
11210,SPECIES,COUNTRY,UY,19373,CITES_EU,
11210,SPECIES,COUNTRY,VU,19373,CITES_EU,distribution uncertain
11210,SPECIES,COUNTRY,VE,19373,CITES_EU,distribution uncertain
11210,SPECIES,COUNTRY,VN,19373,CITES_EU,
10836,SPECIES,COUNTRY,AL,19373,CITES_EU,
10836,SPECIES,COUNTRY,DZ,19373,CITES_EU,
10836,SPECIES,COUNTRY,AO,19373,CITES_EU,
10836,SPECIES,COUNTRY,AG,19373,CITES_EU,
10836,SPECIES,COUNTRY,AR,19373,CITES_EU,
10836,SPECIES,COUNTRY,AU,19373,CITES_EU,
10836,SPECIES,COUNTRY,BS,19373,CITES_EU,
10836,SPECIES,COUNTRY,BD,19373,CITES_EU,
10836,SPECIES,COUNTRY,BB,19373,CITES_EU,
10836,SPECIES,COUNTRY,BE,19373,CITES_EU,
10836,SPECIES,COUNTRY,BZ,19373,CITES_EU,
10836,SPECIES,COUNTRY,BA,19373,CITES_EU,
10836,SPECIES,COUNTRY,BR,19373,CITES_EU,
10836,SPECIES,COUNTRY,BN,19373,CITES_EU,
10836,SPECIES,COUNTRY,CV,19373,CITES_EU,
10836,SPECIES,COUNTRY,KH,19373,CITES_EU,
10836,SPECIES,COUNTRY,CM,19373,CITES_EU,
10836,SPECIES,COUNTRY,CA,19373,CITES_EU,
10836,SPECIES,COUNTRY,CL,19373,CITES_EU,
10836,SPECIES,COUNTRY,CO,19373,CITES_EU,
10836,SPECIES,COUNTRY,KM,19373,CITES_EU,
10836,SPECIES,COUNTRY,CG,19373,CITES_EU,
10836,SPECIES,COUNTRY,CR,19373,CITES_EU,
10836,SPECIES,COUNTRY,CI,19373,CITES_EU,
10836,SPECIES,COUNTRY,HR,19373,CITES_EU,
10836,SPECIES,COUNTRY,CU,19373,CITES_EU,
10836,SPECIES,COUNTRY,CY,19373,CITES_EU,
10836,SPECIES,COUNTRY,KP,19373,CITES_EU,
10836,SPECIES,COUNTRY,CD,19373,CITES_EU,
10836,SPECIES,COUNTRY,DJ,19373,CITES_EU,
10836,SPECIES,COUNTRY,DM,19373,CITES_EU,
10836,SPECIES,COUNTRY,DO,19373,CITES_EU,
10836,SPECIES,COUNTRY,EC,19373,CITES_EU,distribution uncertain
10836,SPECIES,COUNTRY,EG,19373,CITES_EU,
10836,SPECIES,COUNTRY,SV,19373,CITES_EU,
10836,SPECIES,COUNTRY,GQ,19373,CITES_EU,
10836,SPECIES,COUNTRY,ER,19373,CITES_EU,
10836,SPECIES,COUNTRY,EE,19373,CITES_EU,distribution uncertain
10836,SPECIES,COUNTRY,FJ,19373,CITES_EU,
10836,SPECIES,COUNTRY,FI,19373,CITES_EU,distribution uncertain
10836,SPECIES,COUNTRY,GA,19373,CITES_EU,
10836,SPECIES,COUNTRY,GM,19373,CITES_EU,
10836,SPECIES,COUNTRY,PS,19373,CITES_EU,
10836,SPECIES,COUNTRY,DE,19373,CITES_EU,
10836,SPECIES,COUNTRY,GH,19373,CITES_EU,
10836,SPECIES,COUNTRY,GR,19373,CITES_EU,
10836,SPECIES,COUNTRY,GD,19373,CITES_EU,
10836,SPECIES,COUNTRY,GT,19373,CITES_EU,
10836,SPECIES,COUNTRY,GN,19373,CITES_EU,
10836,SPECIES,COUNTRY,GW,19373,CITES_EU,
10836,SPECIES,COUNTRY,GY,19373,CITES_EU,
10836,SPECIES,COUNTRY,HT,19373,CITES_EU,
10836,SPECIES,COUNTRY,HN,19373,CITES_EU,
10836,SPECIES,COUNTRY,IS,19373,CITES_EU,distribution uncertain
10836,SPECIES,COUNTRY,IN,19373,CITES_EU,
10836,SPECIES,COUNTRY,ID,19373,CITES_EU,
10836,SPECIES,COUNTRY,IR,19373,CITES_EU,
10836,SPECIES,COUNTRY,IE,19373,CITES_EU,
10836,SPECIES,COUNTRY,IL,19373,CITES_EU,
10836,SPECIES,COUNTRY,IT,19373,CITES_EU,
10836,SPECIES,COUNTRY,JM,19373,CITES_EU,
10836,SPECIES,COUNTRY,JP,19373,CITES_EU,
10836,SPECIES,COUNTRY,JO,19373,CITES_EU,
10836,SPECIES,COUNTRY,KE,19373,CITES_EU,
10836,SPECIES,COUNTRY,KI,19373,CITES_EU,
10836,SPECIES,COUNTRY,LV,19373,CITES_EU,distribution uncertain
10836,SPECIES,COUNTRY,LB,19373,CITES_EU,
10836,SPECIES,COUNTRY,LR,19373,CITES_EU,
10836,SPECIES,COUNTRY,LY,19373,CITES_EU,
10836,SPECIES,COUNTRY,LT,19373,CITES_EU,distribution uncertain
10836,SPECIES,COUNTRY,MG,19373,CITES_EU,
10836,SPECIES,COUNTRY,MY,19373,CITES_EU,
10836,SPECIES,COUNTRY,MV,19373,CITES_EU,
10836,SPECIES,COUNTRY,MT,19373,CITES_EU,
10836,SPECIES,COUNTRY,MH,19373,CITES_EU,
10836,SPECIES,COUNTRY,MR,19373,CITES_EU,
10836,SPECIES,COUNTRY,MX,19373,CITES_EU,
10836,SPECIES,COUNTRY,FM,19373,CITES_EU,
10836,SPECIES,COUNTRY,MC,19373,CITES_EU,
10836,SPECIES,COUNTRY,ME,19373,CITES_EU,
10836,SPECIES,COUNTRY,MA,19373,CITES_EU,
10836,SPECIES,COUNTRY,MZ,19373,CITES_EU,
10836,SPECIES,COUNTRY,MM,19373,CITES_EU,
10836,SPECIES,COUNTRY,NR,19373,CITES_EU,
10836,SPECIES,COUNTRY,NZ,19373,CITES_EU,
10836,SPECIES,COUNTRY,NI,19373,CITES_EU,
10836,SPECIES,COUNTRY,NG,19373,CITES_EU,
10836,SPECIES,COUNTRY,OM,19373,CITES_EU,
10836,SPECIES,COUNTRY,PK,19373,CITES_EU,
10836,SPECIES,COUNTRY,PW,19373,CITES_EU,
10836,SPECIES,COUNTRY,PA,19373,CITES_EU,
10836,SPECIES,COUNTRY,PG,19373,CITES_EU,
10836,SPECIES,COUNTRY,PE,19373,CITES_EU,
10836,SPECIES,COUNTRY,PH,19373,CITES_EU,
10836,SPECIES,COUNTRY,PT,19373,CITES_EU,
10836,SPECIES,COUNTRY,KR,19373,CITES_EU,
10836,SPECIES,COUNTRY,RU,19373,CITES_EU,
10836,SPECIES,COUNTRY,KN,19373,CITES_EU,
10836,SPECIES,COUNTRY,LC,19373,CITES_EU,
10836,SPECIES,COUNTRY,VC,19373,CITES_EU,
10836,SPECIES,COUNTRY,WS,19373,CITES_EU,
10836,SPECIES,COUNTRY,ST,19373,CITES_EU,
10836,SPECIES,COUNTRY,SA,19373,CITES_EU,
10836,SPECIES,COUNTRY,SN,19373,CITES_EU,
10836,SPECIES,COUNTRY,SC,19373,CITES_EU,
10836,SPECIES,COUNTRY,SL,19373,CITES_EU,
10836,SPECIES,COUNTRY,SG,19373,CITES_EU,
10836,SPECIES,COUNTRY,SI,19373,CITES_EU,
10836,SPECIES,COUNTRY,SB,19373,CITES_EU,
10836,SPECIES,COUNTRY,SO,19373,CITES_EU,
10836,SPECIES,COUNTRY,ZA,19373,CITES_EU,
10836,SPECIES,COUNTRY,ES,19373,CITES_EU,
10836,SPECIES,COUNTRY,LK,19373,CITES_EU,
10836,SPECIES,COUNTRY,SD,19373,CITES_EU,
10836,SPECIES,COUNTRY,SR,19373,CITES_EU,
10836,SPECIES,COUNTRY,SE,19373,CITES_EU,distribution uncertain
10836,SPECIES,COUNTRY,SY,19373,CITES_EU,
10836,SPECIES,COUNTRY,TH,19373,CITES_EU,
10836,SPECIES,COUNTRY,TL,19373,CITES_EU,
10836,SPECIES,COUNTRY,TG,19373,CITES_EU,
10836,SPECIES,COUNTRY,TO,19373,CITES_EU,
10836,SPECIES,COUNTRY,TT,19373,CITES_EU,
10836,SPECIES,COUNTRY,TN,19373,CITES_EU,
10836,SPECIES,COUNTRY,TR,19373,CITES_EU,
10836,SPECIES,COUNTRY,TV,19373,CITES_EU,
10836,SPECIES,COUNTRY,TZ,19373,CITES_EU,
10836,SPECIES,COUNTRY,UY,19373,CITES_EU,
10836,SPECIES,COUNTRY,VU,19373,CITES_EU,
10836,SPECIES,COUNTRY,VE,19373,CITES_EU,
10836,SPECIES,COUNTRY,VN,19373,CITES_EU,
10836,SPECIES,COUNTRY,EH,19373,CITES_EU,
10836,SPECIES,COUNTRY,YE,19373,CITES_EU,
5323,SPECIES,COUNTRY,DZ,19373,CITES_EU,
5323,SPECIES,COUNTRY,AR,19373,CITES_EU,
5323,SPECIES,COUNTRY,BS,19373,CITES_EU,distribution uncertain
5323,SPECIES,COUNTRY,CA,19373,CITES_EU,
5323,SPECIES,COUNTRY,CL,19373,CITES_EU,
5323,SPECIES,COUNTRY,EC,19373,CITES_EU,
5323,SPECIES,COUNTRY,GR,19373,CITES_EU,
5323,SPECIES,COUNTRY,IT,19373,CITES_EU,
5323,SPECIES,COUNTRY,JP,19373,CITES_EU,
5323,SPECIES,COUNTRY,MX,19373,CITES_EU,
5323,SPECIES,COUNTRY,MA,19373,CITES_EU,
5323,SPECIES,COUNTRY,NZ,19373,CITES_EU,
5323,SPECIES,COUNTRY,NO,19373,CITES_EU,
5323,SPECIES,COUNTRY,PE,19373,CITES_EU,
5323,SPECIES,COUNTRY,PT,19373,CITES_EU,
5323,SPECIES,COUNTRY,KR,19373,CITES_EU,
5323,SPECIES,COUNTRY,ES,19373,CITES_EU,
10242,SPECIES,COUNTRY,BN,19373,CITES_EU,
10242,SPECIES,COUNTRY,KH,19373,CITES_EU,
10242,SPECIES,COUNTRY,KM,19373,CITES_EU,
10242,SPECIES,COUNTRY,KP,19373,CITES_EU,
10242,SPECIES,COUNTRY,DJ,19373,CITES_EU,
10242,SPECIES,COUNTRY,ER,19373,CITES_EU,
10242,SPECIES,COUNTRY,FJ,19373,CITES_EU,
10242,SPECIES,COUNTRY,IN,19373,CITES_EU,
10242,SPECIES,COUNTRY,ID,19373,CITES_EU,
10242,SPECIES,COUNTRY,JP,19373,CITES_EU,
10242,SPECIES,COUNTRY,KE,19373,CITES_EU,
10242,SPECIES,COUNTRY,KI,19373,CITES_EU,
10242,SPECIES,COUNTRY,MG,19373,CITES_EU,
10242,SPECIES,COUNTRY,MY,19373,CITES_EU,
10242,SPECIES,COUNTRY,MV,19373,CITES_EU,
10242,SPECIES,COUNTRY,MH,19373,CITES_EU,
10242,SPECIES,COUNTRY,MU,19373,CITES_EU,
10242,SPECIES,COUNTRY,FM,19373,CITES_EU,
10242,SPECIES,COUNTRY,MZ,19373,CITES_EU,
10242,SPECIES,COUNTRY,MM,19373,CITES_EU,
10242,SPECIES,COUNTRY,PW,19373,CITES_EU,
10242,SPECIES,COUNTRY,PG,19373,CITES_EU,
10242,SPECIES,COUNTRY,PH,19373,CITES_EU,
10242,SPECIES,COUNTRY,KR,19373,CITES_EU,
10242,SPECIES,COUNTRY,WS,19373,CITES_EU,
10242,SPECIES,COUNTRY,SC,19373,CITES_EU,
10242,SPECIES,COUNTRY,SG,19373,CITES_EU,
10242,SPECIES,COUNTRY,SB,19373,CITES_EU,
10242,SPECIES,COUNTRY,SO,19373,CITES_EU,
10242,SPECIES,COUNTRY,LK,19373,CITES_EU,
10242,SPECIES,COUNTRY,TH,19373,CITES_EU,
10242,SPECIES,COUNTRY,TO,19373,CITES_EU,
10242,SPECIES,COUNTRY,TZ,19373,CITES_EU,
10242,SPECIES,COUNTRY,VU,19373,CITES_EU,
10242,SPECIES,COUNTRY,VN,19373,CITES_EU,
10242,SPECIES,COUNTRY,YE,19373,CITES_EU,
11071,SPECIES,COUNTRY,AL,19373,CITES_EU,
11071,SPECIES,COUNTRY,DZ,19373,CITES_EU,
11071,SPECIES,COUNTRY,AO,19373,CITES_EU,
11071,SPECIES,COUNTRY,AG,19373,CITES_EU,
11071,SPECIES,COUNTRY,AU,19373,CITES_EU,
11071,SPECIES,COUNTRY,BS,19373,CITES_EU,
11071,SPECIES,COUNTRY,BH,19373,CITES_EU,
11071,SPECIES,COUNTRY,BD,19373,CITES_EU,
11071,SPECIES,COUNTRY,BB,19373,CITES_EU,
11071,SPECIES,COUNTRY,BE,19373,CITES_EU,distribution uncertain
11071,SPECIES,COUNTRY,BZ,19373,CITES_EU,
11071,SPECIES,COUNTRY,BA,19373,CITES_EU,
11071,SPECIES,COUNTRY,BR,19373,CITES_EU,
11071,SPECIES,COUNTRY,BN,19373,CITES_EU,
11071,SPECIES,COUNTRY,CV,19373,CITES_EU,
11071,SPECIES,COUNTRY,KH,19373,CITES_EU,
11071,SPECIES,COUNTRY,CM,19373,CITES_EU,
11071,SPECIES,COUNTRY,CO,19373,CITES_EU,
11071,SPECIES,COUNTRY,KM,19373,CITES_EU,
11071,SPECIES,COUNTRY,CG,19373,CITES_EU,
11071,SPECIES,COUNTRY,CR,19373,CITES_EU,
11071,SPECIES,COUNTRY,CI,19373,CITES_EU,
11071,SPECIES,COUNTRY,HR,19373,CITES_EU,
11071,SPECIES,COUNTRY,CU,19373,CITES_EU,
11071,SPECIES,COUNTRY,CY,19373,CITES_EU,
11071,SPECIES,COUNTRY,KP,19373,CITES_EU,
11071,SPECIES,COUNTRY,CD,19373,CITES_EU,
11071,SPECIES,COUNTRY,DJ,19373,CITES_EU,
11071,SPECIES,COUNTRY,DM,19373,CITES_EU,
11071,SPECIES,COUNTRY,DO,19373,CITES_EU,
11071,SPECIES,COUNTRY,EG,19373,CITES_EU,
11071,SPECIES,COUNTRY,GQ,19373,CITES_EU,
11071,SPECIES,COUNTRY,ER,19373,CITES_EU,
11071,SPECIES,COUNTRY,FJ,19373,CITES_EU,
11071,SPECIES,COUNTRY,GA,19373,CITES_EU,
11071,SPECIES,COUNTRY,GM,19373,CITES_EU,
11071,SPECIES,COUNTRY,PS,19373,CITES_EU,
11071,SPECIES,COUNTRY,DE,19373,CITES_EU,distribution uncertain
11071,SPECIES,COUNTRY,GH,19373,CITES_EU,
11071,SPECIES,COUNTRY,GR,19373,CITES_EU,
11071,SPECIES,COUNTRY,GD,19373,CITES_EU,
11071,SPECIES,COUNTRY,GT,19373,CITES_EU,
11071,SPECIES,COUNTRY,GN,19373,CITES_EU,
11071,SPECIES,COUNTRY,GW,19373,CITES_EU,
11071,SPECIES,COUNTRY,GY,19373,CITES_EU,
11071,SPECIES,COUNTRY,HT,19373,CITES_EU,
11071,SPECIES,COUNTRY,HN,19373,CITES_EU,
11071,SPECIES,COUNTRY,IN,19373,CITES_EU,
11071,SPECIES,COUNTRY,ID,19373,CITES_EU,
11071,SPECIES,COUNTRY,IR,19373,CITES_EU,
11071,SPECIES,COUNTRY,IQ,19373,CITES_EU,
11071,SPECIES,COUNTRY,IL,19373,CITES_EU,
11071,SPECIES,COUNTRY,IT,19373,CITES_EU,
11071,SPECIES,COUNTRY,JM,19373,CITES_EU,
11071,SPECIES,COUNTRY,JP,19373,CITES_EU,
11071,SPECIES,COUNTRY,JO,19373,CITES_EU,
11071,SPECIES,COUNTRY,KE,19373,CITES_EU,
11071,SPECIES,COUNTRY,KI,19373,CITES_EU,
11071,SPECIES,COUNTRY,KW,19373,CITES_EU,
11071,SPECIES,COUNTRY,LB,19373,CITES_EU,
11071,SPECIES,COUNTRY,LR,19373,CITES_EU,
11071,SPECIES,COUNTRY,LY,19373,CITES_EU,
11071,SPECIES,COUNTRY,MG,19373,CITES_EU,
11071,SPECIES,COUNTRY,MY,19373,CITES_EU,
11071,SPECIES,COUNTRY,MV,19373,CITES_EU,
11071,SPECIES,COUNTRY,MT,19373,CITES_EU,
11071,SPECIES,COUNTRY,MH,19373,CITES_EU,
11071,SPECIES,COUNTRY,MR,19373,CITES_EU,
11071,SPECIES,COUNTRY,MU,19373,CITES_EU,
11071,SPECIES,COUNTRY,MX,19373,CITES_EU,
11071,SPECIES,COUNTRY,FM,19373,CITES_EU,
11071,SPECIES,COUNTRY,MC,19373,CITES_EU,
11071,SPECIES,COUNTRY,ME,19373,CITES_EU,
11071,SPECIES,COUNTRY,MA,19373,CITES_EU,
11071,SPECIES,COUNTRY,MZ,19373,CITES_EU,
11071,SPECIES,COUNTRY,MM,19373,CITES_EU,
11071,SPECIES,COUNTRY,NA,19373,CITES_EU,
11071,SPECIES,COUNTRY,NR,19373,CITES_EU,
11071,SPECIES,COUNTRY,NZ,19373,CITES_EU,
11071,SPECIES,COUNTRY,NI,19373,CITES_EU,
11071,SPECIES,COUNTRY,NG,19373,CITES_EU,
11071,SPECIES,COUNTRY,OM,19373,CITES_EU,
11071,SPECIES,COUNTRY,PK,19373,CITES_EU,
11071,SPECIES,COUNTRY,PW,19373,CITES_EU,
11071,SPECIES,COUNTRY,PA,19373,CITES_EU,
11071,SPECIES,COUNTRY,PG,19373,CITES_EU,
11071,SPECIES,COUNTRY,PH,19373,CITES_EU,
11071,SPECIES,COUNTRY,PT,19373,CITES_EU,
11071,SPECIES,COUNTRY,QA,19373,CITES_EU,
11071,SPECIES,COUNTRY,KR,19373,CITES_EU,
11071,SPECIES,COUNTRY,RU,19373,CITES_EU,
11071,SPECIES,COUNTRY,KN,19373,CITES_EU,
11071,SPECIES,COUNTRY,LC,19373,CITES_EU,
11071,SPECIES,COUNTRY,VC,19373,CITES_EU,
11071,SPECIES,COUNTRY,WS,19373,CITES_EU,
11071,SPECIES,COUNTRY,ST,19373,CITES_EU,
11071,SPECIES,COUNTRY,SA,19373,CITES_EU,
11071,SPECIES,COUNTRY,SN,19373,CITES_EU,
11071,SPECIES,COUNTRY,SC,19373,CITES_EU,
11071,SPECIES,COUNTRY,SL,19373,CITES_EU,
11071,SPECIES,COUNTRY,SG,19373,CITES_EU,
11071,SPECIES,COUNTRY,SI,19373,CITES_EU,
11071,SPECIES,COUNTRY,SB,19373,CITES_EU,
11071,SPECIES,COUNTRY,SO,19373,CITES_EU,
11071,SPECIES,COUNTRY,ZA,19373,CITES_EU,
11071,SPECIES,COUNTRY,ES,19373,CITES_EU,
11071,SPECIES,COUNTRY,LK,19373,CITES_EU,
11071,SPECIES,COUNTRY,SD,19373,CITES_EU,
11071,SPECIES,COUNTRY,SR,19373,CITES_EU,
11071,SPECIES,COUNTRY,SY,19373,CITES_EU,
11071,SPECIES,COUNTRY,TH,19373,CITES_EU,
11071,SPECIES,COUNTRY,TL,19373,CITES_EU,
11071,SPECIES,COUNTRY,TG,19373,CITES_EU,
11071,SPECIES,COUNTRY,TO,19373,CITES_EU,
11071,SPECIES,COUNTRY,TT,19373,CITES_EU,
11071,SPECIES,COUNTRY,TN,19373,CITES_EU,
11071,SPECIES,COUNTRY,TR,19373,CITES_EU,
11071,SPECIES,COUNTRY,TV,19373,CITES_EU,
11071,SPECIES,COUNTRY,AE,19373,CITES_EU,
11071,SPECIES,COUNTRY,TZ,19373,CITES_EU,
11071,SPECIES,COUNTRY,UY,19373,CITES_EU,
11071,SPECIES,COUNTRY,VU,19373,CITES_EU,
11071,SPECIES,COUNTRY,VE,19373,CITES_EU,
11071,SPECIES,COUNTRY,VN,19373,CITES_EU,
11071,SPECIES,COUNTRY,EH,19373,CITES_EU,
11071,SPECIES,COUNTRY,YE,19373,CITES_EU,
4062,SPECIES,COUNTRY,AL,19373,CITES_EU,
4062,SPECIES,COUNTRY,DZ,19373,CITES_EU,
4062,SPECIES,COUNTRY,AO,19373,CITES_EU,
4062,SPECIES,COUNTRY,AG,19373,CITES_EU,
4062,SPECIES,COUNTRY,AR,19373,CITES_EU,
4062,SPECIES,COUNTRY,AU,19373,CITES_EU,
4062,SPECIES,COUNTRY,BS,19373,CITES_EU,
4062,SPECIES,COUNTRY,BH,19373,CITES_EU,
4062,SPECIES,COUNTRY,BD,19373,CITES_EU,
4062,SPECIES,COUNTRY,BB,19373,CITES_EU,
4062,SPECIES,COUNTRY,BE,19373,CITES_EU,
4062,SPECIES,COUNTRY,BZ,19373,CITES_EU,
4062,SPECIES,COUNTRY,BA,19373,CITES_EU,
4062,SPECIES,COUNTRY,BR,19373,CITES_EU,
4062,SPECIES,COUNTRY,BN,19373,CITES_EU,
4062,SPECIES,COUNTRY,BG,19373,CITES_EU,
4062,SPECIES,COUNTRY,CV,19373,CITES_EU,
4062,SPECIES,COUNTRY,KH,19373,CITES_EU,
4062,SPECIES,COUNTRY,CM,19373,CITES_EU,
4062,SPECIES,COUNTRY,CA,19373,CITES_EU,
4062,SPECIES,COUNTRY,CL,19373,CITES_EU,
4062,SPECIES,COUNTRY,CO,19373,CITES_EU,
4062,SPECIES,COUNTRY,KM,19373,CITES_EU,
4062,SPECIES,COUNTRY,CG,19373,CITES_EU,
4062,SPECIES,COUNTRY,CR,19373,CITES_EU,
4062,SPECIES,COUNTRY,CI,19373,CITES_EU,
4062,SPECIES,COUNTRY,HR,19373,CITES_EU,
4062,SPECIES,COUNTRY,CU,19373,CITES_EU,
4062,SPECIES,COUNTRY,CY,19373,CITES_EU,
4062,SPECIES,COUNTRY,KP,19373,CITES_EU,
4062,SPECIES,COUNTRY,CD,19373,CITES_EU,
4062,SPECIES,COUNTRY,DJ,19373,CITES_EU,
4062,SPECIES,COUNTRY,DM,19373,CITES_EU,
4062,SPECIES,COUNTRY,DO,19373,CITES_EU,
4062,SPECIES,COUNTRY,EC,19373,CITES_EU,
4062,SPECIES,COUNTRY,EG,19373,CITES_EU,
4062,SPECIES,COUNTRY,SV,19373,CITES_EU,
4062,SPECIES,COUNTRY,GQ,19373,CITES_EU,
4062,SPECIES,COUNTRY,ER,19373,CITES_EU,
4062,SPECIES,COUNTRY,EE,19373,CITES_EU,
4062,SPECIES,COUNTRY,FJ,19373,CITES_EU,
4062,SPECIES,COUNTRY,FI,19373,CITES_EU,
4062,SPECIES,COUNTRY,GA,19373,CITES_EU,
4062,SPECIES,COUNTRY,GM,19373,CITES_EU,
4062,SPECIES,COUNTRY,PS,19373,CITES_EU,
4062,SPECIES,COUNTRY,DE,19373,CITES_EU,
4062,SPECIES,COUNTRY,GH,19373,CITES_EU,
4062,SPECIES,COUNTRY,GR,19373,CITES_EU,
4062,SPECIES,COUNTRY,GD,19373,CITES_EU,
4062,SPECIES,COUNTRY,GT,19373,CITES_EU,
4062,SPECIES,COUNTRY,GN,19373,CITES_EU,
4062,SPECIES,COUNTRY,GW,19373,CITES_EU,
4062,SPECIES,COUNTRY,GY,19373,CITES_EU,
4062,SPECIES,COUNTRY,HT,19373,CITES_EU,
4062,SPECIES,COUNTRY,HN,19373,CITES_EU,
4062,SPECIES,COUNTRY,IN,19373,CITES_EU,
4062,SPECIES,COUNTRY,ID,19373,CITES_EU,
4062,SPECIES,COUNTRY,IR,19373,CITES_EU,
4062,SPECIES,COUNTRY,IQ,19373,CITES_EU,
4062,SPECIES,COUNTRY,IE,19373,CITES_EU,
4062,SPECIES,COUNTRY,IL,19373,CITES_EU,
4062,SPECIES,COUNTRY,IT,19373,CITES_EU,
4062,SPECIES,COUNTRY,JM,19373,CITES_EU,
4062,SPECIES,COUNTRY,JP,19373,CITES_EU,
4062,SPECIES,COUNTRY,JO,19373,CITES_EU,
4062,SPECIES,COUNTRY,KE,19373,CITES_EU,
4062,SPECIES,COUNTRY,KW,19373,CITES_EU,
4062,SPECIES,COUNTRY,LV,19373,CITES_EU,
4062,SPECIES,COUNTRY,LB,19373,CITES_EU,
4062,SPECIES,COUNTRY,LR,19373,CITES_EU,
4062,SPECIES,COUNTRY,LY,19373,CITES_EU,
4062,SPECIES,COUNTRY,LT,19373,CITES_EU,
4062,SPECIES,COUNTRY,MG,19373,CITES_EU,
4062,SPECIES,COUNTRY,MY,19373,CITES_EU,
4062,SPECIES,COUNTRY,MV,19373,CITES_EU,distribution uncertain
4062,SPECIES,COUNTRY,MT,19373,CITES_EU,
4062,SPECIES,COUNTRY,MR,19373,CITES_EU,
4062,SPECIES,COUNTRY,MU,19373,CITES_EU,
4062,SPECIES,COUNTRY,MX,19373,CITES_EU,
4062,SPECIES,COUNTRY,MC,19373,CITES_EU,
4062,SPECIES,COUNTRY,ME,19373,CITES_EU,
4062,SPECIES,COUNTRY,MA,19373,CITES_EU,
4062,SPECIES,COUNTRY,MZ,19373,CITES_EU,
4062,SPECIES,COUNTRY,MM,19373,CITES_EU,
4062,SPECIES,COUNTRY,NA,19373,CITES_EU,
4062,SPECIES,COUNTRY,NZ,19373,CITES_EU,
4062,SPECIES,COUNTRY,NI,19373,CITES_EU,
4062,SPECIES,COUNTRY,NG,19373,CITES_EU,
4062,SPECIES,COUNTRY,NO,19373,CITES_EU,
4062,SPECIES,COUNTRY,OM,19373,CITES_EU,
4062,SPECIES,COUNTRY,PK,19373,CITES_EU,
4062,SPECIES,COUNTRY,PW,19373,CITES_EU,
4062,SPECIES,COUNTRY,PA,19373,CITES_EU,
4062,SPECIES,COUNTRY,PG,19373,CITES_EU,
4062,SPECIES,COUNTRY,PE,19373,CITES_EU,
4062,SPECIES,COUNTRY,PH,19373,CITES_EU,
4062,SPECIES,COUNTRY,PL,19373,CITES_EU,
4062,SPECIES,COUNTRY,PT,19373,CITES_EU,
4062,SPECIES,COUNTRY,QA,19373,CITES_EU,
4062,SPECIES,COUNTRY,KR,19373,CITES_EU,
4062,SPECIES,COUNTRY,RU,19373,CITES_EU,
4062,SPECIES,COUNTRY,KN,19373,CITES_EU,
4062,SPECIES,COUNTRY,LC,19373,CITES_EU,
4062,SPECIES,COUNTRY,VC,19373,CITES_EU,
4062,SPECIES,COUNTRY,WS,19373,CITES_EU,
4062,SPECIES,COUNTRY,ST,19373,CITES_EU,
4062,SPECIES,COUNTRY,SA,19373,CITES_EU,
4062,SPECIES,COUNTRY,SN,19373,CITES_EU,
4062,SPECIES,COUNTRY,SC,19373,CITES_EU,
4062,SPECIES,COUNTRY,SL,19373,CITES_EU,
4062,SPECIES,COUNTRY,SG,19373,CITES_EU,
4062,SPECIES,COUNTRY,SI,19373,CITES_EU,
4062,SPECIES,COUNTRY,SB,19373,CITES_EU,
4062,SPECIES,COUNTRY,SO,19373,CITES_EU,
4062,SPECIES,COUNTRY,ZA,19373,CITES_EU,
4062,SPECIES,COUNTRY,ES,19373,CITES_EU,
4062,SPECIES,COUNTRY,LK,19373,CITES_EU,
4062,SPECIES,COUNTRY,SD,19373,CITES_EU,
4062,SPECIES,COUNTRY,SR,19373,CITES_EU,
4062,SPECIES,COUNTRY,SE,19373,CITES_EU,
4062,SPECIES,COUNTRY,SY,19373,CITES_EU,
4062,SPECIES,COUNTRY,TH,19373,CITES_EU,
4062,SPECIES,COUNTRY,TL,19373,CITES_EU,
4062,SPECIES,COUNTRY,TG,19373,CITES_EU,
4062,SPECIES,COUNTRY,TT,19373,CITES_EU,
4062,SPECIES,COUNTRY,TN,19373,CITES_EU,
4062,SPECIES,COUNTRY,TR,19373,CITES_EU,
4062,SPECIES,COUNTRY,AE,19373,CITES_EU,
4062,SPECIES,COUNTRY,TZ,19373,CITES_EU,
4062,SPECIES,COUNTRY,UY,19373,CITES_EU,
4062,SPECIES,COUNTRY,VU,19373,CITES_EU,
4062,SPECIES,COUNTRY,VE,19373,CITES_EU,
4062,SPECIES,COUNTRY,VN,19373,CITES_EU,
4062,SPECIES,COUNTRY,EH,19373,CITES_EU,
4062,SPECIES,COUNTRY,YE,19373,CITES_EU,
7257,SPECIES,COUNTRY,DZ,19373,CITES_EU,
7257,SPECIES,COUNTRY,AO,19373,CITES_EU,
7257,SPECIES,COUNTRY,AG,19373,CITES_EU,
7257,SPECIES,COUNTRY,AU,19373,CITES_EU,
7257,SPECIES,COUNTRY,BS,19373,CITES_EU,
7257,SPECIES,COUNTRY,BH,19373,CITES_EU,
7257,SPECIES,COUNTRY,BD,19373,CITES_EU,
7257,SPECIES,COUNTRY,BB,19373,CITES_EU,
7257,SPECIES,COUNTRY,BZ,19373,CITES_EU,
