Kingdom,SpcRecID,LegListing,LegDateListed,CtyRecID,LegNotes,,,,,,,,,,,,,,
Animalia,12313,II,28/06/1979 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12314,I,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12315,I,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12316,I,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12318,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12319,II,22/10/1987 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12320,II,22/10/1987 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12321,II,22/10/1987 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12322,II,22/10/1987 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12323,II,22/10/1987 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12324,II,22/10/1987 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12325,II,22/10/1987 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12326,II,22/10/1987 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12327,II,22/10/1987 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12328,II,22/10/1987 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12329,II,28/06/1979 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12339,I,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12340,III,13/11/1986 00:00,128,NULL,,,,,,,,,,,,,,
Animalia,12340,Deleted,22/05/2009 00:00,128,NULL, L. enudris, L. incarum, L. platensis,,,,,,,,,,,
Animalia,12343,III,13/11/1986 00:00,128,NULL,,,,,,,,,,,,,,
Animalia,12343,Deleted,22/05/2009 00:00,128,NULL,,,,,,,,,,,,,,
Animalia,12344,I,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12348,I,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12363,II/w,20/03/1987 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12363,II/w,20/03/1987 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12363,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12363,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12363,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12364,II/w,20/03/1987 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12364,II/w,20/03/1987 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12364,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12364,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12364,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12365,II/w,20/03/1987 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12365,II/w,20/03/1987 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12365,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12365,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12365,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12366,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12366,II/w,20/03/1987 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12366,II/w,20/03/1987 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12366,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12366,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12367,II/w,20/03/1987 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12367,II/w,20/03/1987 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12367,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12367,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12367,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12368,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12368,II/w,20/03/1987 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12368,II/w,20/03/1987 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12368,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12368,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12369,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12369,II/w,20/03/1987 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12369,II/w,20/03/1987 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12369,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12369,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12370,II/w,20/03/1987 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12370,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12370,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12370,II/w,20/03/1987 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12370,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12371,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12371,II/w,20/03/1987 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12371,II/w,20/03/1987 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12371,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12371,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12372,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12372,II/w,20/03/1987 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12372,II/w,20/03/1987 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12372,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12372,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12374,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12374,II/w,20/03/1987 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12374,II/w,20/03/1987 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12374,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12374,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12375,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12375,II,04/02/1977 00:00,NULL,Included with PRIMATES spp.,,,,,,,,,,,,,,
Animalia,12376,II/w,01/01/1982 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12376,II/w,01/01/1982 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12376,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12376,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12376,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12377,II/w,01/01/1982 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12377,II/w,01/01/1982 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12377,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12377,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12377,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12378,II/w,01/01/1982 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12378,II/w,01/01/1982 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12378,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12378,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12378,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12379,II/w,01/01/1982 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12379,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12379,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12379,II/w,01/01/1982 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12379,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12380,II/w,01/01/1982 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12380,II/w,01/01/1982 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12380,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12380,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12380,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12381,II/w,01/01/1982 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12381,II/w,01/01/1982 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12381,II,06/06/1981 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12381,II/r,06/06/1981 00:00,122,NULL,,,,,,,,,,,,,,
Animalia,12381,II/r,06/06/1981 00:00,203,NULL,,,,,,,,,,,,,,
Animalia,12391,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12392,II,13/02/2003 00:00,NULL,"Botswana: For the exclusive purpose of allowing:  a) Trade in hunting trophies for non-commercial purposes;  b) Trade in live animals for in-situ conservation programmes;  c) Trade in hides; d) Trade in leather goods for non commercial purposes;  e) Trade in registered raw ivory (whole tusks and pieces) subject to the following: i. Only registered government-owned stocks, originating in Botswana (excluding seized ivory and ivory of unknown origin); ii. Only to trading partners that have been verified by the Secretariat, in consultation with the Standing Committee, to have sufficient national legislation and domestic trade controls to ensure that the imported ivory will not be re-exported and will be managed in accordance with all requirements of Resolution Conf. 10.10 (Rev.) concerning domestic manufacturing and trade; iii. Not before May 2004, and in any event not before the Secretariat has verified the prospective importing countries, and MIKE has reported to the Secretariat on the baseline information (e.g. elephant population numbers, incidence of illegal killing); iv. A maximum amount of 20,000kg of ivory may be traded, and despatched in a single shipment under strict supervision of the Secretariat; v. The proceeds of the trade are used exclusively for elephant conservation and community conservation and development programs within or adjacent to the elephant range; vi. Only after the Standing Committee has agreed that the above conditions have been met.  On a proposal from the Secretariat, the Standing Committee can decide to cause this trade to partially or completely cease in the event of non-compliance by exporting or importing countries, or in the case of proven detrimental impacts of the trade on other elephant populations. All specimens that are not allowed to be traded under the above provisions shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.    Namibia: For the exclusive purpose of allowing:  a) Trade in hunting trophies for non-commercial purposes;  b) Trade in live animals for in-situ conservation programmes;  c) Trade in hides;   d) Trade in leather goods for non commercial purposes;  e) Trade in registered raw ivory (whole tusks and pieces) subject to the following: i. Only registered government-owned stocks, originating in Namibia (excluding seized ivory and ivory of unknown origin); ii. Only to trading partners that have been verified by the Secretariat, in consultation with the Standing Committee, to have sufficient national legislation and domestic trade controls to ensure that the imported ivory will not be re-exported and will be managed in accordance with all requirements of Resolution Conf. 10.10 (Rev.) concerning domestic manufacturing and trade; iii. Not before May 2004, and in any event not before the Secretariat has verified the prospective importing countries, and MIKE has reported to the Secretariat on the baseline information (e.g. elephant population numbers, incidence of illegal killing); iv. A maximum amount of 10,000kg of ivory may be traded, and despatched in a single shipment under strict supervision of the Secretariat; v. The proceeds of the trade are used exclusively for elephant conservation and community conservation and development programs within or adjacent to the elephant range; vi. Only after the Standing Committee has agreed that the above conditions have been met.   On a proposal from the Secretariat, the Standing Committee can decide to cause this trade to partially or completely cease in the event of non-compliance by exporting or importing countries, or in the case of proven detrimental impacts of the trade on other elephant populations. All specimens that are not allowed to be traded under the above provisions shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.    South Africa: For the exclusive purpose of allowing:  a) Trade in hunting trophies for non-commercial purposes;  b) Trade in live animals for in-situ conservation programmes;  c) Trade in hides;   d) Trade in leather goods for non commercial purposes;  e) Trade in registered raw ivory (whole tusks and cut pieces of ivory that are both 20 cm or more in length and one kilogramme or more in weight) subject to the following: i. Only registered government-owned stocks, originating in South Africa (excluding seized ivory and ivory of unknown origin); ii. Only to trading partners that have been verified by the Secretariat, in consultation with the Standing Committee, to have sufficient national legislation and domestic trade controls to ensure that the imported ivory will not be re-exported and will be managed in accordance with all requirements of Resolution Conf. 10.10 (Rev.) concerning domestic manufacturing and trade; iii. Not before May 2004, and in any event not before the Secretariat has verified the prospective importing countries, and MIKE has reported to the Secretariat on the baseline information (e.g. elephant population numbers, incidence of illegal killing); iv. A maximum amount of 30,000kg of ivory may be traded, and despatched in a single shipment under strict supervision of the Secretariat; v. The proceeds of the trade are used exclusively for elephant conservation and community conservation and development programs within or adjacent to the elephant range; vi. Only after the Standing Committee has agreed that the above conditions have been met.  On a proposal from the Secretariat, the Standing Committee can decide to cause this trade to partially or completely cease in the event of non-compliance by exporting or importing countries, or in the case of proven detrimental impacts of the trade on other elephant populations. All specimens that are not allowed to be traded under the above provisions shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.",,,,,,,,,,,,,,
Animalia,12392,II,12/01/2005 00:00,NULL,"Populations of Botswana, Namibia and South Africa:  For the exclusive purpose of allowing:  1) trade in hunting trophies for non-commercial purposes;  2) trade in live animals for in situ conservation programmes;  3) trade in hides;  4) trade in leather goods: for non commercial purposes for Botswana; for commercial or non-commercial purposes for Namibia and South Africa;  5) trade in hair for commercial or non-commercial purposes for Namibia;  6) trade in individually marked and certified ekipas incorporated in finished jewellery for non-commercial purposes for Namibia; and  7) trade in registered raw ivory (for Botswana and Namibia, whole tusks and pieces; for South Africa, whole tusks and cut pieces of ivory that are both 20 cm or more in length and 1 kg or more in weight) subject to the following:   i. only registered government-owned stocks, originating in the State (excluding seized ivory and ivory of unknown origin) and, in the case of South Africa, only ivory originating from the Kruger National Park;  ii. only to trading partners that have been verified by the Secretariat, in consultation with the Standing Committee, to have sufficient national legislation and domestic trade controls to ensure that the imported ivory will not be re-exported and will be managed in accordance with all requirements of Resolution Conf. 10.10 (Rev. CoP12) concerning domestic manufacturing and trade;   iii. not before the Secretariat has verified the prospective importing countries, and the MIKE programme has reported to the Secretariat on the baseline information (e.g. elephant population numbers, incidence of illegal killing);   iv. a maximum amount of 20,000kg (Botswana), 10,000 kg (Namibia) and 30,000 kg (South Africa) of ivory may be traded, and despatched in a single shipment under strict supervision of the Secretariat;   v. the proceeds of the trade are used exclusively for elephant conservation and community conservation and development programmes within or adjacent to the elephant range; and  vi. only after the Standing Committee has agreed that the above conditions have been met.  On a proposal from the Secretariat, the Standing Committee can decide to cause this trade to cease partially or completely in the event of non-compliance by exporting or importing countries, or in the case of proven detrimental impacts of the trade on other elephant populations.   All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.  ",,,,,,,,,,,,,,
Animalia,12392,II,13/09/2007 00:00,NULL,"Populations of Botswana, Namibia and South Africa and Zimbabwe:  a) trade in hunting trophies for non-commercial purposes;  b) trade in live animals to appropriate and acceptable destinations, as defined in Resolution Conf. 11.20, for Zimbabwe and Botswana and for in situ conservation programmes for Namibia and South Africa;  c) trade in hides;  d) trade in hair;  e) trade in leather goods for commercial or non-commercial purposes for Botswana, Namibia and South Africa and for non-commercial purposes for Zimbabwe;  f) trade in individually marked and certified ekipas incorporated in finished jewellery for non-commercial purposes for Namibia and ivory carvings for non-commercial purposes for Zimbabwe;  g) trade in registered raw ivory (for Botswana, Namibia, South Africa and Zimbabwe, whole tusks and pieces) subject to the following:  i) only registered government-owned stocks, originating in the State (excluding seized ivory and ivory of unknown origin);  ii) only to trading partners that have been verified by the Secretariat, in consultation with the Standing Committee, to have sufficient national legislation and domestic trade controls to ensure that the imported ivory will not be re-exported and will be managed in accordance with all requirements of Resolution Conf. 10.10 (Rev. CoP12) concerning domestic manufacturing and trade;  iii) not before the Secretariat has verified the prospective importing countries and the registered government-owned stocks;  iv) raw ivory pursuant to the conditional sale of registered government-owned ivory stocks agreed at CoP12, which are 20,000 kg (Botswana), 10,000 kg (Namibia) and 30,000 kg (South Africa);  v) in addition to the quantities agreed at CoP12, government-owned ivory from Botswana, Namibia, South Africa and Zimbabwe registered by 31 January 2007 and verified by the Secretariat may be traded and despatched, with the ivory in paragraph g) iv) above, in a single sale per destination under strict supervision of the Secretariat;  vi) the proceeds of the trade are used exclusively for elephant conservation and community conservation and development programmes within or adjacent to the elephant range; and  vii) the additional quantities specified in paragraph g) v) above shall be traded only after the Standing Committee has agreed that the above conditions have been met; and  h) no further proposals to allow trade in elephant ivory from populations already in Appendix II shall be submitted to the Conference of the Parties for the period from CoP14 and ending nine years from the date of the single sale of ivory that is to take place in accordance with provisions in paragraphs g) i), g) ii), g) iii), g) vi) and g) vii). In addition such further proposals shall be dealt with in accordance with Decisions 14.XX and 14.XX.  On a proposal from the Secretariat, the Standing Committee can decide to cause this trade to cease partially or completely in the event of non-compliance by exporting or importing countries, or in the case of proven detrimental impacts of the trade on other elephant populations.  All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.  ",,,,,,,,,,,,,,
Animalia,12392,II,19/07/2000 00:00,238,"For the exclusive purpose of allowing   1) export of hunting trophies for non-commercial purposes;   2) export of live animals to appropriate and acceptable destinations;   3) export of hides;   4) export of leather goods and ivory carvings for non-commercial purposes. All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.   To ensure that where   a) destinations for live animals are to be ""appropriate and acceptable""   and b) the purpose of the import is to be ""non-commercial"", export permits and re-export certificates may be issued only after the issuing Management Authority has received, from the Management Authority of the State of import, a certification to the effect that: in case a), in analogy to Article III, paragraph 3(b) of the Convention, the holding facility has been reviewed by the competent Scientific Authority, and the proposed recipient has been found to be suitably equipped to house and care for the animals; and in case b), in analogy to Article III, paragraph 3(c), the Management Authority is satisfied that the specimens will not be used for primarily commercial purposes.",,,,,,,,,,,,,,
Animalia,12392,II,19/07/2000 00:00,194,"For the exclusive purpose of allowing:   1) trade in hunting trophies for non-commercial purposes;  2) trade in live animals for re-introduction purposes into protected areas formally proclaimed in terms of legislation of the importing country;   3) trade in hides and leather goods.   Trade in raw ivory shall be whole tusks of government owned stock originating from the Kruger National Park, subject to a zero quota.   All other specimens shall be deemed to be specimens of species in Appendix I and the trade in them shall be regulated accordingly.",,,,,,,,,,,,,,
Animalia,12392,I/w,06/09/2000 00:00,194,NULL,,,,,,,,,,,,,,
Animalia,12392,II,18/09/1997 00:00,146,"For the exclusive purpose of allowing:   1) export of hunting trophies for non-commercial purposes;   2) export of live animals to appropriate and acceptable destinations, for non-commercial purposes.   No international trade in ivory is permitted before 18 months after the transfer to Appeindix II comes into effect (i.e. 18 March 1999). Thereafter, under experimental quotas for raw ivory not exceeding 13.8 tonnes, raw ivory may be exported to Japan subject to the conditions established in Decision of the Conference of the Parties regarding ivory No. 10.   All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.",,,,,,,,,,,,,,
Animalia,12392,II,18/09/1997 00:00,238,"For the exclusive purpose of allowing:   1) export of hunting trophies for non-commercial purposes;   2) export of live animals to appropriate and acceptable destinations;   3) export of hides;   4) export of leather goods and ivory carvings for non-commercial purposes.   No international trade in ivory is permitted before 18 months after the transfer to Appendix II comes into effect (i.e. 18 March 1999). thereafter, under experimental quotas for raw ivory not exceeding 20 tonnes, raw ivory may be exported to Japan subject to the conditions established in Decision of the Conference of the Parties regarding ivory No. 10.1. All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.",,,,,,,,,,,,,,
Animalia,12392,II,19/07/2000 00:00,146,"For the exclusive purpose of allowing:   1) export of hunting trophies for non-commercial purposes;   2) export of live animals to appropriate and acceptable destinations for non-commercial purposes only.   All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.   To ensure that where   a) destinations for live animals are to be ""appropriate and acceptable""   and b) the purpose of the import is to be ""non-commercial"", export permits and re-export certificates may be issued only after the issuing Management Authority has received, from the Management Authority of the State of import, a certification to the effect that: in case a), in analogy to Article III, paragraph 3(b) of the Convention, the holding facility has been reviewed by the competent Scientific Authority, and the proposed recipient has been found to be suitably equipped to house and care for the animals; and in case b), in analogy to Article III, paragraph 3(c), the Management Authority is satisfied that the specimens will not be used for primarily commercial purposes.",,,,,,,,,,,,,,
Animalia,12392,I/w,18/09/1997 00:00,28,NULL,,,,,,,,,,,,,,
Animalia,12392,I/w,18/09/1997 00:00,146,NULL,,,,,,,,,,,,,,
Animalia,12392,II,19/07/2000 00:00,28,"For the exclusive purpose of allowing:   1) export of hunting trophies for non-commercial purposes;   2) export of live animals to appropriate and acceptable destinations.   All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.   To ensure that where destinations for live animals are to be ""appropriate and acceptable"", export permits and re-export certificates may be issued only after the issuing Management Authority has received, from the Management Authority of the State of import, a certification to the effect that, in analogy to Article III, paragraph 3(b) of the convention, the holding facility has been reviewed by the competent Scientific Authority, and the proposed recipient has been found to be suitably equipped to house and care for the animals.",,,,,,,,,,,,,,
Animalia,12392,II,18/09/1997 00:00,28,"For the exclusive purpose of allowing:   1) export of hunting trophies for non-commercial purposes;   2) export of live animals to appropriate and acceptable destinations.   No international trade in ivory is permitted before 18 months after the transfer to Appendix II comes into effect (i.e. 18 March 1999). Thereafter, under experimental quotas for raw ivory not exceeding 25.3 tonnes, raw ivory may be exported to Japan subject to the conditions established in Decision of the Conference of the Parties regarding ivory No. 10.1.   All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.",,,,,,,,,,,,,,
Animalia,12392,I/w,20/03/1997 00:00,237,NULL,,,,,,,,,,,,,,
Animalia,12392,I/w,17/09/1997 00:00,238,NULL,,,,,,,,,,,,,,
Animalia,12392,I/r,18/03/1991 00:00,146,NULL,,,,,,,,,,,,,,
Animalia,12392,I/w,11/01/1991 00:00,44,NULL,,,,,,,,,,,,,,
Animalia,12392,I/w,18/07/1990 00:00,96,NULL,,,,,,,,,,,,,,
Animalia,12392,I/r,18/01/1990 00:00,96,NULL,,,,,,,,,,,,,,
Animalia,12392,I/r,18/01/1990 00:00,237,NULL,,,,,,,,,,,,,,
Animalia,12392,I/r,18/01/1990 00:00,238,NULL,,,,,,,,,,,,,,
Animalia,12392,I/r,18/01/1990 00:00,44,NULL,,,,,,,,,,,,,,
Animalia,12392,I/r,18/01/1990 00:00,127,NULL,,,,,,,,,,,,,,
Animalia,12392,I/r,18/01/1990 00:00,194,NULL,,,,,,,,,,,,,,
Animalia,12392,II/r,04/02/1977 00:00,221,On behalf of HK,,,,,,,,,,,,,,
Animalia,12392,II/w,03/07/1978 00:00,221,On behalf of HK,,,,,,,,,,,,,,
Animalia,12392,I/r,18/01/1990 00:00,28,NULL,,,,,,,,,,,,,,
Animalia,12392,I,18/01/1990 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12392,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12392,III,26/02/1976 00:00,82,NULL, and MIKE has reported to the Secretariat on the baseline information (e.g. elephant population numbers, incidence of illegal killing); iv. A maximum amount of 20,000kg of ivory may be traded, and despatched in a single shipment under strict supervision of the Secretariat; v. The proceeds of the trade are used exclusively for elephant conservation and community conservation and development programs within or adjacent to the elephant range; vi. Only after the Standing Committee has agreed that the above conditions have been met.,,,,,,,,,,
Animalia,12419,I/w,20/07/1999 00:00,174,NULL,,,,,,,,,,,,,,
Animalia,12419,I,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12419,III,22/04/1976 00:00,213,NULL,,,,,,,,,,,,,,
Animalia,12419,I/r,04/02/1977 00:00,174,Original reservation as USSR,,,,,,,,,,,,,,
Animalia,12420,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12421,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12427,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12437,II,01/07/1975 00:00,NULL,NULL, and MIKE has reported to the Secretariat on the baseline information (e.g. elephant population numbers, incidence of illegal killing); iv. A maximum amount of 10,000kg of ivory may be traded, and despatched in a single shipment under strict supervision of the Secretariat; v. The proceeds of the trade are used exclusively for elephant conservation and community conservation and development programs within or adjacent to the elephant range; vi. Only after the Standing Committee has agreed that the above conditions have been met. ,,,,,,,,,,
Animalia,12518,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12519,II,04/02/1977 00:00,NULL,Included with Felidae spp.,,,,,,,,,,,,,,
Animalia,12519,II/r,04/02/1977 00:00,241,NULL,,,,,,,,,,,,,,
Animalia,12519,II/w,26/04/1995 00:00,241,NULL,,,,,,,,,,,,,,
Animalia,12520,I,18/01/1990 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12520,II,04/02/1977 00:00,NULL,Included with Felidae spp.,,,,,,,,,,,,,,
Animalia,12520,III,22/04/1976 00:00,213,NULL,,,,,,,,,,,,,,
Animalia,12521,II,04/02/1977 00:00,NULL,NULL, and MIKE has reported to the Secretariat on the baseline information (e.g. elephant population numbers, incidence of illegal killing); iv. A maximum amount of 30,000kg of ivory may be traded, and despatched in a single shipment under strict supervision of the Secretariat; v. The proceeds of the trade are used exclusively for elephant conservation and community conservation and development programs within or adjacent to the elephant range; vi. Only after the Standing Committee has agreed that the above conditions have been met.,,,,,,,,,,
Animalia,12522,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12522,II,04/02/1977 00:00,NULL,Included with Felidae spp., Namibia and South Africa:,,,,,,,,,,,,,
Animalia,12523,II,11/06/1992 00:00,NULL,Included with Felidae spp.,,,,,,,,,,,,,,
Animalia,12523,I,01/07/1975 00:00,NULL,Formerly listed as Felis (Lynx) rufa escuinapae,,,,,,,,,,,,,,
Animalia,12548,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12549,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12550,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12551,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12551,II/r,15/07/2004 00:00,162,NULL,,,,,,,,,,,,,,
Animalia,12552,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12553,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12554,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12555,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12556,II,04/02/1977 00:00,NULL,NULL, and despatched in a single shipment under strict supervision of the Secretariat; ,,,,,,,,,,,,,
Animalia,12557,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12558,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12559,I,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12560,II,04/02/1977 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12561,II,01/07/1975 00:00,NULL,NULL,,,,,,,,,,,,,,
Animalia,12561,II,04/02/1977 00:00,NULL,Included with PRIMATES spp., Namibia and South Africa and Zimbabwe:,,,,,,,,,,,,,
