Kingdom,PhyName,ClaName,OrdName,FamName,GenName,SpcName,SpcAuthor,SpcInfraRank,SpcInfraEpithet,SpcInfraRankAuthor,SynonymSpcRecID,SpcStatus,AcceptedSpcRecID
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,charcasina,Cardenas,NULL,NULL,NULL,34995,S,106521
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,chionantha,(Spegazzini) Britton & Rose,NULL,NULL,NULL,35417,S,106633
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,chorrillosensis,Rausch,NULL,NULL,NULL,35072,S,106540
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,chrysantha,(Werdermann) Backeberg,NULL,NULL,NULL,34989,S,106519
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,chrysantha,(Werdermann) Backeberg,ssp.,jajoiana,(Backeberg) Rausch ex Rowley,35139,S,106561
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,chrysantha,(Werdermann) Backeberg,ssp.,marsoneri,(Werdermann) Rausch ex Rowley,35140,S,106561
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,chrysochete,(Werdermann) Wessner,NULL,NULL,NULL,34992,S,106520
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,cinnabarina,(Hooker) Britton & Rose,NULL,NULL,NULL,34996,S,106521
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,cinnabarina,(Hooker) Britton & Rose,ssp.,prestoana,(Cardenas) Rausch ex Rowley,34997,S,106521
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,cinnabarina,(Hooker) Britton & Rose,ssp.,taratensis,(Cardenas) Rowley,34998,S,106521
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,cintiensis,Cardenas,NULL,NULL,NULL,35125,S,106554
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,claeysiana,Backeberg,NULL,NULL,NULL,35035,S,106536
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,corbula,(Herrera) Britton & Rose,NULL,NULL,NULL,35154,S,106563
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,coriquinensis,Wilhelm ex W.Haage,NULL,NULL,NULL,35155,S,106563
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,cornuta,Rausch,NULL,NULL,NULL,35212,S,106587
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,crassicaulis,Kiesling,NULL,NULL,NULL,35015,S,106528
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,cruciaureispina,Knize,NULL,NULL,NULL,35156,S,106563
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,culpinensis,Ritter,NULL,NULL,NULL,35213,S,106587
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,cylindracea,Backeberg,NULL,NULL,NULL,34935,S,106495
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,cylindrica,Backeberg,NULL,NULL,NULL,34936,S,106495
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,draxleriana,Rausch,NULL,NULL,NULL,34999,S,106521
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,drijveriana,Backeberg,NULL,NULL,NULL,35074,S,106540
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,duursmainana,Backeberg,NULL,NULL,NULL,35228,S,106602
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,echinata,Rausch,NULL,NULL,NULL,35088,S,103630
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,elongata,Backeberg,NULL,NULL,NULL,35075,S,106540
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,emmae,Backeberg,NULL,NULL,NULL,35221,S,106601
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,fallax,Oehme,ssp.,aurea,(Britton & Rose) Herzog,34938,S,106495
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,famatimensis,(Spegazzini) Britton & Rose,NULL,NULL,NULL,35031,S,12003
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,ferox,Britton & Rose,NULL,NULL,NULL,35036,S,106536
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,formosa,(Pfeiffer) Dodds,NULL,NULL,NULL,35055,S,88108
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,formosa,(Pfeiffer) Dodds,ssp.,bruchii,(Britton & Rose) Rausch,34962,S,106502
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,formosa,(Pfeiffer) Dodds,ssp.,grandis,(Britton & Rose) Rausch,34963,S,106502
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,formosa,(Pfeiffer) Dodds,ssp.,tarijensis,(Vaupel) Rausch,35393,S,106627
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,fricii,Rausch,NULL,NULL,NULL,35423,S,106634
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,glauca,Rausch,NULL,NULL,NULL,35141,S,106561
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,glaucescens,Ritter,NULL,NULL,NULL,35182,S,106579
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,grandiflora,Britton & Rose,NULL,NULL,NULL,35104,S,106545
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,grandis,Britton & Rose,NULL,NULL,NULL,34965,S,106502
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,haageana,Backeberg,NULL,NULL,NULL,35142,S,106561
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,haematantha,(Spegazzini) Britton & Rose,NULL,NULL,NULL,35076,S,106540
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,haematantha,(Spegazzini) Britton & Rose,ssp.,chorrillosensis,(Rausch) Rausch ex Rowley,35077,S,106540
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,haematantha,(Spegazzini) Britton & Rose,ssp.,densispina,(Werdermann) Rausch ex Rowley,35019,S,106530
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,haematantha,(Spegazzini) Britton & Rose,ssp.,kuehnrichii,(Fric) Rausch ex Rowley,35078,S,106540
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,hastifera,Werdermann,NULL,NULL,NULL,35038,S,106536
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,hermanniana,Backeberg,NULL,NULL,NULL,35157,S,106563
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,hertrichiana,Backeberg,NULL,NULL,NULL,35090,S,103630
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,higginsiana,Backeberg,NULL,NULL,NULL,35190,S,106582
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,horrida,Ritter,NULL,NULL,NULL,35039,S,106536
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,hualfinensis,Rausch,NULL,NULL,NULL,35080,S,106540
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,huascha,(Weber) W.T.Marshall,NULL,NULL,NULL,35107,S,106545
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,huilcanota,Rauh & Backeberg,NULL,NULL,NULL,35092,S,103630
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,hystrix,Ritter,NULL,NULL,NULL,34993,S,106520
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,incaica,Backeberg,NULL,NULL,NULL,35093,S,103630
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,incuiensis,Rauh & Backeberg,NULL,NULL,NULL,35406,S,106629
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,intermedia,Rausch,NULL,NULL,NULL,35158,S,106563
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,iridescens,Backeberg,NULL,NULL,NULL,35143,S,106561
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,jajoiana,Backeberg,NULL,NULL,NULL,35144,S,106561
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,johnsoniana,Backeberg,NULL,NULL,NULL,35191,S,106582
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,jujuiensis,W.Haage,NULL,NULL,NULL,34990,S,106519
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,kieslingii,Rausch,NULL,NULL,NULL,35058,S,88108
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,kuehnrichii,Fric,NULL,NULL,NULL,35083,S,106540
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,kupperiana,Backeberg,NULL,NULL,NULL,35126,S,106554
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,larae,Cardenas,NULL,NULL,NULL,35192,S,106582
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,lateritia,(Guerke) Britton & Rose,NULL,NULL,NULL,35127,S,106554
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,laui,Donald,NULL,NULL,NULL,35095,S,103630
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,lauramarca,Rauh & Backeberg,NULL,NULL,NULL,35193,S,106582
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,leptacantha,Rausch,NULL,NULL,NULL,35237,S,106605
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,leucorhodon,Backeberg,NULL,NULL,NULL,35194,S,106582
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,leucoviolacea,Backeberg,NULL,NULL,NULL,35195,S,106582
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,longispina,Britton & Rose,NULL,NULL,NULL,35043,S,106536
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,markusii,Rausch,NULL,NULL,NULL,34994,S,106520
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,marsoneri,(Werdermann) Backeberg,NULL,NULL,NULL,35145,S,106561
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,maximiliana,(Heyder) Backeberg,NULL,NULL,NULL,35159,S,106563
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,maximiliana,(Heyder) Backeberg,ssp.,caespitosa,(J.Purpus) Rausch ex Rowley,35160,S,106563
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,maximiliana,(Heyder) Backeberg,ssp.,quiabayensis,(Rausch) Rausch ex Rowley,35238,S,106605
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,maximiliana,(Heyder) Backeberg,ssp.,westii,(Hutchison) Rausch ex Rowley,35161,S,106563
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,miniatiflora,Ritter,NULL,NULL,NULL,35162,S,106563
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,minuta,Ritter,NULL,NULL,NULL,35096,S,103630
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,mirabunda,Backeberg,NULL,NULL,NULL,35084,S,106540
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,mistiensis,(Werdermann & Backeberg) Backeberg,NULL,NULL,NULL,35183,S,106579
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,mizquensis,Rausch,NULL,NULL,NULL,35176,S,17178
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,napina,Pazout,NULL,NULL,NULL,35020,S,106530
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,nealeana,Backeberg,NULL,NULL,NULL,35223,S,106601
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,nigrostoma,Kreuzinger & Buining,NULL,NULL,NULL,35146,S,106561
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,oligotricha,Cardenas,NULL,NULL,NULL,107071,S,106521
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,omasuyana,Cardenas,NULL,NULL,NULL,35196,S,106582
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,oxyalabastra,Cardenas & Rausch,NULL,NULL,NULL,34951,S,106496
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,pachyacantha,Ito,NULL,NULL,NULL,35045,S,106536
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,pampana,Britton & Rose,NULL,NULL,NULL,35184,S,106579
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,peclardiana,Krainz,NULL,NULL,NULL,35425,S,106634
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,pentlandii,(Hooker) Britton & Rose,NULL,NULL,NULL,35197,S,106582
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,pictiflora,Ritter,NULL,NULL,NULL,35046,S,106536
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,planiceps,Backeberg,NULL,NULL,NULL,35098,S,103630
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,pojoensis,Rausch,NULL,NULL,NULL,34924,S,11988
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,polaskiana,Backeberg,NULL,NULL,NULL,34991,S,106519
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,polycephala,Backeberg,NULL,NULL,NULL,35229,S,106602
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,potosina,(Werdermann) Friedrich,NULL,NULL,NULL,35048,S,106536
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,prestoana,Cardenas,NULL,NULL,NULL,35000,S,106521
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,pseudocachensis,Backeberg,NULL,NULL,NULL,35225,S,106601
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,pseudocariquinensis,Cardenas,NULL,NULL,NULL,35163,S,106563
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,pugionacantha,(Rose & Boedeker) Backeberg,NULL,NULL,NULL,35214,S,106587
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,purpureominiata,Ritter,NULL,NULL,NULL,35113,S,106545
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,pusilla,Ritter,NULL,NULL,NULL,35427,S,106634
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,quiabayensis,Rausch,NULL,NULL,NULL,35239,S,106605
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,raphidacantha,Backeberg,NULL,NULL,NULL,35200,S,106582
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,rauschii,Zecher,NULL,NULL,NULL,35440,S,106648
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,rebutioides,Backeberg,NULL,NULL,NULL,35022,S,106530
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,rosarioana,Rausch,NULL,NULL,NULL,35063,S,88108
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,rossii,(Boedeker) Boedeker ex Backeberg & F.Knuth,NULL,NULL,NULL,35218,S,12097
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,rubescens,(Backeberg) Backeberg,NULL,NULL,NULL,35147,S,106561
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,salitrensis,Rausch,NULL,NULL,NULL,35215,S,106587
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,saltensis,(Spegazzini) Britton & Rose,NULL,NULL,NULL,35226,S,106601
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,sanguiniflora,Backeberg,NULL,NULL,NULL,35230,S,106602
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,scheeri,(Salm-Dyck) Backeberg,NULL,NULL,NULL,35201,S,106582
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,schieliana,Backeberg,NULL,NULL,NULL,35240,S,106605
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,schneideriana,Backeberg,NULL,NULL,NULL,35202,S,106582
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,schreiteri,Castellanos,NULL,NULL,NULL,35242,S,106607
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,scoparia,(Werderm.) Werderm. ex Backeb. & F.Knut,NULL,NULL,NULL,35023,S,106530
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,scopulina,Backeberg,NULL,NULL,NULL,35128,S,106554
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,shaferi,Britton & Rose,NULL,NULL,NULL,34942,S,106495
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,shaferi,Britton & Rose,ssp.,fallax,(Oehme) Herzog,34943,S,106495
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,shaferi,Britton & Rose,ssp.,leucomalla,(Wessner) Herzog,34944,S,106495
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,shaferi,Britton & Rose,ssp.,rubriflora,Herzog,34945,S,106495
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,sicuaniensis,Rausch,NULL,NULL,NULL,35164,S,106563
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,silvestrii,(Spegazzini) G.Rowley,NULL,NULL,NULL,34986,S,106517
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,simplex,Rausch,NULL,NULL,NULL,35099,S,103630
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,stilowiana,Backeberg,NULL,NULL,NULL,35243,S,106607
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,taratensis,Cardenas,NULL,NULL,NULL,35001,S,106521
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,thionantha,(Spegazzini) Britton & Rose,NULL,NULL,NULL,35419,S,106633
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,tiegeliana,Wessner,NULL,NULL,NULL,35429,S,106634
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,titicacensis,Cardenas,NULL,NULL,NULL,35203,S,106582
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,tuberculosa,Ritter,NULL,NULL,NULL,35148,S,106561
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,uitewaaleana,Buining,NULL,NULL,NULL,35149,S,106561
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,varians,Backeberg,NULL,NULL,NULL,35204,S,106582
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,varispina,Ritter,NULL,NULL,NULL,35050,S,106536
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,versicolor,Rausch,NULL,NULL,NULL,35217,S,106587
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,vilcabambae,Ritter,NULL,NULL,NULL,35100,S,103630
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,walteri,Kiesling,NULL,NULL,NULL,111295,S,106645
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,walterspielii,Boedeker,NULL,NULL,NULL,35002,S,106521
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,wegheiana,Backberg,NULL,NULL,NULL,35205,S,106582
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,westii,Hutchison,NULL,NULL,NULL,35165,S,106563
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,winteriana,Ritter,NULL,NULL,NULL,34952,S,106496
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,wrightiana,Backeberg,NULL,NULL,NULL,34954,S,106496
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,zecheri,Rausch,NULL,NULL,NULL,34955,S,106496
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lobivia,zudanensis,Cardenas,NULL,NULL,NULL,35003,S,106521
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lophocereus,gatesii,M.E. Jones,NULL,NULL,NULL,27544,S,104830
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lophocereus,schottii,(Engelmann) Britton & Rose,NULL,NULL,NULL,28190,S,105428
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lophocereus,schottii,(Engelm.) Britton & Rose,var.,tenuis,G. Lindsay,28189,S,105428
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lophophora,diffusa,(Croizat) H.Bravo,ssp.,fricii,(Habermann) Halda,36118,S,84665
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lophophora,diffusa,(Croizat) H.Bravo,ssp.,viridescens,Halda,36119,S,84665
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lophophora,echinata,Croizat,NULL,NULL,NULL,36120,S,84665
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lophophora,fricii,Habermann,NULL,NULL,NULL,36121,S,84665
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lophophora,jourdaniana,Habermann,NULL,NULL,NULL,36122,S,84665
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Lophophora,lutea,(Rouhier) Backeberg,NULL,NULL,NULL,36117,S,104946
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,acanthurus,(Vaupel) Backeberg,NULL,NULL,NULL,61881,S,11409
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,aticensis,Rauh & Backeberg,NULL,NULL,NULL,34693,S,106399
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,bicolor,Ritter,NULL,NULL,NULL,34601,S,11409
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,brevispinus,Rauh,NULL,NULL,NULL,34668,S,11512
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,camanaensis,Rauh & Backeberg,NULL,NULL,NULL,34694,S,106399
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,canetensis,Rauh & Backeberg,NULL,NULL,NULL,34602,S,11409
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,cantaensis,Rauh & Backeberg,NULL,NULL,NULL,34669,S,11512
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,convergens,Ritter,NULL,NULL,NULL,34603,S,11409
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,crassiserpens,(Rauh & Backeberg) Backeberg,NULL,NULL,NULL,34634,S,106369
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,cullmannianus,Backeberg,NULL,NULL,NULL,34604,S,11409
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,deserticola,Ritter,NULL,NULL,NULL,34632,S,11443
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,eremiticus,Ritter,NULL,NULL,NULL,34605,S,11409
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,erigens,Rauh & Backeberg,NULL,NULL,NULL,34606,S,11409
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,eriotrichus,(Werdermann & Backeberg) Backeberg,NULL,NULL,NULL,34607,S,11409
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,eulalianus,Rauh & Backeberg,NULL,NULL,NULL,34608,S,11409
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,faustianus,(Backeberg) Backeberg,NULL,NULL,NULL,34615,S,11414
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,ferrugineus,Rauh & Backeberg,NULL,NULL,NULL,34633,S,11443
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,formosus,(Ritter) Buxbaum,NULL,NULL,NULL,36590,S,103664
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,gracilis,(Akers & Buining) Backeberg,NULL,NULL,NULL,34695,S,106399
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,gracilispinus,Rauh & Backeberg,NULL,NULL,NULL,34609,S,11409
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,granditessellatus,Rauh & Backeberg,NULL,NULL,NULL,34686,S,106398
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,hystrix,Rauh & Backeberg,NULL,NULL,NULL,34644,S,11479
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,jajoianus,(Backeberg) Backeberg,NULL,NULL,NULL,34681,S,106397
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,keller-badensis,Backeberg & Krainz,NULL,NULL,NULL,34610,S,11409
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,madisoniorum,(Hutchison) Buxbaum,NULL,NULL,NULL,36615,S,61883
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,montanus,Ritter,NULL,NULL,NULL,34645,S,11479
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,multifloccosus,Rauh & Backeberg,NULL,NULL,NULL,34611,S,11409
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,nanus,Akers ex Backeberg,NULL,NULL,NULL,34696,S,106399
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,neglectus,Ritter,NULL,NULL,NULL,34612,S,11409
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,otuscensis,Ritter,NULL,NULL,NULL,34687,S,106398
Plantae,NULL,NULL,CARYOPHYLLALES,CACTACEAE,Loxanthocereus,pacaranensis,Ritter,NULL,NULL,NULL,34613,S,11409
