Kingdom,PhyName,ClaName,OrdName,FamName,GenName,SpcName,SpcAuthor,SpcInfraRank,SpcInfraEpithet,SpcInfraRankAuthor,SynonymSpcRecID,SpcStatus,AcceptedSpcRecID
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,alstoni,"(Allen, 1900)",NULL,NULL,NULL,70647,S,13296
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,bishopi,"Pine, 1981",NULL,NULL,NULL,98371,S,87794
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,bruchi,"Thomas, 1921",NULL,NULL,NULL,77861,S,29956
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,canescens,"(J. A. Allen, 1893)",NULL,NULL,NULL,99434,S,12813
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,cinerea,"Temminck, 1824",NULL,NULL,NULL,43668,S,100982
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,constantiae,"Thomas, 1904",NULL,NULL,NULL,43669,S,13297
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,cracens,"Handley & Gordon, 1979",NULL,NULL,NULL,98372,S,12817
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,domina,"Thomas, 1920",NULL,NULL,NULL,43670,S,29948
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,dorothea,"Thomas, 1911",NULL,NULL,NULL,98373,S,12818
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,dryas,"Thomas, 1898",NULL,NULL,NULL,43671,S,9418
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,elegans,"Waterhouse, 1839",NULL,NULL,NULL,43672,S,29955
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,emiliae,"Thomas, 1909",NULL,NULL,NULL,43673,S,9419
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,formosa,"Shamel, 1930",NULL,NULL,NULL,43674,S,100981
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,fuscata,"Thomas, 1896",NULL,NULL,NULL,43675,S,12819
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,germana,"Thomas, 1904",NULL,NULL,NULL,43676,S,29949
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,grisea,"Desmarest, 1827",NULL,NULL,NULL,43677,S,21867
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,handleyi,"Pine, 1981",NULL,NULL,NULL,98374,S,12820
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,impavida,"Tschudi, 1844",NULL,NULL,NULL,43678,S,12821
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,incana,"(Lund, 1840)",NULL,NULL,NULL,43679,S,12822
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,invicta,"(Goldman, 1912)",NULL,NULL,NULL,43680,S,12823
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,juninensis,"Tate, 1931",NULL,NULL,NULL,98375,S,98365
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,karimii,"Petter, 1968",NULL,NULL,NULL,43681,S,100983
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,leucastra,"Thomas, 1927",NULL,NULL,NULL,43682,S,29946
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,mapiriensis,"Tate, 1931",NULL,NULL,NULL,43683,S,29949
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,marica,"Thomas, 1898",NULL,NULL,NULL,43684,S,9420
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,microtarsus,"Wagner, 1842",NULL,NULL,NULL,43685,S,9421
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,neblina,"(Gardner, 1990)",NULL,NULL,NULL,98376,S,98366
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,noctivaga,"Tschudi, 1845",NULL,NULL,NULL,43686,S,29946
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,ocellata,"Tate, 1931",NULL,NULL,NULL,43687,S,12821
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,parvidens,"Tate, 1931",NULL,NULL,NULL,98377,S,12824
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,paulensis,"Tate, 1931",NULL,NULL,NULL,98378,S,98367
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,phaea,"Thomas, 1899",NULL,NULL,NULL,43688,S,47566
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,pinheiroi,"Pine, 1981",NULL,NULL,NULL,98379,S,87775
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,pusilla,"(Desmarest, 1804)",NULL,NULL,NULL,43689,S,29957
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,rapposa,"Thomas, 1899",NULL,NULL,NULL,43691,S,29949
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,regina,"Thomas, 1898",NULL,NULL,NULL,43692,S,29949
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,scapulata,"Burmeister, 1856",NULL,NULL,NULL,43693,S,12822
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,tatei,"Handley, 1957",NULL,NULL,NULL,43694,S,98383
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,unduaviensis,"Tate, 1931",NULL,NULL,NULL,43695,S,9417
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,velutina,"Wagner, 1842",NULL,NULL,NULL,43696,S,21868
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,yungasensis,"Tate, 1931",NULL,NULL,NULL,43697,S,12818
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops,ocellatus,"(Tate, 1931)",NULL,NULL,NULL,87795,S,12821
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Metachirops,mcillhennyi,"(Gardner & Patton, 1972)",NULL,NULL,NULL,43702,S,98385
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Metachirops,opossum,"(Linnaeus, 1758)",NULL,NULL,NULL,43703,S,29954
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Micoureus,cinereus,"(Temminck, 1824)",NULL,NULL,NULL,87859,S,100982
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,henseli,"Thomas, 1888",NULL,NULL,NULL,43698,S,13701
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,orinoci,"Thomas, 1899",NULL,NULL,NULL,43699,S,29951
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis,touan,"(Daudin, in Lacépède, 1799)",NULL,NULL,NULL,43700,S,29951
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Philander,nudicaudatus,"É. Geoffroy, 1803",NULL,NULL,NULL,70648,S,29947
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Thylamys,macrura,"(Olfers, 1818)",NULL,NULL,NULL,103253,S,21867
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Thylamys,pusilla,"(Desmarest, 1804)",NULL,NULL,NULL,103254,S,29957
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,matschiei,"Forster & Rothschild, 1907",ssp.,shawmayeri,NULL,28109,S,6430
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dorcopsis,macleayi,"(Miklouho-Maclay, 1885)",NULL,NULL,NULL,6796,S,6801
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dorcopsis,vanheurni,"Thomas, 1922",NULL,NULL,NULL,6797,S,6802
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dorcopsis,veterum,"(Lesson, 1827)",NULL,NULL,NULL,6798,S,6800
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Peradorcas,concinna,"(Gould, 1842)",NULL,NULL,NULL,16568,S,16761
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PETAURIDAE,Dactylonax,tatei,"(Laurie, 1952)",NULL,NULL,NULL,43558,S,6224
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,atrimaculatus,"(Tate, 1945)",NULL,NULL,NULL,28484,S,20639
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,celebensis,"(Gray, 1858)",NULL,NULL,NULL,43603,S,20890
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,interpositus,"Stein, 1933",NULL,NULL,NULL,43713,S,16850
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,leucippus,"Thomas, 1898",NULL,NULL,NULL,43712,S,20891
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,maculatus,"E. Geoffroy, 1803",NULL,NULL,NULL,28541,S,20636
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,orientalis,"(Pallas, 1766)",ssp.,lullulae,"Thomas, 1896",28482,S,16846
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,pelengensis,"Tate, 1945",NULL,NULL,NULL,16860,S,20892
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,permixtio,"Menzies & Pernetta, 1986",NULL,NULL,NULL,16848,S,16850
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,rufoniger,"Zimara, 1937",NULL,NULL,NULL,16849,S,20639
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,ursinus,"(Temminck, 1824)",NULL,NULL,NULL,43604,S,713
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Strigocuscus,gymnotis,"(Peters & Doria, 1875)",NULL,NULL,NULL,16856,S,20891
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Strigocuscus,mimicus,"(Thomas, 1922)",NULL,NULL,NULL,74596,S,73059
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Potorous,tridactylus,"(Kerr, 1792)",ssp.,gilbertii,NULL,18105,S,18107
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudocheirus,albertisii,"Peters, 1874",NULL,NULL,NULL,43714,S,18503
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudocheirus,archeri,"Collett, 1884",NULL,NULL,NULL,43715,S,18502
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudocheirus,canescens,"(Waterhouse, 1846)",NULL,NULL,NULL,43658,S,18494
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudocheirus,caroli,"(Thomas, 1921)",NULL,NULL,NULL,18497,S,18507
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudocheirus,cinereus,"(Tate, 1945)",NULL,NULL,NULL,98363,S,18508
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudocheirus,corinnae,"Thomas, 1897",NULL,NULL,NULL,43716,S,18504
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudocheirus,cupreus,"Thomas, 1897",NULL,NULL,NULL,43717,S,18505
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudocheirus,dahli,"Collett, 1895",NULL,NULL,NULL,43718,S,26392
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudocheirus,forbesi,"(Thomas, 1887)",NULL,NULL,NULL,100990,S,18495
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudocheirus,herbertensis,"(Collett, 1884)",NULL,NULL,NULL,18498,S,18509
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudocheirus,lemuroides,"Collett, 1884",NULL,NULL,NULL,43719,S,9869
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudocheirus,mayeri,"(Rothschild & Dollman, 1932)",NULL,NULL,NULL,100992,S,18496
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudocheirus,occidentalis,"(Thomas, 1888)",NULL,NULL,NULL,18492,S,18499
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudocheirus,schlegeli,"(Jentink, 1884)",NULL,NULL,NULL,100993,S,18493
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Schoinobates,volans,"(Kerr, 1792)",NULL,NULL,NULL,43720,S,26385
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,TARSIPEDIDAE,Tarsipes,spencerae,"Ride, 1970",NULL,NULL,NULL,43664,S,27601
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,VOMBATIDAE,Lasiorhinus,barnardi,"Longman, 1939",NULL,NULL,NULL,28284,S,11343
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,VOMBATIDAE,Lasiorhinus,gillespiei,"(DeVis, 1900)",NULL,NULL,NULL,73324,S,11343
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Erinaceus,albiventris,"Wagner, 1841",NULL,NULL,NULL,43730,S,29972
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Erinaceus,algirus,"Lereboullet, 1842",NULL,NULL,NULL,8016,S,27926
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Erinaceus,algirus,"Lereboullet, 1842",ssp.,vagans,NULL,104296,S,104295
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Erinaceus,cabardinicus,"Tembotov, Dzuev & Jemuchov, 1984",NULL,NULL,NULL,74029,S,104269
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Erinaceus,dauuricus,"Sundevall, 1842",NULL,NULL,NULL,79471,S,29982
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Erinaceus,frontalis,"A. Smith, 1831",NULL,NULL,NULL,8018,S,2274
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Erinaceus,sclateri,"(Anderson, 1895)",NULL,NULL,NULL,43731,S,2275
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Hemiechinus,aethiopicus,"(Ehrenberg, 1832)",NULL,NULL,NULL,38910,S,29976
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Hemiechinus,dauuricus,"(Sundevall, 1842)",NULL,NULL,NULL,43605,S,29982
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Hemiechinus,hypomelas,"(Brandt, 1836)",NULL,NULL,NULL,43564,S,29979
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Hemiechinus,micropus,"(Blyth, 1846)",NULL,NULL,NULL,43563,S,29980
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Hemiechinus,nudiventris,"(Horsfield, 1851)",NULL,NULL,NULL,104270,S,25273
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Hylomys,hainanensis,"(Shaw & Wong, 1959)",NULL,NULL,NULL,43729,S,10588
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Hylomys,sinensis,"(Trouessart, 1909)",NULL,NULL,NULL,43728,S,10590
Animalia,CHORDATA,MAMMALIA,HYRACOIDEA,PROCAVIIDAE,Dendrohyrax,brucei,"(Gray, 1868)",NULL,NULL,NULL,76988,S,9997
Animalia,CHORDATA,MAMMALIA,HYRACOIDEA,PROCAVIIDAE,Dendrohyrax,validus,"True, 1890",NULL,NULL,NULL,6408,S,6409
Animalia,CHORDATA,MAMMALIA,HYRACOIDEA,PROCAVIIDAE,Heterohyrax,antineae,"Heim de Balsac & Begouen, 1932",NULL,NULL,NULL,9995,S,9997
Animalia,CHORDATA,MAMMALIA,HYRACOIDEA,PROCAVIIDAE,Heterohyrax,chapini,"(Hatt, 1933)",NULL,NULL,NULL,9996,S,9997
Animalia,CHORDATA,MAMMALIA,HYRACOIDEA,PROCAVIIDAE,Procavia,habessinicus,"(Hemprich & Ehrenberg,1832)",NULL,NULL,NULL,44404,S,30179
Animalia,CHORDATA,MAMMALIA,HYRACOIDEA,PROCAVIIDAE,Procavia,johnstoni,"Thomas, 1894",NULL,NULL,NULL,44252,S,30179
Animalia,CHORDATA,MAMMALIA,HYRACOIDEA,PROCAVIIDAE,Procavia,ruficeps,"(Hemprich & Ehrenberg,1832)",NULL,NULL,NULL,42136,S,30179
Animalia,CHORDATA,MAMMALIA,HYRACOIDEA,PROCAVIIDAE,Procavia,syriacus,"(Schreber, 1784)",NULL,NULL,NULL,44253,S,30179
Animalia,CHORDATA,MAMMALIA,HYRACOIDEA,PROCAVIIDAE,Procavia,welwitschii,"(Gray, 1868)",NULL,NULL,NULL,44405,S,30179
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Lepus,capensis,"Linnaeus, 1758",ssp.,starcki,"Petter, 1963",77851,S,11802
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Lepus,crawshayi,"de Winton, 1899",NULL,NULL,NULL,42128,S,30305
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Lepus,grahami,"Howell, 1928",NULL,NULL,NULL,77121,S,30299
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Lepus,ruficaudatus,"I. Geoffroy, 1826",NULL,NULL,NULL,44247,S,30298
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Lepus,siamensis,"Bonhote, 1902",NULL,NULL,NULL,44240,S,30300
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Lepus,victoriae,"Thomas, 1893",NULL,NULL,NULL,101012,S,30305
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Lepus,whytei,"Thomas, 1894",NULL,NULL,NULL,44241,S,30305
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,idahoensis,"(Merriam, 1891)",NULL,NULL,NULL,44242,S,2963
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,OCHOTONIDAE,Ochotona,alpina,"(Pallas, 1773)",ssp.,hoffmanni,NULL,101009,S,15063
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,OCHOTONIDAE,Ochotona,helanshanensis,"Zheng, 1987",NULL,NULL,NULL,15054,S,101008
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,OCHOTONIDAE,Ochotona,kamensis,"Argyropulo, 1948",NULL,NULL,NULL,44237,S,15073
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,OCHOTONIDAE,Ochotona,lama,"Mitchell & Punzo, 1975",NULL,NULL,NULL,44238,S,15051
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,OCHOTONIDAE,Ochotona,thibetana,"(Milne-Edwards, 1871)",ssp.,huangensis,"Matschie, 1908",15062,S,101010
Animalia,CHORDATA,MAMMALIA,MICROBIOTHERIA,MICROBIOTHERIIDAE,Dromiciops,australis,"(F. Philippi, 1893)",NULL,NULL,NULL,43661,S,6834
Animalia,CHORDATA,MAMMALIA,PAUCITUBERCULATA,CAENOLESTIDAE,Caenolestes,gracilis,"Bublitz, 1987",NULL,NULL,NULL,74027,S,25605
Animalia,CHORDATA,MAMMALIA,PAUCITUBERCULATA,CAENOLESTIDAE,Caenolestes,obscurus,"Thomas, 1895",NULL,NULL,NULL,43705,S,29960
Animalia,CHORDATA,MAMMALIA,PAUCITUBERCULATA,CAENOLESTIDAE,Caenolestes,tatei,"Anthony, 1923",NULL,NULL,NULL,43706,S,29960
Animalia,CHORDATA,MAMMALIA,PAUCITUBERCULATA,CAENOLESTIDAE,Rhyncholestes,continentalis,"Bublitz, 1987",NULL,NULL,NULL,74028,S,19710
Animalia,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Isoodon,arnhemensis,"Lyne & Mort, 1981",NULL,NULL,NULL,77039,S,10863
Animalia,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Peroryctes,longicauda,"(Peters & Doria, 1876)",NULL,NULL,NULL,43710,S,13388
Animalia,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Peroryctes,papuensis,"Laurie, 1952",NULL,NULL,NULL,43711,S,13390
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,africanus,NULL,ssp.,somaliensis,"Noack, 1884",103257,S,7976
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,burchelli,"(Gray, 1824)",ssp.,antiquorum,NULL,101724,S,101723
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,burchelli,"(Gray, 1824)",ssp.,boehmi,NULL,101726,S,101725
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,burchelli,NULL,ssp.,burchelli,"(Gray, 1824)",103258,S,7974
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,burchelli,NULL,ssp.,chapmani,"Layard, 1865",103259,S,7973
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,burchelli,NULL,ssp.,crawshayi,"de Winton, 1897",103260,S,7971
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,burchelli,NULL,ssp.,zambeziensis,"Prazak, 1898",103261,S,7972
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,burchellii,"(Gray, 1824)",ssp.,quagga,"Boddaert, 1785",28157,S,7957
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,caballus,"Linnaeus, 1758",ssp.,przewalskii,"Poliakov, 1881",29273,S,7956
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,ferus,"Boddaert, 1785",NULL,NULL,NULL,103262,S,30178
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,ferus,"Boddaert, 1785",ssp.,przewalskii,"Poliakov, 1881",7961,S,7956
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,hartmannae,"Matschie, 1898",NULL,NULL,NULL,105443,S,7958
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,hemionus,"Pallas, 1775",ssp.,kiang,"Moorcroft, 1841",28840,S,7953
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,hemippus,"I. Geoffroy Saint-Hilaire, 1855",NULL,NULL,NULL,105444,S,7962
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,khur,"Lesson, 1827",NULL,NULL,NULL,87092,S,7955
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,luteus,"Matschie, 1911",NULL,NULL,NULL,28839,S,7965
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,onager,"Boddaert, 1785",NULL,NULL,NULL,7954,S,7951
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,onager,"Boddaert, 1785",ssp.,hemippus,"Geoffroy, 1855",79469,S,7962
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,onager,"(Pallas, 1775)",ssp.,khur,"Lesson, 1827",7963,S,7955
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,onager,"Boddaert, 1785",ssp.,kulan,"Groves & Mazak, 1967",79468,S,7964
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,RHINOCEROTIDAE,Ceratotherium,cottoni,"Lydekker, 1908",NULL,NULL,NULL,105445,S,4183
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,RHINOCEROTIDAE,Didermocerus,sumatrensis,"(G. Fischer, 1814)",NULL,NULL,NULL,28113,S,6553
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Acrocodia,indica,"(Desmarest, 1819)",NULL,NULL,NULL,105446,S,21472
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirella,bairdii,"(Gill, 1865)",NULL,NULL,NULL,105447,S,21471
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,roulinii,"Fischer, 1830",NULL,NULL,NULL,28694,S,21473
Animalia,CHORDATA,MAMMALIA,PHOLIDOTA,MANIDAE,Manis,longicaudata,"(Brisson, 1756)",NULL,NULL,NULL,28334,S,12766
Animalia,CHORDATA,MAMMALIA,PHOLIDOTA,MANIDAE,Phataginus,gigantea,"(Illiger, 1815)",NULL,NULL,NULL,28488,S,12762
Animalia,CHORDATA,MAMMALIA,PHOLIDOTA,MANIDAE,Phataginus,temminckii,"(Smuts, 1832)",NULL,NULL,NULL,28796,S,12765
