Taxon ID,Manual ID
6442,A-930.030.031.014
6442,A-930.030.031.014
10136,A-930.030.031.015
10136,A-930.030.031.015
7954,A-930.030.032.001
7954,A-930.030.032.001
4089,A-930.030.032.002
4089,A-930.030.032.002
4260,A-930.030.033.001
4260,A-930.030.033.001
9339,A-930.030.033.002
9339,A-930.030.033.002
9000,A-930.030.033.003
9000,A-930.030.033.003
3346,A-930.030.033.004
3346,A-930.030.033.004
3821,A-930.030.033.005
3821,A-930.030.033.005
10955,A-930.030.033.006
10955,A-930.030.033.006
3378,A-930.030.033.007
3378,A-930.030.033.007
10555,A-930.030.033.008
10555,A-930.030.033.008
4453,A-930.030.033.009
4453,A-930.030.033.009
8939,A-930.030.033.010
8939,A-930.030.033.010
9569,A-930.030.033.011
9569,A-930.030.033.011
8186,A-930.030.033.012
8186,A-930.030.033.012
7628,A-930.030.033.013
7628,A-930.030.033.013
6102,A-930.030.033.014
6102,A-930.030.033.014
4899,A-930.030.033.015
4899,A-930.030.033.015
4474,A-930.030.033.016
4474,A-930.030.033.016
4215,A-930.030.033.017
4215,A-930.030.033.017
4899,A-930.030.033.018
4899,A-930.030.033.018
8849,A-930.030.033.019
8849,A-930.030.033.019
10934,A-930.030.033.020
10934,A-930.030.033.020
98426,A-930.030.034.001
98426,A-930.030.034.001
6885,A-930.030.034.002
6885,A-930.030.034.002
6303,A-930.030.034.003
6303,A-930.030.034.003
8537,A-930.030.035.001
8537,A-930.030.035.001
10454,A-930.030.035.002
10454,A-930.030.035.002
2559,A-930.030.037.000
365,A-930.030.037.000
7397,A-930.030.038.001
7397,A-930.030.038.001
10882,A-930.030.038.002
10882,A-930.030.038.002
427,A-977.005.000.001
427,A-977.005.000.001
6716,A-977.005.001.001
6716,A-977.005.001.001
5989,A-977.005.001.002
5989,A-977.005.001.002
10362,A-977.005.001.003
10362,A-977.005.001.003
6745,A-977.005.001.004
6745,A-977.005.001.004
9388,A-977.005.001.005
9388,A-977.005.001.005
3916,A-977.005.001.006
3916,A-977.005.001.006
9233,A-977.005.001.007
9233,A-977.005.001.007
4872,A-977.005.001.008
4872,A-977.005.001.008
5721,A-977.005.001.009
5721,A-977.005.001.009
"39,38",C-996.000.000.001
"39,38",C-996.000.000.001
"39,38",C-996.000.000.001
"39,38",C-996.000.000.002
"39,38",C-996.000.000.002
2457,C-996.004.001.001
2457,C-996.004.001.001
2457,C-996.004.001.001
50,C-997.003.000.000
50,C-997.003.000.000
50,C-997.003.000.000
3140,C-997.007.001.001
3140,C-997.007.001.001
3140,C-997.007.001.001
2293,C-997.011.001.001
2293,C-997.011.001.001
2293,C-997.011.001.001
1249,C-997.011.002.006
1249,C-997.011.002.006
1249,C-997.011.002.006
1256,C-997.011.005.002
1256,C-997.011.005.002
1256,C-997.011.005.002
1372,C-997.011.007.009
1372,C-997.011.007.009
1372,C-997.011.007.009
1195,C-997.011.007.021
1195,C-997.011.007.021
1195,C-997.011.007.021
1486,C-997.011.009.003
1486,C-997.011.009.003
1486,C-997.011.009.003
5743,C-997.011.009.004
5743,C-997.011.009.004
5743,C-997.011.009.004
5153,C-997.011.009.010
5153,C-997.011.009.010
5153,C-997.011.009.010
10883,C-997.011.012.002
10883,C-997.011.012.002
10883,C-997.011.012.002
1291,C-997.011.014.006
1291,C-997.011.014.006
1291,C-997.011.014.006
2628,C-997.011.016.004
2628,C-997.011.016.004
1243,C-997.011.017.003
1243,C-997.011.017.003
1838,C-997.011.017.004
1838,C-997.011.017.004
1732,C-997.011.017.005
1732,C-997.011.017.005
4053,C-997.012.003.001
4053,C-997.012.003.001
