Scientific name,Rank,RecID,ParentRank,Parent recID,Status,Species Author,notes,ReferenceIDs,Designation,AcceptedRank,AcceptedRecID
cultrifera,Species,3944,Genus,809,S,"Alcock, 1902",Note that C. cultrifera has page priority over C. scobinosa,,"CITES,EU",Species,3977
clavus,Species,3940,Genus,809,S,"Scacchi, 1835",,,"CITES,EU",Species,3980
epithecata,Species,3951,Genus,809,S,"Duncan, 1873",,,"CITES,EU",Species,3980
borealis,Species,88444,Genus,809,S,"(Fleming, 1828)",,,"CITES,EU",Species,3980
pourtalesi,Species,89992,Genus,809,S,"Duncan, 1873",,,"CITES,EU",Species,3980
turbinata,Species,90658,Genus,809,S,"Philippi, 1836",,,"CITES,EU",Species,3980
arbuscula,Species,88361,Genus,809,S,"LeSueur, 1820",,,"CITES,EU",Species,4943
carduus,Species,88539,Genus,809,S,"Audouin, 1826",,,"CITES,EU",Species,6079
lacrymalis,Species,89423,Genus,809,S,"Milne Edwards & Haime, 1848",,,"CITES,EU",Species,6079
pacifica,Species,89828,Genus,809,S,"(Yabe & Eguchi, 1932)",,,"CITES,EU",Species,6261
cornigera,Species,88704,Genus,809,S,"Lamarck, 1816",,,"CITES,EU",Species,6460
arborea,Species,88359,Genus,809,S,"Blainville, 1817",,,"CITES,EU",Species,6477
ramea,Species,90125,Genus,809,S,"(Linnaeus, 1758)",,,"CITES,EU",Species,6477
dianthus,Species,88841,Genus,809,S,"(Esper, 1794)",,,"CITES,EU",Species,6513
glabrescens,Species,89148,Genus,809,S,"Chamisso & Eysenhardt, 1821",,,"CITES,EU",Species,8313
fastigiata,Species,89009,Genus,809,S,"(Pallas, 1766)",,,"CITES,EU",Species,8422
astreata,Species,88401,Genus,809,S,"Lamarck, 1816",,,"CITES,EU",Species,8800
corymbosa,Species,88718,Genus,809,S,"(Forskål, 1775)",,,"CITES,EU",Species,12248
pygmaea,Species,90105,Genus,809,S,"Risso, 1826",,,"CITES,EU",Species,13717
carduus,Species,88538,Genus,809,S,"(Ellis & Solander, 1786)",,,"CITES,EU",Species,14008
maculata,Species,90812,Genus,809,S,"(Pourtalès, 1874)",,,"CITES,EU",Species,19659
australis,Species,88418,Genus,809,S,"Milne Edwards & Haime, 1848",,,"CITES,EU",Species,20043
cubensis,Species,88758,Genus,809,S,"Milne Edwards & Haime, 1849",,,"CITES,EU",Species,20044
carpenteri,Species,88555,Genus,809,S,"Duncan, 1878",,,"CITES,EU",Species,20742
simplex,Species,90300,Genus,809,S,"Duncan, 1878",,,"CITES,EU",Species,20742
aurantiaca,Species,88409,Genus,809,S,"Milne Edwards, 1836",,,"CITES,EU",Species,22434
elongata,Species,3948,Genus,809,S,"Cairns, 1993",,,"CITES,EU",Species,29503
compressa,Species,88638,Genus,809,S,"Gardiner & Waugh, 1938",,,"CITES,EU",Species,29509
compressa,Species,3941,Genus,809,S,"Yabe & Eguchi, 1942",,,"CITES,EU",Species,29537
dentiformis,Species,3946,Genus,809,S,"(Alcock, 1902)",,,"CITES,EU",Species,29537
burchae,Species,3937,Genus,809,S,"(Cairns, 1984)",,,"CITES,EU",Species,29546
deshayesiana,Species,88837,Genus,809,S,"Michelin, 1850",,,"CITES,EU",Species,30385
lacera,Species,89416,Genus,809,S,"(Pallas, 1766)",,,"CITES,EU",Species,30387
communis,Species,88622,Genus,809,S,"Wood-Mason & Alcock, 1891",,,"CITES,EU",Species,42540
bicarunculatus,Species,28000,Genus,816,S,"Sclater, 1860",,,EU,Species,4011
monachus,Species,95162,Genus,824,S,"Temminck, 1823",,,"CITES,EU",Species,14390
wallichi,Species,102920,Genus,832,S,"(Hardwicke, 1827)",,,"CITES,EU",Species,4054
connata,Species,42333,Genus,834,S,"(Ortmann, 1892)",,,"CITES,EU",Species,2219
aiharai,Species,88285,Genus,834,S,"Yabe & Sugiyama, 1936",,,"CITES,EU",Species,4057
distorta,Species,88877,Genus,834,S,"Dana, 1846",,,"CITES,EU",Species,4058
plana,Species,4059,Genus,834,S,"Hodgson & Ross, 1982",,,"CITES,EU",Species,4060
griseus,Species,43480,Genus,838,S,"F. Cuvier, 1819",,,"CITES,EU",Species,4070
nigrivittatus,Species,28004,Genus,838,S,"Wagner, 1848",,,"CITES,EU",Species,4072
castaneus,Species,105403,Genus,852,S,"Thomas, 1892",,,"CITES,EU",Species,4139
maxwellii,Species,45476,Genus,852,S,"(C. H. Smith, 1827)",,,EU,Species,4142
monticola,Species,28491,Genus,852,S,"(Thunberg, 1789)",,,"CITES,EU",Species,4143
harveyi,Species,4154,Genus,852,S,"(Thomas, 1893)",,,EU,Species,4144
rubidus,Species,30207,Genus,852,S,"Thomas, 1901",,,EU,Species,4146
crusalbum,Species,105404,Genus,852,S,"Grubb, 1978",,,"CITES,EU",Species,4148
sylvicultor,Species,73020,Genus,852,S,"(Afzelius, 1815)",,,"CITES,EU",Species,4150
curticeps,Species,105405,Genus,852,S,"Grubb & Groves, 2002",,,"CITES,EU",Species,4150
cottoni,Species,105445,Genus,862,S,"Lydekker, 1908",,,"CITES,EU",Subspecies,4183
johnsoni,Species,89394,Genus,863,S,"Duncan, 1882",,,"CITES,EU",Species,2203
recidivus,Species,90138,Genus,863,S,"Dennant, 1906",,,"CITES,EU",Species,2402
brunneus,Species,88482,Genus,863,S,"(Moseley, 1881)",,,"CITES,EU",Species,5259
hospes,Species,89273,Genus,863,S,"(Alcock, 1902)",,,"CITES,EU",Species,5259
funicolumna,Species,89107,Genus,863,S,"Alcock, 1902",,,"CITES,EU",Species,5260
hiugaensis,Species,89262,Genus,863,S,"Yabe & Eguchi, 1942",,,"CITES,EU",Species,5260
parahispidus,Species,89869,Genus,863,S,"Yabe & Eguchi, 1942",,,"CITES,EU",Species,5260
delicatus,Species,88822,Genus,863,S,"Marenzeller, 1904",,,"CITES,EU",Species,11085
limatulus,Species,89493,Genus,863,S,"Squires, 1964",,,"CITES,EU",Species,11089
hispidus,Species,89261,Genus,863,S,"Pourtalès, 1878",,,"CITES,EU",Species,18109
diadema,Species,88840,Genus,863,S,"Moseley, 1876",,,"CITES,EU",Species,20777
discoides,Species,88864,Genus,863,S,"Moseley, 1876",,,"CITES,EU",Species,20777
nobilis,Species,89751,Genus,863,S,"Moseley, 1876",,,"CITES,EU",Species,20782
platypus,Species,89955,Genus,863,S,"Moseley, 1876",,,"CITES,EU",Species,20784
japonicus,Species,89387,Genus,863,S,"Eguchi, 1968",,,"CITES,EU",Species,22231
jogashimaensis,Species,89393,Genus,863,S,"Eguchi, 1968",,,"CITES,EU",Species,22231
venustus,Species,90712,Genus,863,S,"Alcock, 1902",,,"CITES,EU",Species,29534
albigena,Species,28715,Genus,867,S,"(Gray, 1850)",,,"CITES,EU",Species,12309
nigroviridis,Species,28008,Genus,870,S,"(Pocock, 1907)",,,"CITES,EU",Species,865
salongo,Species,4228,Genus,870,S,"Thys van Audenaerde, 1977",,,"CITES,EU",Species,4216
thomasi,Species,28699,Genus,870,S,"Matschie, 1905",,,"CITES,EU",Species,4220
aethiops,Species,4233,Genus,870,S,"(Linnaeus, 1758)",,,"CITES,EU",Species,4716
patas,Species,28713,Genus,870,S,"(Schreber, 1775)",,,"CITES,EU",Species,8073
talapoin,Species,28727,Genus,870,S,"(Schreber, 1774)",,,"CITES,EU",Species,13572
tantalus,Species,44274,Genus,870,S,"(Ogilby, 1841)",,,"CITES,EU",Species,28025
pygerythrus,Species,44275,Genus,870,S,"(Cuvier, 1821)",,,"CITES,EU",Species,29239
sabaeus,Species,44276,Genus,870,S,"(Linnaeus, 1766)",,,"CITES,EU",Species,29240
djamdjamensis,Species,44277,Genus,870,S,"Neumann, 1902",,,"CITES,EU",Species,73328
albirostris,Species,101206,Genus,879,S,"Przewalski, 1883",,,EU,Species,4256
duvaucelii,Species,87096,Genus,879,S,"G. Cuvier, 1823",,,"CITES,EU",Species,4257
hanglu,Species,87094,Genus,879,S,"Wagner, 1844",,,"CITES,EU",Subspecies,4261
eldii,Species,87095,Genus,879,S,"McClelland, 1842",,,"CITES,EU",Species,4265
canadensis,Species,43623,Genus,879,S,"Erxleben, 1777",,,"CITES,EU",Species,29740
dama,Species,43626,Genus,879,S,"Linnaeus, 1758",,,"CITES,EU",Species,29741
axis,Species,43625,Genus,879,S,"Erxleben, 1777",,,"CITES,EU",Species,30194
porcinus,Species,43624,Genus,879,S,"Zimmermann, 1777",,,"CITES,EU",Species,30195
alcyon,Species,28010,Genus,880,S,"(Linnaeus, 1758)",,,EU,Species,12931
lugubris,Species,28093,Genus,880,S,"(Temminck, 1834)",,,EU,Species,12932
maxima,Species,28095,Genus,880,S,"(Pallas, 1769)",,,EU,Species,12933
torquata,Species,28096,Genus,880,S,"(Linnaeus, 1766)",,,EU,Species,12934
torquatus,Species,102892,Genus,880,S,"(Linnaeus, 1766)",,,EU,Species,12934
blainvillei,Species,79119,Genus,882,S,"Brito Capello, 1870",,,"CITES,EU",Species,4292
maccoyi,Species,79121,Genus,882,S,"Barrett, 1933",,,"CITES,EU",Species,4292
squameiceps,Species,44947,Genus,883,S,"(Swinhoe, 1863)",,,CMS,Species,31456
robustipes,Species,45544,Genus,883,S,"(Swinhoe, 1866)",Sibley & Monroe (1990) used C. robustipes incorrectly for C. acanthizoides,,CMS,Species,31459
argentatus,Species,28012,Genus,885,S,"Tweeddale, 1877",,,EU,Species,793
azureus,Species,28078,Genus,885,S,"(Latham, 1801)",,,EU,Species,795
cyanopectus,Species,28080,Genus,885,S,"Lafresnaye, 1840",,,EU,Species,798
pusillus,Species,28082,Genus,885,S,"Temminck, 1836",,,EU,Species,804
websteri,Species,28086,Genus,885,S,"(Hartert, 1898)",,,EU,Species,808
erithaca,Species,102893,Genus,885,S,"(Linnaeus, 1758)",,,EU,Species,4300
goodfellowi,Species,44585,Genus,885,S,"Ogilvie-Grant, 1905",,,EU,Species,4302
lecontei,Species,43457,Genus,885,S,"(Cassin, 1856)",,,EU,Species,10883
madagascariensis,Species,78853,Genus,885,S,"(Linnaeus, 1766)",,,EU,Species,10884
pictus,Species,43458,Genus,885,S,"(Boddaert, 1783)",,,EU,Species,10885
burmeisteri,Species,97863,Genus,889,S,"P. L. Sclater, 1888",,,"CITES,EU",Species,13414
rubiginosa,Species,96508,Genus,901,S,"Bonaparte, 1850",,,"CITES,EU",Species,22118
adolfifriderici,Species,28015,Genus,907,S,"(Sternfeld, 1912)",,,"CITES,EU",Species,2999
carpenteri,Species,29053,Genus,907,S,"Parker, 1929",,,"CITES,EU",Species,3001
mlanjensis,Species,29056,Genus,907,S,"Broadley, 1965",,,"CITES,EU",Species,3008
oxyrhinus,Species,77020,Genus,907,S,"(Klaver & Böhme, 1988)",,,"CITES,EU",Species,3010
pumilus,Species,29057,Genus,907,S,"(Gmelin, 1789)",,,"CITES,EU",Species,3011
thermophilus,Species,91449,Genus,907,S,"Gravenhorst, 1807",,,"CITES,EU",Species,3011
spinosus,Species,29058,Genus,907,S,"(Matschie, 1892)",,,"CITES,EU",Species,3013
tavetanus,Species,77021,Genus,907,S,"(Steindachner, 1891)",,,"CITES,EU",Species,3015
abbotti,Species,91464,Genus,907,S,"Stejneger, 1891",,,"CITES,EU",Species,3015
tenuis,Species,29060,Genus,907,S,"(Matschie, 1892)",,,"CITES,EU",Species,3016
uthmoelleri,Species,77022,Genus,907,S,"Müller, 1938",,,"CITES,EU",Species,3019
xenorhinus,Species,29063,Genus,907,S,"(Boulenger, 1901)",,,"CITES,EU",Species,3021
ebenaui,Species,91391,Genus,907,S,"Boettger, 1880",,,"CITES,EU",Species,3085
superciliaris,Species,91393,Genus,907,S,"Kuhl, 1820",,,"CITES,EU",Species,3088
brookesiana,Species,91394,Genus,907,S,"Gray, 1827",,,"CITES,EU",Species,3088
mexicanus,Species,91469,Genus,907,S,"Laurenti, 1768",,,"CITES,EU",Species,4430
candidus,Species,91470,Genus,907,S,"Laurenti, 1768",,,"CITES,EU",Species,4430
aegiptius,Species,91471,Genus,907,S,"Bonnaterre, 1789",,,"CITES,EU",Species,4430
calcaratus,Species,91472,Genus,907,S,"Merrem, 1820",,,"CITES,EU",Species,4430
basiliscus,Species,91473,Genus,907,S,"Cope, 1868",,,"CITES,EU",Species,4430
vinckei,Species,91474,Genus,907,S,"Laurent, 1950",,,"CITES,EU",Species,4431
angeli,Species,31777,Genus,907,S,"Brygoo & Domergue, 1968",,,"CITES,EU",Species,4432
antimena,Species,31778,Genus,907,S,"Grandidier, 1872",,,"CITES,EU",Species,4433
balteatus,Species,31779,Genus,907,S,"Duméril & Bibron, 1851",,,"CITES,EU",Species,4435
belalandaensis,Species,31780,Genus,907,S,"Brygoo & Domergue, 1970",,,"CITES,EU",Species,4436
bifidus,Species,31781,Genus,907,S,"Brongniart, 1800",,,"CITES,EU",Species,4437
boettgeri,Species,31776,Genus,907,S,"(Boulenger, 1888)",,,"CITES,EU",Species,4439
macrorhinus,Species,91410,Genus,907,S,"Barbour, 1903",,,"CITES,EU",Species,4439
brevicornis,Species,31782,Genus,907,S,"(Günther, 1879)",,,"CITES,EU",Species,4440
calcaratus,Species,91478,Genus,907,S,"Peters, 1869",,,"CITES,EU",Species,4442
capuroni,Species,31784,Genus,907,S,"Brygoo, Blanc & Domergue, 1972",,,"CITES,EU",Species,4445
cephalolepis,Species,31785,Genus,907,S,"(Günther, 1880)",,,"CITES,EU",Species,4446
parisiensium,Species,91483,Genus,907,S,"Laurenti, 1768",,,"CITES,EU",Species,4447
cinereus,Species,91484,Genus,907,S,"Strauch, 1862",,,"CITES,EU",Species,4447
saharicus,Species,91487,Genus,907,S,"Müller, 1887",,,"CITES,EU",Species,4447
cucullatus,Species,31786,Genus,907,S,"(Gray, 1831)",,,"CITES,EU",Species,4450
planiceps,Species,91490,Genus,907,S,"Merrem, 1820",,,"CITES,EU",Species,4452
bilobus,Species,91491,Genus,907,S,"Kuhl, 1820",,,"CITES,EU",Species,4452
capellii,Species,91493,Genus,907,S,"Bocage, 1866",,,"CITES,EU",Species,4452
angusticoronatus,Species,91494,Genus,907,S,"Barbour, 1903",,,"CITES,EU",Species,4452
bequaerti,Species,91519,Genus,907,S,"De Witte, 1922",,,"CITES,EU",Species,4454
fallax,Species,31787,Genus,907,S,"(Mocquard, 1900)",,,"CITES,EU",Species,4455
furcifer,Species,31788,Genus,907,S,"Vaillant & Grandidier, 1880",,,"CITES,EU",Species,4458
gallus,Species,31789,Genus,907,S,"(Günther, 1877)",,,"CITES,EU",Species,4459
gastrotaenia,Species,31790,Genus,907,S,"(Boulenger, 1888)",,,"CITES,EU",Species,4460
globifer,Species,31791,Genus,907,S,"(Günther, 1879)",,,"CITES,EU",Species,4461
granulosus,Species,91499,Genus,907,S,"Hallowell, 1857",,,"CITES,EU",Species,4463
burchelli,Species,91500,Genus,907,S,"Hallowell, 1857",,,"CITES,EU",Species,4463
simoni,Species,91501,Genus,907,S,"Boettger, 1885",,,"CITES,EU",Species,4463
guibei,Species,31792,Genus,907,S,"Hillenius, 1959",,,"CITES,EU",Species,4464
lateralis,Species,31794,Genus,907,S,"Gray, 1831",,,"CITES,EU",Species,4472
lambertoni,Species,91432,Genus,907,S,"Angel, 1921",,,"CITES,EU",Species,4472
linotus,Species,31795,Genus,907,S,"(Müller, 1924)",,,"CITES,EU",Species,4474
malthe,Species,31796,Genus,907,S,"(Günther, 1879)",,,"CITES,EU",Species,4475
monoceras,Species,31798,Genus,907,S,"(Boettger, 1913)",,,"CITES,EU",Species,4481
capensis,Species,91506,Genus,907,S,"Bonnaterre, 1789",,,"CITES,EU",Species,4483
tuberculiferus,Species,91507,Genus,907,S,"Gray, 1845",,,"CITES,EU",Species,4483
nasutus,Species,31799,Genus,907,S,"(Duméril & Bibron, 1836)",,,"CITES,EU",Species,4484
radamanus,Species,91423,Genus,907,S,"Mertens, 1933",,,"CITES,EU",Species,4484
oshaughnessyi,Species,31800,Genus,907,S,"(Günther, 1881)",,,"CITES,EU",Species,4485
oustaleti,Species,31801,Genus,907,S,"(Mocquard, 1894)",,,"CITES,EU",Species,4486
tricornis,Species,91537,Genus,907,S,"Duméril & Bibron, 1836",,,"CITES,EU",Species,4487
michelli,Species,91541,Genus,907,S,"Müller, 1913",,,"CITES,EU",Species,4487
guentheri,Species,29092,Genus,907,S,"Boulenger, 1888",,,"CITES,EU",Species,4488
pardalis,Species,31802,Genus,907,S,"Cuvier, 1829",,,"CITES,EU",Species,4488
ater,Species,91436,Genus,907,S,"Lesson, 1832",,,"CITES,EU",Species,4488
parsonii,Species,31803,Genus,907,S,"Cuvier, 1824",,,"CITES,EU",Species,4489
madecasseus,Species,91424,Genus,907,S,"Lesson, 1832",,,"CITES,EU",Species,4489
petteri,Species,31804,Genus,907,S,"Brygoo & Domergue, 1966",,,"CITES,EU",Species,4490
peyrierasi,Species,31805,Genus,907,S,"Brygoo, Blanc & Domergue, 1974",,,"CITES,EU",Species,4491
polleni,Species,31806,Genus,907,S,"Peters, 1874",,,"CITES,EU",Species,4493
parvilobus,Species,91509,Genus,907,S,"Boulenger, 1887",,,"CITES,EU",Species,4495
rhinoceratus,Species,31807,Genus,907,S,"Gray, 1845",,,"CITES,EU",Species,4496
sternfeldi,Species,98795,Genus,907,S,"Rand, 1963",,,"CITES,EU",Species,4497
tigris,Species,31808,Genus,907,S,"Kuhl, 1820",,,"CITES,EU",Species,4503
seychellensis,Species,91425,Genus,907,S,"Kuhl, 1820",,,"CITES,EU",Species,4503
tsaratananensis,Species,31809,Genus,907,S,"Brygoo & Domergue, 1968",,,"CITES,EU",Species,4504
tuzetae,Species,31810,Genus,907,S,"Brygoo, Bourgat & Domergue, 1972",,,"CITES,EU",Species,4505
verrucosus,Species,31811,Genus,907,S,"Cuvier, 1829",,,"CITES,EU",Species,4506
willsii,Species,31812,Genus,907,S,"(Günther, 1890)",,,"CITES,EU",Species,4509
campani,Species,31783,Genus,907,S,"(Grandidier, 1872)",,,"CITES,EU",Species,8764
octotaeniatus,Species,91429,Genus,907,S,"Boettger, 1881",,,"CITES,EU",Species,8764
labordi,Species,31793,Genus,907,S,"Grandidier, 1872",,,"CITES,EU",Species,8765
barbouri,Species,91431,Genus,907,S,"Hechenbleikner, 1942",,,"CITES,EU",Species,8765
minor,Species,31797,Genus,907,S,"(Günther, 1879)",,,"CITES,EU",Species,8766
hilleniusi,Species,4520,Genus,907,S,"Brygoo, Blanc & Domergue, 1973",,,"CITES,EU",Species,42607
gutturalis,Species,91454,Genus,907,S,"Smith, 1849",,,"CITES,EU",Species,43437
ventralis,Species,91460,Genus,907,S,"Gray, 1845",,,"CITES,EU",Species,43442
fischeri,Species,29054,Genus,907,S,"(Reichenow, 1887)",,,"CITES,EU",Species,105222
bistriatus,Species,96070,Genus,911,S,"Wagler, 1829",,,"CITES,EU",Species,3335
oedicnemus,Species,96063,Genus,911,S,"Linnaeus, 1758",,,"EU,CMS",Species,3336
venustus,Species,95936,Genus,911,S,"Fischer & Reichenow, 1884",,,CMS,Species,4553
cursor,Species,96073,Genus,911,S,"Latham, 1787",,,EU,Species,5973
morinellus,Species,28017,Genus,911,S,"Linnaeus, 1758",,,"EU,CMS",Species,8175
himantopus,Species,96055,Genus,911,S,"Linnaeus, 1758",,,"EU,CMS",Species,10043
mexicanus,Species,96059,Genus,911,S,"P. L. S. Müller, 1776",,,CMS,Species,10046
apricarius,Species,95931,Genus,911,S,"Linnaeus, 1758",,,CMS,Species,17755
dominicus,Species,95933,Genus,911,S,"P. L. S. Müller, 1776",,,CMS,Species,17756
fulvus,Species,95932,Genus,911,S,"Gmelin, 1789",,,"EU,CMS",Species,17757
aegyptius,Species,96072,Genus,911,S,"Linnaeus, 1758",,,CMS-AEWA,Species,17760
gregarius,Species,95841,Genus,911,S,"Pallas, 1771",,,CMS,Species,22846
leucurus,Species,95840,Genus,911,S,"Lichtenstein, 1823",,,"EU,CMS",Species,22847
spinosus,Species,95866,Genus,911,S,"Linnaeus, 1758",,,"EU,CMS",Species,22849
lugubris,Species,95861,Genus,911,S,"Lesson, 1826",,,CMS,Species,22854
melanopterus,Species,95863,Genus,911,S,"Cretzschmar, 1829",,,CMS,Species,22855
coronatus,Species,95865,Genus,911,S,"Boddaert, 1783",,,CMS,Species,22856
tricolor,Species,95874,Genus,911,S,"Vieillot, 1818",,,CMS,Species,22859
ruficollis,Species,95947,Genus,911,S,"Wagler, 1829",,,CMS,Species,30796
resplendens,Species,95872,Genus,911,S,"Tschudi, 1843",,,CMS,Species,30804
reinhardtii,Species,43515,Genus,913,S,"(Schlegel, 1848)",,,"CITES,EU",Species,3462
plumbea,Species,93770,Genus,913,S,"(Baird & Girard, 1852)",,,"CITES,EU",Species,4566
brachyops,Species,93772,Genus,913,S,"Cope, 1888",,,"CITES,EU",Species,4566
trivirgata,Species,43516,Genus,913,S,"(Cope, 1861)",,,"CITES,EU",Species,11935
amabilis,Species,92593,Genus,915,S,"(E. P. Ramsay, 1875)",,,"CITES,EU",Species,4569
trichotis,Species,28018,Genus,924,S,"(Günther, 1875)",,,"CITES,EU",Species,868
pelasgorum,Species,94227,Genus,930,S,"Bory, 1833",,,"CITES,EU",Species,3897
lachrymata,Species,94233,Genus,930,S,"Cuvier, 1829",,,"CITES,EU",Species,4615
virgata,Species,94235,Genus,930,S,"Schweigger, 1812",,,"CITES,EU",Species,4615
maculosa,Species,94237,Genus,930,S,"Cuvier, 1829",,,"CITES,EU",Species,4615
bicarinata,Species,94238,Genus,930,S,"Lesson, 1834",,,"CITES,EU",Species,4615
marmorata,Species,94239,Genus,930,S,"Duméril & Bibron, 1835",,,"CITES,EU",Species,4615
formosa,Species,94243,Genus,930,S,"Girard, 1858",,,"CITES,EU",Species,4615
tenuis,Species,94244,Genus,930,S,"Girard, 1858",,,"CITES,EU",Species,4615
lata,Species,94246,Genus,930,S,"Philippi, 1887",,,"CITES,EU",Species,4615
radiata,Species,94249,Genus,930,S,"Cuvier, 1829",,,"CITES,EU",Species,8005
pseudomydas,Species,94251,Genus,930,S,"Lesson, 1834",,,"CITES,EU",Species,8005
pseudocaretta,Species,94252,Genus,930,S,"Lesson, 1834",,,"CITES,EU",Species,8005
olivacea,Species,94258,Genus,930,S,"Eschscholtz, 1829",,,"CITES,EU",Species,11534
dussumierii,Species,94259,Genus,930,S,"Duméril & Bibron, 1835",,,"CITES,EU",Species,11534
depressa,Species,28019,Genus,930,S,"Garman, 1880",,,"CITES,EU",Species,14363
brevicaudata,Species,101491,Genus,944,S,"Waterhouse, 1848",,,"CITES,EU",Species,4651
retusus,Species,43725,Genus,964,S,"Burmeister, 1863",,,EU,Species,4703
hybrida,Species,102873,Genus,965,S,"(Pallas, 1811)",,,"EU,CMS-AEWA",Species,4706
lucidus,Species,105452,Genus,985,S,"(d'Orbigny & Lafresnaye, 1838)",,,"CITES,EU",Species,4754
gibsoni,Species,4757,Genus,985,S,"(Fraser, 1840)",,,"CITES,EU",Species,4759
salvini,Species,28975,Genus,985,S,"Cabanis & Heine, 1860",,,"CITES,EU",Species,4759
melanorhynchus,Species,44483,Genus,985,S,"Gould, 1860",,,"CITES,EU",Species,4759
prasinus,Species,97633,Genus,985,S,"(Lesson, 1830)",,,"CITES,EU",Species,4759
vitticeps,Species,97635,Genus,985,S,"(Simon, 1910)",,,"CITES,EU",Species,4759
inexpectatus,Species,28976,Genus,985,S,"(Berlepsch, 1879)",,,"CITES,EU",Species,4760
auratus,Species,29299,Genus,985,S,"Cabanis & Heine, 1860",,,"CITES,EU",Species,4760
euchloris,Species,89355,Genus,985,S,"(Reichenbach, 1854)",,,"CITES,EU",Species,4760
wilsonii,Species,28030,Genus,992,S,"(Cassin, 1847)",,,"CITES,EU",Subspecies,4781
magnificus,Species,28115,Genus,1020,S,"(Pennant, 1781)",,,"CITES,EU",Species,4857
respublica,Species,29022,Genus,1020,S,"(Bonaparte, 1850)",,,"CITES,EU",Species,4859
mycteria,Species,95083,Genus,1021,S,"Lichtenstein, 1819",,,"CITES,EU",Species,10905
crumenifera,Species,95086,Genus,1021,S,"Lesson, 1831",,,"CITES,EU",Species,11736
javanica,Species,95084,Genus,1021,S,"Horsfield, 1821",,,EU,Species,11738
solitarius,Species,95255,Genus,1030,S,"Tschudi, 1844",,,"CITES,EU",Species,9739
teesa,Species,95234,Genus,1031,S,"Franklin, 1831",,,"CITES,EU",Species,3344
macrosceles,Species,41482,Genus,1031,S,"Newton, 1863",,,"CITES,EU",Species,4905
lyukyuensis,Species,92374,Genus,1033,S,"Ishigawa, 1904",,,EU,Species,4912
desbonni,Species,87895,Genus,1034,S,"Duchassaing & Michelotti, 1864",,,"CITES,EU",Species,878
aggregata,Species,88045,Genus,1034,S,"van Pesch, 1914",,,"CITES,EU",Species,4915
saccula,Species,87987,Genus,1034,S,"van Pesch, 1914",,,"CITES,EU",Species,4921
solorensis,Species,87988,Genus,1034,S,"van Pesch, 1914",,,"CITES,EU",Species,4924
ramosa,Species,87993,Genus,1034,S,"van Pesch, 1910",,,"CITES,EU",Species,10042
filiformis,Species,87998,Genus,1034,S,"Gray, 1868",,,"CITES,EU",Species,20841
lutkeni,Species,88009,Genus,1034,S,"(Brook, 1889)",,,"CITES,EU",Species,20845
paucispina,Species,88011,Genus,1034,S,"Brook, 1889",,,"CITES,EU",Species,20847
semiglabra,Species,4922,Genus,1034,S,"van Pesch, 1914",,,"CITES,EU",Species,20849
variabilis,Species,88013,Genus,1034,S,"van Pesch, 1914",,,"CITES,EU",Species,20852
setacea,Species,88007,Genus,1034,S,"(Gray, 1860)",,,"CITES,EU",Species,88006
patriarca,Species,89886,Genus,1042,S,"Pourtalès, 1874",,,"CITES,EU",Species,4945
conferta,Species,88659,Genus,1042,S,"Moseley, 1881",,,"CITES,EU",Species,29407
moseleyi,Species,89658,Genus,1042,S,"Faustino, 1927",,,"CITES,EU",Species,29407
heterosticha,Species,93577,Genus,1043,S,"(Kinoshita, 1910)",,,"CITES,EU",Species,10031
occipitolutea,Species,70560,Genus,1054,S,"(Duméril, Bibron & Duméril, 1854)",,,"CITES,EU",Species,4962
plumbea,Species,98399,Genus,1054,S,"(Wied, 1820)",,,"CITES,EU",Species,4962
vespertinus,Species,28042,Genus,1075,S,NULL,,,"CITES,EU",Species,9972
abeillei,Species,102984,Genus,1075,S,"(Lesson, 1839)",,,"CITES,EU",Species,33533
orina,Species,5068,Genus,1086,S,"Wetmore, 1953",,,"CITES,EU",Species,5063
eos,Species,42739,Genus,1086,S,"(Gould, 1848)",,,"CITES,EU",Species,5063
inca,Species,28044,Genus,1086,S,"Gould, 1852",,,"CITES,EU",Species,5071
dohrni,Species,5093,Genus,1095,S,"Döderlein, 1913",,,"CITES,EU",Species,3957
giesbrechti,Species,5094,Genus,1095,S,"Döderlein, 1913",,,"CITES,EU",Species,3957
lobatus,Species,89540,Genus,1095,S,"Chevalier, 1966",,,"CITES,EU",Species,5092
corsicus,Species,88716,Genus,1095,S,"Milne Edwards & Haime, 1848",,,"CITES,EU",Species,18110
bartschi,Species,88431,Genus,1095,S,"Wells, 1947",,,"CITES,EU",Species,19659
vermiformis,Species,90714,Genus,1095,S,"Pourtalès, 1868",,,"CITES,EU",Species,20742
sagamiensis,Species,5096,Genus,1095,S,"Eguchi, 1968",,,"CITES,EU",Species,29539
repens,Species,90160,Genus,1098,S,"Chevalier, 1966",,,"CITES,EU",Species,18110
simplex,Species,90301,Genus,1100,S,"Pourtalès, 1878",,,"CITES,EU",Species,8914
abyssinicus,Species,28053,Genus,1109,S,"Oken, 1816",An invalid name,,"CITES,EU",Species,5143
badius,Species,28744,Genus,1109,S,"(Kerr, 1792)",,,"CITES,EU",Species,18240
pennantii,Species,28746,Genus,1109,S,"Waterhouse, 1838",,,"CITES,EU",Species,18241
preussi,Species,29243,Genus,1109,S,"(Matschie, 1900)",,,"CITES,EU",Species,18243
