Name,Rank,RecID,ParentRank,ParentRecID,Status,Author,Notes,Designation
transversalis,Species,3984,Genus,809,A,"Moseley, 1881",,"CITES,EU"
Pristis,Genus,3984,Family,667,A,,,"CITES,EU"
valdiviae,Species,3985,Genus,809,A,"Zibrowius & Gili, 1990",,"CITES,EU"
zopyros,Species,3986,Genus,809,A,"Cairns, 1979",,"CITES,EU"
ralphae,Species,3987,Genus,809,A,"Cairns, 1995",,"CITES,EU"
Probarbus,Genus,3987,Family,235,A,,,"CITES,EU"
spinicarens,Species,3988,Genus,809,A,"(Moseley, 1881)",,"CITES,EU"
dussumieri,Species,3989,Genus,810,A,"(Schlegel, 1837)",,"CITES,EU"
Probosciger,Genus,3989,Family,7108,A,"Kuhl, 1820",,"CITES,EU"
Procapra,Genus,3991,Family,108,A,,,CMS
Procellaria,Genus,3993,Family,670,A,Linnaeus 1758,,"CMS,CMS-ACAP"
Procnias,Genus,3994,Family,215,A,Illiger 1811,,EU
Procolobus,Genus,3995,Family,160,A,,,"CITES,EU"
Procyon,Genus,3996,Family,671,A,,,EU
alba,Species,4000,Genus,384,A,"Linnaeus, 1758",,"CITES,EU"
Profelis,Genus,4000,Family,312,A,,,"CITES,EU"
canadensis,Species,4003,Genus,815,A,"Kuhl, 1820",,EU
frondator,Subspecies,4004,Species,4003,A,"Mearns, 1897",,CITES
mexicanus,Subspecies,4005,Species,4003,A,"V. Bailey, 1913",,CITES
repentinus,Subspecies,4006,Species,4003,A,"Goldman, 1932",,CITES
fiber,Species,4007,Genus,815,A,"Linnaeus, 1758",,CITES
birulai,Subspecies,4008,Species,4007,A,"Serebrennikov, 1929",,CITES
Propithecus,Genus,4008,Family,407,A,,,"CITES,EU"
bennetti,Species,4010,Genus,816,A,"Gould, 1857",,EU
Proserpinus,Genus,4010,Family,763,A,"Hübner, 1819",,EU
casuarius,Species,4011,Genus,816,A,"(Linnaeus, 1758)",,EU
unappendiculatus,Species,4012,Genus,816,A,"Blyth, 1860",,EU
Prosopeia,Genus,4012,Family,683,A,"Bonaparte, 1854",,"CITES,EU"
Proteles,Genus,4013,Family,386,A,,,"CITES,EU"
wagneri,Species,4015,Genus,819,A,"(Rusconi, 1930)",,"CITES,EU"
jardinei,Species,4016,Genus,820,A,"(Kent, 1893)",,"CITES,EU"
plicata,Species,4018,Genus,820,A,"(Milne Edwards & Haime, 1848)",,"CITES,EU"
skua,Species,4022,Genus,822,A,"Brünnich, 1764",,"EU,CMS-AEWA"
Prototroctes,Genus,4023,Family,705,A,,,EU
aura,Species,4025,Genus,824,A,"(Linnaeus, 1758)",,CMS
Prunella,Genus,4025,Family,675,A,Vieillot 1816,,EU
burrovianus,Species,4026,Genus,824,N,"Cassin, 1845",,"CITES,EU"
melambrotus,Species,4027,Genus,824,N,"Wetmore, 1964",,"CITES,EU"
fuscescens,Species,4028,Genus,825,A,"(Stephens, 1817)",,CMS
guttatus,Species,4029,Genus,825,A,"(Pallas, 1811)",,CMS
Psammobates,Genus,4029,Family,801,A,"Fitzinger, 1835",,"CITES,EU"
minimus,Species,4030,Genus,825,A,"(Lafresnaye, 1848)",,CMS
ustulatus,Species,4031,Genus,825,A,"(Nuttall, 1840)",,CMS
Psammocora,Genus,4031,Family,744,A,Dana 1848,,"CITES,EU"
Psephotus,Genus,4035,Family,683,A,,,"CITES,EU"
semipalmatus,Species,4036,Genus,829,A,"(Gmelin, 1789)",,"EU,CMS"
Psephurus,Genus,4036,Family,657,A,,,"CITES,EU"
badia,Species,4037,Genus,830,A,"(Gray, 1874)",,"CITES,EU"
temminckii,Species,4038,Genus,830,A,"(Vigors & Horsfield, 1827)",,"CITES,EU"
bernardini,Species,4039,Genus,831,A,"Girard, 1856",,EU
cahita,Species,4040,Genus,831,A,"Siebert & Minckley, 1986",,EU
catostomus lacustris,Species,4041,Genus,831,A,"Bajkov, 1927",,EU
conchos,Species,4043,Genus,831,A,"Meek, 1902",,EU
Pseudanthias,Genus,4044,Family,742,A,,,EU
leopoldi,Species,4045,Genus,831,A,"Siebert & Minckley, 1986",,EU
microps,Species,4046,Genus,831,A,"Rutter, 1908",,EU
Pseudemydura,Genus,4046,Family,172,A,,,"CITES,EU"
Pseudeos,Genus,4048,Family,7109,A,"J. L. Peters, 1935",,"CITES,EU"
santaanae,Species,4049,Genus,831,A,"(Snyder, 1908)",,EU
Pseudibis,Genus,4049,Family,809,A,Hodgson 1844,,EU
warnerensis,Species,4051,Genus,831,A,"Snyder, 1908",,EU
wigginsi,Species,4052,Genus,831,A,"Herre & Brock, 1936",,EU
wallichii,Species,4054,Genus,832,A,"(Hardwicke, 1827)",,"CITES,EU"
Pseudobarbus,Genus,4054,Family,235,A,,,EU
curvata,Species,4056,Genus,834,A,"Wijsman-Best, 1972",,"CITES,EU"
echinulata,Species,4057,Genus,834,A,"(Milne Edwards & Haime, 1848)",,"CITES,EU"
furcata,Species,4058,Genus,834,A,"Dana, 1846",,"CITES,EU"
tumida,Species,4060,Genus,834,A,"Matthai, 1928",,"CITES,EU"
Pseudochelidon,Genus,4061,Family,384,A,Hartlaub 1861,,"CITES,EU"
Pseudocolopteryx,Genus,4065,Family,840,A,Lillo 1905,,CMS
albifrons,Species,4069,Genus,838,A,"(Humboldt, 1812)",,"CITES,EU"
apella,Species,4070,Genus,838,A,"(Linnaeus, 1758)",,"CITES,EU"
Pseudocrypthelia,Genus,4070,Family,778,A,Cairns 1983,,"CITES,EU"
capucinus,Species,4071,Genus,838,A,"(Linnaeus, 1758)",,"CITES,EU"
Pseudocyathoceras,Genus,4071,Family,945,A,Cairns 1991,,"CITES,EU"
olivaceus,Species,4072,Genus,838,A,"Schomburgk, 1848",,"CITES,EU"
kaapori,Species,4073,Genus,838,A,"Queiroz, 1992",,"CITES,EU"
xanthosternos,Species,4074,Genus,838,A,"Wied-Neuwied, 1826",,"CITES,EU"
Pseudojuloides,Genus,4077,Family,418,A,,,EU
Pseudomugil,Genus,4079,Family,2590,A,,,EU
Pseudomys,Genus,4081,Family,511,A,,,"CITES,EU"
Pseudorca,Genus,4090,Family,246,A,,,"CITES,EU"
Pseudoryx,Genus,4091,Family,108,A,,,"CITES,EU"
Pseudoscaphirhynchus,Genus,4093,Family,9,A,,,"CITES,EU"
Pseudoscops,Genus,4094,Family,772,A,,,"CITES,EU"
Pseudosiderastrea,Genus,4095,Family,744,A,Yabe & Sugiyama 1935,,"CITES,EU"
Pseudotriacanthus,Genus,4096,Family,821,A,,,EU
Psittacella,Genus,4100,Family,683,A,,,"CITES,EU"
Psittacula,Genus,4101,Family,683,A,,,"CITES,EU"
Psittaculirostris,Genus,4102,Family,683,A,,,"CITES,EU"
Psittacus,Genus,4103,Family,683,A,,,"CITES,EU"
Psitteuteles,Genus,4104,Family,7109,A,"Bonaparte, 1854",,"CITES,EU"
Psittinus,Genus,4105,Family,683,A,,,"CITES,EU"
Psittirostra,Genus,4106,Family,267,A,Temminck 1820,,EU
Psittrichas,Genus,4107,Family,683,A,,,"CITES,EU"
Psophodes,Genus,4109,Family,512,A,Vigors & Horsfield 1827,,CITES
scutatus,Species,4111,Genus,843,A,"Linnaeus, 1758",,EU
Pteralopex,Genus,4114,Family,688,A,,,EU
Pteridophora,Genus,4115,Family,576,A,Meyer 1894,,"CITES,EU"
Pterocles,Genus,4116,Family,687,A,Temminck1815,,EU
Pterodroma,Genus,4117,Family,670,A,Bonaparte 1856,,"EU,CMS"
Pteroglossus,Genus,4118,Family,698,A,Illiger 1811,,"CITES,EU"
Pteronetta,Genus,4121,Family,43,A,Salvadori 1895,,"CITES,EU"
Pterophanes,Genus,4124,Family,828,A,,,"CITES,EU"
Pteropus,Genus,4125,Family,688,A,,,"CITES,EU"
Ptilinopus,Genus,4127,Family,205,A,Swainson 1825,,"CITES,EU"
Ptilocercus,Genus,4128,Family,7191,A,,,"CITES,EU"
Ptiloris,Genus,4130,Family,576,A,Swainson 1825,,"CITES,EU"
Ptyas,Genus,4131,Family,204,A,,,"CITES,EU"
Ptychocheilus,Genus,4134,Family,235,A,,,"CITES,EU"
adersi,Species,4137,Genus,852,A,"Thomas, 1918",,EU
callipygus,Species,4138,Genus,852,A,"Peters, 1876",,EU
dorsalis,Species,4139,Genus,852,A,"Gray, 1846",,"CITES,EU"
jentinki,Species,4140,Genus,852,A,"Thomas, 1892",,"CITES,EU"
Pudu,Genus,4140,Family,163,A,,,"CITES,EU"
leucogaster,Species,4141,Genus,852,A,"Gray, 1873",,EU
maxwellii,Species,4142,Genus,6441,A,"(C. H. Smith, 1827)",,EU
Puffinus,Genus,4142,Family,670,A,Brisson 1760,,"EU,CMS"
monticola,Species,4143,Genus,6441,A,"(Thunberg, 1789)",,"CITES,EU"
Pulsatrix,Genus,4143,Family,772,A,,,"CITES,EU"
natalensis,Species,4144,Genus,852,A,"A. Smith, 1834",,EU
Puma,Genus,4144,Family,312,A,,,"CITES,EU"
niger,Species,4145,Genus,852,A,"Gray, 1846",,EU
nigrifrons,Species,4146,Genus,852,A,"Gray, 1871",,EU
Pungu,Genus,4146,Family,186,A,,,EU
ogilbyi,Species,4148,Genus,852,A,"(Waterhouse, 1838)",,"CITES,EU"
Puntius,Genus,4148,Family,235,A,,,EU
rufilatus,Species,4149,Genus,852,A,"Gray, 1846",,EU
silvicultor,Species,4150,Genus,852,A,"(Afzelius, 1815)",,"CITES,EU"
spadix,Species,4151,Genus,852,A,"True, 1890",,EU
weynsi,Species,4152,Genus,852,A,"Thomas, 1901",,EU
zebra,Species,4153,Genus,852,A,"Gray, 1838",,"CITES,EU"
Purpureicephalus,Genus,4153,Family,683,A,,,"CITES,EU"
Pycnonotus,Genus,4154,Family,693,A,Boie 1826,,"CITES,EU"
Pygathrix,Genus,4156,Family,160,A,,,"CITES,EU"
ornatus,Species,4157,Genus,853,A,"Geoffroy Saint-Hilaire, 1809",,"CITES,EU"
penduliger,Species,4158,Genus,853,A,"Sclater, 1859",,"CITES,EU"
commersonii,Species,4159,Genus,854,A,"(Lacépède, 1804)",,"CITES,EU"
eutropia,Species,4160,Genus,854,A,"Gray, 1846",,"CITES,EU"
heavisidii,Species,4161,Genus,854,A,"(Gray, 1828)",,"CITES,EU"
hectori,Species,4162,Genus,854,A,"(van Beneden, 1881)",,"CITES,EU"
Pyrenestes,Genus,4162,Family,301,A,Swainson 1837,,"CITES,EU"
grylle,Species,4163,Genus,855,A,"(Linnaeus, 1758)",,"EU,CMS-AEWA"
Pyrrhula,Genus,4169,Family,318,A,Brisson 1760,,"CITES,EU"
Pyrrhura,Genus,4170,Family,683,A,"Bonaparte, 1856",,"CITES,EU"
Python,Genus,4171,Family,969,A,"Daudin, 1803",,"CITES,EU"
Pytilia,Genus,4172,Family,301,A,Swainson 1837,,"CITES,EU"
Pyxis,Genus,4174,Family,801,A,"Bell, 1827",,"CITES,EU"
Quadrula,Genus,4176,Family,843,A,,,"CITES,EU"
Quelea,Genus,4177,Family,649,A,Reichenbach 1850,,"CITES,EU"
tennentii,Species,4178,Genus,861,A,"Günther & Gray, 1861",,EU
cottoni,Subspecies,4183,Species,4185,A,"(Lydekker, 1908)",,"CITES,EU"
simum,Subspecies,4184,Species,4185,A,"(Burchell, 1817)",,"CITES,EU"
simum,Species,4185,Genus,862,A,"(Burchell, 1817)",,"CITES,EU"
franciscana,Species,4186,Genus,863,A,"Durham & Barnard, 1952",,"CITES,EU"
Rafetus,Genus,4186,Family,826,A,,,"CITES,EU"
magnaghii,Species,4188,Genus,863,A,"Cecchini, 1914",,"CITES,EU"
Rallus,Genus,4188,Family,697,A,Linnaeus 1758,,CMS-AEWA
rynchops,Species,4189,Genus,864,A,"(Schneider, 1799)",,"CITES,EU"
Ramphastos,Genus,4190,Family,698,A,Linnaeus 1758,,"CITES,EU"
Ramphodon,Genus,4193,Family,828,A,,,"CITES,EU"
Ramphomicron,Genus,4194,Family,828,A,,,"CITES,EU"
Rana,Genus,4196,Family,700,A,"Linnaeus, 1758",,EU
oxycerca,Species,4197,Genus,866,A,"(Spix, 1825)",,EU
agilis,Species,4198,Genus,867,A,"Milne-Edwards, 1886",,"CITES,EU"
galeritus,Species,4200,Genus,867,A,"Peters, 1879",,"CITES,EU"
Ranodon,Genus,4200,Family,399,A,"Kessler, 1866",,EU
torquatus,Species,4201,Genus,867,A,"(Kerr, 1792)",,"CITES,EU"
Rasbora,Genus,4204,Family,235,A,,,EU
atys,Species,4205,Genus,867,A,"(Audebert, 1797)",,"CITES,EU"
Rattus,Genus,4206,Family,511,A,,,EU
chrysogaster,Species,4207,Genus,867,A,"Lydekker, 1900",,"CITES,EU"
Ratufa,Genus,4207,Family,732,A,,,"CITES,EU"
Recurvirostra,Genus,4208,Family,702,A,Linnaeus 1758,,"EU,CMS"
Redigobius,Genus,4209,Family,343,A,,,EU
Regulus,Genus,4211,Family,512,A,Cuvier 1800,,CMS
ascanius,Species,4212,Genus,870,A,"(Audebert, 1799)",,"CITES,EU"
campbelli,Species,4213,Genus,870,A,"Waterhouse, 1838",,"CITES,EU"
Reithrodontomys,Genus,4213,Family,7182,A,,,EU
cephus,Species,4214,Genus,870,A,"(Linnaeus, 1758)",,"CITES,EU"
Relictus,Genus,4214,Family,235,A,,,EU
diana,Species,4215,Genus,870,A,"(Linnaeus, 1758)",,"CITES,EU"
dryas,Species,4216,Genus,870,A,"Schwartz, 1932",,"CITES,EU"
erythrogaster,Species,4217,Genus,870,A,"Gray, 1866",,"CITES,EU"
erythrotis,Species,4218,Genus,870,A,"Waterhouse, 1838",,"CITES,EU"
hamlyni,Species,4219,Genus,870,A,"Pocock, 1907",,"CITES,EU"
lhoesti,Species,4220,Genus,870,A,"P. Sclater, 1899",,"CITES,EU"
mitis,Species,4221,Genus,870,A,"Wolf, 1822",,"CITES,EU"
mona,Species,4222,Genus,870,A,"(Schreber, 1774)",,"CITES,EU"
Rhacodactylus,Genus,4222,Family,332,A,,,EU
neglectus,Species,4223,Genus,870,A,"Schlegel, 1876",,"CITES,EU"
nictitans,Species,4224,Genus,870,A,"(Linnaeus, 1766)",,"CITES,EU"
petaurista,Species,4225,Genus,870,A,"(Schreber, 1774)",,"CITES,EU"
pogonias,Species,4226,Genus,870,A,"Bennett, 1833",,"CITES,EU"
Rhamdia,Genus,4226,Family,629,A,,,EU
preussi,Species,4227,Genus,870,A,"Matschie, 1898",,"CITES,EU"
Rhea,Genus,4228,Family,708,A,Brisson 1760,,"CITES,EU"
sclateri,Species,4229,Genus,870,A,"Pocock, 1904",,"CITES,EU"
solatus,Species,4230,Genus,870,A,"M. J. S. Harrison, 1988",,"CITES,EU"
Rheinardia,Genus,4230,Family,613,A,Maingounat 1882,,"CITES,EU"
wolfi,Species,4231,Genus,870,A,"A. Meyer, 1891",,"CITES,EU"
roloway,Species,4232,Genus,870,A,"(Schreber, 1774)",,"CITES,EU"
Rheobatrachus,Genus,4232,Family,7192,A,"Liem, 1973",,"CITES,EU"
albogularis,Species,4234,Genus,870,A,"(Sykes, 1831)",,"CITES,EU"
Rhincodon,Genus,4236,Family,709,A,,,"CITES,EU"
Rhinichthys,Genus,4237,Family,235,A,,,EU
Rhinoceros,Genus,4238,Family,710,A,,,"CITES,EU"
Rhinolophus,Genus,4242,Family,713,A,,,"CITES,CMS"
Rhinomyias,Genus,4243,Family,512,A,Sharpe 1879,,CMS
galactotes,Species,4246,Genus,871,A,"(Temminck, 1820)",,"EU,CMS"
Rhinopithecus,Genus,4246,Family,160,A,,,"CITES,EU"
thous,Species,4248,Genus,873,A,"(Linnaeus, 1766)",,"CITES,EU"
brachydactyla,Species,4252,Genus,877,A,"Brehm, 1820",,EU
familiaris,Species,4253,Genus,877,A,"Linnaeus, 1758",,EU
Rhizopsammia,Genus,4255,Family,249,A,Verrill 1869,,"CITES,EU"
albirostris,Species,4256,Genus,19564,A,"(Przewalski, 1883)",,EU
Rhizosmilia,Genus,4256,Family,146,A,"Cairns, 1978",,"CITES,EU"
duvaucelii,Species,4257,Genus,17711,A,"(G. Cuvier, 1823)",,"CITES,EU"
bactrianus,Subspecies,4258,Species,29740,A,"Lydekker, 1900",,"CITES,EU,CMS-BukharaDeer"
Rhizothera,Genus,4258,Family,613,A,G. R. Gray 1841,,"CITES,EU"
barbarus,Subspecies,4259,Species,29740,A,"Bennett, 1833",,"CITES,EU,CMS"
Rhizotrochus,Genus,4259,Family,314,A,Milne Edwards & Haime 1848,,"CITES,EU"
hanglu,Subspecies,4261,Species,29740,A,"Wagner, 1844",,"CITES,EU"
Rhodeus,Genus,4262,Family,235,A,,,EU
yarkandensis,Subspecies,4264,Species,29740,A,"Blanford, 1892",,CMS
Rhodonessa,Genus,4264,Family,43,A,Reichenbach 1853,,"CITES,EU"
eldii,Species,4265,Genus,17711,A,"(McClelland, 1842)",,"CITES,EU"
Rhodopechys,Genus,4265,Family,318,A,Cabanis 1851,,"CITES,EU"
Rhodopis,Genus,4266,Family,828,A,,,"CITES,EU"
Rhombopsammia,Genus,4270,Family,490,A,Owens 1986,,"CITES,EU"
Rhyacornis,Genus,4275,Family,512,A,Blanford 1872,,CMS
Rhynchopsitta,Genus,4282,Family,683,A,"Bonaparte, 1854",,"CITES,EU"
Rhynchotus,Genus,4283,Family,814,A,Spix 1825,,EU
Rhynochetos,Genus,4285,Family,719,A,Verreaux & Des Murs 1860,,"CITES,EU"
rudis,Species,4290,Genus,880,A,"(Linnaeus, 1758)",,EU
Riparia,Genus,4290,Family,384,A,Forster 1817,,EU
Rissa,Genus,4291,Family,424,A,Stephens 1826,,"EU,CMS-AEWA"
maximus,Species,4292,Genus,882,A,"(Gunnerus, 1765)",,"CITES,EU"
Rivulus,Genus,4292,Family,61,A,"Poey, 1860",,EU
cetti,Species,4293,Genus,883,A,"(Temminck, 1820)",,"EU,CMS"
Rollulus,Genus,4295,Family,613,A,Bonnaterre 1791,,"CITES,EU"
Romanichthys,Genus,4296,Family,598,A,,,EU
Romerolagus,Genus,4298,Family,432,A,,,"CITES,EU"
erithacus,Species,4300,Genus,885,A,"(Linnaeus, 1758)",,EU
fallax,Species,4301,Genus,885,A,"(Schlegel, 1866)",,EU
lepidus,Species,4302,Genus,885,A,"Temminck, 1836",,EU
Rostrhamus,Genus,4302,Family,5,A,,,"CITES,EU"
melanurus,Species,4303,Genus,885,A,"(Kaup, 1848)",,EU
rufidorsa,Species,4304,Genus,885,A,"Strickland, 1847",,EU
Rousettus,Genus,4304,Family,688,A,,,CMS-EUROBATS
Rupicapra,Genus,4309,Family,108,A,,,"CITES,EU"
Rupicola,Genus,4310,Family,215,A,Brisson 1760,,"CITES,EU"
Rynchops,Genus,4314,Family,718,A,Linnaeus 1758,,CMS
Sacalia,Genus,4317,Family,7134,A,,,"CITES,EU"
ecaudatus,Species,4322,Genus,887,A,"(Ogilby, 1838)",,"CITES,EU"
Sagittarius,Genus,4324,Family,722,A,,,"CITES,EU"
jourdanii,Species,4325,Genus,889,A,"(Bourcier, 1839)",,"CITES,EU"
Saguinus,Genus,4325,Family,152,A,,,"CITES,EU"
Saiga,Genus,4326,Family,108,A,,,"CITES,EU"
Saimiri,Genus,4327,Family,152,A,,,"CITES,EU"
Salamandra,Genus,4328,Family,723,A,"Laurenti, 1768",,EU
Salanoia,Genus,4331,Family,376,A,,,EU
Salmo,Genus,4332,Family,725,A,,,EU
Salmothymus,Genus,4333,Family,725,A,,,EU
Salvadorina,Genus,4336,Family,43,A,Rothschild & Hartert 1894,,"CITES,EU"
Salvelinus,Genus,4337,Family,725,A,,,EU
Sandalolitha,Genus,4340,Family,320,A,Quelch 1884,,"CITES,EU"
Sandelia,Genus,4341,Family,40,A,,,EU
austriacus,Species,4343,Genus,891,A,"Rüppell, 1836",,EU
baronessa,Species,4344,Genus,891,A,"Cuvier, 1829",,EU
Sanzinia,Genus,4344,Family,106,A,,,"CITES,EU"
bennetti,Species,4345,Genus,891,A,"Cuvier, 1831",,EU
Sapheopipo,Genus,4345,Family,627,A,Hargitt 1890,,EU
citrinellus,Species,4346,Genus,891,A,"Cuvier, 1831",,EU
Sappho,Genus,4346,Family,828,A,,,"CITES,EU"
larvatus,Species,4347,Genus,891,A,"Cuvier, 1831",,EU
Sarcogyps,Genus,4347,Family,5,A,,,"CITES,EU"
melapterus,Species,4348,Genus,891,A,"Guichenot, 1863",,EU
Sarcoramphus,Genus,4348,Family,149,A,,,"CITES,EU"
meyeri,Species,4349,Genus,891,A,"Bloch & Schneider, 1801",,EU
Sarkidiornis,Genus,4349,Family,43,A,Eyton 1838,,"CITES,EU"
ocellicaudus,Species,4350,Genus,891,A,"Cuvier, 1831",,EU
octofasciatus,Species,4351,Genus,891,A,"Bloch, 1787",,EU
Sarotherodon,Genus,4351,Family,186,A,,,EU
ornatissimus,Species,4352,Genus,891,A,"Cuvier, 1831",,EU
Sarothrura,Genus,4352,Family,697,A,Heine 1890,,CMS-AEWA
reticulatus,Species,4354,Genus,891,A,"Cuvier, 1831",,EU
Satan,Genus,4354,Family,403,A,,,EU
speculum,Species,4355,Genus,891,A,"Cuvier, 1831",,EU
triangulum,Species,4356,Genus,891,A,"Cuvier, 1831",,EU
trifascialis,Species,4357,Genus,891,A,"Quoy & Gaimard, 1825",,EU
Sauromalus,Genus,4357,Family,405,A,,,"CITES,EU"
trifasciatus,Species,4358,Genus,891,A,"Mungo Park, 1797",,EU
zanzibariensis,Species,4359,Genus,891,A,"Playfair, 1867",,EU
Saxicola,Genus,4360,Family,512,A,Bechstein 1803,,CMS
Scaphirhynchus,Genus,4362,Family,9,A,,,"CITES,EU"
Scapophyllia,Genus,4363,Family,487,A,Milne Edwards & Haime 1848,,"CITES,EU"
mesoleucus,Species,4365,Genus,892,A,"(Bloch, 1787)",,EU
subspinosus,Species,4366,Genus,893,A,"(Olfers, 1818)",,EU
nationi,Species,4367,Genus,894,A,"(Thomas, 1894)",,"CITES,EU"
vellerosus,Species,4368,Genus,894,A,"(Gray, 1865)",,EU
villosus,Species,4369,Genus,894,A,"(Desmarest, 1804)",,EU
Sceloglaux,Genus,4369,Family,772,A,,,"CITES,EU"
Schistura,Genus,4375,Family,94,A,,,EU
Schizoculina,Genus,4376,Family,554,A,Wells 1937,,"CITES,EU"
Schizocyathus,Genus,4377,Family,353,A,Pourtalès 1874,,"CITES,EU"
Schizopathes,Genus,4379,Family,6980,A,Brook 1889,,"CITES,EU"
Scincus,Genus,4383,Family,731,A,,,CITES
Sciurus,Genus,4386,Family,732,A,,,"CITES,EU"
Sclerhelia,Genus,4387,Family,554,A,Milne Edwards & Haime 1850,,"CITES,EU"
Scleropages,Genus,4390,Family,567,A,,,"CITES,EU"
Scolopax,Genus,4392,Family,733,A,Linnaeus 1758,,"EU,CMS"
atra,Species,4393,Genus,901,A,"(Scopoli, 1786)",,"CITES,EU"
cardinalis,Species,4394,Genus,901,A,"(G. R. Gray, 1849)",,"CITES,EU"
Scolymia,Genus,4394,Family,514,A,Haime 1852,,"CITES,EU"
duivenbodei,Species,4395,Genus,901,A,"(Dubois, 1884)",,"CITES,EU"
sintillata,Species,4396,Genus,901,A,"(Temminck, 1835)",,"CITES,EU"
Scopus,Genus,4396,Family,736,A,Brisson 1760,,EU
herrani,Species,4397,Genus,902,A,"(DeLattre & Bourcier, 1846)",,"CITES,EU"
heteropogon,Species,4398,Genus,902,A,"(Boissonneau, 1839)",,"CITES,EU"
olivaceum,Species,4399,Genus,902,A,"(Lawrence, 1864)",,"CITES,EU"
ruficeps,Species,4400,Genus,902,A,"(Gould, 1846)",,"CITES,EU"
stanleyi,Species,4401,Genus,902,A,"(Bourcier, 1851)",,"CITES,EU"
Scotopelia,Genus,4402,Family,772,A,,,"CITES,EU"
Selasphorus,Genus,4412,Family,828,A,,,"CITES,EU"
Selenidera,Genus,4413,Family,698,A,Gould 1837,,"CITES,EU"
Seleucidis,Genus,4414,Family,576,A,Lesson 1835,,"CITES,EU"
Semioptera,Genus,4416,Family,576,A,Gray 1859,,"CITES,EU"
Semnopithecus,Genus,4417,Family,160,A,,,"CITES,EU"
Semnornis,Genus,4418,Family,137,A,Richmond 1900,,"CITES,EU"
Sephanoides,Genus,4423,Family,828,A,,,"CITES,EU"
Seriatopora,Genus,4424,Family,651,A,Lamarck 1816,,"CITES,EU"
buffonii,Species,4427,Genus,906,A,"(Lesson, 1832)",,"CITES,EU"
urochrysia,Species,4428,Genus,906,A,"(Gould, 1861)",,"CITES,EU"
affinis,Species,4429,Genus,907,A,"Rüppell, 1845",,"CITES,EU"
Serinus,Genus,4429,Family,318,A,Koch 1816,,"CITES,EU,CMS"
africanus,Species,4430,Genus,907,A,"Laurenti, 1768",,"CITES,EU"
Serranochromis,Genus,4430,Family,186,A,,,EU
anchietae,Species,4431,Genus,907,A,"Bocage, 1872",,"CITES,EU"
angeli,Species,4432,Genus,1799,A,"(Brygoo & Domergue, 1968)",,"CITES,EU"
antimena,Species,4433,Genus,1799,A,"(Grandidier, 1872)",,"CITES,EU"
arabicus,Species,4434,Genus,907,A,"(Matschie, 1893)",,"CITES,EU"
Setonix,Genus,4434,Family,462,A,,,EU
balteatus,Species,4435,Genus,1799,A,"(Duméril & Bibron, 1851)",,"CITES,EU"
belalandaensis,Species,4436,Genus,1799,A,"(Brygoo & Domergue, 1970)",,"CITES,EU"
bifidus,Species,4437,Genus,1799,A,"(Brongniart, 1800)",,"CITES,EU"
bitaeniatus,Species,4438,Genus,907,A,"Fischer, 1884",,"CITES,EU"
boettgeri,Species,4439,Genus,7174,A,"(Boulenger, 1888)",,"CITES,EU"
brevicorne,Species,4440,Genus,7174,A,"(Günther, 1879)",,"CITES,EU"
Shinisaurus,Genus,4440,Family,861,A,,,"CITES,EU"
calcaricarens,Species,4441,Genus,907,A,"Böhme, 1985",,"CITES,EU"
calyptratus,Species,4442,Genus,907,A,"Duméril, 1851",,"CITES,EU"
Sibopathes,Genus,4442,Family,6981,A,van Pesch 1914,,"CITES,EU"
camerunensis,Species,4443,Genus,907,A,"(Müller, 1909)",,"CITES,EU"
capuroni,Species,4445,Genus,7174,A,"(Brygoo, Blanc & Domergue, 1972)",,"CITES,EU"
Sicydium,Genus,4445,Family,343,A,,,EU
cephalolepis,Species,4446,Genus,1799,A,"(Günther, 1880)",,"CITES,EU"
chamaeleon,Species,4447,Genus,907,A,"Linnaeus, 1758",,"CITES,EU"
chapini,Species,4448,Genus,907,A,"Witte, 1964",,"CITES,EU"
Siderastrea,Genus,4448,Family,744,A,Blainville 1830,,"CITES,EU"
cristatus,Species,4449,Genus,907,A,"(Stutchbury, 1837)",,"CITES,EU"
cucullatum,Species,4450,Genus,7174,A,"(Gray, 1831)",,"CITES,EU"
deremensis,Species,4451,Genus,907,A,"(Matschie, 1892)",,"CITES,EU"
dilepis,Species,4452,Genus,907,A,"(Leach, 1819)",,"CITES,EU"
Silhouettea,Genus,4452,Family,343,A,,,EU
eisentrauti,Species,4453,Genus,907,A,"Mertens, 1968",,"CITES,EU"
ellioti,Species,4454,Genus,907,A,"(Günther, 1895)",,"CITES,EU"
fallax,Species,4455,Genus,7174,A,"(Mocquard, 1900)",,"CITES,EU"
Simias,Genus,4455,Family,160,A,,,"CITES,EU"
feae,Species,4456,Genus,907,A,"(Boulenger, 1906)",,"CITES,EU"
fuelleborni,Species,4457,Genus,907,A,"(Tornier, 1900)",,"CITES,EU"
furcifer,Species,4458,Genus,7174,A,"(Vaillant & Grandidier, 1880)",,"CITES,EU"
Simplastrea,Genus,4458,Family,554,A,Umbgrove 1939,,"CITES,EU"
gallus,Species,4459,Genus,7174,A,"(Günther, 1877)",,"CITES,EU"
gastrotaenia,Species,4460,Genus,7174,A,"(Boulenger, 1888)",,"CITES,EU"
globifer,Species,4461,Genus,7174,A,"(Günther, 1879)",,"CITES,EU"
