Taxon ID,Manual ID
7253,A-213.003.058.010
8451,A-213.003.058.011
3366,A-213.005.010.001
3366,A-213.005.010.001
5334,A-227.049.008.004
10062,A-213.003.060.001
69,A-220.000.000.001
69,A-220.000.000.003
4179,A-218.003.064.001
2697,A-220.002.025.000
5259,A-220.002.005.002
8507,A-220.002.025.003
10611,A-220.002.005.005
6291,A-220.002.005.006
8790,A-201.001.001.001
8790,A-201.001.001.001
373,A-201.001.000.001
373,A-201.001.000.001
6033,A-220.002.026.001
5834,A-215.012.010.001
2612,A-214.003.053.000
7610,A-214.003.053.002
3223,A-214.003.053.003
6085,A-214.003.053.004
7873,A-227.043.127.018
8549,A-219.001.005.002
8699,A-219.001.005.003a
9379,A-219.001.005.004
9127,A-219.001.005.003b
5591,A-219.001.005.005
9722,A-219.001.005.007
7436,A-219.001.005.008
3719,A-219.001.005.003c
3639,A-219.001.005.009
3630,A-219.001.005.003d
3682,A-219.001.005.011
5495,A-219.001.005.003e
4891,A-219.001.005.012
6765,A-213.003.061.001
1515,A-214.003.054.000
8323,A-214.003.054.003
8463,A-214.003.054.006
6639,A-215.012.011.001
420,A-211.005.000.001
420,A-211.005.000.001
3760,A-213.003.062.001
3760,A-213.003.062.001
2437,A-214.003.056.000
6141,A-214.003.056.002
4647,A-214.003.056.003
8927,A-214.003.056.004
7972,A-214.003.056.005
7587,A-218.001.010.002
7536,A-218.001.010.003
3628,A-218.001.010.004
4200,A-218.001.010.005
3786,A-218.001.010.006
7233,A-218.001.010.007
11161,A-218.001.010.008
9258,A-213.003.063.001
7520,A-216.010.008.005
2369,A-220.001.002.000
10923,A-220.001.002.010
4906,A-220.002.027.001
4861,A-213.003.064.001
7857,A-218.001.011.002
5432,A-218.001.011.003
10852,A-218.001.011.004
4568,A-218.001.011.005
9144,A-218.001.011.006
4494,A-213.001.005.001
4494,A-213.001.005.001
9374,A-227.047.022.001
9374,A-227.047.022.001
9042,A-220.002.028.001
11218,A-227.007.027.002
