Date,Manual ID,Title,Language,Master Document ID,Volume,Type,General/ Part,PDF filename trimmed
1984,A-212.002.016.003,CITES ID Manual - Asarcornis scutulata,EN,,2,CITES ID Manual,General,A-212.002.016.003 Cairina scutulata_E.pdf
1984,A-212.002.016.003,Manual de identificación de la CITES - Asarcornis scutulata,ES,A-212.002.016.003,2,CITES ID Manual,General,A-212.002.016.003 Cairina scutulata_S.pdf
1981,A-220.002.002.005,CITES ID Manual - Asio madagascariensis,EN,,2,CITES ID Manual,General,A-220.002.002.005 Asio madagascariensis_E.pdf
1987,A-227.059.004.002,CITES ID Manual - Astrapia mayeri,EN,,2,CITES ID Manual,General,A-227.059.004.002 Astrapia mayeri_E.pdf
1987,A-227.059.004.003,CITES ID Manual - Astrapia nigra,EN,,2,CITES ID Manual,General,A-227.059.004.003 Astrapia nigra_E.pdf
1987,A-227.059.004.004,CITES ID Manual - Astrapia rothschildi,EN,,2,CITES ID Manual,General,A-227.059.004.004 Astrapia rothschildi_E.pdf
1987,A-227.059.004.005,CITES ID Manual - Astrapia splendidissima,EN,,2,CITES ID Manual,General,A-227.059.004.005 Astrapia splendidissima_E.pdf
1987,A-227.059.004.006,CITES ID Manual - Astrapia stephaniae,EN,,2,CITES ID Manual,General,A-227.059.004.006 Astrapia stephaniae_E.pdf
1997,A-213.003.007.015,CITES ID Manual - Asturina nitida,EN,,2,CITES ID Manual,General,A-213.003.007.015 Asturina nitida_E.pdf
1997,A-213.003.007.015,Manuel d'identification de la CITES - Asturina nitida,FR,A-213.003.007.015,2,CITES ID Manual,General,A-213.003.007.015 Asturina nitida_F.pdf
1997,A-213.003.007.015,Manual de identificación de la CITES - Asturina nitida,ES,A-213.003.007.015,2,CITES ID Manual,General,A-213.003.007.015 Asturina nitida_S.pdf
1997,A-213.003.007.015a,CITES ID Manual - Asturina nitida - plagiata,EN,,2,CITES ID Manual,General,A-213.003.007.015a Asturina plagiata_E.pdf
1997,A-213.003.007.015a,Manual de identificación de la CITES - Asturina nitida - plagiata,ES,A-213.003.007.015a,2,CITES ID Manual,General,A-213.003.007.015a Asturina plagiata_S.pdf
1981,A-220.002.003.003,CITES ID Manual - Athene brama,EN,,2,CITES ID Manual,General,A-220.002.003.003 Athene brama_E.pdf
1981,A-220.002.024.001,CITES ID Manual - Athene cunicularia,EN,,2,CITES ID Manual,General,A-220.002.024.001 Speotyto cunicularia_E.pdf
1981,A-220.002.003.004,CITES ID Manual - Athene noctua,EN,,2,CITES ID Manual,General,A-220.002.003.004 Athene noctua_E.pdf
1994,A-213.003.004.002,CITES ID Manual - Aviceda cuculoides,EN,,2,CITES ID Manual,General,A-213.003.004.002 Aviceda cuculoides_E.pdf
1994,A-213.003.004.002,Manuel d'identification de la CITES - Aviceda cuculoides,FR,A-213.003.004.002,2,CITES ID Manual,General,A-213.003.004.002 Aviceda cuculoides_F.pdf
1994,A-213.003.004.002,Manual de identificación de la CITES - Aviceda cuculoides,ES,A-213.003.004.002,2,CITES ID Manual,General,A-213.003.004.002 Aviceda cuculoides_S.pdf
1994,A-213.003.004.003,CITES ID Manual - Aviceda jerdoni,EN,,2,CITES ID Manual,General,A-213.003.004.003 Aviceda jerdoni_E.pdf
1994,A-213.003.004.003,Manuel d'identification de la CITES - Aviceda jerdoni,FR,A-213.003.004.003,2,CITES ID Manual,General,A-213.003.004.003 Aviceda jerdoni_F.pdf
1994,A-213.003.004.003,Manual de identificación de la CITES - Aviceda jerdoni,ES,A-213.003.004.003,2,CITES ID Manual,General,A-213.003.004.003 Aviceda jerdoni_S.pdf
1994,A-213.003.004.004,CITES ID Manual - Aviceda leuphotes,EN,,2,CITES ID Manual,General,A-213.003.004.004 Aviceda leuphotes_E.pdf
1994,A-213.003.004.004,Manuel d'identification de la CITES - Aviceda leuphotes,FR,A-213.003.004.004,2,CITES ID Manual,General,A-213.003.004.004 Aviceda leuphotes_F.pdf
1994,A-213.003.004.004,Manual de identificación de la CITES - Aviceda leuphotes,ES,A-213.003.004.004,2,CITES ID Manual,General,A-213.003.004.004 Aviceda leuphotes_S.pdf
1994,A-213.003.004.005,CITES ID Manual - Aviceda madagascariensis,EN,,2,CITES ID Manual,General,A-213.003.004.005 Aviceda madagascariensis_E.pdf
1994,A-213.003.004.005,Manuel d'identification de la CITES - Aviceda madagascariensis,FR,A-213.003.004.005,2,CITES ID Manual,General,A-213.003.004.005 Aviceda madagascariensis_F.pdf
1994,A-213.003.004.005,Manual de identificación de la CITES - Aviceda madagascariensis,ES,A-213.003.004.005,2,CITES ID Manual,General,A-213.003.004.005 Aviceda madagascariensis_S.pdf
1994,A-213.003.004.006,CITES ID Manual - Aviceda subcristata,EN,,2,CITES ID Manual,General,A-213.003.004.006 Aviceda subcristata_E.pdf
1994,A-213.003.004.006,Manual de identificación de la CITES - Aviceda subcristata,ES,A-213.003.004.006,2,CITES ID Manual,General,A-213.003.004.006 Aviceda subcristata_S.pdf
1994,A-213.003.004.006,Manuel d'identification de la CITES - Aviceda subcristata,FR,A-213.003.004.006,2,CITES ID Manual,General,A-213.003.004.006 Avideca subcristata_F.pdf
1992,A-211.002.001.001,CITES ID Manual - Balaeniceps rex,EN,,2,CITES ID Manual,General,A-211.002.001.001 Balaeniceps rex_E.pdf
1992,A-211.002.001.001,Manual de identificación de la CITES - Balaeniceps rex,ES,A-211.002.001.001,2,CITES ID Manual,General,A-211.002.001.001 Balaeniceps rex_S.pdf
1987,A-215.004.004.002,CITES ID Manual - Balearica pavonina,EN,,2,CITES ID Manual,General,A-215.004.004.002 Balearica pavonina_E.pdf
1987,A-215.004.004.003,CITES ID Manual - Balearica regulorum,EN,,2,CITES ID Manual,General,A-215.004.004.003 Balearica regulorum_E.pdf
2005,A-218.003.010.002,CITES ID Manual - Barnardius zonarius - barnardi,EN,,2,CITES ID Manual,General,A-218.003.010.002 Barnardius barnardi_E.pdf
2005,A-218.003.010.003,CITES ID Manual - Barnardius zonarius,EN,,2,CITES ID Manual,General,A-218.003.010.003 Barnardius zonarius_E.pdf
1998,A-225.010.004.003,CITES ID Manual - Berenicornis comatus,EN,,2,CITES ID Manual,General,A-225.010.004.003 Aceros comatus_E.pdf
1984,A-212.002.003.003,CITES ID Manual - Branta canadensis leucopareia,EN,,2,CITES ID Manual,General,A-212.002.003.003 Branta canadensis leucopareia_E.pdf
1984,A-212.002.003.003,Manual de identificación de la CITES - Branta canadensis leucopareia,ES,A-212.002.003.003,2,CITES ID Manual,General,A-212.002.003.003 Branta canadensis leucopareia_S.pdf
1984,A-212.002.003.005,CITES ID Manual - Branta ruficollis,EN,,2,CITES ID Manual,General,A-212.002.003.005 Branta ruficollis_E.pdf
1984,A-212.002.003.005,Manual de identificación de la CITES - Branta ruficollis,ES,A-212.002.003.005,2,CITES ID Manual,General,A-212.002.003.005 Branta ruficollis_S.pdf
1984,A-212.002.003.006,CITES ID Manual - Branta sandvicensis,EN,,2,CITES ID Manual,General,A-212.002.003.006 Branta sandvicensis_E.pdf
1984,A-212.002.003.006,Manual de identificación de la CITES - Branta sandvicensis,ES,A-212.002.003.006,2,CITES ID Manual,General,A-212.002.003.006 Branta sandvicensis_S.pdf
1981,A-220.002.004.000,CITES ID Manual - Bubo,EN,,2,CITES ID Manual,General,A-220.002.004.000 Bubo_E.pdf
1981,A-220.002.004.003,CITES ID Manual - Bubo bubo,EN,,2,CITES ID Manual,General,A-220.002.004.003 Bubo bubo_E.pdf
1981,A-220.002.004.005,CITES ID Manual - Bubo coromandus,EN,,2,CITES ID Manual,General,A-220.002.004.005 Bubo coromandus_E.pdf
1981,A-220.002.004.008,CITES ID Manual - Bubo nipalensis,EN,,2,CITES ID Manual,General,A-220.002.004.008 Bubo nipalensis_E.pdf
1987,A-211.001.005.004,CITES ID Manual - Bubulcus ibis,EN,,2,CITES ID Manual,General,A-211.001.005.004 Bubulcus ibis_E.pdf
1987,A-211.001.005.004,Manual de identificación de la CITES - Bubulcus ibis,ES,A-211.001.005.004,2,CITES ID Manual,General,A-211.001.005.004 Bubulcus ibis_S.pdf
1998,A-225.010.005.002,CITES ID Manual - Buceros bicornis,EN,,2,CITES ID Manual,General,A-225.010.005.002 Buceros bicornis_E.pdf
1997,A-225.010.005.003,CITES ID Manual - Buceros hydrocorax,EN,,2,CITES ID Manual,General,A-225.010.005.003 Buceros hydrocorax_E.pdf
1997,A-225.010.005.004,CITES ID Manual - Buceros rhinoceros,EN,,2,CITES ID Manual,General,A-225.010.005.004 Buceros rhinoceros_E.pdf
1987,A-225.010.000.001,CITES ID Manual - Bucerotidae,EN,,2,CITES ID Manual,General,A-225.010.000.001 Bucerotidae general notes_E.pdf
1987,A-215.004.002.001,CITES ID Manual - Bugeranus carunculatus,EN,,2,CITES ID Manual,General,A-215.004.002.001 Bugeranus carunculatus_E.pdf
2004,A-216.007.001.002,CITES ID Manual - Burhinus bistriatus,EN,,2,CITES ID Manual,General,A-216.007.001.002 Burhinus bistriatus_E.pdf
1994,A-213.003.005.002,CITES ID Manual - Busarellus nigricollis,EN,,2,CITES ID Manual,General,A-213.003.005.002 Busarellus nigricollis_E.pdf
1994,A-213.003.005.002,Manuel d'identification de la CITES - Busarellus nigricollis,FR,A-213.003.005.002,2,CITES ID Manual,General,A-213.003.005.002 Busarellus nigricollis_F.pdf
1994,A-213.003.005.002,Manual de identificación de la CITES - Busarellus nigricollis,ES,A-213.003.005.002,2,CITES ID Manual,General,A-213.003.005.002 Busarellus nigricollis_S.pdf
1994,A-213.003.006.002,CITES ID Manual - Butastur indicus,EN,,2,CITES ID Manual,General,A-213.003.006.002 Butastur indicus_E.pdf
1994,A-213.003.006.002,Manuel d'identification de la CITES - Butastur indicus,FR,A-213.003.006.002,2,CITES ID Manual,General,A-213.003.006.002 Butastur indicus_F.pdf
1994,A-213.003.006.002,Manual de identificación de la CITES - Butastur indicus,ES,A-213.003.006.002,2,CITES ID Manual,General,A-213.003.006.002 Butastur indicus_S.pdf
1994,A-213.003.006.003,CITES ID Manual - Butastur liventer,EN,,2,CITES ID Manual,General,A-213.003.006.003 Butastur liventer_E.pdf
1994,A-213.003.006.003,Manual de identificación de la CITES - Butastur liventer,ES,A-213.003.006.003,2,CITES ID Manual,General,A-213.003.006.003 Butastur liventer_S.pdf
1994,A-213.003.006.004,CITES ID Manual - Butastur rufipennis,EN,,2,CITES ID Manual,General,A-213.003.006.004 Butastur rufipennis_E.pdf
1994,A-213.003.006.004,Manuel d'identification de la CITES - Butastur rufipennis,FR,A-213.003.006.004,2,CITES ID Manual,General,A-213.003.006.004 Butastur rufipennis_F.pdf
1994,A-213.003.006.004,Manual de identificación de la CITES - Butastur rufipennis,ES,A-213.003.006.004,2,CITES ID Manual,General,A-213.003.006.004 Butastur rufipennis_S.pdf
1994,A-213.003.006.005,Manuel d'identification de la CITES - Butastur teesa,FR,,2,CITES ID Manual,General,A-213.003.006.005 Butastur teesa_F.pdf
1996,A-213.003.007.002,CITES ID Manual - Buteo albicaudatus,EN,,2,CITES ID Manual,General,A-213.003.007.002 Buteo albicaudatus_E.pdf
1996,A-213.003.007.002,Manual de identificación de la CITES - Buteo albicaudatus,ES,A-213.003.007.002,2,CITES ID Manual,General,A-213.003.007.002 Buteo albicaudatus_S.pdf
1998,A-213.003.007.006a,CITES ID Manual - Buteo albigula,EN,,2,CITES ID Manual,General,A-213.003.007.006a Buteo albigula_E.pdf
1998,A-213.003.007.006a,Manual de identificación de la CITES - Buteo albigula,ES,A-213.003.007.006a,2,CITES ID Manual,General,A-213.003.007.006a Buteo albigula_S.pdf
1998,A-213.003.007.003,CITES ID Manual - Buteo albonotatus,EN,,2,CITES ID Manual,General,A-213.003.007.003 Buteo albonotatus_E.pdf
1998,A-213.003.007.003,Manual de identificación de la CITES - Buteo albonotatus,ES,A-213.003.007.003,2,CITES ID Manual,General,A-213.003.007.003 Buteo albonotatus_S.pdf
1998,A-213.003.007.023a,CITES ID Manual - Buteo augur,EN,,2,CITES ID Manual,General,A-213.003.007.023a Buteo augur_E.pdf
1998,A-213.003.007.023a,Manual de identificación de la CITES - Buteo augur,ES,A-213.003.007.023a,2,CITES ID Manual,General,A-213.003.007.023a Buteo augur_S.pdf
1998,A-213.003.007.023b,CITES ID Manual - Buteo augur archeri,EN,,2,CITES ID Manual,General,A-213.003.007.023b Buteo archeri_E.pdf
1998,A-213.003.007.023b,Manual de identificación de la CITES - Buteo augur archeri,ES,A-213.003.007.023b,2,CITES ID Manual,General,A-213.003.007.023b Buteo archeri_S.pdf
1998,A-213.003.007.004,CITES ID Manual - Buteo auguralis,EN,,2,CITES ID Manual,General,A-213.003.007.004 Buteo auguralis_E.pdf
1998,A-213.003.007.004,Manual de identificación de la CITES - Buteo auguralis,ES,A-213.003.007.004,2,CITES ID Manual,General,A-213.003.007.004 Buteo auguralis_S.pdf
1998,A-213.003.007.005,CITES ID Manual - Buteo brachypterus,EN,,2,CITES ID Manual,General,A-213.003.007.005 Buteo brachypterus_E.pdf
1998,A-213.003.007.005,Manual de identificación de la CITES - Buteo brachypterus,ES,A-213.003.007.005,2,CITES ID Manual,General,A-213.003.007.005 Buteo brachypterus_S.pdf
1998,A-213.003.007.006b,CITES ID Manual - Buteo brachyurus,EN,,2,CITES ID Manual,General,A-213.003.007.006b Buteo brachyurus_E.pdf
1998,A-213.003.007.006b,Manual de identificación de la CITES - Buteo brachyurus,ES,A-213.003.007.006b,2,CITES ID Manual,General,A-213.003.007.006b Buteo brachyurus_S.pdf
1998,A-213.003.007.007,CITES ID Manual - Buteo buteo,EN,,2,CITES ID Manual,General,A-213.003.007.007 Buteo buteo_E.pdf
1998,A-213.003.007.007,Manual de identificación de la CITES - Buteo buteo,ES,A-213.003.007.007,2,CITES ID Manual,General,A-213.003.007.007 Buteo buteo_S.pdf
1998,A-213.003.007.008,CITES ID Manual - Buteo galapagoensis,EN,,2,CITES ID Manual,General,A-213.003.007.008 Buteo galapagoensis_E.pdf
1998,A-213.003.007.008,Manual de identificación de la CITES - Buteo galapagoensis,ES,A-213.003.007.008,2,CITES ID Manual,General,A-213.003.007.008 Buteo galapagoensis_S.pdf
1998,A-213.003.007.009,CITES ID Manual - Buteo hemilasius,EN,,2,CITES ID Manual,General,A-213.003.007.009 Buteo hemilasius_E.pdf
1998,A-213.003.007.009,Manual de identificación de la CITES - Buteo hemilasius,ES,A-213.003.007.009,2,CITES ID Manual,General,A-213.003.007.009 Buteo hemilasius_S.pdf
1998,A-213.003.007.010,CITES ID Manual - Buteo jamaicensis,EN,,2,CITES ID Manual,General,A-213.003.007.010 Buteo jamaicensis_E.pdf
1998,A-213.003.007.010,Manual de identificación de la CITES - Buteo jamaicensis,ES,A-213.003.007.010,2,CITES ID Manual,General,A-213.003.007.010 Buteo jamaicensis_S.pdf
1998,A-213.003.007.011,CITES ID Manual - Buteo lagopus,EN,,2,CITES ID Manual,General,A-213.003.007.011 Buteo lagopus_E.pdf
1998,A-213.003.007.011,Manual de identificación de la CITES - Buteo lagopus,ES,A-213.003.007.011,2,CITES ID Manual,General,A-213.003.007.011 Buteo lagopus_S.pdf
1998,A-213.003.007.012,CITES ID Manual - Buteo leucorrhous,EN,,2,CITES ID Manual,General,A-213.003.007.012 Buteo leucorrhous_E.pdf
1998,A-213.003.007.012,Manual de identificación de la CITES - Buteo leucorrhous,ES,A-213.003.007.012,2,CITES ID Manual,General,A-213.003.007.012 Buteo leucorrhous_S.pdf
1998,A-213.003.007.013,CITES ID Manual - Buteo lineatus,EN,,2,CITES ID Manual,General,A-213.003.007.013 Buteo lineatus_E.pdf
1998,A-213.003.007.013,Manual de identificación de la CITES - Buteo lineatus,ES,A-213.003.007.013,2,CITES ID Manual,General,A-213.003.007.013 Buteo lineatus_S.pdf
1998,A-213.003.007.014,CITES ID Manual - Buteo magnirostris,EN,,2,CITES ID Manual,General,A-213.003.007.014 Buteo magnirostris_E.pdf
1998,A-213.003.007.014,Manual de identificación de la CITES - Buteo magnirostris,ES,A-213.003.007.014,2,CITES ID Manual,General,A-213.003.007.014 Buteo magnirostris_S.pdf
1998,A-213.003.007.016,CITES ID Manual - Buteo oreophilus,EN,,2,CITES ID Manual,General,A-213.003.007.016 Buteo oreophilus_E.pdf
1998,A-213.003.007.016,Manual de identificación de la CITES - Buteo oreophilus,ES,A-213.003.007.016,2,CITES ID Manual,General,A-213.003.007.016 Buteo oreophilus_S.pdf
1998,A-213.003.007.017,CITES ID Manual - Buteo platypterus,EN,,2,CITES ID Manual,General,A-213.003.007.017 Buteo platypterus_E.pdf
1998,A-213.003.007.017,Manual de identificación de la CITES - Buteo platypterus,ES,A-213.003.007.017,2,CITES ID Manual,General,A-213.003.007.017 Buteo platypterus_S.pdf
1998,A-213.003.007.018,CITES ID Manual - Buteo poecilochrous,EN,,2,CITES ID Manual,General,A-213.003.007.018 Buteo poecilochrous_E.pdf
1998,A-213.003.007.018,Manual de identificación de la CITES - Buteo poecilochrous,ES,A-213.003.007.018,2,CITES ID Manual,General,A-213.003.007.018 Buteo poecilochrous_S.pdf
1998,A-213.003.007.019,CITES ID Manual - Buteo polyosoma,EN,,2,CITES ID Manual,General,A-213.003.007.019 Buteo polyosoma_E.pdf
1998,A-213.003.007.019,Manual de identificación de la CITES - Buteo polyosoma,ES,A-213.003.007.019,2,CITES ID Manual,General,A-213.003.007.019 Buteo polyosoma_S.pdf
1998,A-213.003.007.020,CITES ID Manual - Buteo regalis,EN,,2,CITES ID Manual,General,A-213.003.007.020 Buteo regalis_E.pdf
1998,A-213.003.007.020,Manual de identificación de la CITES - Buteo regalis,ES,A-213.003.007.020,2,CITES ID Manual,General,A-213.003.007.020 Buteo regalis_S.pdf
1998,A-213.003.007.021,CITES ID Manual - Buteo ridgwayi,EN,,2,CITES ID Manual,General,A-213.003.007.021 Buteo ridgwayi_E.pdf
1998,A-213.003.007.021,Manual de identificación de la CITES - Buteo ridgwayi,ES,A-213.003.007.021,2,CITES ID Manual,General,A-213.003.007.021 Buteo ridgwayi_S.pdf
1998,A-213.003.007.022,CITES ID Manual - Buteo rufinus,EN,,2,CITES ID Manual,General,A-213.003.007.022 Buteo rufinus_E.pdf
1998,A-213.003.007.022,Manual de identificación de la CITES - Buteo rufinus,ES,A-213.003.007.022,2,CITES ID Manual,General,A-213.003.007.022 Buteo rufinus_S.pdf
1998,A-213.003.007.023c,CITES ID Manual - Buteo rufofuscus,EN,,2,CITES ID Manual,General,A-213.003.007.023c Buteo rufofuscus_E.pdf
1998,A-213.003.007.023c,Manual de identificación de la CITES - Buteo rufofuscus,ES,A-213.003.007.023c,2,CITES ID Manual,General,A-213.003.007.023c Buteo rufofuscus_S.pdf
1998,A-213.003.007.024,CITES ID Manual - Buteo solitarius,EN,,2,CITES ID Manual,General,A-213.003.007.024 Buteo solitarius_E.pdf
1998,A-213.003.007.024,Manual de identificación de la CITES - Buteo solitarius,ES,A-213.003.007.024,2,CITES ID Manual,General,A-213.003.007.024 Buteo solitarius_S.pdf
1998,A-213.003.007.025,CITES ID Manual - Buteo swainsoni,EN,,2,CITES ID Manual,General,A-213.003.007.025 Buteo swainsoni_E.pdf
1998,A-213.003.007.025,Manual de identificación de la CITES - Buteo swainsoni,ES,A-213.003.007.025,2,CITES ID Manual,General,A-213.003.007.025 Buteo swainsoni_S.pdf
1998,A-213.003.007.026,CITES ID Manual - Buteo ventralis,EN,,2,CITES ID Manual,General,A-213.003.007.026 Buteo ventralis_E.pdf
1998,A-213.003.007.026,Manual de identificación de la CITES - Buteo ventralis,ES,A-213.003.007.026,2,CITES ID Manual,General,A-213.003.007.026 Buteo ventralis_S.pdf
2004,A-213.003.008.001,CITES ID Manual - Buteogallus aequinoctialis,EN,,2,CITES ID Manual,General,A-213.003.008.001 Buteogallus aequinoctialis_E.pdf
2004,A-213.003.008.001,Manuel d'identification de la CITES - Buteogallus aequinoctialis,FR,A-213.003.008.001,2,CITES ID Manual,General,A-213.003.008.001 Buteogallus aequinoctialis_F.pdf
2004,A-213.003.008.001,Manual de identificación de la CITES - Buteogallus aequinoctialis,ES,A-213.003.008.001,2,CITES ID Manual,General,A-213.003.008.001 Buteogallus aequinoctialis_S.pdf
1997,A-213.003.008.002,Manuel d'identification de la CITES - Buteogallus anthracinus,FR,,2,CITES ID Manual,General,A-213.003.008.002 Buteogallus anthracinus_F.pdf
1997,A-213.003.032.001,CITES ID Manual - Buteogallus meridionalis,EN,,2,CITES ID Manual,General,A-213.003.032.001 Buteogallus meridionalis_E.pdf
1997,A-213.003.032.001,Manuel d'identification de la CITES - Buteogallus meridionalis,FR,A-213.003.032.001,2,CITES ID Manual,General,A-213.003.032.001 Buteogallus meridionalis_F.pdf
1997,A-213.003.032.001,Manual de identificación de la CITES - Buteogallus meridionalis,ES,A-213.003.032.001,2,CITES ID Manual,General,A-213.003.032.001 Buteogallus meridionalis_S.pdf
1997,A-213.003.008.003,Manuel d'identification de la CITES - Buteogallus subtilis,FR,,2,CITES ID Manual,General,A-213.003.008.003 Buteogallus subtilis_F.pdf
1997,A-213.003.008.004,CITES ID Manual - Buteogallus urubitinga,EN,,2,CITES ID Manual,General,A-213.003.008.004 Buteogallus urubitinga_E.pdf
1997,A-213.003.008.004,Manual de identificación de la CITES - Buteogallus urubitinga,ES,A-213.003.008.004,2,CITES ID Manual,General,A-213.003.008.004 Buteogallus urubitinga_S.pdf
1992,A-218.002.001.002,CITES ID Manual - Cacatua alba,EN,,2,CITES ID Manual,General,A-218.002.001.002 Cacatua alba_EN.pdf
1992,A-218.002.001.003,CITES ID Manual - Cacatua ducorpsii,EN,,2,CITES ID Manual,General,A-218.002.001.003 Cacatua ducorpsii_EN.pdf
1992,A-218.002.001.004,CITES ID Manual - Cacatua galerita,EN,,2,CITES ID Manual,General,A-218.002.001.004 Cacatua galerita_EN.pdf
1992,A-218.002.001.005,CITES ID Manual - Cacatua goffiniana,EN,,2,CITES ID Manual,General,A-218.002.001.005 Cacatua goffini_EN.pdf
1992,A-218.002.001.006,CITES ID Manual - Cacatua haematuropygia,EN,,2,CITES ID Manual,General,A-218.002.001.006 Cacatua haematuropygia_EN.pdf
1992,A-218.002.001.007,CITES ID Manual - Cacatua leadbeateri,EN,,2,CITES ID Manual,General,A-218.002.001.007 Cacatua leadbeateri_EN.pdf
1992,A-218.002.001.008,CITES ID Manual - Cacatua moluccensis,EN,,2,CITES ID Manual,General,A-218.002.001.008 Cacatua moluccensis_EN.pdf
1992,A-218.002.001.009,CITES ID Manual - Cacatua ophthalmica,EN,,2,CITES ID Manual,General,A-218.002.001.009 Cacatua ophthalmica_EN.pdf
1992,A-218.002.001.010,CITES ID Manual - Cacatua pastinator,EN,,2,CITES ID Manual,General,A-218.002.001.010 Cacatua pastinator_EN.pdf
1992,A-218.002.001.011,CITES ID Manual - Cacatua sulphurea,EN,,2,CITES ID Manual,General,A-218.002.001.011 Cacatua sulphurea_EN.pdf
1992,A-218.002.001.012,CITES ID Manual - Cacatua tenuirostris,EN,,2,CITES ID Manual,General,A-218.002.001.012 Cacatua tenuirostris_EN.pdf
1992,A-218.002.000.001,CITES ID Manual - Cacatuidae,EN,,2,CITES ID Manual,General,A-218.002.000.001 Cacatuidae General_EN.pdf
1992,A-218.002.002.001,CITES ID Manual - Callocephalon fimbriatum,EN,,2,CITES ID Manual,General,A-218.002.002.001 Callocephalon fimbriatum_EN.pdf
1982,A-217.003.003.001,CITES ID Manual - Caloenas nicobarica,EN,,2,CITES ID Manual,General,A-217.003.003.001 Caloenas nicobarica_E.pdf
1992,A-214.003.026.001,CITES ID Manual - Caloperdix oculeus,EN,,2,CITES ID Manual,General,A-214.003.026.001 Caloperdix oculea_E.pdf
1992,A-218.002.003.004,CITES ID Manual - Calyptorhynchus banksii,EN,,2,CITES ID Manual,General,A-218.002.003.004 Calyptorhynchus magnificus_EN.pdf
1992,A-218.002.003.002,CITES ID Manual - Calyptorhynchus funereus,EN,,2,CITES ID Manual,General,A-218.002.003.002 Calyptorhynchus funereus_EN.pdf
1992,A-218.002.003.003,CITES ID Manual - Calyptorhynchus lathami,EN,,2,CITES ID Manual,General,A-218.002.003.003 Calyptorhynchus lathami_EN.pdf
1982,A-213.005.009.002,CITES ID Manual - Caracara lutosa,EN,,2,CITES ID Manual,General,A-213.005.009.002 Polyborus lutosus_E.pdf
1982,A-213.005.009.002,Manual de identificación de la CITES - Caracara lutosa,ES,A-213.005.009.002,2,CITES ID Manual,General,A-213.005.009.002 Polyborus lutosus_S.pdf
1982,A-213.005.009.003,CITES ID Manual - Caracara plancus,EN,,2,CITES ID Manual,General,A-213.005.009.003 Polyborus plancus_E.pdf
1982,A-213.005.009.003,Manual de identificación de la CITES - Caracara plancus,ES,A-213.005.009.003,2,CITES ID Manual,General,A-213.005.009.003 Polyborus plancus_S.pdf
1985,A-227.048.004.009,CITES ID Manual - Carduelis cucullata,EN,,2,CITES ID Manual,General,A-227.048.004.009 Carduelis cucullata_E.pdf
1985,A-227.048.004.025,CITES ID Manual - Carduelis yarrellii,EN,,2,CITES ID Manual,General,A-227.048.004.025 Carduelis yarrellii_E.pdf
1984,A-213.001.000.001,CITES ID Manual - Cathartidae,EN,,2,CITES ID Manual,General,A-213.001.000.001 Cathartidae general notes_E.pdf
1984,A-213.001.000.001,Manual de identificación de la CITES - Cathartidae,ES,A-213.001.000.001,2,CITES ID Manual,General,A-213.001.000.001 Cathartidae general notes_S.pdf
1984,A-213.001.000.002,CITES ID Manual - Cathartidae Lookalikes,EN,,2,CITES ID Manual,General,A-213.001.000.002 Cathartidae look-alike species_E.pdf
1984,A-213.001.000.002,Manual de identificación de la CITES - Cathartidae Parecidos,ES,A-213.001.000.002,2,CITES ID Manual,General,A-213.001.000.002 Cathartidae look-alike species_S.pdf
1992,A-214.003.027.001,CITES ID Manual - Catreus wallichii,EN,,2,CITES ID Manual,General,A-214.003.027.001 Catreus wallichi_E.pdf
1987,A-107.003.003.001,Manuel d'identification de la CITES - Chaetophractus nationi,FR,,2,CITES ID Manual,General,A-107.003.003.001 Chaetophractus nationi_F.pdf
1998,A-218.001.001.002,CITES ID Manual - Chalcopsitta atra,EN,,2,CITES ID Manual,General,A-218.001.001.002 Chalcopsitta atra_E.pdf
1998,A-218.001.001.003,CITES ID Manual - Chalcopsitta cardinalis,EN,,2,CITES ID Manual,General,A-218.001.001.003 Chalcopsitta cardinalis_E.pdf
1998,A-218.001.001.004,CITES ID Manual - Chalcopsitta duivenbodei,EN,,2,CITES ID Manual,General,A-218.001.001.004 Chalcopsitta duivenbodei_E.pdf
1998,A-218.001.001.005,CITES ID Manual - Chalcopsitta sintillata,EN,,2,CITES ID Manual,General,A-218.001.001.005 Chalcopsitta sintillata_E.pdf
1996,A-213.003.009.001,CITES ID Manual - Chelictinia riocourii,EN,,2,CITES ID Manual,General,A-213.003.009.001 Chelictinia riocourii_E.pdf
1996,A-213.003.009.001,Manuel d'identification de la CITES - Chelictinia riocourii,FR,A-213.003.009.001,2,CITES ID Manual,General,A-213.003.009.001 Chelictinia riocourii_F.pdf
1996,A-213.003.009.001,Manual de identificación de la CITES - Chelictinia riocourii,ES,A-213.003.009.001,2,CITES ID Manual,General,A-213.003.009.001 Chelictinia riocourii_S.pdf
1991,A-215.012.002.001,CITES ID Manual - Chlamydotis undulata,EN,,2,CITES ID Manual,General,A-215.012.002.001 Chlamydotis undulata_E.pdf
1994,A-213.003.010.001,Manuel d'identification de la CITES - Chondrohierax uncinatus,FR,A-213.003.010.001,2,CITES ID Manual,General,A-213.003.010.001 Chondrohierax uncinatus_F.pdf
1994,A-213.003.010.001,CITES ID Manual - Chondrohierax uncinatus,EN,,2,CITES ID Manual,General,A-213.003.010.001 Chondrohierax unicantus_E.pdf
