Kingdom,OrdName,FamName,GenName,SpcName,SpcInfraRank,SpcInfraEpithet,SpcRecID,SpcStatus,AcceptedSpcRecID,,
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,campestris,NULL,NULL,101399,S,9112
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,maghrebi,NULL,NULL,44105,S,9097
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,simoni,NULL,NULL,44106,S,9149
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,eatoni,NULL,NULL,74644,S,9105
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,riggenbachi,NULL,NULL,9147,S,9153
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,ruberrimus,NULL,NULL,9148,S,9144
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,aureus,NULL,NULL,44103,S,9132
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,juliani,NULL,NULL,9131,S,9155
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,percivali,NULL,NULL,9139,S,9144
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,quadrimaculatus,NULL,NULL,9146,S,9112
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,cosensi,NULL,NULL,9114,S,9102
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,dalloni,NULL,NULL,9115,S,9102
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,diminutus,NULL,NULL,9117,S,9144
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,allenbyi,NULL,NULL,9103,S,9105
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,bilensis,NULL,NULL,9107,S,9143
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,bonhotei,NULL,NULL,9108,S,9105
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Glironia,criniger,NULL,NULL,43704,S,9245
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Globicephala,sieboldii,NULL,NULL,28209,S,9249
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Globicephala,edwardii,NULL,NULL,28800,S,9250
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Globicephala,melaena,NULL,NULL,41669,S,9250
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,alticola,NULL,NULL,43816,S,9274
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Glossophaga,mexicana,NULL,NULL,77118,S,9276
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Glyphotes,canalvus,NULL,NULL,43947,S,3601
Animalia,CHORDATA,MAMMALIA,PRIMATES,HOMINIDAE,Gorilla,gorilla,ssp.,beringei,9405,S,41800
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Gracilinanus,unduaviensis,NULL,NULL,87793,S,9417
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Gracilinanus,kalinowskii,NULL,NULL,100278,S,9422
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Gracilinanus,longicaudis,NULL,NULL,9423,S,9419
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Gracilinanus,perijae,NULL,NULL,9424,S,9420
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Gracilinanus,chacoensis,NULL,NULL,87792,S,9417
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Grammomys,rutilans,NULL,NULL,101429,S,9460
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Graomys,hypogaeus,NULL,NULL,44053,S,7580
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Graomys,pearsoni,NULL,NULL,47569,S,1265
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Graomys,roigi,NULL,NULL,98412,S,1266
Animalia,CHORDATA,MAMMALIA,RODENTIA,GLIRIDAE,Graphiurus,olga,NULL,NULL,9489,S,9483
Animalia,CHORDATA,MAMMALIA,RODENTIA,GLIRIDAE,Graphiurus,parvus,NULL,NULL,9490,S,9483
Animalia,CHORDATA,MAMMALIA,RODENTIA,GLIRIDAE,Graphiurus,hueti,NULL,NULL,45480,S,9482
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Hapalemur,griseus,ssp.,alaotrensis,101809,S,9676
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Hapalemur,griseus,ssp.,occidentalis,101810,S,9678
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Hapalemur,simus,NULL,NULL,104279,S,9674
Animalia,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Heliophobius,spalax,NULL,NULL,44236,S,9828
Animalia,CHORDATA,MAMMALIA,CARNIVORA,VIVERRIDAE,Hemigalus,hosei,NULL,NULL,43601,S,6635
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Herpailurus,yaguarondi,NULL,NULL,104271,S,9948
Animalia,CHORDATA,MAMMALIA,CARNIVORA,HERPESTIDAE,Herpestes,edwardsii,NULL,NULL,103222,S,9953
Animalia,CHORDATA,MAMMALIA,CARNIVORA,HERPESTIDAE,Herpestes,sanguineus,NULL,NULL,42135,S,30133
Animalia,CHORDATA,MAMMALIA,CARNIVORA,HERPESTIDAE,Herpestes,hosei,NULL,NULL,43927,S,30136
Animalia,CHORDATA,MAMMALIA,CARNIVORA,HERPESTIDAE,Herpestes,pulverulentus,NULL,NULL,43928,S,30132
Animalia,CHORDATA,MAMMALIA,CARNIVORA,HERPESTIDAE,Herpestes,palustris,NULL,NULL,9959,S,30137
Animalia,CHORDATA,MAMMALIA,CARNIVORA,HERPESTIDAE,Herpestes,brachyurus,ssp.,fuscus,28230,S,9952
Animalia,CHORDATA,MAMMALIA,CARNIVORA,HERPESTIDAE,Herpestes,auropunctatus,NULL,NULL,28812,S,9955
Animalia,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Heteromys,nigricaudatus,NULL,NULL,43978,S,10006
Animalia,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Heteromys,temporalis,NULL,NULL,43979,S,10006
Animalia,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Heteromys,goldmani,NULL,NULL,10008,S,10006
Animalia,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Heteromys,lepturus,NULL,NULL,43976,S,10006
Animalia,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Heteromys,longicaudatus,NULL,NULL,43977,S,10006
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Heteropsomys,torrei,NULL,NULL,72805,S,2886
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Heteropsomys,contractus,NULL,NULL,72802,S,3120
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Heteropsomys,voratus,NULL,NULL,72803,S,3121
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Heteropsomys,offella,NULL,NULL,72804,S,2885
Animalia,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Hexolobodon,poolei,NULL,NULL,72799,S,10034
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,nicobarensis,NULL,NULL,77081,S,10128
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,marungensis,NULL,NULL,94779,S,101067
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,sabanus,NULL,NULL,10158,S,10130
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,schistaceus,NULL,NULL,10159,S,10142
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,cupidus,NULL,NULL,43809,S,10116
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Holochilus,magnus,NULL,NULL,10219,S,99514
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Hybomys,eisentrauti,NULL,NULL,10279,S,101431
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Hydromys,neobrittanicus,NULL,NULL,103279,S,10313
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,nasutus,NULL,NULL,101799,S,101800
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,concolor,ssp.,hainanus,101803,S,98789
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,syndactylus,ssp.,syndactylus,41833,S,73357
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,siki,NULL,NULL,98790,S,73355
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,concolor,ssp.,lu,101798,S,101797
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,leucogenys,ssp.,leucogenys,41828,S,73354
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,leucogenys,ssp.,siki,41829,S,73355
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,syndactylus,ssp.,continentis,41832,S,73356
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,concolor,ssp.,jingdongensis,41825,S,73353
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,gabriellae,NULL,NULL,41826,S,10545
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,leucogenys,NULL,NULL,41827,S,10549
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,concolor,NULL,NULL,41822,S,10544
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,concolor,ssp.,concolor,41823,S,73351
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,concolor,ssp.,furvogaster,41824,S,73352
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,hoolock,ssp.,hoolock,41807,S,73349
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,hoolock,ssp.,leuconedys,41808,S,73350
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,agilis,ssp.,albibarbis,41810,S,98788
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,lar,ssp.,pileatus,28791,S,10552
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,concolor,ssp.,gabriellae,29254,S,10545
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,hoolock,NULL,NULL,41806,S,10546
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,concolor,ssp.,leucogenys,28784,S,10549
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,lar,ssp.,moloch,28787,S,10550
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,lar,ssp.,muelleri,28789,S,10551
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,lar,ssp.,agilis,28251,S,10543
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,syndactylus,NULL,NULL,28686,S,10553
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hylobates,leucogenys,ssp.,gabriellae,28783,S,10545
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Hylomys,sinensis,NULL,NULL,43728,S,10590
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Hylomys,hainanensis,NULL,NULL,43729,S,10588
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Hylomyscus,fumosus,NULL,NULL,69779,S,9759
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Hylopetes,fimbriatus,NULL,NULL,7781,S,30218
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Hylopetes,baberi,NULL,NULL,10601,S,30218
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Hylopetes,mindanensis,NULL,NULL,43952,S,101223
Animalia,CHORDATA,MAMMALIA,CETACEA,ZIPHIIDAE,Hyperoodon,rostratus,NULL,NULL,28257,S,10707
Animalia,CHORDATA,MAMMALIA,RODENTIA,HYSTRICIDAE,Hystrix,hodgsoni,NULL,NULL,44219,S,10749
Animalia,CHORDATA,MAMMALIA,RODENTIA,HYSTRICIDAE,Hystrix,leucura,NULL,NULL,74030,S,10751
Animalia,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Idiurus,kivuensis,NULL,NULL,74585,S,10796
Animalia,CHORDATA,MAMMALIA,CETACEA,INIIDAE,Inia,boliviensis,NULL,NULL,74586,S,10831
Animalia,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Isoodon,arnhemensis,NULL,NULL,77039,S,10863
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Isothrix,picta,NULL,NULL,10881,S,6985
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Isothrix,villosa,NULL,NULL,44232,S,10878
Animalia,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Jaculus,turcmenicus,NULL,NULL,10914,S,10911
Animalia,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Jaculus,lichtensteini,NULL,NULL,44215,S,7995
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Kerivoula,smithi,NULL,NULL,103244,S,10986
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Kerivoula,aerosa,NULL,NULL,43614,S,10967
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Kerivoula,harrisoni,NULL,NULL,73479,S,10977
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Kerivoula,muscilla,NULL,NULL,77092,S,10977
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Kerivoula,papuensis,NULL,NULL,43546,S,10982
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Kerivoula,atrox,NULL,NULL,43597,S,10970
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Kerivoula,jagorii,NULL,NULL,43598,S,10976
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Kobus,kafuensis,NULL,NULL,105406,S,11033
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Kobus,smithemani,NULL,NULL,105407,S,11033
Animalia,CHORDATA,MAMMALIA,CETACEA,PHYSETERIDAE,Kogia,simus,NULL,NULL,103227,S,11048
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Lagenorhynchus,superciliosus,NULL,NULL,28273,S,11146
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Lagenorhynchus,electra,NULL,NULL,100169,S,16564
Animalia,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Lagothrix,lagothricha,NULL,NULL,103266,S,11175
Animalia,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Lagothrix,lagotricha,ssp.,lugens,41633,S,11176
Animalia,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Lagothrix,lagotricha,ssp.,poeppigii,41634,S,11178
Animalia,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Lagothrix,flavicauda,NULL,NULL,41635,S,11174
Animalia,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Lagothrix,hendeei,NULL,NULL,28275,S,11174
Animalia,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Lagothrix,lagotricha,ssp.,cana,41630,S,11177
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Lagurus,curtatus,NULL,NULL,44101,S,30250
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Lagurus,luteus,NULL,NULL,44102,S,7782
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CAMELIDAE,Lama,vicugna,NULL,NULL,99529,S,22956
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,VOMBATIDAE,Lasiorhinus,barnardi,NULL,NULL,28284,S,11343
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,VOMBATIDAE,Lasiorhinus,gillespiei,NULL,NULL,73324,S,11343
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Lasiurus,brachyotis,NULL,NULL,43867,S,11346
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Lemmus,nigripes,NULL,NULL,44067,S,73984
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Lemur,rubriventer,NULL,NULL,28572,S,8203
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Lemur,variegatus,NULL,NULL,28575,S,22918
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Lemur,coronatus,NULL,NULL,29230,S,8199
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Lemur,fulvus,NULL,NULL,28289,S,8200
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Lemur,macaco,NULL,NULL,28569,S,8201
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Lemur,mongoz,NULL,NULL,28570,S,8202
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Lenomys,longicaudus,NULL,NULL,43648,S,11498
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Leontopithecus,rosalia,ssp.,rosalia,29235,S,11506
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Leontopithecus,chrysomela,NULL,NULL,103267,S,11504
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Leontopithecus,rosalia,ssp.,caissara,28292,S,11503
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Leontopithecus,rosalia,ssp.,chrysomela,29233,S,11504
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Leontopithecus,rosalia,ssp.,chrysopygus,29234,S,11505
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,rufescens,NULL,NULL,74587,S,11617
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,mustelinus,ssp.,microdon,28581,S,11619
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,mustelinus,ssp.,ruficaudatus,28584,S,11621
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,mustelinus,ssp.,septentrionalis,28586,S,11622
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,mustelinus,ssp.,dorsalis,28293,S,11616
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,mustelinus,ssp.,edwardsi,28578,S,11617
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,mustelinus,ssp.,leucopus,28579,S,11618
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Lepus,victoriae,NULL,NULL,101012,S,30305
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Lepus,ruficaudatus,NULL,NULL,44247,S,30298
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Lepus,grahami,NULL,NULL,77121,S,30299
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Lepus,capensis,ssp.,starcki,77851,S,11802
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Lepus,crawshayi,NULL,NULL,42128,S,30305
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Lepus,siamensis,NULL,NULL,44240,S,30300
Animalia,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Lepus,whytei,NULL,NULL,44241,S,30305
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lichonycteris,degener,NULL,NULL,43820,S,11966
Animalia,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Lobodon,carcinophagus,NULL,NULL,103226,S,12246
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,concava,NULL,NULL,43817,S,12267
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,incarum,NULL,NULL,29220,S,12304
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,mesopetes,NULL,NULL,74588,S,12304
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,platensis,NULL,NULL,28311,S,12304
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,annectens,NULL,NULL,29218,S,12304
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,enudris,NULL,NULL,29219,S,12304
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Lophocebus,ugandae,NULL,NULL,104263,S,12309
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Lophocebus,albigena,ssp.,opdenboschi,73331,S,12311
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Lophocebus,aterrimus,ssp.,opdenboschi,98784,S,12311
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Lophocebus,kipunji,NULL,NULL,101141,S,100900
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Lophuromys,cinereus,NULL,NULL,12349,S,98415
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Lophuromys,naso,NULL,NULL,77853,S,12355
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Lophuromys,ansorgei,NULL,NULL,101397,S,12356
Animalia,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Loris,tardigradus,ssp.,malabaricus,101814,S,41834
Animalia,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Loris,tardigradus,ssp.,nordicus,101815,S,41834
Animalia,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Loris,tardigradus,ssp.,nycticeboides,101816,S,41834
Animalia,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Loris,grandis,NULL,NULL,41838,S,41834
Animalia,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Loris,tardigradus,ssp.,grandis,101812,S,41834
Animalia,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Loris,tardigradus,ssp.,lydekkerianus,101813,S,41834
Animalia,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Loris,malabaricus,NULL,NULL,41835,S,41834
Animalia,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Loris,nordicus,NULL,NULL,41836,S,41834
Animalia,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Loris,nycticeboides,NULL,NULL,41837,S,41834
Animalia,CHORDATA,MAMMALIA,PROBOSCIDEA,ELEPHANTIDAE,Loxodonta,cyclotis,NULL,NULL,71831,S,12392
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,longicaudis,NULL,NULL,29217,S,12304
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,longicaudis,ssp.,longicaudis,12425,S,12304
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,maculicollis,NULL,NULL,28246,S,12420
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,canadensis,NULL,NULL,28325,S,12302
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,felina,NULL,NULL,12422,S,12303
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,perspicillata,NULL,NULL,12423,S,12427
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,provocax,NULL,NULL,12424,S,12305
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Lynx,caracal,NULL,NULL,28326,S,3847
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Lynx,lynx,ssp.,canadensis,29268,S,12518
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Lynx,lynx,ssp.,pardinus,29270,S,12520
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca,philippinensis,NULL,NULL,105060,S,41727
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca,irus,NULL,NULL,29223,S,12551
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca,maurus,NULL,NULL,103268,S,12553
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca,pagensis,ssp.,siberu,104285,S,98492
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca,speciosa,NULL,NULL,28328,S,12548
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca,cynomolgus,NULL,NULL,28717,S,12551
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca,speciosa,NULL,NULL,28720,S,12552
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca,tonkeana,ssp.,hecki,12567,S,12570
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca,brunnescens,NULL,NULL,12569,S,12564
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca,nemestrina,ssp.,pagensis,12572,S,12571
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Macroglossus,lagochilus,NULL,NULL,43567,S,12594
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Macroglossus,fructivorus,NULL,NULL,43786,S,12594
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Makalata,armata,NULL,NULL,44423,S,12694
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Malacomys,lukolelae,NULL,NULL,101456,S,12705
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Malacomys,verschureni,NULL,NULL,101458,S,12701
Animalia,CHORDATA,MAMMALIA,PHOLIDOTA,MANIDAE,Manis,longicaudata,NULL,NULL,28334,S,12766
