Kingdom,PhyName,ClaName,OrdName,FamName,GenName,SpcName,SpcInfraRank,SpcInfraEpithet,SpcRecID,SpcStatus
Animalia,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Brachyteles,arachnoides,NULL,NULL,2993,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Brachyteles,hypoxanthus,NULL,NULL,2994,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Brachyuromys,betsileoensis,NULL,NULL,2997,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Brachyuromys,ramirohitra,NULL,NULL,2998,A
Animalia,CHORDATA,MAMMALIA,PILOSA,BRADYPODIDAE,Bradypus,pygmaeus,NULL,NULL,43660,A
Animalia,CHORDATA,MAMMALIA,PILOSA,BRADYPODIDAE,Bradypus,variegatus,NULL,NULL,3038,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Brotomys,contractus,NULL,NULL,3120,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Brotomys,voratus,NULL,NULL,3121,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bubalus,quarlesi,NULL,NULL,3128,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bubalus,bubalis,NULL,NULL,3129,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bubalus,mephistopheles,NULL,NULL,30204,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bubalus,arnee,NULL,NULL,3125,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bubalus,depressicornis,NULL,NULL,3126,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bubalus,mindorensis,NULL,NULL,3127,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Budorcas,taxicolor,ssp.,tibetana,3163,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Budorcas,taxicolor,ssp.,whitei,3164,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Budorcas,taxicolor,NULL,NULL,3160,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Budorcas,taxicolor,ssp.,bedfordi,3161,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Budorcas,taxicolor,ssp.,taxicolor,3162,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bullimus,bagobus,NULL,NULL,3322,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bullimus,luzonicus,NULL,NULL,3323,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bullimus,gamay,NULL,NULL,74677,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bunomys,fratrorum,NULL,NULL,3330,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bunomys,penitus,NULL,NULL,3332,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bunomys,prolatus,NULL,NULL,3333,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bunomys,andrewsi,NULL,NULL,3327,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bunomys,chrysocomus,NULL,NULL,3328,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bunomys,coelestis,NULL,NULL,3329,A
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,BURRAMYIDAE,Burramys,parvus,NULL,NULL,3339,A
Animalia,CHORDATA,MAMMALIA,CINGULATA,DASYPODIDAE,Cabassous,centralis,NULL,NULL,3412,A
Animalia,CHORDATA,MAMMALIA,CINGULATA,DASYPODIDAE,Cabassous,tatouay,NULL,NULL,3414,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,hosomi,NULL,NULL,105306,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,melanocephalus,ssp.,melanocephalus,101820,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,melanocephalus,ssp.,ouakary,101821,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,ayresi,NULL,NULL,105305,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,calvus,ssp.,ucayalii,3420,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,calvus,ssp.,novaesi,3421,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,calvus,ssp.,rubicundus,3422,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,calvus,NULL,NULL,3416,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,melanocephalus,NULL,NULL,3417,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,calvus,ssp.,calvus,3419,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Calcochloris,obtusirostris,NULL,NULL,3519,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Calcochloris,tytonis,NULL,NULL,4767,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Calcochloris,leucorhinus,NULL,NULL,29970,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,caquetensis,NULL,NULL,105307,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,purinus,NULL,NULL,78038,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,regulus,NULL,NULL,78039,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,aureipalatii,NULL,NULL,101523,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,stephennashi,NULL,NULL,78034,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,discolor,NULL,NULL,78035,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,lugens,NULL,NULL,78037,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,pallescens,NULL,NULL,43481,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,baptista,NULL,NULL,43482,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,bernhardi,NULL,NULL,78033,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,lucifer,NULL,NULL,3562,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,medemi,NULL,NULL,3563,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,coimbrai,NULL,NULL,30586,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,melanochir,NULL,NULL,3559,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,nigrifrons,NULL,NULL,3560,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,personatus,ssp.,personatus,3561,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,torquatus,NULL,NULL,3556,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,ornatus,NULL,NULL,3557,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,barbarabrownae,NULL,NULL,3558,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,oenanthe,NULL,NULL,3553,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,olallae,NULL,NULL,3554,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,personatus,NULL,NULL,3555,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,hoffmannsi,NULL,NULL,3550,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,modestus,NULL,NULL,3551,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,moloch,NULL,NULL,3552,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,cupreus,NULL,NULL,3547,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,donacophilus,NULL,NULL,3548,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,dubius,NULL,NULL,3549,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,brunneus,NULL,NULL,3544,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,caligatus,NULL,NULL,3545,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,cinerascens,NULL,NULL,3546,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callimico,goeldii,NULL,NULL,3564,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,manicorensis,NULL,NULL,43464,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,emiliae,NULL,NULL,43465,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,melanura,NULL,NULL,43466,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,mauesi,NULL,NULL,3585,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,humilis,NULL,NULL,30348,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,acariensis,NULL,NULL,43463,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,leucippe,NULL,NULL,3581,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,saterei,NULL,NULL,3582,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,marcai,NULL,NULL,3584,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,chrysoleuca,NULL,NULL,3578,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,intermedia,NULL,NULL,3579,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,nigriceps,NULL,NULL,3580,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,kuhlii,NULL,NULL,3575,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,penicillata,NULL,NULL,3576,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,pygmaea,NULL,NULL,3577,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,geoffroyi,NULL,NULL,3572,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,humeralifera,NULL,NULL,3573,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,jacchus,NULL,NULL,3574,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,argentata,NULL,NULL,3569,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,aurita,NULL,NULL,3570,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Callithrix,flaviceps,NULL,NULL,3571,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Callorhinus,ursinus,NULL,NULL,3590,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callosciurus,pygerythrus,NULL,NULL,3604,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callosciurus,quinquestriatus,NULL,NULL,3605,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callosciurus,orestes,NULL,NULL,3601,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callosciurus,phayrei,NULL,NULL,3602,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callosciurus,prevostii,NULL,NULL,3603,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callosciurus,melanogaster,NULL,NULL,3598,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callosciurus,nigrovittatus,NULL,NULL,3599,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callosciurus,notatus,NULL,NULL,3600,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callosciurus,caniceps,NULL,NULL,3594,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callosciurus,finlaysonii,NULL,NULL,3596,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callosciurus,inornatus,NULL,NULL,3597,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callosciurus,adamsi,NULL,NULL,3591,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callosciurus,albescens,NULL,NULL,3592,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callosciurus,baluensis,NULL,NULL,3593,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,pusillus,NULL,NULL,1553,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,beecrofti,NULL,NULL,1549,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,derbianus,NULL,NULL,1550,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,pelii,NULL,NULL,1551,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Anonymomys,mindorensis,NULL,NULL,1559,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Anotomys,leander,NULL,NULL,1564,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,luismanueli,NULL,NULL,1569,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,cultrata,NULL,NULL,1566,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,geoffroyi,NULL,NULL,1567,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,latidens,NULL,NULL,1568,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,fistulata,NULL,NULL,99127,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,cadenai,NULL,NULL,104244,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,caudifer,NULL,NULL,1565,A
Animalia,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinomys,laniger,NULL,NULL,20291,A
Animalia,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,minimus,NULL,NULL,1594,A
Animalia,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,stuartii,NULL,NULL,1595,A
Animalia,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,swainsonii,NULL,NULL,1596,A
Animalia,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,minimus,ssp.,maritimus,1585,A
Animalia,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,bellus,NULL,NULL,1592,A
Animalia,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,flavipes,NULL,NULL,1593,A
Animalia,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,swainsonii,ssp.,insulanus,101718,A
Animalia,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,godmani,NULL,NULL,1583,A
Animalia,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,leo,NULL,NULL,1584,A
Animalia,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,agilis,NULL,NULL,45597,A
Animalia,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,subtropicus,NULL,NULL,77000,A
Animalia,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,adustus,NULL,NULL,77001,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Anthops,ornatus,NULL,NULL,1620,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Antidorcas,marsupialis,NULL,NULL,1676,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,ANTILOCAPRIDAE,Antilocapra,americana,ssp.,sonoriensis,1680,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,ANTILOCAPRIDAE,Antilocapra,americana,NULL,NULL,1677,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,ANTILOCAPRIDAE,Antilocapra,americana,ssp.,mexicana,1678,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,ANTILOCAPRIDAE,Antilocapra,americana,ssp.,peninsularis,1679,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Antilope,cervicapra,NULL,NULL,1681,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Antrozous,pallidus,NULL,NULL,1790,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,cinerea,NULL,NULL,1077,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,capensis,NULL,NULL,1793,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,capensis,ssp.,microdon,1794,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,azarae,ssp.,boliviensis,101727,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,jorgehernandezi,NULL,NULL,105304,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,lemurinus,ssp.,zonalis,41622,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,vociferans,NULL,NULL,1806,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,lemurinus,ssp.,griseimembra,1807,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,lemurinus,ssp.,lemurinus,1808,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,nancymaae,NULL,NULL,1803,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,nigriceps,NULL,NULL,1804,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,NULL,NULL,1805,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,azarae,ssp.,infulatus,1800,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,lemurinus,NULL,NULL,1801,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,miconax,NULL,NULL,1802,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,azarae,NULL,NULL,1797,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,lemurinus,ssp.,brumbacki,1798,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,hershkovitzi,NULL,NULL,1799,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,ssp.,nigra,1867,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,ssp.,phaea,1868,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,NULL,NULL,1869,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,pallipes,NULL,NULL,101422,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,witherbyi,NULL,NULL,101423,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,avicennicus,NULL,NULL,104184,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,alpicola,NULL,NULL,1907,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,argenteus,NULL,NULL,1908,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,epimelas,NULL,NULL,101421,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,speciosus,NULL,NULL,1903,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,sylvaticus,NULL,NULL,1904,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,uralensis,NULL,NULL,1905,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,ponticus,NULL,NULL,1900,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,rusiges,NULL,NULL,1901,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,semotus,NULL,NULL,1902,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,latronum,NULL,NULL,1897,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,mystacinus,NULL,NULL,1898,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,peninsulae,NULL,NULL,1899,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,flavicollis,NULL,NULL,1892,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,gurkha,NULL,NULL,1894,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,hyrcanicus,NULL,NULL,1896,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,agrarius,NULL,NULL,1888,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,chevrieri,NULL,NULL,1890,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,draco,NULL,NULL,1891,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,camiguinensis,NULL,NULL,101139,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,gracilirostris,NULL,NULL,1917,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,abrae,NULL,NULL,1918,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,microdon,NULL,NULL,43645,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,littoralis,NULL,NULL,1913,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,musculus,NULL,NULL,1915,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,sacobianus,NULL,NULL,1916,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,datae,NULL,NULL,1910,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,hylocetes,NULL,NULL,1911,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,insignis,NULL,NULL,1912,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,HEPTAXODONTIDAE,Amblyrhiza,inundata,NULL,NULL,1085,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,septentrionalis,NULL,NULL,98441,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,marleyi,NULL,NULL,1090,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,hottentotus,NULL,NULL,29968,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,robustus,NULL,NULL,76998,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,corriae,NULL,NULL,98440,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Ametrida,centurio,NULL,NULL,1137,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Ammodillus,imbellis,NULL,NULL,1140,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Ammospermophilus,nelsoni,NULL,NULL,1149,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Ammospermophilus,insularis,NULL,NULL,1150,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Ammospermophilus,harrisii,NULL,NULL,30214,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Ammospermophilus,interpres,NULL,NULL,30215,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Ammospermophilus,leucurus,NULL,NULL,30216,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Ammotragus,lervia,NULL,NULL,1151,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Ammotragus,lervia,ssp.,ornatus,1152,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,FURIPTERIDAE,Amorphochilus,schnablii,NULL,NULL,1154,A
Animalia,CHORDATA,MAMMALIA,SCANDENTIA,TUPAIIDAE,Anathana,ellioti,NULL,NULL,1255,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Andalgalomys,olrogi,NULL,NULL,1264,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Andalgalomys,pearsoni,NULL,NULL,1265,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Andalgalomys,roigi,NULL,NULL,1266,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Andinomys,edax,NULL,NULL,1271,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Anisomys,imitator,NULL,NULL,1307,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Auliscomys,boliviensis,NULL,NULL,2395,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Auliscomys,pictus,NULL,NULL,2397,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Auliscomys,sublimis,NULL,NULL,2398,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Avahi,mooreorum,NULL,NULL,105311,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,INDRIIDAE,Avahi,laniger,NULL,NULL,2434,A
