IsCurrent?,Taxonomy,LawID,SpcRecID,DecLevel,Kingdom,ISO_country,DecOpinion,DecDate,Source,Term,DecNotes,Internal_Notes
0,CITES_EU,8,17891,Species,Animalia,MZ,Positive,10/09/1998,,,,
0,CITES_EU,8,17891,Species,Animalia,MZ,Positive removed,02/12/2011,,,,
0,CITES_EU,67,17891,Species,Animalia,TZ,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17891,Species,Animalia,TZ,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,17891,Species,Animalia,TZ,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,17891,Species,Animalia,TZ,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,17891,Species,Animalia,TZ,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,17891,Species,Animalia,TZ,Suspension (b),30/04/2004,W,,,
0,CITES_EU,88,17891,Species,Animalia,TZ,Suspension (b),01/03/2003,W,,,
0,CITES_EU,31,17891,Species,Animalia,TZ,Suspension (b),29/10/2001,W,,,
0,CITES_EU,33,17891,Species,Animalia,TZ,Suspension (b),03/02/2001,W,,,
0,CITES_EU,34,17891,Species,Animalia,TZ,Suspension (b),24/09/2000,W,,,
0,CITES_EU,84,17891,Species,Animalia,TZ,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17891,Species,Animalia,TZ,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17891,Species,Animalia,TZ,Suspension (b),22/12/1997,W,,,
0,CITES_EU,87,17891,Species,Animalia,MZ,Suspension (b),22/12/1997,R,,,
0,CITES_EU,84,17891,Species,Animalia,ET,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17891,Species,Animalia,ET,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17891,Species,Animalia,ET,Suspension (b),22/12/1997,W,,,
0,CITES_EU,84,17891,Species,Animalia,ER,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17891,Species,Animalia,ER,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17891,Species,Animalia,ER,Suspension (b),22/12/1997,W,,,
1,CITES_EU,8,17892,Species,Animalia,ZA,i),18/05/2010,,,,Effective on 24/10/2010 when EC Regulation 997/2010 came into force
1,CITES_EU,8,17892,Species,Animalia,SZ,i),18/05/2010,,,,Effective on 24/10/2010 when EC Regulation 997/2010 came into force
1,CITES_EU,8,17892,Species,Animalia,SN,i),18/05/2010,,,,Effective on 24/10/2010 when EC Regulation 997/2010 came into force
1,CITES_EU,8,17892,Species,Animalia,NA,i),18/05/2010,,,,Effective on 24/10/2010 when EC Regulation 997/2010 came into force
1,CITES_EU,8,17892,Species,Animalia,GM,i),18/05/2010,,,,Effective on 24/10/2010 when EC Regulation 997/2010 came into force
1,CITES_EU,8,17892,Species,Animalia,BW,i),18/05/2010,,,,Effective on 24/10/2010 when EC Regulation 997/2010 came into force
0,CITES_EU,8,17892,Species,Animalia,UG,Negative,29/10/2001,,,,
0,CITES_EU,8,17892,Species,Animalia,UG,Negative,15/05/2001,,,,
0,CITES_EU,8,17892,Species,Animalia,GN,Negative,26/03/2001,,,,
0,CITES_EU,8,17892,Species,Animalia,CI,Negative,13/06/2005,,,,
0,CITES_EU,8,17892,Species,Animalia,CD,Negative,29/10/2001,,,,
0,CITES_EU,8,17892,Species,Animalia,CD,Negative,18/07/2001,,,,
1,CITES_EU,8,17892,Species ,Animalia,GW,No opinion,16/11/1999,,,,Effective on 21/11/1998 when EC Regulation 2473/98 came into force
1,CITES_EU,8,17892,Species ,Animalia,GH,No opinion,16/11/1999,,,,Effective on 21/11/1998 when EC Regulation 2473/98 came into force
0,CITES_EU,8,17892,Species ,Animalia,CI,No opinion,16/11/1999,,,,Effective on 21/11/1998 when EC Regulation 2473/98 came into force
0,CITES_EU,67,17892,Species,Animalia,ZA,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17892,Species,Animalia,ZA,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,17892,Species,Animalia,ZA,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,17892,Species,Animalia,ZA,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,17892,Species,Animalia,ZA,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,17892,Species,Animalia,ZA,Suspension (b),30/04/2004,W,,,
0,CITES_EU,88,17892,Species,Animalia,ZA,Suspension (b),01/03/2003,W,,,
0,CITES_EU,31,17892,Species,Animalia,ZA,Suspension (b),29/10/2001,W,,,
0,CITES_EU,33,17892,Species,Animalia,ZA,Suspension (b),03/02/2001,W,,,
0,CITES_EU,34,17892,Species,Animalia,ZA,Suspension (b),24/09/2000,W,,,
0,CITES_EU,84,17892,Species,Animalia,ZA,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17892,Species,Animalia,ZA,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17892,Species,Animalia,ZA,Suspension (b),22/12/1997,W,,,
0,CITES_EU,124,17892,Species,Animalia,UG,Suspension (b),07/09/2011,W,,,
0,CITES_EU,81,17892,Species,Animalia,UG,Suspension (b),26/11/2010,W,,,
0,CITES_EU,67,17892,Species,Animalia,UG,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17892,Species,Animalia,UG,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,17892,Species,Animalia,UG,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,17892,Species,Animalia,UG,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,17892,Species,Animalia,UG,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,17892,Species,Animalia,UG,Suspension (b),30/04/2004,W,,,
0,CITES_EU,88,17892,Species,Animalia,UG,Suspension (b),01/03/2003,W,,,
0,CITES_EU,103,17892,Species,Animalia,UG,Suspension (b),10/09/2012,W,,,
0,CITES_EU,124,17892,Species,Animalia,TG,Suspension (b),07/09/2011,W,,,
0,CITES_EU,81,17892,Species,Animalia,TG,Suspension (b),26/11/2010,W,,,
0,CITES_EU,67,17892,Species,Animalia,TG,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17892,Species,Animalia,TG,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,17892,Species,Animalia,TG,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,17892,Species,Animalia,TG,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,17892,Species,Animalia,TG,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,17892,Species,Animalia,TG,Suspension (b),30/04/2004,W,,,
0,CITES_EU,88,17892,Species,Animalia,TG,Suspension (b),01/03/2003,W,,,
0,CITES_EU,31,17892,Species,Animalia,TG,Suspension (b),29/10/2001,W,,,
0,CITES_EU,33,17892,Species,Animalia,TG,Suspension (b),03/02/2001,W,,,
0,CITES_EU,34,17892,Species,Animalia,TG,Suspension (b),24/09/2000,W,,,
0,CITES_EU,84,17892,Species,Animalia,TG,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17892,Species,Animalia,TG,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17892,Species,Animalia,TG,Suspension (b),22/12/1997,W,,,
0,CITES_EU,103,17892,Species,Animalia,TG,Suspension (b),10/09/2012,W,,,
0,CITES_EU,67,17892,Species,Animalia,SZ,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17892,Species,Animalia,SZ,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,17892,Species,Animalia,SZ,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,17892,Species,Animalia,SZ,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,17892,Species,Animalia,SZ,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,17892,Species,Animalia,SZ,Suspension (b),30/04/2004,W,,,
0,CITES_EU,88,17892,Species,Animalia,SZ,Suspension (b),01/03/2003,W,,,
0,CITES_EU,31,17892,Species,Animalia,SZ,Suspension (b),29/10/2001,W,,,
0,CITES_EU,33,17892,Species,Animalia,SZ,Suspension (b),03/02/2001,W,,,
0,CITES_EU,34,17892,Species,Animalia,SZ,Suspension (b),24/09/2000,W,,,
0,CITES_EU,84,17892,Species,Animalia,SZ,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17892,Species,Animalia,SZ,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17892,Species,Animalia,SZ,Suspension (b),22/12/1997,W,,,
0,CITES_EU,67,17892,Species,Animalia,SN,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17892,Species,Animalia,SN,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,17892,Species,Animalia,SN,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,17892,Species,Animalia,SN,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,17892,Species,Animalia,SN,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,17892,Species,Animalia,SN,Suspension (b),30/04/2004,W,,,
0,CITES_EU,88,17892,Species,Animalia,SN,Suspension (b),01/03/2003,W,,,
0,CITES_EU,31,17892,Species,Animalia,SN,Suspension (b),29/10/2001,W,,,
0,CITES_EU,33,17892,Species,Animalia,SN,Suspension (b),03/02/2001,W,,,
0,CITES_EU,34,17892,Species,Animalia,SN,Suspension (b),24/09/2000,W,,,
0,CITES_EU,84,17892,Species,Animalia,SN,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17892,Species,Animalia,SN,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17892,Species,Animalia,SN,Suspension (b),22/12/1997,W,,,
0,CITES_EU,124,17892,Species,Animalia,NG,Suspension (b),07/09/2011,W,,,
0,CITES_EU,81,17892,Species,Animalia,NG,Suspension (b),26/11/2010,W,,,
0,CITES_EU,67,17892,Species,Animalia,NG,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17892,Species,Animalia,NG,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,17892,Species,Animalia,NG,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,17892,Species,Animalia,NG,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,17892,Species,Animalia,NG,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,17892,Species,Animalia,NG,Suspension (b),30/04/2004,W,,,
0,CITES_EU,88,17892,Species,Animalia,NG,Suspension (b),01/03/2003,W,,,
0,CITES_EU,31,17892,Species,Animalia,NG,Suspension (b),29/10/2001,W,,,
0,CITES_EU,33,17892,Species,Animalia,NG,Suspension (b),03/02/2001,W,,,
0,CITES_EU,34,17892,Species,Animalia,NG,Suspension (b),24/09/2000,W,,,
0,CITES_EU,84,17892,Species,Animalia,NG,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17892,Species,Animalia,NG,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17892,Species,Animalia,NG,Suspension (b),22/12/1997,W,,,
0,CITES_EU,103,17892,Species,Animalia,NG,Suspension (b),10/09/2012,W,,,
0,CITES_EU,67,17892,Species,Animalia,NA,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17892,Species,Animalia,NA,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,17892,Species,Animalia,NA,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,17892,Species,Animalia,NA,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,17892,Species,Animalia,NA,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,17892,Species,Animalia,NA,Suspension (b),30/04/2004,W,,,
0,CITES_EU,88,17892,Species,Animalia,NA,Suspension (b),01/03/2003,W,,,
0,CITES_EU,31,17892,Species,Animalia,NA,Suspension (b),29/10/2001,W,,,
0,CITES_EU,33,17892,Species,Animalia,NA,Suspension (b),03/02/2001,W,,,
0,CITES_EU,34,17892,Species,Animalia,NA,Suspension (b),24/09/2000,W,,,
0,CITES_EU,84,17892,Species,Animalia,NA,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17892,Species,Animalia,NA,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17892,Species,Animalia,NA,Suspension (b),22/12/1997,W,,,
0,CITES_EU,124,17892,Species,Animalia,ML,Suspension (b),07/09/2011,W,,,
0,CITES_EU,81,17892,Species,Animalia,ML,Suspension (b),26/11/2010,W,,,
0,CITES_EU,67,17892,Species,Animalia,ML,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17892,Species,Animalia,ML,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,17892,Species,Animalia,ML,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,17892,Species,Animalia,ML,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,17892,Species,Animalia,ML,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,17892,Species,Animalia,ML,Suspension (b),30/04/2004,W,,,
0,CITES_EU,88,17892,Species,Animalia,ML,Suspension (b),01/03/2003,W,,,
0,CITES_EU,31,17892,Species,Animalia,ML,Suspension (b),29/10/2001,W,,,
0,CITES_EU,33,17892,Species,Animalia,ML,Suspension (b),03/02/2001,W,,,
0,CITES_EU,34,17892,Species,Animalia,ML,Suspension (b),24/09/2000,W,,,
0,CITES_EU,84,17892,Species,Animalia,ML,Suspension (b),19/09/1999,W,,,
0,CITES_EU,103,17892,Species,Animalia,ML,Suspension (b),10/09/2012,W,,,
0,CITES_EU,84,17892,Species,Animalia,GW,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17892,Species,Animalia,GW,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17892,Species,Animalia,GW,Suspension (b),22/12/1997,W,,,
0,CITES_EU,124,17892,Species,Animalia,GN,Suspension (b),07/09/2011,W,,,
0,CITES_EU,81,17892,Species,Animalia,GN,Suspension (b),26/11/2010,W,,,
0,CITES_EU,67,17892,Species,Animalia,GN,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17892,Species,Animalia,GN,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,17892,Species,Animalia,GN,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,17892,Species,Animalia,GN,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,17892,Species,Animalia,GN,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,17892,Species,Animalia,GN,Suspension (b),30/04/2004,W,,,
0,CITES_EU,88,17892,Species,Animalia,GN,Suspension (b),01/03/2003,W,,,
0,CITES_EU,31,17892,Species,Animalia,GN,Suspension (b),29/10/2001,,,,
0,CITES_EU,103,17892,Species,Animalia,GN,Suspension (b),10/09/2012,W,,,
0,CITES_EU,67,17892,Species,Animalia,GM,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17892,Species,Animalia,GM,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,17892,Species,Animalia,GM,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,17892,Species,Animalia,GM,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,17892,Species,Animalia,GM,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,17892,Species,Animalia,GM,Suspension (b),30/04/2004,W,,,
0,CITES_EU,88,17892,Species,Animalia,GM,Suspension (b),01/03/2003,W,,,
0,CITES_EU,31,17892,Species,Animalia,GM,Suspension (b),29/10/2001,W,,,
0,CITES_EU,33,17892,Species,Animalia,GM,Suspension (b),03/02/2001,W,,,
0,CITES_EU,34,17892,Species,Animalia,GM,Suspension (b),24/09/2000,W,,,
0,CITES_EU,84,17892,Species,Animalia,GM,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17892,Species,Animalia,GM,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17892,Species,Animalia,GM,Suspension (b),22/12/1997,W,,,
0,CITES_EU,84,17892,Species,Animalia,GH,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17892,Species,Animalia,GH,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17892,Species,Animalia,GH,Suspension (b),22/12/1997,W,,,
0,CITES_EU,124,17892,Species,Animalia,CI,Suspension (b),07/09/2011,W,,,
0,CITES_EU,81,17892,Species,Animalia,CI,Suspension (b),26/11/2010,W,,,
0,CITES_EU,67,17892,Species,Animalia,CI,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17892,Species,Animalia,CI,Suspension (b),03/09/2008,W,,,
0,CITES_EU,84,17892,Species,Animalia,CI,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17892,Species,Animalia,CI,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17892,Species,Animalia,CI,Suspension (b),22/12/1997,W,,,
0,CITES_EU,103,17892,Species,Animalia,CI,Suspension (b),10/09/2012,W,,,
0,CITES_EU,124,17892,Species,Animalia,CD,Suspension (b),07/09/2011,W,,,
0,CITES_EU,81,17892,Species,Animalia,CD,Suspension (b),26/11/2010,W,,,
0,CITES_EU,67,17892,Species,Animalia,CD,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17892,Species,Animalia,CD,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,17892,Species,Animalia,CD,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,17892,Species,Animalia,CD,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,17892,Species,Animalia,CD,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,17892,Species,Animalia,CD,Suspension (b),30/04/2004,W,,,
0,CITES_EU,103,17892,Species,Animalia,CD,Suspension (b),10/09/2012,W,,,
0,CITES_EU,67,17892,Species,Animalia,BW,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17892,Species,Animalia,BW,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,17892,Species,Animalia,BW,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,17892,Species,Animalia,BW,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,17892,Species,Animalia,BW,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,17892,Species,Animalia,BW,Suspension (b),30/04/2004,W,,,
0,CITES_EU,88,17892,Species,Animalia,BW,Suspension (b),01/03/2003,W,,,
0,CITES_EU,31,17892,Species,Animalia,BW,Suspension (b),29/10/2001,W,,,
0,CITES_EU,33,17892,Species,Animalia,BW,Suspension (b),03/02/2001,W,,,
0,CITES_EU,34,17892,Species,Animalia,BW,Suspension (b),24/09/2000,W,,,
0,CITES_EU,84,17892,Species,Animalia,BW,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17892,Species,Animalia,BW,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17892,Species,Animalia,BW,Suspension (b),22/12/1997,W,,,
1,CITES_EU,141,17892,Species,Animalia,CD,Suspension (b),11/07/2013,W,,,
1,CITES_EU,141,17892,Species,Animalia,CI,Suspension (b),11/07/2013,W,,,
1,CITES_EU,141,17892,Species,Animalia,GN,Suspension (b),11/07/2013,W,,,
1,CITES_EU,141,17892,Species,Animalia,ML,Suspension (b),11/07/2013,W,,,
1,CITES_EU,141,17892,Species,Animalia,NG,Suspension (b),11/07/2013,W,,,
1,CITES_EU,141,17892,Species,Animalia,TG,Suspension (b),11/07/2013,W,,,
1,CITES_EU,141,17892,Species,Animalia,UG,Suspension (b),11/07/2013,W,,,
1,CITES_EU,8,17894,Species,Animalia,TZ,i),18/05/2010,W,,,Effective on 24/10/2010 when EC Regulation 997/2010 came into force
0,CITES_EU,67,17894,Species,Animalia,TZ,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17894,Species,Animalia,TZ,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,17894,Species,Animalia,TZ,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,17894,Species,Animalia,TZ,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,17894,Species,Animalia,TZ,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,17894,Species,Animalia,TZ,Suspension (b),30/04/2004,W,,,
0,CITES_EU,88,17894,Species,Animalia,TZ,Suspension (b),01/03/2003,W,,,
0,CITES_EU,31,17894,Species,Animalia,TZ,Suspension (b),29/10/2001,W,,,
0,CITES_EU,33,17894,Species,Animalia,TZ,Suspension (b),03/02/2001,W,,,
0,CITES_EU,34,17894,Species,Animalia,TZ,Suspension (b),24/09/2000,W,,,
0,CITES_EU,84,17894,Species,Animalia,TZ,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17894,Species,Animalia,TZ,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17894,Species,Animalia,TZ,Suspension (b),22/12/1997,W,,,
0,CITES_EU,8,17895,Species,Animalia,GN,Negative,07/11/2000,,,,
0,CITES_EU,8,17895,Species,Animalia,GN,Negative,22/02/2000,,,,
1,CITES_EU,8,17895,Species ,Animalia,TD,No opinion,16/11/1999,,,,Effective on 21/11/1998 when EC Regulation 2473/98 came into force
1,CITES_EU,8,17895,Species ,Animalia,SL,No opinion,16/11/1999,,,,Effective on 21/11/1998 when EC Regulation 2473/98 came into force
1,CITES_EU,8,17895,Species ,Animalia,NE,No opinion,16/11/1999,,,,Effective on 21/11/1998 when EC Regulation 2473/98 came into force
1,CITES_EU,8,17895,Species ,Animalia,MR,No opinion,16/11/1999,,,,Effective on 21/11/1998 when EC Regulation 2473/98 came into force
1,CITES_EU,8,17895,Species ,Animalia,LR,No opinion,16/11/1999,,,,Effective on 21/11/1998 when EC Regulation 2473/98 came into force
1,CITES_EU,8,17895,Species ,Animalia,CM,No opinion,25/10/2005,,,,
1,CITES_EU,8,17895,Species ,Animalia,BF,No opinion,16/11/1999,,,,Effective on 21/11/1998 when EC Regulation 2473/98 came into force
1,CITES_EU,8,17895,Species,Animalia,SN,Positive,09/10/1997,,,,
1,CITES_EU,8,17895,Species,Animalia,ML,Positive,16/09/1999,,,,Upon removal from the Suspensions Regulation
0,CITES_EU,8,17895,Species,Animalia,GN,Positive,22/02/2001,,,,
1,CITES_EU,8,17895,Species,Animalia,GN,Positive,15/03/2005,,,,
0,CITES_EU,84,17895,Species,Animalia,TD,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17895,Species,Animalia,TD,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17895,Species,Animalia,TD,Suspension (b),22/12/1997,W,,,
0,CITES_EU,84,17895,Species,Animalia,SL,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17895,Species,Animalia,SL,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17895,Species,Animalia,SL,Suspension (b),22/12/1997,W,,,
0,CITES_EU,84,17895,Species,Animalia,NE,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17895,Species,Animalia,NE,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17895,Species,Animalia,NE,Suspension (b),22/12/1997,W,,,
0,CITES_EU,84,17895,Species,Animalia,MR,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17895,Species,Animalia,MR,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17895,Species,Animalia,MR,Suspension (b),22/12/1997,W,,,
0,CITES_EU,84,17895,Species,Animalia,ML,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17895,Species,Animalia,ML,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17895,Species,Animalia,ML,Suspension (b),22/12/1997,W,,,
0,CITES_EU,84,17895,Species,Animalia,LR,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17895,Species,Animalia,LR,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17895,Species,Animalia,LR,Suspension (b),22/12/1997,W,,,
0,CITES_EU,84,17895,Species,Animalia,BF,Suspension (b),19/09/1999,W,,,
0,CITES_EU,86,17895,Species,Animalia,BF,Suspension (b),21/11/1998,W,,,
0,CITES_EU,87,17895,Species,Animalia,BF,Suspension (b),22/12/1997,W,,,
0,CITES_EU,8,17896,Species ,Animalia,TZ,iii),26/05/2008,,,,
0,CITES_EU,8,17896,Species,Animalia,TZ,Negative,02/12/2011,,,,
0,CITES_EU,8,17896,Species,Animalia,TZ,Negative,30/06/2009,,,,
0,CITES_EU,8,17896,Species,Animalia,TZ,Negative,29/02/2008,,,,
0,CITES_EU,8,17896,Species,Animalia,TG,Negative,15/03/2005,,,,
0,CITES_EU,8,17896,Species,Animalia,GN,Negative,29/10/2001,,,,
0,CITES_EU,8,17896,Species,Animalia,GN,Negative,15/05/2001,,,,
0,CITES_EU,8,17896,Species,Animalia,CM,Negative,25/10/2005,,,,
0,CITES_EU,8,17896,Species,Animalia,CM,Negative,29/09/2005,W,,,
0,CITES_EU,8,17896,Species,Animalia,TZ,Negative removed,26/05/2008,,,,
0,CITES_EU,8,17896,Species,Animalia,TZ,Positive,07/11/2000,,,,
0,CITES_EU,103,17896,Species,Animalia,TZ,Suspension (b),10/09/2012,W,,,
0,CITES_EU,124,17896,Species,Animalia,TG,Suspension (b),07/09/2011,W,,,
0,CITES_EU,81,17896,Species,Animalia,TG,Suspension (b),26/11/2010,W,,,
0,CITES_EU,67,17896,Species,Animalia,TG,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17896,Species,Animalia,TG,Suspension (b),03/09/2008,W,,,
0,CITES_EU,103,17896,Species,Animalia,TG,Suspension (b),10/09/2012,W,,,
0,CITES_EU,124,17896,Species,Animalia,GN,Suspension (b),07/09/2011,W,,,
0,CITES_EU,81,17896,Species,Animalia,GN,Suspension (b),26/11/2010,W,,,
0,CITES_EU,67,17896,Species,Animalia,GN,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17896,Species,Animalia,GN,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,17896,Species,Animalia,GN,Suspension (b),01/10/2007,W,,,
0,CITES_EU,50,17896,Species,Animalia,GN,Suspension (b),10/05/2006,W,,,
0,CITES_EU,92,17896,Species,Animalia,GN,Suspension (b),18/02/2005,W,,,
0,CITES_EU,91,17896,Species,Animalia,GN,Suspension (b),30/04/2004,W,,,
0,CITES_EU,88,17896,Species,Animalia,GN,Suspension (b),01/03/2003,W,,,
0,CITES_EU,103,17896,Species,Animalia,GN,Suspension (b),10/09/2012,W,,,
0,CITES_EU,124,17896,Species,Animalia,CM,Suspension (b),07/09/2011,W,,,
0,CITES_EU,81,17896,Species,Animalia,CM,Suspension (b),26/11/2010,W,,,
0,CITES_EU,67,17896,Species,Animalia,CM,Suspension (b),21/05/2009,W,,,
0,CITES_EU,101,17896,Species,Animalia,CM,Suspension (b),03/09/2008,W,,,
0,CITES_EU,63,17896,Species,Animalia,CM,Suspension (b),01/10/2007,W,,,
0,CITES_EU,103,17896,Species,Animalia,CM,Suspension (b),10/09/2012,W,,,
1,CITES_EU,141,17896,Species,Animalia,CM,Suspension (b),11/07/2013,W,,,
1,CITES_EU,141,17896,Species,Animalia,GN,Suspension (b),11/07/2013,W,,,
1,CITES_EU,141,17896,Species,Animalia,TG,Suspension (b),11/07/2013,W,,,
1,CITES_EU,141,17896,Species,Animalia,TZ,Suspension (b),11/07/2013,W,,,
0,CITES_EU,8,17904,Species ,Animalia,GN,iii),01/07/2004,W,,,
0,CITES_EU,8,17904,Species ,Animalia,GN,No opinion,15/01/2004,,,,
1,CITES_EU,8,17904,Species ,Animalia,GN,No opinion,15/03/2005,,,,
0,CITES_EU,8,17906,Species,Animalia,PE,Positive,26/03/2001,,,,
1,CITES_EU,8,17906,Species,Animalia,PE,Positive,29/10/2001,,,,
0,CITES_EU,8,17938,Species,Animalia,US,Positive,26/05/2008,,,,
0,CITES_EU,8,17938,Species,Animalia,US,Positive,18/07/2001,,,,
1,CITES_EU,8,17938,Species,Animalia,US,Positive,12/03/2009,,,,
1,CITES_EU,8,17955,Species,Animalia,MY,iii),12/03/2009,W,,,Effective on 24/10/2010 when EC Regulation 997/2010 came into force
1,CITES_EU,8,17955,Species,Animalia,ID,iii),11/09/2009,W,,,Effective on 24/10/2010 when EC Regulation 997/2010 came into force
