taxon_concept_id,Rank,GEO_entity,ISO Code 2,Reference IDs,Designation
100767,SPECIES,COUNTRY,ZA,13978,CITES_EU
100769,SPECIES,COUNTRY,ZA,13978,CITES_EU
100771,SPECIES,COUNTRY,ZA,13978,CITES_EU
100772,SPECIES,COUNTRY,ZA,13978,CITES_EU
100773,SPECIES,COUNTRY,ZA,13978,CITES_EU
100776,SPECIES,COUNTRY,ZA,13978,CITES_EU
100777,SPECIES,COUNTRY,ZA,13978,CITES_EU
100778,SPECIES,COUNTRY,ZA,13978,CITES_EU
100779,SPECIES,COUNTRY,ZA,13978,CITES_EU
100780,SPECIES,COUNTRY,ZA,13978,CITES_EU
100781,SPECIES,COUNTRY,ZA,13978,CITES_EU
100782,SPECIES,COUNTRY,ZA,13978,CITES_EU
100783,SPECIES,COUNTRY,ZA,13978,CITES_EU
100784,SPECIES,COUNTRY,ZA,13978,CITES_EU
100785,SPECIES,COUNTRY,ZA,13978,CITES_EU
100786,SPECIES,COUNTRY,ZA,13978,CITES_EU
100787,SPECIES,COUNTRY,ZA,13978,CITES_EU
100788,SPECIES,COUNTRY,ZA,13978,CITES_EU
100789,SPECIES,COUNTRY,ZA,13978,CITES_EU
100790,SPECIES,COUNTRY,ZA,13978,CITES_EU
100791,SPECIES,COUNTRY,ZA,13978,CITES_EU
100681,SPECIES,COUNTRY,NA,13978,CITES_EU
100710,SPECIES,COUNTRY,NA,13978,CITES_EU
100716,SPECIES,COUNTRY,NA,13978,CITES_EU
100737,SPECIES,COUNTRY,NA,13978,CITES_EU
100742,SPECIES,COUNTRY,NA,13978,CITES_EU
100747,SPECIES,COUNTRY,NA,13978,CITES_EU
100764,SPECIES,COUNTRY,NA,13978,CITES_EU
100772,SPECIES,COUNTRY,NA,13978,CITES_EU
100783,SPECIES,COUNTRY,NA,13978,CITES_EU
100739,SPECIES,COUNTRY,NA,13978,CITES_EU
100768,SPECIES,COUNTRY,NA,13978,CITES_EU
100774,SPECIES,COUNTRY,ZA,13978,CITES_EU
100720,SPECIES,COUNTRY,NA,13978,CITES_EU
100711,SPECIES,COUNTRY,ZA,13978,CITES_EU
100770,SPECIES,COUNTRY,ZA,13978,CITES_EU
100644,SPECIES,COUNTRY,US,7798,CITES_EU
100645,SPECIES,COUNTRY,US,7798,CITES_EU
100646,SPECIES,COUNTRY,US,7798,CITES_EU
100647,SPECIES,COUNTRY,US,7798,CITES_EU
99810,SPECIES,COUNTRY,BR,15433,CITES_EU
99810,SPECIES,COUNTRY,PY,15433,CITES_EU
99810,SPECIES,COUNTRY,AR,15433,CITES_EU
99811,SPECIES,COUNTRY,BR,15433,CITES_EU
99812,SPECIES,COUNTRY,CO,15433,CITES_EU
99812,SPECIES,COUNTRY,VE,15433,CITES_EU
99812,SPECIES,COUNTRY,BR,15433,CITES_EU
99812,SPECIES,COUNTRY,BO,15433,CITES_EU
99813,SPECIES,COUNTRY,CU,15433,CITES_EU
99813,SPECIES,COUNTRY,HT,15433,CITES_EU
99813,SPECIES,COUNTRY,DO,15433,CITES_EU
99813,SPECIES,COUNTRY,CO,15433,CITES_EU
99813,SPECIES,COUNTRY,VE,15433,CITES_EU
99813,SPECIES,COUNTRY,EC,15433,CITES_EU
99813,SPECIES,COUNTRY,PE,15433,CITES_EU
99813,SPECIES,COUNTRY,BR,15433,CITES_EU
99814,SPECIES,COUNTRY,BR,15433,CITES_EU
99815,SPECIES,COUNTRY,BR,15433,CITES_EU
99816,SPECIES,COUNTRY,BZ,15433,CITES_EU
99816,SPECIES,COUNTRY,GD,15433,CITES_EU
99816,SPECIES,COUNTRY,CO,15433,CITES_EU
99816,SPECIES,COUNTRY,VE,15433,CITES_EU
99816,SPECIES,COUNTRY,GY,15433,CITES_EU
99816,SPECIES,COUNTRY,SR,15433,CITES_EU
99816,SPECIES,TERRITORY,GF,15433,CITES_EU
99816,SPECIES,COUNTRY,TT,15433,CITES_EU
99816,SPECIES,COUNTRY,PE,15433,CITES_EU
99816,SPECIES,COUNTRY,BR,15433,CITES_EU
99816,SPECIES,COUNTRY,BO,15433,CITES_EU
99819,SPECIES,COUNTRY,MX,15433,CITES_EU
99819,SPECIES,COUNTRY,PA,15433,CITES_EU
99819,SPECIES,TERRITORY,PR,15433,CITES_EU
99819,SPECIES,COUNTRY,CO,15433,CITES_EU
99819,SPECIES,COUNTRY,VE,15433,CITES_EU
99819,SPECIES,COUNTRY,TT,15433,CITES_EU
99819,SPECIES,COUNTRY,EC,15433,CITES_EU
99819,SPECIES,COUNTRY,PE,15433,CITES_EU
99819,SPECIES,COUNTRY,CU,15433,CITES_EU
99819,SPECIES,COUNTRY,JM,15433,CITES_EU
99819,SPECIES,TERRITORY,GP,15433,CITES_EU
100322,SPECIES,COUNTRY,AO,15029,CITES_EU
99819,SPECIES,TERRITORY,MQ,15433,CITES_EU
99819,SPECIES,COUNTRY,VC,15433,CITES_EU
100326,SPECIES,COUNTRY,AO,15029,CITES_EU
99819,SPECIES,COUNTRY,DM,15433,CITES_EU
99819,SPECIES,COUNTRY,BR,15433,CITES_EU
99819,SPECIES,COUNTRY,BO,15433,CITES_EU
99819,SPECIES,COUNTRY,PY,15433,CITES_EU
99819,SPECIES,COUNTRY,AR,15433,CITES_EU
99818,SPECIES,COUNTRY,BR,15433,CITES_EU
99818,SPECIES,COUNTRY,AR,15433,CITES_EU
99874,SPECIES,COUNTRY,CO,15433,CITES_EU
99876,SPECIES,COUNTRY,BR,15433,CITES_EU
99880,SPECIES,COUNTRY,MX,15433,CITES_EU
99880,SPECIES,COUNTRY,GT,15433,CITES_EU
99880,SPECIES,COUNTRY,BZ,15433,CITES_EU
99880,SPECIES,COUNTRY,SV,15433,CITES_EU
99880,SPECIES,COUNTRY,HN,15433,CITES_EU
99880,SPECIES,COUNTRY,NI,15433,CITES_EU
99880,SPECIES,COUNTRY,CR,15433,CITES_EU
99880,SPECIES,COUNTRY,PA,15433,CITES_EU
99880,SPECIES,COUNTRY,CO,15433,CITES_EU
99880,SPECIES,COUNTRY,VE,15433,CITES_EU
99880,SPECIES,COUNTRY,EC,15433,CITES_EU
99880,SPECIES,COUNTRY,PE,15433,CITES_EU
99881,SPECIES,COUNTRY,VE,15433,CITES_EU
