Kingdom,RecId,Rank,ISO code,Quota,Unit,StartDate,EndDate,Year,Notes,Terms,Sources,QuoAdded,QuoDate,IsCurrent,PublicDisplay,Link
Animalia,19025,Species,TG,62500,,01/01/2009,31/12/2009,2009,ranched,,R,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,19025,Species,TG,1500,,01/01/2009,31/12/2009,2009,wild-taken,,W,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,19022,Species,ID,450,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,19022,Species,ID,1944,,01/01/2009,31/12/2009,2009,skins and skin products,"SKI, LPS, LPL",,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,74051,Species,ID,2250,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,74051,Species,ID,36936,,01/01/2009,31/12/2009,2009,skins and skin products,"SKI, LPS, LPL",,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,74050,Species,ID,1620,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,74050,Species,ID,10800,,01/01/2009,31/12/2009,2009,skins and skin products,"SKI, LPS, LPL",,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,19013,Species,GY,300,,01/01/2009,31/12/2009,2009,live. [Note: Quota applies to subspecies <i>Pyrrhura picta picta</i>.],LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,19013,Species,SR,641,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,19004,Species,GY,120,,01/01/2009,31/12/2009,2009,live. [Note: Quota applies to subspecies <i>Pyrrhura egregia egregia</i>.],LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18818,Species,ID,450,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18818,Species,ID,89550,,01/01/2009,31/12/2009,2009,skins and skin products,"SKI, LPS, LPL",,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18766,Species,ID,585,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18715,Species,ID,270,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18700,Species,GY,52,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18700,Species,SR,225,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18688,Species,SR,225,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18640,Species,MY,1000,,01/01/2009,31/12/2009,2009,live - Peninsular Malaysia,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18633,Species,CD,5000,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18633,Species,CD,5000,,01/01/2009,31/12/2009,2009,live,LIV,,05/05/2009,04/05/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18633,Species,CG,4000,,01/01/2009,31/12/2009,2009,live,LIV,,05/03/2009,04/03/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18633,Species,CG,4000,,01/01/2009,31/12/2009,2009,live,LIV,,05/05/2009,04/05/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18633,Species,CI,0,,01/01/2009,31/12/2009,2009,,,,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18633,Species,CM,0,,01/01/2009,31/12/2009,2009,,,,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18633,Species,GA,250,,01/01/2009,31/12/2009,2009,live,LIV,,05/03/2009,04/03/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18633,Species,GN,0,,01/01/2009,31/12/2009,2009,,,,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18633,Species,LR,0,,01/01/2009,31/12/2009,2009,,,,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18633,Species,SL,0,,01/01/2009,31/12/2009,2009,,,,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18625,Species,MY,1000,,01/01/2009,31/12/2009,2009,live - Peninsular Malaysia,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,18624,Species,SN,12000,,01/01/2009,31/12/2009,2009,live,LIV,,05/03/2009,04/03/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Plantae,69586,Species,BI,0,,01/01/2009,31/12/2009,2009,,,,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Plantae,69586,Species,CM,0,,01/01/2009,31/12/2009,2009,powdered,POW,,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Plantae,69586,Species,KE,0,,01/01/2009,31/12/2009,2009,,,,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Plantae,69586,Species,MG,0,,01/01/2009,31/12/2009,2009,,,,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Plantae,69586,Species,UG,75893,KIL,01/01/2009,31/12/2009,2009,dry bark,BAR,,15/09/2009,10/08/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,3951,Genus,FJ,3925,,01/01/2009,31/12/2009,2009,"pieces, live or dead","LIV, COR",,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,3951,Genus,ID,47700,,01/01/2009,31/12/2009,2009,"live, wild-taken (pieces)",LIV,W,06/04/2009,03/04/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17948,Species,FJ,733,,01/01/2009,31/12/2009,2009,"pieces, live or dead","LIV, COR",,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17948,Species,ID,9700,,01/01/2009,31/12/2009,2009,wild-taken,,W,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17898,Species,TZ,21,,01/01/2009,31/12/2009,2009,F1 specimens,,F,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17895,Species,BJ,50,,01/01/2009,31/12/2009,2009,wild-taken,,W,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17895,Species,GN,0,,01/01/2009,31/12/2009,2009,,,,05/05/2009,04/05/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17895,Species,LR,0,,01/01/2009,31/12/2009,2009,,,,05/05/2009,04/05/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17895,Species,ML,11000,,01/01/2009,31/12/2009,2009,live,LIV,,05/03/2009,04/03/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17895,Species,ML,5000,,01/01/2009,31/12/2009,2009,live,LIV,,01/03/2010,26/02/2010,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17895,Species,SN,8000,,01/01/2009,31/12/2009,2009,live,LIV,,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17895,Species,TG,300,,01/01/2009,31/12/2009,2009,wild-taken,,W,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17894,Species,TZ,0,,01/01/2009,31/12/2009,2009,"Standing Committee recommendation to all Parties to suspend imports of specimens of Poicephalus cryptoxanthus, P. meyeri and P. rufiventris (see Notif 2009/003)",,,05/05/2009,04/05/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17894,Species,TZ,0,,01/01/2009,31/12/2009,2009,wild-taken,,W,11/08/2009,10/08/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17894,Species,TZ,-1,,01/01/2009,31/12/2009,2009,,,,06/03/2009,04/03/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17891,Species,MZ,100,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17891,Species,TZ,0,,01/01/2009,31/12/2009,2009,"Standing Committee recommendation to all Parties to suspend imports of specimens of Poicephalus cryptoxanthus, P. meyeri and P. rufiventris (see Notif 2009/003)",,,05/05/2009,04/05/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17891,Species,TZ,0,,01/01/2009,31/12/2009,2009,wild-taken,,W,11/08/2009,10/08/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17891,Species,TZ,-1,,01/01/2009,31/12/2009,2009,,,,06/03/2009,04/03/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17890,Species,CD,3000,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17890,Species,TG,50,,01/01/2009,31/12/2009,2009,wild-taken,,W,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17888,Species,MZ,200,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17888,Species,TZ,0,,01/01/2009,31/12/2009,2009,"Standing Committee recommendation to all Parties to suspend imports of specimens of Poicephalus cryptoxanthus, P. meyeri and P. rufiventris (see Notif 2009/003)",,,05/05/2009,04/05/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17888,Species,TZ,0,,01/01/2009,31/12/2009,2009,wild-taken,,W,11/08/2009,10/08/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17888,Species,TZ,-1,,01/01/2009,31/12/2009,2009,,,,06/03/2009,04/03/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17888,Species,TZ,-1,,01/01/2009,31/12/2009,2009,,,,06/04/2009,03/04/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17825,Species,GY,150,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17825,Species,PE,13810,,01/01/2009,31/12/2009,2009,ranched,,R,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17825,Species,SR,630,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17821,Species,GY,50,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,3892,Genus,FJ,49803,,01/01/2009,31/12/2009,2009,"pieces, live or dead","LIV, COR",,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17744,Species,SN,7000,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17733,Species,SN,15000,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17731,Species,SN,5000,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17728,Species,SN,15000,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17616,Species,ID,12610,,01/01/2009,31/12/2009,2009,"live, wild-taken (pieces)",LIV,W,06/04/2009,03/04/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17616,Species,ID,,,01/01/2009,31/12/2009,2009,,,,25/11/2009,03/04/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17616,Species,ID,12610,,01/01/2009,31/12/2009,2009,"live, wild-taken",LIV,W,25/11/2009,03/04/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17615,Species,FJ,307,,01/01/2009,31/12/2009,2009,"pieces, live or dead","LIV, COR",,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17615,Species,ID,28500,,01/01/2009,31/12/2009,2009,"live, wild-taken (pieces)",LIV,W,06/04/2009,03/04/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17614,Species,FJ,1800,,01/01/2009,31/12/2009,2009,"pieces, live or dead","LIV, COR",,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,3845,Genus,FJ,4137,,01/01/2009,31/12/2009,2009,"pieces, live or dead","LIV, COR",,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17302,Species,GY,900,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17302,Species,SR,1125,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17300,Species,GY,780,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17300,Species,SR,800,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17292,Species,GY,600,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17292,Species,SR,1103,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17249,Species,ID,11000,,01/01/2009,31/12/2009,2009,"live, wild-taken (pieces)",LIV,W,06/04/2009,03/04/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17244,Species,FJ,225,,01/01/2009,31/12/2009,2009,teeth,TEE,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17046,Species,TZ,1600,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,17045,Species,TZ,1600,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16943,Species,MG,2000,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,105336,Species,MG,2000,,01/01/2009,31/12/2009,2009,live. Quota originally established for <i>Phelsuma quadriocellata</i> from which <i> Phelsuma parva</i> was split following CITES CoP16.,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16941,Species,TZ,1000,,01/01/2009,31/12/2009,2009,wild-taken,,W,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16934,Species,MG,2000,,01/01/2009,31/12/2009,2009,live. Species subject to taxonomic changes at CITES CoP15.(see: www.cites.org/eng/res/all/12/E12-11R15.pdf).,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16932,Species,MG,2000,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16930,Species,MG,2000,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16922,Species,TZ,59,,01/01/2009,31/12/2009,2009,F1 specimens,,F,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16922,Species,TZ,2250,,01/01/2009,31/12/2009,2009,wild-taken,,W,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16629,Species,TG,25,,01/01/2009,31/12/2009,2009,wild-taken,,W,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Plantae,63398,Species,CD,50000,CUM,01/01/2009,31/12/2009,2009,"logs, sawn wood, veneer sheets","LOG, SAW, VEN",,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Plantae,63398,Species,CM,15200,CUM,01/01/2009,31/12/2009,2009,sawn wood,SAW,,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16526,Species,TG,5000,,01/01/2009,31/12/2009,2009,ranched,,R,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16526,Species,TG,500,,01/01/2009,31/12/2009,2009,wild-taken,,W,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16511,Species,GY,500,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16505,Species,TD,-1,,01/01/2009,31/12/2009,2009,,,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16505,Species,TG,5000,,01/01/2009,31/12/2009,2009,ranched,,R,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16505,Species,TG,500,,01/01/2009,31/12/2009,2009,wild-taken,,W,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16505,Species,TZ,60,,01/01/2009,31/12/2009,2009,F1 specimens,,F,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16502,Species,ID,90,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16502,Species,ID,90,,01/01/2009,31/12/2009,2009,live (carapace max 15 cm),LIV,,06/04/2009,03/04/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16502,Species,MY,0,,01/01/2009,31/12/2009,2009,live - Peninsular Malaysia,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16503,Species,ID,90,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16461,Species,ID,2500,,01/01/2009,31/12/2009,2009,wild-taken,,W,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,3610,Genus,FJ,907,,01/01/2009,31/12/2009,2009,"pieces, live or dead","LIV, COR",,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16457,Species,PE,67450,,01/01/2009,31/12/2009,2009,skins and leather products,"SKI, LPS, LPL",,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,3607,Genus,FJ,5203,,01/01/2009,31/12/2009,2009,"pieces, live or dead","LIV, COR",,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16013,Species,ET,70,,01/01/2009,31/12/2009,2009,trophies,TRO,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16014,Species,TZ,3000,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,16020,Species,TZ,2000,,01/01/2009,31/12/2009,2009,live,LIV,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15956,Subspecies,UZ,3,,01/01/2009,31/12/2009,2009,"live, captive-bred",LIV,C,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15955,Species,UZ,,,01/01/2009,31/12/2009,2009,See Panthera tigris altaica,,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15954,Species,BW,130,,01/01/2009,31/12/2009,2009,trophies and skins [Note: see Resolution Conf. 10.14 (Rev. CoP14)],"TRO, SKI",,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15954,Species,CD,5,,01/01/2009,31/12/2009,2009,skins,SKI,,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15954,Species,CF,40,,01/01/2009,31/12/2009,2009,trophies and skins [Note: see Resolution Conf. 10.14 (Rev. CoP14)],"TRO, SKI",,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15954,Species,ET,500,,01/01/2009,31/12/2009,2009,trophies [Note: see Resolution Conf. 10.14 (Rev. CoP 14)],TRO,,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15954,Species,GA,5,,01/01/2009,31/12/2009,2009,skins,SKI,,05/03/2009,04/03/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15954,Species,KE,80,,01/01/2009,31/12/2009,2009,trophies and skins [Note: see Resolution Conf. 10.14 (Rev. CoP14)],"TRO, SKI",,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15954,Species,MW,50,,01/01/2009,31/12/2009,2009,trophies and skins [Note: see Resolution Conf. 10.14 (Rev. CoP14)],"TRO, SKI",,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15954,Species,MZ,120,,01/01/2009,31/12/2009,2009,trophies and skins [Note: see Resolution Conf. 10.14 (Rev. CoP14)],"TRO, SKI",,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15954,Species,NA,250,,01/01/2009,31/12/2009,2009,trophies and skins [Note: see Resolution Conf. 10.14 (Rev. CoP14)],"TRO, SKI",,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15954,Species,TZ,500,,01/01/2009,31/12/2009,2009,trophies and skins [Note: see Resolution Conf. 10.14 (Rev. CoP14)],"TRO, SKI",,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15954,Species,UG,28,,01/01/2009,31/12/2009,2009,trophies and skins [Note: see Resolution Conf. 10.14 (Rev. CoP14)],"TRO, SKI",,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15954,Species,ZA,150,,01/01/2009,31/12/2009,2009,trophies and skins [Note: see Resolution Conf. 10.14 (Rev. CoP14)],"TRO, SKI",,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15954,Species,ZM,300,,01/01/2009,31/12/2009,2009,trophies and skins [Note: see Resolution Conf. 10.14 (Rev. CoP14)],"TRO, SKI",,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15954,Species,ZW,500,,01/01/2009,31/12/2009,2009,trophies and skins [Note: see Resolution Conf. 10.14 (Rev. CoP14)],"TRO, SKI",,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15951,Species,ET,20,,01/01/2009,31/12/2009,2009,trophies,TRO,,06/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15942,Species,BJ,10000,,01/01/2009,31/12/2009,2009,ranched,,R,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15942,Species,NE,1500,,01/01/2009,31/12/2009,2009,live,LIV,,05/03/2009,04/03/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15942,Species,TD,-1,,01/01/2009,31/12/2009,2009,,,,06/03/2009,04/03/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15942,Species,TD,2000,,01/01/2009,31/12/2009,2009,live,LIV,,09/06/2009,09/06/2009,0,0,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
Animalia,15942,Species,TD,-1,,01/01/2009,31/12/2009,2009,live,LIV,,11/08/2009,10/08/2009,0,1,http://www.cites.org/common/quotas/2009/ExportQuotas2009.pdf
