Scientific name,Rank,RecID,ParentRank,ParentID,Status,Species Author,Notes,Designation
phongii,SPECIES,,GENUS,12711,A,"(Aver.) Aver. & O.Gruss, 2016",,CITES_EU
squammata,SPECIES,,GENUS,13435,A,"(Hochst. ex A.Rich.) Rchb.f., 1881",,CITES_EU
advena,SPECIES,,GENUS,66051,A," Vierling, 2017",,CITES_EU
carolorum,SPECIES,,GENUS,12773,A," Carnevali & Cetzal, 2015",,CITES_EU
jamirusii,SPECIES,,GENUS,95232,A," P.O'Byrne & Gokusing, 2015",,CITES_EU
dasilvae,SPECIES,,GENUS,12882,A," C.F.Hall & F.Barros, 2015",,CITES_EU
integra,SPECIES,,GENUS,13108,A,"(Fukuy.) T.C.Hsu & S.W.Chung, 2009",,CITES_EU
alainii,SPECIES,,GENUS,59373,A," Nir, 2000",,CITES_EU
caespitosa,SPECIES,,GENUS,59373,A,"(Lindl.) Hoehne, 1944",,CITES_EU
glandula,SPECIES,,GENUS,59373,A," Ackerman, 2004",,CITES_EU
longicollis,SPECIES,,GENUS,59373,A,"(Cogn.) Hoehne, 1944",,CITES_EU
parvula,SPECIES,,GENUS,59373,A,"(Kraenzl.) Pabst, 1955",,CITES_EU
pilosa,SPECIES,,GENUS,59373,A,"(Cogn.) Hoehne, 1944",,CITES_EU
salehi,SPECIES,,GENUS,59373,A," Pabst, 1967",,CITES_EU
spannageliana,SPECIES,,GENUS,59373,A,"(Hoehne & Brade) Mansf., 1940",,CITES_EU
cerina,SPECIES,,GENUS,13661,A," Fukuy., 1935",,CITES_EU
ohwii,SPECIES,,GENUS,13661,A," Masam., 1933",,CITES_EU
tabugawaensis,SPECIES,,GENUS,13661,A," Suetsugu & Fukunaga, 2016",,CITES_EU
taiwaniana,SPECIES,,GENUS,13661,A," S.S.Ying, 1987",,CITES_EU
triloba,SPECIES,,GENUS,13661,A," J.J.Sm., 1908",,CITES_EU
edwardsii,SPECIES,,GENUS,13653,A," Ames, 1933",,CITES_EU
odobenus,SPECIES,,GENUS,13653,A," Damian & B.T.Larsen, 2017",,CITES_EU
pseudoprofusa,SPECIES,,GENUS,13653,A," Damian & B.T.Larsen, 2017",,CITES_EU
ravetii,SPECIES,,GENUS,13653,A," Sambin & Chiron, 2016",,CITES_EU
schlechteriana,SPECIES,,GENUS,13653,A," J.M.H.Shaw, 2016",,CITES_EU
vargasii,SPECIES,,GENUS,13653,A," J.S.Moreno, S.V.Uribe & Karremans, 2017",,CITES_EU
vilchezii,SPECIES,,GENUS,13653,A," Archila, 2013",,CITES_EU
bennettii,SPECIES,,GENUS,12689,A," Rykacz., Baranow & Kolan., 2017",,CITES_EU
hyalina,SPECIES,,GENUS,12689,A,"(H.Stenzel) Karremans, 2016",,CITES_EU
kayi,SPECIES,,GENUS,12689,A," Thoerle & Cornejo, 2016",,CITES_EU
trulliformis,SPECIES,,GENUS,12689,A," I.Jiménez, 2015",,CITES_EU
cameronica,SPECIES,,GENUS,12769,A," P.T.Ong & P.O'Byrne, 2013",,CITES_EU
caudata,SPECIES,,GENUS,12769,A," Aver. & K.S.Nguyen, 2015",,CITES_EU
derchiensis,SPECIES,,GENUS,12769,A," S.S.Ying, 1991",,CITES_EU
gongshanensis,SPECIES,,GENUS,12769,A,"(X.H.Jin) X.H.Jin, 2015",,CITES_EU
honbaensis,SPECIES,,GENUS,12769,A," Aver. & Vuong, 2017",,CITES_EU
longispica,SPECIES,,GENUS,12769,A," Aver. & K.S.Nguyen, 2015",,CITES_EU
nemoralis,SPECIES,,GENUS,12769,A,"(Perazza, Decarli, Filippin, Bruna & Regattin) Bartolucci & Galasso, 2016",,CITES_EU
pingtaoi,SPECIES,,GENUS,12769,A,"(G.D.Tang, X.Y.Zhuang & Z.J.Liu) J.M.H.Shaw, 2017",,CITES_EU
tsii,SPECIES,,GENUS,12769,A," H.Z.Tian & A.Q.Hu, 2015",,CITES_EU
vasquezii,SPECIES,,GENUS,12769,A," Ormerod, 2016",,CITES_EU
yanachagae,SPECIES,,GENUS,12769,A," Ormerod, 2016",,CITES_EU
occidentalis,SPECIES,,GENUS,13463,A," Lindl., 1853",,CITES_EU
parviflora,SPECIES,,GENUS,13463,A," Aver., 2015",,CITES_EU
zeylanica,SPECIES,,GENUS,13463,A," Lindl., 1853",,CITES_EU
bragae,SPECIES,,GENUS,13457,A," Campacci & J.B.F.Silva, 2016",,CITES_EU
membranifer,SPECIES,,GENUS,13616,A,"(Carr) H.A.Pedersen, 1993",,CITES_EU
cordilabia,SPECIES,,GENUS,13662,A," Portalet, 2016",,CITES_EU
maguirei,SPECIES,,GENUS,13662,A," C.Schweinf., 1948",,CITES_EU
rheedeana,SPECIES,,GENUS,13662,A," J.M.H.Shaw, 2016",,CITES_EU
schneideri,SPECIES,,GENUS,13662,A,"(Szlach. & Kolan.) J.M.H.Shaw, 2016",,CITES_EU
sibundoyensis,SPECIES,,GENUS,13662,A," Kolan., Medina Tr. & Szlach., 2016",,CITES_EU
amplifoliata,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
anceschiana,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
antioquiensis,SPECIES,,GENUS,12938,A,"(Schltr.) Molinari, 2015",,CITES_EU
archilarum,SPECIES,,GENUS,12938,A,"(Chiron) Molinari, 2015",,CITES_EU
avis,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
beckendorfii,SPECIES,,GENUS,12938,A,"(Carnevali) Molinari, 2015",,CITES_EU
brendae,SPECIES,,GENUS,12938,A," Molinari, 2016",,CITES_EU
briggittheae,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
calcarata,SPECIES,,GENUS,12938,A,"(Schltr.) Molinari, 2015",,CITES_EU
cryptocentroides,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
deherae,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
disciflora,SPECIES,,GENUS,12938,A,"(Sambin & Chiron) Molinari, 2015",,CITES_EU
dodsonii,SPECIES,,GENUS,12938,A,"(Carnevali) Molinari, 2015",,CITES_EU
dunstervilleorum,SPECIES,,GENUS,12938,A,"(Carnevali & G.A.Romero) Molinari, 2015",,CITES_EU
egertoniana,SPECIES,,GENUS,12938,A,"(Bateman ex Lindl.) Molinari, 2015",,CITES_EU
elluziae,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
erikae,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
escobarii,SPECIES,,GENUS,12938,A,"(Carnevali) Molinari, 2015",,CITES_EU
faecalis,SPECIES,,GENUS,12938,A,"(Archila & Chiron) Molinari, 2015",,CITES_EU
frontinoensis,SPECIES,,GENUS,12938,A,"(Garay) Molinari, 2015",,CITES_EU
fusae,SPECIES,,GENUS,12938,A," Molinari, A.G.Molinari & A.F.Molinari, 2015",,CITES_EU
gerardi,SPECIES,,GENUS,12938,A,"(P.Ortiz) Molinari, 2015",,CITES_EU
gracillima,SPECIES,,GENUS,12938,A,"(Ames & C.Schweinf.) Molinari, 2015",,CITES_EU
herbacea,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
inaequisepala,SPECIES,,GENUS,12938,A,"(C.Schweinf.) Molinari, 2015",,CITES_EU
jacquelineana,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
johannyae,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
jose-schunkei,SPECIES,,GENUS,12938,A,"(Lipinska & Szlach.) J.M.H.Shaw, 2017",,CITES_EU
kefersteinioides,SPECIES,,GENUS,12938,A,"(Szlach. & Lipinska) Molinari, 2016",,CITES_EU
kolanowskana,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
lineolata,SPECIES,,GENUS,12938,A,"(Fenzl) Molinari, 2015",,CITES_EU
luisae,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
macrantha,SPECIES,,GENUS,12938,A,"(Barb.Rodr.) Molinari, 2015",,CITES_EU
magliana,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
minus,SPECIES,,GENUS,12938,A,"(Schltr.) L.O.Williams, 1942",,CITES_EU
montezumae,SPECIES,,GENUS,12938,A,"(Arévalo & Christenson) Molinari, 2015",,CITES_EU
multifoliata,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
mystkowskana,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
nellyae,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
novoae,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
obtusa,SPECIES,,GENUS,12938,A,"(Lindl.) Molinari, 2015",,CITES_EU
paredesiorum,SPECIES,,GENUS,12938,A,"(Archila & Chiron) Molinari, 2015",,CITES_EU
perulera,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
pinasensis,SPECIES,,GENUS,12938,A," Zambrano & Solano, 2016",,CITES_EU
pinoides,SPECIES,,GENUS,12938,A,"(H.R.Sweet) Molinari, 2015",,CITES_EU
postarinoi,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
pseudobulbosa,SPECIES,,GENUS,12938,A,"(C.Schweinf.) Molinari, 2015",,CITES_EU
pubicolumna,SPECIES,,GENUS,12938,A," Szlach., Kolan., Lipinska & Medina Tr., 2017",,CITES_EU
raimondiana,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
ramiro-medinae,SPECIES,,GENUS,12938,A," Szlach., Kolan. & Lipinska, 2017",,CITES_EU
rhomboglossa,SPECIES,,GENUS,12938,A,"(F.Lehm. & Kraenzl.) Molinari, 2015",,CITES_EU
roseans,SPECIES,,GENUS,12938,A,"(Schltr.) Molinari, 2015",,CITES_EU
rubroglossa,SPECIES,,GENUS,12938,A," Szlach., Kolan., Lipinska & Medina Tr., 2017",,CITES_EU
schweinfurthiana,SPECIES,,GENUS,12938,A,"(Garay & M.Wirth) Molinari, 2015",,CITES_EU
sciabolata,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
sibundoyensis,SPECIES,,GENUS,12938,A," Szlach., Kolan., Lipinska & Medina Tr., 2017",,CITES_EU
silverstonei,SPECIES,,GENUS,12938,A,"(Carnevali) Molinari, 2015",,CITES_EU
soulangeana,SPECIES,,GENUS,12938,A," Molinari, 2015",,CITES_EU
standleyi,SPECIES,,GENUS,12938,A,"(Ames) Molinari, 2015",,CITES_EU
stumpflei,SPECIES,,GENUS,12938,A,"(Garay) Molinari, 2015",,CITES_EU
szlachetkoi,SPECIES,,GENUS,12938,A," Molinari, 2016",,CITES_EU
tenebrosa,SPECIES,,GENUS,12938,A," Zambrano & Solano, 2016",,CITES_EU
turbinata,SPECIES,,GENUS,12938,A,"(Rchb.f.) Molinari, 2015",,CITES_EU
uniflora,SPECIES,,GENUS,12938,A,"(Ruiz & Pav.) Molinari, 2015",,CITES_EU
vanderwerffii,SPECIES,,GENUS,12938,A,"(Szlach. & Lipinska) Molinari, 2016",,CITES_EU
ventricosa,SPECIES,,GENUS,12938,A,"(Sambin & Chiron) Molinari, 2015",,CITES_EU
regalis,SPECIES,,GENUS,60433,A,"(Schltr.) H.Perrier, 1936 publ. 1937",,CITES_EU
anchorifer,SPECIES,,GENUS,67798,A,"(Schltr.) Ormerod, 2002",,CITES_EU
antioquiensis,SPECIES,,GENUS,67798,A," Szlach. & Kolan., 2017",,CITES_EU
arevaloi,SPECIES,,GENUS,67798,A," Szlach. & Kolan., 2017",,CITES_EU
atwoodii,SPECIES,,GENUS,67798,A," Szlach. & Kolan., 2016",,CITES_EU
canarensis,SPECIES,,GENUS,67798,A,"(Ormerod) Szlach. & Kolan., 2017",,CITES_EU
folsomii,SPECIES,,GENUS,67798,A," Szlach. & Kolan., 2016",,CITES_EU
integer,SPECIES,,GENUS,67798,A," Ormerod, 2005",,CITES_EU
lunifer,SPECIES,,GENUS,67798,A,"(Schltr.) Ormerod, 2002",,CITES_EU
luteynii,SPECIES,,GENUS,67798,A," Szlach. & Kolan., 2017",,CITES_EU
mazarunensis,SPECIES,,GENUS,67798,A," Szlach., S.Nowak & Baranow, 2017",,CITES_EU
peruvianus,SPECIES,,GENUS,67798,A," Szlach. & Kolan., 2016",,CITES_EU
pilosus,SPECIES,,GENUS,67798,A," Szlach. & Kolan., 2016",,CITES_EU
steyermarkii,SPECIES,,GENUS,67798,A," Szlach. & Kolan., 2016",,CITES_EU
tunquianus,SPECIES,,GENUS,67798,A," Ormerod, 2016",,CITES_EU
vallecaucanus,SPECIES,,GENUS,67798,A," Szlach. & Kolan., 2017",,CITES_EU
africana,SPECIES,,GENUS,13057,A,"(R.Rice) R.Rice, 2007",,CITES_EU
grahamii,SPECIES,,GENUS,13057,A,"(R.Rice) R.Rice, 2007",,CITES_EU
longipes,SPECIES,,GENUS,13057,A,"(R.Rice) R.Rice, 2007",,CITES_EU
rubrocalosa,SPECIES,,GENUS,68525,A,"(B.L.Rob. & Greenm.) Garay, 1980 publ. 1982",,CITES_EU
eremicola,SPECIES,,GENUS,13139,A,"(R.J.Bates) D.L.Jones & M.A.Clem., 2004",,CITES_EU
gracilenta,SPECIES,,GENUS,13139,A," R.J.Bates, 2015",,CITES_EU
quadrata,SPECIES,,GENUS,13139,A,"(R.J.Bates) D.L.Jones & M.A.Clem., 2004",,CITES_EU
convoluta,SPECIES,,GENUS,13007,A," Lindl. & Paxton, 1852",,CITES_EU
punctata,SPECIES,,GENUS,13007,A," Rolfe, 1891",,CITES_EU
salazarii,SPECIES,,GENUS,13007,A," M.A.Blanco, J.E.Jiménez & P.Juárez, 2016",,CITES_EU
ancora,SPECIES,,GENUS,94562,A,"(Luer & R.Vásquez) Luer, 2006",,CITES_EU
cabellensis,SPECIES,,GENUS,94562,A,"(Rchb.f.) Karremans, 2016",,CITES_EU
cestrochila,SPECIES,,GENUS,94562,A,"(Garay) Luer, 2006",,CITES_EU
claviculata,SPECIES,,GENUS,94562,A,"(Luer & Hirtz) Luer, 2006",,CITES_EU
macroblepharis,SPECIES,,GENUS,94562,A,"(Rchb.f.) Luer, 2006",,CITES_EU
mucronata,SPECIES,,GENUS,94562,A,"(Lindl. ex Cogn.) Karremans, 2016",,CITES_EU
obliquipetala,SPECIES,,GENUS,94562,A,"(Acuña & C.Schweinf.) Karremans, 2016",,CITES_EU
segregatifolia,SPECIES,,GENUS,94562,A,"(Ames & C.Schweinf.) Karremans, 2016",,CITES_EU
strumosa,SPECIES,,GENUS,94562,A,"(Ames) Luer, 2006",,CITES_EU
zephyrina,SPECIES,,GENUS,94562,A,"(Rchb.f.) Luer, 2006",,CITES_EU
cereus,SPECIES,,GENUS,13605,A,"(Ames) Luer ex Rojas-Alv. & Karremans, 2017",,CITES_EU
brevis,SPECIES,,GENUS,13293,A,"(Schltr.) Garay, 1978",,CITES_EU
nervosa,SPECIES,,GENUS,13293,A,"(Kraenzl.) Novoa, C.A.Vargas & Cisternas, 2015",,CITES_EU
grandidieriana,SPECIES,,GENUS,13403,A,"(Rchb.f.) Garay, 1972",,CITES_EU
deltoidea,SPECIES,,GENUS,13262,A,"(Fukuy.) Szlach., 1995",,CITES_EU
fugongensis,SPECIES,,GENUS,13262,A,"(X.H.Jin) J.M.H.Shaw, 2017",,CITES_EU
fukuyamae,SPECIES,,GENUS,13262,A," T.C.Hsu & S.W.Chung, 2009",,CITES_EU
nujiangensis,SPECIES,,GENUS,13262,A," X.H.Jin, 2016",,CITES_EU
piluchiensis,SPECIES,,GENUS,13262,A," T.P.Lin, 2015",,CITES_EU
kasiensis,SPECIES,,GENUS,13048,A," S.W.Gale & Phaxays., 2017",,CITES_EU
multinervis,SPECIES,,GENUS,13048,A," Cavestro, 2017",,CITES_EU
formosana,SPECIES,,GENUS,12699,A," Hayata, 1911",,CITES_EU
janae,SPECIES,,GENUS,12699,A," Aver., 2015",,CITES_EU
manipurensis,SPECIES,,GENUS,12699,A," Chowlu, Y.N.Devi, A.N.Rao, N.Angela, H.B.Sharma & Akimpou, 2016",,CITES_EU
manipurensis,SPECIES,,GENUS,12699,A," Chowlu, Y.N.Devi, A.N.Rao, N.Angela, H.B.Sharma & Akimpou, 2016",,CITES_EU
meegaskumburae,SPECIES,,GENUS,12699,A," Priyad., Wijew. & Kumar, 2017",,CITES_EU
simplex,SPECIES,,GENUS,12699,A," Aver., 2016",,CITES_EU
tatianae,SPECIES,,GENUS,12699,A," Aver., 2015",,CITES_EU
minuscula,SPECIES,,GENUS,13384,A," Aver. & Duy, 2015",,CITES_EU
aureus,SPECIES,,GENUS,12858,A," Aver., 2015",,CITES_EU
bisaccatus,SPECIES,,GENUS,12858,A,"(Hayata) Hayata ex T.P.Lin, 1975",,CITES_EU
brevistylis,SPECIES,,GENUS,12858,A," Hook.f., 1890",,CITES_EU
coerulescens,SPECIES,,GENUS,12858,A,"(Schltr.) J.M.H.Shaw, 2016",,CITES_EU
elongatus,SPECIES,,GENUS,12858,A,"(Blume) J.M.H.Shaw, 2016",,CITES_EU
fimbriatus,SPECIES,,GENUS,12858,A,"(J.J.Sm.) J.M.H.Shaw, 2016",,CITES_EU
hatumetensis,SPECIES,,GENUS,12858,A,"(J.J.Sm.) J.M.H.Shaw, 2016",,CITES_EU
mindanaensis,SPECIES,,GENUS,12858,A,"(Ames) J.M.H.Shaw, 2016",,CITES_EU
montanus,SPECIES,,GENUS,12858,A,"(Schltr.) J.M.H.Shaw, 2016",,CITES_EU
muricatus,SPECIES,,GENUS,12858,A,"(J.J.Sm.) T.Yukawa, 2016",,CITES_EU
nakaianus,SPECIES,,GENUS,12858,A,"(F.Maek.) T.Yukawa, 2016",,CITES_EU
napoensis,SPECIES,,GENUS,12858,A," H.Tang & Y.F.Huang, 2016",,CITES_EU
occultus,SPECIES,,GENUS,12858,A,"(Blume) J.M.H.Shaw, 2016",,CITES_EU
papuanus,SPECIES,,GENUS,12858,A,"(J.J.Sm.) T.Yukawa, 2016",,CITES_EU
pectinifer,SPECIES,,GENUS,12858,A,"(Schltr.) J.M.H.Shaw, 2016",,CITES_EU
perpusillus,SPECIES,,GENUS,12858,A,"(Ames) T.Yukawa, 2016",,CITES_EU
philippinensis,SPECIES,,GENUS,12858,A,"(Ames) J.M.H.Shaw, 2016",,CITES_EU
puberulus,SPECIES,,GENUS,12858,A,"(Schltr.) J.M.H.Shaw, 2016",,CITES_EU
pubescens,SPECIES,,GENUS,12858,A,"(Blume) J.M.H.Shaw, 2016",,CITES_EU
quadrilobatus,SPECIES,,GENUS,12858,A,"(Schltr.) T.Yukawa, 2016",,CITES_EU
rajanus,SPECIES,,GENUS,12858,A,"(J.J.Sm.) T.Yukawa, 2016",,CITES_EU
seranicus,SPECIES,,GENUS,12858,A,"(J.J.Sm.) T.Yukawa, 2016",,CITES_EU
sibelae,SPECIES,,GENUS,12858,A,"(Ormerod) T.Yukawa, 2016",,CITES_EU
spicatus,SPECIES,,GENUS,12858,A,"(Blume) J.M.H.Shaw, 2016",,CITES_EU
tsukusianus,SPECIES,,GENUS,12858,A,"(Masam.) T.Yukawa, 2016",,CITES_EU
urceolatus,SPECIES,,GENUS,12858,A,"(Tang & K.Y.Lang) T.Yukawa, 2016",,CITES_EU
whiteheadii,SPECIES,,GENUS,12858,A,"(Rendle) T.Yukawa, 2016",,CITES_EU
yakushimensis,SPECIES,,GENUS,12858,A,"(Yamam.) T.Yukawa, 2016",,CITES_EU
hirtzii,SPECIES,,GENUS,13117,A," Dalström, 2016",,CITES_EU
ciliicolumna,SPECIES,,GENUS,12937,A,"(Szlach. & Kolan.) J.M.H.Shaw, 2017",,CITES_EU
clovesianum,SPECIES,,GENUS,12937,A,"(V.P.Castro & M.M.L.L.Cardoso) J.M.H.Shaw, 2016",,CITES_EU
colombianum,SPECIES,,GENUS,12937,A,"(Szlach. & Kolan.) J.M.H.Shaw, 2016",,CITES_EU
croatii,SPECIES,,GENUS,12937,A,"(Szlach. & Kolan.) J.M.H.Shaw, 2017",,CITES_EU
garcia-barrigae,SPECIES,,GENUS,12937,A,"(Szlach. & Kolan.) J.M.H.Shaw, 2016",,CITES_EU
gaviotaense,SPECIES,,GENUS,12937,A,"(Szlach. & Kolan.) J.M.H.Shaw, 2016",,CITES_EU
hirtziana,SPECIES,,GENUS,12937,A," J.M.H.Shaw, 2016",,CITES_EU
mandritum,SPECIES,,GENUS,12937,A,"(Szlach. & Kolan.) J.M.H.Shaw, 2017",,CITES_EU
medinense,SPECIES,,GENUS,12937,A,"(Campacci) J.M.H.Shaw, 2016",,CITES_EU
regentianum,SPECIES,,GENUS,12937,A," J.M.H.Shaw, 2017",,CITES_EU
sipaliwinense,SPECIES,,GENUS,12937,A,"(Szlach. & Kolan.) J.M.H.Shaw, 2016",,CITES_EU
subnivalis,SPECIES,,GENUS,12937,A,"(Szlach. & Kolan.) J.M.H.Shaw, 2016",,CITES_EU
surinamense,SPECIES,,GENUS,12937,A,"(Szlach. & Kolan.) J.M.H.Shaw, 2017",,CITES_EU
uribei,SPECIES,,GENUS,12937,A,"(Szlach. & Kolan.) J.M.H.Shaw, 2016",,CITES_EU
vallecaucanum,SPECIES,,GENUS,12937,A,"(Szlach. & Kolan.) J.M.H.Shaw, 2016",,CITES_EU
deutrodelamainii,SPECIES,,GENUS,13438,A," J.M.H.Shaw, 2017",,CITES_EU
yachangensis,SPECIES,,GENUS,13190,A," Z.B.Zhang & B.G.Huang, 2016",,CITES_EU
allenianum,SPECIES,,GENUS,13580,A,"(Szlach. & Kolan.) J.M.H.Shaw, 2017",,CITES_EU
tapascoi,SPECIES,,GENUS,13580,A,"(Szlach. & Kolan.) J.M.H.Shaw, 2017",,CITES_EU
alligatorifera,SPECIES,,GENUS,12918,A,"(Rchb.f.) Luer, 2007",,CITES_EU
arcuata,SPECIES,,GENUS,12918,A,"(Lindl.) Luer, 2007",,CITES_EU
aveniformis,SPECIES,,GENUS,12918,A,"(Hoehne) Luer, 2007",,CITES_EU
bofiae,SPECIES,,GENUS,12918,A," Chiron & Tesch, 2016",,CITES_EU
calimanii,SPECIES,,GENUS,12918,A," Toscano & Luer, 2016",,CITES_EU
carinifera,SPECIES,,GENUS,12918,A,"(Barb.Rodr.) Luer, 2007",,CITES_EU
carrisii,SPECIES,,GENUS,12918,A,"(Brade) Luer, 2007",,CITES_EU
cordilabia,SPECIES,,GENUS,12918,A,"(Pabst) Luer, 2007",,CITES_EU
curti-bradei,SPECIES,,GENUS,12918,A,"(Pabst) Luer, 2007",,CITES_EU
deltoglossa,SPECIES,,GENUS,12918,A,"(Cogn.) Toscano & Luer, 2016",,CITES_EU
elegantula,SPECIES,,GENUS,12918,A,"(Cogn.) Luer, 2007",,CITES_EU
glandulipetala,SPECIES,,GENUS,12918,A,"(Luer & R.Vásquez) Karremans, 2016",,CITES_EU
gracilicaulis,SPECIES,,GENUS,12918,A,"(Seehawer) Luer, 2007",,CITES_EU
ignota,SPECIES,,GENUS,12918,A,"(Luer) Karremans, 2016",,CITES_EU
integripetala,SPECIES,,GENUS,12918,A,"(E.M.Pessoa & F.Barros) Karremans, 2016",,CITES_EU
leucopyramis,SPECIES,,GENUS,12918,A,"(Rchb.f.) Luer, 2007",,CITES_EU
lineolata,SPECIES,,GENUS,12918,A,"(Barb.Rodr.) Luer, 2007",,CITES_EU
matinhensis,SPECIES,,GENUS,12918,A,"(Hoehne) Luer, 2007",,CITES_EU
menegattii,SPECIES,,GENUS,12918,A," Chiron & Tesch, 2016",,CITES_EU
pristeoglossa,SPECIES,,GENUS,12918,A,"(Rchb.f. & Warm.) Luer, 2007",,CITES_EU
punctatifolia,SPECIES,,GENUS,12918,A,"(Barb.Rodr.) Chiron, 2012",,CITES_EU
recurviloba,SPECIES,,GENUS,12918,A," Toscano & Luer, 2016",,CITES_EU
ribeironensis,SPECIES,,GENUS,12918,A," Chiron & Xim.Bols., 2016",,CITES_EU
setibensis,SPECIES,,GENUS,12918,A," Chiron & Xim.Bols., 2016",,CITES_EU
stictophylla,SPECIES,,GENUS,12918,A,"(Schltr.) J.O.Caetano & L.R.S.Guim., 2017",,CITES_EU
truncatilabia,SPECIES,,GENUS,12918,A," Chiron & Tesch, 2016",,CITES_EU
chocoensis,SPECIES,,GENUS,13402,A," Szlach., S.Nowak & Baranow, 2017",,CITES_EU
maguirrei,SPECIES,,GENUS,13402,A," Szlach., S.Nowak & Baranow, 2017",,CITES_EU
flabellilabia,SPECIES,,GENUS,13134,A," Szlach., S.Nowak & Baranow, 2017",,CITES_EU
alpinipaludosus,SPECIES,,GENUS,12785,A,"(P.Royen) Schuit. & de Vogel, 2017",,CITES_EU
formosanus,SPECIES,,GENUS,12785,A,"(Schltr.) T.P.Lin, 1977",,CITES_EU
iyoensis,SPECIES,,GENUS,12785,A," Ohwi, 1936",,CITES_EU
minimus,SPECIES,,GENUS,12785,A," Kurzweil & Tripetch, 2015",,CITES_EU
tipulifer,SPECIES,,GENUS,12785,A,"(C.S.P.Parish & Rchb.f.) Mukerjee, 1953",,CITES_EU
cooperi,SPECIES,,GENUS,13092,A," Rolfe, 1910",,CITES_EU
indigofer,SPECIES,,GENUS,13092,A," Hassk., 1842",,CITES_EU
landyae,SPECIES,,GENUS,13092,A," P.J.Cribb & J.V.Stone, 2017",,CITES_EU
leonidii,SPECIES,,GENUS,13092,A," P.J.Cribb & J.V.Stone, 2017",,CITES_EU
longicornu,SPECIES,,GENUS,13092,A," Guillaumin, 1957",,CITES_EU
tanjiewhoei,SPECIES,,GENUS,13092,A," P.J.Cribb, J.V.Stone & P.O'Byrne, 2017",,CITES_EU
carrilloi,SPECIES,,GENUS,61846,A,"(P.Ortiz) Pfahl, 2014",,CITES_EU
cymbula,SPECIES,,GENUS,61846,A,"(Luer) Pridgeon & M.W.Chase, 2001",,CITES_EU
dasyglossa,SPECIES,,GENUS,61846,A,"(Luer & R.Escobar) Pridgeon & M.W.Chase, 2001",,CITES_EU
nummularia,SPECIES,,GENUS,61846,A,"(Rchb.f.) Garay, 1974",,CITES_EU
peperomioides,SPECIES,,GENUS,61846,A,"(Ames) Garay, 1974",,CITES_EU
ursula,SPECIES,,GENUS,61846,A,"(Luer & Hirtz) Luer, 2006",,CITES_EU
curvata,SPECIES,,GENUS,12903,A,"(Gilli) Ormerod, 2017",,CITES_EU
teretifolia,SPECIES,,GENUS,12903,A,"(Gilli) Ormerod, 2017",,CITES_EU
distans,SPECIES,,GENUS,66064,A," P.O'Byrne & Gokusing, 2015",,CITES_EU
nielsenii,SPECIES,,GENUS,66064,A," Cootes, Cabactulan & M.Leon, 2016",,CITES_EU
oligotricha,SPECIES,,GENUS,66064,A,"(Schltr.) T.C.Hsu, 2016",,CITES_EU
australis,SPECIES,,GENUS,13116,A," L.Wu, X.L.Yu, H.Z.Tian & J.L.Luo, 2017",,CITES_EU
elmeri,SPECIES,,GENUS,13116,A,"(Ames) Schltr., 1919",,CITES_EU
formosana,SPECIES,,GENUS,13116,A,"(T.P.Lin & K.Inoue) Efimov, 2016",,CITES_EU
fujianensis,SPECIES,,GENUS,13116,A," B.H.Chen & X.H.Jin, 2016",,CITES_EU
gonggana,SPECIES,,GENUS,13116,A,"(Ormerod) Efimov, 2016",,CITES_EU
hachijoensis,SPECIES,,GENUS,13116,A," Honda, 1935",,CITES_EU
halconensis,SPECIES,,GENUS,13116,A,"(Ames) Schltr., 1911",,CITES_EU
hondoensis,SPECIES,,GENUS,13116,A,"(Ohwi) K.Inoue, 1982",,CITES_EU
klossii,SPECIES,,GENUS,13116,A,"(Ridl.) Efimov, 2017",,CITES_EU
linearifolia,SPECIES,,GENUS,13116,A,"(Ohwi) Efimov, 2016",,CITES_EU
mearnsii,SPECIES,,GENUS,13116,A,"(Ames) Schltr., 1919",,CITES_EU
