taxon_concept_id,Rank,GEO_entity,ISO Code 2,Reference IDs,Designation
18838,SPECIES,COUNTRY,ID,18813,CITES_EU
27547,SPECIES,COUNTRY,MY,18813,CITES_EU
18053,SPECIES,COUNTRY,BN,18813,CITES_EU
16182,SPECIES,COUNTRY,PG,18813,CITES_EU
22580,SPECIES,COUNTRY,PG,18813,CITES_EU
22797,SPECIES,COUNTRY,PG,18813,CITES_EU
29479,SPECIES,COUNTRY,PG,18813,CITES_EU
24530,SPECIES,COUNTRY,MY,18813,CITES_EU
16540,SPECIES,COUNTRY,CN,18813,CITES_EU
29554,SPECIES,COUNTRY,PG,18813,CITES_EU
29386,SPECIES,COUNTRY,PG,18813,CITES_EU
27646,SPECIES,TERRITORY,AS,18813,CITES_EU
26648,SPECIES,COUNTRY,PG,18813,CITES_EU
27419,SPECIES,COUNTRY,PG,18813,CITES_EU
24491,SPECIES,COUNTRY,BN,18813,CITES_EU
17450,SPECIES,COUNTRY,PG,18813,CITES_EU
19709,SPECIES,COUNTRY,PG,18813,CITES_EU
23219,SPECIES,COUNTRY,PG,18813,CITES_EU
23219,SPECIES,COUNTRY,SB,18813,CITES_EU
19780,SPECIES,COUNTRY,MY,18813,CITES_EU
22337,SPECIES,COUNTRY,MY,18813,CITES_EU
15673,SPECIES,COUNTRY,LA,18813,CITES_EU
18285,SPECIES,COUNTRY,PG,18813,CITES_EU
24715,SPECIES,COUNTRY,MY,18813,CITES_EU
23607,SPECIES,COUNTRY,MY,18813,CITES_EU
23607,SPECIES,COUNTRY,BN,18813,CITES_EU
23607,SPECIES,COUNTRY,PG,18813,CITES_EU
23607,SPECIES,COUNTRY,GA,18813,CITES_EU
27423,SPECIES,COUNTRY,BN,18813,CITES_EU
24725,SPECIES,COUNTRY,PG,18813,CITES_EU
17170,SPECIES,COUNTRY,BN,18813,CITES_EU
19722,SPECIES,COUNTRY,PG,18813,CITES_EU
17102,SPECIES,COUNTRY,SG,18813,CITES_EU
18849,SPECIES,COUNTRY,PG,18813,CITES_EU
16530,SPECIES,COUNTRY,LA,18813,CITES_EU
16530,SPECIES,COUNTRY,MM,18813,CITES_EU
16530,SPECIES,COUNTRY,NP,18813,CITES_EU
29472,SPECIES,COUNTRY,PG,18813,CITES_EU
21393,SPECIES,COUNTRY,PG,18813,CITES_EU
20167,SPECIES,COUNTRY,MY,18813,CITES_EU
