Scientific name,Rank,RecID,ParentRank,Parent recID,Status,Species Author,notes,Designation,AcceptedRank,AcceptedRecID
platycercus,Species,97883,Genus,4923,S,"Swainson, 1827",,CITES_EU,Species,20092
Platygaster,Genus,30636,,,S,,,CITES_EU,,
platynota,Species,94038,Genus,1580,S,"Gray, 1834",,CITES_EU,Species,14856
platynota,Species,94040,Genus,30226,S,"(Gray, 1834)",,CITES_EU,Species,14856
platynota,Species,94186,Genus,4767,S,"Blyth, 1863",,CITES_EU,Species,9013
platypterus,Species,95261,Genus,30745,S,"Vieillot, 1823",,CITES_EU,Species,3362
platypus,Species,89955,Genus,863,S,"Moseley, 1876",,CITES_EU,Species,20784
platypus,Species,89956,Genus,30768,S,"(Moseley, 1876)",,CITES_EU,Species,20784
platyrhinus,Species,42692,Genus,2169,S,"Duméril, 1870",,CITES_EU,Species,223
Plautus,Genus,30637,,,S,,,"CITES_EU,CMS",,
Plebicula,Genus,30638,,,S,,,CITES_EU,,
plenispina,Subspecies,94586,Species,2629,S,"Brook, 1889",,CITES_EU,Species,2629
Plesioseris,Genus,30639,,,S,,,CITES_EU,,
plesseni,Subspecies,97130,Species,14778,S,"(Gmelin, 1788)",,CITES_EU,Species,14774
Pleuractis,Genus,30640,,,S,,,CITES_EU,,
Pleurocyathus,Genus,30641,,,S,,,CITES_EU,,
plicata,Species,13539,Genus,2932,S,"Esper, 1794",,CITES_EU,Species,13526
plicata,Species,89958,Genus,2715,S,"Brook, 1891",,CITES_EU,Species,345
plicata,Species,89960,Genus,3610,S,Nemenzo,,CITES_EU,Species,16459
plicata,Species,89961,Genus,4031,S,"Dana, 1846",,CITES_EU,Species,18405
plicatus,Species,28999,Genus,33,S,"(J. R. Forster, 1781)",,CITES_EU,Species,151
plicatus,Species,98035,Genus,663,S,"J. R. Forster, 1781",,CITES_EU,Species,151
pliculosa,Species,89962,Genus,1796,S,"Studer, 1877",,CITES_EU,Species,8717
pluma,Species,1743,Genus,306,S,"Gray, 1858",,CITES_EU,Species,1740
plumbea,Species,28658,Genus,4497,S,"(G. Cuvier, 1829)",,CITES_EU,Species,20424
plumbea,Species,81804,Genus,30594,S,"(Vieillot, 1818)",,CITES_EU,Species,36015
plumbea,Species,93769,Genus,30846,S,"Baird & Girard, 1852",,CITES_EU,Species,4566
plumbea,Species,93770,Genus,913,S,"(Baird & Girard, 1852)",,CITES_EU,Species,4566
plumbea,Species,98399,Genus,1054,S,"(Wied, 1820)",,CITES_EU,Species,4962
plumbea,Species,100167,Genus,4496,S,"(G. Cuvier, 1829)",,CITES_EU,Species,20424
plumbea,Species,102909,Genus,2540,S,"Salvin, 1872",,CITES_EU,Species,11906
plumbeiceps,Species,96437,Genus,30425,S,"Sclater & Salvin, 1868",,CITES_EU,Species,36050
plumbeus,Subspecies,95312,Species,13312,S,"(Vieillot, 1817)",,CITES_EU,Species,13314
plumbeus,Species,95141,Genus,1752,S,"Gmelin, 1788",,CITES_EU,Species,10778
plumifera,Species,79168,Genus,5962,S,"(Gould, 1842)",,CITES_EU,Species,9069
plumifera,Species,96427,Genus,30455,S,"(Gould, 1842)",,CITES_EU,Species,9069
Plyctolophus,Genus,30642,,,S,,,CITES_EU,,
poasensis,Species,43935,Genus,4680,S,"(Goodwin, 1942)",,CITES_EU,Species,21260
poculata,Species,89963,Genus,2715,S,"Ellis & Solander, 1786",,CITES_EU,Species,2237
poculum,Species,90822,Genus,30503,S,"Pourtalès, 1878",,CITES_EU,Species,22236
podargina,Species,97086,Genus,30527,S,"Hartlaub & Finsch, 1872",,CITES_EU,Species,15700
podarginus,Species,28598,Genus,3436,S,"(Hartlaub & Finsch, 1872)",,CITES_EU,Species,15700
Podicephorus,Genus,30643,,,S,,,"CITES_EU,CMS",,
podiceps,Species,94947,Genus,30192,S,"Linnaeus, 1758",,CITES_EU,Species,17816
Poecile,Genus,30644,,,S,,,CITES_EU,,
Poecilictis,Genus,30645,,,S,,,CITES_EU,,
poecilorrhoa,Species,96331,Genus,30131,S,"Brüggemann, 1876",,CITES_EU,Species,5758
poeppigii,Subspecies,41634,Species,11175,S,"(Humboldt, 1812)",,CITES_EU,Species,11178
poeyi,Species,46805,Genus,2126,S,"Howell Rivero, 1934",,CITES_EU,Species,10082
Pogonocichla,Genus,30646,,,S,,,CITES_EU,,
pohlei,Subspecies,28552,Species,18735,S,"Peters, 1867",,CITES_EU,Species,18750
Polemistria,Genus,30647,,,S,,,CITES_EU,,
poliocephala,Species,95786,Genus,1818,S,"Latham, 1801",,CITES_EU,Species,18071
poliocephala,Species,96322,Genus,30131,S,"G. R. Gray, 1844",,CITES_EU,Species,6898
poliocephalus,Subspecies,73344,Species,22036,S,"(Pousargues, 1898)",,CITES_EU,Species,22045
poliocephalus,Species,44510,Genus,3953,S,"(Latham, 1802)",,CITES_EU,Species,18071
poliogaster,Species,95197,Genus,1752,S,"Temminck, 1824",,CITES_EU,Species,123
polionota,Species,102910,Genus,2540,S,"(Kaup, 1847)",,CITES_EU,Species,11907
polionotus,Species,95243,Genus,682,S,"Kaup, 1847",,CITES_EU,Species,11907
poliopterus,Subspecies,28350,Species,13093,S,"(Rislachi, 1799)",,CITES_EU,Species,13096
Poliornis,Genus,30648,,,S,,,CITES_EU,,
poljakowii,Species,94284,Genus,3624,S,"Strauch, 1890",,CITES_EU,Species,16502
polleni,Species,31806,Genus,907,S,"Peters, 1874",,CITES_EU,Species,4493
pollicata,Species,89965,Genus,3607,S,"Wells, 1954",,CITES_EU,Species,16448
pollicata,Species,89973,Genus,30676,S,"(Wells, 1954)",,CITES_EU,Species,16448
Polyastra,Genus,30649,,,S,,,CITES_EU,,
Polyborus,Genus,30650,,,S,,,CITES_EU,,
Polyerata,Genus,30651,,,S,,,CITES_EU,,
polyformis,Species,89966,Genus,176,S,"Zou, 1980",,CITES_EU,Species,9341
polygonata,Species,89968,Genus,2175,S,"(Lamarck, 1816)",,CITES_EU,Species,10290
polygonata,Species,89969,Genus,30502,S,"Lamarck, 1816",,CITES_EU,Species,10290
polylepis,Subspecies,93740,Species,7816,S,"(Linnaeus, 1758)",,CITES_EU,Species,7816
polymorpha,Species,412,Genus,55,S,"(Brook, 1891)",,CITES_EU,Species,364
polymorpha,Species,89970,Genus,30032,S,"(Broch, 1936)",,CITES_EU,Species,21076
polymorpha,Species,100941,Genus,2715,S,"Brook, 1891",,CITES_EU,Species,364
polymorphus,Species,89971,Genus,3951,S,"Link, 1807",,CITES_EU,Species,18048
polyorchis,Species,89972,Genus,30032,S,"Fisher, 1938",,CITES_EU,Species,21077
polyosoma,Species,95263,Genus,1752,S,"Quoy & Gaimard, 1824",,CITES_EU,Species,3364
polyphemus,Species,94072,Genus,4767,S,"Daudin, 1802",,CITES_EU,Species,9403
Polyplancta,Genus,30652,,,S,,,CITES_EU,,
Polypora,Genus,30653,,,S,,,CITES_EU,,
Polyprosopus,Genus,30654,,,S,,,CITES_EU,,
polystoma,Species,89974,Genus,2715,S,"Brook, 1891",,CITES_EU,Species,413
polytaenia,Species,46850,Genus,2126,S,"Bleeker, 1854",,CITES_EU,Species,10075
pomarinus,Species,96092,Genus,30428,S,"Temminck, 1815",,CITES_EU,Species,20794
pompadora,Species,96210,Genus,1115,S,"Gmelin, 1789",,CITES_EU,Species,30966
pompeus,Species,99166,Genus,4939,S,"(Doubleday, 1846  (nec Cramer, 1775))",,CITES_EU,Species,22310
ponapensis,Species,96250,Genus,30688,S,"Finsch, 1878",,CITES_EU,Species,36075
ponapensis,Species,96251,Genus,4127,S,"(Finsch, 1878)",,CITES_EU,Species,36075
ponderosa,Species,89975,Genus,55,S,"Nemenzo, 1967",,CITES_EU,Species,424
ponderosa,Species,89976,Genus,102,S,"Gardiner, 1905",,CITES_EU,Species,8915
ponderosa,Species,89977,Genus,30021,S,"(Gardiner, 1905)",,CITES_EU,Species,8915
ponderosa,Species,89978,Genus,1826,S,"(Gardiner, 1905)",,CITES_EU,Species,8915
ponderosa,Species,89979,Genus,1827,S,"(Gardiner, 1905)",,CITES_EU,Species,8915
ponderosa,Species,89980,Genus,3607,S,"(Gardiner, 1905)",,CITES_EU,Species,8915
ponderosa,Species,89981,Genus,30649,S,"(Gardiner, 1905)",,CITES_EU,Species,8915
pondicherianus,Species,94401,Genus,30550,S,"Gray, 1862",,CITES_EU,Species,5668
pongoensis,Species,103362,Genus,5200,S,"Schulte, 1999",,CITES_EU,Species,94654
pontoppidani,Species,79104,Genus,30339,S,"(Neill, 1809)",,CITES_EU,Species,4292
poortmani,Species,97649,Genus,30558,S,"Bourcier, 1843",,CITES_EU,Species,4760
Popelairia,Genus,30655,,,S,,,CITES_EU,,
popelairii,Species,28989,Genus,30655,S,"(DuBus, 1846)",,CITES_EU,Species,17991
popelairii,Species,97627,Genus,4923,S,"DuBus, 1846",,CITES_EU,Species,17991
porcata,Species,94272,Genus,30242,S,"Wagler, 1830",,CITES_EU,Species,6494
porcellana,Species,14526,Genus,30517,S,"Moseley, 1881",,CITES_EU,Species,29379
porcinus,Species,43624,Genus,879,S,"Zimmermann, 1777",,CITES_EU,Species,30195
porcinus,Species,87098,Genus,30384,S,"(Zimmermann, 1780)",,CITES_EU,Species,30195
Porcula,Genus,30656,,,S,,,CITES_EU,,
porcullae,Species,28981,Genus,3693,S,"Carriker, 1935",,CITES_EU,Species,16808
Porella,Genus,30657,,,S,,,CITES_EU,,
porites,Species,89984,Genus,2715,S,"Pallas, 1766",,CITES_EU,Species,18048
poritiformis,Species,13808,Genus,2983,S,"Verrill, 1869",,CITES_EU,Species,13761
porosa,Subspecies,17780,Species,17767,S,"Verrill, 1864",,CITES_EU,Species,17767
porosa,Species,89985,Genus,30256,S,"Quelch, 1886",,CITES_EU,Species,11754
porosa,Species,89986,Genus,2516,S,"(Quelch, 1886)",,CITES_EU,Species,11754
porosa,Species,89987,Genus,3951,S,"Verrill, 1870",,CITES_EU,Species,29395
porosa,Species,90877,Genus,3892,S,"Verrill, 1869",,CITES_EU,Species,17767
porphyra,Species,89988,Genus,30032,S,"(Fisher, 1931)",,CITES_EU,Species,21019
porphyracea,Species,96248,Genus,1115,S,"Temminck, 1821",,CITES_EU,Species,36075
porphyrea,Species,96235,Genus,30430,S,"(Temminck, 1823)",,CITES_EU,Species,18803
porphyrea,Species,96241,Genus,1115,S,"Temminck, 1823",,CITES_EU,Species,18803
porphyreolopha,Species,29285,Genus,3018,S,"(Vigors, 1831)",,CITES_EU,Species,14005
porphyreolopha,Species,96855,Genus,30198,S,"Vigors, 1831",,CITES_EU,Species,14005
porphyreolophus,Species,28194,Genus,30312,S,"(Vigors, 1831)",,CITES_EU,Species,14005
porphyreus,Species,30409,Genus,3529,S,"Alcock, 1893",,CITES_EU,Species,16060
porphyrio,Species,95784,Genus,1792,S,"Linnaeus, 1758",,CITES_EU,Species,18071
porphyrocephalus,Species,96535,Genus,4896,S,"Dietrichsen, 1837",,CITES_EU,Species,9279
Porphyrula,Genus,30658,,,S,,,"CITES_EU,CMS",,
