rank_name,rec_id,listing,effective_from,party_iso2,is_current,populations_iso2,EXCLUDEDpopulations_iso,is_inclusion,included_in_RecID,RankforInclusions,excluded_rec_ids,short_note_en,short_note_es,short_note_fr,full_note_en,SpeciesIndexAnnotation,HistoryAnnotation,hash_note,Notes
SUBSPECIES,4184,II,12/01/2005,,1,"SZ,ZA",,0,,,,SZ and ZA populations only. For the exclusive purpose of allowing international trade in live animals to appropriate and acceptable destinations and in hunting trophies. All other specimens shall be deemed to be specimens included in Appendix I and the trade in them shall be regulated accordingly.,Únicamente las poblaciones de SZ y ZA: Con el exclusivo propósito de permitir el comercio internacional de animales vivos a destinatarios apropiados y aceptables y trofeos de caza. Todos los demás especímenes deben considerarse como especímenes de especies incluidas en el Apéndice I y su comercio deberá reglamentarse en consecuencia.,Populations de SZ et ZA: A seule fin de permettre le commerceinternational d'animaux vivants vers des destinataires appropriéset acceptables et celui de trophées de chasse. Tous les autresspécimens sont considérés comme des spécimens d'espècesinscrites à l'Annexe I et leur commerce est réglementé enconséquence.,"Included in Appendix I, except for the populations of South Africa and Swaziland, which are included in Appendix II for the exclusive purpose of allowing international trade in live animals to appropriate and acceptable destinations and hunting trophies. All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.",22,,,
SUBSPECIES,4258,II,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,4259,III,22/04/1976,TN,1,,,0,,,,,,,,,,,
SUBSPECIES,4259,III/r,24/10/1977,DK,0,,,0,,,,,,,,,,,
SUBSPECIES,4259,III/w,01/01/1984,DK,0,,,0,,,,,,,,,,,
SUBSPECIES,4259,III,12/02/2008,DZ,1,,,0,,,,,,,,,,,
SUBSPECIES,4261,I,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,4653,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,4653,I,04/02/1977,,1,,,1,944,GENUS,,Included in <i>Chinchilla</i> spp.,Incluida en <i>Chinchilla</i> spp.,Inscrit sous <i>Chinchilla</i> spp.,,,,,
SUBSPECIES,4781,I,04/02/1977,,1,,,0,,,,,,,,,,,
SUBSPECIES,4781,I/r,10/06/1996,SA,1,,,0,,,,,,,,,,,
SUBSPECIES,5118,I,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,5323,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,5323,II,06/06/1981,,1,,,1,129,ORDER,,Included in PSITTACIFORMES spp.,Incluida en PSITTACIFORMES spp.,Inscrit sous  PSITTACIFORMES spp.,,,,,
SUBSPECIES,5985,II/r,28/06/1979,CH,0,,,0,,,,,,,,,,,
SUBSPECIES,5985,II,28/06/1979,,0,,,0,,,,,,,,,,,
SUBSPECIES,5985,II,06/06/1981,,1,,,1,129,ORDER,,Included in PSITTACIFORMES spp.,Incluida en PSITTACIFORMES spp.,Inscrit sous  PSITTACIFORMES spp.,,,,,
SUBSPECIES,6022,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,6022,I,06/06/1981,,1,,,0,,,,,,,,,,,
SUBSPECIES,6022,DELII,06/06/1981,,0,,,0,,,,,,,,,,,
SUBSPECIES,6052,II,01/07/1975,,0,,,0,,,,Formerly listed under synonym <i>C. bewickii jankowskii</i>,Anteriormente incluida como el sinónimo <i>C. bewickii jankowskii</i>,Précédemment inscrit comme le synonyme <i>C. bewickii jankowskii</i>,,,,,
SUBSPECIES,6052,DELII,11/06/1992,,1,,,0,,,,,,,,,,,
SUBSPECIES,6194,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,6194,II,28/06/1979,,0,MX,,0,,,,Population of US deleted; only MX population remaining.,Población de US suprimida; sólo queda la población de MX.,La population d'US est supprimée; ne reste que la population du MX.,Population of the United States deleted; only population of Mexico remaining.,,,,
SUBSPECIES,6194,DELII,11/06/1992,,1,,,0,,,,,,,,,,,
SUBSPECIES,6195,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,6195,DELI,28/06/1979,,1,,,0,,,,,,,,,,,
SUBSPECIES,6196,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,6196,DELII,11/06/1992,,1,,,0,,,,,,,,,,,
SUBSPECIES,6231,I,04/02/1977,,1,,,0,,,,,,,,,,,
SUBSPECIES,6236,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,6236,II,06/06/1981,,1,,,0,,,,,,,,,,,
SUBSPECIES,6236,DELI,06/06/1981,,0,,,0,,,,,,,,,,,
SUBSPECIES,6274,I,01/07/1975,,1,,,0,,,,Possibly extinct,Posiblemente extinguida,Peut-être éteint,,,,,
SUBSPECIES,6674,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,6674,DELII,22/10/1987,,1,,,0,,,,,,,,,,,
SUBSPECIES,6854,I,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,7751,I,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,7827,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,7827,II/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SUBSPECIES,7827,II,04/02/1977,,1,,,1,106,FAMILY,,Included in Boidae spp.,Incluida en Boidae spp.,Inscrit sous Boidae spp.,,,,,
SUBSPECIES,7827,II/w,07/03/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SUBSPECIES,7828,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,7828,I/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SUBSPECIES,7828,I,04/02/1977,,1,,,1,7821,SPECIES,,Included in <i>Epicrates inornatus</i>.,Incluida en <i>Epicrates inornatus</i>.,Inscrit sous <i>Epicrates inornatus</i>.,,,,,
SUBSPECIES,7828,I/w,07/03/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SUBSPECIES,7884,I,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,7886,I,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,7887,II,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,7888,I,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,7952,I,01/07/1975,,1,,,0,,,,Includes <i>Equus luteus</i>,Incluye <i>Equus luteus</i>,Inclut <i>Equus luteus</i>,,,,,
SUBSPECIES,7955,I,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,7958,II,28/06/1979,,1,,,0,,,,,,,,,,,
SUBSPECIES,7959,I,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,8006,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,8006,II/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SUBSPECIES,8006,I,04/02/1977,,1,,,1,8005,SPECIES,,Included in <i>Eretmochelys imbricata</i>.,Incluida en <i>Eretmochelys imbricata</i>.,Inscrit sous <i>Eretmochelys imbricata</i>.,,,,,
SUBSPECIES,8006,II/w,04/02/1977,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SUBSPECIES,8006,DELII,04/02/1977,,0,,,0,,,,,,,,,,,
SUBSPECIES,8007,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,8007,I/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SUBSPECIES,8007,I,04/02/1977,,1,,,1,8005,SPECIES,,Included in <i>Eretmochelys imbricata</i>.,Incluida en <i>Eretmochelys imbricata</i>.,Inscrit sous <i>Eretmochelys imbricata</i>.,,,,,
SUBSPECIES,8007,I/w,03/07/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SUBSPECIES,8480,I,04/02/1977,,0,,,0,,,,,,,,,,,
SUBSPECIES,8480,II,16/02/1995,,1,,,1,8465,species,,"Replaced by ""Falco newtoni, population of Seychelles"".","Sustituida por ""Falco newtoni, población de Seychelles"".","Remplacé par ""Falco newtoni, population des Seychelles"".",,,,,
SUBSPECIES,8480,DELI,16/02/1995,,0,,,0,,,,,,,,,,,
SUBSPECIES,8481,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,8481,I,04/02/1977,,1,,,1,8467,SPECIES,,Included in <i>Falco pelegrinoides</i>.,Incluida en <i>Falco pelegrinoides</i>.,Inscrit sous <i>Falco pelegrinoides</i>.,,,,,
SUBSPECIES,8482,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,8482,I,04/02/1977,,1,,,1,8468,SPECIES,,Included in <i>Falco peregrinus</i>.,Incluida en <i>Falco peregrinus</i>.,Inscrit sous <i>Falco peregrinus</i>.,,,,,
SUBSPECIES,8483,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,8483,I,04/02/1977,,1,,,1,8468,SPECIES,,Included in <i>Falco peregrinus</i>.,Incluida en <i>Falco peregrinus</i>.,Inscrit sous <i>Falco peregrinus</i>.,,,,,
SUBSPECIES,8484,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,8484,I,04/02/1977,,1,,,1,8468,SPECIES,,Included in <i>Falco peregrinus</i>.,Incluida en <i>Falco peregrinus</i>.,Inscrit sous <i>Falco peregrinus</i>.,,,,,
SUBSPECIES,8544,III,22/04/1976,TN,0,,,0,,,,,,,,,,,
SUBSPECIES,8544,II,04/02/1977,,1,,,1,312,FAMILY,,Included in Felidae spp.,Incluida en Felidae spp.,Inscrit sous Felidae spp.,,,,,
SUBSPECIES,8544,DELIII,04/02/1977,TN,0,,,0,,,,,,,,,,,
SUBSPECIES,8545,III,22/04/1976,TN,0,,,0,,,,,,,,,,,
SUBSPECIES,8545,II,04/02/1977,,1,,,1,312,FAMILY,,Included in Felidae spp.,Incluida en Felidae spp.,Inscrit sous Felidae spp.,,,,,
SUBSPECIES,8545,DELIII,04/02/1977,TN,0,,,0,,,,,,,,,,,
SUBSPECIES,8867,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,8867,DELII,18/09/1997,,1,,,0,,,,,,,,,,,
SUBSPECIES,9516,I,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,9517,I,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,9528,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,9528,II,01/08/1985,,1,,,1,349,FAMILY,,Included in Gruidae spp.,Incluida en Gruidae spp.,Inscrit sous Gruidae spp.,,,,,
SUBSPECIES,9583,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,9583,II,04/02/1977,,1,,,1,9582,SPECIES,,Included in <i>Gypaetus barbatus</i>.,Incluida en <i>Gypaetus barbatus</i>.,Inscrit sous <i>Gypaetus barbatus</i>.,,,,,
SUBSPECIES,9654,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,9654,I,04/02/1977,,1,,,1,9646,SPECIES,,Included in <i>Haliaeetus albicilla</i>.,Incluida en <i>Haliaeetus albicilla</i>.,Inscrit sous <i>Haliaeetus albicilla</i>.,,,,,
SUBSPECIES,9949,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,9949,I,22/10/1987,,1,,,1,9948,species,,Replaced by Central and North American populations of Puma yagouaroundi.,Sustituida por las poblaciones de Puma yagouaroundi de América del Norte y América Central.,Remplacé par les populations d'Amérique centrale et d'Amérique du Nord de Puma yagouaroundi.,,,,,
SUBSPECIES,9950,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,9950,I,22/10/1987,,1,,,1,9948,species,,Replaced by Central and North American populations of Puma yagouaroundi.,Sustituida por las poblaciones de Puma yagouaroundi de América del Norte y América Central.,Remplacé par les populations d'Amérique centrale et d'Amérique du Nord de Puma yagouaroundi.,,,,,
SUBSPECIES,9951,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,9951,I,22/10/1987,,1,,,1,9948,species,,Replaced by Central and North American populations of Puma yagouaroundi.,Sustituida por las poblaciones de Puma yagouaroundi de América del Norte y América Central.,Remplacé par les populations d'Amérique centrale et d'Amérique du Nord de Puma yagouaroundi.,,,,,
SUBSPECIES,9955,III/r,16/03/1989,DE,0,,,0,,,,,,,,,,,
SUBSPECIES,9955,III/r,16/03/1989,DK,0,,,0,,,,,,,,,,,
SUBSPECIES,9955,III/r,16/03/1989,IT,0,,,0,,,,,,,,,,,
SUBSPECIES,9955,III,16/03/1989,IN,1,,,0,,,,,,,,,,,
SUBSPECIES,9955,III/r,30/03/1989,LU,0,,,0,,,,,,,,,,,
SUBSPECIES,9955,III/r,17/05/1989,GB,0,,,0,,,,,,,,,,,
SUBSPECIES,9955,III/r,24/05/1989,ES,0,,,0,,,,,,,,,,,
SUBSPECIES,9955,III/r,29/06/1989,NL,0,,,0,,,,,,,,,,,
SUBSPECIES,9955,III/r,28/07/1989,PT,0,,,0,,,,,,,,,,,
SUBSPECIES,9955,III/w,18/01/1990,DK,0,,,0,,,,,,,,,,,
SUBSPECIES,9955,III/w,01/03/1990,IT,0,,,0,,,,,,,,,,,
SUBSPECIES,9955,III/w,18/04/1990,LU,0,,,0,,,,,,,,,,,
SUBSPECIES,9955,III/w,23/04/1990,DE,0,,,0,,,,,,,,,,,
SUBSPECIES,9955,III/w,25/05/1990,GB,0,,,0,,,,,,,,,,,
SUBSPECIES,9955,III/w,03/08/1990,PT,0,,,0,,,,,,,,,,,
SUBSPECIES,9955,III/w,23/10/1990,ES,0,,,0,,,,,,,,,,,
SUBSPECIES,9955,III/w,11/01/1991,NL,0,,,0,,,,,,,,,,,
SUBSPECIES,10169,I,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,11240,I,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,11512,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,11512,I,18/01/1990,,1,,,1,11509,SPECIES,,Included in <i>Leopardus pardalis</i>.,Incluida en <i>Leopardus pardalis</i>.,Inscrit sous <i>Leopardus pardalis</i>.,,,,,
SUBSPECIES,11513,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,11513,I,18/01/1990,,1,,,1,11509,SPECIES,,Included in <i>Leopardus pardalis</i>.,Incluida en <i>Leopardus pardalis</i>.,Inscrit sous <i>Leopardus pardalis</i>.,,,,,
SUBSPECIES,11514,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,11514,I,18/01/1990,,1,,,1,11510,SPECIES,,Included in <i>Leopardus tigrinus</i>.,Incluida en <i>Leopardus tigrinus</i>.,Inscrit sous <i>Leopardus tigrinus</i>.,,,,,
SUBSPECIES,11515,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,11515,I,18/01/1990,,1,,,1,11511,SPECIES,,Included in <i>Leopardus wiedii</i>,Incluida en <i>Leopardus wiedii</i>.,Inscrit sous <i>Leopardus wiedii</i>.,,,,,
SUBSPECIES,11516,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,11516,I,18/01/1990,,1,,,1,11511,SPECIES,,Included in <i>Leopardus wiedii</i>,Incluida en <i>Leopardus wiedii</i>.,Inscrit sous <i>Leopardus wiedii</i>.,,,,,
SUBSPECIES,11936,I,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,12123,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,12123,I/r,31/10/1976,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SUBSPECIES,12123,I/w,03/07/1978,GB,0,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,On behalf of Hong Kong.,,,,
SUBSPECIES,12123,II,16/02/1995,,1,,,1,12122,SPECIES,,Included in <i>Lissemys punctata</i>.,Incluida en <i>Lissemys punctata</i>.,Inscrit sous <i>Lissemys punctata</i>.,,,,,
SUBSPECIES,12123,DELI,16/02/1995,,0,,,0,,,,,,,,,,,
SUBSPECIES,12522,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,12522,II,04/02/1977,,1,,,1,312,FAMILY,,Included in Felidae spp.,Incluida en Felidae spp.,Inscrit sous Felidae spp.,,,,,
SUBSPECIES,12523,I,01/07/1975,,0,,,0,,,,Formerly listed under synonym <i>Felis (Lynx) rufa escuinapae</i>,Anteriormente incluida como el sinónimo <i>Felis (Lynx) rufa escuinapae</i>,Précédemment inscrit comme le synonyme <i>Felis (Lynx) rufa escuinapae</i>,,,,,
SUBSPECIES,12523,II,11/06/1992,,1,,,1,312,FAMILY,,Included in Felidae spp.,Incluida en Felidae spp.,Inscrit sous Felidae spp.,,,,,
SUBSPECIES,12523,DELI,11/06/1992,,0,,,0,,,,,,,,,,,
SUBSPECIES,12844,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,12844,II/r,09/07/1975,CA,0,,,0,,,,,,,,,,,
SUBSPECIES,12844,II/w,04/02/1977,CA,0,,,0,,,,Reservation withdrawn as species removed from appendices.,"Reserva retirada, ya que la especie se ha suprimido de los Apéndices.",Réserve retirée du fait du retrait de l'espèce des annexes.,,,,,
SUBSPECIES,12844,DELII,04/02/1977,,1,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/r,16/03/1989,DE,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/r,16/03/1989,DK,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/r,16/03/1989,IT,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III,16/03/1989,IN,1,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/r,21/03/1989,CH,1,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/r,21/03/1989,LI,1,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/r,30/03/1989,LU,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/r,17/05/1989,GB,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/r,24/05/1989,ES,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/r,29/06/1989,NL,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/r,26/07/1989,CA,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/r,28/07/1989,PT,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/w,18/01/1990,DK,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/w,01/03/1990,IT,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/w,18/04/1990,LU,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/w,23/04/1990,DE,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/w,25/05/1990,GB,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/w,03/08/1990,PT,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/w,23/10/1990,ES,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/w,11/01/1991,NL,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/w,29/07/1992,CA,0,,,0,,,,,,,,,,,
SUBSPECIES,12846,III/r,02/10/2000,MK,1,,,0,,,,,,,,,,,
SUBSPECIES,12912,III,23/04/1981,GT,1,,,0,,,,,,,,,,,
SUBSPECIES,12998,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,12998,DELII,22/10/1987,,1,,,0,,,,,,,,,,,
SUBSPECIES,13005,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,13005,DELII,22/10/1987,,1,,,0,,,,,,,,,,,
SUBSPECIES,13284,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,13284,DELII,22/10/1987,,1,,,0,,,,,,,,,,,
SUBSPECIES,13285,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,13285,DELII,22/10/1987,,1,,,0,,,,,,,,,,,
SUBSPECIES,13286,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,13286,DELII,22/10/1987,,1,,,0,,,,,,,,,,,
SUBSPECIES,13287,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,13287,DELII,22/10/1987,,1,,,0,,,,,,,,,,,
SUBSPECIES,13288,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,13288,DELII,22/10/1987,,1,,,0,,,,,,,,,,,
SUBSPECIES,13289,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,13289,DELII,22/10/1987,,1,,,0,,,,,,,,,,,
SUBSPECIES,13898,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,13898,I,28/06/1979,,1,,,1,13897,SPECIES,,Included in Himalayan population of <i>M. moschiferus</i>.,Incluida en la población del Himalaya <i>M. moschiferus</i>.,Inscrit sous la population de l’Himalaya de <i>M. moschiferus</i>.,,,,,
SUBSPECIES,14016,III,16/03/1989,IN,1,,,0,,,,Formerly listed as <i>M. erminea</i>,Anteriormente incluida como <i>M. erminea</i>,Précédemment inscrit comme <i>M. erminea</i>,,,,,
SUBSPECIES,14016,III/r,16/03/1989,DE,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,16/03/1989,DK,0,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,16/03/1989,IT,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,21/03/1989,CH,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,21/03/1989,LI,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,30/03/1989,LU,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,17/05/1989,GB,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,24/05/1989,ES,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,29/06/1989,NL,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,26/07/1989,CA,0,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,28/07/1989,PT,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/w,18/01/1990,DK,0,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,22/02/1990,FR,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/w,29/07/1992,CA,0,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,06/06/1997,SE,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,08/11/2000,DK,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,15/11/2000,FI,0,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,19/01/2001,BE,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,25/05/2001,GR,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,31/10/2002,IE,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,02/02/2004,AT,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,26/05/2004,SK,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,05/08/2004,CZ,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,23/11/2010,EE,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,14/01/2011,MT,1,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,19/09/2011,LV,0,,,0,,,,,,,,,,,
SUBSPECIES,14016,III/r,04/12/2012,HU,1,,,0,,,,,,,,,,,
SUBSPECIES,14223,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,14223,DELI,28/06/1979,,1,,,0,,,,,,,,,,,
SUBSPECIES,14355,III,14/07/1976,UY,1,,,0,,,,,,,,,,,
SUBSPECIES,14355,III/r,24/10/1977,DK,0,,,0,,,,,,,,,,,
SUBSPECIES,14355,III/w,01/01/1984,DK,0,,,0,,,,,,,,,,,
SUBSPECIES,14779,I,04/02/1977,,1,,,0,,,,,,,,,,,
SUBSPECIES,14839,II,04/02/1977,,0,,,0,,,,,,,,,,,
SUBSPECIES,14839,II,06/06/1981,,1,,,1,129,ORDER,,Included in PSITTACIFORMES spp.,Incluida en PSITTACIFORMES spp.,Inscrit sous  PSITTACIFORMES spp.,,,,,
SUBSPECIES,15112,III,23/04/1981,GT,1,,,0,,,,,,,,,,,
SUBSPECIES,15312,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,15312,II,04/02/1977,,1,,,1,312,FAMILY,,Included in Felidae spp.,Incluida en Felidae spp.,Inscrit sous Felidae spp.,,,,,
SUBSPECIES,15313,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,15313,II,04/02/1977,,1,,,1,312,FAMILY,,Included in Felidae spp.,Incluida en Felidae spp.,Inscrit sous Felidae spp.,,,,,
SUBSPECIES,15314,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,15314,II,04/02/1977,,1,,,1,312,FAMILY,,Included in Felidae spp.,Incluida en Felidae spp.,Inscrit sous Felidae spp.,,,,,
SUBSPECIES,15325,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,15325,DELII,04/02/1977,,1,,,0,,,,,,,,,,,
SUBSPECIES,15713,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,15713,II,28/06/1979,,1,,,1,147,ORDER,,Included in STRIGIFORMES spp.,Incluida en STRIGIFORMES spp.,Inscrit sous STRIGIFORMES spp.,,,,,
SUBSPECIES,15734,I,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,15737,I,01/07/1975,,1,,,0,,,,,,,,,,,
SUBSPECIES,15738,I,01/07/1975,,1,"IN,PK",,0,,,,Formerly included in <i>Ovis vignei</i>.,Anteriormente incluida en <i>Ovis vignei</i>.,Précédemment inscrit sous <i>Ovis vignei</i>.,,,,,
SUBSPECIES,15745,I,18/09/1997,,1,,,0,,,,,,,,,,,
SUBSPECIES,15952,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,15952,I,04/02/1977,,1,,,0,,,,,,,,,,,
SUBSPECIES,15952,DELII,04/02/1977,,0,,,0,,,,,,,,,,,
SUBSPECIES,15956,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,15956,I,22/10/1987,,1,,,1,15955,SPECIES,,Included in <i>Panthera tigris</i>.,Incluida en <i>Panthera tigris</i>.,Inscrit sous <i>Panthera tigris</i>.,,,,,
SUBSPECIES,15956,DELII,22/10/1987,,0,,,0,,,,,,,,,,,
SUBSPECIES,16255,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,16255,II,04/02/1977,,1,,,1,16249,SPECIES,,Included in <i>Parnassius apollo</i>.,Incluida en <i>Parnassius apollo</i>.,Inscrit sous <i>Parnassius apollo</i>.,,,,,
SUBSPECIES,17047,II,28/06/1979,,0,,,0,,,,,,,,,,,
SUBSPECIES,17047,II,29/07/1983,,1,,,1,620,FAMILY,,Included in Phoenicopteridae spp.,Incluida en Phoenicopteridae spp.,Inscrit sous Phoenicopteridae spp.,,,,,
SUBSPECIES,17274,II,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,17274,DELII,22/10/1987,,1,,,0,,,,,,,,,,,
SUBSPECIES,17472,I,01/07/1975,,0,,,0,,,,,,,,,,,
SUBSPECIES,17472,DELI,04/02/1977,,1,,,0,,,,,,,,,,,
SUBSPECIES,17870,II,17/10/1980,,1,,,0,,,,,,,,,,,
