Scientific name,Rank,RecID,ParentRank,ParentRecID,Status,Species Author,notes,Designation
poecilorrhoa,Species,5758,Genus,1222,N,"(Brüggemann, 1876)",,CITES_EU
vascomarquesi,Species,5745,Genus,1217,A,"Zibrowius & Cairns, 1992",,CITES_EU
trophostega,Species,5744,Genus,1217,A,"(Fisher, 1938)",,CITES_EU
tenuiseptata,Species,5743,Genus,1217,A,"Cairns, 1986",,CITES_EU
studeri,Species,5742,Genus,1217,A,"Cairns, 1991",,CITES_EU
stenopoma,Species,5741,Genus,1217,A,"(Hickson & England, 1905)",,CITES_EU
robusta,Species,5740,Genus,1217,A,"Cairns, 1991",,CITES_EU
ramosa,Species,5739,Genus,1217,A,"(Hickson & England, 1905)",,CITES_EU
pudica,Species,5738,Genus,1217,A,"Milne Edwards & Haime, 1849",,CITES_EU
polypoma,Species,5737,Genus,1217,A,"Cairns, 1991",,CITES_EU
platypoma,Species,5736,Genus,1217,A,"(Hickson & England, 1905)",,CITES_EU
peircei,Species,5735,Genus,1217,A,"Pourtalès, 1867",,CITES_EU
papillosa,Species,5734,Genus,1217,A,"Cairns, 1986",,CITES_EU
micropoma,Species,5733,Genus,1217,A,"Cairns, 1985",,CITES_EU
medioatlantica,Species,5732,Genus,1217,A,"Zibrowius & Cairns, 1992",,CITES_EU
lacunosa,Species,5731,Genus,1217,A,"Cairns, 1986",,CITES_EU
japonica,Species,5730,Genus,1217,A,"(Milne Edwards & Haime, 1849)",,CITES_EU
insolita,Species,5729,Genus,1217,A,"Cairns, 1986",,CITES_EU
glossopoma,Species,5728,Genus,1217,A,"Cairns, 1986",,CITES_EU
glebulenta,Species,5727,Genus,1217,A,"Cairns, 1986",,CITES_EU
gigantea,Species,5726,Genus,1217,A,"(Fisher, 1938)",,CITES_EU
fragilis,Species,5725,Genus,1217,A,"Cairns, 1983",,CITES_EU
formosa,Species,5724,Genus,1217,A,"Cairns, 1983",,CITES_EU
floridana,Species,5723,Genus,1217,A,"Cairns, 1986",,CITES_EU
eueides,Species,5722,Genus,1217,A,"Cairns, 1986",,CITES_EU
dactylopoma,Species,5721,Genus,1217,A,"Cairns, 1986",,CITES_EU
cymas,Species,5720,Genus,1217,A,"Cairns, 1986",,CITES_EU
curvata,Species,5719,Genus,1217,A,"Cairns, 1991",,CITES_EU
cryptotrema,Species,5718,Genus,1217,A,"Zibrowius, 1981",,CITES_EU
clausa,Species,5717,Genus,1217,A,"Broch, 1947",,CITES_EU
balia,Species,5716,Genus,1217,A,"(Hickson & England, 1905)",,CITES_EU
affinis,Species,5715,Genus,1217,A,"Moseley, 1879",,CITES_EU
willardi,Species,5686,Genus,1213,A,"Meek, 1905",,CITES_EU
durissus,Species,5684,Genus,1213,A,"Linnaeus, 1758",,CITES_EU
mantchuricum,Species,5682,Genus,1212,A,"Swinhoe, 1863",,CITES_EU
crossoptilon,Species,5680,Genus,1212,A,"(Hodgson, 1838)",,CITES_EU
mossambica,Species,5675,Genus,1207,A,"Smith, 1955",,CITES_EU
siamensis,Species,5671,Genus,1205,A,"Schneider, 1801",,CITES_EU
rhombifer,Species,5670,Genus,1205,A,"Cuvier, 1807",,CITES_EU
porosus,Species,5668,Genus,1205,A,"Schneider, 1801",,"CITES_EU,CMS"
palustris,Species,5667,Genus,1205,A,"Lesson, 1831",,CITES_EU
mindorensis,Species,5666,Genus,1205,A,"Schmidt, 1935",,CITES_EU
novaeguineae,Species,5665,Genus,1205,A,"K. P. Schmidt, 1928",,CITES_EU
niloticus,Species,5664,Genus,1205,A,"Laurenti, 1768",,CITES_EU
moreletii,Species,5663,Genus,1205,A,"Duméril, Bibron & Duméril, 1851",,CITES_EU
johnstoni,Species,5662,Genus,1205,A,"Krefft, 1873",,CITES_EU
intermedius,Species,5661,Genus,1205,A,"Graves, 1819",,CITES_EU
cataphractus,Species,5660,Genus,1205,A,"Cuvier, 1825",,CITES_EU
acutus,Species,5659,Genus,1205,A,"(Cuvier, 1807)",,CITES_EU
amazonicus,Species,5658,Genus,1204,A,"(Spix, 1825)",,CITES_EU
zimmermanni,Species,5588,Genus,1203,A,"Wettstein, 1953",,CITES_EU
wimmeri,Species,5587,Genus,1203,A,"Heim de Balsac & Aellen, 1958",,CITES_EU
usambarae,Species,5586,Genus,1203,A,"Dippenaar, 1980",,CITES_EU
thalia,Species,5585,Genus,1203,A,"Dippenaar, 1980",,CITES_EU
telfordi,Species,5584,Genus,1203,A,"Hutterer, 1986",,CITES_EU
tansaniana,Species,5583,Genus,1203,A,"Hutterer, 1986",,CITES_EU
stenocephala,Species,5582,Genus,1203,A,"Dieterlen & Heim de Balsac, 1979",,CITES_EU
phaeura,Species,5580,Genus,1203,A,"Osgood, 1936",,CITES_EU
nimbae,Species,5578,Genus,1203,A,"Heim de Balsac, 1956",,CITES_EU
monax,Species,5577,Genus,1203,A,"Thomas, 1910",,CITES_EU
maquassiensis,Species,5576,Genus,1203,A,"Roberts, 1946",,CITES_EU
manengubae,Species,5575,Genus,1203,A,"Hutterer, 1982",,CITES_EU
lucina,Species,5572,Genus,1203,A,"Dippenaar, 1980",,CITES_EU
longipes,Species,5571,Genus,1203,A,"Hutterer & Happold, 1983",,CITES_EU
latona,Species,5570,Genus,1203,A,"Hollister, 1916",,CITES_EU
lanosa,Species,5569,Genus,1203,A,"Heim de Balsac, 1968",,CITES_EU
kivuana,Species,5568,Genus,1203,A,"Heim de Balsac, 1968",,CITES_EU
grassei,Species,5567,Genus,1203,A,"Brosset, DuBost & Heim de Balsac, 1965",,CITES_EU
glassi,Species,5566,Genus,1203,A,"Heim de Balsac, 1966",,CITES_EU
eisentrauti,Species,5565,Genus,1203,A,"Heim de Balsac, 1957",,CITES_EU
crenata,Species,5562,Genus,1203,A,"Brosset, DuBost & Heim de Balsac, 1965",,CITES_EU
congobelgica,Species,5561,Genus,1203,A,"Hollister, 1916",,CITES_EU
baileyi,Species,5559,Genus,1203,A,"Osgood, 1936",,CITES_EU
ansellorum,Species,5558,Genus,1203,A,"Hutterer & Dippenaar, 1987",,CITES_EU
rugosus,Species,5544,Genus,1199,A,"Cairns, 1995",,CITES_EU
curvatus,Species,5543,Genus,1199,A,"Cairns, 1995",,CITES_EU
woodsi,Species,5542,Genus,1199,A,"(Wells, 1964)",,CITES_EU
squiresi,Species,5540,Genus,1199,A,"(Cairns, 1979)",,CITES_EU
rubescens,Species,5539,Genus,1199,A,"(Moseley, 1881)",,CITES_EU
niinoi,Species,5538,Genus,1199,A,"(Yabe & Eguchi, 1942)",,CITES_EU
irregularis,Species,5537,Genus,1199,A,"(Cairns, 1982)",,CITES_EU
inornatus,Species,5536,Genus,1199,A,"Tenison-Woods, 1878",,CITES_EU
galapagensis,Species,5535,Genus,1199,A,"Cairns, 1991",,CITES_EU
foxi,Species,5534,Genus,1199,A,"(Durham & Barnard, 1952)",,CITES_EU
cornu,Species,5533,Genus,1199,A,"(Moseley, 1881)",,CITES_EU
zonurus,Species,5531,Genus,1197,N,"(Rüppell, 1835)",,CITES_EU
piscator,Species,5530,Genus,1197,A,"(Boddaert, 1783)",,CITES_EU
crex,Species,5520,Genus,1193,A,"(Linnaeus, 1758)",,"CITES_EU,CMS"
nevadae,Species,5517,Genus,1191,A,"Hubbs, 1932",,CITES_EU
baileyi,Species,5515,Genus,1191,A,"(Gilbert, 1893)",,CITES_EU
rubra,Species,5508,Genus,1187,A,"Linnaeus, 1758",,CITES_EU
globulosa,Species,5507,Genus,1187,A,"Spix, 1825",,CITES_EU
daubentoni,Species,5506,Genus,1187,A,"Gray, 1867",,CITES_EU
blumenbachii,Species,5505,Genus,1187,A,"Spix, 1825",,CITES_EU
alector,Species,5504,Genus,1187,A,"Linnaeus, 1766",,CITES_EU
alberti,Species,5503,Genus,1187,A,"Fraser, 1852",,CITES_EU
coturnix,Species,5450,Genus,1174,A,"(Linnaeus, 1758)",,CMS
tenuis,Species,5444,Genus,1172,A,"(Evermann & Meek, 1898)",,CITES_EU
princeps,Species,5442,Genus,1172,A,"Gilbert, 1898",,CITES_EU
leiopomus,Species,5441,Genus,1172,A,"Gilbert & Evermann, 1894",,CITES_EU
greenei,Species,5440,Genus,1172,A,"(Gilbert & Cuvier, 1898)",,CITES_EU
extensus,Species,5439,Genus,1172,A,"Bailey & Bond, 1963",,CITES_EU
echinatus,Species,5438,Genus,1172,A,"Bailey & Bond, 1963",,CITES_EU
asperrimus,Species,5437,Genus,1172,A,"Rutter, 1908",,CITES_EU
maculata,Species,5433,Genus,1171,A,"(Müller, 1776)",,CITES_EU
coscoroba,Species,5428,Genus,1169,A,"(Molina, 1782)",,CITES_EU
wellsi,Species,5427,Genus,19829,A,"Veron & Pichon, 1980",,CITES_EU
monile,Species,5426,Genus,19829,A,"(Forskål, 1775)",,CITES_EU
mcneilli,Species,5425,Genus,19829,A,"Wells, 1962",,CITES_EU
marshae,Species,5424,Genus,19829,A,"Wells, 1962",,CITES_EU
hazimanensis,Species,5423,Genus,19829,A,"Yabe & Sugiyama, 1936",,CITES_EU
exaesa,Species,5422,Genus,19829,A,"(Dana, 1846)",,CITES_EU
crassa,Species,5421,Genus,19829,A,"Veron & Pichon, 1980",,CITES_EU
columna,Species,5420,Genus,19829,A,"(Dana, 1846)",,CITES_EU
personatus,Species,5418,Genus,1167,N,"(Rüppell, 1842)",,CITES_EU
leucogaster,Species,5417,Genus,1167,N,"(Rüppell, 1842)",,CITES_EU
concolor,Species,5416,Genus,1167,N,"(A. Smith, 1833)",,CITES_EU
cristata,Species,5415,Genus,1166,A,"(Vieillot, 1816)",,CITES_EU
hawaiiensis,Species,5392,Genus,1163,A,"Peale, 1848",,CITES_EU
zebrata,Species,5387,Genus,1162,A,"Gray, 1855",,CITES_EU
austriaca,Species,5386,Genus,1161,A,"Laurenti, 1768",,CITES_EU
alpenae,Species,5361,Genus,1158,A,"(Koelz, 1924)",,CITES_EU
rivae,Species,5359,Genus,1157,A,"(Boulenger, 1896)",,CITES_EU
imkae,Species,5358,Genus,1157,A,"Mouton & van Wyk, 1994",,CITES_EU
cloetei,Species,5357,Genus,1157,A,"Mouton & van Wyk, 1994",,CITES_EU
aridus,Species,5356,Genus,1157,A,"Mouton & van Wyk, 1994",,CITES_EU
angolensis,Species,5355,Genus,1157,A,"(Bocage, 1895)",,CITES_EU
warreni,Species,5353,Genus,1157,A,"(Boulenger, 1908)",,CITES_EU
vittifer,Species,5352,Genus,1157,A,"(Reichenow, 1887)",,CITES_EU
ukingensis,Species,5351,Genus,1157,A,"(Loveridge, 1932)",,CITES_EU
tropidosternum,Species,5350,Genus,1157,A,"(Cope, 1869)",,CITES_EU
tasmani,Species,5349,Genus,1157,A,"(Power, 1930)",,CITES_EU
rhodesianus,Species,5348,Genus,1157,A,"(Hewitt, 1933)",,CITES_EU
pustulatus,Species,5347,Genus,1157,A,"(Peters, 1862)",,CITES_EU
polyzonus,Species,5346,Genus,1157,A,"A. Smith, 1838",,CITES_EU
peersi,Species,5345,Genus,1157,A,"(Hewitt, 1932)",,CITES_EU
oelofseni,Species,5344,Genus,1157,A,"Mouton & van Wyk, 1990",,CITES_EU
niger,Species,5343,Genus,1157,A,"Cuvier, 1829",,CITES_EU
namaquensis,Species,5342,Genus,1157,A,"(Methuen & Hewitt, 1914)",,CITES_EU
minor,Species,5341,Genus,1157,A,"FitzSimons, 1943",,CITES_EU
mclachlani,Species,5340,Genus,1157,A,"Mouton, 1986",,CITES_EU
macropholis,Species,5339,Genus,1157,A,"(Boulenger, 1910)",,CITES_EU
lawrenci,Species,5338,Genus,1157,A,"(FitzSimons, 1939)",,CITES_EU
jordani,Species,5337,Genus,1157,A,"(Parker, 1936)",,CITES_EU
giganteus,Species,5336,Genus,1157,A,"A. Smith, 1844",,CITES_EU
cordylus,Species,5335,Genus,1157,A,"(Linnaeus, 1758)",,CITES_EU
coeruleopunctatus,Species,5334,Genus,1157,A,"(Methuen & Hewitt, 1914)",,CITES_EU
cataphractus,Species,5333,Genus,1157,A,"Boie, 1828",,CITES_EU
campbelli,Species,5332,Genus,1157,A,"(FitzSimons, 1938)",,CITES_EU
hortulanus,Species,5329,Genus,1155,A,"(Linnaeus, 1758)",,CITES_EU
caninus,Species,5328,Genus,1155,A,"(Linnaeus, 1758)",,CITES_EU
annulatus,Species,5327,Genus,1155,A,"(Cope, 1875)",,CITES_EU
atratus,Species,5324,Genus,1152,A,"(Bechstein, 1783)",,CMS
vasa,Species,5322,Genus,1151,A,"(Shaw, 1812)",,CITES_EU
nigra,Species,5321,Genus,1151,A,"(Linnaeus, 1758)",,CITES_EU
garrulus,Species,5290,Genus,1149,A,"Linnaeus, 1758",,"CITES_EU,CMS"
malabaricus,Species,5281,Genus,1148,A,"(Scopoli, 1788)",,CITES_EU
carolinensis,Species,5268,Genus,1141,N,"(Linnaeus, 1758)",,CITES_EU
robusta,Species,5264,Genus,1139,A,"Nieden, 1908",,CITES_EU
goliath,Species,5263,Genus,1139,A,"(Boulenger, 1906)",,CITES_EU
caelata,Species,5262,Genus,1138,A,"(Conrad, 1834)",,CITES_EU
funicolumna,Species,5260,Genus,1136,A,"(Alcock, 1902)",,CITES_EU
brunneus,Species,5259,Genus,1136,A,"(Moseley, 1881)",,CITES_EU
verrucosa,Species,5255,Genus,1133,A,"(Studer, 1878)",,CITES_EU
unifacialis,Species,5254,Genus,1133,A,"Cairns, 1991",,CITES_EU
tetrastichopora,Species,5253,Genus,1133,A,"Cairns, 1991",,CITES_EU
laevis,Species,5251,Genus,1133,A,"(Studer, 1878)",,CITES_EU
gigantea,Species,5250,Genus,1133,A,"Cairns, 1991",,CITES_EU
dura,Species,5249,Genus,1133,A,"Hickson & England, 1909",,CITES_EU
candelabrum,Species,5248,Genus,1133,A,"Cairns, 1991",,CITES_EU
anthohelia,Species,5247,Genus,1133,A,"Cairns, 1991",,CITES_EU
adeta,Species,5246,Genus,1133,A,"Cairns, 1987",,CITES_EU
subcristatus,Species,5240,Genus,1130,A,"(Gray, 1831)",,CITES_EU
pallidus,Species,5239,Genus,1130,A,"Heller, 1903",,CITES_EU
albipes,Species,5223,Genus,1124,A,"(Lichtenstein, 1829)",,CITES_EU
humboldtii,Species,5219,Genus,1121,A,"Gray, 1837",,CITES_EU
vaughani,Species,5218,Genus,1120,A,"Cairns, 1991",,CITES_EU
laevigata,Species,5217,Genus,1120,A,"(Pourtalès, 1871)",,CITES_EU
cyanopis,Species,5213,Genus,1116,N,"(Pelzeln, 1870)",,CITES_EU
leucomela,Species,5212,Genus,1115,N,"Temminck, 1821",,CITES_EU
albitorques,Species,5211,Genus,1115,N,"Rüppell, 1837",,CITES_EU
versicolor,Species,5210,Genus,1115,N,"Kittlitz, 1832",,CITES_EU
jouyi,Species,5209,Genus,1115,N,"(Stejneger, 1887)",,CITES_EU
janthina,Species,5208,Genus,1115,N,"Temminck, 1830",,CITES_EU
albinucha,Species,5207,Genus,1115,N,"Sassi, 1911",,CITES_EU
eversmanni,Species,5206,Genus,1115,N,"Bonaparte, 1856",,CITES_EU
araucana,Species,5205,Genus,1115,N,"Lesson, 1827",,CITES_EU
palumboides,Species,5204,Genus,1115,N,"(Hume, 1873)",,CITES_EU
pollenii,Species,5203,Genus,1115,N,"Schlegel, 1866",,CITES_EU
unicincta,Species,5202,Genus,1115,A,"Cassin, 1860",,CITES_EU
trocaz,Species,5201,Genus,1115,A,"Heineken, 1829",,CITES_EU
torringtoni,Species,5200,Genus,1115,N,"Bonaparte, 1854",,CITES_EU
thomensis,Species,5199,Genus,1115,N,"Barboza du Bocage, 1888",,CITES_EU
punicea,Species,5198,Genus,1115,N,"Blyth, 1842",,CITES_EU
palumbus,Species,5197,Genus,1115,N,"Linnaeus, 1758",,CITES_EU
pallidiceps,Species,5196,Genus,1115,N,"(Ramsay, 1877)",,CITES_EU
oliviae,Species,5195,Genus,1115,N,"Clarke, 1918",,CITES_EU
oenops,Species,5194,Genus,1115,A,"Salvin, 1895",,CITES_EU
oenas,Species,5193,Genus,1115,N,"Linnaeus, 1758",,CITES_EU
mayeri,Species,5192,Genus,6423,A,"(Prévost, 1843)",,CITES_EU
livia,Species,5191,Genus,1115,A,"Gmelin, 1789",,CITES_EU
junoniae,Species,5190,Genus,1115,A,"Hartert, 1916",,CITES_EU
iriditorques,Species,5189,Genus,1115,A,"Cassin, 1856",,CITES_EU
inornata,Species,5188,Genus,1115,N,"Vigors, 1827",,CITES_EU
guinea,Species,5187,Genus,1115,A,"Linnaeus, 1758",,CITES_EU
elphinstonii,Species,5186,Genus,1115,N,"(Sykes, 1833)",,CITES_EU
caribaea,Species,5185,Genus,1115,A,"Jacquin, 1784",,CITES_EU
bollii,Species,5184,Genus,1115,A,"Godman, 1872",,CITES_EU
argentina,Species,5183,Genus,1115,N,"Bonaparte, 1855",,CITES_EU
viridiflavus,Species,5175,Genus,1114,A,"Lacépède, 1789",,CITES_EU
nummifer,Species,5174,Genus,1114,A,"Reuss, 1834",,CITES_EU
najadum,Species,5173,Genus,1114,A,"(Eichwald, 1831)",,CITES_EU
jugularis,Species,5172,Genus,1114,A,"(Linnaeus, 1758)",,CITES_EU
cypriensis,Species,5170,Genus,1114,A,"Schõtti, 1985",,CITES_EU
natans,Species,5168,Genus,1113,A,"(Houttuyn, 1772)",,CITES_EU
amaranthus,Species,5167,Genus,1113,A,"(O. F. Müller, 1775)",,CITES_EU
izardi,Species,5165,Genus,1111,A,"Barnard, 1929",,CITES_EU
stokoei,Species,5164,Genus,1111,A,"Barnard, 1929",,CITES_EU
cameroni,Species,5163,Genus,1111,A,"Barnard, 1929",,CITES_EU
neli,Species,5162,Genus,1111,A,"Barnard, 1932",,CITES_EU
westwoodi,Species,5161,Genus,1111,A,"Gray, 1832",,CITES_EU
eastmani,Species,5160,Genus,1111,A,"Barnard, 1932",,CITES_EU
barnardi,Species,5159,Genus,1111,A,"Endrödy-Younga, 1988",,CITES_EU
haughtoni,Species,5158,Genus,1111,A,"Barnard, 1929",,CITES_EU
whitei,Species,5157,Genus,1111,A,"Barnard, 1932",,CITES_EU
thunbergi,Species,5156,Genus,1111,A,"Westwood, 1855",,CITES_EU
berrisfordi,Species,5155,Genus,1111,A,"Barnard, 1932",,CITES_EU
montisatris,Species,5154,Genus,1111,A,"Endrödy-Younga, 1988",,CITES_EU
cassoni,Species,5153,Genus,1111,A,"Barnard, 1932",,CITES_EU
primosi,Species,5152,Genus,1111,A,"Barnard, 1929",,CITES_EU
vellerosus,Species,5146,Genus,1109,A,"(I. Geoffroy, 1834)",,CITES_EU
satanas,Species,5145,Genus,1109,A,"Waterhouse, 1838",,CITES_EU
polykomos,Species,5144,Genus,1109,A,"(Zimmermann, 1780)",,CITES_EU
guereza,Species,5143,Genus,1109,A,"Rüppell, 1835",,CITES_EU
angolensis,Species,5142,Genus,1109,A,"P. Sclater, 1860",,CITES_EU
thalassinus,Species,5117,Genus,1104,A,"(Swainson, 1827)",,CITES_EU
serrirostris,Species,5116,Genus,1104,A,"(Vieillot, 1816)",,CITES_EU
delphinae,Species,5115,Genus,1104,A,"(Lesson, 1839)",,CITES_EU
coruscans,Species,5114,Genus,1104,A,"(Gould, 1846)",,CITES_EU
immersa,Species,5108,Genus,1100,A,"Pourtalès, 1871",,CITES_EU
inordinata,Species,5105,Genus,1098,A,"Cairns, 1984",,CITES_EU
brooki,Species,5098,Genus,1095,A,"Cairns, 1995",,CITES_EU
zelandiae,Species,5097,Genus,1129,A,"Duncan, 1876",,CITES_EU
goreaui,Species,5095,Genus,1095,A,"Wells, 1972",,CITES_EU
cylindricus,Species,5092,Genus,1095,A,"Milne Edwards & Haime, 1848",,CITES_EU
bowersi,Species,5091,Genus,1095,A,"Vaughan, 1906",,CITES_EU
anthophyllites,Species,5090,Genus,1095,A,"Milne Edwards & Haime, 1848",,CITES_EU
mayeri,Species,5077,Genus,1088,A,"Vaughan, 1918",,CITES_EU
wilsoni,Species,5073,Genus,1086,A,"(DeLattre & Bourcier, 1846)",,CITES_EU
violifer,Species,5072,Genus,1086,A,"(Gould, 1846)",,CITES_EU
torquata,Species,5071,Genus,1086,A,"(Boissonneau, 1840)",,CITES_EU
prunellei,Species,5070,Genus,1086,A,"(Bourcier, 1843)",,CITES_EU
phalerata,Species,5069,Genus,1086,A,"(Bangs, 1898)",,CITES_EU
lutetiae,Species,5067,Genus,1086,A,"(DeLattre & Bourcier, 1846)",,CITES_EU
iris,Species,5066,Genus,1086,A,"(Gould, 1854)",,CITES_EU
helianthea,Species,5065,Genus,1086,A,"(Lesson, 1838)",,CITES_EU
coeligena,Species,5064,Genus,1086,A,"(Lesson, 1833)",,CITES_EU
bonapartei,Species,5063,Genus,1086,A,"(Boissonneau, 1840)",,CITES_EU
purpurea,Species,5053,Genus,1081,A,"Hodgson, 1836",,CITES_EU
azurea,Species,5051,Genus,1081,A,"(Temminck, 1824)",,CITES_EU
milleri,Species,5049,Genus,1080,A,"Taylor, 1966",,CITES_EU
coccothraustes,Species,5041,Genus,1075,A,"(Linnaeus, 1758)",,CITES_EU
hubbsi,Species,5026,Genus,1073,A,"Taylor, 1966",,CITES_EU
macgregorii,Species,5024,Genus,1071,A,"De Vis, 1890",,CITES_EU
loriae,Species,5023,Genus,1071,A,"(Salvadori, 1894)",,CITES_EU
hyperythrus,Species,4996,Genus,1070,A,"Cope, 1864",,CITES_EU
rubricauda,Species,4993,Genus,1068,A,"(Boddaert, 1783)",,CITES_EU
rex,Species,4990,Genus,1066,A,"Sharpe, 1880",,CITES_EU
guttata,Species,4968,Genus,19837,A,,,CITES_EU
muhlenbergii,Species,4967,Genus,16581,A,"(Schoepff, 1801)",,CITES_EU
insculpta,Species,4965,Genus,16581,A,"(LeConte, 1829)",,CITES_EU
clelia,Species,4962,Genus,1054,A,"(Daudin, 1803)",,CITES_EU
cavernicola,Species,4957,Genus,1050,A,"Trewavas, 1936",,CITES_EU
godefrida,Species,4956,Genus,1049,A,"(Temminck, 1811)",,CITES_EU
hyemalis,Species,4954,Genus,1047,A,"(Linnaeus, 1758)",,"CITES_EU,CMS"
glandarius,Species,4953,Genus,1046,A,"(Linnaeus, 1758)",,CITES_EU
rolandi,Species,4951,Genus,1044,A,"Lacaze-Duthiers, 1897",,CITES_EU
gracilis,Species,4950,Genus,1044,A,"(Milne Edwards & Haime, 1848)",,CITES_EU
eguchii,Species,4949,Genus,1044,A,"(Wells, 1982)",,CITES_EU
echinata,Species,4948,Genus,1044,A,"Cairns, 1984",,CITES_EU
plumosa,Species,4947,Genus,1043,A,"Brook, 1889",,CITES_EU
pacifica,Species,4946,Genus,1042,A,"Cairns, 1991",,CITES_EU
debilis,Species,4945,Genus,1042,A,"Milne Edwards & Haime, 1849",,CITES_EU
caespitosa,Species,4944,Genus,1042,A,"(Linnaeus, 1767)",,CITES_EU
arbuscula,Species,4943,Genus,1042,A,"(LeSueur, 1821)",,CITES_EU
gemmans,Species,4942,Genus,1041,A,"Chevalier, 1966",,CITES_EU
exusta,Species,4941,Genus,1041,A,"Lütken, 1873",,CITES_EU
civetta,Species,4940,Genus,1040,A,"(Schreber, 1776)",,CITES_EU
cyanotis,Species,4939,Genus,1039,A,"(Temminck, 1824)",,CITES_EU
thalassina,Species,4929,Genus,1035,A,"(Temminck, 1826)",,CITES_EU
translucens,Species,4926,Genus,1034,A,"van Pesch, 1910",,CITES_EU
spiralis,Species,4925,Genus,1034,A,"(Linnaeus, 1758)",,CITES_EU
solorensis,Species,4924,Genus,4600,A,"(van Pesch, 1914)",,CITES_EU
sinensis,Species,4923,Genus,1034,A,"Zou & Zhou, 1984",,CITES_EU
saccula,Species,4921,Genus,4600,A,"(van Pesch, 1914)",,CITES_EU
rumphii,Species,4920,Genus,1034,A,"van Pesch, 1910",,CITES_EU
nana,Species,4919,Genus,1034,A,"van Pesch, 1910",,CITES_EU
musculosa,Species,4918,Genus,1034,A,"van Pesch, 1910",,CITES_EU
contorta,Species,4917,Genus,1034,A,"van Pesch, 1910",,CITES_EU
anguina,Species,4916,Genus,1034,A,"(Dana, 1846)",,CITES_EU
aggregata,Species,4915,Genus,4600,A,"(van Pesch, 1914)",,CITES_EU
rubripinnis,Species,4914,Genus,1033,A,"Randall & Carpenter, 1980",,CITES_EU
lubbocki,Species,4913,Genus,1033,A,"Randall & Carpenter, 1980",,CITES_EU
cyanopleura,Species,4912,Genus,1033,A,"(Bleeker, 1851)",,CITES_EU
spilonotus,Species,4910,Genus,1031,A,"Kaup, 1847",,CITES_EU
ranivorus,Species,4909,Genus,1031,A,"(Daudin, 1800)",,CITES_EU
pygargus,Species,4908,Genus,1031,A,"(Linnaeus, 1758)",,CITES_EU
melanoleucos,Species,4907,Genus,1031,A,"(Pennant, 1769)",,CITES_EU
maurus,Species,4906,Genus,1031,A,"(Temminck, 1828)",,CITES_EU
maillardi,Species,4905,Genus,1031,A,"Verreaux, 1862",,CITES_EU
macrourus,Species,4904,Genus,1031,A,"(S. G. Gmelin, 1770)",,CITES_EU
cyaneus,Species,4903,Genus,1031,A,"(Linnaeus, 1766)",,CITES_EU
cinereus,Species,4902,Genus,1031,A,"Vieillot, 1816",,CITES_EU
buffoni,Species,4901,Genus,1031,A,"(Gmelin, 1788)",,CITES_EU
assimilis,Species,4900,Genus,1031,A,"Jardine & Selby, 1828",,CITES_EU
approximans,Species,4899,Genus,1031,A,"Peale, 1848",,CITES_EU
aeruginosus,Species,4898,Genus,1031,A,"(Linnaeus, 1758)",,CITES_EU
pectoralis,Species,4897,Genus,1030,A,"A. Smith, 1829",,CITES_EU
gallicus,Species,4896,Genus,1030,A,"(Gmelin, 1788)",,CITES_EU
fasciolatus,Species,4895,Genus,1030,A,"Kaup, 1847",,CITES_EU
cinereus,Species,4894,Genus,1030,A,"Vieillot, 1818",,CITES_EU
cinerascens,Species,4893,Genus,1030,A,"J. W. von Müller, 1851",,CITES_EU
cinclus,Species,4887,Genus,1025,A,"(Linnaeus, 1758)",,CITES_EU
frontale,Species,4877,Genus,1023,A,"Blyth, 1842",,CITES_EU
stormi,Species,4867,Genus,1021,A,"(Blasius, 1896)",,CITES_EU
nigra,Species,4866,Genus,1021,A,"(Linnaeus, 1758)",,"CITES_EU,CMS"
maguari,Species,4865,Genus,1021,A,"(Gmelin, 1789)",,CITES_EU
episcopus,Species,4864,Genus,1021,A,"(Boddaert, 1783)",,"CITES_EU,CMS"
ciconia,Species,4863,Genus,1021,A,"(Linnaeus, 1758)",,CMS
boyciana,Species,4862,Genus,1021,A,"Swinhoe, 1873",,"CITES_EU,CMS"
abdimii,Species,4861,Genus,1021,A,"Lichtenstein, 1823",,"CITES_EU,CMS"
respublica,Species,4859,Genus,6356,A,"(Bonaparte, 1850)",,CITES_EU
regius,Species,4858,Genus,1020,A,"(Linnaeus, 1758)",,CITES_EU
magnificus,Species,4857,Genus,6356,A,"(Pennant, 1781)",,CITES_EU
steindachneri,Species,4839,Genus,1016,A,"Jordan & Snyder, 1899",,CITES_EU
pantostictum,Species,4837,Genus,1016,A,"Taylor & Miller, 1983",,CITES_EU
minckleyi,Species,4836,Genus,1016,A,"Kornfield & Taylor, 1983",,CITES_EU
labridens,Species,4835,Genus,1016,A,"(Pellegrin, 1903)",,CITES_EU
bartoni,Species,4834,Genus,1016,A,"(Bean, 1892)",,CITES_EU
oenone,Species,4832,Genus,1014,A,"(Lesson, 1832)",,CITES_EU
amherstiae,Species,4822,Genus,1009,A,"(Leadbeater, 1829)",,CITES_EU
pictus,Species,4821,Genus,1009,A,"(Linnaeus, 1758)",,CITES_EU
mosquitus,Species,4820,Genus,1008,A,"(Linnaeus, 1758)",,CITES_EU
brachyurus,Species,4819,Genus,1007,A,"(Illiger, 1815)",,CITES_EU
owstoni,Species,4806,Genus,1002,A,"Thomas, 1912",,CITES_EU
