SpcRecID,Scientific name,Rank,Status,RefRecIDs
18415,superficialis,Species,A,4027
8516,rotumana,Species,A,4029
6349,ornatus,Species,A,4030
19664,levidensis,Species,A,4030
21656,minor,Species,A,4030
21687,tenuescens,Species,A,4030
29637,parvulus,Species,A,4030
30407,lifuensis,Species,A,4030
30426,profundicella,Species,A,4030
30429,willeyi,Species,A,4030
30431,regularis,Species,A,4030
10291,grandis,Species,A,4032
3939,capensis,Species,A,4033
8614,sibogae,Species,A,4033
8908,capense,Species,A,4033
20621,gilchristi,Species,A,4033
16448,maldivensis,Species,A,4034
22226,cooperi,Species,A,4034
8729,somervillei,Species,A,4035
8907,antarctica,Species,A,4037
3953,grandis,Species,A,4039
3961,mabahithi,Species,A,4039
6347,murrayi,Species,A,4039
6352,sarsi,Species,A,4039
6353,varians,Species,A,4039
16049,conceptus,Species,A,4039
29515,nascornatus,Species,A,4039
10245,durotrix,Species,A,4050
1712,fiordensis,Species,A,4052
18056,somaliensis,Species,A,4061
11730,formosa,Species,A,4064
22922,concinna,Species,A,4064
88012,robusta,Species,A,4064
87945,fragilis,Species,A,4065
8601,macandrewi,Species,A,4071
10023,eupsammides,Species,A,4071
30403,hemisphaericus,Species,A,4071
1689,atlantica,Species,A,4072
1715,fruticosa,Species,A,4072
1716,furcata,Species,A,4072
1723,hirta,Species,A,4072
1739,pedata,Species,A,4072
1759,spinescens,Species,A,4072
1776,wollastonii,Species,A,4072
20843,gracilis,Species,A,4072
6745,coccinea,Species,A,4073
87903,gracilis,Species,A,4073
88006,setacea,Species,A,4073
93561,occidentalis,Species,A,4073
20841,filiformis,Species,A,4074
8037,antarctica,Species,A,4075
8049,fissurata,Species,A,4075
21085,rosaceus,Species,A,4076
21073,norvegicus,Species,A,4087
8532,peresi,Species,A,4089
2497,diffusa,Species,A,4094
2830,merleti,Species,A,4097
2831,wellsi,Species,A,4097
13204,scheeri,Species,A,4098
30363,pharensis,Species,A,4100
366,forskalii,Species,A,4101
437,squarrosa,Species,A,4101
8527,complanata,Species,A,4101
8529,halicora,Species,A,4101
9324,pectinata,Species,A,4101
9354,planulata,Species,A,4101
9596,interrupta,Species,A,4101
13538,platyphylla,Species,A,4101
13752,circumvallata,Species,A,4101
13817,spongiosa,Species,A,4101
13821,stilosa,Species,A,4101
17505,lamellina,Species,A,4101
20118,caliendrum,Species,A,4101
21097,armata,Species,A,4101
42181,maeandrina,Species,A,4101
8042,capensis,Species,A,4108
8048,dendyi,Species,A,4108
8056,novaezelandiae,Species,A,4108
30442,cooki,Species,A,4108
8039,atlantica,Species,A,4109
5716,balia,Species,A,4111
5736,platypoma,Species,A,4111
5739,ramosa,Species,A,4111
5741,stenopoma,Species,A,4111
11607,horrida,Species,A,4111
11612,ramosa,Species,A,4111
18526,pachypoma,Species,A,4111
20754,tiliata,Species,A,4111
20755,umbonata,Species,A,4111
21028,bilobatus,Species,A,4111
21071,multiplex,Species,A,4111
5249,dura,Species,A,4112
6754,profunda,Species,A,4112
6755,providentiae,Species,A,4112
13728,multipunctata,Species,A,4113
7000,patula,Species,A,4114
17616,turbida,Species,A,4114
5787,albitentaculata,Species,A,4116
8712,curvata,Species,A,4116
9664,clavator,Species,A,4116
12140,mokai,Species,A,4116
3762,noumeae,Species,A,4117
8731,taiwanensis,Species,A,4119
960,allingi,Species,A,4121
18026,horizontalata,Species,A,4121
42260,tutuilensis,Species,A,4121
5940,australiensis,Species,A,4124
8617,tuthilli,Species,A,4124
14873,etheridgi,Species,A,4124
8585,campanulatum,Species,A,4126
8722,moluccensis,Species,A,4129
11755,tenuis,Species,A,4131
18411,nierstraszi,Species,A,4131
42301,weberi,Species,A,4131
42302,lobata,Species,A,4131
6453,arbuscula,Species,A,4132
19653,minuta,Species,A,4132
19655,verrilli,Species,A,4132
29572,tenuis,Species,A,4132
29579,crassa,Species,A,4132
11747,gardineri,Species,A,4133
18408,explanulata,Species,A,4133
2516,ponderosa,Species,A,4134
29641,nuda,Species,A,4134
42543,boschmai,Species,A,4134
29500,gigas,Species,A,4135
19649,annae,Species,A,4136
2486,bonaespei,Species,A,4137
5168,natans,Species,A,4138
11735,trinitatis,Species,A,4139
20749,maderensis,Species,A,4144
11447,expansa,Species,A,4145
20776,crassus,Species,A,4150
22923,margaritata,Species,A,4150
8603,marcus,Species,A,4152
8748,pseudostephanus,Species,A,4154
11725,solidus,Species,A,4155
2401,matricidus,Species,A,4160
2509,imperialis,Species,A,4160
3982,spinigera,Species,A,4160
6994,echinata,Species,A,4160
16459,alcicornis,Species,A,4160
21022,amphiheloides,Species,A,4160
21024,asper,Species,A,4160
21072,nobilis,Species,A,4160
21093,subviolaceus,Species,A,4160
30447,eximius,Species,A,4160
9341,fruticosa,Species,A,4161
4016,jardinei,Species,A,4162
10031,heterosticha,Species,A,4164
16861,regularis,Species,A,4165
400,ocellata,Species,A,4167
2505,gemmifera,Species,A,4167
5941,cuticulata,Species,A,4167
17914,fuscomarginatus,Species,A,4167
18005,columnaris,Species,A,4167
18014,echinulata,Species,A,4167
18043,nodifera,Species,A,4167
30366,eurystoma,Species,A,4167
30370,undulata,Species,A,4167
42261,variabilis,Species,A,4167
42262,variolosa,Species,A,4167
8507,laxa,Species,A,4168
8718,granulosa,Species,A,4168
8726,scruposa,Species,A,4168
11648,inaequalis,Species,A,4168
11652,transversa,Species,A,4168
21228,erythraea,Species,A,4168
30391,fruticulosa,Species,A,4168
42347,vasta,Species,A,4168
42350,spinosa,Species,A,4168
17101,granulata,Species,A,4171
1761,squamosa,Species,A,4172
30388,wellsii,Species,A,4180
4951,rolandi,Species,A,4184
11732,pruvoti,Species,A,4184
8727,scutaria,Species,A,4186
15862,rugosa,Species,A,4186
17948,talpina,Species,A,4186
1738,pectinata,Species,A,4187
337,cervicornis,Species,A,4188
403,palifera,Species,A,4188
404,palmata,Species,A,4188
415,prolifera,Species,A,4188
965,fenestrata,Species,A,4188
2259,myriophthalma,Species,A,4188
6126,microphthalma,Species,A,4188
6460,cornigera,Species,A,4188
6629,heliopora,Species,A,4188
7004,gemmacea,Species,A,4188
8713,cyclolites,Species,A,4188
8800,astreata,Species,A,4188
9325,retiformis,Species,A,4188
10292,microconos,Species,A,4188
13529,complanata,Species,A,4188
13542,squarrosa,Species,A,4188
13740,angulata,Species,A,4188
13819,spumosa,Species,A,4188
13829,tuberculosa,Species,A,4188
13834,verrucosa,Species,A,4188
15095,diffusa,Species,A,4188
15727,crispata,Species,A,4188
15729,crispa,Species,A,4188
16438,diffluens,Species,A,4188
16439,divaricata,Species,A,4188
16441,explanulata,Species,A,4188
16444,frondifera,Species,A,4188
17620,versipora,Species,A,4188
17995,astreoides,Species,A,4188
21051,flabelliformis,Species,A,4188
22485,mesenterina,Species,A,4188
22500,stellulata,Species,A,4188
29647,furcata,Species,A,4188
42237,abrotanoides,Species,A,4188
42256,plantaginea,Species,A,4188
2250,cucullata,Species,A,4189
2261,randalli,Species,A,4189
2262,scabra,Species,A,4190
1692,boscii,Species,A,4193
22434,coccinea,Species,A,4202
8609,pavoninum,Species,A,4203
17947,novaehiberniae,Species,A,4203
2241,solitaria,Species,A,4205
4943,arbuscula,Species,A,4206
15101,varicosa,Species,A,4206
29646,divaricata,Species,A,4206
16045,arcuatus,Species,A,4213
29649,goesi,Species,A,4213
30400,halianthus,Species,A,4213
670,agaricites,Species,A,4215
1682,abies,Species,A,4215
4925,spiralis,Species,A,4215
6477,ramea,Species,A,4215
6669,labyrinthiformis,Species,A,4215
8717,fungites,Species,A,4215
8801,fascicularis,Species,A,4215
9665,pileus,Species,A,4215
12307,pertusa,Species,A,4215
12689,oculata,Species,A,4215
12760,areolata,Species,A,4215
12917,maeandrites,Species,A,4215
13526,alcicornis,Species,A,4215
17769,damicornis,Species,A,4215
21020,punctata,Species,A,4215
22441,musica,Species,A,4215
4944,caespitosa,Species,A,4216
8038,aspera,Species,A,4216
13724,cavernosa,Species,A,4216
87886,arctica,Species,A,4220
4941,exusta,Species,A,4221
12674,decactis,Species,A,4222
3958,japonica,Species,A,4229
20785,spiniger,Species,A,4229
1554,irregularis,Species,A,4231
8050,gracilis,Species,A,4232
3947,diomedeae,Species,A,4233
8055,macrogastra,Species,A,4233
21045,divergens,Species,A,4233
2400,juvenescens,Species,A,4234
3930,antarctica,Species,A,4234
8586,chunii,Species,A,4234
8590,deludens,Species,A,4234
8602,magnificum,Species,A,4234
11085,delicatus,Species,A,4234
20616,aurantiacus,Species,A,4234
20775,campaniformis,Species,A,4234
20779,explanans,Species,A,4234
22396,inconstans,Species,A,4234
22404,stabile,Species,A,4234
42251,massawensis,Species,A,4235
6263,valida,Species,A,4236
12676,interjecta,Species,A,4236
3761,doederleini,Species,A,4237
4060,tumida,Species,A,4245
5790,chagius,Species,A,4245
13735,kenti,Species,A,4245
30392,crosslandi,Species,A,4245
22320,lessonii,Species,A,4249
8714,distorta,Species,A,4250
30385,deshayesiana,Species,A,4251
6344,italicus,Species,A,4252
2833,nutrix,Species,A,4255
3954,grayi,Species,A,4255
5090,anthophyllites,Species,A,4255
5092,cylindricus,Species,A,4255
8615,thouarsii,Species,A,4255
9990,aequicostatus,Species,A,4255
16065,stokesii,Species,A,4255
17457,laevis,Species,A,4255
19666,typus,Species,A,4255
22386,aculeatum,Species,A,4255
22387,candeanum,Species,A,4255
22391,crassum,Species,A,4255
22392,cumingii,Species,A,4255
22405,stokesii,Species,A,4255
30393,chilensis,Species,A,4255
42552,andrewianus,Species,A,4255
2484,bairdiana,Species,A,4256
2493,cumingii,Species,A,4256
4950,gracilis,Species,A,4256
6911,axifuga,Species,A,4256
7732,grayi,Species,A,4256
7733,philippensis,Species,A,4256
11734,stokesiana,Species,A,4256
2550,amicorum,Species,A,4257
4018,plicata,Species,A,4257
4057,echinulata,Species,A,4257
6079,lacrymalis,Species,A,4257
6558,stellaris,Species,A,4257
6559,stokesii,Species,A,4257
14041,lamarckiana,Species,A,4257
15801,rotundifolia,Species,A,4257
19944,cylindrica,Species,A,4257
20043,australis,Species,A,4257
42362,brasiliensis,Species,A,4257
42548,stokesiana,Species,A,4257
5730,japonica,Species,A,4260
5738,pudica,Species,A,4260
12672,asperula,Species,A,4260
12680,myriaster,Species,A,4260
4945,debilis,Species,A,4261
11646,bottae,Species,A,4261
13729,valenciennesi,Species,A,4261
14039,daniana,Species,A,4261
14041,lamarckiana,Species,A,4261
17508,sinensis,Species,A,4261
20044,cubensis,Species,A,4261
21227,agaricia,Species,A,4261
21229,radians,Species,A,4261
21232,valenciennesii,Species,A,4261
30390,breviserialis,Species,A,4261
5942,excavata,Species,A,4262
5946,smithii,Species,A,4262
5950,verreauxi,Species,A,4262
7003,forskaliana,Species,A,4262
7005,hirsutissima,Species,A,4262
13723,annuligera,Species,A,4262
20204,savignyana,Species,A,4262
29495,bournonii,Species,A,4262
42322,brevis,Species,A,4262
42551,americana,Species,A,4262
15100,valenciennesi,Species,A,4263
19980,fissipara,Species,A,4263
21054,gracilis,Species,A,4263
21055,granulosus,Species,A,4263
21087,sanguineus,Species,A,4263
30362,hellana,Species,A,4263
42234,danae,Species,A,4263
674,lamarcki,Species,A,4264
8728,sinensis,Species,A,4264
42285,danae,Species,A,4264
9345,lobata,Species,A,4265
9361,stokesi,Species,A,4265
13760,danae,Species,A,4265
18407,digitata,Species,A,4265
18410,haimeana,Species,A,4265
6462,cribrosa,Species,A,4266
17249,lichtensteini,Species,A,4266
8502,danai,Species,A,4267
9318,australensis,Species,A,4267
13534,intricata,Species,A,4267
29631,bowerbanki,Species,A,4267
349,danai,Species,A,4268
360,elegans,Species,A,4268
372,granulosa,Species,A,4268
385,longicyathus,Species,A,4268
409,pharaonis,Species,A,4268
458,valenciennesi,Species,A,4268
16436,danai,Species,A,4268
17771,eydouxi,Species,A,4268
42246,haimei,Species,A,4268
55,minuta,Species,A,4270
2255,lambertsi,Species,A,4270
6124,decadia,Species,A,4270
6997,maxima,Species,A,4270
8521,veroni,Species,A,4270
14037,robokaki,Species,A,4270
8577,alabastrum,Species,A,4274
20782,nobilis,Species,A,4274
782,rubescens,Species,A,4275
6345,magnificus,Species,A,4275
8579,angulare,Species,A,4275
11857,formosissima,Species,A,4275
20777,diadema,Species,A,4275
20784,platypus,Species,A,4275
20788,complicata,Species,A,4275
29504,dentata,Species,A,4275
42545,apertum,Species,A,4275
20669,dichotoma,Species,A,4276
2269,subviridis,Species,A,4278
5715,affinis,Species,A,4278
6750,irregularis,Species,A,4278
10827,labiata,Species,A,4278
20726,echinata,Species,A,4278
21043,densicaulis,Species,A,4278
21079,profundus,Species,A,4278
8062,latifundata,Species,A,4281
8064,porifera,Species,A,4281
21082,purpuratus,Species,A,4281
8716,fralinae,Species,A,4282
8719,gravis,Species,A,4282
9335,burgosi,Species,A,4282
15861,gemmae,Species,A,4282
17994,aranetai,Species,A,4282
17996,attenuata,Species,A,4282
18008,cumulatus,Species,A,4282
18011,deformis,Species,A,4282
7008,mammiformis,Species,A,4284
42357,salebrosa,Species,A,4284
42358,levis,Species,A,4284
15797,glabra,Species,A,4285
17613,eurysepta,Species,A,4285
1195,puertogalerae,Species,A,4287
341,copiosa,Species,A,4288
380,insignis,Species,A,4288
383,lianae,Species,A,4288
396,multiacuta,Species,A,4288
13738,altasepta,Species,A,4288
13756,confusa,Species,A,4288
13771,florida,Species,A,4288
13784,hirsuta,Species,A,4288
13793,malampaya,Species,A,4288
13802,orientalis,Species,A,4288
13811,samarensis,Species,A,4288
42243,fastigiata,Species,A,4288
42255,plana,Species,A,4288
42263,vermiculata,Species,A,4288
363,exquisita,Species,A,4289
390,magnifica,Species,A,4289
8511,maritima,Species,A,4289
42238,bifurcata,Species,A,4289
42252,meridiana,Species,A,4289
42275,ornata,Species,A,4289
335,caroliniana,Species,A,4291
13751,cebuensis,Species,A,4291
13814,setosa,Species,A,4291
18054,sillimaniani,Species,A,4291
13792,mactanensis,Species,A,4292
14036,mancaoi,Species,A,4292
8799,alta,Species,A,4294
15796,crassispinosa,Species,A,4294
16431,bipartita,Species,A,4294
20030,dubia,Species,A,4294
17247,exerta,Species,A,4301
16465,teres,Species,A,4302
878,desbonni,Species,A,4313
1749,robillardi,Species,A,4313
20851,spiessi,Species,A,4314
29398,superstes,Species,A,4316
8711,costulata,Species,A,4317
29491,acuticollis,Species,A,4317
42242,elegantula,Species,A,4317
2219,connata,Species,A,4319
19687,niphada,Species,A,4320
19688,squiresi,Species,A,4320
11858,franki,Species,A,4322
1705,dichotoma,Species,A,4323
1708,ericoides,Species,A,4323
1733,myriophylla,Species,A,4323
1740,pennacea,Species,A,4323
2264,calycularis,Species,A,4323
5789,echinata,Species,A,4323
6760,violacea,Species,A,4323
8422,fastigiata,Species,A,4323
9829,coerulea,Species,A,4323
10290,exesa,Species,A,4323
13773,foliosa,Species,A,4323
14008,angulosa,Species,A,4323
14035,elephantotus,Species,A,4323
16461,lactuca,Species,A,4323
17789,crustacea,Species,A,4323
18048,porites,Species,A,4323
20031,hirtella,Species,A,4323
20203,radians,Species,A,4323
21086,roseus,Species,A,4323
22475,crater,Species,A,4323
30387,lacera,Species,A,4323
87909,clathrata,Species,A,4323
104714,flabellum,Species,A,4323
2220,browni,Species,A,4324
2625,euantha,Species,A,4325
2626,galatheae,Species,A,4329
16173,wolffi,Species,A,4329
1772,valdiviae,Species,A,4332
1747,rhipidion,Species,A,4333
87995,eustropha,Species,A,4335
4917,contorta,Species,A,4339
4918,musculosa,Species,A,4339
4919,nana,Species,A,4339
4920,rumphii,Species,A,4339
4926,translucens,Species,A,4339
10042,ramosa,Species,A,4339
1701,curvata,Species,A,4340
1730,longibrachiata,Species,A,4340
1756,sibogae,Species,A,4340
1842,undulata,Species,A,4340
2631,quadribrachiata,Species,A,4340
4915,aggregata,Species,A,4340
4921,saccula,Species,A,4340
4924,solorensis,Species,A,4340
16167,laricides,Species,A,4340
16172,tristicha,Species,A,4340
20180,gephura,Species,A,4340
20849,semiglabra,Species,A,4340
20852,variabilis,Species,A,4340
87938,indistincta,Species,A,4340
16063,pulchellus,Species,A,4343
10262,indica,Species,A,4347
1194,matthai,Species,A,4358
439,stoddarti,Species,A,4363
11756,yabei,Species,A,4363
30389,hassi,Species,A,4363
1836,filix,Species,A,4367
1838,humilis,Species,A,4367
5735,peircei,Species,A,4367
6339,agassizii,Species,A,4367
6758,sulcata,Species,A,4367
7722,profunda,Species,A,4367
8045,cochleata,Species,A,4367
11583,carinata,Species,A,4367
11589,glabra,Species,A,4367
17721,tubulatus,Species,A,4367
21040,complanatus,Species,A,4367
21046,duchassaingii,Species,A,4367
29540,coronatus,Species,A,4367
42547,pusillus,Species,A,4367
2503,floridana,Species,A,4368
2635,tintinnabulum,Species,A,4368
3942,cornuformis,Species,A,4368
6748,foliacea,Species,A,4368
8912,paradoxa,Species,A,4368
16171,tetrasticha,Species,A,4368
16566,folliculus,Species,A,4368
17720,symmetricus,Species,A,4368
17935,fragilis,Species,A,4368
20742,vermiformis,Species,A,4368
21069,miniatus,Species,A,4368
21655,cylindraceus,Species,A,4368
21725,socialis,Species,A,4368
42554,erubescens,Species,A,4368
1558,fecunda,Species,A,4369
1728,lenta,Species,A,4369
2204,prolifera,Species,A,4369
2494,cyathoides,Species,A,4369
5108,immersa,Species,A,4369
5217,laevigata,Species,A,4369
6261,lymani,Species,A,4369
6264,variegata,Species,A,4369
6744,cervina,Species,A,4369
8047,dabneyi,Species,A,4369
8738,crispus,Species,A,4369
8752,symmetricus,Species,A,4369
12685,carolina,Species,A,4369
15098,robusta,Species,A,4369
15099,tenella,Species,A,4369
21050,filogranus,Species,A,4369
29518,stimpsonii,Species,A,4369
29576,cornucopia,Species,A,4369
1711,fernandezii,Species,A,4370
1834,abietina,Species,A,4370
3931,antillarum,Species,A,4370
6341,calcar,Species,A,4370
6742,barbadensis,Species,A,4370
19659,maculata,Species,A,4370
19981,fissilis,Species,A,4370
20617,auritus,Species,A,4370
22236,rawsonii,Species,A,4370
29510,arbuscula,Species,A,4370
2515,palifera,Species,A,4371
3971,polygona,Species,A,4371
6746,contorta,Species,A,4371
7724,rostrata,Species,A,4371
8914,simplex,Species,A,4371
16789,flos,Species,A,4371
18109,hispidus,Species,A,4371
21657,recurvatus,Species,A,4371
22068,corbicula,Species,A,4371
22264,infundibulum,Species,A,4371
42539,patera,Species,A,4371
42645,inflata,Species,A,4371
1748,rigida,Species,A,4372
1752,salix,Species,A,4372
1765,tanacetum,Species,A,4372
1841,thyoides,Species,A,4372
6451,alternata,Species,A,4372
8606,moseleyi,Species,A,4372
21080,pulcher,Species,A,4376
13902,latistellata,Species,A,4377
19887,dentata,Species,A,4377
394,mirabilis,Species,A,4379
407,parilis,Species,A,4379
9363,tenella,Species,A,4379
9364,tenuidens,Species,A,4379
11750,incrustans,Species,A,4379
11754,solida,Species,A,4379
18028,latistellata,Species,A,4379
19888,robusta,Species,A,4379
20123,stellata,Species,A,4379
29386,speciosa,Species,A,4379
42231,aculeata,Species,A,4379
975,viridis,Species,A,4381
5945,rubeola,Species,A,4381
9821,actiniformis,Species,A,4381
13718,rubrum,Species,A,4381
18032,lutea,Species,A,4381
8598,knoxi,Species,A,4382
18000,branneri,Species,A,4387
1197,spinosa,Species,A,4389
7081,japonica,Species,A,4389
12141,undulatum,Species,A,4389
16460,elongata,Species,A,4389
17614,simplex,Species,A,4389
18050,profundus,Species,A,4389
29384,rudis,Species,A,4389
30364,singularis,Species,A,4389
1192,forbesi,Species,A,4393
2502,europaea,Species,A,4396
13717,pygmaea,Species,A,4396
1722,grayi,Species,A,4406
1774,viminalis,Species,A,4406
11449,grimaldii,Species,A,4406
20835,abyssicola,Species,A,4406
87996,richardi,Species,A,4406
87997,dissimilis,Species,A,4406
87999,flagellum,Species,A,4406
1709,erinaceus,Species,A,4407
1745,punctata,Species,A,4407
8742,fragilis,Species,A,4410
21115,wellsi,Species,A,4412
16454,xarifae,Species,A,4417
17766,ankeli,Species,A,4417
8071,flabellata,Species,A,4418
8523,wisseli,Species,A,4418
19657,wettsteini,Species,A,4418
21108,kuehlmanni,Species,A,4418
21110,mamillata,Species,A,4418
1703,delicatula,Species,A,4420
1757,simplex,Species,A,4420
1767,ternatensis,Species,A,4420
1769,thamnoides,Species,A,4420
87977,spinulosa,Species,A,4420
2624,erotema,Species,A,4421
87994,euoplos,Species,A,4421
88003,indica,Species,A,4421
20781,moseleyanus,Species,A,4424
22398,irregulare,Species,A,4428
29532,rotundatus,Species,A,4428
29550,philippinensis,Species,A,4428
29565,carinata,Species,A,4428
30421,dubia,Species,A,4428
30425,parallela,Species,A,4428
54,maxima,Species,A,4432
19651,compacta,Species,A,4434
8318,yaeyamaensis,Species,A,4435
1704,densa,Species,A,4436
1720,grandiflora,Species,A,4436
1727,lata,Species,A,4436
46598,densiflora,Species,A,4436
46762,spinosa,Species,A,4436
87969,tenuispina,Species,A,4436
1744,pseudodichotoma,Species,A,4437
6560,granulosa,Species,A,4444
10022,cochlea,Species,A,4445
29526,fimbriata,Species,A,4446
15102,virgosa,Species,A,4447
29392,baueri,Species,A,4448
2513,malouinensis,Species,A,4450
20620,gardineri,Species,A,4450
2491,chnous,Species,A,4451
8596,impensum,Species,A,4451
8580,aotearoa,Species,A,4452
11089,limatulus,Species,A,4452
20624,ralphae,Species,A,4452
5943,hoffmeisteri,Species,A,4454
8600,lowekeyesi,Species,A,4457
21092,stellulatus,Species,A,4461
8318,yaeyamaensis,Species,A,4463
21657,recurvatus,Species,A,4463
21658,variabilis,Species,A,4463
22068,corbicula,Species,A,4463
3980,smithii,Species,A,4465
397,nana,Species,A,4466
430,secale,Species,A,4466
432,selago,Species,A,4466
5251,laevis,Species,A,4466
5255,verrucosa,Species,A,4466
17104,papuensis,Species,A,4466
22399,martensii,Species,A,4466
13770,flabellata,Species,A,4468
8723,paumotensis,Species,A,4469
1751,salicoides,Species,A,4471
46603,indica,Species,A,4471
87992,simpsoni,Species,A,4471
2487,buccina,Species,A,4473
5536,inornatus,Species,A,4473
6912,parasiticus,Species,A,4473
17587,compressus,Species,A,4473
20619,excavatus,Species,A,4473
30379,quinaria,Species,A,4473
30422,elliptica,Species,A,4473
8728,sinensis,Species,A,4475
2495,dentata,Species,A,4476
30415,tuberculatus,Species,A,4476
17458,pedicellatus,Species,A,4478
6752,livida,Species,A,4480
21060,incompletus,Species,A,4484
19978,africana,Species,A,4485
2233,macrodentata,Species,A,4488
2623,bifida,Species,A,4489
1694,ceylonensis,Species,A,4491
1718,gallensis,Species,A,4491
1750,rugosa,Species,A,4491
20838,ceylonensis,Species,A,4491
20839,contorta,Species,A,4491
20846,papillosa,Species,A,4491
46690,irregularis,Species,A,4491
73195,gracilis,Species,A,4491
1686,aperta,Species,A,4494
1719,glutinata,Species,A,4494
2630,platycaulus,Species,A,4494
2632,scoparia,Species,A,4494
16169,lilliei,Species,A,4494
20245,vesicularis,Species,A,4498
18015,eridani,Species,A,4499
3932,arnoldi,Species,A,4502
2504,galapagensis,Species,A,4505
8745,marenzelleri,Species,A,4505
5091,bowersi,Species,A,4507
1599,pacifica,Species,A,4508
2496,desmophyllioides,Species,A,4508
2500,diomedeae,Species,A,4508
2512,laysanensis,Species,A,4508
3955,hawaiiensis,Species,A,4508
3963,octopali,Species,A,4508
6122,agassizi,Species,A,4508
8909,hawaiiensis,Species,A,4508
9339,djiboutiensis,Species,A,4508
9360,somaliensis,Species,A,4508
11749,hawaiiensis,Species,A,4508
11753,scabra,Species,A,4508
12677,kauaiensis,Species,A,4508
12688,kauaiensis,Species,A,4508
16057,molokensis,Species,A,4508
16440,duerdeni,Species,A,4508
17778,molokensis,Species,A,4508
18001,brighami,Species,A,4508
18017,evermanni,Species,A,4508
18051,pukoensis,Species,A,4508
18404,brighami,Species,A,4508
18417,verrilli,Species,A,4508
22230,gardineri,Species,A,4508
22232,mauiensis,Species,A,4508
22235,oahensis,Species,A,4508
29391,verrilli,Species,A,4508
29560,fusca,Species,A,4508
29577,serpentina,Species,A,4508
29642,tubulifera,Species,A,4508
5077,mayeri,Species,A,4511
8512,matthaii,Species,A,4511
17787,woodjonesi,Species,A,4511
17997,australiensis,Species,A,4511
18012,densa,Species,A,4511
18035,mayeri,Species,A,4511
18039,murrayensis,Species,A,4511
42174,cocosensis,Species,A,4511
29648,pittieri,Species,A,4512
17913,furanaensis,Species,A,4514
17915,hodgsoni,Species,A,4514
17918,marigondoni,Species,A,4514
316,abrolhosensis,Species,A,4516
966,gigas,Species,A,4516
2253,explanata,Species,A,4516
2415,rowleyensis,Species,A,4516
9353,pendulus,Species,A,4516
10293,pilosa,Species,A,4516
12249,diminuta,Species,A,4516
13750,capricornis,Species,A,4516
18025,heronensis,Species,A,4516
18040,myrmidonensis,Species,A,4516
21233,wilsoni,Species,A,4516
21098,cocosensis,Species,A,4519
320,akajimensis,Species,A,4520
431,sekiseiensis,Species,A,4520
445,tanegashimensis,Species,A,4520
462,wallaceae,Species,A,4520
6998,nishihirai,Species,A,4520
7002,ashmorensis,Species,A,4520
7009,pacificus,Species,A,4520
8314,paraancora,Species,A,4520
8315,paradivisa,Species,A,4520
8316,paraglabrescens,Species,A,4520
9320,deformis,Species,A,4520
9336,cellulosa,Species,A,4520
10289,bonsai,Species,A,4520
11739,irregularis,Species,A,4520
11741,amitoriensis,Species,A,4520
15860,foliosa,Species,A,4520
17503,contorta,Species,A,4520
17790,motuporensis,Species,A,4520
18041,negrosensis,Species,A,4520
18045,okinawensis,Species,A,4520
29629,amakusensis,Species,A,4520
29635,ishigakiensis,Species,A,4520
12678,kirbyi,Species,A,4526
5421,crassa,Species,A,4527
5427,wellsi,Species,A,4527
6995,echinoporoides,Species,A,4527
6999,orpheensis,Species,A,4527
8310,ancora,Species,A,4527
8312,divisa,Species,A,4527
968,marionensis,Species,A,4528
9340,eclipsensis,Species,A,4528
9348,norfolkensis,Species,A,4528
9349,palmensis,Species,A,4528
9350,pandoraensis,Species,A,4528
29636,lordhowensis,Species,A,4528
2414,zelli,Species,A,4529
8509,lizardensis,Species,A,4529
8513,maxima,Species,A,4529
8517,rotundata,Species,A,4529
11645,bewickensis,Species,A,4529
15728,bennettae,Species,A,4529
16038,triangularis,Species,A,4529
328,azurea,Species,A,4530
330,bushyensis,Species,A,4530
339,chesterfieldensis,Species,A,4530
356,donei,Species,A,4530
381,kirstyae,Species,A,4530
387,lovelli,Species,A,4530
433,solitaryensis,Species,A,4530
461,verweyi,Species,A,4530
463,willisae,Species,A,4530
464,yongei,Species,A,4530
1196,reticulata,Species,A,4530
2257,macrostoma,Species,A,4530
2258,moretonensis,Species,A,4530
13757,corbettensis,Species,A,4530
13831,turtlensis,Species,A,4530
319,acuminata,Species,A,4531
963,excelsa,Species,A,4531
2501,elegans,Species,A,4531
6753,nitida,Species,A,4531
8710,concinna,Species,A,4531
15798,lacera,Species,A,4531
16452,varians,Species,A,4531
17099,dispersa,Species,A,4531
17767,capitata,Species,A,4531
42225,danae,Species,A,4531
2226,costata,Species,A,4532
2227,dentata,Species,A,4532
2230,haimei,Species,A,4532
15725,bradleyi,Species,A,4532
29395,panamensis,Species,A,4532
8505,gravida,Species,A,4533
8508,leptophylla,Species,A,4533
13528,braziliensis,Species,A,4533
13537,nitida,Species,A,4533
14011,braziliensis,Species,A,4533
14012,harttii,Species,A,4533
20206,stellata,Species,A,4533
16064,stearnsii,Species,A,4534
16446,gigantea,Species,A,4534
1735,panamensis,Species,A,4535
42339,danae,Species,A,4538
14013,hispida,Species,A,4540
673,humilis,Species,A,4541
406,paniculata,Species,A,4542
1721,grandis,Species,A,4543
1768,thamnea,Species,A,4548
13527,boschmai,Species,A,4553
17252,ayleni,Species,A,4554
429,schmitti,Species,A,4560
18003,cocosensis,Species,A,4560
42254,pinguis,Species,A,4560
