SpcRecID,Scientific name,Rank,Accepted RecID,Accepted rank,Status,RefRecIDs
90521,substellata,Species,17947,Species,S,4264
90685,valenciennesi,Species,15862,Species,S,4264
18010,danae,Species,18405,Species,S,4265
89941,planipora,Species,18405,Species,S,4265
90799,sinensis,Species,17508,Species,S,4267
46645,cylindrus,Species,403,Species,S,4319
73199,myriophylla,Species,1733,Species,S,4323
73202,pennacea,Species,1740,Species,S,4323
87916,cupressina,Species,1682,Species,S,4323
87923,ericoides,Species,1708,Species,S,4323
88028,pennacea,Species,1740,Species,S,4323
93543,clathrata,Species,87909,Species,S,4323
104070,euantha,Species,2625,Species,S,4325
87984,contorta,Species,4917,Species,S,4339
87993,ramosa,Species,10042,Species,S,4339
1725,indistincta,Species,87938,Species,S,4340
1839,reticulata,Species,1746,Species,S,4340
4922,semiglabra,Species,20849,Species,S,4340
87880,quadribrachiata,Species,2631,Species,S,4340
87964,sibogae,Species,1756,Species,S,4340
87979,undulata,Species,1842,Species,S,4340
87987,saccula,Species,4921,Species,S,4340
87988,solorensis,Species,4924,Species,S,4340
88013,variabilis,Species,20852,Species,S,4340
88016,tristicha,Species,16172,Species,S,4340
88045,aggregata,Species,4915,Species,S,4340
94571,undulata,Species,1842,Species,S,4340
88936,eibli,Species,446,Species,S,4363
87974,filix,Species,1836,Species,S,4367
87975,filix,Species,1836,Species,S,4367
87976,humilis,Species,1838,Species,S,4367
93555,humilis,Species,1838,Species,S,4367
94573,filix,Species,1836,Species,S,4367
88034,tetrasticha,Species,16171,Species,S,4368
6461,cornucopia,Species,29576,Species,S,4369
21081,punctatus,Species,21086,Species,S,4369
87944,lenta,Species,1728,Species,S,4369
88554,carolina,Species,12685,Species,S,4369
88744,crispa,Species,8738,Species,S,4369
88767,cyathoides,Species,2494,Species,S,4369
88787,dabneyi,Species,8047,Species,S,4369
88900,eburnea,Species,10933,Species,S,4369
88989,exigua,Species,12685,Species,S,4369
89023,fecunda,Species,1558,Species,S,4369
89431,laevigatus,Species,5217,Species,S,4369
89553,lymani,Species,6261,Species,S,4369
90063,prolifer,Species,2204,Species,S,4369
90492,stimpsonii,Species,29518,Species,S,4369
90550,symmetrica,Species,8752,Species,S,4369
90697,variegata,Species,6264,Species,S,4369
90826,solidum,Species,21686,Species,S,4369
73193,fernandezii,Species,1711,Species,S,4370
78917,abietina,Species,1834,Species,S,4370
78919,abietina,Species,1834,Species,S,4370
88026,fernandezii,Species,1711,Species,S,4370
90816,schrammii,Species,12680,Species,S,4370
90823,calcar,subspecies,6341,Species,S,4370
93556,abietina,Species,1834,Species,S,4370
88702,corbicula,Species,22068,Species,S,4371
90822,poculum,Species,22236,Species,S,4371
44531,tanacetum,Species,1765,Species,S,4372
87961,salix,Species,1752,Species,S,4372
87978,thyoides,Species,1841,Species,S,4372
88031,picea,Species,1723,Species,S,4372
91005,spiralis,Species,20843,Species,S,4372
91006,spiralis,Species,20843,Species,S,4372
93546,rigida,Species,1748,Species,S,4372
94565,rigida,Species,1748,Species,S,4372
94570,thyoides,Species,1841,Species,S,4372
13536,murrayi,Species,13534,Species,S,4378
100931,klunzingeri,Species,42262,Species,S,4379
87931,grayi,Species,1722,Species,S,4406
87932,grayi,Species,1722,Species,S,4406
87933,atlantica,Species,1722,Species,S,4406
87934,atlantica,Species,1722,Species,S,4406
87887,punctata,Species,1745,Species,S,4407
87924,erinaceus,Species,1709,Species,S,4407
88015,punctata,Species,1745,Species,S,4407
87965,simplex,Species,1757,Species,S,4420
88042,thamnoides,Species,1769,Species,S,4420
93548,spinulosa,Species,87977,Species,S,4420
1766,tenuispina,Species,87969,Species,S,4436
73198,lata,Species,1727,Species,S,4436
87947,japonica,Species,1730,Species,S,4436
87985,densiflora,Species,46598,Species,S,4436
87986,densiflora,Species,46598,Species,S,4436
103510,tenuispina,Species,87969,Species,S,4436
88001,bispinosa,Species,20842,Species,S,4471
93547,simpsoni,Species,87992,Species,S,4471
5236,compressus,Species,17587,Species,S,4473
7731,australiae,Species,17588,Species,S,4473
89368,irregulare,Species,22398,Species,S,4473
73196,gracilis,Species,73195,Species,S,4491
73204,rugosa,Species,1750,Species,S,4491
87908,ceylonensis,Species,1694,Species,S,4491
88023,rugosa,Species,1750,Species,S,4491
93545,irregularis,Species,46690,Species,S,4491
73191,aperta,Species,1686,Species,S,4494
87881,scoparia,Species,2632,Species,S,4494
87885,lilliei,Species,16169,Species,S,4494
88032,lilliei,Species,16169,Species,S,4494
100944,murrayensis,Species,386,Species,S,4511
970,retusa,Species,965,Species,S,4531
5104,radiata,Species,22434,Species,S,4531
18027,irregularis,Species,18052,Species,S,4531
88254,acuminata,Species,319,Species,S,4531
88307,ampla,Species,9962,Species,S,4531
88608,clypeus,Species,9665,Species,S,4531
88646,compressa,Species,9829,Species,S,4531
88664,conferta,Species,8727,Species,S,4531
88691,convexa,Species,18052,Species,S,4531
88795,danae,Species,8727,Species,S,4531
88849,diffusa,Species,319,Species,S,4531
88946,elegans,Species,21087,Species,S,4531
89050,flexuosa,Species,7007,Species,S,4531
89210,haimei,Species,8717,Species,S,4531
89419,lacera,Species,15798,Species,S,4531
89755,nobilis,Species,17777,Species,S,4531
90288,serrulata,Species,8710,Species,S,4531
90582,tenuis,Species,21087,Species,S,4531
90621,tiara,Species,9665,Species,S,4531
2224,concinna,Species,2230,Species,S,4532
2238,pulchella,Species,2230,Species,S,4532
2265,pedersenii,Species,22434,Species,S,4532
88461,bradleyi,Species,15725,Species,S,4532
90474,stellata,Species,18414,Species,S,4532
90542,surcularis,Species,22434,Species,S,4532
88348,aperta,Species,8508,Species,S,4533
88467,braziliensis,Species,14011,Species,S,4533
88663,conferta,Species,8505,Species,S,4533
89217,harttii,Species,14012,Species,S,4533
89219,harttii,Species,14013,Species,S,4533
90424,solida,Species,17995,Species,S,4533
16048,caltha,Species,16064,Species,S,4534
89143,gigantea,Species,16446,Species,S,4534
90784,clivosa,Species,16432,Species,S,4534
2236,pedersenii,Species,2230,Species,S,4535
17781,robusta,Subspecies,17767,Species,S,4535
18002,californica,Species,29395,Species,S,4535
18044,nodulosa,Species,29395,Species,S,4535
73200,panamensis,Species,1735,Species,S,4535
88984,excavata,Species,18031,Species,S,4535
89987,porosa,Species,29395,Species,S,4535
90709,venusta,Species,21095,Species,S,4535
88786,cytherella,Species,348,Species,S,4542
44532,thamnea,Species,1768,Species,S,4548
88046,luciphila,Species,30363,Species,S,4577
93559,brookii,Species,46631,Species,S,4589
89214,hanzawai,Species,21097,Species,S,4618
89832,palaoensis,Species,12671,Species,S,4621
13546,xishaensis,Species,13534,Species,S,4644
9367,wotouensis,Species,9362,Species,S,4650
12679,mirabilis,Species,12680,Species,S,4663
13536,murrayi,Species,13534,Species,S,4663
13545,tuberosa,Species,13532,Species,S,4663
13546,xishaensis,Species,13534,Species,S,4663
18412,obtusangula,Species,18405,Species,S,4663
89422,laciniosa,Species,8715,Species,S,4778
46663,fasciculare,Species,330,Species,S,4782
93557,expansa,Species,30821,Species,S,4835
88553,carnea,Species,8054,Species,S,4847
8046,cruenta,Species,8056,Species,S,4868
378,implicata,Species,450,Species,S,4925
456,turgida,Species,403,Species,S,4925
46548,flabellum,Species,404,Species,S,4925
46645,cylindrus,Species,403,Species,S,4925
46714,muricata,Species,365,Species,S,4925
88420,australis,Species,367,Species,S,4925
88436,bifaria,Species,447,Species,S,4925
88523,canalis,Species,424,Species,S,4925
88601,clavigera,Species,372,Species,S,4925
88936,eibli,Species,446,Species,S,4925
89097,frondosa,Species,443,Species,S,4925
89409,labrosa,Species,403,Species,S,4925
89884,patella,Species,377,Species,S,4925
90787,brooki,Species,424,Species,S,4925
100934,cyclopea,Species,424,Species,S,4925
100935,cuspidata,Species,424,Species,S,4925
100937,eminens,Species,29382,Species,S,4925
100938,yaeyamaensis,Species,325,Species,S,4925
100944,murrayensis,Species,386,Species,S,4925
100945,spiniformis,Species,442,Species,S,4925
89850,palaoensis,Species,19666,Species,S,4947
88517,californica,Species,21036,Species,S,4974
17774,lacera,Species,17769,Species,S,4975
17780,porosa,Subspecies,17767,Species,S,4975
39848,weissingeri,Species,21653,Species,S,4983
46459,aff. baroni,Species,30450,Species,S,5019
3000,caffer,subspecies,27956,Species,S,5047
3002,damaranum,subspecies,43436,Species,S,5047
3004,fischeri,Species,105222,Species,S,5047
3005,gutturale,subspecies,43437,Species,S,5047
3018,transvaalense,Subspecies,43441,Species,S,5047
3020,ventrale,Subspecies,43442,Species,S,5047
91557,andringitraensis,subspecies,42605,Species,S,5047
91558,guillaumeti,subspecies,42606,Species,S,5047
91559,marojezensis,subspecies,42608,Species,S,5047
91561,hilleniusi,subspecies,42607,Species,S,5047
91572,ambreensis,subspecies,105229,Species,S,5047
91578,excubitor,subspecies,104127,Species,S,5047
91579,multituberculatum,subspecies,105224,Species,S,5047
91580,uluguruense,Subspecies,105225,Species,S,5047
16933,longinsulae,Species,16948,Species,S,5140
17087,blainvillei,subspecies,92645,Species,S,6235
22903,teriae,Species,35568,Species,S,6235
43424,molybdophanes,Species,20942,Species,S,6278
43425,maculicollis,Species,19718,Species,S,6279
31880,bewickii,Species,6051,Subspecies,S,6282
43427,hrota,Species,3056,Species,S,6283
43428,nigricans,Species,3056,Species,S,6283
28863,nesiotis,subspecies,1239,Species,S,6284
29278,chlorotis,subspecies,1238,Species,S,6284
42498,carolinensis,Species,1225,Species,S,6285
42498,carolinensis,Species,1225,Species,S,6286
43429,americana,Species,13030,Species,S,6287
43430,deglandi,Species,13029,Species,S,6287
43431,dorsalis,Species,17259,Species,S,6288
28088,doubledayi,Species,6077,Species,S,6302
43433,lawrencei,Species,6077,Species,S,6302
28480,nigrirostris,Species,16806,Species,S,6399
28724,grzimeki,Species,9234,Species,S,6399
28983,margarettae,Species,16814,Species,S,6399
28984,maranhaoensis,Species,16815,Species,S,6399
28993,loehkeni,Species,21830,Species,S,6399
29301,cristinae,Species,21830,Species,S,6399
5068,orina,Species,5063,Species,S,6404
8797,udzungwensis,Species,8792,Species,S,6494
41042,yulongensis,Species,2798,Species,S,6532
43512,nigrilima,Species,2798,Species,S,6532
22798,maliensis,Species,28768,Species,S,6552
45557,satyrus,Species,18729,Species,S,6556
44407,xantholaemus,Species,679,Species,S,6655
42568,crassirostris,Species,8667,Species,S,6656
44470,griseipectus,Species,19008,Species,S,6776
44471,humboldtii,Species,10557,Species,S,6783
44483,melanorhynchus,Species,4759,Species,S,6859
6060,borbonica,Species,6061,Species,S,6985
46791,bahamondi,Species,77838,Species,S,7003
12679,mirabilis,Species,12680,Species,S,7042
18412,obtusangula,Species,18405,Species,S,7042
88018,glaberrima,Species,11448,Species,S,7061
88033,larix,Species,16168,Species,S,7061
73201,paniculata,Species,1736,Species,S,7062
87958,reticulata,Species,1746,Species,S,7062
87959,reticulata,Species,1746,Species,S,7062
93533,reticulata,Species,1746,Species,S,7062
94581,paniculata,Subspecies,1736,Species,S,7062
28984,maranhaoensis,Species,16815,Species,S,7172
47710,asquamatus,Species,11057,Species,S,7295
52209,splendens,Species,6088,Species,S,7295
62353,constanciae,Species,6084,Species,S,7295
9041,yuwonoi,Species,74658,Species,S,7364
9041,yuwonoi,Species,74658,Species,S,7365
21489,dianae,Species,101005,Species,S,7527
70675,jorandensis,Species,16103,Species,S,7552
42210,serrata,Species,5955,Species,S,7634
71831,cyclotis,Species,12392,Species,S,7635
72317,brehmii,Species,17193,Species,S,7651
42740,sapphiropygia,Species,8024,Species,S,7701
8797,udzungwensis,Species,8792,Species,S,7715
73190,antrocrada,Species,73189,Species,S,7718
93560,triadocrada,Species,88035,Species,S,7718
103511,triadocrada,Species,88035,Species,S,7718
73220,bornea,Species,7789,Species,S,7729
1839,reticulata,Species,1746,Species,S,7743
46807,bleekeri,Species,10057,Species,S,7744
46809,elongatus,Species,46810,Species,S,7744
16931,leiogaster,Species,16936,Species,S,7779
41954,arnoldi,Species,9010,Species,S,7783
41955,hololissa,Species,9010,Species,S,7783
42102,abrupta,Species,9010,Species,S,7783
42103,daudinii,Species,9010,Species,S,7783
42104,dussumieri,Species,9010,Species,S,7783
42105,grandidieri,Species,9010,Species,S,7783
41835,malabaricus,Species,41834,Species,S,7796
41836,nordicus,Species,41834,Species,S,7796
41837,nycticeboides,Species,41834,Species,S,7796
41838,grandis,Species,41834,Species,S,7796
44951,orinus,Species,31476,Species,S,7804
28222,cornuta,Species,9777,Species,S,7806
41548,dabbenena,Species,6612,Species,S,7824
38912,nathalinae,Species,14128,Species,S,8119
74014,savii,Species,17318,Species,S,8204
74061,aurascens,Species,14134,Species,S,8245
74687,haradai,Species,13561,Species,S,8494
77050,nanus,Species,15421,Species,S,8721
77128,macrobullaris,Species,17597,Species,S,8822
4228,salongo,Species,4216,Species,S,2724
77849,bulgaricus,Species,14087,Species,S,9050
78041,japonica,Species,14786,Species,S,9222
78042,randi,Species,14786,Species,S,9222
28863,nesiotis,subspecies,1239,Species,S,9306
29278,chlorotis,subspecies,1238,Species,S,9306
18265,gloveralleni,Species,18266,Species,S,10036
18268,insularis,Species,18266,Species,S,10036
18269,maynardi,Species,18266,Species,S,10036
18270,minor,Species,18266,Species,S,10036
78864,bucculentus,Species,22331,Species,S,10054
78865,curtus,Species,22324,Species,S,10054
78866,galacelidus,Species,22335,Species,S,10054
78867,hardyi,Species,22332,Species,S,10054
78868,jamaicensis,Species,22329,Species,S,10054
78869,parkeri,Species,22325,Species,S,10054
78870,schwartzi,Species,22325,Species,S,10054
78871,stejnegeri,Species,22329,Species,S,10054
78872,stullae,Species,22329,Species,S,10054
73493,werneri,Species,21652,Species,S,10077
28631,manditra,Species,19900,Species,S,10112
43513,dumerili,Species,282,Species,S,10112
43514,madagascariensis,Species,283,Species,S,10112
43515,reinhardtii,Species,3462,Species,S,10112
43516,trivirgata,Species,11935,Species,S,10112
3105,peyrierasi,Species,3086,Species,S,10207
3109,tuberculata,Species,3086,Species,S,10207
41547,antipodensis,Species,6612,Species,S,10253
41548,dabbenena,Species,6612,Species,S,10253
41549,sanfordi,Species,6615,Species,S,10253
79177,gibsoni,Species,6612,Species,S,10253
79180,platei,Species,6616,Species,S,10253
74586,boliviensis,Species,10831,Species,S,10373
29423,tainguensis,Species,23037,Species,S,10414
44471,humboldtii,Species,10557,Species,S,11376
81871,jamesoni,Species,16248,Species,S,11386
8797,udzungwensis,Species,8792,Species,S,11614
87094,hanglu,Species,4261,Subspecies,S,11806
87095,eldii,Species,4265,Species,S,11806
87096,duvaucelii,Species,4257,Species,S,11806
87098,porcinus,Species,30195,Species,S,11806
1226,diazi,Species,1232,Species,S,11923
13777,fruticosa,Species,13761,Species,S,11949
13803,palmata,Species,13761,Species,S,11949
13808,poritiformis,Species,13761,Species,S,11949
46504,spatula,Species,13761,Species,S,11949
46513,spongilla,Species,13761,Species,S,11949
46666,fossae,Species,13761,Species,S,11949
46685,indentata,Species,13761,Species,S,11949
46691,irregularis,Species,13761,Species,S,11949
46708,marenzelleri,Species,13761,Species,S,11949
46716,nana,Species,13761,Species,S,11949
87164,tortuosa,Species,13761,Species,S,11949
89481,levis,Species,13761,Species,S,11949
90133,ramosa,Species,13761,Species,S,11949
99609,spicata,Species,13761,Species,S,11949
87557,chathamensis,Species,25278,Species,S,12084
87573,brydei,Species,2476,Species,S,12085
87573,brydei,Species,2476,Species,S,12252
87790,lycaon,Species,3746,Species,S,12252
87790,lycaon,Species,3746,Species,S,12254
87790,lycaon,Species,3746,Species,S,12255
87800,jacobita,Species,15452,Species,S,12257
87876,aenea,Species,1705,Species,S,12272
94572,colombiana,Species,88041,Species,S,12289
72314,emphanum,Species,17951,Species,S,12409
90594,blombergi,Species,5327,Species,S,12418
88941,elegans,Species,8712,Species,S,12436
90833,nobile,Species,10933,Species,S,12511
90964,brueggemanni,Species,329,Species,S,12646
90965,palifera,Species,403,Species,S,12646
91625,cumingi,subspecies,29126,Species,S,12860
91627,marmoratus,subspecies,105247,Species,S,12860
91628,nuchalis,subspecies,105248,Species,S,12860
91629,togianus,Subspecies,29336,Species,S,12860
92641,macrocephalus,Species,20034,Species,S,13115
92642,aureus,Species,20034,Species,S,13115
92643,legendrei,Species,20034,Species,S,13115
98953,paula,Species,1768,Species,S,25191
93318,tantillus,Species,105396,Species,S,25194
89300,incrustans,Species,9992,Species,S,25196
105398,magna,Species,20043,Species,S,25196
99504,pintoi,Species,105219,Species,S,25277
44470,griseipectus,Species,19008,Species,S,25283
77128,macrobullaris,Species,17597,Species,S,25417
19594,avunculus,Species,18935,Species,S,25422
19595,brelichi,Species,18937,Species,S,25422
19596,roxellana,Species,18939,Species,S,25422
19597,bieti,Species,18936,Species,S,25422
21489,dianae,Species,101005,Species,S,25422
28698,pumilus,Subspecies,21490,Species,S,25422
28760,nemaeus,Species,18938,Species,S,25422
41737,chrysomelas,subspecies,98470,Species,S,25422
41756,cinerea,subspecies,98491,Species,S,25422
41762,ajax,subspecies,98472,Species,S,25422
41767,hector,subspecies,98474,Species,S,25422
41768,hypoleucos,subspecies,28641,Species,S,25422
41769,priam,Subspecies,98475,Species,S,25422
41777,ebenus,subspecies,98487,Species,S,25422
41779,hatinhensis,subspecies,98489,Species,S,25422
41783,shortridgei,Subspecies,98490,Species,S,25422
41810,albibarbis,subspecies,98788,Species,S,25422
73342,delacouri,subspecies,22043,Species,S,25422
73343,laotum,subspecies,22044,Species,S,25422
73344,poliocephalus,Subspecies,22045,Species,S,25422
73347,germaini,subspecies,98488,Species,S,25422
93544,flexibilis,Species,87945,Species,S,25663
5954,chriskarannarum,Species,5956,Species,S,25941
100259,alticola,Species,2005,Species,S,25981
100262,acrodonta,Species,18655,Species,S,25982
100267,philippii,Species,2059,Species,S,25989
100268,forsteri,subspecies,2056,Species,S,25989
100269,galapagoensis,subspecies,2057,Species,S,25989
98953,paula,Species,1768,Species,S,26072
100906,jayakari,Species,9918,Species,S,26455
100907,hylocrius,Species,9917,Species,S,26455
5068,orina,Species,5063,Species,S,26491
100938,yaeyamaensis,Species,325,Species,S,4698
100945,spiniformis,Species,442,Species,S,4698
46634,candelabrum,Species,348,Species,S,26501
89884,patella,Species,377,Species,S,26501
17357,peguensis,Species,17344,Species,S,26606
1581,laniger,Species,20291,Species,S,26617
1796,cinereus,Species,1077,Species,S,26617
2891,frontalis,Species,2887,Species,S,26617
2892,grunniens,Species,2889,Species,S,26617
3809,sumatraensis,Species,14297,Species,S,26617
3810,swinhoei,Species,14307,Species,S,26617
10276,brunnea,Species,16113,Species,S,26617
13584,coquereli,Species,13322,Species,S,26617
14306,crispus,Species,3811,Species,S,26617
16021,cynocephalus,subspecies,16014,Species,S,26617
17489,minor,Species,17488,Species,S,26617
19594,avunculus,Species,18935,Species,S,26617
19595,brelichi,Species,18937,Species,S,26617
19596,roxellana,Species,18939,Species,S,26617
19597,bieti,Species,18936,Species,S,26617
28077,paca,Species,699,Species,S,26617
28230,fuscus,subspecies,9952,Species,S,26617
28246,maculicollis,Species,12420,Species,S,26617
28491,monticola,Species,4143,Species,S,26617
28499,dioptrica,Species,2416,Species,S,26617
28686,syndactylus,Species,10553,Species,S,26617
28730,anubis,subspecies,16020,Species,S,26617
28827,manul,Species,15640,Species,S,26617
29236,fusca,Species,912,Species,S,26617
30205,aegagrus,Species,0,0,S,26617
41799,rondoensis,Species,8798,Species,S,26617
41806,hoolock,Species,10546,Species,S,26617
41822,concolor,Species,10544,Species,S,26617
41826,gabriellae,Species,10545,Species,S,26617
41827,leucogenys,Species,10549,Species,S,26617
43725,retusus,Species,4703,Species,S,26617
44264,kirkii,Species,18242,Species,S,26617
44265,gordonorum,Species,18246,Species,S,26617
44266,rufomitratus,Species,18244,Species,S,26617
44267,tholloni,Species,73341,Species,S,26617
44269,pennantii,Species,18241,Species,S,26617
44270,preussi,Species,18243,Species,S,26617
45007,vuquanghensis,Species,12992,Species,S,26617
45476,maxwellii,Species,4142,Species,S,26617
71447,gilliardi,Species,18726,Species,S,26617
71831,cyclotis,Species,12392,Species,S,26617
73480,townsendii,Species,17598,Species,S,26617
74014,savii,Species,17318,Species,S,26617
76992,griseus,Species,18440,Species,S,26617
76993,gymnocercus,Species,18441,Species,S,26617
77921,byronia,Species,15637,Species,S,26617
87095,eldii,Species,4265,Species,S,26617
87096,duvaucelii,Species,4257,Species,S,26617
87778,culpaeus,Species,18439,Species,S,26617
87800,jacobita,Species,15452,Species,S,26617
88051,hunteri,Species,6234,Species,S,26617
98460,electromontis,subspecies,16875,Species,S,26617
98461,pallescens,Subspecies,16874,Species,S,26617
98462,parienti,Subspecies,16873,Species,S,26617
98468,foai,Species,73336,Species,S,26617
98469,tephrosceles,Species,73340,Species,S,26617
101176,colocolo,Species,15309,Species,S,26617
101177,geoffroyi,Species,15310,Species,S,26617
101178,guigna,Species,15311,Species,S,26617
101182,fulvipes,Species,28567,Species,S,26617
101206,albirostris,Species,4256,Species,S,26617
101214,rufifrons,Species,8973,Species,S,26617
101215,rufina,Species,8974,Species,S,26617
101216,thomsonii,Species,8982,Species,S,26617
101218,dama,Species,8968,Species,S,26617
101220,soemmerringii,Species,8979,Species,S,26617
101491,brevicaudata,Species,4651,Species,S,26617
105063,galeritus,subspecies,4200,Species,S,26617
105064,gordonorum,subspecies,18246,Species,S,26617
105065,rufomitratus,Subspecies,18244,Species,S,26617
105085,kob,Species,11036,Species,S,26617
105155,musculus,Species,2477,Species,S,26617
77128,macrobullaris,Species,17597,Species,S,26825
103249,christiei,Species,17597,Species,S,26825
103908,turkmenicus,Species,17597,Species,S,26825
103909,wardi,Species,17597,Species,S,26825
103910,sacrimontis,Species,17596,Species,S,26825
103911,ognevi,Species,17596,Species,S,26825
103912,kozlovi,Species,17597,Species,S,26825
103913,homochrous,Species,17596,Species,S,26825
103914,ariel,Species,17597,Species,S,26825
12342,hoogerwerfi,Species,12345,Species,S,26840
103616,uakarii,Species,103617,Species,S,26969
103618,daleswansoni,Species,103619,Species,S,26970
103620,dorisswansoni,Species,103621,Species,S,26970
103622,yungicola,Species,103623,Species,S,26971
1309,annamensis,Species,12876,Species,S,27054
10238,bergeri,Species,18400,Species,S,27054
27924,radiata,Species,9014,Species,S,27054
27941,zuliae,Species,17083,Species,S,27054
28021,chilensis,Species,9007,Species,S,27054
28040,galbinifrons,Species,5955,Species,S,27054
28117,elephantina,Species,9010,Species,S,27054
29027,yniphora,Species,9016,Species,S,27054
29037,cayennensis,Species,17821,Species,S,27054
39848,weissingeri,Species,21653,Species,S,27054
42101,horsfieldii,Species,21651,Species,S,27054
42107,antakyensis,Species,21646,Species,S,27054
73493,werneri,Species,21652,Species,S,27054
74578,carbonaria,Species,9006,Species,S,27054
74579,denticulata,Species,9008,Species,S,27054
74582,nigra,Species,9011,Species,S,27054
79081,sylhetensis,Species,10950,Species,S,27054
79087,tentoria,Species,32266,Species,S,27054
79218,rufipes,Species,17082,Species,S,27054
79219,hogei,Species,17081,Species,S,27054
79220,dahli,Species,17080,Species,S,27054
79676,insculpta,Species,4965,Species,S,27054
79677,muhlenbergii,Species,4967,Species,S,27054
93977,flavomarginata,Species,5960,Species,S,27054
94167,zarudnyi,Species,21646,Species,S,27054
96177,anamurensis,Species,21646,Species,S,27054
96178,armeniaca,Species,21646,Species,S,27054
96181,hercegovinensis,Species,21648,Species,S,27054
96183,perses,Species,21646,Species,S,27054
99234,sulcata,Species,9015,Species,S,27054
101255,smithii,Species,32265,Species,S,27054
101256,tecta,Species,10951,Species,S,27054
101257,leytensis,Species,9040,Species,S,27054
103870,swinhoei,Species,19071,Species,S,27054
103871,petersi,Species,9007,Species,S,27054
103872,pardalis,Species,9012,Species,S,27054
103873,pallasi,Species,21646,Species,S,27054
103875,serrata,Species,5955,Species,S,27054
28812,auropunctatus,Species,9955,Subspecies,S,27091
1309,annamensis,Species,12876,Species,S,27139
27924,radiata,Species,9014,Species,S,27139
28021,chilensis,Species,9007,Species,S,27139
29027,yniphora,Species,9016,Species,S,27139
74578,carbonaria,Species,9006,Species,S,27139
74579,denticulata,Species,9008,Species,S,27139
74582,nigra,Species,9011,Species,S,27139
79081,sylhetensis,Species,10950,Species,S,27139
79087,tentoria,Species,32266,Species,S,27139
79218,rufipes,Species,17082,Species,S,27139
79676,insculpta,Species,4965,Species,S,27139
79677,muhlenbergii,Species,4967,Species,S,27139
101238,dahli,Species,17080,Species,S,27139
101240,hogei,Species,17081,Species,S,27139
101246,zuliae,Species,17083,Species,S,27139
101248,mouhotii,Species,32270,Species,S,27139
101249,annandalii,Species,10041,Species,S,27139
101251,megalocephala,Species,41888,Species,S,27139
101252,nigricans,Species,4656,Species,S,27139
101253,reevesii,Species,32258,Species,S,27139
101254,sinensis,Species,15026,Species,S,27139
101255,smithii,Species,32265,Species,S,27139
101256,tecta,Species,10951,Species,S,27139
101257,leytensis,Species,9040,Species,S,27139
103872,pardalis,Species,9012,Species,S,27139
103892,abrupta,Species,9010,Species,S,27139
103893,gigantea,Species,9010,Species,S,27139
103894,grandidieri,Species,9010,Species,S,27139
29118,beccarii,subspecies,22863,Species,S,27158
103906,himalayensis,Species,3746,Species,S,27159
103907,indica,Species,3746,Species,S,27159
104119,diardi,Species,14519,Species,S,27387
104161,cyclornata,Species,5962,Species,S,27402
104125,adolfifridericii,Species,2999,Species,S,27454
104126,carpenteri,Species,3001,Species,S,27454
104129,mlanjensis,Species,3008,Species,S,27454
104130,oxyrhinum,Species,3010,Species,S,27454
104131,tavetanum,Species,3015,Species,S,27454
104132,tenue,Species,3016,Species,S,27454
104133,uthmoelleri,Species,3019,Species,S,27454
104134,xenorhinum,Species,3021,Species,S,27454
104255,petax,Species,14128,Species,S,27470
99437,hesperus,Species,17341,Species,S,27472
12373,tener,Species,12364,Species,S,27484
42722,sclateri,Species,12363,Species,S,27484
104333,subfolionidificans,Species,104692,Species,S,27542
105391,circularis,Species,29530,Species,S,27918
105392,epithecatus,Species,29531,Species,S,27918
73206,stechowi,Species,1762,Species,S,27924
87877,malayensis,Species,1705,Species,S,27924
87907,catharinae,Species,1693,Species,S,27924
88024,stechowi,Species,1762,Species,S,27924
104715,malayensis,subspecies,1705,Species,S,27924
87946,gracilis,Species,87945,Species,S,27943
31782,brevicornis,Species,4440,Species,S,27958
31790,gastrotaenia,Species,4460,Species,S,27958
31794,lateralis,Species,4472,Species,S,27958
31799,nasutus,Species,4484,Species,S,27958
31803,parsonii,Species,4489,Species,S,27958
31812,willsii,Species,4509,Species,S,27958
101806,collaris,subspecies,8206,Species,S,27962
101804,albifrons,subspecies,8204,Species,S,27964
29044,vinsoni,Species,16940,Species,S,27966
29046,pusilla,Subspecies,16942,Species,S,27967
29047,bimaculata,Species,16943,Species,S,27971
3004,fischeri,Species,105222,Species,S,27975
91578,excubitor,subspecies,104127,Species,S,27975
91579,multituberculatum,subspecies,105224,Species,S,27975
91580,uluguruense,Subspecies,105225,Species,S,27975
28021,chilensis,Species,9007,Species,S,28021
22313,plateni,Species,22316,Species,S,28022
99155,obiana,Species,15511,Species,S,28022
99156,obiensis,Species,15511,Species,S,28022
99157,caelestis,subspecies,15521,Species,S,28022
99164,vordermani,Species,22305,Species,S,28022
99165,sonani,Species,22309,Species,S,28022
99166,pompeus,Species,22310,Species,S,28022
99167,nomis,Species,22310,Species,S,28022
99168,bazilanicus,Species,22316,Species,S,28022
99170,dohertyi,subspecies,22305,Species,S,28022
99173,burkei,subspecies,15525,Species,S,28022
104856,trojanus,Species,22295,Species,S,28022
104970,astenous,Species,22310,Species,S,28022
104971,amphrisius,Species,22310,Species,S,28022
104972,heliacon,Species,22310,Species,S,28022
104974,leyteanus,Species,22309,Species,S,28022
105001,amphimedon,Species,22304,Species,S,28022
105346,bennettorum,Species,13853,Species,S,28539
96178,armeniaca,Species,21646,Species,S,28762
96183,perses,Species,21646,Species,S,28762
