ComName,LangShort,RecId,Rank,Designation,ReferenceID,
Engoulevent d'Europe,FR,536,species,"CITES,EU",
Nyctale de Tengmalm,FR,536,species,"CITES,EU",
Chouette de Harris,FR,537,species,"CITES,EU",
Nyctale de Harris,FR,537,species,"CITES,EU",
Nyctale immaculée,FR,538,species,"CITES,EU",
Vautour moine,FR,544,species,"CITES,EU",
Canif,FR,546,species,EU,7295
Papillons Quatre Pattes,FR,551,Family,"CITES,EU,CMS",
Morse,FR,555,Family,"CITES,EU",
"Oryctérope Du Cap, Cochon De Terre",FR,565,Family,CITES,
"Arapaïma, Scléropage D'Asie",FR,567,Family,"CITES,EU",
Arctocéphales,FR,568,Family,"CITES,EU,CMS",
Outardes,FR,569,Family,"CITES,EU",
"Aigle Pêcheur, Balbugard Fluviatile, Balbuzard Pêcheur",FR,572,Family,"CITES, EU",
Silure De Verre Géant,FR,573,Family,"CITES,EU",
"Papillons, Machaons, Ornithoptères",FR,574,Family,"CITES,EU",
Paradisiers,FR,576,Family,"CITES,EU",
Escargots Terrestres De Nouvelle-Zélande,FR,584,Family,"CITES,EU",
"Pédionome Errant, Hémipode À Collier",FR,589,Family,"CITES,EU",
Pélican Frisé,FR,591,Family,"CITES,EU,CMS,CMS-AEWA",
"Peloméduses, Péluses",FR,594,Family,"CITES,EU",
Bandicoots,FR,596,Family,"CITES,EU",
Doré Jaune,FR,598,Family,"CITES,EU",
Couscous,FR,609,Family,"CITES,EU",
"Tétras, Pintades, Perdrix, Faisans, Tragopans",FR,613,Family,"CITES,EU,CMS",
Eléphant De Mer Du Sud,FR,618,Family,"CITES,EU,CMS",
Marsouins,FR,619,Family,"CITES,EU",
Flamants,FR,620,Family,"CITES,EU",
Sténoderme Pseudo-Vampire,FR,623,Family,"CITES,EU",
Cachalot,FR,624,Family,"CITES,EU",
Pics,FR,627,Family,"CITES,EU",
Brèves,FR,635,Family,"CITES,EU",
Dauphins D'Eau Douce,FR,637,Family,"CITES,EU",
Tortue À Grosse Tête,FR,641,Family,"CITES,EU",
"Tisserins, Veuves",FR,649,Family,"CITES,EU",
Grèbe Géant,FR,653,Family,"CITES,EU,CMS,CMS-AEWA",
Héron agami,FR,656,species,EU,6946
"Poisson-Spatule, Polydon",FR,657,Family,"CITES,EU",
Inséparable à tête grise,FR,660,species,"CITES,EU",
Inséparable de Fischer,FR,661,species,"CITES,EU",
Perruche de Fischer,FR,661,species,"CITES,EU",
Inséparable de Lilian,FR,662,species,"CITES,EU",
Perruche de Lilian,FR,662,species,"CITES,EU",
Inséparable à joues noires,FR,663,species,"CITES,EU",
Perruche à joue noire,FR,663,species,"CITES,EU",
Inséparable masqué,FR,664,species,"CITES,EU",
Perruche masquée,FR,664,species,"CITES,EU",
Inséparable à tête rouge,FR,665,species,"CITES,EU",
Perruche à tête rouge,FR,665,species,"CITES,EU",
Inséparable à face rose,FR,666,species,"CITES,EU",
Inséparable rose-gorge,FR,666,species,"CITES,EU",
Perruche à face rose,FR,666,species,"CITES,EU",
Rats-Kangourous,FR,666,Family,"CITES,EU",
Inséparable à collier noir,FR,667,species,"CITES,EU",
Inséparable de Swindern,FR,667,species,"CITES,EU",
Perruche de Swindern,FR,667,species,"CITES,EU",
Poissons-Scies,FR,667,Family,"CITES,EU",
Inséparable d'Abyssinie,FR,668,species,"CITES,EU",
Agarice laitue,FR,670,species,"CITES,EU",
Agarice fragile,FR,671,species,"CITES,EU",
"Olingo, Bassarai Rusé, Coatis, Potos",FR,671,Family,"CITES,EU",
Agarice de Graham,FR,672,species,"CITES,EU",
Agarice plate,FR,673,species,"CITES,EU",
Agarice de Lamarck,FR,674,species,"CITES,EU",
Agarice laitue fine,FR,675,species,"CITES,EU",
Agarice à spires,FR,676,species,"CITES,EU",
Carouge safran,FR,679,species,"CITES,EU",
Ictéride à tête jaune,FR,679,species,"CITES,EU",
Pintade à poitrine blanche,FR,681,species,"CITES,EU",
Ancistrodon à deux lignes,FR,682,species,"CITES,EU",
Mocassin à deux lignes,FR,682,species,"CITES,EU",
Mocassin des tropiques,FR,682,species,"CITES,EU",
"Amazones, Aras, Perruches, Perroquets",FR,683,Family,"CITES,EU",
Colibri d'Alice,FR,687,species,"CITES,EU",
Colibri de Castelneau,FR,688,species,"CITES,EU",
"Roussettes, Renards-Volants",FR,688,Family,"CITES,EU,CMS-EUROBATS",
Colibri étincelant,FR,689,species,"CITES,EU",
Colibri paméla,FR,690,species,"CITES,EU",
Colibri céleste,FR,691,species,"CITES,EU",
Sylphe à queue violette,FR,691,species,"CITES,EU",
Sylphe à queue d'azur,FR,692,species,"CITES,EU",
Bulbul À Tête Jaune,FR,693,Family,"CITES,EU",
Lézard Apode,FR,694,Family,CITES,
Toucans,FR,698,Family,"CITES,EU",
Agouti,FR,699,species,"CITES,EU",
Paca,FR,699,species,"CITES,EU",6217
Grenouilles,FR,700,Family,"CITES,EU",
Dindon ocellé,FR,702,species,"CITES,EU",
Nandous,FR,708,Family,"CITES,EU",
Requin-Baleine,FR,709,Family,"CITES,EU",
Rhinocéros,FR,710,Family,"CITES,EU",
Panda,FR,712,species,"CITES,EU",
Panda géant,FR,712,species,"CITES,EU",
Rhinolophes,FR,713,Family,"CITES,CMS",
Panda éclatant,FR,714,species,"CITES,EU",
Petit panda,FR,714,species,"CITES,EU",
Canard mandarin,FR,720,species,CMS,
Canard branchu,FR,721,species,CMS,6946
Canard carolin,FR,721,species,CMS,
Spatule rosée,FR,722,species,EU,6946
"Messager Sagittaire, Secrétaire Des Serpents, Serpentaire",FR,722,Family,"CITES,EU",
Tritons Et Salamandres,FR,723,Family,"CITES,EU",
"Corégones, Truites, Inconnu, Nelma, Belorybitsa",FR,725,Family,"CITES,EU",
Scarabées,FR,728,Family,"CITES,EU",
Acoupa De Macdonald,FR,730,Family,"CITES,EU",
Tupaies,FR,731,Order,"CITES,EU",
Scinque Géant Des Îles Salomon,FR,731,Family,"CITES,EU",
"Ecureuils Terrestres, Écureuils Arboricoles",FR,732,Family,"CITES,EU",
"Courlis, Chevalier Tacheté",FR,733,Family,"CITES,EU,CMS",
Scorpions,FR,738,Family,"CITES,EU",
Manchots,FR,761,Family,"CITES,EU",
Tuataras,FR,762,Family,"CITES,EU",
"Chouettes, Petit-Duc Géant",FR,772,Family,"CITES,EU",
Strombe Géant,FR,774,Family,"CITES,EU",
Autruche,FR,776,Family,"CITES,EU",
Mainate Religieux,FR,777,Family,"CITES,EU",
Autres Coraux,FR,778,Family,"CITES,EU",
"Babiroussas, Sanglier Nain",FR,782,Family,"CITES,EU",
Fou D'Abbott,FR,783,Family,"CITES,EU,CMS-AEWA",
Hippocampes,FR,785,Family,"CITES,EU",
Echidnés,FR,789,Family,"CITES,EU",
Petit Pingouin,FR,791,species,"EU,CMS-AEWA",6946
Pingouin torda,FR,791,species,"EU,CMS-AEWA",
Pingouin torda,FR,791,species,"EU,CMS-AEWA",6234
Tapirs,FR,792,Family,"CITES,EU",
Martin-pêcheur argenté,FR,793,species,EU,6946
Martin-pêcheur d'Europe,FR,794,species,EU,
Pécaris,FR,794,Family,"CITES,EU",
Martin-pêcheur à dos bleu,FR,795,species,EU,6946
"Lézards-Caïmans, Téjus",FR,795,Family,"CITES,EU",
Martin-pêcheur aigue-marine,FR,796,species,EU,6946
Martin-pêcheur huppé,FR,797,species,EU,6946
Martin-pêcheur à poitrine bleue,FR,798,species,EU,6946
Martin-pêcheur à large bande,FR,799,species,EU,6946
Martin-pêcheur de Blyth,FR,800,species,EU,6946
Martin-pêcheur à ventre blanc,FR,801,species,EU,6946
Tortues Terrestres,FR,801,Family,"CITES,EU",
Martin-pêcheur méninting,FR,802,species,EU,6946
Martin-pêcheur de Principé,FR,803,species,EU,6946
Martin-pêcheur poucet,FR,804,species,EU,6946
Martin-pêcheur azuré,FR,805,species,EU,6946
Martin-pêcheur à demi-collier,FR,806,species,EU,6946
Martin-pêcheur de Sao Tomé,FR,807,species,EU,6946
"Mygales, Tare",FR,807,Family,"CITES,EU",
Martin-pêcheur des Bismark,FR,808,species,EU,6946
"Ibis, Spatule Blanche",FR,809,Family,"CITES,EU,CMS",
Thylacine,FR,811,Family,"CITES,EU",
Tinamou Solitaire,FR,814,Family,"CITES,EU",
Chevrotain Aquatique,FR,820,Family,"CITES,EU",
Lamantins,FR,822,Family,"CITES,EU",
Bénitiers,FR,825,Family,"CITES,EU",
"Tortues Molles, Trionix",FR,826,Family,"CITES,EU",
Perdrix choukar,FR,827,species,EU,
Colibris,FR,828,Family,"CITES,EU",
Founingo bleu,FR,831,species,EU,6946
Quetzal Resplendissant,FR,831,Family,"CITES,EU",
Founingo rougecap,FR,832,species,EU,6946
Founingo des Comores,FR,833,species,EU,6946
Founingo hollandais,FR,834,species,"CITES,EU",6946
Orgues De Mer,FR,834,Family,"CITES,EU",
Moucherolle à queue large,FR,835,species,CMS,6946
Tupaies,FR,835,Family,"CITES,EU",
Moucherolle petit-coq,FR,836,species,CMS,6946
Kagou Huppé,FR,837,Family,"CITES,EU",
Algyroïde de Fitzinger,FR,839,species,EU,
Effraie De Soumagne,FR,841,Family,"CITES,EU",
"Moules D'Eau Douce, Moules Perlées",FR,843,Family,"CITES,EU",
Perruche tricolore,FR,845,species,"CITES,EU",
"Ours, Panda Géant",FR,845,Family,"CITES,EU",
Perruche à ailes vertes,FR,846,species,"CITES,EU",
Perruche royale,FR,847,species,"CITES,EU",
Varans,FR,849,Family,"CITES,EU",
"Minioptère De Schreibers, Pipistrelles",FR,851,Family,EU,
"Crotale Durisse, Vipères",FR,853,Family,"CITES,EU",
"Binturon, Civettes",FR,856,Family,"CITES,EU",
Wombat À Nez Poilu Du Queensland,FR,858,Family,"CITES,EU",
Lézard Crocodile De Chine,FR,861,Family,"CITES,EU",
Mergule nain,FR,864,species,"EU,CMS-AEWA",6234
Mergule nain,FR,864,species,"EU,CMS-AEWA",
"Ziphius, Hyperoodons",FR,864,Family,"CITES,EU",
Cercopithèque d'Allen,FR,865,species,"CITES,EU",
Alligator américain,FR,866,species,"CITES,EU",
Alligator du Mississippi,FR,866,species,"CITES,EU",
Alligator de Chine,FR,867,species,"CITES,EU",
Zostérops À Poitrine Blanche,FR,867,Family,"CITES,EU",
Allocèbe,FR,868,species,"CITES,EU",
Chirogale aux oreilles poilues,FR,868,species,"CITES,EU",
Mantelles,FR,897,Family,"CITES,EU",
Oie d'Égypte,FR,901,species,"CITES,EU",
Ouette d'Égypte,FR,901,species,"CITES,EU",
Ouette d'Égypte,FR,901,species,"CITES,EU",6946
Alouate à mains rouges,FR,909,species,"CITES,EU",
Hurleur à mains rousses,FR,909,species,"CITES,EU",
Alouate noir,FR,910,species,"CITES,EU",
Hurleur noir,FR,910,species,"CITES,EU",
Singe hurleur de l'île Coïba ,FR,911,species,"CITES,EU",
Alouate brun,FR,912,species,"CITES,EU",
Hurleur brun,FR,912,species,"CITES,EU",
Alouate de Panama,FR,913,species,"CITES,EU",
Hurleur du Guatemala,FR,913,species,"CITES,EU",6217
Hurleur du Guatemala,FR,914,species,"CITES,EU",
Alouate rouge,FR,916,species,"CITES,EU",
Hurleur roux,FR,916,species,"CITES,EU",
Anguilles D’Eau Douce,FR,942,Family,"CITES,EU",
Boas De L'Île Ronde,FR,967,Family,"CITES,EU",
Loxocéminés,FR,968,Family,"CITES,EU",
Pythons,FR,969,Family,"CITES,EU",
Boas,FR,970,Family,"CITES,EU",
Alyte de Cisternas,FR,976,species,EU,
Crapaud accoucheur,FR,978,species,EU,
Amadine cou-coupé,FR,981,species,"CITES,EU",
Cou-coupé,FR,981,species,"CITES,EU",
Bengali vert,FR,982,species,"CITES,EU",
Bengali zébré,FR,983,species,"CITES,EU",
Ventre orange,FR,983,species,"CITES,EU",
Râle à bec jaune,FR,1005,species,CMS-AEWA,
Ariane aimable,FR,1011,species,"CITES,EU",
Ariane de Lesson,FR,1012,species,"CITES,EU",
Ariane béryl,FR,1013,species,"CITES,EU",
Ariane de Boucard,FR,1014,species,"CITES,EU",
Ariane candide,FR,1015,species,"CITES,EU",
Ariane à ventre roux,FR,1016,species,"CITES,EU",
Ariane à ventre blanc,FR,1017,species,"CITES,EU",
Ariane à poitrine blanche,FR,1018,species,"CITES,EU",
Ariane à front bleu,FR,1019,species,"CITES,EU",
Ariane à couronne azur,FR,1020,species,"CITES,EU",
Ariane à queue bleue,FR,1021,species,"CITES,EU",
Ariane d'Edward,FR,1024,species,"CITES,EU",
Ariane de Linné,FR,1025,species,"CITES,EU",
Ariane de Francia,FR,1026,species,"CITES,EU",
Ariane saphirine,FR,1027,species,"CITES,EU",
Ariane vert-doré,FR,1028,species,"CITES,EU",
Ariane de Lucy,FR,1029,species,"CITES,EU",
Ariane de Rosenberg,FR,1030,species,"CITES,EU",
Ariane cannelle,FR,1031,species,"CITES,EU",
Ariane de Sophie,FR,1032,species,"CITES,EU",
Ariane de Félicie,FR,1033,species,"CITES,EU",
Ariane à ventre gris,FR,1034,species,"CITES,EU",
Ariane versicolore,FR,1035,species,"CITES,EU",
Ariane à couronne violette,FR,1036,species,"CITES,EU",
Ariane du Pérou,FR,1037,species,"CITES,EU",
Ariane à front vert,FR,1038,species,"CITES,EU",
Ariane à ventre vert,FR,1039,species,"CITES,EU",
Ariane du Yucatan,FR,1040,species,"CITES,EU",
Amazone à front bleu,FR,1041,species,"CITES,EU",
Amazone agile,FR,1042,species,"CITES,EU",
Amazone verte,FR,1042,species,"CITES,EU",
Amazone à front blanc,FR,1043,species,"CITES,EU",
Amazone à ailes oranges,FR,1044,species,"CITES,EU",
Amazone à ailes vertes,FR,1044,species,"CITES,EU",
Amazone aourou,FR,1044,species,"CITES,EU",
Amazone à cou rouge,FR,1045,species,"CITES,EU",
Amazone de Bouquet,FR,1045,species,"CITES,EU",
Amazone à nuque d'or,FR,1046,species,"CITES,EU",
Amazone à joues jaunes,FR,1047,species,"CITES,EU",
Amazone diadème,FR,1047,species,"CITES,EU",
Amazone à épaulettes jaunes,FR,1048,species,"CITES,EU",
Amazone de la Barbade,FR,1048,species,"CITES,EU",
Amazone à joues bleues,FR,1049,species,"CITES,EU",
Amazone à queue rouge,FR,1049,species,"CITES,EU",
Amazone du Brésil,FR,1049,species,"CITES,EU",
Amazone de la Jamaïque,FR,1050,species,"CITES,EU",
Amazone sasabé,FR,1050,species,"CITES,EU",
Amazone à joues bleues,FR,1051,species,"CITES,EU",
Amazone de Dufresne,FR,1051,species,"CITES,EU",
Amazone farineuse,FR,1052,species,"CITES,EU",
Amazone poudrée,FR,1052,species,"CITES,EU",
Amazone festive,FR,1053,species,"CITES,EU",
Amazone tavoua,FR,1053,species,"CITES,EU",
Amazone à couronne lilas,FR,1054,species,"CITES,EU",
Amazone de Finsch,FR,1054,species,"CITES,EU",
Amazone de Guilding,FR,1055,species,"CITES,EU",
Amazone de Saint-Vincent,FR,1055,species,"CITES,EU",
Amazone impériale,FR,1056,species,"CITES,EU",
Amazone de Kawall,FR,1057,species,"CITES,EU",
Amazone à tête blanche,FR,1058,species,"CITES,EU",
Amazone de Cuba,FR,1058,species,"CITES,EU",
Amazone mercenaire,FR,1059,species,"CITES,EU",
Amazone à front jaune,FR,1060,species,"CITES,EU",
Amazone à tête jaune,FR,1061,species,"CITES,EU",
Amazone de Prêtre,FR,1062,species,"CITES,EU",
Amazone à couronne rouge,FR,1063,species,"CITES,EU",
Amazone à sourcils rouges,FR,1063,species,"CITES,EU",
Amazone de Tucuman,FR,1064,species,"CITES,EU",
Amazone à ventre pourpre,FR,1065,species,"CITES,EU",
Amazone d'Hispaniola,FR,1065,species,"CITES,EU",
Amazone de Sainte-Lucie,FR,1066,species,"CITES,EU",
Amazone versicolore,FR,1066,species,"CITES,EU",
Amazone bourgogne,FR,1067,species,"CITES,EU",
Amazone vineuse,FR,1067,species,"CITES,EU",
Amazone à joues vertes,FR,1068,species,"CITES,EU",
Amazone à bandeau rouge,FR,1069,species,"CITES,EU",
Amazone de Porto Rico,FR,1069,species,"CITES,EU",
Amazone à lores jaunes,FR,1070,species,"CITES,EU",
Amazone du Yucatan,FR,1070,species,"CITES,EU",
Amazone à face jaune,FR,1071,species,"CITES,EU",
Loutre cendrée,FR,1077,species,"CITES,EU",
Amblyospize à front blanc,FR,1084,species,"CITES,EU",
Gros-bec à front blanc,FR,1084,species,"CITES,EU",
Amblyrhynque à crête,FR,1086,species,"CITES,EU",
Iguane marin,FR,1086,species,"CITES,EU",
Salamandre du lac Pàtzcuaro,FR,1092,species,"CITES,EU",
Ambystome du lac Lerma,FR,1093,species,"CITES,EU",
Ambystome du Mexique,FR,1095,species,"CITES,EU",
Axolotl,FR,1095,species,"CITES,EU",
Salamandre du Mexique,FR,1095,species,"CITES,EU",
Aoudad,FR,1151,species,"CITES,EU",
Mouflon à manchettes,FR,1151,species,"CITES,EU",
Amytis de l'Eyre,FR,1184,species,CITES,6946
Quatre-yeux à grandes écailles,FR,1191,species,EU,7295
Labre bleu,FR,1206,species,EU,
Labre constellé,FR,1206,species,EU,7295
Tamarin,FR,1206,species,EU,7295
Labre rayé,FR,1212,species,EU,
Labre à queue jaune,FR,1214,species,EU,7295
Labre pintade,FR,1214,species,EU,7295
Tisserin à ailes rouges,FR,1217,species,"CITES,EU",
Tisserin écarlate,FR,1217,species,"CITES,EU",
Pluvier anarhynque,FR,1218,species,CMS,6946
Canard pilet,FR,1219,species,"CITES,EU",
Pilet,FR,1219,species,"CITES,EU",
Canard à front blanc,FR,1220,species,CMS,
Canard d'Amérique,FR,1220,species,CMS,6946
Canard siffleur américain,FR,1220,species,CMS,
Sarcelle aptère,FR,1221,species,"CITES,EU",
Sarcelle brune,FR,1221,species,"CITES,EU",
Sarcelle de Nouvelle-Zélande,FR,1221,species,"CITES,EU",
Sarcelle terrestre des îles Auckland,FR,1221,species,"CITES,EU",
Canard de Bernier,FR,1222,species,"CITES,EU",
Sarcelle de Bernier,FR,1222,species,"CITES,EU",
Sarcelle de Madagascar,FR,1222,species,"CITES,EU",
Sarcelle malgache de Bernier,FR,1222,species,"CITES,EU",
Canard du Cap,FR,1223,species,"CITES,EU",
Sarcelle du Cap,FR,1223,species,"CITES,EU",
Canard souchet,FR,1224,species,"CITES,EU",
Souchet,FR,1224,species,"CITES,EU",
Sarcelle d'hiver,FR,1225,species,"CITES,EU",
Sarcelle à ailes bleues,FR,1227,species,CMS,6946
Sarcelle soucrourou,FR,1227,species,CMS,
Sarcelle élégante,FR,1228,species,"CITES,EU",
Sarcelle formose,FR,1228,species,"CITES,EU",
Canard de Laysan,FR,1229,species,"CITES,EU",
Sarcelle de Laysan,FR,1229,species,"CITES,EU",
Canard aberrant,FR,1230,species,"CITES,EU",
Canard des Mariannes,FR,1230,species,"CITES,EU",6217
Canard d'Oustalet,FR,1230,species,"CITES,EU",
Canard siffleur,FR,1231,species,"CITES,EU",
Canard colvert,FR,1232,species,"EU,CMS",
Sarcelle d'été,FR,1233,species,"CITES,EU",
Canard noir,FR,1234,species,CMS,6946
Canard noirâtre,FR,1234,species,CMS,
Canard chipeau,FR,1235,species,"EU,CMS",
Canard des Hawaï,FR,1236,species,"CITES,EU",6946
Sarcelle de la Nouvelle-Zelande,FR,1238,species,"CITES,EU",
Sarcelle de Campbell,FR,1239,species,"CITES,EU",
Canard à lunettes,FR,1240,species,CMS,6946
Canard des Philippines,FR,1241,species,"CITES,EU",6946
Canard de Meller,FR,1242,species,EU,6234
Canard à bec jaune,FR,1245,species,CMS,6946
Canard à bec rouge,FR,1246,species,CMS,6946
Sarcelle hottentote,FR,1247,species,CMS,6946
Sarcelle rousse,FR,1248,species,"CITES,EU",6946
Canard d'Eaton,FR,1249,species,"CITES,EU",6946
Bec-ouvert africain,FR,1253,species,"EU,CMS-AEWA",6946
Bec-ouvert indien,FR,1254,species,EU,6946
Toupaïe d'Elliot,FR,1255,species,"CITES,EU",
Toucan à capuchon,FR,1267,species,EU,6234
Toucan bleu,FR,1268,species,EU,6234
Toucan à bec noir,FR,1270,species,EU,6234
Salamandre du père David,FR,1272,species,"CITES,EU",
Salamandre géante de Chine,FR,1272,species,"CITES,EU",
Salamandre géante du Japon,FR,1273,species,"CITES,EU",
Colibri d'Equateur,FR,1275,species,"CITES,EU",
Ara glauque,FR,1313,species,"CITES,EU",
Ara bleu,FR,1314,species,"CITES,EU",
Ara hyacinthe,FR,1314,species,"CITES,EU",
Ara jacinthe,FR,1314,species,"CITES,EU",
Ara cobalt,FR,1315,species,"CITES,EU",
Ara de Lear,FR,1315,species,"CITES,EU",
Anomalospize parasite,FR,1548,species,"CITES,EU",
Tisserin coucou,FR,1548,species,"CITES,EU",6217
Anamolure de Beecroft,FR,1549,species,"CITES,EU",
Écureuil volant de Beecroft,FR,1549,species,"CITES,EU",
Anamolure de Derby,FR,1550,species,"CITES,EU",
Écureuil volant de Derby,FR,1550,species,"CITES,EU",
Anamolure de Pel,FR,1551,species,"CITES,EU",
Écureuil volant de Pel,FR,1551,species,"CITES,EU",
Calao à crête hérissée,FR,1561,species,"CITES,EU",
Calao brun,FR,1562,species,"CITES,EU",
Noddi brun,FR,1570,species,CMS-AEWA,6946
Oie rieuse,FR,1571,species,"EU,CMS",
Oie cendrée,FR,1573,species,"EU,CMS",
Oie des neiges,FR,1574,species,"EU,CMS",
Oie naine,FR,1575,species,"EU,CMS",
Oie des moissons,FR,1576,species,"EU,CMS",
Oie cygnoïde,FR,1577,species,CMS,6946
Oie à bec court,FR,1578,species,CMS,
Oie à bec court,FR,1578,species,CMS,6946
Colibri à tête rose,FR,1619,species,"CITES,EU",
Calao pie,FR,1621,species,"CITES,EU",
Calao de Malabar,FR,1622,species,"CITES,EU",
Calao charbonnier,FR,1623,species,"CITES,EU",
Calao de Palawan,FR,1624,species,"CITES,EU",
Calao des Sulu,FR,1625,species,"CITES,EU",
Mango doré,FR,1627,species,"CITES,EU",
Mango de la Jamaïque,FR,1628,species,"CITES,EU",
Mango à cravate noire,FR,1629,species,"CITES,EU",
Mango de Prévost,FR,1630,species,"CITES,EU",
Mango à cravate verte,FR,1631,species,"CITES,EU",
Mango vert,FR,1632,species,"CITES,EU",
Souimanga d'Amani,FR,1644,species,EU,6946
Souimanga de Reichenow,FR,1647,species,EU,6234
Souimanga à col rouge,FR,1649,species,EU,6946
Pipit de Berthelot,FR,1652,species,EU,6234
Pipit de Berthelot,FR,1652,species,EU,
Pipit rousseline,FR,1653,species,EU,
Pipit à gorge rousse,FR,1654,species,EU,6234
Pipit à gorge rousse,FR,1654,species,EU,
Pipit à dos olive,FR,1658,species,EU,6234
Pipit à dos olive,FR,1658,species,EU,
Pipit maritime,FR,1660,species,EU,6234
Pipit maritime,FR,1660,species,EU,
Pipit farlouse,FR,1661,species,EU,6234
Pipit farlouse,FR,1661,species,EU,
Pipit de Richard,FR,1662,species,EU,6946
Pipit des arbres,FR,1666,species,EU,6234
Pipit des arbres,FR,1666,species,EU,
Antilocapre,FR,1677,species,"CITES,EU",
Antilocapre de Californie,FR,1677,species,"CITES,EU",6217
Antilope américaine,FR,1677,species,"CITES,EU",
Pronghorn,FR,1677,species,"CITES,EU",
Antilocapre du Nouveau Mexique,FR,1678,subspecies,CITES,
Antilocapre de la Basse-Californie,FR,1679,subspecies,CITES,
Antilocapre de Sonora,FR,1680,subspecies,CITES,
Antilope cervicapre,FR,1681,species,"CITES,EU",
Cervicapre,FR,1681,species,"CITES,EU",6217
Corail noir éventail gris,FR,1689,species,"CITES,EU",
Corail noir de barbade,FR,1690,species,"CITES,EU",
Corail noir hérissé,FR,1723,species,"CITES,EU",
Corail noir à résille,FR,1728,species,"CITES,EU",
Corail noir plumeux,FR,1740,species,"CITES,EU",
Corail noir goupillon,FR,1765,species,"CITES,EU",
Corail noir des Caraïbes,FR,1778,species,"CITES,EU",
Loutre à joues blanches,FR,1793,species,"CITES,EU",
Loutre à joues blanches du Cameroun,FR,1794,subspecies,"CITES,EU",6217
Paraonyx tacheté,FR,1794,subspecies,"CITES,EU",
Singe de nuit d'Azara,FR,1797,species,"CITES,EU",
Singe de nuit d'Hershkovitz ,FR,1799,species,"CITES,EU",
Singe de nuit de Thomas,FR,1802,species,"CITES,EU",
Singe de nuit de Nancy Ma ,FR,1803,species,"CITES,EU",
Singe de nuit à tête noire,FR,1804,species,"CITES,EU",
Douroucouli,FR,1805,species,"CITES,EU",
Singe de nuit,FR,1805,species,"CITES,EU",
Singe de nuit de Spix ,FR,1806,species,"CITES,EU",
Tortue molle noire,FR,1820,subspecies,"CITES,EU",6217
Trionyx noir ,FR,1820,subspecies,"CITES,EU",6217
Colibri vert et gris,FR,1853,species,"CITES,EU",
Stourne de Rarotonga,FR,1870,species,EU,6946
Perruche érythroptère,FR,1931,species,"CITES,EU",
Perruche jonquille,FR,1932,species,"CITES,EU",
Martinet noir,FR,1942,species,EU,6234
Martinet noir,FR,1942,species,EU,
Martinet cafre,FR,1944,species,EU,
Martinet pâle,FR,1946,species,EU,
Martinet pâle,FR,1946,species,EU,6946
Aigle à épaules blanches,FR,1951,species,"CITES,EU",
Aigle ibérique,FR,1951,species,"CITES,EU",
Aigle impérial espagnol,FR,1951,species,"CITES,EU",
Aquila imperiale iberica,FR,1951,species,"CITES,EU",
Aigle d'Australie,FR,1952,species,"CITES,EU",
Aigle doré,FR,1953,species,"CITES,EU",
Aigle royal,FR,1953,species,"CITES,EU",
Aigle criard,FR,1954,species,"CITES,EU",
Aigle de Gurney,FR,1955,species,"CITES,EU",
Aigle impérial,FR,1956,species,"CITES,EU",
Aigle des steppes,FR,1957,species,"CITES,EU",
Aigle pomarin,FR,1958,species,"CITES,EU",
Aigle ravisseur,FR,1959,species,"CITES,EU",
Aigle de Verreaux,FR,1960,species,"CITES,EU",
Aigle de Wahlberg,FR,1961,species,"CITES,EU",
Ara de Buffon,FR,1963,species,"CITES,EU",
Ara bleu et jaune,FR,1964,species,"CITES,EU",
Ara à collier jaune,FR,1965,species,"CITES,EU",
Ara à nuque d'or,FR,1965,species,"CITES,EU",
Ara chloroptère,FR,1966,species,"CITES,EU",
Ara de Coulon,FR,1967,species,"CITES,EU",
Ara à gorge bleue,FR,1968,species,"CITES,EU",
Ara canindé,FR,1968,species,"CITES,EU",
Ara macao,FR,1969,species,"CITES,EU",
Ara rouge,FR,1969,species,"CITES,EU",
Ara macavouanne,FR,1970,species,"CITES,EU",
Ara d'Illiger,FR,1971,species,"CITES,EU",
Ara miracana,FR,1971,species,"CITES,EU",6217
Ara militaire,FR,1972,species,"CITES,EU",
Ara noble,FR,1973,species,"CITES,EU",
Petit perruche-ara,FR,1973,species,"CITES,EU",
Ara de Fresnaye,FR,1974,species,"CITES,EU",6217
Ara de Lafresnaye,FR,1974,species,"CITES,EU",
Ara sévère,FR,1975,species,"CITES,EU",
Ara vert,FR,1975,species,"CITES,EU",
Ara d'Hispaniola,FR,1976,species,"CITES,EU",6946
Arachnotère à face nue,FR,1980,species,EU,6234
Arachnothère à face nue,FR,1980,species,EU,6946
Arapaïma,FR,1991,species,"CITES,EU",
Paiche,FR,1991,species,"CITES,EU",
Pirarucu,FR,1991,species,"CITES,EU",
Conure à tête bleue,FR,1992,species,"CITES,EU",
Conure couronnée,FR,1993,species,"CITES,EU",6946
Perruche à front doré,FR,1993,species,"CITES,EU",
Conure à tête d'or,FR,1994,species,"CITES,EU",
Conure des cactus,FR,1995,species,"CITES,EU",
Conure à front rouge,FR,1996,species,"CITES,EU",
Conure maîtresse,FR,1997,species,"CITES,EU",
Conure à tête rouge,FR,1998,species,"CITES,EU",
Conure de Cuba,FR,1999,species,"CITES,EU",
Conure de Finsch,FR,2000,species,"CITES,EU",
Conure de la Reine de Bavière,FR,2001,species,"CITES,EU",
Conure dorée,FR,2001,species,"CITES,EU",6946
Guarouba,FR,2001,species,"CITES,EU",
