Id,FullName,RankName,AuthorYear,PhylumName,ClassName,OrderName,FamilyName,CitesAccepted,CurrentListing,GenericAnnotationFullSymbol,CountriesIsoCodes,CountriesFullNames,#AnnotationEnglish,#AnnotationSpanish,#AnnotationFrench,AnnotationEnglish,AnnotationSpanish,AnnotationFrench
3674,Ortalis vetula,SPECIES,,Chordata,Aves,Galliformes,Cracidae,,III, ,"""Bz"", ""Cr"", ""Sv"", ""Gt"", ""Hn"", ""Mx"", ""Ni"", ""Us""","""Belize"", ""Costa Rica"", ""El Salvador"", ""Guatemala"", ""Honduras"", ""Mexico"", ""Nicaragua"", ""United States Of America""","","","","","",""
7478,Ortalis vetula gracilis,SUBSPECIES,,Chordata,Aves,Galliformes,Cracidae,,"", ,"""Mx""","""Mexico""","","","","","",""
7514,Ortalis vetula vetula,SUBSPECIES,,Chordata,Aves,Galliformes,Cracidae,,"", ,"""Mx""","""Mexico""","","","","","",""
2868,Orthopsittaca manilata,SPECIES,,Chordata,Aves,Psittaciformes,Psittacidae,,II, ,"""Bo"", ""Br"", ""Co"", ""Ec"", ""Gf"", ""Gy"", ""Pe"", ""Sr"", ""Tt"", ""Ve""","""Bolivia"", ""Brazil"", ""Colombia"", ""Ecuador"", ""French Guiana"", ""Guyana"", ""Peru"", ""Suriname"", ""Trinidad And Tobago"", ""Venezuela (Bolivarian Republic Of)""","","","","","",""
3246,Orthorhyncus cristatus,SPECIES,,Chordata,Aves,Apodiformes,Trochilidae,,II, ,"""Ag"", ""Bb"", ""Vg"", ""Dm"", ""Gd"", ""Gp"", ""Mq"", ""Ms"", ""An"", ""Pr"", ""Kn"", ""Lc"", ""Vc"", ""Us"", ""Vi""","""Antigua And Barbuda"", ""Barbados"", ""British Virgin Islands"", ""Dominica"", ""Grenada"", ""Guadeloupe"", ""Martinique"", ""Montserrat"", ""Netherlands Antilles"", ""Puerto Rico"", ""Saint Kitts And Nevis"", ""Saint Lucia"", ""Saint Vincent And The Grenadines"", ""United States Of America"", ""United States Virgin Islands""","","","","","",""
10305,Orthorhyncus cristatus auratus,SUBSPECIES,,Chordata,Aves,Apodiformes,Trochilidae,false,II, ,"","","","","","","",""
10287,Orthorhyncus cristatus celebensis,SUBSPECIES,,Chordata,Aves,Apodiformes,Trochilidae,false,II, ,"","","","","","","",""
10420,Orthorhyncus cristatus germaini,SUBSPECIES,,Chordata,Aves,Apodiformes,Trochilidae,false,II, ,"","","","","","","",""
3540,Oryx dammah,SPECIES,,Chordata,Mammalia,Artiodactyla,Bovidae,,"", ,"""Dz"", ""Bf"", ""Td"", ""Eg"", ""Ly"", ""Ml"", ""Mr"", ""Ma"", ""Ne"", ""Ng"", ""Sn"", ""Sd"", ""Tn"", ""Eh""","""Algeria"", ""Burkina Faso"", ""Chad"", ""Egypt"", ""Libyan Arab Jamahiriya"", ""Mali"", ""Mauritania"", ""Morocco"", ""Niger"", ""Nigeria"", ""Senegal"", ""Sudan"", ""Tunisia"", ""Western Sahara""","","","","","",""
1426,Oryx leucoryx,SPECIES,,Chordata,Mammalia,Artiodactyla,Bovidae,,I, ,"""Bh"", ""Eg"", ""Iq"", ""Il"", ""Jo"", ""Kw"", ""Lb"", ""Om"", ""Qa"", ""Sa"", ""Sy"", ""Ae"", ""Ye""","""Bahrain"", ""Egypt"", ""Iraq"", ""Israel"", ""Jordan"", ""Kuwait"", ""Lebanon"", ""Oman"", ""Qatar"", ""Saudi Arabia"", ""Syrian Arab Republic"", ""United Arab Emirates"", ""Yemen""","","","","","",""
2678,Osteolaemus tetraspis,SPECIES,,Chordata,Reptilia,Crocodylia,Crocodylidae,,"", ,"""Ao"", ""Bj"", ""Bf"", ""Cm"", ""Cf"", ""Cg"", ""Ci"", ""Cd"", ""Gq"", ""Ga"", ""Gm"", ""Gh"", ""Gn"", ""Gw"", ""Lr"", ""Ng"", ""Sn"", ""Sl"", ""Tg"", ""Ug""","""Angola"", ""Benin"", ""Burkina Faso"", ""Cameroon"", ""Central African Republic"", ""Congo"", ""Cote D'Ivoire"", ""Democratic Republic Of The Congo"", ""Equatorial Guinea"", ""Gabon"", ""Gambia"", ""Ghana"", ""Guinea"", ""Guinea Bissau"", ""Liberia"", ""Nigeria"", ""Senegal"", ""Sierra Leone"", ""Togo"", ""Uganda""","","","","","",""
3221,Otis tarda,SPECIES,,Chordata,Aves,Gruiformes,Otididae,,"", ,"""Af"", ""Al"", ""Dz"", ""At"", ""Az"", ""Be"", ""Ba"", ""Bg"", ""Cn"", ""Hr"", ""Cy"", ""Cz"", ""Kp"", ""Dk"", ""Eg"", ""Fi"", ""Fr"", ""De"", ""Gi"", ""Gr"", ""Hu"", ""Ir"", ""Iq"", ""Ie"", ""Il"", ""It"", ""Jp"", ""Jo"", ""Kz"", ""Kg"", ""Lv"", ""Lb"", ""Lu"", ""Mt"", ""Mn"", ""Me"", ""Ma"", ""Mm"", ""Nl"", ""Pk"", ""Pl"", ""Pt"", ""Kr"", ""Md"", ""Ro"", ""Ru"", ""Sa"", ""Cs"", ""Sk"", ""Si"", ""Es"", ""Se"", ""Ch"", ""Sy"", ""Tj"", ""Mk"", ""Tn"", ""Tr"", ""Tm"", ""Ua"", ""Gb"", ""Uz""","""Afghanistan"", ""Albania"", ""Algeria"", ""Austria"", ""Azerbaijan"", ""Belgium"", ""Bosnia And Herzegovina"", ""Bulgaria"", ""China"", ""Croatia"", ""Cyprus"", ""Czech Republic"", ""Democratic People'S Republic Of Korea"", ""Denmark"", ""Egypt"", ""Finland"", ""France"", ""Germany"", ""Gibraltar"", ""Greece"", ""Hungary"", ""Iran (Islamic Republic Of)"", ""Iraq"", ""Ireland"", ""Israel"", ""Italy"", ""Japan"", ""Jordan"", ""Kazakhstan"", ""Kyrgyzstan"", ""Latvia"", ""Lebanon"", ""Luxembourg"", ""Malta"", ""Mongolia"", ""Montenegro"", ""Morocco"", ""Myanmar"", ""Netherlands"", ""Pakistan"", ""Poland"", ""Portugal"", ""Republic Of Korea"", ""Republic Of Moldova"", ""Romania"", ""Russian Federation"", ""Saudi Arabia"", ""Serbia"", ""Slovakia"", ""Slovenia"", ""Spain"", ""Sweden"", ""Switzerland"", ""Syrian Arab Republic"", ""Tajikistan"", ""The Former Yugoslav Republic Of Macedonia"", ""Tunisia"", ""Turkey"", ""Turkmenistan"", ""Ukraine"", ""United Kingdom Of Great Britain And Northern Ireland"", ""Uzbekistan""","","","","","",""
1584,Otolemur crassicaudatus,SPECIES,,Chordata,Mammalia,Primates,Galagidae,,II, ,"""Ao"", ""Bw"", ""Bi"", ""Cd"", ""Ke"", ""Mw"", ""Mz"", ""Rw"", ""Za"", ""Sz"", ""Ug"", ""Tz"", ""Zm"", ""Zw""","""Angola"", ""Botswana"", ""Burundi"", ""Democratic Republic Of The Congo"", ""Kenya"", ""Malawi"", ""Mozambique"", ""Rwanda"", ""South Africa"", ""Swaziland"", ""Uganda"", ""United Republic Of Tanzania"", ""Zambia"", ""Zimbabwe""","","","","","",""
10687,Otolemur crassicaudatus garnettii,SUBSPECIES,,Chordata,Mammalia,Primates,Galagidae,false,II, ,"","","","","","","",""
1873,Otolemur garnettii,SPECIES,,Chordata,Mammalia,Primates,Galagidae,,II, ,"""Ke"", ""So"", ""Tz""","""Kenya"", ""Somalia"", ""United Republic Of Tanzania""","","","","","",""
3168,Otolemur monteiri,SPECIES,,Chordata,Mammalia,Primates,Galagidae,,II, ,"""Ao"", ""Ke"", ""Mw"", ""Rw"", ""Tz"", ""Zm""","""Angola"", ""Kenya"", ""Malawi"", ""Rwanda"", ""United Republic Of Tanzania"", ""Zambia""","","","","","",""
1651,Otus albogularis,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Bo"", ""Co"", ""Ec"", ""Pe"", ""Ve""","""Bolivia"", ""Colombia"", ""Ecuador"", ""Peru"", ""Venezuela (Bolivarian Republic Of)""","","","","","",""
1247,Otus alfredi,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Id""","""Indonesia""","","","","","",""
2954,Otus alius,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""In""","""India""","","","","","",""
3253,Otus angelinae,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Id""","""Indonesia""","","","","","",""
2349,Otus asio,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Bm"", ""Ca"", ""Mx"", ""Us""","""Bermuda"", ""Canada"", ""Mexico"", ""United States Of America""","","","","","",""
10821,Otus asio aikeni,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10865,Otus asio bendirei,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10893,Otus asio brewsteri,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10896,Otus asio cardonensis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10867,Otus asio cineraceus,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10891,Otus asio clazus,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10831,Otus asio gilmani,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10880,Otus asio inyoensis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10195,Otus asio kennicottii,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10900,Otus asio macfarlanei,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10826,Otus asio mychophilus,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10638,Otus asio quercinus,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10860,Otus asio sinaloensis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10801,Otus asio vinaceus,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10848,Otus asio xantusi,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
1737,Otus atricapilla,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Br"", ""Py"", ""Uy""","""Brazil"", ""Paraguay"", ""Uruguay""","","","","","",""
1796,Otus bakkamoena,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Bd"", ""Bt"", ""Bn"", ""Kh"", ""Cn"", ""Kp"", ""Hk"", ""In"", ""Id"", ""Jp"", ""La"", ""My"", ""Mm"", ""Np"", ""Pk"", ""Kr"", ""Ru"", ""Sg"", ""Lk"", ""Tw"", ""Th"", ""Vn""","""Bangladesh"", ""Bhutan"", ""Brunei Darussalam"", ""Cambodia"", ""China"", ""Democratic People'S Republic Of Korea"", ""Hong Kong Sar"", ""India"", ""Indonesia"", ""Japan"", ""Lao People'S Democratic Republic"", ""Malaysia"", ""Myanmar"", ""Nepal"", ""Pakistan"", ""Republic Of Korea"", ""Russian Federation"", ""Singapore"", ""Sri Lanka"", ""Taiwan, Province Of China"", ""Thailand"", ""Viet Nam""","","","","","",""
10892,Otus bakkamoena boholensis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10069,Otus bakkamoena everetti,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10243,Otus bakkamoena fuliginosus,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10489,Otus bakkamoena megalotis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10009,Otus bakkamoena mentawi,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
1226,Otus balli,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""In""","""India""","","","","","",""
3459,Otus barbarus,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Gt"", ""Mx""","""Guatemala"", ""Mexico""","","","","","",""
3818,Otus beccarii,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Id""","""Indonesia""","","","","","",""
4019,Otus brookii,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Id"", ""My""","""Indonesia"", ""Malaysia""","","","","","",""
4072,Otus brucei,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Af"", ""Bh"", ""Eg"", ""In"", ""Ir"", ""Iq"", ""Il"", ""Jo"", ""Kz"", ""Kg"", ""Lb"", ""Om"", ""Pk"", ""Sa"", ""Sy"", ""Tj"", ""Tr"", ""Tm"", ""Ae"", ""Uz"", ""Ye""","""Afghanistan"", ""Bahrain"", ""Egypt"", ""India"", ""Iran (Islamic Republic Of)"", ""Iraq"", ""Israel"", ""Jordan"", ""Kazakhstan"", ""Kyrgyzstan"", ""Lebanon"", ""Oman"", ""Pakistan"", ""Saudi Arabia"", ""Syrian Arab Republic"", ""Tajikistan"", ""Turkey"", ""Turkmenistan"", ""United Arab Emirates"", ""Uzbekistan"", ""Yemen""","","","","","",""
1992,Otus capnodes,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Km""","""Comoros""","","","","","",""
3464,Otus choliba,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Ar"", ""Bo"", ""Br"", ""Co"", ""Cr"", ""Ec"", ""Gf"", ""Gy"", ""Pa"", ""Py"", ""Pe"", ""Sr"", ""Tt"", ""Uy"", ""Ve""","""Argentina"", ""Bolivia"", ""Brazil"", ""Colombia"", ""Costa Rica"", ""Ecuador"", ""French Guiana"", ""Guyana"", ""Panama"", ""Paraguay"", ""Peru"", ""Suriname"", ""Trinidad And Tobago"", ""Uruguay"", ""Venezuela (Bolivarian Republic Of)""","","","","","",""
2293,Otus clarkii,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Co"", ""Cr"", ""Pa""","""Colombia"", ""Costa Rica"", ""Panama""","","","","","",""
1916,Otus collari,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Id""","""Indonesia""","","","","","",""
3806,Otus colombianus,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Co"", ""Ec""","""Colombia"", ""Ecuador""","","","","","",""
3957,Otus cooperi,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Cr"", ""Sv"", ""Gt"", ""Hn"", ""Mx"", ""Ni""","""Costa Rica"", ""El Salvador"", ""Guatemala"", ""Honduras"", ""Mexico"", ""Nicaragua""","","","","","",""
1578,Otus elegans,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Jp"", ""Ph"", ""Tw""","""Japan"", ""Philippines"", ""Taiwan, Province Of China""","","","","","",""
8312,Otus elegans crenata,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,,"", ,"""Br""","""Brazil""","","","","","",""
7899,Otus elegans gardneri,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,,"", ,"""Lk""","""Sri Lanka""","","","","","",""
10271,Otus elegans senegalensis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
2840,Otus flammeolus,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Ca"", ""Gt"", ""Mx"", ""Us""","""Canada"", ""Guatemala"", ""Mexico"", ""United States Of America""","","","","","",""
2981,Otus fuliginosus,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Ph""","""Philippines""","","","","","",""
2131,Otus guatemalae,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Bz"", ""Gt"", ""Hn"", ""Mx"", ""Ni""","""Belize"", ""Guatemala"", ""Honduras"", ""Mexico"", ""Nicaragua""","","","","","",""
10083,Otus guatemalae vermiculatus,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
4172,Otus hartlaubi,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""St""","""Sao Tome And Principe""","","","","","",""
2719,Otus hoyi,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Ar"", ""Bo""","""Argentina"", ""Bolivia""","","","","","",""
4260,Otus icterorhynchus,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Cm"", ""Ci"", ""Cd"", ""Gh"", ""Lr""","""Cameroon"", ""Cote D'Ivoire"", ""Democratic Republic Of The Congo"", ""Ghana"", ""Liberia""","","","","","",""
4150,Otus ingens,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Bo"", ""Co"", ""Ec"", ""Pe"", ""Ve""","""Bolivia"", ""Colombia"", ""Ecuador"", ""Peru"", ""Venezuela (Bolivarian Republic Of)""","","","","","",""
2728,Otus insularis,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Sc""","""Seychelles""","","","","","",""
1321,Otus ireneae,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Ke"", ""Tz""","""Kenya"", ""United Republic Of Tanzania""","","","","","",""
2539,Otus kennicottii,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Ca"", ""Mx"", ""Us""","""Canada"", ""Mexico"", ""United States Of America""","","","","","",""
2216,Otus koepckeae,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Bo"", ""Pe""","""Bolivia"", ""Peru""","","","","","",""
1502,Otus longicornis,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Ph""","""Philippines""","","","","","",""
3331,Otus madagascariensis,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Mg""","""Madagascar""","","","","","",""
10166,Otus madagascariensis dumerili,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
1385,Otus magicus,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Id""","""Indonesia""","","","","","",""
2815,Otus manadensis,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Id""","""Indonesia""","","","","","",""
10820,Otus manadensis albiventris,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10897,Otus manadensis bouruensis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10859,Otus manadensis leucospilus,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10611,Otus manadensis magicus,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10807,Otus manadensis morotensis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10868,Otus manadensis sibutuensis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10838,Otus manadensis steerei,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10837,Otus manadensis tempestatis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
2425,Otus mantananensis,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""My"", ""Ph""","""Malaysia"", ""Philippines""","","","","","",""
2589,Otus marshalli,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Bo"", ""Pe""","""Bolivia"", ""Peru""","","","","","",""
1262,Otus mayottensis,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Yt""","""Mayotte""","","","","","",""
1730,Otus megalotis,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Ph""","""Philippines""","","","","","",""
3561,Otus mentawi,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Id""","""Indonesia""","","","","","",""
1589,Otus mindorensis,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Ph""","""Philippines""","","","","","",""
3470,Otus mirus,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Ph""","""Philippines""","","","","","",""
3194,Otus moheliensis,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Km""","""Comoros""","","","","","",""
4289,Otus nudipes,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Vg"", ""Pr"", ""Vi""","""British Virgin Islands"", ""Puerto Rico"", ""United States Virgin Islands""","","","","","",""
4575,Otus nudipes newtoni,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,,"", ,"""Vg"", ""Pr"", ""Vi""","""British Virgin Islands"", ""Puerto Rico"", ""United States Virgin Islands""","","","","","",""
1647,Otus pauliani,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Km""","""Comoros""","","","","","",""
1300,Otus pembaensis,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Tz""","""United Republic Of Tanzania""","","","","","",""
1445,Otus petersoni,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Ec"", ""Pe""","""Ecuador"", ""Peru""","","","","","",""
1414,Otus roboratus,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Ec"", ""Pe""","""Ecuador"", ""Peru""","","","","","",""
3901,Otus rufescens,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Bn"", ""Id"", ""My"", ""Ph"", ""Th""","""Brunei Darussalam"", ""Indonesia"", ""Malaysia"", ""Philippines"", ""Thailand""","","","","","",""
1357,Otus rutilus,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Mg""","""Madagascar""","","","","","",""
10058,Otus rutilus pauliani,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
10553,Otus rutilus pembaensis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,II, ,"","","","","","","",""
3518,Otus sagittatus,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Id"", ""My"", ""Mm"", ""Tw"", ""Th""","""Indonesia"", ""Malaysia"", ""Myanmar"", ""Taiwan, Province Of China"", ""Thailand""","","","","","",""
1932,Otus sanctaecatarinae,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Ar"", ""Br"", ""Uy""","""Argentina"", ""Brazil"", ""Uruguay""","","","","","",""
2765,Otus scops,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,"", ,"""Af"", ""Al"", ""Dz"", ""Ad"", ""Am"", ""At"", ""Az"", ""Bh"", ""By"", ""Be"", ""Ba"", ""Bg"", ""Cm"", ""Td"", ""Cn"", ""Ci"", ""Hr"", ""Cy"", ""Cz"", ""Cd"", ""Dk"", ""Eg"", ""Er"", ""Et"", ""Fo"", ""Fr"", ""Ge"", ""De"", ""Gh"", ""Gi"", ""Gr"", ""Gn"", ""Hu"", ""Is"", ""In"", ""Ir"", ""Iq"", ""Ie"", ""Il"", ""It"", ""Jo"", ""Kz"", ""Ke"", ""Kw"", ""Kg"", ""Lv"", ""Lb"", ""Ly"", ""Li"", ""Lu"", ""Mt"", ""Mr"", ""Me"", ""Ma"", ""Mm"", ""Nl"", ""Ne"", ""Ng"", ""No"", ""Om"", ""Pk"", ""Pl"", ""Pt"", ""Qa"", ""Md"", ""Ro"", ""Ru"", ""Sa"", ""Sn"", ""Cs"", ""Sc"", ""Sk"", ""Si"", ""So"", ""Ss"", ""Es"", ""Sd"", ""Se"", ""Ch"", ""Sy"", ""Tj"", ""Mk"", ""Tg"", ""Tn"", ""Tr"", ""Tm"", ""Ug"", ""Ua"", ""Ae"", ""Gb"", ""Tz"", ""Uz"", ""Eh"", ""Ye""","""Afghanistan"", ""Albania"", ""Algeria"", ""Andorra"", ""Armenia"", ""Austria"", ""Azerbaijan"", ""Bahrain"", ""Belarus"", ""Belgium"", ""Bosnia And Herzegovina"", ""Bulgaria"", ""Cameroon"", ""Chad"", ""China"", ""Cote D'Ivoire"", ""Croatia"", ""Cyprus"", ""Czech Republic"", ""Democratic Republic Of The Congo"", ""Denmark"", ""Egypt"", ""Eritrea"", ""Ethiopia"", ""Faeroe Islands"", ""France"", ""Georgia"", ""Germany"", ""Ghana"", ""Gibraltar"", ""Greece"", ""Guinea"", ""Hungary"", ""Iceland"", ""India"", ""Iran (Islamic Republic Of)"", ""Iraq"", ""Ireland"", ""Israel"", ""Italy"", ""Jordan"", ""Kazakhstan"", ""Kenya"", ""Kuwait"", ""Kyrgyzstan"", ""Latvia"", ""Lebanon"", ""Libyan Arab Jamahiriya"", ""Liechtenstein"", ""Luxembourg"", ""Malta"", ""Mauritania"", ""Montenegro"", ""Morocco"", ""Myanmar"", ""Netherlands"", ""Niger"", ""Nigeria"", ""Norway"", ""Oman"", ""Pakistan"", ""Poland"", ""Portugal"", ""Qatar"", ""Republic Of Moldova"", ""Romania"", ""Russian Federation"", ""Saudi Arabia"", ""Senegal"", ""Serbia"", ""Seychelles"", ""Slovakia"", ""Slovenia"", ""Somalia"", ""South Sudan"", ""Spain"", ""Sudan"", ""Sweden"", ""Switzerland"", ""Syrian Arab Republic"", ""Tajikistan"", ""The Former Yugoslav Republic Of Macedonia"", ""Togo"", ""Tunisia"", ""Turkey"", ""Turkmenistan"", ""Uganda"", ""Ukraine"", ""United Arab Emirates"", ""United Kingdom Of Great Britain And Northern Ireland"", ""United Republic Of Tanzania"", ""Uzbekistan"", ""Western Sahara"", ""Yemen""","","","","","",""
10823,Otus scops botelensis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,"", ,"","","","","","","",""
10890,Otus scops calayensis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,"", ,"","","","","","","",""
10864,Otus scops cuyensis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,"", ,"","","","","","","",""
10835,Otus scops interpositus,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,"", ,"","","","","","","",""
10668,Otus scops longicornis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,"", ,"","","","","","","",""
10101,Otus scops mantananensis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,"", ,"","","","","","","",""
10109,Otus scops mindorensis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,"", ,"","","","","","","",""
10567,Otus scops mirus,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,"", ,"","","","","","","",""
10836,Otus scops romblonis,SUBSPECIES,,Chordata,Aves,Strigiformes,Strigidae,false,"", ,"","","","","","","",""
1616,Otus seductus,SPECIES,,Chordata,Aves,Strigiformes,Strigidae,,II, ,"""Mx""","""Mexico""","","","","","",""
