Kingdom,SpcRecID,CtyRecID,CtyShort
Plantae,50459,128,Malaysia
Plantae,50459,167,Philippines
Plantae,50459,189,Singapore
Plantae,50459,208,Thailand
Plantae,50459,229,Viet Nam
Plantae,50459,164,Papua New Guinea
Plantae,50459,145,Myanmar
Plantae,50459,99,India
Plantae,50459,192,Solomon Islands
Plantae,50459,192,Solomon Islands
Plantae,50460,182,Samoa
Plantae,50460,208,Thailand
Plantae,50460,162,Palau
Plantae,50460,71,Fiji
Plantae,50460,211,Tonga
Plantae,50460,164,Papua New Guinea
Plantae,50460,100,Indonesia
Plantae,50460,128,Malaysia
Plantae,50460,189,Singapore
Plantae,50460,192,Solomon Islands
Plantae,50460,226,Vanuatu
Plantae,50461,100,Indonesia
Plantae,50461,128,Malaysia
Plantae,50461,189,Singapore
Plantae,50463,167,Philippines
Plantae,50463,100,Indonesia
Plantae,50463,128,Malaysia
Plantae,50463,208,Thailand
Plantae,50464,100,Indonesia
Plantae,50464,128,Malaysia
Plantae,50465,100,Indonesia
Plantae,50465,128,Malaysia
Plantae,50465,167,Philippines
Plantae,50466,100,Indonesia
Plantae,50467,100,Indonesia
Plantae,50467,128,Malaysia
Plantae,50467,189,Singapore
Plantae,50468,100,Indonesia
Plantae,50469,100,Indonesia
Plantae,50470,100,Indonesia
Plantae,50470,128,Malaysia
Plantae,50470,189,Singapore
Plantae,50470,208,Thailand
Plantae,50470,145,Myanmar
Plantae,50471,128,Malaysia
Plantae,50471,145,Myanmar
Plantae,50471,100,Indonesia
Plantae,50471,208,Thailand
Plantae,50472,100,Indonesia
Plantae,50472,128,Malaysia
Plantae,50474,100,Indonesia
Plantae,50475,100,Indonesia
Plantae,50476,100,Indonesia
Plantae,50476,128,Malaysia
Plantae,50476,189,Singapore
Plantae,50476,208,Thailand
Plantae,50477,100,Indonesia
Plantae,50478,99,India
Plantae,50478,100,Indonesia
Plantae,50478,128,Malaysia
Plantae,50478,208,Thailand
Plantae,50478,25,Bhutan
Plantae,50478,167,Philippines
Plantae,50478,229,Viet Nam
Plantae,50478,116,Lao People's Democratic Republic
Plantae,50479,100,Indonesia
Plantae,50480,100,Indonesia
Plantae,50480,167,Philippines
Plantae,50481,100,Indonesia
Plantae,50481,128,Malaysia
Plantae,50481,167,Philippines
Plantae,50482,167,Philippines
Plantae,50482,100,Indonesia
Plantae,50482,128,Malaysia
Plantae,50482,189,Singapore
Plantae,50482,208,Thailand
Plantae,50483,100,Indonesia
Plantae,50484,100,Indonesia
Plantae,50484,128,Malaysia
Plantae,50484,167,Philippines
Plantae,50484,229,Viet Nam
Plantae,50484,44,China
Plantae,50485,13,Australia
Plantae,50485,100,Indonesia
Plantae,50485,151,New Caledonia
Plantae,50485,152,New Zealand
Plantae,50486,100,Indonesia
Plantae,50486,128,Malaysia
Plantae,50486,145,Myanmar
Plantae,50486,208,Thailand
Plantae,50487,100,Indonesia
Plantae,50489,100,Indonesia
Plantae,50490,100,Indonesia
Plantae,50490,128,Malaysia
Plantae,50490,167,Philippines
Plantae,50490,189,Singapore
Plantae,50490,99,India
Plantae,50490,208,Thailand
Plantae,50491,100,Indonesia
Plantae,50491,128,Malaysia
Plantae,50492,100,Indonesia
Plantae,50492,128,Malaysia
Plantae,50493,128,Malaysia
Plantae,50493,100,Indonesia
Plantae,50494,4,American Samoa
Plantae,50494,13,Australia
Plantae,50494,96,"Hong Kong, China"
Plantae,50494,99,India
Plantae,50494,100,Indonesia
Plantae,50494,107,Japan
Plantae,50494,151,New Caledonia
Plantae,50494,205,"Taiwan, Province of China"
Plantae,50494,71,Fiji
Plantae,50494,25,Bhutan
Plantae,50494,128,Malaysia
Plantae,50494,208,Thailand
Plantae,50494,167,Philippines
Plantae,50494,164,Papua New Guinea
Plantae,50494,148,Nepal
Plantae,50494,197,Sri Lanka
Plantae,50494,116,Lao People's Democratic Republic
Plantae,50494,36,Cambodia
Plantae,50494,135,Mauritius
Plantae,50494,164,Papua New Guinea
Plantae,50494,192,Solomon Islands
Plantae,50494,44,China
Plantae,50494,145,Myanmar
Plantae,50494,138,Micronesia (Federated States of)
Plantae,50494,229,Viet Nam
Plantae,50495,100,Indonesia
Plantae,50497,100,Indonesia
Plantae,50559,4,American Samoa
Plantae,50559,71,Fiji
Plantae,50559,156,Niue
Plantae,50559,226,Vanuatu
Plantae,50559,192,Solomon Islands
Plantae,50559,211,Tonga
Plantae,50559,232,Wallis and Futuna
Plantae,50560,211,Tonga
Plantae,50560,4,American Samoa
Plantae,50560,71,Fiji
Plantae,50560,151,New Caledonia
Plantae,50560,192,Solomon Islands
Plantae,50561,4,American Samoa
Plantae,50561,71,Fiji
Plantae,50561,151,New Caledonia
Plantae,50561,164,Papua New Guinea
Plantae,50561,192,Solomon Islands
Plantae,50561,226,Vanuatu
Plantae,50561,211,Tonga
Plantae,50849,229,Viet Nam
Plantae,50849,208,Thailand
Plantae,50849,116,Lao People's Democratic Republic
Plantae,50849,145,Myanmar
Plantae,50849,100,Indonesia
Plantae,50849,128,Malaysia
Plantae,50849,44,China
Plantae,50957,44,China
Plantae,51412,51,Costa Rica
Plantae,51412,89,Guatemala
Plantae,51412,137,Mexico
Plantae,51997,128,Malaysia
Plantae,51997,100,Indonesia
Plantae,51999,128,Malaysia
Plantae,52008,128,Malaysia
Plantae,52009,128,Malaysia
Plantae,52009,100,Indonesia
Plantae,52009,167,Philippines
Plantae,52010,100,Indonesia
Plantae,52011,100,Indonesia
Plantae,52019,99,India
Plantae,52019,197,Sri Lanka
Plantae,52019,208,Thailand
Plantae,52030,99,India
Plantae,52031,99,India
Plantae,52178,128,Malaysia
Plantae,52178,208,Thailand
Plantae,52179,167,Philippines
Plantae,52182,99,India
Plantae,52184,99,India
Plantae,52184,148,Nepal
Plantae,52184,229,Viet Nam
Plantae,52184,208,Thailand
Plantae,52184,116,Lao People's Democratic Republic
Plantae,52184,25,Bhutan
Plantae,52184,36,Cambodia
Plantae,52184,18,Bangladesh
Plantae,52184,145,Myanmar
Plantae,52184,128,Malaysia
Plantae,52185,25,Bhutan
Plantae,52185,99,India
Plantae,52186,99,India
Plantae,52187,25,Bhutan
Plantae,52187,99,India
Plantae,52201,25,Bhutan
Plantae,52201,99,India
Plantae,52202,99,India
Plantae,52203,25,Bhutan
Plantae,52203,99,India
Plantae,52203,145,Myanmar
Plantae,52203,208,Thailand
Plantae,52203,229,Viet Nam
Plantae,52205,99,India
Plantae,52205,25,Bhutan
Plantae,52206,25,Bhutan
Plantae,52206,99,India
Plantae,52206,145,Myanmar
Plantae,52206,148,Nepal
Plantae,52206,208,Thailand
Plantae,52312,137,Mexico
Plantae,52377,135,Mauritius
Plantae,52379,126,Madagascar
Plantae,52379,135,Mauritius
Plantae,52379,176,Réunion
Plantae,52424,100,Indonesia
Plantae,52468,51,Costa Rica
Plantae,52468,137,Mexico
Plantae,52468,153,Nicaragua
Plantae,52468,163,Panama
Plantae,52728,53,Cuba
Plantae,52728,59,Dominica
Plantae,52728,60,Dominican Republic
Plantae,52728,93,Haiti
Plantae,52728,106,Jamaica
Plantae,53484,99,India
Plantae,53485,99,India
Plantae,53485,197,Sri Lanka
Plantae,53622,47,Colombia
Plantae,53622,51,Costa Rica
Plantae,53622,137,Mexico
Plantae,53624,51,Costa Rica
Plantae,53624,64,El Salvador
Plantae,53624,95,Honduras
Plantae,53624,153,Nicaragua
Plantae,53625,89,Guatemala
Plantae,53625,137,Mexico
Plantae,53626,89,Guatemala
Plantae,53626,137,Mexico
Plantae,53627,137,Mexico
Plantae,53628,51,Costa Rica
Plantae,53628,163,Panama
Plantae,53629,51,Costa Rica
Plantae,53629,163,Panama
Plantae,53629,47,Colombia
Plantae,53630,89,Guatemala
Plantae,53630,137,Mexico
Plantae,53842,110,Kenya
Plantae,53842,207,United Republic of Tanzania
Plantae,53843,110,Kenya
Plantae,54381,137,Mexico
Plantae,54382,137,Mexico
Plantae,54383,137,Mexico
Plantae,54384,64,El Salvador
Plantae,54384,89,Guatemala
Plantae,54384,137,Mexico
Plantae,54384,153,Nicaragua
Plantae,54385,137,Mexico
Plantae,54386,137,Mexico
Plantae,54417,137,Mexico
Plantae,54884,163,Panama
Plantae,54885,163,Panama
Plantae,55857,155,Nigeria
Plantae,55858,155,Nigeria
Plantae,55858,37,Cameroon
Plantae,57557,120,Liberia
Plantae,57557,236,Democratic Republic of the Congo
Plantae,57557,155,Nigeria
Plantae,57558,236,Democratic Republic of the Congo
Plantae,57559,236,Democratic Republic of the Congo
Plantae,57559,175,Rwanda
Plantae,57560,175,Rwanda
Plantae,57560,236,Democratic Republic of the Congo
Plantae,58313,184,São Tomé and Principe
Plantae,58314,65,Equatorial Guinea
Plantae,58314,41,Central African Republic
Plantae,58314,37,Cameroon
Plantae,58315,184,São Tomé and Principe
Plantae,58316,184,São Tomé and Principe
Plantae,58317,184,São Tomé and Principe
Plantae,58318,184,São Tomé and Principe
Plantae,58318,78,Gabon
Plantae,58318,56,Côte d'Ivoire
Plantae,58318,37,Cameroon
Plantae,58318,155,Nigeria
Plantae,58318,82,Ghana
Plantae,58318,236,Democratic Republic of the Congo
Plantae,58385,184,São Tomé and Principe
Plantae,58411,49,Congo
Plantae,58411,218,Uganda
Plantae,58411,65,Equatorial Guinea
Plantae,58411,37,Cameroon
Plantae,58411,236,Democratic Republic of the Congo
Plantae,58874,100,Indonesia
Plantae,58874,167,Philippines
Plantae,58874,1,Afghanistan
Plantae,58874,25,Bhutan
Plantae,58874,44,China
Plantae,58874,99,India
Plantae,58874,128,Malaysia
Plantae,58874,145,Myanmar
Plantae,58874,148,Nepal
Plantae,58874,161,Pakistan
Plantae,58874,229,Viet Nam
Plantae,59205,229,Viet Nam
Plantae,59214,229,Viet Nam
Plantae,59219,229,Viet Nam
Plantae,59220,229,Viet Nam
Plantae,59221,229,Viet Nam
Plantae,59221,44,China
Plantae,59372,237,Zambia
Plantae,59373,237,Zambia
Plantae,59373,238,Zimbabwe
Plantae,59710,99,India
Plantae,59711,99,India
Plantae,59712,99,India
Plantae,59713,99,India
Plantae,61664,89,Guatemala
Plantae,61664,137,Mexico
Plantae,61664,153,Nicaragua
Plantae,61664,64,El Salvador
Plantae,61687,166,Peru
Plantae,61687,30,Brazil
Plantae,61687,22,Belize
Plantae,61687,47,Colombia
Plantae,61687,51,Costa Rica
Plantae,61687,64,El Salvador
Plantae,61687,89,Guatemala
Plantae,61687,95,Honduras
Plantae,61687,137,Mexico
Plantae,61687,153,Nicaragua
Plantae,61687,163,Panama
Plantae,61687,228,Venezuela
Plantae,61687,92,Guyana
Plantae,61687,62,Ecuador
Plantae,61687,212,Trinidad and Tobago
Plantae,61688,163,Panama
Plantae,61688,64,El Salvador
Plantae,61688,51,Costa Rica
Plantae,61688,89,Guatemala
Plantae,61688,95,Honduras
Plantae,61688,137,Mexico
Plantae,61688,153,Nicaragua
Plantae,61688,228,Venezuela
Plantae,62078,44,China
Plantae,62078,99,India
Plantae,62078,145,Myanmar
Plantae,62078,148,Nepal
Plantae,62078,208,Thailand
Plantae,62078,229,Viet Nam
Plantae,62089,137,Mexico
Plantae,62232,107,Japan
Plantae,62233,107,Japan
Plantae,62234,107,Japan
Plantae,62234,197,Sri Lanka
Plantae,62235,107,Japan
Plantae,62236,107,Japan
Plantae,62236,44,China
Plantae,62239,107,Japan
Plantae,62240,107,Japan
Plantae,62240,44,China
Plantae,62241,21,Belgium
Plantae,62241,27,Bosnia and Herzegovina
Plantae,62241,73,France
Plantae,62241,81,Germany
Plantae,62241,84,Greece
Plantae,62241,105,Italy
Plantae,62241,149,Netherlands
Plantae,62241,170,Portugal
Plantae,62241,196,Spain
Plantae,62241,203,Switzerland
Plantae,62241,214,Turkey
Plantae,62241,221,United Kingdom
Plantae,62550,107,Japan
Plantae,62552,44,China
Plantae,62552,96,"Hong Kong, China"
Plantae,62552,107,Japan
Plantae,62552,113,"Korea, Republic of"
Plantae,62552,112,Democratic People's Republic of Korea
Plantae,62553,44,China
Plantae,62553,208,Thailand
Plantae,62553,229,Viet Nam
Plantae,62553,107,Japan
Plantae,62553,99,India
Plantae,62553,25,Bhutan
Plantae,62553,116,Lao People's Democratic Republic
Plantae,62561,167,Philippines
Plantae,62561,229,Viet Nam
Plantae,62561,36,Cambodia
Plantae,62561,107,Japan
Plantae,62561,208,Thailand
Plantae,62561,128,Malaysia
Plantae,62561,44,China
Plantae,62561,145,Myanmar
Plantae,62561,116,Lao People's Democratic Republic
Plantae,62563,107,Japan
Plantae,62563,113,"Korea, Republic of"
Plantae,62563,44,China
Plantae,62565,208,Thailand
Plantae,62565,107,Japan
Plantae,62565,148,Nepal
Plantae,62565,99,India
Plantae,62565,25,Bhutan
Plantae,62565,44,China
Plantae,63003,107,Japan
Plantae,63003,205,"Taiwan, Province of China"
Plantae,67359,99,India
Plantae,67359,145,Myanmar
Plantae,67359,148,Nepal
Plantae,67359,208,Thailand
Plantae,67359,167,Philippines
Plantae,67359,229,Viet Nam
Plantae,67359,25,Bhutan
Plantae,67715,128,Malaysia
Plantae,67716,128,Malaysia
Plantae,67717,128,Malaysia
Plantae,67718,128,Malaysia
Plantae,67719,100,Indonesia
Plantae,67719,128,Malaysia
Plantae,67720,128,Malaysia
Plantae,67721,100,Indonesia
Plantae,67721,128,Malaysia
Plantae,67721,189,Singapore
Plantae,67722,128,Malaysia
Plantae,67723,128,Malaysia
Plantae,67723,100,Indonesia
Plantae,67725,100,Indonesia
Plantae,67726,13,Australia
Plantae,67726,100,Indonesia
Plantae,67726,128,Malaysia
Plantae,67726,189,Singapore
Plantae,67726,192,Solomon Islands
Plantae,67726,164,Papua New Guinea
Plantae,67726,167,Philippines
Plantae,67728,100,Indonesia
Plantae,67728,128,Malaysia
Plantae,67729,100,Indonesia
Plantae,67729,128,Malaysia
Plantae,67729,148,Nepal
Plantae,67729,208,Thailand
Plantae,67729,229,Viet Nam
Plantae,67729,99,India
Plantae,67730,100,Indonesia
Plantae,67731,128,Malaysia
Plantae,67731,100,Indonesia
Plantae,67732,128,Malaysia
Plantae,67732,100,Indonesia
Plantae,67733,100,Indonesia
Plantae,67733,128,Malaysia
Plantae,67733,189,Singapore
Plantae,67734,128,Malaysia
Plantae,67734,208,Thailand
Plantae,67734,100,Indonesia
Plantae,67735,100,Indonesia
Plantae,67735,128,Malaysia
Plantae,67736,100,Indonesia
Plantae,67736,128,Malaysia
Plantae,67737,100,Indonesia
Plantae,67737,128,Malaysia
Plantae,67737,189,Singapore
Plantae,67738,128,Malaysia
Plantae,67738,100,Indonesia
Plantae,67739,100,Indonesia
Plantae,67739,128,Malaysia
Plantae,67740,100,Indonesia
Plantae,67740,128,Malaysia
Plantae,67740,167,Philippines
Plantae,67741,128,Malaysia
Plantae,67741,100,Indonesia
Plantae,67742,175,Rwanda
Plantae,67742,207,United Republic of Tanzania
Plantae,67742,188,Sierra Leone
Plantae,67742,237,Zambia
Plantae,67742,37,Cameroon
Plantae,67742,208,Thailand
Plantae,67742,107,Japan
Plantae,67742,218,Uganda
Plantae,67742,25,Bhutan
Plantae,67742,35,Burundi
Plantae,67742,176,Réunion
Plantae,67742,236,Democratic Republic of the Congo
Plantae,67742,238,Zimbabwe
Plantae,67742,99,India
Plantae,67742,90,Guinea
Plantae,67742,148,Nepal
Plantae,67742,44,China
Plantae,67742,100,Indonesia
Plantae,67742,128,Malaysia
Plantae,67742,194,South Africa
Plantae,67742,201,Swaziland
Plantae,67742,197,Sri Lanka
Plantae,67742,184,São Tomé and Principe
Plantae,67742,126,Madagascar
Plantae,67742,6,Angola
Plantae,67742,65,Equatorial Guinea
Plantae,67742,164,Papua New Guinea
Plantae,67742,48,Comoros
Plantae,67742,110,Kenya
Plantae,67742,127,Malawi
Plantae,67742,78,Gabon
Plantae,67742,135,Mauritius
Plantae,67743,128,Malaysia
Plantae,67743,100,Indonesia
Plantae,67744,100,Indonesia
Plantae,67744,128,Malaysia
Plantae,68364,99,India
Plantae,68364,145,Myanmar
Plantae,68364,25,Bhutan
Plantae,68364,208,Thailand
Plantae,68365,116,Lao People's Democratic Republic
Plantae,68365,36,Cambodia
Plantae,68365,99,India
Plantae,68365,145,Myanmar
Plantae,68365,208,Thailand
Plantae,68365,229,Viet Nam
Plantae,68819,99,India
Plantae,68950,164,Papua New Guinea
Plantae,68950,192,Solomon Islands
Plantae,68956,164,Papua New Guinea
Plantae,68956,192,Solomon Islands
Plantae,68957,164,Papua New Guinea
Plantae,68957,192,Solomon Islands
Plantae,68958,164,Papua New Guinea
Plantae,68958,192,Solomon Islands
Plantae,69020,164,Papua New Guinea
Plantae,69020,192,Solomon Islands
Plantae,69022,164,Papua New Guinea
Plantae,69022,192,Solomon Islands
Plantae,69022,226,Vanuatu
Plantae,69023,164,Papua New Guinea
Plantae,69023,192,Solomon Islands
Plantae,69024,164,Papua New Guinea
Plantae,69024,192,Solomon Islands
Plantae,69024,100,Indonesia
Plantae,69025,100,Indonesia
Plantae,69025,164,Papua New Guinea
Plantae,69025,226,Vanuatu
Plantae,69025,192,Solomon Islands
Plantae,69026,192,Solomon Islands
Plantae,69026,226,Vanuatu
Plantae,69027,164,Papua New Guinea
Plantae,69027,192,Solomon Islands
Plantae,69027,100,Indonesia
Plantae,69028,100,Indonesia
Plantae,69028,164,Papua New Guinea
Plantae,69028,192,Solomon Islands
Plantae,69029,164,Papua New Guinea
Plantae,69029,192,Solomon Islands
Plantae,69029,100,Indonesia
Plantae,69344,226,Vanuatu
Plantae,69633,144,Mozambique
Plantae,69633,194,South Africa
Plantae,69686,96,"Hong Kong, China"
Plantae,69686,187,Seychelles
Plantae,72144,128,Malaysia
Plantae,72197,100,Indonesia
Plantae,73585,106,Jamaica
Plantae,73587,106,Jamaica
Plantae,73587,137,Mexico
Plantae,73666,113,"Korea, Republic of"
Plantae,73702,38,Canada
Plantae,73702,222,United States
Plantae,74627,113,"Korea, Republic of"
Plantae,74627,107,Japan
Plantae,75671,25,Bhutan
Plantae,75671,99,India
Plantae,75760,47,Colombia
Plantae,75760,62,Ecuador
Plantae,75760,163,Panama
Plantae,75760,228,Venezuela
Plantae,75760,199,Suriname
Plantae,75760,64,El Salvador
Plantae,76406,128,Malaysia
Plantae,77030,226,Vanuatu
Plantae,80366,73,France
Plantae,80366,84,Greece
Plantae,80366,105,Italy
Plantae,80366,131,Malta
Plantae,80366,170,Portugal
Plantae,80366,196,Spain
Plantae,80366,214,Turkey
Plantae,80366,235,Yugoslavia
Plantae,80366,267,Serbia
Plantae,82678,100,Indonesia
Plantae,82678,128,Malaysia
Plantae,82680,128,Malaysia
Plantae,82680,208,Thailand
Plantae,82719,47,Colombia
Plantae,82719,51,Costa Rica
Plantae,82719,62,Ecuador
Plantae,82719,163,Panama
Plantae,82720,62,Ecuador
Plantae,82725,62,Ecuador
Plantae,82726,62,Ecuador
Plantae,82736,26,Bolivia
Plantae,82736,30,Brazil
Plantae,82736,62,Ecuador
Plantae,82736,166,Peru
Plantae,82738,62,Ecuador
Plantae,82738,166,Peru
Plantae,82739,47,Colombia
Plantae,82739,62,Ecuador
Plantae,82741,62,Ecuador
Plantae,82742,62,Ecuador
Plantae,82743,62,Ecuador
Plantae,82744,62,Ecuador
Plantae,82745,62,Ecuador
Plantae,82746,62,Ecuador
Plantae,82748,62,Ecuador
Plantae,82748,166,Peru
Plantae,82748,89,Guatemala
Plantae,82748,51,Costa Rica
Plantae,82748,228,Venezuela
Plantae,82748,47,Colombia
Plantae,82748,163,Panama
Plantae,82748,95,Honduras
Plantae,82749,92,Guyana
Plantae,82749,75,French Guiana
Plantae,82749,51,Costa Rica
Plantae,82749,47,Colombia
Plantae,82749,30,Brazil
Plantae,82749,199,Suriname
Plantae,82749,212,Trinidad and Tobago
Plantae,82749,228,Venezuela
Plantae,82749,163,Panama
Plantae,82749,62,Ecuador
Plantae,82751,62,Ecuador
Plantae,82751,228,Venezuela
Plantae,82753,62,Ecuador
Plantae,82754,62,Ecuador
Plantae,82755,62,Ecuador
Plantae,82756,62,Ecuador
Plantae,82758,62,Ecuador
Plantae,82758,47,Colombia
Plantae,82758,166,Peru
Plantae,82758,228,Venezuela
Plantae,82759,62,Ecuador
Plantae,87316,60,Dominican Republic
Plantae,87316,106,Jamaica
Plantae,87316,137,Mexico
Plantae,87316,171,Puerto Rico
Plantae,87316,212,Trinidad and Tobago
Plantae,87316,222,United States
Plantae,87316,228,Venezuela
Plantae,87316,62,Ecuador
Plantae,87316,22,Belize
Plantae,87316,89,Guatemala
Plantae,87316,53,Cuba
Plantae,87316,64,El Salvador
Plantae,87316,51,Costa Rica
Plantae,87316,26,Bolivia
Plantae,87316,163,Panama
Plantae,101492,110,Kenya
Plantae,101492,127,Malawi
Plantae,101492,144,Mozambique
Plantae,101492,194,South Africa
Plantae,101492,207,United Republic of Tanzania
Plantae,101492,238,Zimbabwe
Plantae,101492,201,Swaziland
Plantae,102098,126,Madagascar
Plantae,102098,48,Comoros
Plantae,102098,135,Mauritius
Plantae,102098,187,Seychelles
Plantae,102098,176,Réunion
Plantae,102440,99,India
Plantae,102440,208,Thailand
Plantae,102443,208,Thailand
Plantae,102450,208,Thailand
Plantae,102451,208,Thailand
Plantae,102455,208,Thailand
Plantae,102455,229,Viet Nam
Plantae,102456,208,Thailand
Plantae,102457,208,Thailand
Plantae,102458,208,Thailand
Plantae,102459,208,Thailand
Plantae,102460,208,Thailand
Plantae,102461,208,Thailand
Plantae,102462,208,Thailand
Plantae,102463,208,Thailand
Plantae,102464,208,Thailand
Plantae,102465,208,Thailand
Plantae,102466,208,Thailand
Plantae,102467,208,Thailand
Plantae,102468,208,Thailand
Plantae,102469,208,Thailand
Plantae,102470,208,Thailand
Plantae,102470,44,China
Plantae,102674,100,Indonesia
Plantae,102674,128,Malaysia
Plantae,102677,128,Malaysia
Plantae,102677,100,Indonesia
Plantae,102677,167,Philippines
Plantae,102678,100,Indonesia
Plantae,102678,167,Philippines
Plantae,102678,128,Malaysia
Plantae,102682,13,Australia
Plantae,102682,128,Malaysia
Plantae,102682,192,Solomon Islands
Plantae,102682,151,New Caledonia
Plantae,102682,164,Papua New Guinea
Plantae,102682,145,Myanmar
Plantae,102682,71,Fiji
Plantae,102682,208,Thailand
Plantae,102682,100,Indonesia
Plantae,102684,100,Indonesia
Plantae,102684,128,Malaysia
Plantae,102687,128,Malaysia
Plantae,102687,189,Singapore
Plantae,102687,100,Indonesia
Plantae,102689,100,Indonesia
Plantae,102689,128,Malaysia
Plantae,102690,128,Malaysia
Plantae,102690,100,Indonesia
Plantae,102691,128,Malaysia
Plantae,102691,229,Viet Nam
Plantae,102691,100,Indonesia
Plantae,102692,208,Thailand
Plantae,102692,100,Indonesia
Plantae,102692,128,Malaysia
Plantae,102692,189,Singapore
Plantae,102692,192,Solomon Islands
Plantae,102696,100,Indonesia
Plantae,102696,128,Malaysia
Plantae,102699,128,Malaysia
Plantae,102699,167,Philippines
Plantae,102699,100,Indonesia
Plantae,102703,100,Indonesia
Plantae,102703,128,Malaysia
Plantae,102704,128,Malaysia
Plantae,102704,100,Indonesia
Plantae,102706,100,Indonesia
Plantae,102706,128,Malaysia
Plantae,102706,189,Singapore
Plantae,103332,60,Dominican Republic
Plantae,103332,51,Costa Rica
Plantae,103332,95,Honduras
Plantae,103332,153,Nicaragua
Plantae,103332,22,Belize
Plantae,103332,228,Venezuela
Plantae,103332,137,Mexico
Plantae,103332,89,Guatemala
Plantae,103332,163,Panama
Plantae,104555,135,Mauritius
Plantae,105047,137,Mexico
Plantae,105268,137,Mexico
Plantae,105269,137,Mexico
Plantae,105303,137,Mexico
Plantae,105553,44,China
Plantae,105553,96,"Hong Kong, China"
Plantae,105555,96,"Hong Kong, China"
Plantae,105556,44,China
Plantae,105556,96,"Hong Kong, China"
Plantae,105556,205,"Taiwan, Province of China"
Plantae,105557,44,China
Plantae,105557,96,"Hong Kong, China"
Plantae,105557,205,"Taiwan, Province of China"
Plantae,105559,96,"Hong Kong, China"
Plantae,105559,229,Viet Nam
Plantae,105559,44,China
Plantae,105560,229,Viet Nam
Plantae,105560,99,India
Plantae,105560,25,Bhutan
Plantae,105560,145,Myanmar
Plantae,105560,116,Lao People's Democratic Republic
Plantae,105560,208,Thailand
Plantae,105560,148,Nepal
Plantae,105560,44,China
Plantae,105560,96,"Hong Kong, China"
Plantae,105654,44,China
Plantae,105654,96,"Hong Kong, China"
Plantae,105656,205,"Taiwan, Province of China"
Plantae,105658,44,China
Plantae,105661,96,"Hong Kong, China"
Plantae,105818,9,Antigua and Barbuda
Plantae,105818,59,Dominica
Plantae,105818,86,Grenada
Plantae,105818,87,Guadeloupe
Plantae,105818,142,Montserrat
Plantae,105818,178,Saint Kitts and Nevis
Plantae,105818,181,Saint Vincent and the Grenadines
Plantae,105818,212,Trinidad and Tobago
Plantae,105818,228,Venezuela
Plantae,105818,95,Honduras
Plantae,105818,153,Nicaragua
Plantae,105818,64,El Salvador
Plantae,105818,137,Mexico
Plantae,105818,22,Belize
Plantae,105818,92,Guyana
Plantae,105818,222,United States
Plantae,105818,47,Colombia
Plantae,105818,89,Guatemala
Plantae,105943,106,Jamaica
Plantae,105980,106,Jamaica
Plantae,105984,53,Cuba
Plantae,105984,89,Guatemala
Plantae,105984,95,Honduras
Plantae,105984,106,Jamaica
Plantae,105984,137,Mexico
Plantae,105984,153,Nicaragua
Plantae,105984,22,Belize
Plantae,105984,64,El Salvador
Plantae,105993,106,Jamaica
Plantae,109899,189,Singapore
Plantae,109926,189,Singapore
Plantae,109927,189,Singapore
Plantae,109928,189,Singapore
Plantae,109929,189,Singapore
Plantae,109930,189,Singapore
Plantae,109931,189,Singapore
Plantae,109931,25,Bhutan
Plantae,109931,229,Viet Nam
Plantae,109931,167,Philippines
Plantae,109931,100,Indonesia
Plantae,109931,208,Thailand
Plantae,109931,128,Malaysia
Plantae,109932,128,Malaysia
Plantae,109932,100,Indonesia
Plantae,109932,167,Philippines
Plantae,109932,189,Singapore
Plantae,109933,189,Singapore
Plantae,109933,128,Malaysia
Plantae,109933,208,Thailand
Plantae,109933,100,Indonesia
Plantae,109934,100,Indonesia
Plantae,109934,128,Malaysia
Plantae,109934,189,Singapore
Plantae,111100,28,Botswana
Plantae,111100,144,Mozambique
Plantae,111100,146,Namibia
Plantae,111100,194,South Africa
Plantae,111100,201,Swaziland
Plantae,111100,237,Zambia
Plantae,111100,238,Zimbabwe
Plantae,112106,10,Argentina
Plantae,154226,13,Australia
Plantae,154227,13,Australia
Plantae,154279,13,Australia
Plantae,154303,13,Australia
Plantae,154304,13,Australia
Plantae,154362,13,Australia
Plantae,154409,13,Australia
Plantae,154430,13,Australia
Plantae,154532,13,Australia
Plantae,154716,13,Australia
Plantae,154717,13,Australia
Plantae,154718,13,Australia
Plantae,154848,13,Australia
Plantae,154851,13,Australia
Plantae,154862,13,Australia
Plantae,154933,13,Australia
Plantae,154993,13,Australia
Plantae,154994,13,Australia
Plantae,155033,13,Australia
Plantae,155044,13,Australia
Plantae,155087,13,Australia
Plantae,155113,13,Australia
Plantae,155114,13,Australia
Plantae,155156,13,Australia
Plantae,155195,13,Australia
Plantae,155343,13,Australia
Plantae,155425,13,Australia
Plantae,155586,13,Australia
Plantae,155670,13,Australia
Plantae,155759,13,Australia
Plantae,155792,13,Australia
Plantae,155809,13,Australia
Plantae,155812,13,Australia
Plantae,155818,13,Australia
Plantae,155928,13,Australia
Plantae,155980,13,Australia
Plantae,155989,13,Australia
Plantae,156003,13,Australia
Plantae,156029,13,Australia
Plantae,156030,13,Australia
Plantae,156058,13,Australia
Plantae,156160,13,Australia
Plantae,156181,13,Australia
Plantae,156415,13,Australia
Plantae,156463,13,Australia
Plantae,156533,13,Australia
Plantae,156568,13,Australia
Plantae,156619,13,Australia
Plantae,156682,13,Australia
