Kingdom,SpcRecID,LegListing,LegDateListed,CtyRecID,LegNotes
Plantae,183085,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183086,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183086,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183087,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183087,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183088,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183088,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183090,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183090,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183091,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183091,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183092,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183092,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183094,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183094,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183095,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183095,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183096,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183096,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183097,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183097,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183099,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183099,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183100,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183100,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183101,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183101,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183104,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183104,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183105,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183105,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183108,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183108,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183109,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183109,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183110,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183110,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183111,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183111,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183113,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183113,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183114,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183114,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183115,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183115,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183117,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183117,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183118,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183118,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183119,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183119,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183120,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183120,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183122,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183122,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183123,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183123,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183124,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183124,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183127,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183127,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183128,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183128,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183129,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183129,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,182997,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,182997,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183072,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183072,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183157,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183157,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183143,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183143,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183144,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183144,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183166,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183166,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183167,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183167,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183023,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183023,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183024,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183024,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183047,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183046,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183046,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183047,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183083,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183083,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183084,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183084,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183093,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183093,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183106,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183106,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183107,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183107,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183400,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183400,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183131,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183131,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183132,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183132,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183133,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183133,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183134,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183134,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183136,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183136,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183137,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183137,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183138,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183138,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183140,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183140,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183141,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183141,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183142,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183142,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183145,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183145,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183146,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183146,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183147,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183147,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183148,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183148,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183150,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183150,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183151,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183151,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183152,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183152,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183154,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183154,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183155,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183155,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183156,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183156,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183159,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183159,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183160,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183160,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183161,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183161,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183164,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183164,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183165,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183165,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183168,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183168,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183169,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183169,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183170,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183170,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183171,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183171,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183173,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183173,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183174,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183174,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183175,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183175,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183177,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183177,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183178,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183178,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183179,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183179,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183180,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183180,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183182,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183182,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183183,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183183,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183184,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183184,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183187,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183187,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,183188,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,183188,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,75627,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,75627,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,59214,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,59214,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,52030,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,52030,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,52186,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,52186,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,52201,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,52201,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,43002,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,43002,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40129,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40129,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50414,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50414,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,31514,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,31514,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,30328,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,30328,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,31388,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,31388,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40234,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40234,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,167060,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,167060,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,105555,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,105555,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,45041,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,45041,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40131,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40131,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,13116,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,13116,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,59710,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,59710,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,23348,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,23348,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40130,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40130,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,111100,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,69633,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,69633,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,111100,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,16858,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,16858,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,18163,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,18163,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,18165,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,18165,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,18166,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,18166,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,18172,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,18172,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,18171,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,18171,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,18161,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,18161,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,16861,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,16861,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,31392,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,31392,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,31393,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,31393,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50415,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50415,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,52019,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,52019,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,13117,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,13117,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,157082,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,157082,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,31350,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,31350,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,73702,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,73702,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,42844,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,42844,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40132,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,62234,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,62234,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,109926,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,109926,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40132,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50427,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50427,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,109927,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50417,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50417,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50431,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50431,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,109927,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,51999,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50421,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50421,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50426,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50426,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,51999,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40134,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40135,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40135,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40133,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,40133,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,40134,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49746,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49747,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49747,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50432,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50432,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,49746,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50428,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50429,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50429,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50425,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50425,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50428,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50423,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50424,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50424,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50422,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50422,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50423,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50419,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50420,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50420,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50418,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50418,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50419,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,52008,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50416,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50416,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,154430,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,154430,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,52008,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,184694,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,68956,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,184694,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67720,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67720,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,68956,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,184750,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,109928,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,184750,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,42846,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,42846,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,109928,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50434,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,42845,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,42845,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50433,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50433,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50434,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67721,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,52187,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,52187,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67719,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67719,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,67721,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,184724,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67718,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,67718,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,184753,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,184753,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,184724,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,184751,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,184752,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,184752,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,184733,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,184733,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,184751,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,31224,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,31224,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,50957,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,50957,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,161383,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
Plantae,161383,II/r,09/07/1975 00:00,38,ORCHIDACEAE spp.
Plantae,73585,II/w,15/04/1977 00:00,38,ORCHIDACEAE spp.
