Kingdom,PhyName,ClaName,OrdName,FamName,GenName,SpcName,SpcAuthor,SpcInfraRank,SpcInfraEpithet,SpcInfraRankAuthor,SpcRecID,SpcStatus
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,inustus,"(Schwarz, 1951)",NULL,NULL,NULL,19817,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,labiatus,"(E. Geoffroy in Humboldt, 1812)",NULL,NULL,NULL,19818,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,leucopus,"(Günther, 1877)",NULL,NULL,NULL,19819,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,midas,"(Linnaeus, 1758)",NULL,NULL,NULL,19820,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,mystax,"(Spix, 1823)",NULL,NULL,NULL,19821,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,nigricollis,"(Spix, 1823)",NULL,NULL,NULL,19822,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,oedipus,"(Linnaeus, 1758)",NULL,NULL,NULL,19823,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,tripartitus,"(Milne Edwards, 1878)",NULL,NULL,NULL,19824,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saguinus,midas,"(Linnaeus, 1758)",ssp.,midas,"(Linnaeus, 1758)",19831,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Saiga,tatarica,"(Linnaeus, 1766)",NULL,NULL,NULL,19832,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Saiga,borealis,"(Tschersky, 1876)",ssp.,mongolica,"Bannikov, 1946",19833,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saimiri,boliviensis,"(I. Geoffroy & Blainville, 1834)",NULL,NULL,NULL,19835,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saimiri,oerstedii,"(Reinhardt, 1872)",NULL,NULL,NULL,19836,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saimiri,sciureus,"(Linnaeus, 1758)",NULL,NULL,NULL,19837,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saimiri,ustus,"(I. Geoffroy, 1843)",NULL,NULL,NULL,19838,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Saimiri,vanzolinii,"Ayres, 1985",NULL,NULL,NULL,19839,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Sanzinia,madagascariensis,"(Duméril & Bibron, 1844)",NULL,NULL,NULL,19900,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Sappho,sparganura,"(Shaw, 1812)",NULL,NULL,NULL,19902,A
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Sarcogyps,calvus,"(Scopoli, 1786)",NULL,NULL,NULL,19903,A
Animalia,CHORDATA,AVES,FALCONIFORMES,CATHARTIDAE,Sarcoramphus,papa,"(Linnaeus, 1758)",NULL,NULL,NULL,19904,A
Animalia,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Sarkidiornis,melanotos,"(Pennant, 1769)",NULL,NULL,NULL,19905,A
Animalia,CHORDATA,REPTILIA,SAURIA,IGUANIDAE,Sauromalus,varius,"Dickerson, 1919",NULL,NULL,NULL,19920,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Sceloglaux,albifacies,"(G. R. Gray, 1844)",NULL,NULL,NULL,19952,A
Animalia,CHORDATA,REPTILIA,SAURIA,SCINCIDAE,Scincus,scincus,"(Linnaeus, 1758)",NULL,NULL,NULL,19996,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,deppei,"Peters, 1863",NULL,NULL,NULL,20001,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Scotopelia,bouvieri,"Sharpe, 1875",NULL,NULL,NULL,20061,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Scotopelia,peli,"(Bonaparte, 1850)",NULL,NULL,NULL,20062,A
Animalia,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Scotopelia,ussheri,"Sharpe, 1871",NULL,NULL,NULL,20063,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Selasphorus,ardens,"Salvin, 1870",NULL,NULL,NULL,20090,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Selasphorus,flammula,"Salvin, 1864",NULL,NULL,NULL,20091,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Selasphorus,platycercus,"(Swainson, 1827)",NULL,NULL,NULL,20092,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Selasphorus,rufus,"(Gmelin, 1788)",NULL,NULL,NULL,20093,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Selasphorus,sasin,"(Lesson, 1829)",NULL,NULL,NULL,20094,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Selasphorus,scintilla,"(Gould, 1851)",NULL,NULL,NULL,20095,A
Animalia,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Selenidera,maculirostris,"(Lichtenstein, 1823)",NULL,NULL,NULL,20098,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Seleucidis,melanoleucus,"(Daudin, 1800)",NULL,NULL,NULL,20101,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Semioptera,wallacii,"Gould, 1859",NULL,NULL,NULL,20103,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Semnopithecus,entellus,"(Dufresne, 1797)",NULL,NULL,NULL,20104,A
Animalia,CHORDATA,AVES,PICIFORMES,CAPITONIDAE,Semnornis,ramphastinus,"(Jardine, 1855)",NULL,NULL,NULL,20105,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Sephanoides,fernandensis,"(King, 1831)",NULL,NULL,NULL,20116,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Sephanoides,sephanoides,"(Lesson, 1827)",NULL,NULL,NULL,20117,A
Animalia,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Serinus,gularis,"(Smith, 1836)",NULL,NULL,NULL,20145,A
Animalia,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Serinus,leucopygius,"(Sundevall, 1850)",NULL,NULL,NULL,20148,A
Animalia,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Serinus,mozambicus,"(Müller, 1776)",NULL,NULL,NULL,20149,A
Animalia,CHORDATA,REPTILIA,SAURIA,XENOSAURIDAE,Shinisaurus,crocodilurus,"Ahl, 1930",NULL,NULL,NULL,20178,A
Animalia,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinomys,laniger,"(Gould, 1856)",NULL,NULL,NULL,20291,A
Animalia,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,longicaudata,"Spencer, 1909",NULL,NULL,NULL,20292,A
Animalia,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,psammophila,"Spencer, 1895",NULL,NULL,NULL,20293,A
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Sotalia,fluviatilis,"(Gervais & Deville, 1853)",NULL,NULL,NULL,20422,A
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Sousa,chinensis,"(Osbeck, 1765)",NULL,NULL,NULL,20424,A
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Sousa,teuszii,"(Kükenthal, 1892)",NULL,NULL,NULL,20425,A
